"Group","Scenario","Year","Category","PDFx100"
"RCP2.6","noAFM","2040","Urban",2027271.91555814
"REF","noAFM","2040","Afforestation",323006.385012771
"REF","noAFM","2040","Regrowth",964996.170422284
"REF","noAFM","2040","Forest",3553264.46097057
"REF","noAFM","2040","Energy_crops_and_plantations",313159.784497294
"REF","noAFM","2040","Annual_crops",8412476.40852193
"REF","noAFM","2040","Pasture",14551002.6001508
"REF","noAFM","2040","Permanent_crops",4357123.68567319
"REF","noAFM","2040","Urban",2063606.15662426
"RCP2.6","noAFM","2050","Afforestation",390003.597275933
"RCP2.6","noAFM","2050","Regrowth",993096.053015266
"RCP2.6","noAFM","2050","Forest",3784187.87709821
"RCP2.6","noAFM","2050","Energy_crops_and_plantations",1363315.96484157
"RCP2.6","noAFM","2050","Annual_crops",7435576.47657282
"RCP2.6","noAFM","2050","Pasture",12030119.2613816
"RCP2.6","noAFM","2050","Permanent_crops",4283921.99776298
"RCP2.6","noAFM","2050","Urban",2025178.36731642
"REF","noAFM","2050","Afforestation",382416.736350949
"REF","noAFM","2050","Regrowth",884463.41794469
"REF","noAFM","2050","Forest",3734315.96774773
"REF","noAFM","2050","Energy_crops_and_plantations",338047.647397812
"REF","noAFM","2050","Annual_crops",8729772.50324944
"REF","noAFM","2050","Pasture",14825953.9802454
"REF","noAFM","2050","Permanent_crops",4381120.65203656
"REF","noAFM","2050","Urban",2071099.35207868
"RCP2.6","noAFM","2060","Afforestation",445036.86192738
"RCP2.6","noAFM","2060","Regrowth",946672.994329344
"RCP2.6","noAFM","2060","Forest",4010410.2450007
"RCP2.6","noAFM","2060","Energy_crops_and_plantations",1958354.0219048
"RCP2.6","noAFM","2060","Annual_crops",7151755.77475986
"RCP2.6","noAFM","2060","Pasture",11460099.2365134
"RCP2.6","noAFM","2060","Permanent_crops",4279931.32153369
"RCP2.6","noAFM","2060","Urban",2023336.35190025
"REF","noAFM","2060","Afforestation",434959.246461871
"REF","noAFM","2060","Regrowth",819716.088298529
"REF","noAFM","2060","Forest",3870711.95277446
"REF","noAFM","2060","Energy_crops_and_plantations",388193.756669137
"REF","noAFM","2060","Annual_crops",8994413.81585905
"REF","noAFM","2060","Pasture",15053600.1562155
"REF","noAFM","2060","Permanent_crops",4388969.18982067
"REF","noAFM","2060","Urban",2076420.57022988
"RCP2.6","noAFM","2070","Afforestation",492649.900589203
"RCP2.6","noAFM","2070","Regrowth",874884.667103816
"RCP2.6","noAFM","2070","Forest",4427774.51720781
"RCP2.6","noAFM","2070","Energy_crops_and_plantations",2823313.09318599
"RCP2.6","noAFM","2070","Annual_crops",6583824.55537571
"RCP2.6","noAFM","2070","Pasture",10805893.0526576
"RCP2.6","noAFM","2070","Permanent_crops",4270950.73212679
"RCP2.6","noAFM","2070","Urban",2021381.08124165
"REF","noAFM","2070","Afforestation",483743.644388889
"REF","noAFM","2070","Regrowth",766489.61004136
"REF","noAFM","2070","Forest",4001646.19363688
"REF","noAFM","2070","Energy_crops_and_plantations",436045.566935691
"REF","noAFM","2070","Annual_crops",9085683.86119424
"REF","noAFM","2070","Pasture",15222391.6478804
"REF","noAFM","2070","Permanent_crops",4400749.25297009
"REF","noAFM","2070","Urban",2081666.5550322
"RCP2.6","noAFM","2080","Afforestation",589932.488071836
"RCP2.6","noAFM","2080","Regrowth",766737.144948969
"RCP2.6","noAFM","2080","Forest",5126499.15006289
"RCP2.6","noAFM","2080","Energy_crops_and_plantations",3900747.63216661
"RCP2.6","noAFM","2080","Annual_crops",6002735.63692959
"RCP2.6","noAFM","2080","Pasture",9976401.25687743
"RCP2.6","noAFM","2080","Permanent_crops",4275768.0030844
"RCP2.6","noAFM","2080","Urban",2022288.31256266
"REF","noAFM","2080","Afforestation",522042.979660998
"REF","noAFM","2080","Regrowth",728693.023261464
"REF","noAFM","2080","Forest",4161082.52563404
"REF","noAFM","2080","Energy_crops_and_plantations",474954.322912058
"REF","noAFM","2080","Annual_crops",9065596.63672687
"REF","noAFM","2080","Pasture",15293950.439036
"REF","noAFM","2080","Permanent_crops",4406938.34821669
"REF","noAFM","2080","Urban",2081927.9845961
"RCP2.6","noAFM","2090","Afforestation",794800.446546828
"RCP2.6","noAFM","2090","Regrowth",647576.805434726
"RCP2.6","noAFM","2090","Forest",5983288.35827664
"RCP2.6","noAFM","2090","Energy_crops_and_plantations",4851967.72519946
"RCP2.6","noAFM","2090","Annual_crops",5319911.57875832
"RCP2.6","noAFM","2090","Pasture",8928485.40163216
"RCP2.6","noAFM","2090","Permanent_crops",4271502.11484034
"RCP2.6","noAFM","2090","Urban",2019671.43541111
"REF","noAFM","2090","Afforestation",560988.637465305
"REF","noAFM","2090","Regrowth",689203.516973024
"REF","noAFM","2090","Forest",4309957.4107926
"REF","noAFM","2090","Energy_crops_and_plantations",508335.148618916
"REF","noAFM","2090","Annual_crops",9030715.90831211
"REF","noAFM","2090","Pasture",15251584.7029976
"REF","noAFM","2090","Permanent_crops",4409395.04287159
"REF","noAFM","2090","Urban",2081001.29148551
"RCP2.6","noAFM","2100","Afforestation",1103807.64171891
"RCP2.6","noAFM","2100","Regrowth",548088.743397857
"RCP2.6","noAFM","2100","Forest",6735451.37112527
"RCP2.6","noAFM","2100","Energy_crops_and_plantations",5472891.7318108
"RCP2.6","noAFM","2100","Annual_crops",4647386.91461664
"RCP2.6","noAFM","2100","Pasture",7731992.87509983
"RCP2.6","noAFM","2100","Permanent_crops",4252206.64830885
"RCP2.6","noAFM","2100","Urban",2008336.61981639
"REF","noAFM","2100","Afforestation",602836.79012329
"REF","noAFM","2100","Regrowth",654718.88080929
"REF","noAFM","2100","Forest",4445490.24751333
"REF","noAFM","2100","Energy_crops_and_plantations",538672.220150909
"REF","noAFM","2100","Annual_crops",8939675.77873443
"REF","noAFM","2100","Pasture",15172535.1002493
"REF","noAFM","2100","Permanent_crops",4408005.46743378
"REF","noAFM","2100","Urban",2078043.61801412
