"Scenario","Ecoregion","A_org","A_new","Annual","Permanent","Pasture","Urban","Clearcut","Retention","PlantationFuel","SelectionSystem","SelectiveLogging","Afforested","ForExtensive","ForIntensive"
"REF_MFM_noAF","NA1107",9.68518129,9.393516728,0,0,0.246518927,0,0,0,0,0,0,0,0.040139935,0.0050057
"REF_MFM_noAF","NA1108",16.22764935,15.95304169,0,0,0.267733981,0,0,0,0,0,0,0,0.006111532,0.000762146
"REF_MFM_noAF","NA1109",12.82534872,6.725766124,0,0,6.099582592,0,0,0,0,0,0,0,0,0
"REF_MFM_noAF","NA1110",40.0024931,37.4,0,0,2.602493098,0,0,0,0,0,0,0,0,0
"REF_MFM_noAF","NA1111",23.34606105,23.16055662,0,0,0.077477377,0.002121505,0,0,0,0,0,0,0.096753887,0.009151662
"REF_MFM_noAF","NA1112",21.44337549,20.7,0,0,0.743375491,0,0,0,0,0,0,0,0,0
"REF_MFM_noAF","NA1113",13.21476677,11,0,0,2.202631761,0.012135011,0,0,0,0,0,0,0,0
"REF_MFM_noAF","NA1114",78.3697598,77.04118826,0,0,1.284444226,0.000678882,0,0,0,0,0,0,0.04075689,0.002691541
"REF_MFM_noAF","NA1115",97.63715653,91.38134628,0,0,6.255810249,0,0,0,0,0,0,0,0,0
"REF_MFM_noAF","NA1116",20.93552975,20.82232622,0,0,0.113203528,0,0,0,0,0,0,0,0,0
"REF_MFM_noAF","NA1117",8.968621628,8.017423469,0,0,0.75118263,0.014341376,0,0,0,0,0,0,0.165086801,0.020587351
"REF_MFM_noAF","NA1118",3.104950436,3.104950436,0,0,0,0,0,0,0,0,0,0,0,0
"REF_MFM_noAF","NA1201",3.502605407,0.052273893,0.163621754,0.006607839,1.632795412,1.338075883,0,0,0,0,0,0,0.275603596,0.03362703
"REF_MFM_noAF","NA1202",6.67289821,0.190341464,1.900741545,0.030676967,3.075758522,0.957308095,0,0,0,0,0,0,0.460628393,0.057443225
"REF_MFM_noAF","NA1203",2.057945093,0.306090798,0.226986622,0.003663444,1.076876139,0.160894969,0,0,0,0,0,0,0.252006361,0.03142676
"REF_MFM_noAF","NA1301",7.733820628,0.222842927,0.065689926,0.00712014,7.431293958,0.006873677,0,0,0,0,0,0,0,0
"REF_MFM_noAF","NA1302",5.945815881,8.48602e-05,1.579467558,0.171198695,3.882864034,0.29488925,0,0,0,0,0,0,0.015493017,0.001818467
"REF_MFM_noAF","NA1303",51.10246314,0.068397334,1.918651899,0.194622055,48.57159206,0.328578756,0,0,0,0,0,0,0.018424837,0.002196195
"REF_MFM_noAF","NA1304",32.73865734,3.495562009,1.338285732,0.021599226,27.33051578,0.331803444,0,0,0,0,0,0,0.196398969,0.024492173
"REF_MFM_noAF","NA1305",33.30143115,17.76335592,1.312563922,0.02118409,13.8161766,0.324081164,0,0,0,0,0,0,0.05696551,0.007103953
"REF_MFM_noAF","NA1306",2.244977009,0.08664228,0.00016972,0,2.156807245,0.001357763,0,0,0,0,0,0,0,0
"REF_MFM_noAF","NA1307",12.55133508,0.000254581,2.035009582,0.220574954,10.15836185,0.021554495,0,0,0,0,0,0,0.103438675,0.012140939
"REF_MFM_noAF","NA1308",13.10063526,2.701864411,0.076246794,0.001230583,9.962504475,0.355394584,0,0,0,0,0,0,0.00301804,0.000376368
"REF_MFM_noAF","NA1309",21.88519508,3.992079132,6.042955106,0.09753011,11.29862857,0.421415832,0,0,0,0,0,0,0.028973186,0.003613136
"REF_MFM_noAF","NA1310",22.17573545,0.122623012,1.312113675,0.07815124,19.86091849,0.801250158,0,0,0,0,0,0,0.000678882,0
"REF_MFM_noAF","NA1311",1.626176315,0.00772228,0.639519753,0.069317629,0.763402501,0.04336357,0,0,0,0,0,0,0.092046751,0.010803831
"REF_MFM_noAF","NA1312",14.17191062,0.001357763,4.70784308,0.236197953,8.929925369,0.293361766,0,0,0,0,0,0,0.003224688,0
"REF_MFM_noAF","NA1313",13.31267632,0.383907616,0.845395723,0.013644241,11.97434586,0.065512087,0,0,0,0,0,0,0.026558754,0.003312042
"REF_MFM_noAF","NT0101",21.65539361,0.418870025,11.50594075,1.166320134,5.234602412,0.216902712,0,0,0,0,0,0,2.61687133,0.495886246
"REF_MFM_noAF","NT0102",0.86133119,0.006025075,0.218759239,0.022328634,0.467579789,0.033095484,0,0,0,0,0,0,0.093932684,0.019610285
"REF_MFM_noAF","NT0103",10.9877856,0.024779183,2.113055629,0.215678413,6.46855481,0.209604733,0,0,0,0,0,0,1.618267782,0.337845053
"REF_MFM_noAF","NT0104",23.0301034,0.020621032,2.449780076,0.25004769,19.51952113,0.188219959,0,0,0,0,0,0,0.49795555,0.103957961
"REF_MFM_noAF","NT0105",94.64533526,2.637540368,0.156643153,0.009258569,90.31661565,0.015359699,0,0,0,0,0,0,1.490450668,0.019467152
"REF_MFM_noAF","NT0106",0.686179705,0,0.101872043,0.010398023,0.433805423,0.048370323,0,0,0,0,0,0,0.075890307,0.015843586
"REF_MFM_noAF","NT0107",18.47194748,12.919883,0.003215344,0.002809732,2.779172068,0,0,0,0,0,0,0,2.734955011,0.031912326
"REF_MFM_noAF","NT0108",2.289443762,0.141122539,0.606186921,0.159761387,1.078997644,0.017396344,0,0,0,0,0,0,0.2851297,0.000849227
"REF_MFM_noAF","NT0109",3.253201233,0.001103183,0.231550041,0.202340242,2.699148884,0.039884301,0,0,0,0,0,0,0.078557411,0.00061717
"REF_MFM_noAF","NT0111",8.952328466,1.404521432,1.766377766,0.349866296,0.570939532,0.153851571,0,0,0,0,0,0,4.59171507,0.1150568
"REF_MFM_noAF","NT0112",1.330183883,0.069924818,0.418703534,0.158091353,0.141292259,0.164883399,0,0,0,0,0,0,0.369561698,0.007726821
"REF_MFM_noAF","NT0113",0.596567317,0,0.224022763,0.027078616,0.055668302,0.042260387,0,0,0,0,0,0,0.22153496,0.026002289
"REF_MFM_noAF","NT0114",0.208925851,0.004243011,0.1126988,0.012215438,0.022318237,0,0,0,0,0,0,0,0.051415553,0.006034813
"REF_MFM_noAF","NT0115",7.899552629,0.754407319,0.49553812,0.421800813,4.464750534,0.017650925,0,0,0,0,0,0,1.721928854,0.023476065
"REF_MFM_noAF","NT0117",1.445678636,0.092158194,0.030526464,0.007660633,0.613624221,0.116767657,0,0,0,0,0,0,0.584941468,0
"REF_MFM_noAF","NT0118",6.796709265,0.472501682,0.07885,0.025103764,5.742745384,0.02757957,0,0,0,0,0,0,0.447389152,0.002539712
"REF_MFM_noAF","NT0119",1.073990891,0.022912258,0.235679353,0.196089425,0.3854351,0.138491872,0,0,0,0,0,0,0.084447388,0.010935494
"REF_MFM_noAF","NT0120",2.133046385,0.039969162,1.512370763,0.169643575,0.091564173,0.009928645,0,0,0,0,0,0,0.257148098,0.05242197
"REF_MFM_noAF","NT0121",10.28327609,0.499826671,0.86057607,0.558286739,6.843212663,0.033350065,0,0,0,0,0,0,1.36847622,0.119547664
"REF_MFM_noAF","NT0122",0.303884433,0.043618151,0.025989333,0.019071441,0.136370367,0,0,0,0,0,0,0,0.077219703,0.001615437
"REF_MFM_noAF","NT0124",14.6870294,12.9778598,0.199012992,0.048184817,0.962824008,0,0,0,0,0,0,0,0.496495204,0.002652586
"REF_MFM_noAF","NT0125",47.8439728,40.52885247,0.220486162,0.015170657,2.063206427,0.081635528,0,0,0,0,0,0,4.870782429,0.063839121
"REF_MFM_noAF","NT0126",0.99897446,0.162083012,0,0,0.141801421,0,0,0,0,0,0,0,0.575039322,0.120050706
"REF_MFM_noAF","NT0127",4.607909718,0.002376086,2.696091117,1.169291713,0.536231704,0.095807184,0,0,0,0,0,0,0.108111915,0
"REF_MFM_noAF","NT0128",11.52512049,6.645148919,0.075208605,0.016525288,0.580783317,0.084690495,0,0,0,0,0,0,3.565821983,0.556941881
"REF_MFM_noAF","NT0129",5.853403106,0.219533378,0.541883925,0.14039221,1.948220834,0.124829377,0,0,0,0,0,0,2.718985551,0.15955783
"REF_MFM_noAF","NT0130",2.991916629,0.097249807,0.430410462,0.186438447,1.17183472,0.046927699,0,0,0,0,0,0,1.00986976,0.049185734
"REF_MFM_noAF","NT0131",1.157153903,0,0.288335225,0.243059446,0.348011745,0.067379011,0,0,0,0,0,0,0.204454502,0.005913973
"REF_MFM_noAF","NT0132",27.05126465,24.50079087,0.016016164,0.001634761,0.063220861,0.057195785,0,0,0,0,0,0,2.085066374,0.327339841
"REF_MFM_noAF","NT0133",24.27770167,21.28425756,0,0,0,0.020111871,0,0,0,0,0,0,2.459800726,0.513531515
"REF_MFM_noAF","NT0134",0.252628862,0,0.03076921,0.003684037,0.198148604,0.002291226,0,0,0,0,0,0,0.016287966,0.001447819
"REF_MFM_noAF","NT0135",72.08026848,51.91374735,0.242840774,0.023365723,9.797705936,0.05108585,0,0,0,0,0,0,8.344346233,1.707176608
"REF_MFM_noAF","NT0136",10.52623089,0.019263269,0.468987332,0.409825063,8.668810486,0.152324087,0,0,0,0,0,0,0.80072988,0.006290772
"REF_MFM_noAF","NT0137",7.686214047,0.015189979,0.0585102,0.051129199,6.980261911,0.020960473,0,0,0,0,0,0,0.555795787,0.004366497
"REF_MFM_noAF","NT0138",8.472359086,1.441096185,0,0,1.327722937,0.020536172,0,0,0,0,0,0,4.701478248,0.981525544
"REF_MFM_noAF","NT0139",14.26568116,0.226831357,0.090706928,0.009258406,6.961932105,0.123047313,0,0,0,0,0,0,5.670150273,1.183754777
"REF_MFM_noAF","NT0140",41.56201161,22.1,0.012050151,0,14.49768899,0.015274839,0,0,0,0,0,0,4.084316647,0.852680989
"REF_MFM_noAF","NT0141",6.694198124,3.327453922,0.009240095,0.000943131,0.298283659,0.046673119,0,0,0,0,0,0,2.49146264,0.520141559
"REF_MFM_noAF","NT0142",25.21420458,15.61651417,0.098584411,0.085901698,1.976139845,0.084860216,0,0,0,0,0,0,6.771639667,0.58056457
"REF_MFM_noAF","NT0143",20.19531323,17.71069097,0.019190952,0.003297005,1.475719153,0.006873677,0,0,0,0,0,0,0.942713422,0.036828049
"REF_MFM_noAF","NT0144",0.993882848,0.003309548,0.17979684,0.018351763,0.708837383,0.007297979,0,0,0,0,0,0,0.063113216,0.013176118
"REF_MFM_noAF","NT0145",8.132918223,0.030464817,0.614829084,0.61734125,6.705739113,0.07068856,0,0,0,0,0,0,0.091349297,0.002506101
"REF_MFM_noAF","NT0146",0.779950243,0,0.526820953,0.057102192,0.072300904,0.059656732,0,0,0,0,0,0,0.057339354,0.006730109
"REF_MFM_noAF","NT0147",2.819904971,0.705188393,0.030815885,0.00677719,0.344617336,0.006619097,0,0,0,0,0,0,1.725887069,0
"REF_MFM_noAF","NT0148",1.719098252,0.019432989,1.014365762,0.109947237,0.145959571,0.028258452,0,0,0,0,0,0,0.358997517,0.042136723
"REF_MFM_noAF","NT0149",1.003302332,0.444667531,0.036895496,0.004176849,0.246518927,0.024609463,0,0,0,0,0,0,0.242202042,0.004232025
"REF_MFM_noAF","NT0150",54.22607179,0.284621164,21.53825975,2.067191208,26.04928587,0.37737338,0,0,0,0,0,0,3.646617748,0.262722674
"REF_MFM_noAF","NT0151",1.765177349,0.000339441,1.428826626,0.145839539,0.145026109,0.037508215,0,0,0,0,0,0,0.006318342,0.001319077
"REF_MFM_noAF","NT0152",2.496248108,0.000763742,1.4165835,0.14458989,0.767051491,0.100304775,0,0,0,0,0,0,0.055390798,0.011563912
"REF_MFM_noAF","NT0153",18.70853776,1.163094118,0.810110083,0.17800227,13.81286705,0.015020258,0,0,0,0,0,0,2.38258733,0.346856651
"REF_MFM_noAF","NT0154",14.92105661,1.897813866,5.972059564,1.024156068,1.339603367,0.183043486,0,0,0,0,0,0,4.175988739,0.328391516
"REF_MFM_noAF","NT0155",0.738623318,0,0.025111096,0.016130969,0.069670237,0.490916348,0,0,0,0,0,0,0.136794668,0
"REF_MFM_noAF","NT0156",17.80744824,14.00155242,0.000848602,0,0.164374238,0.02749471,0,0,0,0,0,0,3.067364846,0.545813423
"REF_MFM_noAF","NT0157",17.44140501,14.99403639,0.007315075,0.000746646,0.089188087,0.009589204,0,0,0,0,0,0,1.936290994,0.404238618
"REF_MFM_noAF","NT0158",9.668803268,8.799240637,0.031185319,0.003183068,0.500929854,0,0,0,0,0,0,0,0.299167733,0.035096657
"REF_MFM_noAF","NT0159",0.476490112,0.004412731,0.000763742,0,0.471313639,0,0,0,0,0,0,0,0,0
"REF_MFM_noAF","NT0160",10.50662818,0.080617205,2.942354118,0.300324448,5.220261036,0.80608719,0,0,0,0,0,0,0.957158602,0.19982558
"REF_MFM_noAF","NT0161",0.434399445,0,0.333962069,0.036198192,0.057704947,0.002206366,0,0,0,0,0,0,0.004327871,0
"REF_MFM_noAF","NT0162",1.128980311,0.032501463,0.443902732,0.178546951,0.176594109,0.052189033,0,0,0,0,0,0,0.219825336,0.025420688
"REF_MFM_noAF","NT0163",16.80198329,14.0467418,0.006237064,0.000636614,0.2438034,0.009080043,0,0,0,0,0,0,2.226384431,0.269099935
"REF_MFM_noAF","NT0164",0.525709037,0.002121505,0.017537598,0.000283048,0.424470799,0.081126366,0,0,0,0,0,0,0.00016972,0
"REF_MFM_noAF","NT0165",7.553322949,2.019418556,0.406797516,0.013939434,3.081868457,0.097758969,0,0,0,0,0,0,1.85177617,0.081763847
"REF_MFM_noAF","NT0166",75.24752861,56.4,0.463159651,0.056863752,4.995466324,0.128478367,0,0,0,0,0,0,11.44707176,1.756488758
"REF_MFM_noAF","NT0167",1.638141606,0.048540043,0.015003036,0.020977696,0.540814155,0.015105118,0,0,0,0,0,0,0.929513113,0.068188444
"REF_MFM_noAF","NT0168",33.71789655,28.58605985,0,0,0.64867149,0.025033764,0,0,0,0,0,0,3.688156606,0.769974831
"REF_MFM_noAF","NT0169",5.095771099,3.579913064,0.148527944,0.034345821,1.139672698,0,0,0,0,0,0,0,0.193311572,0
"REF_MFM_noAF","NT0170",19.37163548,1.930230469,0,0,6.109511237,0.131278754,0,0,0,0,0,0,9.266129291,1.934485733
"REF_MFM_noAF","NT0171",0.485315574,0.000848602,0.108873851,0.095808989,0.020451312,0.040478323,0,0,0,0,0,0,0.194833881,0.024020615
"REF_MFM_noAF","NT0173",47.36418866,40.32062103,0.013937143,0.001422556,0.715965641,0.078920001,0,0,0,0,0,0,5.157865569,1.075456723
"REF_MFM_noAF","NT0174",12.93405465,2.902473961,0.686756838,0.150898352,1.917161995,0.036405033,0,0,0,0,0,0,6.320256609,0.920101864
"REF_MFM_noAF","NT0175",2.960009188,0.131278754,0.154260396,0.038711734,1.73802208,0.080108044,0,0,0,0,0,0,0.817628179,0
"REF_MFM_noAF","NT0176",6.940971631,0.00398843,4.667200306,0.50587845,1.555318035,0.040902624,0,0,0,0,0,0,0.15006962,0.017614167
"REF_MFM_noAF","NT0177",0.500760133,0,0.424534542,0.046015354,0.002376086,0,0,0,0,0,0,0,0.024910342,0.002923809
"REF_MFM_noAF","NT0178",7.185199333,0.030295097,1.183556051,1.299369003,4.53399647,0.049134065,0,0,0,0,0,0,0.085916289,0.002932356
"REF_MFM_noAF","NT0180",26.65654557,12.12016032,0.005621058,0.000573738,6.05180629,0.028258452,0,0,0,0,0,0,6.990683742,1.459441968
"REF_MFM_noAF","NT0181",6.948693911,2.987249317,0.720139207,0.078055983,0.101832259,0.052952775,0,0,0,0,0,0,2.692443402,0.316020969
"REF_MFM_noAF","NT0182",23.09606395,20.73448901,0.058703777,0.013512267,1.140945601,0.005176473,0,0,0,0,0,0,1.140784017,0.00245281
"REF_MFM_noAF","NT0201",6.868076706,0.380513208,0.005901783,0.001481056,5.976704999,0.045060775,0,0,0,0,0,0,0.458099588,0.000315297
"REF_MFM_noAF","NT0202",11.60242815,0.172435959,1.147080742,0.117081893,8.63910941,0.005855355,0,0,0,0,0,0,1.258192494,0.262672293
"REF_MFM_noAF","NT0204",3.734867818,0,2.339036032,0.253528421,0.962484568,0.109130238,0,0,0,0,0,0,0.063263155,0.007425405
"REF_MFM_noAF","NT0205",6.263532529,0.026900688,4.306211962,0.466750876,1.12847115,0.033689506,0,0,0,0,0,0,0.26983672,0.031671626
"REF_MFM_noAF","NT0206",7.34558514,0.253816905,0.118263577,0.006990101,6.826834641,0.037932516,0,0,0,0,0,0,0.101645814,0.000101585
"REF_MFM_noAF","NT0207",0.735822931,0,0.163756102,0.143098438,0.391714756,0.018584387,0,0,0,0,0,0,0.01852372,0.000145528
"REF_MFM_noAF","NT0209",6.790175028,0.100304775,3.876984826,1.203596294,0.78631476,0.244057981,0,0,0,0,0,0,0.571136498,0.007779894
"REF_MFM_noAF","NT0210",78.83913228,10.85166982,7.284275172,0.214652379,57.82129347,0.096486065,0,0,0,0,0,0,2.451099488,0.11965589
"REF_MFM_noAF","NT0211",1.404606292,0,1.106994098,0.141723978,0.024524602,0.025797506,0,0,0,0,0,0,0.09478101,0.010785098
"REF_MFM_noAF","NT0212",23.10243001,6.966684277,1.555054871,0.095730908,13.40952644,0.033010624,0,0,0,0,0,0,0.965830751,0.07659214
"REF_MFM_noAF","NT0213",6.566653219,0.052358753,5.510337104,0.618097961,0.142565163,0.058723269,0,0,0,0,0,0,0.153316094,0.031254875
"REF_MFM_noAF","NT0214",2.118620148,0,0.547433816,0.605307355,0.956204912,0.009674065,0,0,0,0,0,0,0,0
"REF_MFM_noAF","NT0215",1.587989218,0.002800387,0.71224154,0.306675071,0.406989595,0.072555485,0,0,0,0,0,0,0.073780819,0.012946321
"REF_MFM_noAF","NT0216",0.022742538,0,0,0,0.022742538,0,0,0,0,0,0,0,0,0
"REF_MFM_noAF","NT0217",2.622435249,0.012050151,1.683514887,0.182476398,0.501948176,0.009758925,0,0,0,0,0,0,0.208244381,0.02444233
"REF_MFM_noAF","NT0218",0.23200783,0,0.085367855,0.071962985,0.028767613,0.036320172,0,0,0,0,0,0,0.009589204,0
"REF_MFM_noAF","NT0219",1.69491309,0.041242065,0.026252759,0.006588145,0.545481467,0.016378022,0,0,0,0,0,0,1.058970633,0
"REF_MFM_noAF","NT0220",0.117446539,0,0.030458824,0.015620273,0.046588258,0.002121505,0,0,0,0,0,0,0.020170859,0.002486818
"REF_MFM_noAF","NT0221",1.968841867,0,0.777886771,0.679757156,0.500081252,0.011116688,0,0,0,0,0,0,0,0
"REF_MFM_noAF","NT0222",3.023399769,0.036999054,1.049024964,0.263253413,1.479113562,0.007213118,0,0,0,0,0,0,0.187795658,0
"REF_MFM_noAF","NT0223",1.141539623,0,0.195083191,0.042864854,0.846310932,0.005600774,0,0,0,0,0,0,0.045112414,0.006567457
"REF_MFM_noAF","NT0224",0.512980005,0.003733849,0.275595559,0.092273476,0.061099355,0.004667312,0,0,0,0,0,0,0.073773102,0.00183735
"REF_MFM_noAF","NT0225",1.343591797,0,0.058193194,0.050852183,1.23454642,0,0,0,0,0,0,0,0,0
"REF_MFM_noAF","NT0226",0.080871786,0,0.002885247,0,0.014765678,0.057535226,0,0,0,0,0,0,0.005685634,0
"REF_MFM_noAF","NT0227",0.426507445,0.021469635,0.02090134,0.002265499,0.321450498,0.002121505,0,0,0,0,0,0,0.052175015,0.006123954
"REF_MFM_noAF","NT0228",7.855934478,0.260011701,2.294477132,0.248698676,4.083643305,0.039120559,0,0,0,0,0,0,0.83229401,0.097689095
"REF_MFM_noAF","NT0229",2.518736065,0,0.053890974,0.047092683,2.32398187,0.003309548,0,0,0,0,0,0,0.089755841,0.000705149
"REF_MFM_noAF","NT0230",4.205502575,0.001782065,2.49889683,0.270855753,1.121088311,0.020705893,0,0,0,0,0,0,0.261482642,0.030691081
"REF_MFM_noAF","NT0232",4.335338705,0.015189979,0.867451798,0.247102277,3.01584721,0.048370323,0,0,0,0,0,0,0.124149869,0.017227251
"REF_MFM_noAF","NT0233",0.66835906,0,0.558287806,0.060512888,0.026052086,0.007297979,0,0,0,0,0,0,0.014505717,0.001702584
"REF_MFM_noAF","NT0235",4.987319743,0.348436046,1.72455195,0.186924411,0.275795701,0.052019312,0,0,0,0,0,0,2.147529676,0.252062646
"REF_MFM_noAF","NT0301",0.665049511,0.186183314,0,0,0.129496689,0.004752172,0,0,0,0,0,0,0.344617336,0
"REF_MFM_noAF","NT0302",0.284621164,0.01586886,0,0,0.000848602,0,0,0,0,0,0,0,0.267228881,0.00067482
"REF_MFM_noAF","NT0303",11.20180307,0.376439917,4.569458114,1.612778328,1.334851195,0.491934671,0,0,0,0,0,0,2.718337228,0.098003614
"REF_MFM_noAF","NT0304",0.636791059,0.009928645,0.422481051,0.047389964,0.008825462,0.011031828,0,0,0,0,0,0,0.113912096,0.023222013
"REF_MFM_noAF","NT0305",1.160293731,0,0.505141071,0.23458543,0.382719573,0.007552559,0,0,0,0,0,0,0.030295097,0
"REF_MFM_noAF","NT0306",1.898832189,0.301847788,0.35265119,0.052895781,0.780459405,0,0,0,0,0,0,0,0.403533136,0.00744489
"REF_MFM_noAF","NT0307",0.106584431,0.005431054,0.060254046,0.006530944,0.028767613,0,0,0,0,0,0,0,0.005600774,0
"REF_MFM_noAF","NT0308",1.437192615,0,0.738973382,0.080097421,0.27511682,0.079259442,0,0,0,0,0,0,0.236040677,0.027704873
"REF_MFM_noAF","NT0309",6.131574893,0.020621032,1.767885864,0.191621379,2.084676061,0.006873677,0,0,0,0,0,0,1.843517182,0.216379696
"REF_MFM_noAF","NT0310",9.276579351,0.049558366,4.19068038,0.454228393,2.369042645,0.532158413,0,0,0,0,0,0,1.504341614,0.17656954
"REF_MFM_noAF","NT0401",0.623807446,0,0,0,0.623807446,0,0,0,0,0,0,0,0,0
"REF_MFM_noAF","NT0402",15.59620448,7.952335683,0.006688456,0.000185221,7.352204237,0.008910323,0,0,0,0,0,0,0.220105523,0.055775039
"REF_MFM_noAF","NT0404",24.56482611,7.656937272,1.861815138,0.652932497,7.692748283,0.266121637,0,0,0,0,0,0,5.197114602,1.237156681
"REF_MFM_noAF","NT0702",12.67896484,1.982334641,0.221383648,0.013085129,10.13417669,0,0,0,0,0,0,0,0.327657273,0.000327461
"REF_MFM_noAF","NT0703",2.644923206,0,0.14753351,0.015058663,2.379480451,0.008486022,0,0,0,0,0,0,0.078066625,0.016297935
"REF_MFM_noAF","NT0704",192.0900068,9.062392166,18.66065606,1.897589872,146.1819999,0.422094713,0,0,0,0,0,0,13.12870101,2.736573121
"REF_MFM_noAF","NT0707",10.59462822,2.466716753,0.160158702,0.018726633,6.753260834,0.030973979,0,0,0,0,0,0,1.004760154,0.160031168
"REF_MFM_noAF","NT0708",29.30699114,0.869647492,2.430944013,0.064540353,24.22479767,0.081550667,0,0,0,0,0,0,1.554079398,0.081431541
"REF_MFM_noAF","NT0709",37.85371696,1.238449989,0.084217003,0.032550654,34.43520803,0.053377076,0,0,0,0,0,0,2.009747537,0.000166674
"REF_MFM_noAF","NT0710",35.22319692,0.21639355,11.73589198,1.010536739,22.08310167,0.148420517,0,0,0,0,0,0,0.023869292,0.004983182
"REF_MFM_noAF","NT0801",29.9641422,0.809396738,14.29091857,0.395754116,14.40383359,0.063645162,0,0,0,0,0,0,0.000594022,0
"REF_MFM_noAF","NT0802",35.31945006,5.529152221,0.853232304,0.023628306,28.83426265,0.076543915,0,0,0,0,0,0,0.002630667,0
"REF_MFM_noAF","NT0803",39.94445889,0.000678882,37.10936272,1.027658436,1.529011368,0.277747486,0,0,0,0,0,0,0,0
"REF_MFM_noAF","NT0805",58.37386022,3.413671901,0.123117136,0.003409446,54.76017279,0.01951785,0,0,0,0,0,0,0.049991034,0.003980063
"REF_MFM_noAF","NT0902",0.596737038,0.04701256,0.319550414,0.03584417,0.115409893,8.48602e-05,0,0,0,0,0,0,0.065485357,0.013349783
"REF_MFM_noAF","NT0903",0.063899743,0.001018323,0.029444949,0.011881976,0.011031828,0,0,0,0,0,0,0,0.010522667,0
"REF_MFM_noAF","NT0904",1.888733823,0.333076347,0.413970819,0.006681271,0.770276179,0.280547874,0,0,0,0,0,0,0.074847398,0.009333936
"REF_MFM_noAF","NT0905",0.339610584,0,0.123922187,0.137022977,0.07866542,0,0,0,0,0,0,0,0,0
"REF_MFM_noAF","NT0906",0.604119876,0.226407056,0.052302008,0.013125219,0.155973077,0.000254581,0,0,0,0,0,0,0.156057937,0
"REF_MFM_noAF","NT0907",17.14702493,0.946445987,0.682810024,0.058698541,15.28425833,0,0,0,0,0,0,0,0.145774353,0.029037691
"REF_MFM_noAF","NT0908",3.721375044,0.048964345,0.991625543,0.027460788,2.508383119,0.046418538,0,0,0,0,0,0,0.093557753,0.004964958
"REF_MFM_noAF","NT0909",2.938030392,0.01586886,0.031873383,0.00088266,2.827966692,0.006788817,0,0,0,0,0,0,0.051895946,0.002754033
"REF_MFM_noAF","NT1001",25.60716414,8.909134617,0.006490074,0.000383603,16.60179804,0.020621032,0,0,0,0,0,0,0.054840195,0.01389658
"REF_MFM_noAF","NT1002",21.25510797,4.231894102,0.071546649,0.004827545,16.87818776,0.024694323,0,0,0,0,0,0,0.042828048,0.001129544
"REF_MFM_noAF","NT1003",22.69915326,0.001272903,0.302145604,0.055540206,22.25431601,0.036235312,0,0,0,0,0,0,0.043334585,0.006308641
"REF_MFM_noAF","NT1004",1.218168398,0.00016972,0.036386772,0.007995121,1.16394272,0,0,0,0,0,0,0,0.008444688,0.001229376
"REF_MFM_noAF","NT1005",0.284706024,0.001272903,0.005515914,0,0.267903701,0.002460946,0,0,0,0,0,0,0.007552559,0
"REF_MFM_noAF","NT1006",3.004560801,0.000424301,0.079281987,0.083819347,2.821856756,0.009589204,0,0,0,0,0,0,0.009272723,0.000316482
"REF_MFM_noAF","NT1007",0.130430152,0.002460946,0,0,0.127969205,0,0,0,0,0,0,0,0,0
"REF_MFM_noAF","NT1008",12.52002166,7.274132839,0.139384122,0.003859923,5.064118238,0.008146581,0,0,0,0,0,0,0.026082403,0.004297555
"REF_MFM_noAF","NT1010",11.69458634,2.711029314,0.023698604,0.000656278,8.90641909,0.028852473,0,0,0,0,0,0,0.022724622,0.001205959
"REF_MFM_noAF","NT1201",14.84009996,1.0067816,2.734912906,0.965586525,9.721925764,0.138491872,0,0,0,0,0,0,0.217329661,0.055071632
"REF_MFM_noAF","NT1301",0.763572222,0,0.007462024,0.001872599,0.524096693,0.052019312,0,0,0,0,0,0,0.178121593,0
"REF_MFM_noAF","NT1303",10.53446233,3.516267902,0,0,6.975000578,0.04319385,0,0,0,0,0,0,0,0
"REF_MFM_noAF","NT1304",73.5133235,0.145789851,9.364681858,0.955847868,57.92000427,0.390441853,0,0,0,0,0,0,3.918495272,0.818062533
"REF_MFM_noAF","NT1305",0.271552691,0.000339441,0.086099075,0.041530689,0.060929635,0.02757957,0,0,0,0,0,0,0.05308978,0.001984501
"REF_MFM_noAF","NT1306",0.320007874,0.005261333,0.144972728,0.016261682,0.057026065,0.010098366,0,0,0,0,0,0,0.071758981,0.014628718
"REF_MFM_noAF","NT1307",0.705103533,0.690592436,0,0,0.014511097,0,0,0,0,0,0,0,0,0
"REF_MFM_noAF","NT1308",3.155527125,0.001612344,0.075246277,0.034902283,2.933787381,0.069585377,0,0,0,0,0,0,0.040393463,0
"REF_MFM_noAF","NT1309",6.864003416,0.039884301,0.090561842,0.022726546,5.51302878,0.20052469,0,0,0,0,0,0,0.997277256,0
"REF_MFM_noAF","NT1312",0.262472648,0,0.134348996,0.085608683,0.040563183,0.00016972,0,0,0,0,0,0,0.001782065,0
"REF_MFM_noAF","NT1313",1.575769347,0.007467699,0.02543872,0.006383861,1.49404896,0.026221807,0,0,0,0,0,0,0.016208301,0
"REF_MFM_noAF","NT1314",0.377288519,0.013492774,0.00016972,0,0.355479444,0.002545806,0,0,0,0,0,0,0.005012447,0.000588327
"REF_MFM_noAF","NT1315",18.47534188,1.846558296,0.859020027,0.188749058,15.21687932,0.222842927,0,0,0,0,0,0,0.123336895,0.017955364
