Mitigation_scenario,Forest_use,Management_scenario,Category,2000,2010,2020,2030,2040,2050,2060,2070,2080,2090,2100
RCP,MFM,AF0,Pulp_Timber_Plantation_im,20.98122539,27.4357157,31.66158237,36.63771361,46.12356369,47.92933769,51.94682003,53.97649084,64.17504088,71.80610026,78.04704012
RCP,MFM,AF25,Clear_cut_im,85.98195394,105.1864099,123.0248376,128.3271886,128.9566476,129.8648403,130.4949137,127.086955,130.8749355,141.6294721,155.5830617
RCP,MFM,AF25,Pulp_Timber_Plantation_im,20.98122539,27.4389293,31.58876544,36.59568037,46.29861551,50.90155359,52.70291554,62.02984658,71.20077914,75.7334333,81.75204493
RCP,MFM,AF50,Clear_cut_im,85.98195394,105.1881061,127.425445,132.5220919,133.6052914,136.0462012,138.9273566,141.7006749,150.6342805,165.124719,180.2852325
RCP,MFM,AF50,Pulp_Timber_Plantation_im,20.98122539,27.43723309,31.63075545,35.86501363,45.1981525,50.88693718,56.23046299,67.58062534,75.11583585,79.42247186,87.17409133
RCP,MFM,AF75,Clear_cut_im,85.98195394,105.1896235,127.4233771,132.8277433,134.0191675,136.9205596,145.4991952,149.1669445,161.557266,182.4647848,199.2676947
RCP,MFM,AF75,Pulp_Timber_Plantation_im,20.98122539,27.4357157,31.62822327,35.00458257,45.86437543,50.19664476,60.58550955,76.68164307,86.41758307,92.80576075,100.2409328
RCP,MFM,AF100,Clear_cut_im,85.98195394,105.1704612,127.3761956,133.7337833,135.6530451,140.2303875,151.5688838,159.7846609,175.7835027,202.1871015,223.7391883
RCP,MFM,AF100,Pulp_Timber_Plantation_im,20.98122539,27.45487806,31.65180481,36.39917864,48.00242492,56.44533513,71.14975085,82.41039382,92.63099464,97.64927263,106.0104079
RCP,SFM,noAF,Clear_cut_im,85.98195394,105.1896235,127.3676719,132.2333945,134.9329503,140.1632465,146.9187652,149.8390792,162.9118278,182.4462072,202.3649686
RCP,SFM,noAF,Pulp_Timber_Plantation_im,20.98122539,27.4357157,31.66032853,36.08903353,49.8125988,58.6089814,65.09811143,74.71515399,87.95499439,92.67555146,98.75911471
RCP,SFM,AF0,Clear_cut_im,85.98195394,105.1851165,127.3585589,131.6110393,132.0715551,132.7292171,131.69228,126.8555925,127.9121679,137.6857108,149.6415162
RCP,SFM,AF0,Pulp_Timber_Plantation_im,20.98122539,27.44022267,31.69304153,33.84983855,43.62664748,48.79600241,49.48440144,53.36735015,62.83274935,71.10476162,76.6499993
RCP,SFM,AF25,Clear_cut_im,85.98195394,105.1896235,127.3754667,132.5098795,133.0558182,139.0060112,142.5048855,144.7968663,154.9275935,173.5861714,189.0118686
RCP,SFM,AF25,Pulp_Timber_Plantation_im,20.98122539,27.4357157,31.67613366,34.29388739,44.30623055,48.29091309,57.78972071,73.05182948,80.93170217,85.73863571,95.57603212
RCP,SFM,AF50,Clear_cut_im,85.98195394,105.1881061,127.3548815,133.8274569,137.1260791,145.4189921,157.4283459,168.4795561,186.9568082,210.5266711,232.1261411
RCP,SFM,AF50,Pulp_Timber_Plantation_im,20.98122539,27.43723309,31.7013189,36.31711274,51.27863176,59.92343319,86.08659144,99.86720398,112.1965193,123.4132141,134.2651634
RCP,SFM,AF75,Clear_cut_im,85.98195394,105.179928,125.4412131,131.6097378,145.1837178,164.123115,189.1414205,212.8383425,238.0356158,270.4856349,302.3762572
RCP,SFM,AF75,Pulp_Timber_Plantation_im,20.98122539,27.44541123,31.6423382,41.24702726,56.16296744,75.72558034,99.26115742,114.0817858,128.9446206,138.7314782,150.7324489
RCP,SFM,AF100,Clear_cut_im,85.98195394,105.1704612,125.9932189,133.193907,151.9307381,176.3786298,211.5878819,247.117733,288.7831811,331.2605454,371.6220547
RCP,SFM,AF100,Pulp_Timber_Plantation_im,20.98122539,27.45487806,31.68001106,46.59570777,65.06990729,98.40950011,121.458832,141.8376943,158.0520079,168.9947686,186.5528416
RCP,MFM,AF0,Import_Energy_plantations,0,0,0,0,14.97067735,41.18450925,62.62897699,100.6548577,133.3834014,163.1516103,201.3088609
RCP,MFM,AF100,Import_Energy_plantations,0,0,0.0282,0.023294779,16.80950686,47.60053566,83.37184297,136.6963284,199.0893849,261.1668342,328.6352518
RCP,MFM,AF25,Import_Energy_plantations,0,0,0.059612731,0.088793951,16.23559971,40.50824265,66.05095967,106.4076146,145.6531906,184.6360925,229.6621644
RCP,MFM,AF50,Import_Energy_plantations,0,0,0,0.10062055,15.16837927,43.48936348,71.39197119,114.6953508,161.4260794,209.9229062,262.380482
RCP,MFM,AF75,Import_Energy_plantations,0,0,0.0046,1.214500136,16.42994385,47.06872002,77.12568498,126.0337747,174.1566579,222.3832562,284.2539344
RCP,MFM,noAF,Import_Energy_plantations,0,0,0.0046,0.223582481,14.86205125,43.49470146,75.0618409,115.3882795,150.0882643,184.2627827,227.747803
RCP,SFM,AF0,Import_Energy_plantations,0,0,0.0046,2.139494473,15.64479948,38.89151765,67.06646129,101.2905674,132.275416,160.4923249,196.1838914
RCP,SFM,AF100,Import_Energy_plantations,0,0,0.0046,1.076579566,20.56061729,63.44747029,109.4317114,185.2666913,268.8797337,358.7507221,443.7166333
RCP,SFM,AF25,Import_Energy_plantations,0,0,0.0046,1.973593562,18.17729713,48.89373279,77.84902087,121.5985103,166.8505845,211.3476005,263.6811361
RCP,SFM,AF50,Import_Energy_plantations,0,0,0,0.986373424,19.07957443,53.12132911,88.12238683,138.1002974,196.9697563,261.0570437,330.5488539
RCP,SFM,AF75,Import_Energy_plantations,0,0,0.0282,0.845145358,21.37574884,56.80535536,96.3443482,160.7464472,238.1141303,318.0966657,399.1736977
RCP,SFM,noAF,Import_Energy_plantations,0,0,0.0282,0.358860643,15.18235345,42.43244456,71.09870468,111.9993336,149.2956613,185.6556542,226.2939351
REF,MFM,AF0,Import_Energy_plantations,0,0,0,0.81798471,7.65120097,19.89006448,26.60384363,27.74975279,28.8073644,30.55921746,31.38239828
REF,MFM,AF100,Import_Energy_plantations,0,0,0.059612731,0.72466927,8.745685642,22.0728678,28.14378332,31.73703222,32.90724875,32.58213651,37.19179314
REF,MFM,AF25,Import_Energy_plantations,0,0,0.0282,0.869215957,7.568872111,20.54951857,25.50092608,30.0540176,30.51640618,29.6312616,29.13332355
REF,MFM,AF50,Import_Energy_plantations,0,0,0.0046,1.655709442,8.361701586,22.4358397,28.4012825,32.75797074,33.56029197,34.59956281,33.84437951
REF,MFM,AF75,Import_Energy_plantations,0,0,0.0046,0.963346185,8.82803025,21.30959693,27.58921926,30.14782873,30.43868969,30.40768725,30.12553936
REF,MFM,noAF,Import_Energy_plantations,0,0,0.059612731,0.550506094,7.847461798,20.47677709,25.44877248,26.94520833,27.72517255,27.33695151,27.64007452
REF,SFM,AF0,Import_Energy_plantations,0,0,0.059612731,1.41050719,8.656097694,20.46259479,24.9151001,26.36592219,27.63567434,28.85226186,28.35415602
REF,SFM,AF100,Import_Energy_plantations,0,0,0,0.916493001,10.72227011,26.39320057,38.4759111,54.00000234,63.56641606,77.90210641,87.11827876
REF,SFM,AF25,Import_Energy_plantations,0,0,0.0282,0.299747557,8.584261475,21.60069278,27.20983213,28.46986873,29.00947453,32.17129638,33.53187185
REF,SFM,AF50,Import_Energy_plantations,0,0,0.0282,1.077607057,8.879788732,21.67323366,27.03011936,32.80006357,38.63988368,38.03467598,37.21723311
REF,SFM,AF75,Import_Energy_plantations,0,0,0.059612731,1.197146965,8.761545947,23.17044075,31.77657148,39.67443626,45.7095742,51.25634821,57.15770443
REF,SFM,noAF,Import_Energy_plantations,0,0,0.0046,0.106436735,7.533217696,19.64652082,23.45331602,26.7641857,32.09294122,34.70122808,33.55590965
