Country,Mitigation_scenario,Forest_use,Management_scenario,2000,2010,2020,2030,2040,2050,2060,2070,2080,2090,2100,Category
Cyprus,RCP,SFM,AF25,0,0,0,0,0,0,0,0.055502788,0.129590436,0.197366791,0.273325395,Wood_EP_im
CzechRep,RCP,SFM,AF25,0,0,0,0,0,0,0.433428473,1.922822384,3.06234585,4.066903183,5.10353751,Wood_EP_im
Denmark,RCP,SFM,AF25,0,0,0.000764252,0.256561578,1.418651718,2.215288672,2.637378717,3.721064847,4.22761679,4.885072362,5.53067198,Wood_EP_im
France,RCP,SFM,AF25,0,0,0,0.158806373,3.140246126,8.834771326,11.697312,15.19216683,20.19450753,24.65558977,30.93162016,Wood_EP_im
Germany,RCP,SFM,AF25,0,0,0,0,0,0,0,0,0.891154208,5.656395763,15.32543293,Wood_EP_im
Greece,RCP,SFM,AF25,0,0,5.54E-05,0.018591747,0.102802667,0.160531003,0.178517789,0.207150503,0.222692539,0.226411315,0.227870953,Wood_EP_im
Hungary,RCP,SFM,AF25,0,0,0,0,0.11064433,1.287282366,3.096508511,5.429294743,7.441650038,9.207273326,10.94203389,Wood_EP_im
Ireland,RCP,SFM,AF25,0,0,2.85E-05,0.009579242,0.099781158,0.214099262,0.238088134,0.276275418,0.29700374,0.301963451,0.303910162,Wood_EP_im
Italy,RCP,SFM,AF25,0,0,0.001302241,0.673215942,5.477836136,9.165061663,10.19196612,11.82666961,12.71399801,12.92631099,13.70476262,Wood_EP_im
Lithuania,RCP,SFM,AF25,0,0,0,0,0,0,0,0.059049058,0.292259036,0.524412486,0.804971874,Wood_EP_im
Malta,RCP,SFM,AF25,0,0,0,6.05E-05,0.001759094,0.005632429,0.010429022,0.016252418,0.021984458,0.027257121,0.032411922,Wood_EP_im
Netherlands,RCP,SFM,AF25,0,0,0.000673383,0.226056617,1.249975195,1.95189267,2.170593577,2.518738071,2.707713317,2.752929833,2.770677539,Wood_EP_im
Poland,RCP,SFM,AF25,0,0,5.75E-05,0.053517707,2.204813112,16.27216956,32.37845731,53.66117496,74.91634313,93.35871687,111.3545012,Wood_EP_im
Romania,RCP,SFM,AF25,0,0,0,0,0,0,0,3.076155645,8.706872643,14.20117398,19.42562356,Wood_EP_im
Slovakia,RCP,SFM,AF25,0,0,0,0,0,0,0,0,0,0.179835556,0.297320634,Wood_EP_im
Slovenia,RCP,SFM,AF25,0,0,2.51E-05,0.008418685,0.046550936,0.072691387,0.080836134,0.093801552,0.100839272,0.102523202,0.103184153,Wood_EP_im
Spain,RCP,SFM,AF25,0,0,0,0,0,0,0,0,0.006222305,0.038129806,0.26617411,Wood_EP_im
Sweden,RCP,SFM,AF25,0,0,0.000401514,0.134789293,0.745314491,1.16384221,3.606028861,9.317076537,15.43008615,20.87981446,26.81563121,Wood_EP_im
UK,RCP,SFM,AF25,0,0,0.000790627,0.265415691,2.644160731,6.088653389,9.343246639,11.69842032,12.57612646,13.79821762,15.37047773,Wood_EP_im
EU28,RCP,SFM,AF25,0,0,0.00459383,1.971289726,18.16195713,48.86763399,77.65937518,120.9242779,166.0889213,210.5529001,262.8671615,Wood_EP_im
Belgium,RCP,SFM,AF50,0,0,0,0.08234503,0.931949218,1.466740116,1.634376324,1.863167342,1.988362651,2.042255577,2.05732565,Wood_EP_im
Bulgaria,RCP,SFM,AF50,0,0,0,0,0,0,0,0,0.388751287,1.340463166,2.580413772,Wood_EP_im
Cyprus,RCP,SFM,AF50,0,0,0,0,0,0,0.001958101,0.016631258,0.089716851,0.166984556,0.244487136,Wood_EP_im
CzechRep,RCP,SFM,AF50,0,0,0,0,0,0,1.331088897,3.648881021,5.147809002,6.441825374,7.715563849,Wood_EP_im
Denmark,RCP,SFM,AF50,0,0,0,0.127056987,1.437981876,2.263155183,3.292746741,4.585935893,5.36670286,6.34318885,7.23504675,Wood_EP_im
Finland,RCP,SFM,AF50,0,0,0,0,0,0,0,0,0,0,1.275698277,Wood_EP_im
France,RCP,SFM,AF50,0,0,0,0.078645679,3.183034256,9.437032313,12.62723203,19.28597772,25.83970219,32.60308826,40.20631533,Wood_EP_im
Germany,RCP,SFM,AF50,0,0,0,0,0,0,0,2.415843369,15.83466516,29.59456476,43.06436098,Wood_EP_im
Greece,RCP,SFM,AF50,0,0,0,0.009207191,0.104203428,0.163999652,0.182743449,0.20832511,0.222323491,0.228349385,0.230034405,Wood_EP_im
Hungary,RCP,SFM,AF50,0,0,0,0,0.11215194,1.315097123,3.167629793,5.357510711,7.427051161,9.299484758,11.08703788,Wood_EP_im
Ireland,RCP,SFM,AF50,0,0,0,0.004743928,0.101140748,0.184241375,0.205298633,0.23403772,0.249763857,0.2565335,0.258426495,Wood_EP_im
Italy,RCP,SFM,AF50,0,0,0,0.327634376,5.065023944,8.571857791,9.551549912,10.88864027,11.62030116,14.68815456,18.77007672,Wood_EP_im
Lithuania,RCP,SFM,AF50,0,0,0,0,0,0,0.188615368,0.779346653,1.780576212,2.300265432,2.797391341,Wood_EP_im
Malta,RCP,SFM,AF50,0,0,0,3.00E-05,0.001783062,0.005993169,0.010948048,0.016720512,0.02234341,0.02799608,0.033336181,Wood_EP_im
Netherlands,RCP,SFM,AF50,0,0,0,0.111950016,1.267007013,1.994067893,2.221973284,2.533020086,2.703226071,2.776494779,2.7969829,Wood_EP_im
Poland,RCP,SFM,AF50,0,0,0,0.041256626,3.478873875,19.58326554,37.21962981,59.49200324,81.91988075,102.9610439,122.5967312,Wood_EP_im
Romania,RCP,SFM,AF50,0,0,0,0,0,0,0,0,1.0196315,6.632195286,13.08959839,Wood_EP_im
Slovakia,RCP,SFM,AF50,0,0,0,0,0,0,0,0,0.198628638,0.577209548,1.06602386,Wood_EP_im
Slovenia,RCP,SFM,AF50,0,0,0,0.004169185,0.047185226,0.074262055,0.08274959,0.094333436,0.10067216,0.103400796,0.104163804,Wood_EP_im
Spain,RCP,SFM,AF50,0,0,0,0,0,0,0,0.005820861,0.046282957,0.354181368,2.305873949,Wood_EP_im
Sweden,RCP,SFM,AF50,0,0,0,0.0667517,0.755469942,2.051816699,7.255007245,14.68424538,22.17137781,29.12117659,36.30214311,Wood_EP_im
UK,RCP,SFM,AF50,0,0,0,0.13144181,2.578930419,5.984279551,9.023681739,11.39390415,12.15951619,12.48908982,14.00395047,Wood_EP_im
EU28,RCP,SFM,AF50,0,0,0,0.985232495,19.06473495,53.09580846,87.99722897,137.5043447,196.2972854,260.3479464,329.8209825,Wood_EP_im
Belgium,RCP,SFM,AF75,0,0,0.003034568,0.06865138,0.987825221,1.425851211,1.6207347,1.826588529,1.977026047,2.043500618,2.064606025,Wood_EP_im
Bulgaria,RCP,SFM,AF75,0,0,0,0,0,0,0,0.179399667,1.317353152,2.685860858,4.127978612,Wood_EP_im
Cyprus,RCP,SFM,AF75,0,0,0,0,0,0,0.009892509,0.076200581,0.154580273,0.235558199,0.315504763,Wood_EP_im
CzechRep,RCP,SFM,AF75,0,0,0,0,0,0.286007901,1.709155265,4.318320093,6.652525529,8.340670666,9.971121163,Wood_EP_im
Denmark,RCP,SFM,AF75,0,0,0.0046852,0.10599381,1.525145718,2.343494573,3.442390849,4.364371997,5.336195944,6.366549398,7.285627749,Wood_EP_im
Finland,RCP,SFM,AF75,0,0,0,0,0,0,0,0,0,2.224261296,5.803203821,Wood_EP_im
France,RCP,SFM,AF75,0,0,0,0.102776683,4.978816025,11.89633421,14.78915096,23.05113316,32.62843967,41.30526267,50.32155961,Wood_EP_im
Germany,RCP,SFM,AF75,0,0,0,0,0,0,1.626271224,13.65563469,30.78977086,46.88401168,62.40580039,Wood_EP_im
Greece,RCP,SFM,AF75,0,0,0.000339513,0.007680847,0.11051976,0.159526938,0.181330873,0.20436219,0.221193424,0.228630726,0.230992039,Wood_EP_im
Hungary,RCP,SFM,AF75,0,0,0,0,0.118950074,1.279230871,3.149462275,5.227811616,7.669143499,9.643939705,11.83420281,Wood_EP_im
Ireland,RCP,SFM,AF75,0,0,0.000174931,0.003957492,0.102595419,0.15749534,0.179021598,0.201759608,0.218376494,0.22571908,0.228050322,Wood_EP_im
Italy,RCP,SFM,AF75,0,0,0.007984772,0.253706732,4.370785186,7.653100383,8.699116186,10.32297903,13.45118353,17.70006449,22.44094487,Wood_EP_im
Lithuania,RCP,SFM,AF75,0,0,0,0,0,0,0.514412685,1.622425242,2.84003878,3.584002729,4.293241143,Wood_EP_im
Malta,RCP,SFM,AF75,0,0,0,2.50E-05,0.001993457,0.006035224,0.011091039,0.016754777,0.022677099,0.028535657,0.033984238,Wood_EP_im
Netherlands,RCP,SFM,AF75,0,0,0.004128133,0.093391233,1.394280809,2.012539199,2.287610439,2.578165931,2.790503235,2.884329771,2.914119316,Wood_EP_im
Poland,RCP,SFM,AF75,0,0,0.000352556,0.0392202,4.204658806,20.43379071,39.34134487,62.20106139,86.47012579,109.0741773,129.9547592,Wood_EP_im
Romania,RCP,SFM,AF75,0,0,0,0,0,0,0,0.45743817,3.688877072,10.81955747,17.93137284,Wood_EP_im
Slovakia,RCP,SFM,AF75,0,0,0,0,0,0,0,0.223052482,1.052888963,1.773804397,2.507190799,Wood_EP_im
Slovenia,RCP,SFM,AF75,0,0,0.000153738,0.003478028,0.050045377,0.072236728,0.08210995,0.092538953,0.100160445,0.103528192,0.104597438,Wood_EP_im
Spain,RCP,SFM,AF75,0,0,0,0,0,0,0,0.005710132,0.046047702,0.354617741,2.27615964,Wood_EP_im
Sweden,RCP,SFM,AF75,0,0,0.002461455,0.055685776,0.801263052,3.281321267,10.34283175,19.12141867,28.49003169,37.60186142,46.28222817,Wood_EP_im
UK,RCP,SFM,AF75,0,0,0.004847307,0.109661176,2.71427358,5.777322082,8.272090343,10.46361577,11.58140264,13.33352836,15.16580308,Wood_EP_im
EU28,RCP,SFM,AF75,0,0,0.028162173,0.844228357,21.36115248,56.78428663,96.25801752,160.2107427,237.4985418,317.4419725,398.493048,Wood_EP_im
Belgium,RCP,SFM,AF100,0,0,0.000495,0.087521094,0.935503678,1.445503936,1.657689944,1.87193074,1.974630415,2.048536204,2.061001847,Wood_EP_im
Bulgaria,RCP,SFM,AF100,0,0,0,0,0,0,0,0.204311543,1.501521214,3.023260683,4.64197561,Wood_EP_im
Cyprus,RCP,SFM,AF100,0,0,0,0,0,0,0.016124864,0.085033931,0.16155517,0.243612524,0.322006658,Wood_EP_im
CzechRep,RCP,SFM,AF100,0,0,0,0,0,0.827046991,3.448890403,6.946318964,10.0162699,12.19711546,14.11102944,Wood_EP_im
Denmark,RCP,SFM,AF100,0,0,0.000764252,0.13512757,1.444364244,2.679270821,3.814870186,4.849788045,5.843162167,7.058772731,7.848664115,Wood_EP_im
Finland,RCP,SFM,AF100,0,0,0,0,0,0,0,0,2.1220076,6.07199056,10.02668651,Wood_EP_im
France,RCP,SFM,AF100,0,0,0,0.112978464,4.360331369,11.92914914,17.26595746,28.79742142,39.32767061,49.06826667,58.48054718,Wood_EP_im
Germany,RCP,SFM,AF100,0,0,0,0,0,0,1.741082784,14.64859633,32.22396305,50.06758884,66.65571055,Wood_EP_im
Greece,RCP,SFM,AF100,0,0,5.54E-05,0.009792026,0.104665926,0.161725722,0.185465495,0.209435162,0.220925397,0.229194116,0.230588796,Wood_EP_im
Hungary,RCP,SFM,AF100,0,0,0,0,0.112649717,1.296862705,2.948045767,5.268413099,7.234381025,9.547570008,11.42683669,Wood_EP_im
Ireland,RCP,SFM,AF100,0,0,2.85E-05,0.00504526,0.093062929,0.20236193,0.232066706,0.26205914,0.276436482,0.286782852,0.288527967,Wood_EP_im
Italy,RCP,SFM,AF100,0,0,0.001302481,0.328975012,3.612821662,6.810610493,7.810342295,10.34329851,15.22856231,20.20426479,25.27189241,Wood_EP_im
Lithuania,RCP,SFM,AF100,0,0,0,0,0,0.192634979,1.349277231,3.170279481,4.658063037,5.649012075,6.501012982,Wood_EP_im
Malta,RCP,SFM,AF100,0,0,0,3.19E-05,0.001845222,0.006100042,0.011434323,0.017266421,0.022818422,0.028781094,0.034101097,Wood_EP_im
Netherlands,RCP,SFM,AF100,0,0,0.000673383,0.119424023,1.359517981,2.100674362,2.409033058,2.720377867,2.86962587,2.977029241,2.9951449,Wood_EP_im
Poland,RCP,SFM,AF100,0,0,5.75E-05,0.0612865,4.880762794,22.65636891,43.03679503,67.86685095,91.50832886,115.2952147,136.1553515,Wood_EP_im
Romania,RCP,SFM,AF100,0,0,0,0,0,0,0,0,3.096050986,10.92142185,18.65986406,Wood_EP_im
Slovakia,RCP,SFM,AF100,0,0,0,0,0,0,0,0.322414786,1.279557505,2.124220286,2.911091312,Wood_EP_im
Slovenia,RCP,SFM,AF100,0,0,2.51E-05,0.004434009,0.047394654,0.073232378,0.083982183,0.094836088,0.100039077,0.103783306,0.104414842,Wood_EP_im
Spain,RCP,SFM,AF100,0,0,0,0,0,0,0,0.005851878,0.045991904,0.355491588,2.664735964,Wood_EP_im
Sweden,RCP,SFM,AF100,0,0,0.000401514,0.070991727,1.097825759,7.356923176,15.89327701,26.6298541,36.53074658,46.71567889,55.88321174,Wood_EP_im
UK,RCP,SFM,AF100,0,0,0.000790695,0.139802959,2.496529029,5.688388651,7.459561877,10.42356372,12.04368301,13.89893349,15.78523558,Wood_EP_im
EU28,RCP,SFM,AF100,0,0,0.00459383,1.075410515,20.54727497,63.42685424,109.3638966,184.7379022,268.2859906,358.1165219,443.0596317,Wood_EP_im
