Country,Mitigation_scenario,Forest_use,Management_scenario,2000,2010,2020,2030,2040,2050,2060,2070,2080,2090,2100,Category
Germany,RCP,MFM,AF75,11.39146882,12.62271279,12.83715573,12.84388349,12.84388349,12.84388349,19.13142026,30.1024032,35.58567524,39.65030602,42.35427194,Wood_forest_im
Greece,RCP,MFM,AF75,2.622045621,2.684321865,3.082828688,3.077852405,2.975013492,2.926157513,2.908296228,2.885600568,2.876984457,2.963638431,3.062333254,Wood_forest_im
Hungary,RCP,MFM,AF75,1.355876175,1.394441165,1.661618256,1.681964698,1.903910418,2.574684718,2.937487152,3.045903692,3.063209124,3.045651522,3.176791701,Wood_forest_im
Ireland,RCP,MFM,AF75,1.263722299,1.332511349,1.625156058,1.672486365,1.730883017,1.754427879,1.778592051,1.822582979,1.896715022,1.987076289,2.218509029,Wood_forest_im
Italy,RCP,MFM,AF75,22.52589839,25.70018861,30.449168,33.35301544,31.87808711,29.37950016,28.42079304,27.31702195,27.3191966,28.22341964,28.75060344,Wood_forest_im
Latvia,RCP,MFM,AF75,0.194476167,1.386714872,6.216788422,8.474728251,5.421724462,4.134896276,3.14466539,2.438817547,2.450168269,2.290251206,2.594828242,Wood_forest_im
Lithuania,RCP,MFM,AF75,0.052109214,0.16664068,0.692331389,0.692331389,1.053552027,1.222979688,1.33256681,1.474475136,1.548783035,1.573374945,1.598715127,Wood_forest_im
Luxembourg,RCP,MFM,AF75,0.447024042,0.493289489,0.560366306,0.560366306,0.563829282,0.692484267,1.087876774,1.259546889,1.285657152,1.207283173,1.2565816,Wood_forest_im
Malta,RCP,MFM,AF75,0.062373507,0.063214267,0.077549404,0.083845412,0.091338791,0.095395302,0.096702789,0.098651104,0.099660189,0.099796944,0.100056522,Wood_forest_im
Netherlands,RCP,MFM,AF75,2.998066413,5.271250959,6.63469534,6.409312107,5.385393529,4.73262927,4.888550503,5.020262492,5.522801773,6.315452434,7.025715377,Wood_forest_im
Poland,RCP,MFM,AF75,0.992893063,1.714976365,2.567337443,5.475490475,16.57454045,22.36619871,25.87009295,24.2397153,22.62089563,22.26210964,23.24584265,Wood_forest_im
Portugal,RCP,MFM,AF75,0.961531151,2.011155518,2.015587697,3.262664878,8.560715578,14.32845217,17.07448132,15.54540276,14.65732219,13.3603157,14.57859893,Wood_forest_im
Romania,RCP,MFM,AF75,0.002033333,0.297263781,0.860695802,0.860695802,0.860695802,0.860695802,1.083687163,2.2924928,2.709463205,3.311126604,3.907996817,Wood_forest_im
Slovakia,RCP,MFM,AF75,0.318702898,1.029547618,1.312673787,1.334948692,1.34937556,1.366488168,1.430823187,1.50199478,1.595363679,1.649506714,1.687537984,Wood_forest_im
Slovenia,RCP,MFM,AF75,0.836287111,0.896287344,1.129303078,1.127920234,1.089239797,1.207190388,1.228263116,1.321018724,1.427361883,1.56899838,1.727147872,Wood_forest_im
Spain,RCP,MFM,AF75,6.113318358,7.192053355,7.288310064,7.283901133,7.240940489,7.215102765,7.26632168,7.574367958,8.616062424,9.9180003,11.0588116,Wood_forest_im
Sweden,RCP,MFM,AF75,5.142051667,5.621435064,6.656385979,7.000380165,7.127475558,8.002472956,9.055866231,11.22386072,14.18605098,17.46775163,20.37697919,Wood_forest_im
UK,RCP,MFM,AF75,12.91325555,13.97615311,18.10145777,18.16264547,18.53908503,23.3396541,27.32049646,31.36803242,36.22451446,40.99302216,46.77580606,Wood_forest_im
EU28,RCP,MFM,AF75,102.9879277,120.7279581,136.784203,140.7713683,149.2956611,154.7985668,168.3915821,193.850321,218.7783866,243.5063776,264.2559359,Wood_forest_im
Austria,RCP,MFM,AF100,6.152973849,6.152973849,6.195622512,6.690370108,6.852777411,7.406192009,8.346772935,9.262617586,10.31971417,11.24191625,11.80935205,Wood_forest_im
Belgium,RCP,MFM,AF100,6.777334413,7.099562761,7.157864337,7.249059619,7.316541787,7.726741481,8.192913202,8.994292081,9.82782845,10.56882684,11.28129054,Wood_forest_im
Bulgaria,RCP,MFM,AF100,0.08230758,0.323452211,0.529303712,0.529303712,0.529303712,0.529620016,0.660377616,1.043791896,1.286757683,1.346924692,1.434438554,Wood_forest_im
Croatia,RCP,MFM,AF100,0.628890634,0.731376193,0.74883923,0.766017396,0.766017396,0.767412105,0.771385523,0.814613424,0.979702845,1.059905908,1.17987428,Wood_forest_im
Cyprus,RCP,MFM,AF100,0.226668388,0.237650033,0.237661851,0.237661851,0.238758866,0.23886164,0.254044672,0.300548914,0.332730106,0.354515144,0.372450831,Wood_forest_im
CzechRep,RCP,MFM,AF100,0.068323271,0.580404372,1.243816559,1.243816559,3.067276828,3.842747096,4.619571974,5.458834136,6.391156522,7.288279912,8.035622924,Wood_forest_im
Denmark,RCP,MFM,AF100,1.797252731,3.917100169,5.377399349,5.47775292,4.431532595,3.912455045,3.813832552,4.328429282,5.175186372,6.174448094,7.413642232,Wood_forest_im
Estonia,RCP,MFM,AF100,0.191581572,3.100535101,4.534262235,4.613026083,3.439327415,3.159052371,3.395679494,3.368594505,3.542887557,3.789058733,4.258139356,Wood_forest_im
Finland,RCP,MFM,AF100,7.17809,10.19014748,10.26421612,10.55346034,10.55346034,10.55346034,10.93656143,11.36992081,12.95112283,15.06452387,17.15640046,Wood_forest_im
France,RCP,MFM,AF100,9.691371494,12.26042272,17.94735841,18.23106939,18.24629024,18.90874269,20.80527767,23.38293099,30.29204299,35.00225417,39.58690042,Wood_forest_im
Germany,RCP,MFM,AF100,11.39146882,12.62271279,12.83715573,12.84388349,13.10445727,13.48864441,20.4011152,26.25094778,30.92691953,35.93805069,39.1658852,Wood_forest_im
Greece,RCP,MFM,AF100,2.622045621,2.684321865,3.082828688,3.077852405,2.975013492,2.930581454,2.90877752,2.88608186,2.877465748,2.940339284,3.047802061,Wood_forest_im
Hungary,RCP,MFM,AF100,1.355876175,1.394441165,1.661618256,1.681048521,1.916213051,2.677834239,3.276585402,3.19164093,3.020059686,3.084263357,3.20125601,Wood_forest_im
Ireland,RCP,MFM,AF100,1.263722299,1.332511349,1.625156058,1.66820418,1.7450008,1.739353614,1.812006705,1.857969211,1.941654671,2.251252389,2.647361031,Wood_forest_im
Italy,RCP,MFM,AF100,22.52589839,25.70018861,30.449168,33.35614602,31.8812177,29.41009887,28.46999361,27.40764123,27.69489886,28.60610675,29.18429485,Wood_forest_im
Latvia,RCP,MFM,AF100,0.194476167,1.386714872,6.216788422,8.610780846,5.584813739,4.373824448,3.48704346,2.976390162,3.140839075,3.13157624,3.591442995,Wood_forest_im
Lithuania,RCP,MFM,AF100,0.052109214,0.16664068,0.692331389,0.705582878,1.148965692,1.421227585,1.653834688,1.686240145,1.740286653,1.803003344,1.883155722,Wood_forest_im
Luxembourg,RCP,MFM,AF100,0.447024042,0.493289489,0.560366306,0.560366306,0.563487417,0.693963177,1.095998548,1.268096304,1.293018482,1.211878938,1.264122428,Wood_forest_im
Malta,RCP,MFM,AF100,0.062373507,0.063214267,0.077549404,0.083139703,0.090860829,0.094940562,0.096694163,0.098636174,0.099646928,0.099992851,0.100252429,Wood_forest_im
Netherlands,RCP,MFM,AF100,2.998066413,5.271250959,6.63469534,6.409312107,5.385393529,4.950980407,5.327637674,5.778157116,6.484321115,7.357204342,8.094572712,Wood_forest_im
Poland,RCP,MFM,AF100,0.992893063,1.714976365,2.567337443,6.025446838,16.53240148,22.34169757,26.0571242,25.07280958,24.27434473,24.3264936,26.22472903,Wood_forest_im
Portugal,RCP,MFM,AF100,0.961531151,2.011155518,2.015587697,3.262664878,8.557666716,14.28453894,17.08695463,15.51457569,14.72930755,13.58651921,14.9812346,Wood_forest_im
Romania,RCP,MFM,AF100,0.002033333,0.297263781,0.860695802,0.872874904,0.988254194,1.008877219,3.45708356,5.689869895,6.115759349,6.729646075,7.351638876,Wood_forest_im
Slovakia,RCP,MFM,AF100,0.318702898,1.029547618,1.312673787,1.481840506,1.625664244,1.72974004,1.936422754,2.473721171,3.229797601,3.968381631,4.70941424,Wood_forest_im
Slovenia,RCP,MFM,AF100,0.836287111,0.896287344,1.129303078,1.127920234,1.153047596,1.181096949,1.301015143,1.434476728,1.575494473,1.747293848,1.906042536,Wood_forest_im
Spain,RCP,MFM,AF100,6.113318358,7.192053355,7.288310064,7.283901133,7.240940489,7.218515946,7.542090382,8.014837705,9.250683864,10.54380199,11.47590577,Wood_forest_im
Sweden,RCP,MFM,AF100,5.142051667,5.621435064,6.656385979,7.00996986,7.55097682,9.400518874,11.72323638,14.49447904,17.89939698,21.52167938,24.56177543,Wood_forest_im
UK,RCP,MFM,AF100,12.91325555,13.97615311,18.10145777,18.13177195,19.00529685,24.01204543,28.27245387,32.22646039,37.15197735,41.84247667,47.93696175,Wood_forest_im
EU28,RCP,MFM,AF100,102.9879277,120.7279581,136.784203,141.8222342,152.4150094,161.106721,182.9169902,208.4929459,239.571872,268.8272743,294.8039361,Wood_forest_im
Austria,REF,SFM,noAF,6.152973849,6.152973849,6.195622512,6.878988491,7.298098762,8.008854376,8.565272957,9.15311909,9.663912376,10.12962048,10.15807932,Wood_forest_im
Belgium,REF,SFM,noAF,6.777334413,9.244337761,9.398455683,9.390960484,8.866999548,8.797505021,9.056543625,9.434158843,9.869008114,10.43510091,11.04230206,Wood_forest_im
Bulgaria,REF,SFM,noAF,0.08230758,0.323452211,0.529303712,0.529303712,0.529303712,0.559804055,0.590519231,0.675417967,0.868126147,0.95523087,1.075621466,Wood_forest_im
Croatia,REF,SFM,noAF,0.628890634,0.731376193,0.74883923,0.83969168,0.83969168,0.846900957,0.849779328,0.894808212,1.066844858,1.147047922,1.267016294,Wood_forest_im
Cyprus,REF,SFM,noAF,0.226668388,0.237650033,0.237661851,0.238229151,0.238229151,0.254316662,0.269675139,0.301155672,0.324098377,0.336149136,0.35379768,Wood_forest_im
CzechRep,REF,SFM,noAF,0.068323271,0.580404372,1.243816559,1.243816559,1.949383447,2.755325895,3.353832343,3.949738988,4.372241463,4.697077958,4.990427631,Wood_forest_im
Denmark,REF,SFM,noAF,1.797252731,3.917100169,5.377399349,5.311829733,4.106826941,3.893868273,4.364949904,4.652849696,5.008499441,5.708289673,6.617541629,Wood_forest_im
Estonia,REF,SFM,noAF,0.191581572,3.100535101,4.534262235,4.399898918,3.405766734,3.14357352,3.180823524,3.047242773,3.083926018,3.155951992,3.367181446,Wood_forest_im
Finland,REF,SFM,noAF,7.17809,10.19014748,10.26421612,10.55071295,10.55071295,11.03535392,11.50494719,12.25265089,13.23290061,14.30323965,15.45355884,Wood_forest_im
France,REF,SFM,noAF,9.691371494,12.26042272,17.94735841,20.48381063,21.58226809,21.68260793,25.6635402,30.88170721,33.59654422,36.67941186,40.47977295,Wood_forest_im
Germany,REF,SFM,noAF,11.39146882,12.62271279,12.83715573,12.84388349,12.86461158,13.48742747,14.87653246,18.34555426,21.31097398,22.35725171,24.14941939,Wood_forest_im
Greece,REF,SFM,noAF,2.622045621,2.684321865,3.08311282,3.084249793,2.989375893,2.969086571,2.979352699,2.993072242,3.018336718,3.034272114,3.106102286,Wood_forest_im
Hungary,REF,SFM,noAF,1.355876175,1.394441165,1.661618256,1.681964698,1.890730965,2.495595161,2.878493495,2.923201461,2.88743307,2.820305622,2.942221982,Wood_forest_im
Ireland,REF,SFM,noAF,1.263722299,1.332511349,1.625156058,1.677020348,1.737701105,1.773520569,1.868484107,2.034860906,2.192328668,2.371787723,2.591217465,Wood_forest_im
Italy,REF,SFM,noAF,22.52589839,25.70018861,30.44895024,32.74570975,29.69270596,28.39752401,27.39779221,26.86766338,27.10408288,27.14699341,27.92789424,Wood_forest_im
Latvia,REF,SFM,noAF,0.194476167,1.386714872,6.216788422,8.416795528,5.380250114,4.103855968,3.105796847,2.395896306,2.406946529,2.247029466,2.551606502,Wood_forest_im
Lithuania,REF,SFM,noAF,0.052109214,0.16664068,0.692331389,0.692331389,0.696487262,0.802864351,1.170411746,1.319092936,1.321196674,1.222860052,1.25917787,Wood_forest_im
Luxembourg,REF,SFM,noAF,0.447024042,0.493289489,0.560366306,0.560366306,0.57763407,0.708057529,1.097648068,1.269270764,1.29043639,1.205574089,1.252287335,Wood_forest_im
Malta,REF,SFM,noAF,0.062373507,0.063214267,0.077549404,0.083682206,0.089868757,0.094291244,0.095483622,0.097638378,0.098605621,0.098638252,0.099079303,Wood_forest_im
Netherlands,REF,SFM,noAF,2.998066413,5.271250959,6.63469534,6.525232201,5.494263949,5.084128888,5.212621672,5.685508553,6.180784906,6.803593193,7.470875769,Wood_forest_im
Poland,REF,SFM,noAF,0.992893063,1.714976365,2.567279934,4.411800528,12.33894403,18.69907812,21.48062794,19.80003753,18.74535919,17.21555269,18.25689604,Wood_forest_im
Portugal,REF,SFM,noAF,0.961531151,2.011155518,2.015587697,3.368587431,8.697307581,14.48948649,17.40591335,15.8772581,15.03406887,13.65278266,14.84991734,Wood_forest_im
Romania,REF,SFM,noAF,0.002033333,0.297263781,0.860695802,0.902153815,1.093548767,1.111167341,1.111167341,1.111167341,1.525987342,2.127650741,2.724520954,Wood_forest_im
Slovakia,REF,SFM,noAF,0.318702898,1.029547618,1.312673787,1.327242649,1.467320776,1.622739306,1.724941535,1.867087377,2.002693846,2.042932387,2.108574684,Wood_forest_im
Slovenia,REF,SFM,noAF,0.836287111,0.896287344,1.129303078,1.125978788,1.132261801,1.21806413,1.345065793,1.467480783,1.5685774,1.660140981,1.734557356,Wood_forest_im
Spain,REF,SFM,noAF,6.113318358,7.156303355,7.174892471,7.194090022,7.194090022,7.194090022,7.40092614,8.114274666,8.878777521,9.717686512,10.6919791,Wood_forest_im
Sweden,REF,SFM,noAF,5.142051667,6.457710064,8.472284518,8.792851748,9.702692911,10.99702732,12.59741108,14.81493426,17.48524788,21.08209816,24.48107241,Wood_forest_im
UK,REF,SFM,noAF,12.91325555,14.41390311,19.8620639,19.80575753,21.07195481,22.98426634,25.55317482,28.32820338,31.86842158,35.77188367,40.39943679,Wood_forest_im
EU28,REF,SFM,noAF,102.9879277,120.7279581,136.784203,139.6132989,145.9497383,155.8087673,166.1030836,180.7892618,195.7241009,210.7496304,226.1750216,Wood_forest_im
Austria,REF,SFM,AF0,6.152973849,6.152973849,6.195622512,6.651732494,6.679538039,6.681631995,6.684433138,6.709742584,6.790549288,6.883474612,6.8990308,Wood_forest_im
Belgium,REF,SFM,AF0,6.777334413,9.244337761,9.398455683,9.449857243,8.721715688,8.234451102,8.207713069,8.187272552,8.308999174,8.663339659,9.137475498,Wood_forest_im
Bulgaria,REF,SFM,AF0,0.08230758,0.323452211,0.529303712,0.529303712,0.529303712,0.529303712,0.529303712,0.569389082,0.731271856,0.815159965,0.935128337,Wood_forest_im
Croatia,REF,SFM,AF0,0.628890634,0.731376193,0.74883923,0.857275473,0.857275473,0.857275473,0.857275473,0.900452418,1.06685781,1.148460154,1.268428526,Wood_forest_im
Cyprus,REF,SFM,AF0,0.226668388,0.237650033,0.237661851,0.238254793,0.238254793,0.2485907,0.25238444,0.280616747,0.294256942,0.302199449,0.31350421,Wood_forest_im
CzechRep,REF,SFM,AF0,0.068323271,0.580404372,1.243816559,1.243816559,1.243816559,1.243816559,1.256673921,1.433867085,1.529390536,1.605254481,1.718062958,Wood_forest_im
Denmark,REF,SFM,AF0,1.797252731,3.917100169,5.381320296,5.256956866,4.113502961,3.276023043,3.322961252,3.143399536,3.245772951,3.632627559,4.136418384,Wood_forest_im
Estonia,REF,SFM,AF0,0.191581572,3.100535101,4.534262235,4.399898918,3.090662244,2.548960846,2.438359768,2.056083629,1.915679071,1.797839958,1.885108902,Wood_forest_im
Finland,REF,SFM,AF0,7.17809,10.19014748,10.26421612,10.52365236,10.52365236,10.52365236,10.52365236,10.52365236,10.81311925,11.2679176,11.93286297,Wood_forest_im
France,REF,SFM,AF0,9.691371494,12.26042272,16.91326737,17.35356182,17.35356182,17.35356182,17.40640319,17.90361712,18.60278743,20.16938973,21.90305034,Wood_forest_im
Germany,REF,SFM,AF0,11.39146882,12.62271279,12.83715573,12.84388349,12.84388349,12.84388349,12.84388349,13.26751485,14.73342212,15.71307779,16.58997799,Wood_forest_im
Greece,REF,SFM,AF0,2.622045621,2.684321865,3.082828688,3.087392181,2.984553268,2.93554609,2.913742155,2.896368515,2.889818642,2.903350875,2.920400097,Wood_forest_im
Hungary,REF,SFM,AF0,1.355876175,1.394441165,1.661618256,1.683150192,1.848899497,2.412693327,2.765099947,2.778790284,2.732883485,2.665982985,2.766776141,Wood_forest_im
Ireland,REF,SFM,AF0,1.263722299,1.332511349,1.625156058,1.670669001,1.735298976,1.758843838,1.790214831,1.926841319,1.985693789,2.083951285,2.223070197,Wood_forest_im
Italy,REF,SFM,AF0,22.52589839,25.70018861,30.449168,33.2717903,31.79686198,29.20706777,28.22737565,27.08274844,26.55063349,26.89203666,27.31163859,Wood_forest_im
Latvia,REF,SFM,AF0,0.194476167,1.386714872,6.216788422,8.413894516,5.360890727,4.065708774,3.065976972,2.355478896,2.366529118,2.206612055,2.511189091,Wood_forest_im
Lithuania,REF,SFM,AF0,0.052109214,0.16664068,0.692331389,0.692331389,0.692331389,0.798103035,1.165650431,1.31433162,1.316435359,1.218098737,1.254416554,Wood_forest_im
Luxembourg,REF,SFM,AF0,0.447024042,0.493289489,0.560366306,0.560367866,0.560367866,0.668563221,1.037991365,1.188817649,1.193041411,1.096767067,1.135754006,Wood_forest_im
Malta,REF,SFM,AF0,0.062373507,0.063214267,0.077549404,0.08371336,0.089671515,0.093068379,0.093981406,0.095298523,0.09531462,0.095741682,0.095959663,Wood_forest_im
Netherlands,REF,SFM,AF0,2.998066413,5.271250959,6.63469534,6.409312107,5.385393529,4.789727823,4.810937574,4.862283486,5.023557442,5.364612021,5.687025431,Wood_forest_im
Poland,REF,SFM,AF0,0.992893063,1.714976365,2.567337443,3.605379866,8.702523313,14.44119043,17.91439741,16.16043617,14.50080942,14.10823955,15.02993574,Wood_forest_im
Portugal,REF,SFM,AF0,0.961531151,2.011155518,2.015587697,3.365336687,8.758492421,14.52704535,17.33689934,15.70590082,14.79588602,13.39013479,14.47347302,Wood_forest_im
Romania,REF,SFM,AF0,0.002033333,0.297263781,0.860695802,0.860695802,0.860695802,0.860695802,0.860695802,0.860695802,1.275515803,1.877179202,2.474049415,Wood_forest_im
Slovakia,REF,SFM,AF0,0.318702898,1.029547618,1.312673787,1.312673787,1.312673787,1.312673787,1.312673787,1.386406839,1.508130232,1.534633693,1.756542286,Wood_forest_im
Slovenia,REF,SFM,AF0,0.836287111,0.896287344,1.129131826,1.122851434,1.098371825,1.076758687,1.074714253,1.076716883,1.078875637,1.089338607,1.097269303,Wood_forest_im
Spain,REF,SFM,AF0,6.113318358,7.156303355,7.174892471,7.199341176,7.199341176,7.199341176,7.199341176,7.718176681,8.233818338,8.859919526,9.59568637,Wood_forest_im
Sweden,REF,SFM,AF0,5.142051667,5.621435064,6.656385979,7.018509393,7.018509393,7.018509393,7.018509393,7.079635242,7.22254726,7.401173768,7.886441169,Wood_forest_im
UK,REF,SFM,AF0,12.91325555,14.41390311,19.85212521,19.74111949,18.9692849,18.28782924,18.86438604,20.31761098,21.98875687,24.35420282,27.00394693,Wood_forest_im
EU28,REF,SFM,AF0,102.9879277,120.7279581,135.750112,137.9945517,138.2137061,138.3329249,139.5908422,143.2493955,147.8392764,154.5771774,161.9896189,Wood_forest_im
Austria,REF,SFM,AF25,6.152973849,6.152973849,6.195622512,6.63184448,7.042398274,7.52435774,7.765312906,8.307309259,8.862921435,9.228309749,9.41896434,Wood_forest_im
Belgium,REF,SFM,AF25,6.777334413,9.244337761,9.398455683,9.474573339,8.736704133,8.616401126,8.74611352,8.993234508,9.43121554,9.982815207,10.64828967,Wood_forest_im
Bulgaria,REF,SFM,AF25,0.08230758,0.323452211,0.529303712,0.529303712,0.529303712,0.529303712,0.529303712,0.569389082,0.735010394,0.836479774,0.956448146,Wood_forest_im
Croatia,REF,SFM,AF25,0.628890634,0.731376193,0.74883923,0.857228372,0.857228372,0.857228372,0.857228372,0.899143197,1.065533209,1.147150933,1.267119305,Wood_forest_im
Cyprus,REF,SFM,AF25,0.226668388,0.237650033,0.237661851,0.238254793,0.238261902,0.257964871,0.266605292,0.300230867,0.318164311,0.328857309,0.343879999,Wood_forest_im
CzechRep,REF,SFM,AF25,0.068323271,0.580404372,1.243816559,1.243816559,1.356939741,1.597558359,1.723893113,2.06796874,2.42947144,2.71153452,3.18083743,Wood_forest_im
Denmark,REF,SFM,AF25,1.797252731,3.917100169,5.381320296,5.266102203,4.14684921,3.656459456,3.997915734,3.9759124,4.303520746,4.837645619,5.603626946,Wood_forest_im
Estonia,REF,SFM,AF25,0.191581572,3.100535101,4.534262235,4.399898918,3.129585374,2.613392716,2.599772222,2.296122637,2.314855998,2.322366018,2.559574275,Wood_forest_im
Finland,REF,SFM,AF25,7.17809,10.19014748,10.26421612,10.55062142,10.55062142,10.596204,10.71241802,10.97792575,11.80602862,12.9129885,14.04280362,Wood_forest_im
France,REF,SFM,AF25,9.691371494,12.26042272,15.9985202,16.40503136,16.40503136,16.40503136,17.053043,17.39477475,18.19245953,19.77311337,22.40773014,Wood_forest_im
Germany,REF,SFM,AF25,11.39146882,12.62271279,12.83715573,12.84388349,12.84388349,12.84388349,13.45464577,15.85415925,17.44728152,18.18495058,19.39929693,Wood_forest_im
Greece,REF,SFM,AF25,2.622045621,2.684321865,3.08311282,3.083298611,2.988424711,2.958846065,2.941609355,2.945719079,2.956209599,2.989566321,2.995375339,Wood_forest_im
Hungary,REF,SFM,AF25,1.355876175,1.394441165,1.661618256,1.681981526,1.844153048,2.461172596,2.826698861,2.868255066,2.82754642,2.773530896,2.885025239,Wood_forest_im
Ireland,REF,SFM,AF25,1.263722299,1.332511349,1.625156058,1.67263379,1.696513048,1.784666367,1.829574664,1.909387556,2.027879249,2.156606678,2.345751261,Wood_forest_im
Italy,REF,SFM,AF25,22.52589839,25.70018861,30.44895024,32.74441152,29.69140773,28.39622578,27.39649397,26.83783961,27.0715213,27.24540415,27.56118116,Wood_forest_im
Latvia,REF,SFM,AF25,0.194476167,1.386714872,6.216788422,8.422228483,5.369224693,4.074232141,3.075004043,2.364505966,2.513463519,2.560484184,2.954162433,Wood_forest_im
Lithuania,REF,SFM,AF25,0.052109214,0.16664068,0.692331389,0.692331389,0.692331389,0.798103035,1.165650431,1.44605057,1.504348899,1.450021564,1.511260365,Wood_forest_im
Luxembourg,REF,SFM,AF25,0.447024042,0.493289489,0.560366306,0.560367866,0.561660234,0.697001928,1.076012401,1.246688692,1.2677912,1.185686408,1.229774293,Wood_forest_im
Malta,REF,SFM,AF25,0.062373507,0.063214267,0.077549404,0.083682206,0.08988062,0.093546192,0.09435434,0.096296236,0.097048454,0.097211622,0.097534035,Wood_forest_im
Netherlands,REF,SFM,AF25,2.998066413,5.271250959,6.639084453,6.413701219,5.389782641,4.897367277,4.944277275,5.105014785,5.479164566,6.007622656,6.62693778,Wood_forest_im
Poland,REF,SFM,AF25,0.992893063,1.714976365,2.567279934,4.532396295,13.41197989,19.95492803,23.00219368,21.46292725,20.63735553,19.17826323,20.43467148,Wood_forest_im
Portugal,REF,SFM,AF25,0.961531151,2.011155518,2.015587697,3.365336687,8.759339437,14.52789236,17.33774636,15.70674783,14.86480257,13.47240783,14.63675648,Wood_forest_im
Romania,REF,SFM,AF25,0.002033333,0.297263781,0.860695802,0.860695802,0.860695802,0.860695802,0.860695802,0.860695802,1.275515803,1.877179202,2.474049415,Wood_forest_im
Slovakia,REF,SFM,AF25,0.318702898,1.029547618,1.312673787,1.327242649,1.327242649,1.327242649,1.453688452,1.560909207,1.831831471,2.033182973,2.194347073,Wood_forest_im
Slovenia,REF,SFM,AF25,0.836287111,0.896287344,1.129303078,1.128103727,1.100432013,1.196994378,1.205016172,1.29893169,1.37165685,1.421194927,1.485914161,Wood_forest_im
Spain,REF,SFM,AF25,6.113318358,7.156303355,7.174892471,7.194090022,7.194090022,7.194090022,7.194090022,7.677772339,8.253945961,8.985000249,9.874087898,Wood_forest_im
Sweden,REF,SFM,AF25,5.142051667,5.621435064,6.656385979,6.987081217,6.987081217,8.824096524,9.349025337,11.23750784,13.23189433,15.38564804,18.0067494,Wood_forest_im
UK,REF,SFM,AF25,12.91325555,14.41390311,19.8620639,19.9525397,20.97182075,22.39121744,24.46059739,26.47430221,29.69575737,33.52414825,38.24060919,Wood_forest_im
EU28,REF,SFM,AF25,102.9879277,120.7279581,134.8397539,137.5382091,140.7452164,146.9963922,152.3230223,161.8411531,173.7739751,187.0093303,201.9102917,Wood_forest_im
Austria,REF,SFM,AF50,6.152973849,6.152973849,6.195622512,7.110855744,8.046757981,9.103410778,10.14264134,11.12213839,11.89945383,12.56986753,13.23728345,Wood_forest_im
Belgium,REF,SFM,AF50,6.777334413,9.244337761,9.395419228,9.403806728,9.2695143,9.311313933,9.843723966,10.5799966,11.29033185,12.13805245,12.9515132,Wood_forest_im
Bulgaria,REF,SFM,AF50,0.08230758,0.323452211,0.529303712,0.529303712,0.540396253,0.560729885,0.654734448,0.785418614,1.017391103,1.173295086,1.300840461,Wood_forest_im
Croatia,REF,SFM,AF50,0.628890634,0.731376193,0.74883923,0.823656462,0.823656462,0.823656462,0.825305937,0.867768562,1.032320426,1.116239698,1.236208069,Wood_forest_im
Cyprus,REF,SFM,AF50,0.226668388,0.237650033,0.237661851,0.238229151,0.239572142,0.257977373,0.27370699,0.311189464,0.336944485,0.346740877,0.364725043,Wood_forest_im
CzechRep,REF,SFM,AF50,0.068323271,0.580404372,1.243816559,1.274205346,2.231785551,3.441424051,4.475418507,5.52384326,6.23670785,6.98910366,7.937035743,Wood_forest_im
Denmark,REF,SFM,AF50,1.797252731,3.917100169,5.381320296,5.262665318,4.298376905,3.795625105,4.13860732,4.475959564,5.132781332,5.983442461,6.875368822,Wood_forest_im
Estonia,REF,SFM,AF50,0.191581572,3.100535101,4.534262235,4.487877204,3.486425309,3.528474901,3.603013383,3.561631856,3.77441221,4.132655622,4.597331122,Wood_forest_im
Finland,REF,SFM,AF50,7.17809,10.19014748,10.26421612,10.54907219,10.84422463,11.76244442,13.23801783,14.97085157,16.98017119,19.06435497,21.1730784,Wood_forest_im
France,REF,SFM,AF50,9.691371494,12.26042272,17.94735841,18.39605922,18.42179557,18.86518943,19.30590431,21.07561836,23.53399532,26.34396712,29.39576211,Wood_forest_im
Germany,REF,SFM,AF50,11.39146882,12.62271279,12.83715573,12.84388349,13.0450476,14.23393085,15.81870679,20.01808082,26.64643289,31.4600367,34.80532635,Wood_forest_im
Greece,REF,SFM,AF50,2.622045621,2.684321865,3.08311282,3.085281002,2.990407102,2.968113984,2.977236254,2.960014016,2.959625163,2.969166964,2.979552439,Wood_forest_im
Hungary,REF,SFM,AF50,1.355876175,1.394441165,1.661618256,1.681981526,1.894537819,2.50213457,2.881053929,2.928142695,2.897862543,2.834876627,2.957234767,Wood_forest_im
Ireland,REF,SFM,AF50,1.263722299,1.332511349,1.625009662,1.676324784,1.64757683,1.622952274,1.673645264,1.769606884,1.845163973,2.119619989,2.323835436,Wood_forest_im
Italy,REF,SFM,AF50,22.52589839,25.70018861,30.44895024,32.76912212,29.71611833,28.42093638,27.42120458,26.89074636,27.07544107,27.24336022,27.57240677,Wood_forest_im
Latvia,REF,SFM,AF50,0.194476167,1.386714872,6.216788422,8.529404677,5.480197764,4.204438743,3.245255713,3.043586643,3.322153082,3.533383546,4.246745346,Wood_forest_im
Lithuania,REF,SFM,AF50,0.052109214,0.16664068,0.692331389,0.768595129,0.771101957,0.887690478,1.473648506,1.719343159,1.958476931,2.097994671,2.453228902,Wood_forest_im
Luxembourg,REF,SFM,AF50,0.447024042,0.493289489,0.560366306,0.560366306,0.58537087,0.716088712,1.107015041,1.278655755,1.301004814,1.217242108,1.264345743,Wood_forest_im
