Country,Mitigation_scenario,Forest_use,Management_scenario,2000,2010,2020,2030,2040,2050,2060,2070,2080,2090,2100,Category
Italy,RCP,SFM,AF0,0,1.141875,5.889552152,8.590099864,8.581247759,6.858979401,4.652396514,2.704848646,1.853719751,1.617326005,1.466319677,Wood_Byproducts
Lithuania,RCP,SFM,AF0,0,0,0,0,0,0,0,0.015384859,0.015241694,0.013298013,0.012056405,Wood_Byproducts
Malta,RCP,SFM,AF0,0,0,0,0.000749342,0.002060507,0.003274221,0.003925575,0.003117412,0.002703404,0.002890205,0.003121013,Wood_Byproducts
Netherlands,RCP,SFM,AF0,0,1.8941,3.045463567,2.799358479,1.901218635,1.313080986,0.890653411,0.517815424,0.35487556,0.309620412,0.280711805,Wood_Byproducts
Poland,RCP,SFM,AF0,0,0.26015,0.260092491,0.239074316,1.209752658,6.225097419,9.451482985,8.428423027,7.76540451,8.487800682,9.235206257,Wood_Byproducts
Romania,RCP,SFM,AF0,0,0,0,0,0,0,0,0.089555491,0.377205354,0.736215969,1.090752089,Wood_Byproducts
Slovenia,RCP,SFM,AF0,0,0.03575,0.113417593,0.104252274,0.07080421,0.048901089,0.033169258,0.019284217,0.013216094,0.011530725,0.010454125,Wood_Byproducts
Spain,RCP,SFM,AF0,0,0,0,0,0,0,0,0,0.000815501,0.001904385,0.01197557,Wood_Byproducts
Sweden,RCP,SFM,AF0,0,0.836275,1.815898538,1.669155076,1.133627136,0.782942167,0.531064054,0.718950314,1.041606929,1.252692855,1.596213111,Wood_Byproducts
UK,RCP,SFM,AF0,0,1.274025,3.575714031,3.286759199,4.149890139,4.304945975,3.874835881,2.587965469,1.773615951,1.558966195,1.565122718,Wood_Byproducts
EU28,RCP,SFM,AF0,0,9.70085,20.77618786,24.24105928,25.95597469,29.44865581,27.62221429,20.57895201,17.32238557,18.05151885,19.81436858,Wood_Byproducts
Belgium,RCP,SFM,AF25,0,2.144775,2.240096038,2.074315007,1.321169911,0.804873288,0.644007455,0.387929166,0.248928093,0.215669006,0.20261465,Wood_Byproducts
Bulgaria,RCP,SFM,AF25,0,0,0,0,0,0,0,0,0.019779149,0.05769286,0.123781794,Wood_Byproducts
Cyprus,RCP,SFM,AF25,0,0,0,0,0,0,0,0.011621736,0.016196865,0.021021004,0.027173878,Wood_Byproducts
CzechRep,RCP,SFM,AF25,0,0,0,0,0,0,0.174830254,0.402620019,0.382747391,0.433154867,0.507391212,Wood_Byproducts
Denmark,RCP,SFM,AF25,0,2.06295,3.456430285,3.20063296,2.03854282,1.241905866,1.063828569,0.779154233,0.528388815,0.520295855,0.549856713,Wood_Byproducts
France,RCP,SFM,AF25,0,0,0,1.981126394,4.512401538,4.952832772,4.71829647,3.181089711,2.524011147,2.626000235,3.075206603,Wood_Byproducts
Germany,RCP,SFM,AF25,0,0,0,0,0,0,0,0,0.111380936,0.602447426,1.523647073,Wood_Byproducts
Greece,RCP,SFM,AF25,0,0.033625,0.250470391,0.231934025,0.147723106,0.08999477,0.072007984,0.04337527,0.027833234,0.024114457,0.022654819,Wood_Byproducts
Hungary,RCP,SFM,AF25,0,0,0,0,0.158991247,0.721659232,1.24902586,1.136840705,0.93009486,0.980641799,1.087851677,Wood_Byproducts
Ireland,RCP,SFM,AF25,0,0.017325,0.129052774,0.119502067,0.143381325,0.1200255,0.096036628,0.057849344,0.037121022,0.032161311,0.0302146,Wood_Byproducts
Italy,RCP,SFM,AF25,0,1.141875,5.889552152,8.398440457,7.871420015,5.137995777,4.111091315,2.476387828,1.589059433,1.37674645,1.362520822,Wood_Byproducts
Lithuania,RCP,SFM,AF25,0,0,0,0,0,0,0,0.01236429,0.036528005,0.055853757,0.080029911,Wood_Byproducts
Malta,RCP,SFM,AF25,0,0,0,0.000754889,0.002527743,0.003157578,0.004206711,0.003403096,0.002747728,0.002903082,0.003222378,Wood_Byproducts
Netherlands,RCP,SFM,AF25,0,1.8941,3.045463567,2.820080333,1.796161755,1.09424428,0.875543373,0.527398879,0.338423633,0.293207117,0.275459411,Wood_Byproducts
Poland,RCP,SFM,AF25,0,0.26015,0.260092491,0.667639082,3.168223662,9.122288703,13.0603647,11.23612013,9.363421459,9.943384633,11.07081024,Wood_Byproducts
Romania,RCP,SFM,AF25,0,0,0,0,0,0,0,0.644116615,1.088228746,1.512528662,1.931286028,Wood_Byproducts
Slovakia,RCP,SFM,AF25,0,0,0,0,0,0,0,0,0,0.019153799,0.029559473,Wood_Byproducts
Slovenia,RCP,SFM,AF25,0,0.03575,0.113417593,0.105023987,0.066891736,0.040751285,0.032606538,0.019641119,0.012603399,0.010919469,0.010258518,Wood_Byproducts
Spain,RCP,SFM,AF25,0,0,0,0,0,0,0,0,0.000777695,0.004061103,0.0264629,Wood_Byproducts
Sweden,RCP,SFM,AF25,0,0.836275,1.815898538,1.681510759,1.070985561,0.652457842,1.45454898,1.95090382,1.928529793,2.223852611,2.665996987,Wood_Byproducts
UK,RCP,SFM,AF25,0,1.274025,3.575714031,3.311088968,3.799547702,3.413340417,3.768746839,2.449533692,1.571827554,1.469610869,1.528125405,Wood_Byproducts
EU28,RCP,SFM,AF25,0,9.70085,20.77618786,24.59204893,26.09796812,27.39552731,31.32514168,25.32034965,20.75862895,22.42542037,26.13412509,Wood_Byproducts
Belgium,RCP,SFM,AF50,0,2.144775,2.240591346,2.158246316,1.308642128,0.77385123,0.606215022,0.377424004,0.252228695,0.198335769,0.183265696,Wood_Byproducts
Bulgaria,RCP,SFM,AF50,0,0,0,0,0,0,0,0,0.049314057,0.130180471,0.229862164,Wood_Byproducts
Cyprus,RCP,SFM,AF50,0,0,0,0,0,0,0.00072629,0.003369014,0.011380803,0.016216878,0.02177881,Wood_Byproducts
CzechRep,RCP,SFM,AF50,0,0,0,0,0,0,0.493721105,0.739158129,0.65301224,0.625604554,0.687299153,Wood_Byproducts
Denmark,RCP,SFM,AF50,0,2.06295,3.457194538,3.33013755,2.019212662,1.194039355,1.221329817,0.928978439,0.680779464,0.616025366,0.644494894,Wood_Byproducts
Finland,RCP,SFM,AF50,0,0,0,0,0,0,0,0,0,0,0.113638661,Wood_Byproducts
France,RCP,SFM,AF50,0,0,0,2.061287088,4.469613408,4.978972745,4.683632299,3.906783237,3.277829809,3.166282739,3.581561506,Wood_Byproducts
Germany,RCP,SFM,AF50,0,0,0,0,0,0,0,0.489380238,2.008666242,2.874106859,3.836155,Wood_Byproducts
Greece,RCP,SFM,AF50,0,0.033625,0.250525773,0.241318582,0.146322345,0.086526121,0.067782323,0.042200663,0.028202282,0.022176387,0.020491367,Wood_Byproducts
Hungary,RCP,SFM,AF50,0,0,0,0,0.157483637,0.693844475,1.17492204,1.085277259,0.942139716,0.90312911,0.987628629,Wood_Byproducts
Ireland,RCP,SFM,AF50,0,0.017325,0.129081309,0.124337381,0.142021734,0.097205642,0.076148384,0.047409297,0.03168316,0.024913517,0.023020522,Wood_Byproducts
Italy,RCP,SFM,AF50,0,1.141875,5.890854393,8.587229703,7.11230138,4.522507172,3.54281505,2.205724693,1.474063798,1.426455368,1.672030469,Wood_Byproducts
Lithuania,RCP,SFM,AF50,0,0,0,0,0,0,0.069960307,0.15787317,0.225870474,0.223392664,0.249190433,Wood_Byproducts
Malta,RCP,SFM,AF50,0,0,0,0.000785434,0.002503774,0.003161993,0.004060797,0.003387094,0.002834317,0.002718868,0.002969573,Wood_Byproducts
Netherlands,RCP,SFM,AF50,0,1.8941,3.04613695,2.934186934,1.779129937,1.052069057,0.824163666,0.513116864,0.342910879,0.269642171,0.24915405,Wood_Byproducts
Poland,RCP,SFM,AF50,0,0.26015,0.26015,1.081327696,4.885031096,10.33211948,13.80532645,12.05136521,10.39173846,9.999168597,10.92086479,Wood_Byproducts
Romania,RCP,SFM,AF50,0,0,0,0,0,0,0,0,0.129342765,0.644092526,1.166015869,Wood_Byproducts
Slovakia,RCP,SFM,AF50,0,0,0,0,0,0,0,0,0.025196532,0.056056304,0.094960953,Wood_Byproducts
Slovenia,RCP,SFM,AF50,0,0.03575,0.113442671,0.109273486,0.066257445,0.039180617,0.030693081,0.019109235,0.012770511,0.010041876,0.009278867,Wood_Byproducts
Spain,RCP,SFM,AF50,0,0,0,0,0,0,0,0.001179139,0.005871107,0.034396691,0.205406273,Wood_Byproducts
Sweden,RCP,SFM,AF50,0,0.836275,1.816300052,1.749548352,1.06083011,1.082537294,2.690992467,2.974604893,2.812493835,2.828133276,3.233779502,Wood_Byproducts
UK,RCP,SFM,AF50,0,1.274025,3.576504659,3.445062849,3.621331426,3.157302402,3.347020721,2.308076592,1.542464551,1.212890915,1.247465965,Wood_Byproducts
EU28,RCP,SFM,AF50,0,9.70085,20.78078169,25.82274137,26.77068108,28.01331758,32.63950982,27.85441717,24.9007937,25.28396091,29.38031314,Wood_Byproducts
Belgium,RCP,SFM,AF75,0,2.144775,2.236163903,2.170547091,1.25137325,0.81334726,0.618463771,0.412609942,0.262172424,0.195697853,0.174592446,Wood_Byproducts
Bulgaria,RCP,SFM,AF75,0,0,0,0,0,0,0,0.040524773,0.174693535,0.257214115,0.349080587,Wood_Byproducts
Cyprus,RCP,SFM,AF75,0,0,0,0,0,0,0.003774929,0.017213027,0.020498812,0.022558463,0.026680513,Wood_Byproducts
CzechRep,RCP,SFM,AF75,0,0,0,0,0,0.163147277,0.65220459,0.975469721,0.882188046,0.798752556,0.843203213,Wood_Byproducts
Denmark,RCP,SFM,AF75,0,2.06295,3.452509338,3.351200728,1.93204882,1.336797888,1.313598102,0.985872432,0.707630245,0.609698885,0.616105714,Wood_Byproducts
Finland,RCP,SFM,AF75,0,0,0,0,0,0,0,0,0,0.213008578,0.490745226,Wood_Byproducts
France,RCP,SFM,AF75,0,0,0,3.249485015,6.307145287,6.786017188,5.64346162,5.207043931,4.326840881,3.955639235,4.25541923,Wood_Byproducts
Germany,RCP,SFM,AF75,0,0,0,0,0,0,0.62057648,3.084685218,4.08301594,4.489893638,5.277317419,Wood_Byproducts
Greece,RCP,SFM,AF75,0,0.033625,0.250186259,0.242844926,0.140006013,0.090998834,0.0691949,0.046163583,0.029332348,0.021895047,0.019533734,Wood_Byproducts
Hungary,RCP,SFM,AF75,0,0,0,0,0.150685503,0.729710727,1.201818111,1.180915687,1.01700124,0.923561401,1.000753844,Wood_Byproducts
Ireland,RCP,SFM,AF75,0,0.017325,0.128906377,0.125123817,0.129967488,0.089839951,0.068313693,0.045575683,0.028958796,0.02161621,0.019284969,Wood_Byproducts
Italy,RCP,SFM,AF75,0,1.141875,5.883954335,8.021432448,5.536894122,4.365552432,3.319536629,2.331868239,1.783754645,1.695064141,1.897708042,Wood_Byproducts
Lithuania,RCP,SFM,AF75,0,0,0,0,0,0,0.196297154,0.366491289,0.376616106,0.343225558,0.363055936,Wood_Byproducts
Malta,RCP,SFM,AF75,0,0,0,0.000790402,0.002525303,0.003442669,0.004232282,0.003784754,0.003007199,0.002732745,0.002873861,Wood_Byproducts
Netherlands,RCP,SFM,AF75,0,1.8941,3.042008817,2.952745717,1.766269649,1.148011258,0.872940019,0.582384526,0.370047223,0.276220686,0.246431142,Wood_Byproducts
Poland,RCP,SFM,AF75,0,0.26015,0.259797444,1.240023013,5.326445853,11.65603223,15.01244868,14.05066106,11.46675965,10.44559621,10.98956363,Wood_Byproducts
Romania,RCP,SFM,AF75,0,0,0,0,0,0,0,0.103331174,0.489180123,1.036145597,1.516358186,Wood_Byproducts
Slovakia,RCP,SFM,AF75,0,0,0,0,0,0,0,0.050385552,0.139623073,0.169870128,0.212019421,Wood_Byproducts
Slovenia,RCP,SFM,AF75,0,0.03575,0.113288933,0.109964643,0.063397294,0.041205944,0.031332722,0.020903718,0.013282226,0.009914479,0.008845234,Wood_Byproducts
Spain,RCP,SFM,AF75,0,0,0,0,0,0,0,0.001289868,0.006106362,0.033960318,0.192482379,Wood_Byproducts
Sweden,RCP,SFM,AF75,0,0.836275,1.813838597,1.760614276,1.015037,1.871761681,3.946769778,4.319356724,3.778048692,3.60097936,3.91383505,Wood_Byproducts
UK,RCP,SFM,AF75,0,1.274025,3.571965513,3.467151644,3.438431493,3.295553593,3.156585831,2.363636817,1.535803947,1.2768985,1.282489068,Wood_Byproducts
EU28,RCP,SFM,AF75,0,9.70085,20.75261952,26.69192372,27.06022707,32.39141893,36.73154929,36.19016772,31.49456151,30.40014371,33.69837884,Wood_Byproducts
Belgium,RCP,SFM,AF100,0,2.144775,2.238703471,2.151677377,1.303694793,0.793694535,0.581508527,0.367267731,0.264568056,0.190662267,0.178196624,Wood_Byproducts
Bulgaria,RCP,SFM,AF100,0,0,0,0,0,0,0,0.04008537,0.20117919,0.281382254,0.401350626,Wood_Byproducts
Cyprus,RCP,SFM,AF100,0,0,0,0,0,0,0.005656514,0.016683427,0.02164574,0.022673612,0.027841071,Wood_Byproducts
CzechRep,RCP,SFM,AF100,0,0,0,0,0,0.45411338,1.20985181,1.362848931,1.342015717,1.135215319,1.220056065,Wood_Byproducts
Denmark,RCP,SFM,AF100,0,2.06295,3.456430285,3.322066968,2.012830294,1.471128896,1.338235507,0.951515254,0.782887796,0.656977214,0.678604654,Wood_Byproducts
Finland,RCP,SFM,AF100,0,0,0,0,0,0,0,0,0.284314179,0.565134988,0.866919011,Wood_Byproducts
France,RCP,SFM,AF100,0,0,0,2.777538462,6.076449975,6.550034387,6.056803039,5.649975939,5.26926217,4.566903395,5.056296323,Wood_Byproducts
Germany,RCP,SFM,AF100,0,0,0,0,0,0,0.610762277,2.87401485,4.317481988,4.659912749,5.763130484,Wood_Byproducts
Greece,RCP,SFM,AF100,0,0.033625,0.250470391,0.240733747,0.145859846,0.08880005,0.065060277,0.04109061,0.029600376,0.021331656,0.019936976,Wood_Byproducts
Hungary,RCP,SFM,AF100,0,0,0,0,0.15698586,0.712078893,1.034158262,1.033648354,0.969288281,0.888615654,0.987977629,Wood_Byproducts
Ireland,RCP,SFM,AF100,0,0.017325,0.129052774,0.124036049,0.129690197,0.111112502,0.081407726,0.051415292,0.03703795,0.02669158,0.024946465,Wood_Byproducts
Italy,RCP,SFM,AF100,0,1.141875,5.890636626,8.087742721,5.034738931,3.739556979,2.739825177,2.0293271,2.040377323,1.88046026,2.185037296,Wood_Byproducts
Lithuania,RCP,SFM,AF100,0,0,0,0,0,0.105771646,0.473319041,0.622000231,0.62410397,0.525767348,0.562085165,Wood_Byproducts
Malta,RCP,SFM,AF100,0,0,0,0.00078353,0.002571456,0.0033494,0.004011098,0.003387625,0.003057294,0.002678727,0.002948421,Wood_Byproducts
Netherlands,RCP,SFM,AF100,0,1.8941,3.045463567,2.936000427,1.894590641,1.15343426,0.845075564,0.533730755,0.384482752,0.277079381,0.258963722,Wood_Byproducts
Poland,RCP,SFM,AF100,0,0.26015,0.260092491,1.506708501,6.801710339,12.44011569,15.09707131,13.31529199,12.26061366,10.73080716,11.7721505,Wood_Byproducts
Romania,RCP,SFM,AF100,0,0,0,0,0,0,0,0,0.41482,1.0164834,1.613353612,Wood_Byproducts
Slovakia,RCP,SFM,AF100,0,0,0,0,0,0,0,0.063256906,0.171439698,0.197706369,0.25169635,Wood_Byproducts
Slovenia,RCP,SFM,AF100,0,0.03575,0.113417593,0.109008662,0.066048018,0.040210294,0.029460488,0.018606583,0.013403594,0.009659366,0.009027829,Wood_Byproducts
Spain,RCP,SFM,AF100,0,0,0,0,0,0,0,0.001148122,0.00616216,0.03308647,0.23039618,Wood_Byproducts
Sweden,RCP,SFM,AF100,0,0.836275,1.815898538,1.745308325,1.529902831,4.039525302,5.575274279,5.224705111,4.894520271,4.347942306,4.831727671,Wood_Byproducts
UK,RCP,SFM,AF100,0,1.274025,3.576022124,3.437009861,3.479101121,3.123369557,2.616773333,2.045074916,1.613655787,1.293607678,1.364809881,Wood_Byproducts
EU28,RCP,SFM,AF100,0,9.70085,20.77618786,26.43861463,28.6341743,34.82629577,38.36425423,36.2450751,35.94591795,33.33077915,38.30745256,Wood_Byproducts
