Mitigation_scenario,Forest_use,Management_scenario,Ecoregion,2000,2010,2020,2030,2040,2050,2060,2070,2080,2090,2100,Category
REF,MFM,noAF,PA0436,2597.69124,2146.714142,1953.150097,1762.176744,1664.803679,1594.138162,1432.724364,1200.041626,1060.520454,932.8056428,840.2901385,Selection_EU
REF,MFM,noAF,PA0445,4875.038838,5640.35624,5673.440756,5494.865228,5396.986195,5315.863778,5258.731169,5173.150405,5110.455801,5106.694141,5088.178308,Selection_EU
REF,MFM,noAF,PA0501,1189.94838,1224.779921,1205.797245,1190.106261,1262.175283,1293.733181,1292.02409,1292.02409,1340.822791,1342.837757,1343.536281,Selection_EU
REF,MFM,noAF,PA0503,355.8817221,355.8817221,355.8817221,310.0092592,189.4337356,211.1762445,211.1762445,207.1890357,181.8707964,168.7652232,157.2315304,Selection_EU
REF,MFM,noAF,PA0504,765.7665347,1041.375338,1066.419519,995.2698173,1117.324806,1045.671344,1023.949097,1015.268354,1004.700674,977.3184577,965.2544907,Selection_EU
REF,MFM,noAF,PA0608,3260.890261,3802.101543,4005.104193,4019.944369,4222.809582,4193.542656,4677.059046,4757.580032,4757.580032,4757.580032,4757.580032,Selection_EU
REF,MFM,noAF,PA0814,0,0,113.0511666,113.0511666,113.0511666,113.0511666,113.0511666,113.0511666,113.0511666,113.0511666,113.0511666,Selection_EU
REF,MFM,noAF,PA1110,230.5107289,437.5024382,515.1428478,520.8186227,599.8321182,564.3938144,578.535828,580.8909268,580.8909268,580.8909268,580.8909268,Selection_EU
REF,MFM,noAF,PA1201,312.0287019,312.9899041,313.3310813,313.3310813,313.3310813,330.621441,330.8679874,330.8679874,330.8679874,330.8679874,330.8679874,Selection_EU
REF,MFM,noAF,PA1204,24.70657571,24.70657571,24.70657571,24.70657571,24.70657571,24.70657571,52.34955742,115.6282687,115.6282687,115.6282687,115.6282687,Selection_EU
REF,MFM,noAF,PA1205,0,0,0,0,0,0,0,0,0,0,0,Selection_EU
REF,MFM,noAF,PA1206,94.26576588,94.26576588,94.26576588,94.26576588,20.04254617,0,0,0,0,0,0,Selection_EU
