"Scenario","Ecoregion","fr_Annual_EU","fr_Permanent_EU","fr_Pasture_EU","fr_Urban_EU","fr_Annual_RoW","fr_Permanent_RoW","fr_Pasture_RoW","fr_Urban_RoW","fr_For_ClearCut_EU","fr_For_ClearCut_im","fr_For_ClearCut_ex","fr_For_Retention_EU","fr_For_PlantationFuel_im","fr_For_PlantationTimber_im","fr_For_TimberPlant_EU","fr_For_TimberPlant_ex","fr_For_SelectionSystem_EU","fr_For_SelectionSystem_im","fr_For_SelectionSystem_ex","fr_For_Selective_im","fr_For_ReducedImpactLogging_im","fr_EP_EU","fr_EP_conv_EU","fr_EP_RoW","fr_EP_conv_im","fr_Afforested_EU","fr_Afforested_RoW","fr_Regrowth","fr_ForOther_Extensive_EU","fr_ForOther_Extensive_RoW","fr_ForOther_Intensive_EU","fr_ForOther_Intensive_RoW"
"REF_SFM_AF50","NA0408",0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0.0219888374152932,0.978011162584707,0,0,0,1
"REF_SFM_AF50","NA0409",0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0.0628615889046756,0.937138411095324,0,1,0,1
"REF_SFM_AF50","NA0410",0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0.0196182756262056,0.980381724373794,0,1,0,1
"REF_SFM_AF50","NA0411",0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0.00107945307894923,0.998920546921051,0,1,0,1
"REF_SFM_AF50","NA0412",0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0.0216666895798314,0.978333310420169,0,1,0,1
"REF_SFM_AF50","NA0413",0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0.0600414090339354,0.939958590966064,0,1,0,1
"REF_SFM_AF50","NA0414",0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0.0965895814719104,0.90341041852809,0,1,0,1
"REF_SFM_AF50","NA0415",0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0.031291333568278,0.968708666431722,0,1,0,1
"REF_SFM_AF50","NA0416",0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0.106147595911527,0.893852404088473,0,1,0,1
"REF_SFM_AF50","NA0417",0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0.00390456503251827,0.996095434967482,0,1,0,1
"REF_SFM_AF50","NA0501",0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0.0298842171572206,0.970115782842779,0,0,0,1
"REF_SFM_AF50","NA0502",0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0.0385333078233461,0.961466692176654,0,0,0,1
"REF_SFM_AF50","NA0503",0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0337143447824759,0.966285655217524,0,1,0,1
"REF_SFM_AF50","NA0504",0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0.00430694874526169,0.995693051254738,0,1,0,1
"REF_SFM_AF50","NA0505",0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.00257069197481604,0.997429308025184,0,1,0,1
"REF_SFM_AF50","NA0506",0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0.0284399000816253,0.971560099918375,0,1,0,1
"REF_SFM_AF50","NA0507",0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.00446791555167515,0.995532084448325,0,1,0,1
"REF_SFM_AF50","NA0508",0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0.00333004687989568,0.996669953120104,0,1,0,1
"REF_SFM_AF50","NA0509",0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0.000755789879297228,0.999244210120703,0,0,0,1
"REF_SFM_AF50","NA0510",0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0.0231267749917956,0.976873225008204,0,1,0,1
"REF_SFM_AF50","NA0511",0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0180810413720619,0.981918958627938,0,1,0,1
"REF_SFM_AF50","NA0512",0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.00176321862249666,0.998236781377503,0,1,0,1
"REF_SFM_AF50","NA0513",0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0.0439606004704474,0.956039399529553,0,1,0,1
"REF_SFM_AF50","NA0514",0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0.00137126972584374,0.998628730274156,0,0,0,1
"REF_SFM_AF50","NA0515",0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2.13683034156096e-06,0.999997863169658,0,1,0,1
"REF_SFM_AF50","NA0516",0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0.00105362567171533,0.998946374328285,0,1,0,1
"REF_SFM_AF50","NA0517",0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0.102794469976087,0.897205530023913,0,1,0,1
"REF_SFM_AF50","NA0518",0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0.0137748360112108,0.986225163988789,0,1,0,1
"REF_SFM_AF50","NA0519",0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0.00233308548792296,0.997666914512077,0,1,0,1
"REF_SFM_AF50","NA0520",0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1
"REF_SFM_AF50","NA0521",0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
"REF_SFM_AF50","NA0522",0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0.00811664402718767,0.991883355972812,0,1,0,1
"REF_SFM_AF50","NA0523",0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0.011773699990667,0.988226300009333,0,1,0,1
"REF_SFM_AF50","NA0524",0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0.0867141452970285,0.913285854702972,0,1,0,1
"REF_SFM_AF50","NA0525",0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1
"REF_SFM_AF50","NA0526",0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0.182379075286215,0.817620924713785,0,1,0,1
"REF_SFM_AF50","NA0527",0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.000526174246898964,0.999473825753101,0,1,0,1
"REF_SFM_AF50","NA0528",0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0514205089515287,0.948579491048471,0,1,0,1
"REF_SFM_AF50","NA0529",0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0.120102233164367,0.879897766835632,0,1,0,1
"REF_SFM_AF50","NA0530",0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.000632025879665607,0.999367974120334,0,1,0,1
"REF_SFM_AF50","NA0601",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1
"REF_SFM_AF50","NA0602",0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0.0157338180450701,0.98426618195493,0,0,0,1
"REF_SFM_AF50","NA0603",0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1
"REF_SFM_AF50","NA0604",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1
"REF_SFM_AF50","NA0605",0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0.0094624167176858,0.990537583282314,0,1,0,1
"REF_SFM_AF50","NA0606",0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,4.71572126536308e-07,0.999999528427873,0,0,0,1
"REF_SFM_AF50","NA0607",0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1
"REF_SFM_AF50","NA0608",0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0.0349164519333194,0.965083548066681,0,0,0,1
"REF_SFM_AF50","NA0609",0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0.0378671792695266,0.962132820730473,0,0,0,1
"REF_SFM_AF50","NA0610",0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,5.16878536473418e-05,0.999948312146353,0,0,0,1
"REF_SFM_AF50","NA0611",0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0.000571144313752282,0.999428855686248,0,0,0,1
"REF_SFM_AF50","NA0612",0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1.01615871977455e-06,0.99999898384128,0,0,0,1
"REF_SFM_AF50","NA0613",0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1
"REF_SFM_AF50","NA0614",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1
"REF_SFM_AF50","NA0615",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1
"REF_SFM_AF50","NA0616",0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1
"REF_SFM_AF50","NA0617",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
"REF_SFM_AF50","NA0701",0,0,0,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0.378584112845766,0.621415887154234,0,1,0,1
"REF_SFM_AF50","NA0801",0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.00275682529543472,0.997243174704565,0,1,0,1
"REF_SFM_AF50","NA0802",0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0.124806984246987,0.875193015753013,0,1,0,1
"REF_SFM_AF50","NA0803",0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0.702687697404963,0.297312302595037,0,1,0,1
"REF_SFM_AF50","NA0804",0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0.148751201844217,0.851248798155783,0,1,0,1
"REF_SFM_AF50","NA0805",0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0.0235095811992798,0.97649041880072,0,1,0,1
"REF_SFM_AF50","NA0806",0,0,0,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0.380092783063396,0.619907216936604,0,1,0,1
"REF_SFM_AF50","NA0807",0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0.798463507487705,0.201536492512295,0,1,0,1
"REF_SFM_AF50","NA0808",0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0.218554478487964,0.781445521512037,0,1,0,1
"REF_SFM_AF50","NA0809",0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0.137966857068482,0.862033142931518,0,1,0,1
"REF_SFM_AF50","NA0810",0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0.653139992332117,0.346860007667883,0,1,0,1
"REF_SFM_AF50","NA0811",0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0.61640319751165,0.38359680248835,0,1,0,1
"REF_SFM_AF50","NA0812",0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0.16517366997404,0.83482633002596,0,1,0,1
"REF_SFM_AF50","NA0813",0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0269870718600752,0.973012928139925,0,1,0,1
"REF_SFM_AF50","NA0814",0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0.347452421305457,0.652547578694543,0,1,0,1
"REF_SFM_AF50","NA0815",0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0.425077951042266,0.574922048957734,0,1,0,1
"REF_SFM_AF50","NA1101",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1
"REF_SFM_AF50","NA1102",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1
"REF_SFM_AF50","NA1103",0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1
"REF_SFM_AF50","NA1104",0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1
"REF_SFM_AF50","NA1105",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
