"Group","Scenario","Category","PDF"
"RCP2.6_SFM","AFM75","Energy_crops_and_plantations",0.0239547730897122
"RCP2.6_SFM","AFM75","Annual_crops",0.0184023916277854
"RCP2.6_SFM","AFM75","Pasture",0.0372917179778389
"RCP2.6_SFM","AFM75","Permanent_crops",0.0166561289726363
"RCP2.6_SFM","AFM75","Urban",0.00905991177737971
"REF_MFM","AFM75","Afforestation",0.00312721982222499
"REF_MFM","AFM75","Regrowth",0.00315519219669061
"REF_MFM","AFM75","Forest",0.0172808161162925
"REF_MFM","AFM75","Energy_crops_and_plantations",0.00222452025421907
"REF_MFM","AFM75","Annual_crops",0.0352837242334639
"REF_MFM","AFM75","Pasture",0.07548297427205
"REF_MFM","AFM75","Permanent_crops",0.0171839612305629
"REF_MFM","AFM75","Urban",0.00931307778506551
"REF_SFM","AFM75","Afforestation",0.00312802834248772
"REF_SFM","AFM75","Regrowth",0.00310374962184314
"REF_SFM","AFM75","Forest",0.0176136276230437
"REF_SFM","AFM75","Energy_crops_and_plantations",0.00227838353553935
"REF_SFM","AFM75","Annual_crops",0.0352575893170622
"REF_SFM","AFM75","Pasture",0.0755004688677747
"REF_SFM","AFM75","Permanent_crops",0.0171913888434199
"REF_SFM","AFM75","Urban",0.00931644061024848
"RCP2.6_MFM","AFM100","Afforestation",0.00562251117497221
"RCP2.6_MFM","AFM100","Regrowth",0.00268718540319264
"RCP2.6_MFM","AFM100","Forest",0.0279641759380914
"RCP2.6_MFM","AFM100","Energy_crops_and_plantations",0.0238055468883787
"RCP2.6_MFM","AFM100","Annual_crops",0.0184610640679804
"RCP2.6_MFM","AFM100","Pasture",0.0373428688175219
"RCP2.6_MFM","AFM100","Permanent_crops",0.0166561732659114
"RCP2.6_MFM","AFM100","Urban",0.0090597403802278
"RCP2.6_SFM","AFM100","Afforestation",0.00562587225782311
"RCP2.6_SFM","AFM100","Regrowth",0.00266033897696704
"RCP2.6_SFM","AFM100","Forest",0.0283274941832883
"RCP2.6_SFM","AFM100","Energy_crops_and_plantations",0.0240464229173606
"RCP2.6_SFM","AFM100","Annual_crops",0.0183731622305142
"RCP2.6_SFM","AFM100","Pasture",0.0372665324556165
"RCP2.6_SFM","AFM100","Permanent_crops",0.016661237394916
"RCP2.6_SFM","AFM100","Urban",0.0090609211392759
"REF_MFM","AFM100","Afforestation",0.00312732738757821
"REF_MFM","AFM100","Regrowth",0.00314449836060979
"REF_MFM","AFM100","Forest",0.0173361843321359
"REF_MFM","AFM100","Energy_crops_and_plantations",0.00223842818573468
"REF_MFM","AFM100","Annual_crops",0.0352821837659609
"REF_MFM","AFM100","Pasture",0.0754871825690867
"REF_MFM","AFM100","Permanent_crops",0.017191750536879
"REF_MFM","AFM100","Urban",0.0093138935330299
"REF_SFM","AFM100","Afforestation",0.00312863245881102
"REF_SFM","AFM100","Regrowth",0.00307157579425646
"REF_SFM","AFM100","Forest",0.0178392041710405
"REF_SFM","AFM100","Energy_crops_and_plantations",0.00233225473589542
"REF_SFM","AFM100","Annual_crops",0.0352350155424686
"REF_SFM","AFM100","Pasture",0.0755072434089066
"REF_SFM","AFM100","Permanent_crops",0.017199623291349
"REF_SFM","AFM100","Urban",0.00931800108992635
