"Scenario","Region","Year","Wood_forest_EU","Wood_EP_EU","Wood_forest_im","Wood_EP_im","Wood_forest_ex","Wood_Byproducts","PDF_forest_EU","PDF_forest_im","PDF_forest_ex","PDF_EP_EU","PDF_EP_im"
"REF_SFM_AF0","EasternAf","2070",0,0,2.166670799,0,0,0,0,0.0010584877039807,0,0,0
"REF_SFM_AF0","EasternAf","2080",0,0,2.166670799,0,0,0,0,0.00107122145320822,0,0,0
"REF_SFM_AF0","EasternAf","2090",0,0,2.253566109,0,0,0,0,0.00111704635167833,0,0,0
"REF_SFM_AF0","EasternAf","2100",0,0,2.741805256,0,0,0,0,0.00134309227240428,0,0,0
"REF_SFM_AF100","EasternAf","2000",0,0,0,0,0,0,0,5.58970229456921e-05,0,0,0
"REF_SFM_AF100","EasternAf","2010",0,0,0.056318849,0,0,0,0,8.63991462176952e-05,0,0,0
"REF_SFM_AF100","EasternAf","2020",0,0,1.551615262,0,0,0,0,0.000719964715634827,0,0,0
"REF_SFM_AF100","EasternAf","2030",0,0,1.551615262,0,0,0,0,0.000732516567726654,0,0,0
"REF_SFM_AF100","EasternAf","2040",0,0,2.581528023,0,0,0,0,0.0012163513101504,0,0,0
"REF_SFM_AF100","EasternAf","2050",0,0,3.297575736,0,0,0,0,0.0015542880966453,0,0,0
"REF_SFM_AF100","EasternAf","2060",0,0,3.48898863,0,0,0,0,0.00170194814198994,0,0,0
"REF_SFM_AF100","EasternAf","2070",0,0,6.366652199,0,0,0,0,0.00300873914216714,0,0,0
"REF_SFM_AF100","EasternAf","2080",0,0,6.768115681,0,0,0,0,0.00321862058639931,0,0,0
"REF_SFM_AF100","EasternAf","2090",0,0,8.636601595,0,0,0,0,0.0040855611157805,0,0,0
"REF_SFM_AF100","EasternAf","2100",0,0,10.60916549,0,0,0,0,0.00506243751864677,0,0,0
"REF_SFM_AF25","EasternAf","2000",0,0,0,0,0,0,0,5.56916135144113e-05,0,0,0
"REF_SFM_AF25","EasternAf","2010",0,0,0.056318849,0,0,0,0,8.63026036408584e-05,0,0,0
"REF_SFM_AF25","EasternAf","2020",0,0,1.551615262,0,0,0,0,0.000723429211331381,0,0,0
"REF_SFM_AF25","EasternAf","2030",0,0,1.782726374,0,0,0,0,0.000835907632500424,0,0,0
"REF_SFM_AF25","EasternAf","2040",0,0,2.025851679,0,0,0,0,0.000958826052861655,0,0,0
"REF_SFM_AF25","EasternAf","2050",0,0,2.487663337,0,0,0,0,0.00118057321604153,0,0,0
"REF_SFM_AF25","EasternAf","2060",0,0,2.503892203,0,0,0,0,0.0012137491153954,0,0,0
"REF_SFM_AF25","EasternAf","2070",0,0,3.501564376,0,0,0,0,0.00166849449051907,0,0,0
"REF_SFM_AF25","EasternAf","2080",0,0,3.516106112,0,0,0,0,0.00169408348564933,0,0,0
"REF_SFM_AF25","EasternAf","2090",0,0,3.590278716,0,0,0,0,0.00173882337838428,0,0,0
"REF_SFM_AF25","EasternAf","2100",0,0,4.097720071,0,0,0,0,0.00197537767527954,0,0,0
"REF_SFM_AF50","EasternAf","2000",0,0,0,0,0,0,0,5.57456871748323e-05,0,0,0
"REF_SFM_AF50","EasternAf","2010",0,0,0.056318849,0,0,0,0,8.62922907970296e-05,0,0,0
"REF_SFM_AF50","EasternAf","2020",0,0,1.551615262,0,0,0,0,0.000721431511659932,0,0,0
"REF_SFM_AF50","EasternAf","2030",0,0,1.782726374,0,0,0,0,0.000833566297811761,0,0,0
"REF_SFM_AF50","EasternAf","2040",0,0,2.044408575,0,0,0,0,0.000964370935989098,0,0,0
"REF_SFM_AF50","EasternAf","2050",0,0,2.425681475,0,0,0,0,0.00114890350266531,0,0,0
"REF_SFM_AF50","EasternAf","2060",0,0,2.447372412,0,0,0,0,0.00118772585077097,0,0,0
"REF_SFM_AF50","EasternAf","2070",0,0,4.384646485,0,0,0,0,0.00206225900370132,0,0,0
"REF_SFM_AF50","EasternAf","2080",0,0,4.496906113,0,0,0,0,0.00215008247763482,0,0,0
"REF_SFM_AF50","EasternAf","2090",0,0,4.708142367,0,0,0,0,0.00226274381744509,0,0,0
"REF_SFM_AF50","EasternAf","2100",0,0,4.960873143,0,0,0,0,0.00239453167385542,0,0,0
"REF_SFM_AF75","EasternAf","2000",0,0,0,0,0,0,0,5.57934535808793e-05,0,0,0
"REF_SFM_AF75","EasternAf","2010",0,0,0.056318849,0,0,0,0,8.6270338215127e-05,0,0,0
"REF_SFM_AF75","EasternAf","2020",0,0,1.551615262,0,0,0,0,0.000720719000693373,0,0,0
"REF_SFM_AF75","EasternAf","2030",0,0,1.576372376,0,0,0,0,0.000743947680673683,0,0,0
"REF_SFM_AF75","EasternAf","2040",0,0,1.863146347,0,0,0,0,0.000884535887022708,0,0,0
"REF_SFM_AF75","EasternAf","2050",0,0,2.647341272,0,0,0,0,0.00124626691495228,0,0,0
"REF_SFM_AF75","EasternAf","2060",0,0,2.71637956,0,0,0,0,0.00131936590340737,0,0,0
"REF_SFM_AF75","EasternAf","2070",0,0,4.985627914,0,0,0,0,0.00236002913009871,0,0,0
"REF_SFM_AF75","EasternAf","2080",0,0,5.128132966,0,0,0,0,0.00245213207130952,0,0,0
"REF_SFM_AF75","EasternAf","2090",0,0,5.289491904,0,0,0,0,0.00254902340841752,0,0,0
"REF_SFM_AF75","EasternAf","2100",0,0,6.528656908,0,0,0,0,0.00317743981368659,0,0,0
"REF_SFM_noAF","EasternAf","2000",0,0,0,0,0,0,0,5.57402409231652e-05,0,0,0
"REF_SFM_noAF","EasternAf","2010",0,0,0.056318849,0,0,0,0,8.64017200273442e-05,0,0,0
"REF_SFM_noAF","EasternAf","2020",0,0,1.551615262,0,0,0,0,0.000724802208329917,0,0,0
"REF_SFM_noAF","EasternAf","2030",0,0,1.782726374,0,0,0,0,0.000837602712556882,0,0,0
"REF_SFM_noAF","EasternAf","2040",0,0,2.034859158,0,0,0,0,0.000964865729265705,0,0,0
"REF_SFM_noAF","EasternAf","2050",0,0,2.406319107,0,0,0,0,0.00114579844493771,0,0,0
"REF_SFM_noAF","EasternAf","2060",0,0,2.418220966,0,0,0,0,0.00115746136949264,0,0,0
"REF_SFM_noAF","EasternAf","2070",0,0,3.405903759,0,0,0,0,0.00160613031037631,0,0,0
"REF_SFM_noAF","EasternAf","2080",0,0,3.405903759,0,0,0,0,0.00161866923886615,0,0,0
"REF_SFM_noAF","EasternAf","2090",0,0,3.405903759,0,0,0,0,0.0016285216560647,0,0,0
"REF_SFM_noAF","EasternAf","2100",0,0,3.503735822,0,0,0,0,0.00167848166204409,0,0,0
"RCP_MFM_AF0","EU","2000",414,0,0,0,64,0,0.0141263521281411,0.000503695584317589,0.00392576876231474,0,0
"RCP_MFM_AF0","EU","2010",457,0,0,0,80,0,0.013928269617678,0.000544342347982121,0.00487192615929538,0,0
"RCP_MFM_AF0","EU","2020",530,13,0,0,98,0,0.0147841001094265,0.000588735072143807,0.00603644815092777,0.000778600844299717,0
"RCP_MFM_AF0","EU","2030",595,35,0,0,99,0,0.0149057363816481,0.000678556947711854,0.00608110933730651,0.00200291130806051,0
"RCP_MFM_AF0","EU","2040",637,60,0,0,111,0,0.0142646319198273,0.00067337701368898,0.00685099309890453,0.00334130236232503,5.60463851183787e-05
"RCP_MFM_AF0","EU","2050",680,91,0,0,114,0,0.0145825432105882,0.000673677852136615,0.00700709188593102,0.0047366447674149,0.00016517244825962
"RCP_MFM_AF0","EU","2060",731,121,0,0,115,0,0.0161027473016218,0.000660148712583264,0.0070172304478808,0.00619324204107335,0.000188266309525261
"RCP_MFM_AF0","EU","2070",774,156,0,0,115,0,0.0190937145801269,0.000639990802359678,0.00698247573338387,0.00762086207905051,0.000203937880700896
"RCP_MFM_AF0","EU","2080",801,195,0,0,115,0,0.0201955957877672,0.000628717654391313,0.00692357796592022,0.0094379870425432,0.000261378330400085
"RCP_MFM_AF0","EU","2090",823,238,0,0,115,0,0.0205149263478487,0.000628904329561078,0.00688526022215906,0.0112947742208358,0.000264467298792537
"RCP_MFM_AF0","EU","2100",838,279,0,0,115,0,0.0202774072334157,0.000636996080992031,0.00685494778089859,0.0129636098001904,0.000265674638540803
"RCP_MFM_AF100","EU","2000",414,0,0,0,64,0,0.0141263364352636,0.000502690402107443,0.00392575463439664,0,0
"RCP_MFM_AF100","EU","2010",457,0,0,0,80,0,0.0139282530396153,0.000543227990499196,0.00487190795773352,0,0
"RCP_MFM_AF100","EU","2020",526,13,0,0,98,0,0.0147720726345371,0.000688155287504096,0.00603448857452305,0.000781007234919073,0
"RCP_MFM_AF100","EU","2030",585,35,0,0,99,0,0.0145269226198045,0.00075722838513933,0.00605916232619726,0.00203348705714024,0
"RCP_MFM_AF100","EU","2040",618,64,0,0,110,0,0.0138812822657369,0.000754618374041564,0.00673645369206325,0.0034274641063661,6.6508279827499e-05
"RCP_MFM_AF100","EU","2050",645,96,0,0,111,0,0.0144994001308343,0.000766851021953456,0.00680216884716477,0.00487651807788287,0.000183899754343149
"RCP_MFM_AF100","EU","2060",657,133,0,0,111,0,0.0161323378634915,0.000771700661571312,0.0067795872868276,0.00653339476506002,0.000196650466224449
"RCP_MFM_AF100","EU","2070",652,181,0,0,111,0,0.0180647865080131,0.000762551011914937,0.00670700827250045,0.00838301915190611,0.000233970051641801
"RCP_MFM_AF100","EU","2080",636,226,0,0,111,0,0.0178894172627531,0.000772023887585903,0.00662100033325016,0.0104872523670763,0.000331269283885411
"RCP_MFM_AF100","EU","2090",614,274,0,0,111,0,0.0165626997518226,0.000814211215536047,0.00658007938239776,0.0126326991421728,0.000327098920479946
"RCP_MFM_AF100","EU","2100",588,318,0,0,111,0,0.0146476842310653,0.000845822606872543,0.00659742721326183,0.0146333909630409,0.000320623035519958
"RCP_MFM_AF25","EU","2000",414,0,0,0,64,0,0.014126357005453,0.0005035213842099,0.00392575855426406,0,0
"RCP_MFM_AF25","EU","2010",457,0,0,0,80,0,0.013928283373156,0.000543984508954172,0.00487191583539578,0,0
"RCP_MFM_AF25","EU","2020",530,13,0,0,98,0,0.0147839116165128,0.000587372670555027,0.00603665752112277,0.000778601933998563,0
"RCP_MFM_AF25","EU","2030",594,35,0,0,99,0,0.014840833059313,0.000662171264880831,0.00607746118902117,0.00201208611641183,0
"RCP_MFM_AF25","EU","2040",632,61,0,0,111,0,0.0141270174269014,0.000668542636682167,0.00682723880727624,0.00336136141251376,5.42652118209601e-05
"RCP_MFM_AF25","EU","2050",674,92,0,0,113,0,0.0145678735893593,0.000672493255698559,0.00695182644853563,0.00476196891980148,0.000159909720879068
"RCP_MFM_AF25","EU","2060",722,124,0,0,113,0,0.0161845750395799,0.000662160879606837,0.00694441948388349,0.00625376023812923,0.000185623987354763
"RCP_MFM_AF25","EU","2070",749,161,0,0,114,0,0.0188523549500888,0.000639098199888469,0.00689019385005503,0.00778521477017761,0.000212606968174838
"RCP_MFM_AF25","EU","2080",765,205,0,0,114,0,0.0195471154993727,0.000637330758048386,0.00681679363394597,0.00973596330357577,0.000293500918095516
"RCP_MFM_AF25","EU","2090",776,253,0,0,114,0,0.0195920790811826,0.000641662687964247,0.00677505965004515,0.0116828096774136,0.000299078191849477
"RCP_MFM_AF25","EU","2100",783,295,0,0,114,0,0.0190921880705959,0.000658377809574752,0.00674221163149813,0.0133663210477977,0.000294276574729688
"RCP_MFM_AF50","EU","2000",414,0,0,0,64,0,0.014126352405765,0.000503338528882116,0.00392575774108379,0,0
"RCP_MFM_AF50","EU","2010",457,0,0,0,80,0,0.0139282710038464,0.000543947741295686,0.00487191226521558,0,0
"RCP_MFM_AF50","EU","2020",526,13,0,0,98,0,0.0147718828873702,0.000688105167811798,0.00603471960487916,0.000781008836677401,0
"RCP_MFM_AF50","EU","2030",589,35,0,0,99,0,0.0146401149019409,0.000747227887427932,0.00606946788934422,0.00201995267657099,1.51614705626294e-07
"RCP_MFM_AF50","EU","2040",627,62,0,0,111,0,0.0138489434152133,0.000744484855745366,0.00680128945788265,0.00339427978346545,5.97725966768041e-05
"RCP_MFM_AF50","EU","2050",665,93,0,0,112,0,0.0146214212705395,0.000750121018968786,0.00690801738354923,0.00478903354559604,0.00017538226220746
"RCP_MFM_AF50","EU","2060",702,126,0,0,112,0,0.0160076455381755,0.000752859988194587,0.00688459118339784,0.00631331167686662,0.000184184001690505
"RCP_MFM_AF50","EU","2070",718,164,0,0,113,0,0.0182451164495628,0.000742229471193414,0.00681682862746691,0.00789561430000599,0.000205760974172926
"RCP_MFM_AF50","EU","2080",723,210,0,0,113,0,0.0188761663430047,0.000745658078258947,0.00674190776974195,0.00990373165487286,0.000302555080879717
"RCP_MFM_AF50","EU","2090",725,257,0,0,113,0,0.0185901796523069,0.000759766037287098,0.00669571966027289,0.0118681508254847,0.000317877624165038
"RCP_MFM_AF50","EU","2100",719,303,0,0,113,0,0.0177457499926364,0.000780592600200081,0.00666250225353911,0.0137391510348943,0.000312895319581061
"RCP_MFM_AF75","EU","2000",414,0,0,0,64,0,0.0141263492341165,0.000503195477133088,0.00392575707507177,0,0
"RCP_MFM_AF75","EU","2010",457,0,0,0,80,0,0.0139282674371631,0.000543787818635333,0.00487191133457517,0,0
"RCP_MFM_AF75","EU","2020",526,13,0,0,98,0,0.0147718827116139,0.000687642672535811,0.00603471974390752,0.000781008950289691,0
"RCP_MFM_AF75","EU","2030",587,35,0,0,99,0,0.0145871656038488,0.000750275495619406,0.00606256516617317,0.00203228458154555,0
"RCP_MFM_AF75","EU","2040",623,63,0,0,110,0,0.013818426895347,0.000752752805349079,0.00675828891490826,0.00342067586079124,5.78457330609984e-05
"RCP_MFM_AF75","EU","2050",657,95,0,0,111,0,0.0146242090467187,0.000760651955343543,0.006839028534087,0.0048544333204305,0.000176521398492899
"RCP_MFM_AF75","EU","2060",682,131,0,0,111,0,0.0158882131282275,0.000769842495037235,0.00681115572994433,0.00644946447458431,0.000185160865277878
"RCP_MFM_AF75","EU","2070",686,171,0,0,111,0,0.018061840420949,0.00076593541385589,0.00674160286981954,0.00813424601454,0.000208743614629951
"RCP_MFM_AF75","EU","2080",683,220,0,0,111,0,0.0183656937809618,0.000774476636388152,0.00666098270321271,0.0102062217249178,0.000307365279957275
"RCP_MFM_AF75","EU","2090",673,272,0,0,111,0,0.0176456566318272,0.000806234304500109,0.00661694278998908,0.0123774990090741,0.000307455024506256
"RCP_MFM_AF75","EU","2100",656,318,0,0,111,0,0.0163180745862444,0.000824805735096568,0.00660429523981357,0.0143442225046965,0.000310205065885035
"RCP_MFM_noAF","EU","2000",414,0,0,0,64,0,0.0141263322761142,0.000502545470716018,0.00392575384513605,0,0
"RCP_MFM_noAF","EU","2010",457,0,0,0,80,0,0.0139282483335586,0.000543068559334733,0.00487190685014574,0,0
"RCP_MFM_noAF","EU","2020",526,13,0,0,98,0,0.0147708535486611,0.000689449006638029,0.00603557122616014,0.000781005136774372,0
"RCP_MFM_noAF","EU","2030",589,35,0,0,99,0,0.015420562759136,0.000753417153001791,0.00606651605376423,0.00203731416369623,0
"RCP_MFM_noAF","EU","2040",624,62,0,0,110,0,0.0155757402410845,0.000760300549905017,0.00680042152215745,0.00341958123301654,5.073369793935e-05
"RCP_MFM_noAF","EU","2050",658,93,0,0,112,0,0.0169549237009923,0.000764027414085352,0.00693967209686379,0.00482841073476542,0.000177617627109116
"RCP_MFM_noAF","EU","2060",696,125,0,0,112,0,0.018628050574561,0.000761676098741527,0.00692005085049849,0.00633581072513026,0.000198636080987659
"RCP_MFM_noAF","EU","2070",722,161,0,0,112,0,0.0221503179457408,0.000755931629941361,0.00687325535353773,0.00785999378935095,0.000218962137437115
"RCP_MFM_noAF","EU","2080",736,201,0,0,112,0,0.0240349077314271,0.000761780140917214,0.00681830379398438,0.00970826427279184,0.000300592799095354
"RCP_MFM_noAF","EU","2090",745,249,0,0,112,0,0.0249087299617052,0.000797274032711153,0.00679090035386944,0.0116613618571228,0.000301442867094158
"RCP_MFM_noAF","EU","2100",746,298,0,0,112,0,0.0251256542676706,0.000829218398889098,0.00676920265936407,0.0135957126917391,0.000303844563193479
"RCP_SFM_AF0","EU","2000",414,0,0,0,64,0,0.0141363997753033,0.000503691960001882,0.00391521906430501,0,0
"RCP_SFM_AF0","EU","2010",457,0,0,0,80,0,0.0139548853157464,0.000545806155167352,0.0048622203489212,0,0
"RCP_SFM_AF0","EU","2020",526,13,0,0,98,0,0.0148010307197054,0.000692888540255666,0.00602250692294449,0.000780941891600374,0
"RCP_SFM_AF0","EU","2030",592,35,0,0,99,0,0.0147510280598141,0.000752019922382708,0.00606293890778087,0.00200990868799911,0
"RCP_SFM_AF0","EU","2040",634,60,0,0,111,0,0.0140224596215743,0.000749553513595749,0.0068340897192418,0.00334477010639285,5.58416971771171e-05
"RCP_SFM_AF0","EU","2050",677,91,0,0,114,0,0.0146023726510353,0.000753463087417414,0.00697036893151637,0.00473543914713618,0.000167052582502301
"RCP_SFM_AF0","EU","2060",727,122,0,0,114,0,0.0162180336628064,0.000745061402051891,0.00698727348268814,0.00620981811154105,0.000186966225894186
"RCP_SFM_AF0","EU","2070",769,157,0,0,115,0,0.0190767708713055,0.000719232807870206,0.00695885210194004,0.00763698393254445,0.000211960655799626
"RCP_SFM_AF0","EU","2080",799,196,0,0,115,0,0.0202995350768201,0.000709008627131516,0.00690394465395003,0.0094298936667009,0.000273628331259298
"RCP_SFM_AF0","EU","2090",822,239,0,0,115,0,0.0206004948265265,0.000710549095536982,0.00686525218862211,0.0112571030654327,0.000272402576581294
"RCP_SFM_AF0","EU","2100",837,283,0,0,115,0,0.0203634039043144,0.000718863174818745,0.00683464668001193,0.012908177922767,0.000271062061035348
"RCP_SFM_AF100","EU","2000",414,0,0,0,64,0,0.0127756475864932,0.000500750244942026,0.00537156559978995,0,0
"RCP_SFM_AF100","EU","2010",457,0,0,0,80,0,0.0123177306694329,0.000542796467909871,0.00666086149582888,0,0
"RCP_SFM_AF100","EU","2020",527,13,0,0,98,0,0.0125705009796764,0.000682863778091399,0.00826300988763779,0.000779467417161869,0
"RCP_SFM_AF100","EU","2030",574,36,0,0,98,0,0.0128031043748856,0.000755742004060235,0.00826743580181824,0.00209495886983014,1.79209338047233e-08
"RCP_SFM_AF100","EU","2040",581,70,0,0,108,0,0.0130420095333691,0.000764889169932105,0.00912831076543425,0.00360528989854718,7.71204853657365e-05
"RCP_SFM_AF100","EU","2050",554,109,0,0,109,0,0.0132377369412757,0.000853537579577093,0.00914844720400892,0.0052009602649452,0.000225834581017574
"RCP_SFM_AF100","EU","2060",518,162,0,0,109,0,0.0157917447700455,0.000957926131597699,0.00913219085294426,0.00733572747949852,0.000235173484432605
"RCP_SFM_AF100","EU","2070",457,216,0,0,109,0,0.0165055980477255,0.000991901379588333,0.00901686976279755,0.0094295383116057,0.000297911801500991
"RCP_SFM_AF100","EU","2080",389,268,0,0,109,0,0.01512633599286,0.00106408479148572,0.0088693274988695,0.0117565867110288,0.000425535474396861
"RCP_SFM_AF100","EU","2090",322,316,0,0,109,0,0.0141601009320353,0.00113093621856989,0.00884073833825909,0.0139387249641124,0.000427336018311053
"RCP_SFM_AF100","EU","2100",252,361,0,0,109,0,0.0129058506541856,0.00118678991948108,0.00883625863709404,0.0160408935019875,0.000433513347235236
"RCP_SFM_AF25","EU","2000",414,0,0,0,64,0,0.0139309533688169,0.000503278958033894,0.00412375664510279,0,0
"RCP_SFM_AF25","EU","2010",457,0,0,0,80,0,0.0137058027564204,0.000545519907103072,0.00512008156008133,0,0
"RCP_SFM_AF25","EU","2020",526,13,0,0,98,0,0.0144815726557455,0.000691864118712488,0.0063428150640577,0.000780946128517547,0
"RCP_SFM_AF25","EU","2030",588,35,0,0,99,0,0.014487398955161,0.000752752192928625,0.00637450411836087,0.0020658714588579,0
"RCP_SFM_AF25","EU","2040",625,63,0,0,110,0,0.0138345525567065,0.000747301501637093,0.00711738053843671,0.00345144923376747,6.77881016281528e-05
"RCP_SFM_AF25","EU","2050",661,93,0,0,112,0,0.0146939945707909,0.000759151617358948,0.00721538285413774,0.00483728086553803,0.000182279440589812
"RCP_SFM_AF25","EU","2060",694,128,0,0,112,0,0.0163039233169457,0.000762441744397178,0.00719220629884521,0.00637989951929165,0.00020133174033987
"RCP_SFM_AF25","EU","2070",707,166,0,0,112,0,0.0189769608083234,0.000754192612272647,0.00713448611138466,0.0079939504392495,0.000228206518563813
"RCP_SFM_AF25","EU","2080",713,214,0,0,112,0,0.0196497405597933,0.00076089984692138,0.00705487059636776,0.010010609535384,0.000314965725717997
"RCP_SFM_AF25","EU","2090",712,263,0,0,112,0,0.0194605150620227,0.000786677747936587,0.00700747191626012,0.0120148288005073,0.000308144433547698
"RCP_SFM_AF25","EU","2100",705,308,0,0,112,0,0.0187437093924434,0.000805415284636385,0.00697399517817167,0.0138641920245273,0.000307946004655888
"RCP_SFM_AF50","EU","2000",414,0,0,0,64,0,0.0136571991862526,0.000502465917686308,0.00440174447359717,0,0
"RCP_SFM_AF50","EU","2010",457,0,0,0,80,0,0.0133937526798663,0.000544642690727292,0.00546325626494008,0,0
"RCP_SFM_AF50","EU","2020",526,13,0,0,98,0,0.0140558723873187,0.000691496002192604,0.00676976750783874,0.000780933137796676,0
"RCP_SFM_AF50","EU","2030",584,36,0,0,99,0,0.0141132772399388,0.000761635780222749,0.00678354343133588,0.00207153212037817,0
"RCP_SFM_AF50","EU","2040",614,64,0,0,109,0,0.0138508110315504,0.000760486207645683,0.00753448192636682,0.0034855782979192,6.47907600398999e-05
"RCP_SFM_AF50","EU","2050",637,98,0,0,110,0,0.0146361697005153,0.000774131191416471,0.00759706309867348,0.00493029891423932,0.00018748011890882
"RCP_SFM_AF50","EU","2060",640,134,0,0,110,0,0.0163690602450225,0.000782110691037392,0.00756839192821963,0.00657548216854847,0.000211568915391786
"RCP_SFM_AF50","EU","2070",634,184,0,0,110,0,0.018574728691155,0.000784083428463553,0.00749606812238144,0.0084926780336116,0.000227412315618501
"RCP_SFM_AF50","EU","2080",617,231,0,0,110,0,0.0187658515266176,0.000798536086912129,0.00740030283864098,0.0106129256121501,0.000325170226920599
"RCP_SFM_AF50","EU","2090",589,280,0,0,110,0,0.0178571780777755,0.000834967621204139,0.00734621257955452,0.0128477870533288,0.000332441840195219
"RCP_SFM_AF50","EU","2100",560,325,0,0,110,0,0.0168538989918705,0.000866917902843552,0.00731444277965518,0.0147296141312485,0.000330507088564471
"RCP_SFM_AF75","EU","2000",414,0,0,0,64,0,0.0132969301030573,0.00050104904520589,0.00478940386414491,0,0
"RCP_SFM_AF75","EU","2010",457,0,0,0,80,0,0.0129597293924762,0.000543092272262067,0.00594200606315991,0,0
"RCP_SFM_AF75","EU","2020",527,13,0,0,98,0,0.0134618445037965,0.000664617891710334,0.00736668425999934,0.000779603461369089,0
"RCP_SFM_AF75","EU","2030",579,36,0,0,99,0,0.0136905141673457,0.000738061562316499,0.0073757243142294,0.00209354536067185,2.59562878122922e-07
"RCP_SFM_AF75","EU","2040",596,69,0,0,109,0,0.0137289871644618,0.000738781434136507,0.0081620450289559,0.00356621366077006,7.39459557073358e-05
"RCP_SFM_AF75","EU","2050",597,105,0,0,109,0,0.0140693867625236,0.00081642161949751,0.00818500416213926,0.00507070274133463,0.000217764580457336
"RCP_SFM_AF75","EU","2060",579,152,0,0,109,0,0.0163296658492487,0.00086196311537726,0.00816164197267979,0.00699762872694578,0.000224918704392077
"RCP_SFM_AF75","EU","2070",550,200,0,0,109,0,0.0180517535525972,0.00086366224124614,0.00807499789853664,0.00894532563062846,0.000269708502152402
"RCP_SFM_AF75","EU","2080",504,251,0,0,109,0,0.0171437853581976,0.000921151442647144,0.00795133115405046,0.0112707687264397,0.00038283641762394
"RCP_SFM_AF75","EU","2090",457,299,0,0,109,0,0.0159584091465348,0.0010021733064265,0.00789073897674974,0.0133584155686618,0.000382469891283098
"RCP_SFM_AF75","EU","2100",408,343,0,0,109,0,0.0148609583099234,0.00105349967704697,0.0078668096080056,0.015330729632019,0.000381747118952049
"RCP_SFM_noAF","EU","2000",414,0,0,0,64,0,0.0141263322794597,0.000502545505055937,0.00392575384617691,0,0
"RCP_SFM_noAF","EU","2010",457,0,0,0,80,0,0.0139282483578291,0.000543068603142761,0.00487190686047044,0,0
"RCP_SFM_noAF","EU","2020",526,13,0,0,98,0,0.0147708535937494,0.000689449052089455,0.00603557124203693,0.000781005137234639,0
"RCP_SFM_noAF","EU","2030",589,35,0,0,99,0,0.0154213085269253,0.000753194259021884,0.00606564223038091,0.00203731488872814,1.51709169575669e-07
"RCP_SFM_noAF","EU","2040",624,62,0,0,110,0,0.0155762861329302,0.000756505585394558,0.00680041457571195,0.00341833981157428,5.49961737610424e-05
"RCP_SFM_noAF","EU","2050",658,93,0,0,112,0,0.0169559355647407,0.000767179848640748,0.00693874774098656,0.00482775014040388,0.000173988324114644
"RCP_SFM_noAF","EU","2060",696,125,0,0,112,0,0.0186265714123033,0.000773108695361605,0.00691903200934089,0.00633524777069708,0.000185536733326828
"RCP_SFM_noAF","EU","2070",722,161,0,0,112,0,0.0221507883672316,0.000769067451784737,0.00687227394010841,0.00785905135018551,0.000206290737868333
"RCP_SFM_noAF","EU","2080",736,201,0,0,112,0,0.0240358208186155,0.000771229311128359,0.00681726619931029,0.00971081028611608,0.00028950072816381
"RCP_SFM_noAF","EU","2090",745,249,0,0,112,0,0.0249107851088549,0.000802475014570992,0.00678986010639988,0.0116614799965661,0.000301654013792549
"RCP_SFM_noAF","EU","2100",746,298,0,0,112,0,0.0251277658067938,0.000833501275949737,0.00676818903727092,0.0135951539713159,0.000302523500545069
"REF_MFM_AF0","EU","2000",414,0,0,0,64,0,0.0141263450509147,0.000507384989790296,0.00392575681674093,0,0
"REF_MFM_AF0","EU","2010",457,0,0,0,80,0,0.0141363262611828,0.000553857738565148,0.00494014408108024,0,0
"REF_MFM_AF0","EU","2020",528,13,0,0,98,0,0.0149908320724351,0.000647503809487946,0.00612672634063271,0.000790525037023757,0
"REF_MFM_AF0","EU","2030",558,29,0,0,99,0,0.0149230064694047,0.00069206364851416,0.00617497010874541,0.00168380724203243,0
"REF_MFM_AF0","EU","2040",563,47,0,0,111,0,0.0140314962086254,0.000680444564741275,0.00695650022542117,0.0027404425997963,1.95447222742096e-05
"REF_MFM_AF0","EU","2050",571,64,0,0,114,0,0.0134493878171469,0.000659092546522382,0.00707521767719495,0.00363829209564466,8.18025897081843e-05
"REF_MFM_AF0","EU","2060",562,72,0,0,115,0,0.012992242466846,0.000663208112075936,0.00698148024406308,0.00392201436550555,0.000110491650709608
"REF_MFM_AF0","EU","2070",557,78,0,0,115,0,0.0127962911245228,0.000668883758661846,0.00699669222108325,0.00426422082901195,0.000119227326156465
"REF_MFM_AF0","EU","2080",554,82,0,0,116,0,0.0125889164616619,0.000671428615790945,0.00701485522587318,0.00456794782956015,0.000121112810098689
"REF_MFM_AF0","EU","2090",553,86,0,0,116,0,0.01236996048854,0.000663859977703432,0.00703874201446358,0.00483261081757205,0.000145032031897693
"REF_MFM_AF0","EU","2100",550,89,0,0,117,0,0.0130314623369154,0.000661231410320277,0.00706891404976857,0.00507544497052972,0.000158170178151082
"REF_MFM_AF100","EU","2000",414,0,0,0,64,0,0.0141263426451504,0.000506813623830909,0.0039257451989078,0,0
"REF_MFM_AF100","EU","2010",457,0,0,0,80,0,0.0141363245447867,0.000553221526631579,0.00494012913922907,0,0
"REF_MFM_AF100","EU","2020",528,13,0,0,98,0,0.0149910215061287,0.000648300444439954,0.00612649268655034,0.000790522548698367,0
"REF_MFM_AF100","EU","2030",552,29,0,0,99,0,0.0145144633281097,0.000700735047032031,0.00615419986729668,0.00164820765451187,0
"REF_MFM_AF100","EU","2040",548,49,0,0,109,0,0.0132860774841072,0.000686249401746914,0.00682507758343918,0.00278094036488586,4.00482695777759e-05
