"Scenario","Year","Annual_EU_median","Permanent_EU_median","Pasture_EU_median","Urban_EU_median","Annual_RoW_median","Permanent_RoW_median","Pasture_RoW_median","Urban_RoW_median","For_ClearCut_EU_median","For_ClearCut_im_median","For_ClearCut_ex_median","For_Retention_EU_median","For_Plantation_im_median","For_TimberPlant_EU_median","For_TimberPlant_ex_median","For_SelectionSystem_EU_median","For_SelectionSystem_im_median","For_SelectionSystem_ex_median","For_Selective_im_median","EP_EU_median","EP_conv_EU_median","EP_RoW_median","EP_conv_im_median","Afforested_EU_median","Afforested_RoW_median","Regrowth_median","ForOther_Extensive_EU_median","ForOther_Extensive_RoW_median","ForOther_Intensive_EU_median","ForOther_Intensive_RoW_median"
"RCP_SFM_AF25",2050,0.000547438412519869,1.44256286534177e-05,9.62625390640898e-06,1.30485974021968e-05,2.98055435480915e-05,2.88323115853903e-05,2.01855724179821e-05,6.15561865990036e-05,2.3790703654745e-06,2.49008152830663e-06,3.07720190654157e-06,3.10878631753553e-07,3.99171463015168e-05,0,0,3.56648505171155e-07,0,0,0,5.52308771008496e-06,1.26930345302925e-05,5.40609586123343e-05,4.48623661589282e-05,2.20926505471861e-06,6.16631694350294e-06,4.1305672405435e-06,3.10881885826029e-07,1.88075951708796e-06,3.52333085569684e-06,2.32868645368595e-05
"RCP_SFM_AF25",2060,0.000465216872006495,1.43290919273993e-05,9.60107433579266e-06,1.30452533733939e-05,2.94462662969846e-05,2.88596972811126e-05,1.96393646749513e-05,6.15311319379971e-05,2.54104906993195e-06,2.54521236183454e-06,3.06357065064587e-06,3.21986672465039e-07,4.20832769351862e-05,0,0,3.94501098364462e-07,0,0,0,5.40532522106475e-06,1.21996717584475e-05,5.40551608592912e-05,5.44997705753421e-05,2.1115797441365e-06,6.25278498600835e-06,4.11909861441223e-06,3.10053449293357e-07,1.95549139534333e-06,3.48805493685418e-06,2.35235507179612e-05
"RCP_SFM_AF25",2070,0.000356644747032624,1.41213038804325e-05,9.49519282109568e-06,1.29576547950442e-05,2.8591059005896e-05,2.88938154052115e-05,1.91804115547793e-05,6.15105599294596e-05,2.86900957957519e-06,2.67635767349001e-06,3.02894717870986e-06,3.14140437094365e-07,4.50176146368499e-05,0,0,4.03972945954823e-07,0,0,0,6.66535511707308e-06,1.15821690388071e-05,5.05303745105155e-05,4.99588034924457e-05,1.96283929953827e-06,6.16801096309539e-06,4.03333354293459e-06,3.07369152911447e-07,2.09973932990855e-06,3.39450950839285e-06,2.45128318324458e-05
"RCP_SFM_AF25",2080,0.000222891319291749,1.39073378674373e-05,9.59694709034111e-06,1.28423145410538e-05,2.75179847135939e-05,2.89567206432738e-05,1.8520339096242e-05,6.15040886059117e-05,3.00194929735103e-06,3.01424782719332e-06,2.99847307043398e-06,3.13136417690979e-07,4.40282107142142e-05,0,0,4.33923691267705e-07,0,0,0,6.75426011590669e-06,1.11911077686106e-05,4.85965625808738e-05,4.60866165276834e-05,1.88403562224512e-06,6.43084094698561e-06,3.86249159050983e-06,3.07729349814722e-07,2.32823130125633e-06,3.38395638865617e-06,2.59052770975773e-05
"RCP_SFM_AF25",2090,0.000163670721437881,1.38102217455815e-05,9.5202617486585e-06,1.27255448184967e-05,2.61285607993707e-05,2.89618082395417e-05,1.76151314693278e-05,6.14535083543356e-05,3.05639111586562e-06,3.12136328015209e-06,2.98116961737238e-06,3.16019593343363e-07,4.35363587137364e-05,0,0,5.90324039684992e-07,0,0,0,8.91090494856228e-06,1.08948574814353e-05,4.6439318480609e-05,5.15793864958584e-05,1.71134633314365e-06,6.78846150874674e-06,3.64886694621007e-06,3.08571099104798e-07,2.58946969638248e-06,3.38615923105317e-06,2.7666773831085e-05
"RCP_SFM_AF25",2100,0.000111257401174323,1.37560238775045e-05,9.51981299112302e-06,1.26400717760469e-05,2.48749886855602e-05,2.88558293288767e-05,1.64252983208916e-05,6.11986980356624e-05,3.09192592602963e-06,3.19910716677959e-06,2.9675568189826e-06,3.28167511651926e-07,4.21617456158186e-05,0,0,7.99733378068869e-07,0,0,0,1.01005962570855e-05,1.07094279050301e-05,4.3281770018878e-05,5.77386916298851e-05,1.55241050797118e-06,6.87466277185494e-06,3.42634995511411e-06,3.08381045565677e-07,2.78631087355262e-06,3.37649613868715e-06,2.90549164150993e-05
"RCP_SFM_AF50",2000,0.000605638364767928,1.44115868922179e-05,9.73712208528505e-06,1.29012774093024e-05,2.93464557626149e-05,2.83293585712248e-05,2.04900239111774e-05,6.11264855044469e-05,2.25777702938689e-06,1.82696701283575e-06,3.2519728707443e-06,0,4.11293759513695e-05,0,0,2.90386759742965e-07,0,0,0,0,0,0,0,0,0,4.59287154244877e-06,3.12897152557488e-07,1.66805116239597e-06,3.61529143390545e-06,2.26371119650437e-05
"RCP_SFM_AF50",2010,0.000594549720213293,1.43531378859558e-05,9.53021855907124e-06,1.28152533285479e-05,3.02034744919561e-05,2.84517155977844e-05,2.10866014408835e-05,6.12795762918676e-05,2.18126323130682e-06,2.1340188122941e-06,3.24499961840191e-06,0,4.09904672722041e-05,0,0,2.99480381812404e-07,0,0,0,0,0,0,0,2.39969744436489e-06,5.27450152902239e-06,4.31863550090078e-06,3.1361433877236e-07,1.6449543894073e-06,3.60711678369841e-06,2.23742427561103e-05
"RCP_SFM_AF50",2020,0.000612933440250833,1.44770245531104e-05,9.58072186310639e-06,1.29282153054122e-05,3.07528910221003e-05,2.86665020670471e-05,2.13959706901945e-05,6.15560164037885e-05,2.26809335735536e-06,2.34797763385217e-06,3.27328689252031e-06,0,4.14337813965917e-05,0,0,3.03634564217285e-07,0,0,0,3.12177799949442e-06,1.4734875237651e-05,5.02121441296196e-05,0,2.50042527000657e-06,5.4710636564676e-06,4.16285226348436e-06,3.13327448279634e-07,1.72051730021813e-06,3.57344221706007e-06,2.27460397682197e-05
"RCP_SFM_AF50",2030,0.000600271845930638,1.4444130815561e-05,9.55986733063215e-06,1.28964969741149e-05,3.02798045134461e-05,2.87200214472008e-05,2.0799186444578e-05,6.15435785236556e-05,2.26995257967373e-06,2.37184267793594e-06,3.2626575945412e-06,2.78101211286108e-07,4.16803662627127e-05,0,0,3.18684646267087e-07,0,0,0,5.34122947179739e-06,1.4406628197389e-05,5.66970517085768e-05,4.4058530014704e-05,2.33000399241985e-06,5.57801330006433e-06,4.14434591504212e-06,3.15938183456898e-07,1.77809252736e-06,3.60126524776662e-06,2.30897790110653e-05
"RCP_SFM_AF50",2040,0.000598011619870946,1.4442990870341e-05,9.57201215365616e-06,1.30220868661618e-05,3.03187383200436e-05,2.88057786117959e-05,2.0613696565586e-05,6.16059296370392e-05,2.27993555852161e-06,2.43610044942179e-06,3.2553465417929e-06,3.22329731099357e-07,4.30852248579268e-05,0,0,3.43205172246876e-07,0,0,0,5.47751821235457e-06,1.32593991933216e-05,5.16124978630189e-05,3.97014094032631e-05,2.30293950969376e-06,5.76057936914763e-06,4.13537992523088e-06,3.10911880836431e-07,1.81975557024821e-06,3.53310420721531e-06,2.31827054938581e-05
"RCP_SFM_AF50",2050,0.000546980359635304,1.4435603864774e-05,9.63554515035541e-06,1.3058294613468e-05,2.98081539750287e-05,2.88400896121817e-05,2.01875323423013e-05,6.15623654577188e-05,2.39298464916569e-06,2.5544730895383e-06,3.25250528935544e-06,3.26612878374699e-07,4.30363587683353e-05,0,0,3.73840801686262e-07,0,0,0,5.52665771494455e-06,1.23986169785955e-05,5.40742902376833e-05,4.40830170570057e-05,2.2099830156606e-06,6.16668184338661e-06,4.12525773390099e-06,3.10552746015556e-07,1.87913223476479e-06,3.52105496685034e-06,2.327287220751e-05
"RCP_SFM_AF50",2060,0.000464287437034854,1.43425567554625e-05,9.61523908347565e-06,1.30581375840604e-05,2.94436720940679e-05,2.88726069097058e-05,1.96418451087687e-05,6.1542876035773e-05,2.62575909923727e-06,2.65821200340239e-06,3.23552904043805e-06,3.37382516586816e-07,4.54732437071167e-05,0,0,4.12669380642458e-07,0,0,0,5.40562594479639e-06,1.19711752965395e-05,5.40751336786211e-05,5.62589172390952e-05,2.11250853693802e-06,6.25348510314876e-06,4.11087954650643e-06,3.09698546453743e-07,1.95096202275019e-06,3.48693127327224e-06,2.34735888948889e-05
"RCP_SFM_AF50",2070,0.000353149265564391,1.41264636548055e-05,9.50366863504e-06,1.29583230233966e-05,2.85859623463232e-05,2.89068729788187e-05,1.91825745037222e-05,6.15210798325579e-05,2.94780509128782e-06,2.81207347338859e-06,3.19253801415848e-06,3.38587371511427e-07,4.6245797785825e-05,0,0,4.72673120677235e-07,0,0,0,6.67043568421171e-06,1.1205304906176e-05,5.05447568643427e-05,5.09505471659005e-05,1.96169776254197e-06,6.16853045620811e-06,4.02985406901138e-06,3.07039830735571e-07,2.09733020972317e-06,3.39567126959594e-06,2.45033071829925e-05
"RCP_SFM_AF50",2080,0.000218850448230506,1.39003580345128e-05,9.59662973001811e-06,1.28395935026606e-05,2.75114258353597e-05,2.89710189415189e-05,1.85221268538182e-05,6.15157636914218e-05,3.06371123787552e-06,3.20393435666693e-06,3.15514934895688e-06,3.38698690156758e-07,4.58429385866406e-05,0,0,7.50974361923557e-07,0,0,0,6.75215552103575e-06,1.10132423481068e-05,4.86136211114062e-05,4.60967228613577e-05,1.88188048877164e-06,6.43191608197105e-06,3.86047978632868e-06,3.07538406619312e-07,2.32730104227354e-06,3.38804978012369e-06,2.58946528315183e-05
"RCP_SFM_AF50",2090,0.000160643894504087,1.3797464970604e-05,9.52008863702254e-06,1.27116303509211e-05,2.61226985487056e-05,2.89760254565683e-05,1.76096781946647e-05,6.1464548254246e-05,3.14134283843636e-06,3.28934083886385e-06,3.1344618240751e-06,3.31428023611072e-07,4.53309513179122e-05,0,0,9.26478274497301e-07,0,0,0,8.90704098173511e-06,1.09097310941489e-05,4.64602775875233e-05,5.01932551403085e-05,1.70822544541436e-06,6.79051425642139e-06,3.64887988208413e-06,3.08301693469773e-07,2.59156289954026e-06,3.39204661148917e-06,2.76526323744115e-05
"RCP_SFM_AF50",2100,0.000108061132030224,1.3743167053947e-05,9.52288715664098e-06,1.2624224019937e-05,2.48411131056527e-05,2.88677291166212e-05,1.64180186640687e-05,6.12060749654417e-05,3.23378242453713e-06,3.30756690338208e-06,3.12074377335055e-06,3.30260230437732e-07,4.41528800423512e-05,0,0,9.89784899115925e-07,0,0,0,1.00929203968496e-05,1.07449167619796e-05,4.32996022520989e-05,5.70025104115347e-05,1.54934814547714e-06,6.87683824597539e-06,3.43139444355874e-06,3.0813891974518e-07,2.79230240991233e-06,3.3849809787854e-06,2.90549868747767e-05
"RCP_SFM_AF75",2000,0.000605594446988059,1.44047713293379e-05,9.7342745989541e-06,1.28951904422483e-05,2.93463805695014e-05,2.83293004877015e-05,2.04900159725026e-05,6.11263284616966e-05,2.20691848356787e-06,1.81946281083494e-06,3.49424365898733e-06,0,4.10780837815708e-05,0,0,2.90350628610705e-07,0,0,0,0,0,0,0,0,0,4.59298337612822e-06,3.12865934726927e-07,1.66806505786311e-06,3.61477291673075e-06,2.2636849025343e-05
"RCP_SFM_AF75",2010,0.000594497248130025,1.4342436690243e-05,9.52566598940378e-06,1.28049567623972e-05,3.02033788601239e-05,2.84516392955404e-05,2.10865869212302e-05,6.12793951596508e-05,2.12190650241884e-06,2.12538878186083e-06,3.4852851908232e-06,0,4.09174153557396e-05,0,0,2.99407386111341e-07,0,0,0,0,0,0,0,2.39880836810368e-06,5.27449413305141e-06,4.3187897041438e-06,3.13585503273742e-07,1.64497687609081e-06,3.60662194251491e-06,2.23737504402021e-05
"RCP_SFM_AF75",2020,0.000612969305359976,1.44765358886034e-05,9.58126891117718e-06,1.29301827661094e-05,3.07527044536018e-05,2.86663263617946e-05,2.13959312592442e-05,6.15557470345145e-05,2.18807957571326e-06,2.35353757783174e-06,3.51737549177344e-06,0,4.12807452113115e-05,0,0,3.03650014180602e-07,0,0,0,3.12139913576353e-06,1.46473140216931e-05,5.02121304104285e-05,8.76009282666067e-05,2.49964287318883e-06,5.47105596302824e-06,4.16214821710192e-06,3.13486266452315e-07,1.72003333088859e-06,3.57932933198143e-06,2.27429622184794e-05
"RCP_SFM_AF75",2030,0.000600378002815757,1.44501546371608e-05,9.56288006763446e-06,1.29036092520095e-05,3.02805346617041e-05,2.87215960597789e-05,2.07997895408868e-05,6.15449176127454e-05,2.22075317830836e-06,2.39196282116372e-06,3.50491661067059e-06,2.69956781402904e-07,4.06695471652188e-05,0,0,3.20947261258054e-07,0,0,0,5.34334369829863e-06,1.42775214621282e-05,5.67004451142566e-05,9.37001661898685e-05,2.32961011413893e-06,5.5781695634801e-06,4.14236334553208e-06,3.15922352877278e-07,1.77627765901317e-06,3.60478562222489e-06,2.30822330255416e-05
"RCP_SFM_AF75",2040,0.000598026682931148,1.44617609350095e-05,9.58192104222626e-06,1.30376046985494e-05,3.03177803228452e-05,2.88064532434321e-05,2.0613830988858e-05,6.16080468819192e-05,2.27190612022228e-06,2.61894279889949e-06,3.49817447120468e-06,3.44611854915312e-07,4.17784683612721e-05,0,0,3.52082631818728e-07,0,0,0,5.48460872391708e-06,1.285415555786e-05,5.16153210355652e-05,4.31313051017416e-05,2.30303231660593e-06,5.76096021617823e-06,4.13527586392912e-06,3.10830362086419e-07,1.81832993775221e-06,3.53681372388419e-06,2.3178107502804e-05
"RCP_SFM_AF75",2050,0.00054614208447254,1.44363731271503e-05,9.64253308421055e-06,1.30684860774966e-05,2.98087000475217e-05,2.88440521205723e-05,2.01891671917222e-05,6.15690639095058e-05,2.35227274191094e-06,2.80326909610052e-06,3.49092495369416e-06,3.55691393430333e-07,4.30443785568844e-05,0,0,3.96367279863397e-07,0,0,0,5.53079688292763e-06,1.19360157731106e-05,5.40845734833779e-05,4.37271675256212e-05,2.20884804097493e-06,6.16741707251304e-06,4.12052300565414e-06,3.10012475944509e-07,1.87711218421157e-06,3.51141591862098e-06,2.32441921119385e-05
"RCP_SFM_AF75",2060,0.000461474635881882,1.43588693699508e-05,9.63048696945204e-06,1.30655966519938e-05,2.94485552716425e-05,2.88787770881308e-05,1.96425752367088e-05,6.15525292820197e-05,2.70308473063264e-06,2.91841293278251e-06,3.47505804266895e-06,3.56273747696042e-07,4.88163398119614e-05,0,0,4.49160338470131e-07,0,0,0,5.40670693235352e-06,1.12705239754236e-05,5.40887370765363e-05,5.32368232342647e-05,2.11328654839831e-06,6.25439372178377e-06,4.10166841425402e-06,3.09091418317152e-07,1.95232707830903e-06,3.4754539649137e-06,2.34324744948827e-05
"RCP_SFM_AF75",2070,0.000350058981162982,1.41388008825354e-05,9.51623392930396e-06,1.2960295968349e-05,2.85901398532641e-05,2.89122191748249e-05,1.9182973829791e-05,6.15301144566328e-05,3.00676820927155e-06,3.13517429191136e-06,3.42376808673855e-06,3.55061711419549e-07,4.81779883467851e-05,0,0,6.34775881626931e-07,0,0,0,6.6693740924237e-06,1.07745799547532e-05,5.05591114008792e-05,4.58587356356929e-05,1.95991187306516e-06,6.16942261290088e-06,4.0263828186783e-06,3.06516448587665e-07,2.10043231802209e-06,3.38682029462441e-06,2.44901489578053e-05
"RCP_SFM_AF75",2080,0.000215027971369266,1.38884062547331e-05,9.60316110892808e-06,1.28258543892129e-05,2.75129732029769e-05,2.89768305212366e-05,1.85222307697934e-05,6.1522715010443e-05,3.10110726326848e-06,3.14625816653099e-06,3.37504614383425e-06,3.51382583379404e-07,4.68737077916377e-05,0,0,9.81414984619963e-07,0,0,0,6.74515914684731e-06,1.07426436188359e-05,4.86271615583325e-05,4.20003458639867e-05,1.87908831649546e-06,6.43281611928648e-06,3.86471738776878e-06,3.07622808966644e-07,2.33893674901951e-06,3.39064492213884e-06,2.58976521444144e-05
"RCP_SFM_AF75",2090,0.000157859952730304,1.37822818731657e-05,9.52957966452488e-06,1.26920023422359e-05,2.61125223106424e-05,2.89813861768297e-05,1.760453461705e-05,6.14686308815153e-05,3.21312808481384e-06,3.19236255260174e-06,3.35174412670224e-06,3.48276570781965e-07,4.71271978950002e-05,0,0,1.17476432006866e-06,0,0,0,8.89739603775618e-06,1.0640046458608e-05,4.64685300585358e-05,4.70349488737527e-05,1.70496140450029e-06,6.79132917504114e-06,3.65930374921301e-06,3.08411395085361e-07,2.60888492764004e-06,3.39257812629096e-06,2.76707978748575e-05
"RCP_SFM_AF75",2100,0.000106079807568022,1.37297457811206e-05,9.53196074938642e-06,1.26071130985668e-05,2.48089707216546e-05,2.8873505883332e-05,1.64055430745231e-05,6.1209153118376e-05,3.3950522022015e-06,3.1775150334263e-06,3.34130206294891e-06,3.43713079509227e-07,4.56482924258819e-05,0,0,1.12725713410791e-06,0,0,0,1.00929849976631e-05,1.05752572642401e-05,4.33085723503389e-05,5.47593575778672e-05,1.54620542319456e-06,6.87797713532445e-06,3.4473795806516e-06,3.08606689885059e-07,2.81520736846826e-06,3.39261906839247e-06,2.91011949069542e-05
"RCP_SFM_noAF",2000,0.000605642442885922,1.44137082336931e-05,9.73757582103904e-06,1.29015004893655e-05,2.93464594017868e-05,2.83293633155014e-05,2.04900293913577e-05,6.11264943080013e-05,2.32312366233333e-06,1.82509494477206e-06,2.95849122220537e-06,0,4.11505679879409e-05,0,0,2.90386373636217e-07,0,0,0,0,0,0,0,0,0,4.59287460545513e-06,3.12902555150157e-07,1.66804557862898e-06,3.61540207274853e-06,2.26370880783661e-05
"RCP_SFM_noAF",2010,0.000594315211461603,1.43604921565226e-05,9.53220727666594e-06,1.28129747780361e-05,3.02035693396428e-05,2.8451861709347e-05,2.10866724594328e-05,6.12796270136706e-05,2.25389450855643e-06,2.13197978117475e-06,2.95248462097668e-06,0,4.1016965435134e-05,0,0,2.9921150171348e-07,0,0,0,0,0,0,0,2.40101136979289e-06,5.27447824183629e-06,4.31906692392734e-06,3.12960362016867e-07,1.64539624120591e-06,3.59015929485536e-06,2.23754929688529e-05
"RCP_SFM_noAF",2020,0.000612636231989179,1.4475158229682e-05,9.57854575310123e-06,1.29164834931589e-05,3.07529355938207e-05,2.86666348943694e-05,2.13960283000308e-05,6.1556048513046e-05,2.36388807715513e-06,2.34669592036137e-06,2.97677816821169e-06,0,4.14125418776237e-05,0,0,3.03247559260782e-07,0,0,0,3.12520462933516e-06,1.47371009086391e-05,5.02121746154191e-05,8.7669704913255e-05,2.50156444789071e-06,5.47104687211325e-06,4.16331620904156e-06,3.1266926182063e-07,1.72098738090108e-06,3.55640341114045e-06,2.27477312984994e-05
"RCP_SFM_noAF",2030,0.000600641483248396,1.44496380695227e-05,9.56288610016627e-06,1.28949975924499e-05,3.02800664266e-05,2.87202420666082e-05,2.07994014884103e-05,6.15435871528105e-05,2.34661839280517e-06,2.35240912395516e-06,2.97396660966202e-06,0,4.129081193378e-05,0,0,3.13475100031187e-07,0,0,0,5.34356351216795e-06,1.44869666609594e-05,5.66965188056086e-05,6.23300600153351e-05,2.33208488000293e-06,5.57804733764533e-06,4.14483338255704e-06,3.15946719425873e-07,1.7783971971195e-06,3.59010982143021e-06,2.30907342901626e-05
"RCP_SFM_noAF",2040,0.000599032253239687,1.44526530539652e-05,9.57670103476947e-06,1.30256289842924e-05,3.0318205707841e-05,2.88055435024593e-05,2.06138302746915e-05,6.16056202876523e-05,2.32364426429411e-06,2.40713392975517e-06,2.97107682105795e-06,0,4.25697701545834e-05,0,0,3.2847594081861e-07,0,0,0,5.48467309130148e-06,1.35447562635543e-05,5.16104468633238e-05,4.26074405590849e-05,2.30558629488092e-06,5.76058197798584e-06,4.13653398305163e-06,3.11383514744825e-07,1.81992032849073e-06,3.52368484876998e-06,2.31851187087264e-05
"RCP_SFM_noAF",2050,0.000549028927102493,1.44560276087354e-05,9.642283746028e-06,1.30765169351056e-05,2.98125251560324e-05,2.88411043184711e-05,2.01886532500824e-05,6.15636737072765e-05,2.3985128906188e-06,2.48186018088003e-06,2.97382388972084e-06,0,4.52291014882553e-05,0,0,3.43453984127914e-07,0,0,0,5.53436983561622e-06,1.2808425669764e-05,5.40732846221534e-05,4.39544693983532e-05,2.21383326199715e-06,6.16677998074571e-06,4.12210371139938e-06,3.11557880223104e-07,1.878708038244e-06,3.51463515708807e-06,2.32580903853155e-05
"RCP_SFM_noAF",2060,0.000467244439375344,1.43536042016687e-05,9.61537553776734e-06,1.30750391835728e-05,2.94494019684327e-05,2.88682924131827e-05,1.96417503714169e-05,6.15372154992665e-05,2.45174341217042e-06,2.5495863585964e-06,2.96109637614341e-06,0,4.53971097103409e-05,0,0,3.75743482784121e-07,0,0,0,5.42096561616589e-06,1.24529199777971e-05,5.40622696025349e-05,5.75191297161506e-05,2.11409085472989e-06,6.25305044595566e-06,4.11499799778102e-06,3.11244900670014e-07,1.95378885186084e-06,3.48287647684416e-06,2.35127685380725e-05
"RCP_SFM_noAF",2070,0.000359383938740032,1.41554134640975e-05,9.51432615846461e-06,1.29980532292881e-05,2.85935658122046e-05,2.89003454939273e-05,1.91821137642243e-05,6.15131840776361e-05,2.69156460050264e-06,2.70940382997091e-06,2.9302835136638e-06,0,4.53011159201534e-05,0,0,3.85063455653868e-07,0,0,0,6.70244341871263e-06,1.17951460607198e-05,5.05284290230264e-05,5.26458556604123e-05,1.9672676242724e-06,6.16802879072447e-06,4.03241814927266e-06,3.09165152574644e-07,2.09948291926264e-06,3.39465035729878e-06,2.45435438809639e-05
"RCP_SFM_noAF",2080,0.000227293446483186,1.39624338723316e-05,9.62363203840934e-06,1.29046448755653e-05,2.75267999396112e-05,2.8966096464159e-05,1.85227093981377e-05,6.15100833770615e-05,2.80900166775039e-06,3.13685811476637e-06,2.9092015720416e-06,0,4.65775291082546e-05,0,0,3.9443260928773e-07,0,0,0,6.80083874685999e-06,1.15952404538345e-05,4.86003306011295e-05,4.83474079620789e-05,1.89295684364054e-06,6.43152239262342e-06,3.85695591327276e-06,3.09968867969803e-07,2.32586315903507e-06,3.38793657842427e-06,2.59095522870339e-05
"RCP_SFM_noAF",2090,0.000168391645979393,1.38807712994322e-05,9.55267199268916e-06,1.28057000766159e-05,2.61424047855722e-05,2.89701159402168e-05,1.76231074752991e-05,6.1458081760351e-05,2.82969471821511e-06,3.22570259076816e-06,2.90000630140785e-06,0,4.61351442180951e-05,0,0,4.62125693693014e-07,0,0,0,8.98421726745179e-06,1.11862474920336e-05,4.64425637783116e-05,5.14572551783274e-05,1.72291107981714e-06,6.78951684058035e-06,3.64678540040929e-06,3.11364224832912e-07,2.58815055262831e-06,3.39479615705536e-06,2.76611567330082e-05
"RCP_SFM_noAF",2100,0.000114498026307056,1.38381734834939e-05,9.55590571820383e-06,1.2736907505581e-05,2.49021963622269e-05,2.8863699305997e-05,1.64349968833697e-05,6.12024774266097e-05,2.81902697393504e-06,3.2642733056858e-06,2.89146748279978e-06,0,4.5330032335071e-05,0,0,6.08181401259631e-07,0,0,0,1.01960508906939e-05,1.09061459965174e-05,4.32836790808319e-05,5.79136419097186e-05,1.56522990232448e-06,6.87550226512399e-06,3.42821194016385e-06,3.11773308203881e-07,2.78735298312268e-06,3.3901480408361e-06,2.90596397670003e-05
"REF_MFM_AF0",2000,0.000605641955350691,1.44139759029987e-05,9.73756895948051e-06,1.29014816086217e-05,2.93466835522232e-05,2.83292938820644e-05,2.04900682844118e-05,6.11270766443067e-05,2.32314520632043e-06,1.80928326900261e-06,2.9585010211269e-06,0,4.17265126805448e-05,0,0,2.90388232879144e-07,0,0,0,0,0,0,0,0,0,4.59275066047116e-06,3.12982635393148e-07,1.66798843554629e-06,3.61668067663852e-06,2.26358953105154e-05
"REF_MFM_AF0",2010,0.000607098197392377,1.45891746947512e-05,9.80531818607844e-06,1.3195708712972e-05,3.02062700917013e-05,2.84559072126692e-05,2.10878590106594e-05,6.12825244594782e-05,2.28355103827017e-06,2.09668405052458e-06,2.99206730100424e-06,0,4.14012403985108e-05,0,0,3.03755873495136e-07,0,0,0,0,0,0,0,0,5.27474016419799e-06,4.31929792584681e-06,3.17036849157193e-07,1.6452960774745e-06,3.68091792099312e-06,2.23765159358704e-05
"REF_MFM_AF0",2020,0.000626094441101504,1.46946113962499e-05,9.83404681506166e-06,1.3312417804852e-05,3.07552956510478e-05,2.86706024889199e-05,2.13973694082855e-05,6.15589106948596e-05,2.39501352219975e-06,2.32217266530172e-06,3.01947169413748e-06,0,4.17452631542994e-05,0,0,3.08025852650374e-07,0,0,0,3.13733259277668e-06,1.48413890552808e-05,5.02130519872869e-05,0,0,5.4711393194858e-06,4.16237928826503e-06,3.1728660876092e-07,1.72014446839665e-06,3.6645807545108e-06,2.27461015387257e-05
"REF_MFM_AF0",2030,0.000663929679704462,1.46559294474752e-05,9.59540066030988e-06,1.36575578703727e-05,3.14771461154169e-05,2.8980671922505e-05,2.20498366873698e-05,6.2025794020181e-05,2.392604282861e-06,2.32746453316653e-06,3.00516332566707e-06,2.44223334740961e-07,4.12499061834713e-05,0,0,3.15118818992715e-07,0,0,0,6.67134067612473e-06,1.404137519027e-05,4.99721543596036e-05,5.16474828309394e-05,0,5.86537468575073e-06,4.11712007307624e-06,3.14062151830129e-07,1.80349523908807e-06,3.61990459212379e-06,2.3088353633726e-05
"REF_MFM_AF0",2040,0.000697567210885669,1.4644129929915e-05,9.69972893534753e-06,1.36780156205152e-05,3.19586749519103e-05,2.92151821344769e-05,2.25320067616065e-05,6.23542092167543e-05,2.35654235459536e-06,2.33326259914627e-06,3.00562470767241e-06,2.77714283127619e-07,4.19767433690249e-05,0,0,3.2088986861066e-07,0,0,0,6.33707981472874e-06,1.42240950940412e-05,4.90661985848143e-05,5.11844671895494e-05,0,6.04222207216891e-06,4.06272900342294e-06,3.09186171055732e-07,1.87048501130391e-06,3.4991563987164e-06,2.33683046343942e-05
"REF_MFM_AF0",2050,0.000723498314252755,1.45323815680214e-05,9.67075926112976e-06,1.36070533837527e-05,3.23578323090675e-05,2.94054612767469e-05,2.28422134510598e-05,6.25818350017767e-05,2.3163822509437e-06,2.33974068347666e-06,2.98351695023477e-06,2.81515655253421e-07,4.25463885975199e-05,0,0,3.22351102094149e-07,0,0,0,6.04485958224418e-06,1.3784223718777e-05,4.65792411519672e-05,4.90343108986901e-05,0,6.18890411828989e-06,3.96477577876732e-06,3.07899094906085e-07,1.92605258650166e-06,3.44466287879814e-06,2.35044347539834e-05
"REF_MFM_AF0",2060,0.000742771956583842,1.41847317778935e-05,9.46813369696817e-06,1.34753324384069e-05,3.28285198714628e-05,2.95666372960535e-05,2.31198540197948e-05,6.27931964924759e-05,2.28925462067634e-06,2.36867697744623e-06,2.90925993438047e-06,2.7711912374967e-07,4.36073425679907e-05,0,0,3.18763927746799e-07,0,0,0,5.68883407244873e-06,1.28857614518683e-05,4.47770846859902e-05,4.39050013750718e-05,0,6.29477352269278e-06,3.85053345381328e-06,3.09758139610058e-07,1.96443570569536e-06,3.38918896282066e-06,2.38666214546757e-05
"REF_MFM_AF0",2070,0.0007643534445262,1.41637646776097e-05,9.4087923379595e-06,1.34581935507607e-05,3.2881556664762e-05,2.96713819625642e-05,2.33373625352349e-05,6.2921348707387e-05,2.29876293558426e-06,2.42621331398122e-06,2.90127537303626e-06,2.79373718806316e-07,4.40575226006617e-05,0,0,3.19755679726953e-07,0,0,0,4.92673956583305e-06,1.28084866958777e-05,4.35079802458291e-05,4.49052725502e-05,0,6.32653800521102e-06,3.77014456984104e-06,3.10107995986588e-07,1.99711872414957e-06,3.39770566253411e-06,2.42856396648943e-05
