"Scenario","Globiom_Reg","Year","Annual_EU_median","Permanent_EU_median","Pasture_EU_median","Urban_EU_median","Annual_RoW_median","Permanent_RoW_median","Pasture_RoW_median","Urban_RoW_median","For_ClearCut_EU_median","For_ClearCut_im_median","For_ClearCut_ex_median","For_Retention_EU_median","For_Plantation_im_median","For_TimberPlant_EU_median","For_TimberPlant_ex_median","For_SelectionSystem_EU_median","For_SelectionSystem_im_median","For_SelectionSystem_ex_median","For_Selective_im_median","For_ReducedImpactLogging_im_median","EP_EU_median","EP_conv_EU_median","EP_RoW_median","EP_conv_im_median","Afforested_EU_median","Afforested_RoW_median","Regrowth_median","ForOther_Extensive_EU_median","ForOther_Extensive_RoW_median","ForOther_Intensive_EU_median","ForOther_Intensive_RoW_median"
"RCP_MFM_AF100","BrazilReg","2030",0,0,0,0,0.00186292515142928,0.0010029622367382,0.00646960461774604,0.000426159741338771,0,2.38937588868653e-07,0,0,1.65866718944134e-05,0,0,0,0,0,0,3.81161846372097e-06,0,0,0.000323811820306832,0,0,7.88924931593413e-05,3.40071927203782e-05,0,0.000106428950376917,0,0.00040447528315047
"RCP_MFM_AF100","BrazilReg","2040",0,0,0,0,0.00198344577223229,0.00100220267435471,0.00609962003616553,0.000425009937377051,0,2.64897322420173e-07,0,0,1.76157134725194e-05,0,0,0,0,0,0,4.06244473509023e-06,0,0,0.00042454163410715,0,0,0.00010333449402928,3.43031100674616e-05,0,0.000107539724230454,0,0.000412290783351587
"RCP_MFM_AF100","BrazilReg","2050",0,0,0,0,0.00201533335748388,0.00100173354605627,0.00557370707913595,0.000423705013303702,0,2.6267820522685e-07,0,0,1.7793986001019e-05,0,0,0,0,0,0,4.10977473845307e-06,0,0,0.000699201109861735,4.67405661352325e-08,0,0.000142728531998778,3.46792492327928e-05,0,0.000106936914759713,0,0.000435406235902709
"RCP_MFM_AF100","BrazilReg","2060",0,0,0,0,0.00191968542513846,0.00100006477123217,0.00503932572468049,0.000424850480596915,0,2.96832076973149e-07,0,0,1.78401541206309e-05,0,0,0,0,0,0,4.12722474477956e-06,0,0,0.00112357716336459,3.72550024218481e-08,0,0.000171145801242101,3.55608930587283e-05,0,0.00010798560167709,0,0.000470774549102799
"RCP_MFM_AF100","BrazilReg","2070",0,0,0,0,0.00179789587091695,0.000999502743687826,0.0045197788277646,0.000426518471059754,0,3.35887405893585e-07,0,0,1.79021524873596e-05,0,0,0,0,0,0,4.14740817674012e-06,0,0,0.00164915584846286,8.63901906839398e-08,0,0.000220349648458547,3.97897968967929e-05,0,0.000112768499362617,0,0.000532098771148388
"RCP_MFM_AF100","BrazilReg","2080",0,0,0,0,0.00161699776701439,0.00100343389525936,0.00406394891123093,0.000428393135490832,0,4.62041774798162e-07,0,0,1.83141072422285e-05,0,0,0,0,0,0,4.25494281396078e-06,0,0,0.00232034816653979,4.89663116399002e-07,0,0.000259030370037601,4.14322128564683e-05,0,0.000130941056767023,0,0.000701145526723873
"RCP_MFM_AF100","BrazilReg","2090",0,0,0,0,0.00139352034303921,0.00100120932251682,0.00368402829121665,0.000427216234789331,0,4.1427986783468e-07,0,0,1.90471234337999e-05,0,0,0,0,0,0,4.4395503050561e-06,0,0,0.00261468124415673,2.02320270942313e-06,0,0.000340874071691903,4.42339040814418e-05,0,0.00015994045981809,0,0.000948101322537642
"RCP_MFM_AF100","BrazilReg","2100",0,0,0,0,0.00112264422087335,0.000993609839591488,0.0030135759514176,0.000422511289174629,0,9.84346306421612e-07,0,0,2.05135127415938e-05,0,0,0,0,0,0,4.80729446470095e-06,0,0,0.00292128920321328,4.13401363749919e-06,0,0.000532992687370278,4.24008389288669e-05,0,0.000195798085057141,0,0.00125906064461554
"RCP_MFM_AF100","CanadaReg","2000",0,0,0,0,0.000101341715021015,9.79963859973695e-05,0.000271596807400564,2.35448028921382e-05,0,1.55946792926422e-05,0,0,0,0,0,0,1.60887476220977e-06,0,0,0,0,0,0,0,0,0,9.35120551132473e-05,0,1.50173011269291e-08,0,0.000111396652398685
"RCP_MFM_AF100","CanadaReg","2010",0,0,0,0,9.92071687968228e-05,9.75001629433624e-05,0.000271560043856975,2.34994699847799e-05,0,1.76495304047325e-05,0,0,0,0,0,0,1.64895989094264e-06,0,0,0,0,0,0,0,0,2.13487472581984e-06,9.25039632681174e-05,0,1.47486172716861e-08,0,0.000103045252814918
"RCP_MFM_AF100","CanadaReg","2020",0,0,0,0,0.000100241592333111,9.75800427866955e-05,0.000272342271241319,2.34848334476744e-05,0,1.91482191970507e-05,0,0,0,0,0,0,1.134836616274e-06,0,0,0,0,0,0,0,0,2.72128590018227e-06,9.22385468972952e-05,0,1.4675020768584e-08,0,0.0001032157401849
"RCP_MFM_AF100","CanadaReg","2030",0,0,0,0,0.000102625073522737,9.7634625758123e-05,0.000267709742594293,2.34549000124603e-05,0,1.9172599771829e-05,0,0,0,0,0,0,1.09051826113756e-06,0,0,0,0,0,0,0,0,4.11488243089423e-06,9.1977703417215e-05,0,1.46794855474523e-08,0,0.000104917807521806
"RCP_MFM_AF100","CanadaReg","2040",0,0,0,0,0.000105832343657837,9.78567527623034e-05,0.000264540822622461,2.34540825275655e-05,0,1.92383011464522e-05,0,0,0,0,0,0,9.99384559077513e-07,0,0,0,0,0,0,0,0,5.18727656464509e-06,9.16080518650645e-05,0,1.4681188545284e-08,0,0.000107933576230375
"RCP_MFM_AF100","CanadaReg","2050",0,0,0,0,0.000108495942238602,9.8065827639939e-05,0.000262406270715077,2.34697745408231e-05,0,1.91317607875011e-05,0,0,0,0,0,0,8.91115366482349e-07,0,0,0,0,0,0,9.98844437656358e-08,0,6.11974397379167e-06,9.11785150475098e-05,0,1.23563732657584e-07,0,0.000111574409258617
"RCP_MFM_AF100","CanadaReg","2060",0,0,0,0,0.000111349728899504,9.83115638315899e-05,0.00026032039201813,2.34895365664885e-05,0,1.95701917436059e-05,0,0,0,0,0,0,7.55881839276903e-07,0,0,0,0,0,0,7.99519215012646e-08,0,7.12797420574293e-06,9.07402550359976e-05,0,2.31103350172526e-07,0,0.000115084128258132
"RCP_MFM_AF100","CanadaReg","2070",0,0,0,0,0.000113993923536758,9.85589289518009e-05,0.000257892266839002,2.35206133946645e-05,0,1.92775883468037e-05,0,0,0,0,0,0,6.22437706833799e-07,0,0,0,0,0,0,2.51170986255211e-07,0,7.91941835510598e-06,9.02517763823906e-05,0,3.38265021243746e-07,0,0.000120160697270955
"RCP_MFM_AF100","CanadaReg","2080",0,0,0,0,0.000113294836855877,9.88690960361325e-05,0.000254947191259612,2.35628857426881e-05,0,1.92099098927339e-05,0,0,0,0,0,0,5.68357417634475e-07,0,0,0,0,0,4.38669237814273e-06,3.7624724181693e-07,0,8.65358271657518e-06,8.70841794154951e-05,0,1.55445924916163e-06,0,0.000130354102381194
"RCP_MFM_AF100","CanadaReg","2090",0,0,0,0,0.000105233580788037,9.92513578895885e-05,0.000247995722485261,2.3657501365669e-05,0,1.92229877535915e-05,0,0,0,0,0,0,4.20863968725889e-07,0,0,0,0,0,2.39231745532383e-05,4.64066177268026e-07,0,9.57216443295599e-06,8.57811162588357e-05,0,2.87922114256286e-06,0,0.00014207228878982
"RCP_MFM_AF100","CanadaReg","2100",0,0,0,0,0.000102661370020845,9.96141259327196e-05,0.000242219088935945,2.37447982432845e-05,0,1.94667739831608e-05,0,0,0,0,0,0,2.6441156380305e-07,0,0,0,0,0,3.57972686256092e-05,4.79131503135021e-07,0,1.03348717532579e-05,8.1478115672226e-05,0,5.26706610027262e-06,0,0.000162645872993243
"RCP_MFM_AF100","ChinaReg","2000",0,0,0,0,0.0019705943982416,0.000664831171762543,0.00254312644479126,0.000437167264942453,0,3.35975370538509e-07,0,0,3.29009871602769e-08,0,0,0,6.70014800779876e-07,0,0,6.76850917006056e-09,0,0,0,0,0,0,0.000359518446892668,0,4.78421110450388e-05,0,0.000923068373542426
"RCP_MFM_AF100","ChinaReg","2010",0,0,0,0,0.00175387933938169,0.000659015566094406,0.00233092476000191,0.000433640813068238,0,8.19425925201682e-06,0,0,2.1869078606437e-07,0,0,0,5.09794770975035e-07,0,0,4.97218522084107e-08,0,0,0,0,0,0.000112445021889351,0.000328992066702418,0,4.87999420229534e-05,0,0.000919492158133572
"RCP_MFM_AF100","ChinaReg","2020",0,0,0,0,0.00176325491660835,0.000660340605060582,0.00239970112723054,0.000435237209834773,0,1.01050214440092e-05,0,0,3.24224366197647e-07,0,0,0,4.35800453682767e-07,0,0,7.33402040589024e-08,0,0,2.60313124162519e-07,0,0,0.000132352855413164,0.000310339498864408,0,5.26850183319279e-05,0,0.000946776838957673
"RCP_MFM_AF100","ChinaReg","2030",0,0,0,0,0.00164464515086522,0.000659922064062898,0.00229087119076296,0.000434067509886715,0,1.02316938098572e-05,0,0,1.10751517653645e-06,0,0,0,3.73834107430068e-07,0,0,2.51821884168361e-07,0,0,6.85274072660952e-05,0,0,0.000174837030155521,0.000278569144637572,0,6.00088020572171e-05,0,0.00101860669914608
"RCP_MFM_AF100","ChinaReg","2040",0,0,0,0,0.0015709040666038,0.000661415468682415,0.00234904056144295,0.00043435041980869,0,1.02569186900273e-05,0,0,1.88672268476621e-06,0,0,0,3.27224093067927e-07,0,0,4.28519605309393e-07,0,0,7.44322771909536e-05,1.34772123526879e-06,0,0.000190907877943865,0.000252097340909258,0,6.70449588331581e-05,0,0.00107515743181
"RCP_MFM_AF100","ChinaReg","2050",0,0,0,0,0.00135516715211831,0.000661551197345657,0.00237702364567914,0.000432839534612441,0,1.07678378175349e-05,0,0,2.86186091715627e-06,0,0,0,2.97606423863132e-07,0,0,6.51341026146149e-07,0,0,0.000169072411368117,3.1503446790231e-06,0,0.000198667576973983,0.000231739455269617,0,7.24249669624814e-05,0,0.00111574036516961
"RCP_MFM_AF100","ChinaReg","2060",0,0,0,0,0.00105933646612503,0.000660439597611762,0.00236630696686243,0.00042969240725263,0,1.13397107038275e-05,0,0,3.36461664207519e-06,0,0,0,2.95541084732285e-07,0,0,7.65905957411806e-07,0,0,0.000303030080544143,2.83941666784722e-06,0,0.000202570938483118,0.000217344952784813,0,7.6121058709554e-05,0,0.00114155429494199
"RCP_MFM_AF100","ChinaReg","2070",0,0,0,0,0.000827795474823053,0.000659291587293465,0.00227159772358023,0.000429526282376155,0,1.60291106073247e-05,0,0,3.99702769740647e-06,0,0,0,3.01989372065141e-07,0,0,9.10854075985352e-07,0,0,0.000534991884022736,2.54102309993775e-06,0,0.000208910334898566,0.000204161089996247,0,7.94389820862346e-05,0,0.00116720669018988
"RCP_MFM_AF100","ChinaReg","2080",0,0,0,0,0.000550102062194469,0.000659118663703262,0.00214952637424026,0.000430681429792353,0,2.03226041207859e-05,0,0,4.80009716956874e-06,0,0,0,3.2705348865018e-07,0,0,1.09708714560195e-06,0,0,0.000869085073255352,2.437489667598e-06,0,0.000217652283349172,0.000181730674799668,0,8.59090094216061e-05,0,0.00122058923333314
"RCP_MFM_AF100","ChinaReg","2090",0,0,0,0,0.000429488147088155,0.000660768534086865,0.00195709923105745,0.000434135683059707,0,2.6592147558527e-05,0,0,5.55352303734413e-06,0,0,0,3.56920836177788e-07,0,0,1.27431215851423e-06,0,0,0.00123913021086873,2.06098873205376e-06,0,0.000232807605321216,0.000155535147106381,0,9.36635198207585e-05,0,0.00128527966579703
"RCP_MFM_AF100","ChinaReg","2100",0,0,0,0,0.000369399780380722,0.000661160000921501,0.00178236645337647,0.000435019686248316,0,3.11545897883433e-05,0,0,5.48540598133745e-06,0,0,0,3.57779753689393e-07,0,0,1.26395353551799e-06,0,0,0.00141735113156622,2.55709738644255e-06,0,0.000263524157964618,0.00012480645951429,0,0.000103191092552352,0,0.00135909481505198
"RCP_MFM_AF100","CongoBasin","2000",0,0,0,0,0.00033234183536619,0.000200256734292614,0.00068158352188401,0.00135683944606521,0,0,0,0,7.93191065474763e-06,0,0,0,0,0,0,1.94467208979064e-06,0,0,0,0,0,0,0.000606753970955376,0,0.000151153765720432,0,0.000170542916115977
"RCP_MFM_AF100","CongoBasin","2010",0,0,0,0,0.000360718124555165,0.000201682741253409,0.000815297591746129,0.00135940703306032,0,0,0,0,8.21151981117588e-06,0,0,0,0,0,0,2.01216042984629e-06,0,0,0,0,0,1.31078925183063e-05,0.000556208560829603,0,0.000152691102924756,0,0.000199596060186271
"RCP_MFM_AF100","CongoBasin","2020",0,0,0,0,0.000389071414082325,0.000202987399202608,0.000885428662496558,0.00136106906711427,0,0,0,0,8.26638023970103e-06,0,0,0,0,0,0,2.02754382871565e-06,0,0,5.03446391700952e-05,0,0,1.96224932542917e-05,0.000526182366172816,0,0.000154755165256708,0,0.000218409515157458
"RCP_MFM_AF100","CongoBasin","2030",0,0,0,0,0.000406016785213851,0.000203412335896148,0.000758381455926726,0.00136096593098373,0,0,0,0,8.2849872461572e-06,0,0,0,0,0,0,2.03615034338379e-06,0,0,0.000139170106631298,0,0,3.67025649935367e-05,0.000520164210207861,0,0.000158051484692582,0,0.000252410744494518
"RCP_MFM_AF100","CongoBasin","2040",0,0,0,0,0.000434103935061974,0.000203907400373464,0.000682032105013428,0.0013610291515777,0,0,0,0,8.30240936691876e-06,0,0,0,0,0,0,2.0442691869133e-06,0,0,0.000180331358830702,0,0,5.3084624121773e-05,0.000512981974025388,0,0.000161570160514325,0,0.000285421358070675
"RCP_MFM_AF100","CongoBasin","2050",0,0,0,0,0.000443013817331332,0.000204451619550384,0.00060429275910811,0.00136131569838834,0,0,0,0,8.43627571794025e-06,0,0,0,0,0,0,2.05851654977521e-06,0,0,0.000234375571518465,0,0,6.56089463464379e-05,0.000502319167657094,0,0.000169592022580661,0,0.000338218423828046
"RCP_MFM_AF100","CongoBasin","2060",0,0,0,0,0.000461666478067521,0.000204930887134893,0.000538108870453489,0.00136148000686326,0,0,0,0,8.48054608428956e-06,0,0,0,0,0,0,2.0724691772035e-06,0,0,0.000285019527531435,0,0,7.52530970079964e-05,0.000492662194337352,0,0.000175209720589053,0,0.000375290209629732
"RCP_MFM_AF100","CongoBasin","2070",0,0,0,0,0.000465010469204205,0.000205907013400542,0.000462940291458474,0.00136209581384194,0,0,0,0,8.5177495583397e-06,0,0,0,0,0,0,2.08691322828517e-06,0,0,0.000367234976892368,0,0,8.25291487502797e-05,0.000483006706244985,0,0.000187407149793823,0,0.000457053563342322
"RCP_MFM_AF100","CongoBasin","2080",0,0,0,0,0.000491174268003635,0.000206954526842809,0.000409008648107282,0.00136290719336844,0,0,0,0,8.57686342988977e-06,0,0,0,0,0,0,2.10717926573044e-06,0,0,0.000385000123592815,0,0,8.8595793844022e-05,0.000457060038514849,0,0.000204193176784375,0,0.000577466723764858
"RCP_MFM_AF100","CongoBasin","2090",0,0,0,0,0.000492207912531699,0.00020785741665606,0.000343110368345834,0.00136332690075967,0,0,0,0,8.63107855950627e-06,0,0,0,0,0,0,2.12658686993012e-06,0,0,0.000391750032624,0,0,0.000106901962893751,0.00043149575624478,0,0.000227999587906842,0,0.000751088587187117
"RCP_MFM_AF100","CongoBasin","2100",0,0,0,0,0.000403566018021671,0.00020798874186314,0.000296848564083136,0.00136242138204099,0,0,0,0,8.68518880317228e-06,0,0,0,0,0,0,2.14325521351055e-06,0,0,0.000393021345895,0,0,0.000134031868251506,0.000400283615745876,0,0.000255075970676414,0,0.000961741149579099
"RCP_MFM_AF100","EasternAf","2000",0,0,0,0,0.000638556252790568,0.000426706133832909,0.00418622876637118,0.000447157654299247,0,0,0,0,7.11186512397426e-07,0,0,0,0,0,0,2.18009472237582e-07,0,0,0,0,0,0,0.000214089385321472,0,2.02738887192982e-05,0,0.000445402577922792
"RCP_MFM_AF100","EasternAf","2010",0,0,0,0,0.000739076547242468,0.000433616425118123,0.00431496594873031,0.000451032777356225,0,1.78013790749546e-09,0,0,8.40943230362648e-07,0,0,0,0,0,0,2.29044170944997e-07,0,0,0,0,0,6.01669327536823e-06,0.000166352885332681,0,2.46425342675014e-05,0,0.000488386066878156
"RCP_MFM_AF100","EasternAf","2020",0,0,0,0,0.00085022330315685,0.000438542426867447,0.00432800001138906,0.000456168731109665,0,3.20028068541382e-09,0,0,8.55568691280044e-07,0,0,0,0,0,0,2.33515006412049e-07,0,0,3.08819366136005e-05,0,0,1.34854018120569e-05,0.000143238873888152,0,2.8825820734078e-05,0,0.000525404065645299
"RCP_MFM_AF100","EasternAf","2030",0,0,0,0,0.000962586342055333,0.000433538056583581,0.00376723891455184,0.000447284534786714,0,3.08170279579488e-09,0,0,8.5708894335382e-07,0,0,0,0,0,0,2.35210754290615e-07,0,0,0.000132903352155861,0,0,4.62501516065204e-05,0.000123399933106374,0,3.57687352881904e-05,0,0.00057271703379139
"RCP_MFM_AF100","EasternAf","2040",0,0,0,0,0.00110726280286832,0.000432347100873045,0.0034527898206247,0.000445425931017174,0,2.98646797891208e-09,0,0,8.61454734736399e-07,0,0,0,0,0,0,2.37531034287653e-07,0,0,0.000168668262602292,0,0,7.8592170355958e-05,0.000100683499061548,0,4.33243540331565e-05,0,0.000624032429744031
"RCP_MFM_AF100","EasternAf","2050",0,0,0,0,0.00124044245053879,0.000431655054373665,0.00306973184361839,0.000439108207906618,0,2.97497087459138e-09,0,0,1.75589612694413e-06,0,0,0,0,0,0,2.40591633260304e-07,0,0,0.000250763272932183,0,0,0.000105650806017204,8.21655993339194e-05,0,5.01656064379148e-05,0,0.000674621730735025
"RCP_MFM_AF100","EasternAf","2060",0,0,0,0,0.00136746419382969,0.000429812597671174,0.00261110595145123,0.000431600268287803,0,8.36048774725e-09,0,0,1.76202591592201e-06,0,0,0,0,0,0,2.42513943347237e-07,0,0,0.000369483938112582,0,0,0.000136396759604056,7.63993871210737e-05,0,5.12773720857689e-05,0,0.000696438704576292
"RCP_MFM_AF100","EasternAf","2070",0,0,0,0,0.00145022446940479,0.000429399018992911,0.00224221834848522,0.000425701960804928,0,1.5744011624716e-08,0,0,1.7741724131962e-06,0,0,0,0,0,0,2.45123103015057e-07,0,0,0.00051543118256328,0,0,0.000163795023695939,7.35246339822983e-05,0,5.27475618627874e-05,0,0.000720291869427744
"RCP_MFM_AF100","EasternAf","2080",0,0,0,0,0.00157576976549173,0.000429879253324046,0.00194169056625526,0.000419142835759174,0,6.52706293968581e-08,0,0,1.78785994596976e-06,0,0,0,0,0,0,2.48192110110451e-07,0,0,0.00054911266225528,0,0,0.000195270253682109,7.01946850793452e-05,0,5.61585548285855e-05,0,0.000747019284268073
"RCP_MFM_AF100","EasternAf","2090",0,0,0,0,0.00163896599028173,0.000427150015488063,0.00161220789014747,0.000411275411880491,0,7.07704655686493e-08,0,0,1.79113357015107e-06,0,0,0,0,0,0,2.48674937525997e-07,0,0,0.000545642093054516,0,0,0.000264725542777214,6.38986690622643e-05,0,5.91166108422936e-05,0,0.000770746632709369
"RCP_MFM_AF100","EasternAf","2100",0,0,0,0,0.00155125201287107,0.000418766071941265,0.00121174482980901,0.000401713732607893,0,2.76364556335404e-08,0,0,1.78448347212974e-06,0,0,0,0,0,0,2.45235629945144e-07,0,0,0.000534359875967509,0,0,0.000401218554582986,5.69001985959077e-05,0,6.14950819963994e-05,0,0.000786106943315445
"RCP_MFM_AF100","EU","2000",0.000535925864238636,0.000848157866582748,0.00088135551458819,0.000218721278069061,7.06382678512526e-05,6.43513419966023e-05,0.000143665725862805,1.59806426454068e-05,0.000151183879553661,2.7772027289738e-06,3.98241659221716e-05,0,0,0,0,6.22028596703711e-06,8.44398431617695e-07,5.29659655178293e-08,0,0,0,0,0,0,0,0,2.57315125275358e-05,0,8.75453801007326e-06,0,0.000121907617672809
"RCP_MFM_AF100","EU","2010",0.00052467186911637,0.000847199691539464,0.000838092209580297,0.000217355052665454,7.10967935822052e-05,6.43122543252088e-05,0.000146348280562103,1.59909228065236e-05,0.000152812780213952,3.1849617013227e-06,5.30280000655722e-05,0,0,0,0,6.96608447920081e-06,6.53434738665778e-07,3.29899841858219e-08,0,0,0,0,0,0,1.44899291274245e-05,6.88674746527264e-07,1.91926098424764e-05,0,7.63807580318082e-06,0,0.000101902371951311
"RCP_MFM_AF100","EU","2020",0.000535439905635425,0.000844623779001803,0.00082899858548462,0.000217597796679608,7.3266053258485e-05,6.48472159587203e-05,0.000153747689679742,1.61447474003361e-05,0.000173975379846568,4.11568189549885e-06,6.47835280656746e-05,0,0,0,0,6.96017781738693e-06,5.67245490800414e-07,3.11330446592902e-08,0,0,9.51462882984953e-07,8.61796266325714e-06,0,0,1.42606866333028e-05,9.62187202797326e-07,1.35614208242419e-05,0,6.41907221801648e-06,0,7.03817911472721e-05
"RCP_MFM_AF100","EU","2030",0.000516940203014484,0.000837535300859954,0.000799384968726963,0.000215996450543715,6.83445657120142e-05,6.38353540074639e-05,0.000144283051526643,1.59959726955768e-05,0.000142397666638117,4.62839617848857e-06,6.83775984649942e-05,0,0,0,0,8.874860174216e-06,4.93107697558922e-07,5.22361627718693e-08,0,0,9.49178541732325e-06,2.15485199100195e-05,0,0,1.75472220255913e-05,3.41476109246251e-06,1.00288765575977e-05,0,6.03553117234712e-06,0,5.6888402208862e-05
"RCP_MFM_AF100","EU","2040",0.000507393547901173,0.000833918283479228,0.000785503998952491,0.000216302466147425,6.20829860511047e-05,6.09827966654345e-05,0.00013534037911477,1.54972843134325e-05,0.000136960177730659,4.86011121228805e-06,7.19839072860934e-05,0,0,0,0,1.06647247238156e-05,4.24333412689269e-07,3.27965143608338e-08,0,0,1.68094356899697e-05,3.60800059156607e-05,0,3.6477070552784e-07,1.79726183223891e-05,4.90002640227066e-06,6.38954065704943e-06,0,5.28435853869205e-06,0,4.41865598187875e-05
"RCP_MFM_AF100","EU","2050",0.000454685229926423,0.000822718357343885,0.000780774299387445,0.000211981774443461,6.0443353159639e-05,6.03049078902137e-05,0.000130001518341652,1.53682560679611e-05,0.000142707080925933,4.89930728109682e-06,7.19574534746158e-05,0,0,0,0,1.19569135305149e-05,3.8902508598292e-07,1.21148845769207e-08,0,0,2.39537373850551e-05,4.93752765893868e-05,1.38310068151639e-10,1.5016102180152e-06,1.7389946118815e-05,5.90126324464144e-06,4.81947359337088e-06,0,4.76628525198039e-06,0,3.11720709191442e-05
"RCP_MFM_AF100","EU","2060",0.000362636445194013,0.000766316704080765,0.00075266786878286,0.000203034721426543,5.93139124609558e-05,5.87838848787521e-05,0.000119251101519876,1.51490056128229e-05,0.000165217136973043,5.03019014566972e-06,6.83437319227271e-05,0,0,0,0,1.47395223585302e-05,3.99639222649049e-07,1.92474767736032e-09,0,0,2.9296771427678e-05,5.8723725201722e-05,4.07361216077741e-07,1.44033720943496e-06,1.65656134557784e-05,7.07741560985147e-06,3.47527703400925e-06,0,4.08472913384497e-06,0,1.76042261128589e-05
"RCP_MFM_AF100","EU","2070",0.000270296835338716,0.000718502336348258,0.000725644089270973,0.000194051406822347,4.97445958328809e-05,5.42172882328669e-05,0.000100858928973092,1.43454310008048e-05,0.000172287052218343,5.00403109503079e-06,6.50145212634463e-05,0,0,0,0,1.63083264860324e-05,4.26016975714532e-07,1.41755759388175e-09,0,0,4.47243858765987e-05,6.85732407042386e-05,5.50114587339237e-06,1.57552749996921e-06,1.54129985752055e-05,8.21987871894313e-06,3.04080221829406e-06,0,3.76509683366237e-06,0,1.10542128789652e-05
"RCP_MFM_AF100","EU","2080",0.000158215969478054,0.000699588126780328,0.000731893531617156,0.000188559345091367,4.0672869276506e-05,5.28318815807877e-05,8.73091121279797e-05,1.39572702352019e-05,0.000162420290907654,4.82754257746354e-06,6.43979584949948e-05,0,0,0,0,1.74058195517382e-05,4.61342293070078e-07,1.37465632016192e-09,0,0,6.22548639639859e-05,8.22683405982239e-05,1.73537393782797e-05,2.38120129159811e-06,1.64461319124572e-05,9.29684965462408e-06,2.81283270568674e-06,0,3.66328863750557e-06,0,9.08189768054475e-06
"RCP_MFM_AF100","EU","2090",0.000111953322666095,0.000693125793678336,0.000700160391555389,0.000185252680409036,3.34179416895004e-05,5.25025750269963e-05,7.72086407352279e-05,1.36938452942704e-05,0.000152040224499474,5.18422966903429e-06,6.42453840667212e-05,0,0,0,0,1.83287869940609e-05,5.03689595426796e-07,1.26926171928348e-09,0,0,0.000109176675584911,9.73205067453279e-05,2.5416179433714e-05,2.35078028875348e-06,2.18210390384625e-05,1.11285583774825e-05,2.55473598758112e-06,0,3.55753360651551e-06,0,7.61148506022845e-06
"RCP_MFM_AF100","EU","2100",6.97988053589117e-05,0.000695313270708288,0.000654898987323866,0.000184581435936458,2.84141192583139e-05,5.17313778490146e-05,6.89843197380818e-05,1.3493441092229e-05,0.00013911537688982,5.47255616449545e-06,6.50565521238786e-05,0,0,0,0,1.91344922133507e-05,4.98007867103702e-07,1.36009344830535e-09,0,0,0.000151142650610639,0.000112326702895805,2.84624467267974e-05,2.53488170544325e-06,3.44357298391035e-05,1.26498260488908e-05,2.23966035535534e-06,0,3.54309300143845e-06,0,7.30144996285627e-06
"RCP_MFM_AF100","Former_USSR","2000",1.81541880342758e-05,1.87306020211597e-05,2.33492009207378e-05,3.24464980123869e-06,0.000516965003547211,0.00053204448602801,0.00194088022646969,5.42069596327453e-05,2.15014061655658e-05,4.11815884615806e-06,3.40290288792631e-06,0,1.56418511478423e-09,0,0,7.12213243109253e-07,1.0172057347118e-05,1.10413593402576e-08,0,4.26031431603323e-10,0,0,0,0,0,0,9.3819651952042e-05,0,7.45507324650067e-05,0,5.40416578742493e-05
"RCP_MFM_AF100","Former_USSR","2010",1.85846215078934e-05,1.88497524902913e-05,2.29291157464481e-05,3.2734383892649e-06,0.000499221430028316,0.000529933784013657,0.00186014793573786,5.40387293515254e-05,2.40524175866908e-05,6.7024239768271e-06,4.61708697182791e-06,0,7.88511028678449e-09,0,0,7.78306651003028e-07,7.81814227210143e-06,7.03753070237978e-09,0,2.14571245650201e-09,0,0,0,0,1.47018521923725e-07,2.02330327750528e-05,8.85059540917032e-05,0,7.57913847523123e-05,0,6.20697517693287e-05
"RCP_MFM_AF100","Former_USSR","2020",1.93024423558789e-05,1.89400529258725e-05,2.2667898787236e-05,3.2935584650785e-06,0.000514657990020545,0.000530038918443728,0.0018164501263117,5.40290813365931e-05,2.5077855160161e-05,8.93285820438706e-06,5.70028967347435e-06,0,4.06478379035938e-08,0,0,8.61997608053482e-07,6.69227571641266e-06,6.68404387662228e-09,0,1.10860017724366e-08,1.44077466188709e-06,2.49504400860503e-07,0,0,1.4952526947727e-07,3.17211098138076e-05,8.21454360773028e-05,0,7.69498613435475e-05,0,7.38193851669556e-05
"RCP_MFM_AF100","Former_USSR","2030",1.99813390630093e-05,1.91440145151945e-05,2.21047492343889e-05,3.35676734732001e-06,0.000521593549649517,0.000528323288472425,0.00174231188761772,5.38522450799793e-05,2.22874734480635e-05,1.10070301933348e-05,6.18888759835179e-06,0,2.15779647004596e-07,0,0,1.43995308714958e-06,5.7470002990129e-06,1.15650905425993e-08,0,5.89218320220632e-08,2.55179780929606e-07,5.54610416293235e-07,1.39622237633819e-08,0,2.48519781404375e-07,4.60312069481948e-05,7.97815456863815e-05,0,7.85433419236906e-05,0,8.27077430068503e-05
"RCP_MFM_AF100","Former_USSR","2040",2.00378120034165e-05,1.91080409301848e-05,2.1466553436005e-05,3.35281341732647e-06,0.000529473830695503,0.000528341191679458,0.00170634364847798,5.37157094073814e-05,2.06045200170837e-05,1.14795830935363e-05,6.5405545449374e-06,0,4.1094666203969e-07,0,0,1.99831347069713e-06,5.01481805396792e-06,7.1869465149671e-09,0,1.12325630303553e-07,9.28569949298528e-07,1.03168613029123e-06,1.39781076535552e-08,1.23692631222802e-07,2.85914520584383e-07,5.72132185850905e-05,7.64860756092432e-05,0,7.95503485848264e-05,0,9.05810093366116e-05
