"Scenario","Ecoregion","A_org","A_new","Annual_EU","Permanent_EU","Pasture_EU","Urban_EU","Annual_RoW","Permanent_RoW","Pasture_RoW","Urban_RoW","For_ClearCut_EU","For_ClearCut_im","For_ClearCut_ex","For_Retention_EU","For_PlantationFuel_im","For_TimberPlant_EU","For_TimberPlant_ex","For_TimberPlant_im","For_SelectionSystem_EU","For_SelectionSystem_im","For_SelectionSystem_ex","For_Selective_im","EP_EU","EP_conv_EU","EP_RoW","EP_conv_im","Afforested_EU","Afforested_RoW","Regrowth","ForOther_Extensive_EU","ForOther_Extensive_RoW","ForOther_Intensive_EU","ForOther_Intensive_RoW"
"RCP_MFM_noAF","PA0816",9.774149601167,3.12556618106,0,0,0,0,0.012603957,0.274984982,3.61037396194,0.021299914167,0,0,0,0,8.91535e-05,0,0,8.91535e-05,0,0,0,0,0,0,0,0,0,0,1.88685845672967,0,0.325251437887675,0,0.517032403382657
"RCP_MFM_noAF","PA0817",17.36924843248,1.85210184516,0,0,0,0,0.478361998,1.341901148,2.59509335984,0.20111871148,0,0.104319078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.23511468165427,0,6.41415327952503,0,0.147084330820701
"RCP_MFM_noAF","PA0818",4.3432355723,1.21436000802,0,0,0,0,0.4520196,0.598637871,1.83519723798,0.0488794843,0,7.04e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0782982435742342,0,0.109162698114657,0,0.00661002931110902
"RCP_MFM_noAF","PA0901",12.41619403561,1.78399831215,0,0,0,0,1.785085537,1.295514364,1.92967002285,0.09775896861,0,0.057764371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.53820843431012,0,2.13364696558951,0,0.794547060100378
"RCP_MFM_noAF","PA0902",0.9319606252,0.02397606456,0,0,0,0,0.543923394,0.008844848,0.18898214644,0.0193481292,0,6.46e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0819800606416112,0,0.0183595636605843,0,0.0465399586978045
"RCP_MFM_noAF","PA0903",2.25574822078,0.68447970591,0,0,0,0,0.379874687,0.23791902,0.85673009109,0.01171070978,0,3.77e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0474591760355867,0,0.010628557198968,0,0.0269425037654452
"RCP_MFM_noAF","PA0904",2.0459616197,0.13580192416,0,0,0,0,1.35158699,0.000139885,0.14134485984,0.4170879607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RCP_MFM_noAF","PA0905",1.108858829,0.1269650423,0,0,0,0,0.063568073,0.25124558,0.6483452127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00523445223173012,0,0.000598340952838388,0,0.0129021278154315
"RCP_MFM_noAF","PA0906",2.38015986586,0.10913515976,0,0,0,0,0.48806804,0.30518368,1.44642769424,0.02393058086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017965760032741,0,0.00020992275411327,0,0.00540821224261263
"RCP_MFM_noAF","PA0907",3.05137670638,0.40071159289,0,0,0,0,0.314991034,0.270126858,0.47867109511,0.01705690338,0,0.022629903,0,0,7.55e-07,0,0,7.55e-07,0,0,0,0,0,0,0,0,0,0,0.722251505385358,0,0.593017214457559,0,0.231919090157084
"RCP_MFM_noAF","PA0908",0.49192289884,0.01331488025,0,0,0,0,0.357186307,0.005071947,0.02873025375,0.03886597884,0,2.18e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0272103086874949,0,0.0060937914739556,0,0.0154472518385495
"RCP_MFM_noAF","PA1001",4.877454165,1.47192737039,0,0,0,0,0.049312383,0.364447563,1.89369262461,0,0,0.000603492,0,0,8.5e-07,0,0,8.5e-07,0,0,0,0,0,0,0,0,0,0,0.567971216212908,0,0.393863911886543,0,0.135633903900549
"RCP_MFM_noAF","PA1002",5.90021035787531,2.22198570582,0,0,0,0,0.131004194,0.84602742,2.47708083318,0,0,2.98e-06,0,0,6.4e-09,0,0,6.4e-09,0,0,0,0,0,0,0,0,0,0,0.125085368715118,0,0.0280130652741577,0,0.071010778086036
"RCP_MFM_noAF","PA1003",9.612650768322,2.99028284599,0,0,0,0,0.569282976,1.279984046,3.03521283801,0.006025075322,0,3.53e-05,0,0,4.19e-05,0,0,4.19e-05,0,0,0,0,0,0,0,0,0,0,0.881732225835651,0,0.2113655091229,0,0.638646152041449
"RCP_MFM_noAF","PA1004",0.017732385,0.00136034411,0,0,0,0,0.000520621,0.000982223,0.01299639689,0,0,3.21e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000365815787265698,0,0.000201349313358998,0,0.0013053138993753
"RCP_MFM_noAF","PA1005",0.297688206667516,0.01832955866,0,0,0,0,0.058125152,0.009906341,0.09537589134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0226543755472928,0,0.0124723527113371,0,0.0808245354088856
"RCP_MFM_noAF","PA1006",4.9841217191313,0.3468591682,0,0,0,0,0.308214862,1.399742613,2.0980782078,0.239305797831239,0,1.31e-07,0,0,2.08e-05,0,0,2.08e-05,0,0,0,0,0,0,0,0,0,0,0.254375899361212,0,0.0701585664364224,0,0.267344873502424
"RCP_MFM_noAF","PA1007",2.400898976,0.96136832641,0,0,0,0,0,0.041330148,1.31865325459,0,0,0,0,0,7.15e-06,0,0,7.15e-06,0,0,0,0,0,0,0,0,0,0,0.0580213806728513,0,0.00466042447392722,0,0.0168511418532215
"RCP_MFM_noAF","PA1008",1.293338838365,0.20020316316,0,0,0,0,0.189307911,0.124196165,0.77005182684,0.008401161365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000390554834528072,0,0.000429411642561986,0,0.000358644522909942
"RCP_MFM_noAF","PA1009",2.079154106571,0.18248257445,0,0,0,0,0.094876682,0.208022697,1.57478573555,0.015953720571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000732404284131907,0,8.99364341156043e-05,0,0.00221035628175249
"RCP_MFM_noAF","PA1010",0.505205951,0.05939923668,0,0,0,0,0.052901753,0.099417637,0.27563750832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00432499002165534,0,0.000505357866966779,0,0.0130194681113779
"RCP_MFM_noAF","PA1011",0.0127016842342104,0.00221954169,0,0,0,0,0.000765994,0.000382113,0.00932288531,0,0,5.42e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2231416026224e-06,0,1.39368236041757e-06,0,3.53286824735073e-06
"RCP_MFM_noAF","PA1012",2.97484688192,0.18896227832,0,0,0,0,0.402657955,0.593966505,0.78746064568,0.01569913992,0,3.95e-08,0,0,1.745e-05,0,0,1.745e-05,0,0,0,0,0,0,0,0,0,0,0.184656235939625,0,0.0654766739556836,0,0.735932508604692
"RCP_MFM_noAF","PA1013",16.36853159738,5.1994913957,0,0,0,0,1.957473189,1.470512313,7.1341667303,0.02138477438,0,2.69e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.326780490439749,0,0.0731830053589921,0,0.185512799201259
"RCP_MFM_noAF","PA1014",0.462930331998435,0.00620246541,0,0,0,0,0.025435618,0.023882088,0.40662788259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000337205182718223,0,0.000344581200807147,0,0.000100491614910075
"RCP_MFM_noAF","PA1015",0.803077634,0.23220688915,0,0,0,0,0.036573885,0.065692491,0.46358985285,0,0,2.29e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00279869770827469,0,0.000626772758395837,0,0.00158881653332947
"RCP_MFM_noAF","PA1016",7.432804439,2.1374682721,0,0,0,0,0.012614557,0.217913292,1.5131137319,0,0,0.010651284,0,0,5.3889e-05,0,0,5.3889e-05,0,0,0,0,0,0,0,0,0,0,1.71070038898345,0,1.59289261851511,0,0.237342516501436
"RCP_MFM_noAF","PA1017",26.23188388684,8.7069249619,0,0,0,0,0.566787351,3.133271021,8.7078041571,0.05498941984,0,0.000273487,0,0,9.15e-06,0,0,9.15e-06,0,0,0,0,0,0,0,0,0,0,2.82522531501774,0,0.632713657694399,0,1.60387621628786
"RCP_MFM_noAF","PA1018",0.94622795769,0.0542170514,0,0,0,0,0.050176612,0.009451211,0.7086589776,0.00263066669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0236573503470511,0,0.0130212839743088,0,0.0844148046786402
"RCP_MFM_noAF","PA1019",6.437228254726,1.60798084114,0,0,0,0,0.415888677,0.629988916,3.01343681786,0.000678881726,0,0.000113057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38962506356382,0,0.208323629987777,0,0.171192370448403
"RCP_MFM_noAF","PA1020",7.841385395,3.11499775998,0,0,0,0,0.035785805,1.175132954,3.30286167402,0,0,1.09e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118659498986611,0,0.0265739816307472,0,0.0673628213826422
"RCP_MFM_noAF","PA1021",4.088736728222,0.51760170944,0,0,0,0,0.444444842,0.843424367,1.00557127356,0.004412731222,0,2.8e-07,0,0,2.125e-05,0,0,2.125e-05,0,0,0,0,0,0,0,0,0,0,0.476845481566611,0,0.129639501788768,0,0.666754041644621
"RCP_MFM_noAF","PA1022",5.0420641343523,1.90456128681,0,0,0,0,0.099966943,0.683207375,2.05480318319,0,0,8.53e-06,0,0,1.785e-06,0,0,1.785e-06,0,0,0,0,0,0,0,0,0,0,0.167169231607124,0,0.0374382519900815,0,0.0949057627550904
"RCP_MFM_noAF","PA1101",0.214286579,0.10323880315,0,0,0,0,0,0.003595144,0.10745263185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RCP_MFM_noAF","PA1102",42.61668966169,19.0337805763,0,0,0,0,0,6.03700084,16.3051503147,0.00263066669,0,0.022629154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.476806772505791,0,0.722131973619463,0,0.0165593638747461
"RCP_MFM_noAF","PA1103",46.297045347,19.6899271469,0,0,0,0,0,2.367978334,12.5161558761,0,0,0.190947734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.52370344503714,0,6.85122587430142,0,0.157106936661439
"RCP_MFM_noAF","PA1104",22.444686879,8.8470008236,0,0,0,0,0,4.012684228,9.1158574734,0,0,0.009009597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180498321303771,0,0.273367780229063,0,0.00626865546716553
"RCP_MFM_noAF","PA1105",10.563628279,4.003378981,0,0,0,0,0.001312245,0.714316085,3.260918631,0,0,0.047416271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.994915881260293,0,1.50681703857534,0,0.0345531461643674
"RCP_MFM_noAF","PA1106",4.53778173915401,1.79173580726,0,0.00061749,0.00143078534,0,6.24e-05,0.1658771,1.5214949474,0.0451456348,0,0.019071128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40112712076198,0,0.559204928138556,0,0.0320143974534773
"RCP_MFM_noAF","PA1107",17.363186962,6.5364206399,0,0,0,0,0,2.761209499,6.5412959601,0,0,0.028257141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.586841477148386,0,0.888781406916315,0,0.0203808379352992
"RCP_MFM_noAF","PA1108",20.287889524346,8.5035167235,0,0,0,0,4.25e-06,1.718592482,6.9542067195,0.023336559346,0,0.056840531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18913254354038,0,1.80096147973972,0,0.0412982357198972
"RCP_MFM_noAF","PA1109",2.021573247,0.99055055603,0,0,0,0,0,4.15e-05,1.03098119097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RCP_MFM_noAF","PA1110",19.8088112956923,7.6400462683,0,0.533515901,0.72645036916,0.0105083705055043,0.050299208,0.354878316,4.12989091454,0.0355707266744957,1.45197493622184,0.000925068,0.240502667,0,0,0,0,0,0.3568598444,0,0,0,0,0,0,0,0,0,2.46135368959091,0,0.535661320417214,0,1.28037369588234
"RCP_MFM_noAF","PA1111",78.93199766248,35.7452059293,0,0,0,0,0,6.036932314,34.5561922317,0.00687367748,0,0.044759274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99717073164876,0,1.51023204787289,0,0.0346314564783537
"RCP_MFM_noAF","PA1112",19.866215211163,8.1321341891,0,0,0,0,0.001119855,0.378599984,3.5337614729,0.021299914163,0,0.025056983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.04962351964733,0,4.61870673410476,0,0.105912559247909
"RCP_MFM_noAF","PA1113",0.273919068,0.13385880049,0,0,0,0,0,0.000650005,0.13928610051,0,0,2.27e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.78149086667653e-05,0,7.24164931267755e-05,0,1.6605982064592e-06
"RCP_MFM_noAF","PA1114",35.03926394748,15.2247462795,0,0,0,0,0,4.35023886,14.7909405165,0.00687367748,0,0.012211344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256645722032476,0,0.388694314886337,0,0.00891323308118719
"RCP_MFM_noAF","PA1201",14.13344896927,4.60141253989,0.913768736,1.071229858,1.8264494735,0.123059724273016,0.991814018,0.608846972,1.19566461561,0.0751737398069838,0.990993802318446,0.000475552,0.258176467,0,0,0,0,0,0.9516806562,0,0,0,0,0,0,0,0,0,0.049120144635415,0,0.274583008886858,0,0.200999661149282
"RCP_MFM_noAF","PA1202",8.48620623747,1.66407436782,0.012761702,0.031364833,0.02354534376,0,2.003394823,1.267099212,2.03596248242,0.08197496847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0771515389055782,0,0.738838951194187,0,0.550038014900234
"RCP_MFM_noAF","PA1203",0.249507049372753,0.07366573025,0,0.042509404,0.07667249475,0.01561427971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0148673847599276,0,0.0261777559028255
"RCP_MFM_noAF","PA1204",0.402584421696693,0.08471250977,0.002696906,0.012688722,0.13607037023,0,0,0,0,0,0.0395823467966929,0,0.019515174,0,0,0,0,0,0.1073183929,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RCP_MFM_noAF","PA1205",0.798799761968,0.2224963217,0.065872897,0.178097853,0.2870707173,0.001866924748,0,0,0,0,0,0,0.004744067,0,0,0,0,0,0.03865098122,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RCP_MFM_noAF","PA1206",0.896353592902332,0.02132199401,0.057786791,0.020534473,0.59008290828,0.05923243064,0.006776536,0.017007195,0.01211472571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0403863142347014,0,0.0711102250276309
"RCP_MFM_noAF","PA1207",12.28187302947,1.5905586491,0.001394371,0.029433296,0.004246996,0,2.57775464,1.99309459,5.0210279529,0.37966460547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103929652580854,0,0.190324310796723,0,0.390443965622423
"RCP_MFM_noAF","PA1208",3.53674821456999,0.65179055396,0.253017537,1.155876675,0.77905838704,0,0,0,0,0,0.329632190969993,0,0.081766947,0,0,0,0,0,0.2856059236,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RCP_MFM_noAF","PA1209",30.3940263883933,5.1065849947,3.40478297,7.932612565,7.0234658943,0.22530387297,0,0,0,0,3.2132780234233,0,0.786147354,0,0,0,0,0,2.701850714,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RCP_MFM_noAF","PA1210",3.89745516023851,0.72156858078,0.331582646,0.307608588,0.3843490745,0.0437116466212199,0.163049583,0.206949422,0.82164353872,0.0537078811187801,0.0355640125548143,0.001518482,0.083055233,0,0,0,0,0,0.5898493528,0,0,0,0,0,0,0,0,0,0.118829289138218,0,0.0308337166411966,0,0.00363411336428456
"RCP_MFM_noAF","PA1211",10.5189677283576,0.79127066942,1.348478215,2.981761978,1.72649750739,0.55023363926,0.000950271,0.000827488,0.00150112719,0,0.571614148097556,0.003254727,0.365161531,0,0,0,0,0,2.177416427,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RCP_MFM_noAF","PA1212",7.10154168919182,0.55532119587,0,0.00370069,0.03571048764,0.00311353702326622,1.54661072,0.922540687,3.78107794249,0.122225001756734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0317996479058354,0,0.00371566226870436,0,0.0957261172372855
"RCP_MFM_noAF","PA1213",16.31807611668,1.85559450685,0,3.29e-05,4.386e-05,0,0.944426972,4.449417511,8.67329351515,0.19925178668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0474942262832918,0,0.00554951127461227,0,0.142971327442096
"RCP_MFM_noAF","PA1214",31.8725397051562,2.29315739612,0,0.002604401,0.00082000452,3.7821756910118e-05,5.468004632,4.539100936,15.39187813736,0.410176469227161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.912681621619561,0,0.106643214252992,0,2.74743507129956
"RCP_MFM_noAF","PA1215",9.66109331184868,1.24189434397,0.796160088,1.354032472,1.61173557814,0.4939713162,0,0.000449213,0.00075523589,0,1.01311623664868,0.000734777,0.487996618,0,0,0,0,0,2.660247433,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RCP_MFM_noAF","PA1216",5.65411222836314,0.78556072595,0.68981255,0.67906989,1.18855633805,0.04752172085,0,0,0,0,1.30274491327222,0,0.234651572,0,0,0,0,0,0.4622668258,0,0,0,0,0,0,0,0,0,0,0,0.0955999781937599,0,0.168327714247161
"RCP_MFM_noAF","PA1217",4.63472886118107,1.22400041105,0.233250026,0.334484759,0.41143567884,0.0240200062562098,0.134693324,0.358204387,0.79462454811,0.0169674779767902,0.169448241015427,0.00204633,0.080576581,0,0,0,0,0,0.4370833878,0,0,0,0,0,0,0,0,0,0.320832477457932,0,0.0832493215348984,0,0.00981190413981363
"RCP_MFM_noAF","PA1218",1.35214985449922,0.12716170516,0.08102996,0.510012398,0.25671743384,0.04523049502,0,0,0,0,0,0,0.033381374,0,0,0,0,0,0.2708985233,0,0,0,0,0,0,0,0,0,0,0,0.0100400107400709,0,0.0176779544391507
"RCP_MFM_noAF","PA1219",0.266264937699381,0.04761988609,0.030378294,0.071962642,0.05856336091,0.01145612913,0,0,0,0,0.0200287218793809,0,0.005429384,0,0,0,0,0,0.02082651969,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RCP_MFM_noAF","PA1220",7.20058829447,1.4811963996,0.001309375,0.009345937,0.00417626434,0,1.361427451,1.084131881,2.16778052306,0.04226038747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0817196804148909,0,0.505351539648105,0,0.461888855937004
"RCP_MFM_noAF","PA1221",7.1764831992548,0.98910117964,0.959535728,1.455471436,1.49583323736,0.5141680475,0,0,0,0,1.00215894116707,0,0.170397957,0,0,0,0,0,0.2794569626,0,0,0,0,0,0,0,0,0,0,0,0.112418599324096,0,0.19794111066364
"RCP_MFM_noAF","PA1222",8.19603648342336,1.07954176974,0.367009139,2.371729648,2.22301427225,0.7094314041,0.025734056,0.015932832,0.12134187101,0,0.0476841553233602,9.64e-05,0.150312395,0,0,0,0,0,1.084208541,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RCP_MFM_noAF","PA1301",0.004450091,0.00108649611,0,0,0,0,8.8e-05,0.001227633,0.00182243489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.40599531715288e-05,0,2.42511166180848e-05,0,0.000157215930210386
"RCP_MFM_noAF","PA1302",9.25447120182,2.63261657772,0,0,0,0,0.892318222,0.417440179,5.17099910228,0.04200580682,0,4.36e-06,0,0,1.195e-08,0,0,1.195e-08,0,0,0,0,0,0,0,0,0,0,0.0607681541514615,0,0.0102689066420882,0,0.0280498693064503
"RCP_MFM_noAF","PA1303",13.6657853817,1.50637515609,0,0,0,0,1.815737266,1.359651478,8.42222594491,0.5511671017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00257525765648298,0,0.00030090860548899,0,0.00775226873802803
"RCP_MFM_noAF","PA1304",0.19489458942,0.02764874735,0,0.014360396,0.01318216533,0,0.001006738,0.005426302,0.04121550032,0.09139445242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000260994719768472,0,2.85655796042581e-05,0,0.00037072770062727
"RCP_MFM_noAF","PA1305",6.07066036255,0.89982512894,0,0,0,0,0.656076909,0.86378699,3.25249880206,0.08672714055,0,0.001315826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117518763601824,0,0.168377605122032,0,0.0245331972761444
"RCP_MFM_noAF","PA1306",4.69647253344,0.48590302736,0,0,0,0,0.43507625,0.182873403,3.55816274964,0.03241660244,0,1.26e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000630126057372647,0,0.000790783713029545,0,0.000606991229597809
"RCP_MFM_noAF","PA1307",14.8852124646772,0.61409646969,0,0,0,0,2.356197122,1.122769126,8.82875209631,0.271552687281368,0,0,0,0,3.37e-06,0,0,3.37e-06,0,0,0,0,0,0,0,0,0,0,0.330524474613087,0,0.181921729726137,0,1.17939201905666
"RCP_MFM_noAF","PA1308",9.59525269072,3.76807426741,0,0,0,0,0.139509582,0.222259143,5.16907261259,0.05218903272,0,0.002640615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0940972912523232,0,0.141067918811488,0,0.00634222793618897
"RCP_MFM_noAF","PA1309",0.63928223444,0.05971216085,0,0,0,0,0.018939841,0.022861148,0.43015307715,0.02062103244,0,1.95e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016995342498901,0,0.00935443647206306,0,0.060643246029036
"RCP_MFM_noAF","PA1310",12.6842633906,4.14037635083,0,0,0,0,0.650228479,1.322780635,6.38197713117,0.0257975056,0,0.001476563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0634017584566527,0,0.0960230424677766,0,0.00220192507557078
"RCP_MFM_noAF","PA1311",2.9513492528,0.65896335823,0,0,0,0,0.390934534,0.340743709,1.42651760577,0.1108274418,0,0.000420298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00899964120692894,0,0.0136301098083663,0,0.000312554984704806
"RCP_MFM_noAF","PA1312",10.22647294044,2.0851888183,0,0,0,0,0.899665948,1.010485613,6.1411140257,0.08825462444,0,3.01e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000690753457866109,0,0.00104615787060211,0,2.3989671531784e-05
"RCP_MFM_noAF","PA1313",13.48948590285,0.70433737904,0,0,0,0,1.201736547,1.956568257,9.17299858496,0.24847071185,0,9.06e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0493865641559887,0,0.00644776077522099,0,0.14953919206879
"RCP_MFM_noAF","PA1314",9.403798495,3.63226636836,0,0,0,0,0.281401743,0.294997931,5.15397756464,0,0,1.8e-06,0,0,2.135e-08,0,0,2.135e-08,0,0,0,0,0,0,0,0,0,0,0.0274272333708107,0,0.00341686565562776,0,0.0103089462735615
"RCP_MFM_noAF","PA1315",2.678986785,0.96104720511,0,0,0,0,0,0.029291702,1.66245759989,0,0,0,0,0,1.845e-06,0,0,1.845e-06,0,0,0,0,0,0,0,0,0,0,0.0191038060097424,0,0.00153446615782826,0,0.00554831583242938
"RCP_MFM_noAF","PA1316",4.986507441,1.2183773908,0,0,0,0,0.003901377,0.14092131,2.3087718092,0,0,1.88e-07,0,0,2.78e-06,0,0,2.78e-06,0,0,0,0,0,0,0,0,0,0,0.89735172059166,0,0.17489073344553,0,0.24228735196281
"RCP_MFM_noAF","PA1317",6.40045939026,1.77284401638,0,0,0,0,0.562584273,0.447308093,3.15838364462,0.04650339826,0,0.000200733,0,0,4.88e-08,0,0,4.88e-08,0,0,0,0,0,0,0,0,0,0,0.230975101364857,0,0.0687687703471488,0,0.112891262687995
"RCP_MFM_noAF","PA1318",29.01007105302,12.9354796164,0,0,0,0,0.316777859,0.447939002,15.1527071446,0.01298361302,0,0.002749358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0554808829720841,0,0.0840267417097037,0,0.00192683531821224
"RCP_MFM_noAF","PA1319",0.746329581738,0.08731837926,0,0,0,0,0.019034252,0.02265357,0.51981660174,0.009334623738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0312721428422183,0,0.0398757535531462,0,0.0170242586046355
"RCP_MFM_noAF","PA1320",9.19627073245,0.52692755571,0,0,0,0,1.330973312,0.695629109,6.29537615429,0.30965492745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00913701092324289,0,0.00106762335346497,0,0.0275050397232921
"RCP_MFM_noAF","PA1321",13.0406951451,1.62372535197,0,0.000353684,0.00032466498,0,1.023075075,2.583471066,7.25853734505,0.4899828861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0183481328781928,0,0.00207675339293921,0,0.040800185728868
"RCP_MFM_noAF","PA1322",0.807248678,0.0296660628,0,0,0,0,0.186340141,0.018135981,0.5727295872,0,0,4.46e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.28948177802594e-05,0,4.03759186043866e-05,0,0.000259175263615354
"RCP_MFM_noAF","PA1323",0.80856031643,0.09184798082,0,0,0,0,0.041739121,0.07184197,0.35720633918,0.24592490543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RCP_MFM_noAF","PA1324",1.44618729448,0.59481204603,0,0,0,0,0.036676843,0.127184748,0.67904729697,0.00687367748,0,4.77e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000888920950122596,0,0.000199075246410822,0,0.000504639103466582
"RCP_MFM_noAF","PA1325",5.32415810044,0.96689666597,0,0,0,0,0.260359475,1.165233397,2.77717739503,0.13662494744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00432896469211218,0,0.000505822291387161,0,0.0130314330165007
"RCP_MFM_noAF","PA1326",2.15648102552,0.22801473079,0,0,0,0,0.029774183,0.761849145,1.07771474821,0.04896434452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00207226073169514,0,0.000946758545503703,0,0.00714485472280115
"RCP_MFM_noAF","PA1327",2.81382256618,0.38009929258,0,0,0,0,1.510647425,0.128049601,0.60740031042,0.18762593718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RCP_MFM_noAF","PA1328",8.84745404799,0.87713418864,0,0,0,0,1.260179422,1.398058816,5.08693172236,0.19976094799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00601290873326028,0,0.000953088225722844,0,0.0184229540410169
"RCP_MFM_noAF","PA1329",2.78816166378,0.45437327973,0,0,0,0,0.381128825,0.037599149,1.88722625927,0.02783415078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RCP_MFM_noAF","PA1330",9.87857095434,1.36679153372,0,0,0,0,0.859588029,0.312603483,7.20963116828,0.03513212934,0,3.49e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0529239210541875,0,0.0118523862699051,0,0.0300448136759074
"RCP_MFM_noAF","PA1331",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
