Ecoregion,2000,2010,2020,2030,2040,2050,2060,2070,2080,2090,2100,Category
NT0229,0.082271649,0.082271883,0.082272702,0.082273929,0.082273637,0.08227276,0.08227276,0.08227276,0.082270655,0.082273228,0.082270655,OagLnd_RoW
NT0230,0.644103401,0.644103401,0.644103401,0.644103401,0.644118219,0.644126543,0.644111725,0.644126543,0.644126543,0.644126543,0.644069096,OagLnd_RoW
NT0232,0.069300187,0.069300384,0.069301073,0.069302108,0.069301862,0.069301123,0.069301123,0.069301123,0.06929935,0.069301517,0.06929935,OagLnd_RoW
NT0233,0.092571105,0.092571105,0.092571105,0.092571105,0.092573236,0.09257582,0.092573688,0.09257582,0.09257582,0.09257582,0.092578727,OagLnd_RoW
NT0235,0.056249816,0.056249816,0.056249816,0.056249816,0.056251072,0.056252594,0.056251338,0.056252594,0.056252594,0.056252594,0.056254307,OagLnd_RoW
NT0301,0.006606834,0.006606834,0.006606834,0.006606834,0.006606834,0.006606834,0.006606834,0.006606834,0.006606834,0.006606834,0.006606834,OagLnd_RoW
NT0302,0.007708793,0.007708793,0.007708793,0.007708793,0.007708803,0.007708816,0.007708805,0.007708816,0.007708816,0.007708816,0.007708829,OagLnd_RoW
NT0303,1.426484814,1.426484814,1.426484814,1.426484814,1.426495546,1.426418765,1.426408034,1.426418765,1.426418765,1.426418765,1.426433399,OagLnd_RoW
NT0304,0.153531231,0.153531231,0.153531231,0.153531231,0.153531231,0.153531231,0.153531231,0.153531231,0.153531231,0.153531231,0.153531231,OagLnd_RoW
NT0305,0.208855223,0.208855223,0.208855223,0.208855223,0.208855223,0.208855223,0.208855223,0.208855223,0.208855223,0.208855223,0.208855223,OagLnd_RoW
NT0306,0.142314576,0.142314576,0.142314576,0.142314576,0.142314576,0.142314576,0.142314576,0.142314576,0.142314576,0.142314576,0.142314576,OagLnd_RoW
NT0307,0.006791519,0.006791519,0.006791519,0.006791519,0.006791675,0.006791865,0.006791708,0.006791865,0.006791865,0.006791865,0.006792078,OagLnd_RoW
NT0308,0.262935627,0.262935627,0.262935627,0.262935627,0.262941682,0.262949021,0.262942966,0.262949021,0.262949021,0.262949021,0.262884394,OagLnd_RoW
NT0309,0.693325869,0.693325869,0.693325869,0.693325869,0.693341834,0.693361186,0.69334522,0.693361186,0.693361186,0.693361186,0.693161314,OagLnd_RoW
NT0310,1.066521606,1.066521606,1.066521606,1.066521606,1.06652133,1.066551098,1.066551374,1.066551098,1.066551098,1.066551098,1.06658459,OagLnd_RoW
NT0401,0,0,0,0,0,0,0,0,0,0,0,OagLnd_RoW
NT0402,1.062150728,1.062152785,1.062159986,1.062170788,1.062168216,1.0621605,1.062159885,1.062159885,1.062141368,1.062164,1.062119204,OagLnd_RoW
NT0404,0.663931146,0.663932548,0.663904975,0.663912332,0.66391058,0.663937803,0.663937492,0.663937492,0.66392488,0.663940295,0.663913682,OagLnd_RoW
NT0702,0.043537587,0.043522195,0.0435226,0.04352313,0.043538206,0.043537842,0.043537842,0.043537842,0.043536919,0.04353803,0.043536919,OagLnd_RoW
NT0703,0.221709956,0.221697074,0.221698531,0.221698531,0.221698531,0.22169892,0.22169892,0.22169892,0.221698531,0.221698531,0.221698531,OagLnd_RoW
NT0704,5.426624329,5.426875736,5.426911653,5.426913577,5.42691338,5.426922205,5.426922205,5.426922205,5.426911369,5.426913104,5.426911369,OagLnd_RoW
NT0707,0.393286625,0.393275718,0.393168867,0.39317016,0.393169852,0.393169466,0.393169466,0.393169466,0.393166711,0.393169421,0.393166711,OagLnd_RoW
NT0708,0.717676119,0.717676861,0.717679531,0.71768353,0.717682578,0.717679722,0.717678905,0.717678905,0.717672048,0.717680428,0.717642634,OagLnd_RoW
NT0709,1.30161317,1.30161687,1.301576855,1.301596282,1.301591656,1.30157778,1.30157778,1.30157778,1.301544479,1.301585181,1.301544479,OagLnd_RoW
NT0710,1.722099839,1.722081949,1.722093416,1.722076651,1.722102365,1.722094946,1.722094251,1.722094251,1.722073148,1.721691918,1.722052437,OagLnd_RoW
NT0801,1.025134038,1.025134072,1.025134203,1.025134399,1.025134352,1.025134213,1.025132372,1.025132372,1.025132036,1.02510188,1.025065769,OagLnd_RoW
NT0802,0.012654556,0.012654557,0.012654562,0.012654568,0.012654566,0.012654562,0.01265454,0.01265454,0.012654529,0.012654542,0.012653728,OagLnd_RoW
NT0803,1.138171684,1.138171766,1.138172053,1.138172483,1.13817238,1.138172073,1.138170055,1.138170055,1.138169318,1.138170219,1.138439205,OagLnd_RoW
NT0805,0.933499026,0.933500512,0.933505714,0.933513517,0.933511659,0.933506086,0.933505338,0.933505338,0.933491963,0.933508311,0.933465066,OagLnd_RoW
NT0902,0.120801057,0.120801057,0.120801057,0.120801057,0.120801057,0.120801057,0.120801057,0.120801057,0.120801057,0.120801057,0.120801057,OagLnd_RoW
NT0903,0.006686074,0.006686074,0.006686074,0.006686074,0.006686074,0.006686074,0.006686074,0.006686074,0.006686074,0.006686074,0.006686074,OagLnd_RoW
NT0904,0.373822349,0.373822215,0.373821678,0.373821678,0.373819755,0.373818234,0.373829551,0.373827672,0.373827896,0.373831832,0.373831832,OagLnd_RoW
NT0905,0.020637852,0.020637911,0.020638116,0.020634112,0.020634039,0.020633819,0.020633819,0.020633819,0.020633291,0.020633936,0.020633291,OagLnd_RoW
NT0906,0.019452659,0.019452714,0.019446119,0.019446409,0.01944634,0.019446133,0.019446133,0.019446133,0.019445635,0.019446243,0.019445635,OagLnd_RoW
NT0907,0.155177969,0.155174412,0.155177033,0.155181348,0.155181159,0.15518077,0.15518077,0.15518077,0.155179229,0.155180894,0.155179229,OagLnd_RoW
NT0908,0.138924143,0.138924157,0.138924206,0.13892428,0.138924263,0.13892421,0.138923966,0.138923966,0.138923839,0.138923994,0.138928207,OagLnd_RoW
NT0909,0.335375748,0.335375169,0.335375374,0.335375517,0.335375483,0.33537541,0.335374848,0.335374848,0.335374573,0.335371259,0.33535433,OagLnd_RoW
NT1001,0.1371809,0.137181284,0.137182627,0.137184641,0.137184162,0.137182723,0.137182719,0.137182719,0.137179265,0.137183486,0.137179121,OagLnd_RoW
NT1002,0.432153348,0.432154504,0.43215855,0.432164619,0.432163174,0.432158839,0.432158793,0.432158793,0.432148389,0.432161105,0.432146717,OagLnd_RoW
NT1003,0.708886393,0.708888408,0.708895462,0.708906042,0.708903523,0.708895966,0.708895966,0.708895966,0.708877828,0.708899996,0.708877828,OagLnd_RoW
NT1004,0.029444946,0.02944503,0.029445323,0.029445762,0.029445658,0.029445344,0.029445344,0.029445344,0.02946456,0.029465482,0.02946456,OagLnd_RoW
NT1005,0.010559939,0.010559969,0.010560074,0.010560231,0.010560194,0.010560081,0.010560081,0.010560081,0.010559811,0.010560141,0.010559811,OagLnd_RoW
NT1006,0.161067108,0.161068409,0.161070012,0.161045943,0.161045371,0.161043654,0.161043654,0.161043654,0.161039534,0.16104457,0.161039534,OagLnd_RoW
NT1007,0.003454457,0.003454467,0.003454501,0.003454553,0.003454541,0.003454504,0.003454504,0.003454504,0.003454415,0.003454523,0.003454415,OagLnd_RoW
NT1008,0.144153152,0.144153398,0.144125364,0.144126656,0.144126348,0.144154321,0.144154217,0.144154217,0.144152,0.144154709,0.144148233,OagLnd_RoW
NT1010,0.076630021,0.076630028,0.076630055,0.076630094,0.076630085,0.076630056,0.076629922,0.076629922,0.076629854,0.076629937,0.07662501,OagLnd_RoW
NT1201,0.283140148,0.283140927,0.283055023,0.283059113,0.283058139,0.283143849,0.283143833,0.283143833,0.283136819,0.283145392,0.283136229,OagLnd_RoW
NT1301,0.011693566,0.011693599,0.011693716,0.01169389,0.011693849,0.011693724,0.011693724,0.011693724,0.011693425,0.011693791,0.011693425,OagLnd_RoW
NT1303,0.001619728,0.001619732,0.001619743,0.001619759,0.001619755,0.001619743,0.001619742,0.001619742,0.001619714,0.001619749,0.00161968,OagLnd_RoW
NT1304,2.463356258,2.463266649,2.463282843,2.463282843,2.463282843,2.463287161,2.463287161,2.463287161,2.463282843,2.463282843,2.463282843,OagLnd_RoW
NT1305,0.006749774,0.006749774,0.006749775,0.006749776,0.006749776,0.006749775,0.006749775,0.006749775,0.006749773,0.006749776,0.006749774,OagLnd_RoW
NT1306,0.04665776,0.04665776,0.04665776,0.04665776,0.04665776,0.04665776,0.04665776,0.04665776,0.04665776,0.04665776,0.04665776,OagLnd_RoW
NT1307,0.057431265,0.057421428,0.057422,0.057422857,0.057422653,0.05742204,0.05742204,0.05742204,0.057420571,0.057422367,0.057420571,OagLnd_RoW
NT1308,0.076188054,0.076188271,0.076197734,0.076198872,0.076198601,0.076197788,0.076197788,0.076197788,0.076195839,0.076198222,0.076195839,OagLnd_RoW
NT1309,0.329750229,0.329751166,0.329750534,0.329755456,0.329754284,0.329750769,0.329750769,0.329750769,0.329742332,0.329752644,0.329742332,OagLnd_RoW
NT1312,0.027086888,0.027086888,0.027086888,0.027086888,0.02708689,0.027086892,0.02708689,0.027086892,0.027086892,0.027086892,0.027086895,OagLnd_RoW
NT1313,0.039472916,0.039473028,0.039485202,0.039485792,0.039485651,0.03948523,0.03948523,0.03948523,0.03948422,0.039485455,0.03948422,OagLnd_RoW
NT1314,0.012881816,0.012881816,0.012881816,0.012881816,0.012882112,0.012882472,0.012882175,0.012882472,0.012882472,0.012882472,0.012882876,OagLnd_RoW
NT1315,0.21744997,0.217450588,0.217452752,0.217455997,0.217455225,0.217452906,0.217452906,0.217452906,0.217447343,0.217454143,0.217447343,OagLnd_RoW
NT1316,0.139602458,0.139602458,0.139602458,0.139602458,0.139605673,0.139609569,0.139606355,0.139609569,0.139609569,0.139609569,0.139613736,OagLnd_RoW
NT1401,0.131844711,0.131840622,0.13184169,0.131842109,0.131842009,0.131841884,0.131841884,0.131841884,0.131840991,0.131841869,0.131840991,OagLnd_RoW
NT1402,0.140896884,0.140896883,0.140896882,0.140896882,0.140896877,0.140896873,0.140896902,0.140896897,0.140896898,0.140896908,0.140896908,OagLnd_RoW
NT1403,0.187581134,0.187581134,0.187581134,0.187581135,0.187584531,0.187588648,0.187585251,0.187588648,0.187588647,0.187588648,0.187593278,OagLnd_RoW
NT1404,0.025338427,0.025338427,0.025338427,0.025338427,0.025339011,0.025339718,0.025339135,0.025339718,0.025339718,0.025339718,0.025340294,OagLnd_RoW
NT1405,0.04790436,0.047904468,0.047904846,0.047905415,0.047905279,0.047904874,0.047904874,0.047904874,0.0479039,0.04790509,0.0479039,OagLnd_RoW
NT1406,0.066447438,0.066434549,0.066434985,0.066434985,0.066434985,0.066435102,0.066435102,0.066435102,0.066434985,0.066434985,0.066434985,OagLnd_RoW
NT1407,0.067737971,0.067737971,0.067737971,0.067737971,0.067738763,0.067715807,0.067715015,0.067715807,0.067715807,0.067715807,0.067716885,OagLnd_RoW
OC0105,0.130537283,0.130541066,0.130541066,0.130541066,0.130541066,0.130541066,0.130541066,0.130541066,0.130541066,0.130541066,0.130541066,OagLnd_RoW
OC0106,0.067920668,0.067920644,0.067920546,0.067920546,0.067920197,0.06791992,0.067921976,0.067921635,0.067921676,0.067922391,0.067922391,OagLnd_RoW
OC0112,0,0,0,0,0,0,0,0,0,0,0,OagLnd_RoW
OC0114,0,0,0,0,0,0,0,0,0,0,0,OagLnd_RoW
OC0201,0.154462717,0.154467193,0.154467193,0.154467193,0.154467193,0.154467193,0.154467193,0.154467193,0.154467193,0.154467193,0.154467193,OagLnd_RoW
OC0202,0.063376375,0.063376352,0.063376261,0.063376261,0.063375935,0.063375677,0.063377596,0.063377277,0.063377315,0.063377983,0.063377983,OagLnd_RoW
OC0701,0.018149605,0.018149599,0.018149573,0.018149573,0.018149479,0.018149405,0.018149955,0.018149864,0.018149874,0.018150065,0.018150065,OagLnd_RoW
OC0702,0.013495711,0.013495706,0.013495687,0.013495687,0.013495617,0.013495563,0.013495971,0.013495903,0.013495911,0.013496053,0.013496053,OagLnd_RoW
PA0101,0.428761869,0.428760714,0.428755106,0.428761209,0.428761209,0.428759725,0.428759725,0.428759725,0.428760055,0.428760055,0.428760055,OagLnd_RoW
PA0102,1.204719353,1.204717192,1.204731372,1.204726891,1.204726338,1.204711498,1.204713144,1.20472082,1.204720889,1.204720889,1.204720885,OagLnd_RoW
PA0401,0.000125547,0.000125545,0.000125545,0.000125545,0.000125545,0.000125545,0.000125545,0.000125545,0.000125545,0.000125545,0.000125545,OagLnd_RoW
PA0402,0,0,0,0,0,0,0,0,0,0,0,OagLnd_RoW
PA0404,1.46302283,1.463041883,1.46302283,1.46302283,1.46302283,1.46302283,1.46302283,1.46302283,1.46302283,1.46302283,1.46302283,OagLnd_RoW
PA0405,0.001910029,0.001910028,0.001910028,0.001910028,0.001910023,0.001910028,0.001910028,0.001910028,0.001910022,0.001910028,0.001910022,OagLnd_RoW
PA0406,0,0,0,0,0,0,0,0,0,0,0,OagLnd_RoW
PA0407,0.358069247,0.358001136,0.358001351,0.358001891,0.357944638,0.357943563,0.357944199,0.357944306,0.357944404,0.357944522,0.357944404,OagLnd_RoW
PA0408,1.864049402,1.863997514,1.863997549,1.863997636,1.863952458,1.863957145,1.863956762,1.863956779,1.86395161,1.863956814,1.86395161,OagLnd_RoW
PA0409,0,0,0,0,0,0,0,0,0,0,0,OagLnd_RoW
PA0410,2.296402894,2.296402894,2.296402894,2.296402894,2.296402894,2.296402894,2.296402894,2.296402894,2.296402894,2.296402894,2.296402894,OagLnd_RoW
PA0411,1.755065059,1.755060332,1.755037376,1.755062436,1.755062436,1.75505636,1.75505636,1.75505636,1.755057632,1.755057632,1.755057632,OagLnd_RoW
PA0412,6.666061123,6.666060786,6.666060786,6.666060786,6.66605573,6.666060786,6.666060281,6.666060281,6.666054887,6.666060281,6.666054887,OagLnd_RoW
PA0413,0.737883757,0.737883756,0.737862067,0.737862072,0.737861647,0.737853237,0.737854381,0.737859747,0.737859366,0.737859366,0.737859366,OagLnd_RoW
PA0414,0.262850051,0.262866057,0.262877095,0.262879442,0.26288797,0.262881894,0.262882691,0.262886413,0.262886196,0.262886198,0.262886196,OagLnd_RoW
PA0415,0.275960562,0.275959818,0.275956209,0.275960137,0.275960137,0.275959181,0.275959181,0.275959181,0.275959394,0.275959394,0.275959394,OagLnd_RoW
PA0416,0.523995703,0.523995632,0.523995632,0.523995632,0.523994571,0.523995632,0.523995526,0.523995526,0.523994394,0.523995526,0.523994394,OagLnd_RoW
PA0417,0.413426763,0.413425649,0.413420242,0.413426127,0.413426127,0.413424695,0.413424695,0.413424695,0.413425013,0.413425013,0.413425013,OagLnd_RoW
PA0418,0.386460856,0.386467681,0.386460856,0.386460856,0.386460856,0.386460856,0.386460856,0.386460856,0.386460856,0.386460856,0.386460856,OagLnd_RoW
PA0419,10.87860905,10.87860766,10.87860766,10.87860766,10.87872321,10.8787441,10.87874201,10.87874201,10.87871972,10.87874201,10.87871972,OagLnd_RoW
PA0420,0.96493171,0.96493385,0.964933927,0.964934122,0.964933964,0.964933538,0.964933772,0.96493381,0.964933886,0.964933888,0.964933886,OagLnd_RoW
PA0421,0,0,0,0,0,0,0,0,0,0,0,OagLnd_RoW
PA0422,0.405365216,0.405365206,0.405365206,0.405365206,0.405365061,0.405365206,0.405365192,0.405365192,0.405365036,0.405365192,0.405365036,OagLnd_RoW
PA0423,0.159679242,0.159679242,0.159679242,0.159679242,0.15965692,0.159663637,0.159663637,0.159666187,0.159666187,0.159666187,0.159666187,OagLnd_RoW
PA0424,0.29991559,0.299914782,0.299910859,0.299934406,0.299934406,0.299933367,0.299933367,0.299933367,0.29991432,0.29991432,0.29991432,OagLnd_RoW
PA0425,0,0,0,0,0,0,0,0,0,0,0,OagLnd_RoW
PA0426,2.576182378,2.576192095,2.576197985,2.576222487,2.576219653,2.576208773,2.576209879,2.576216599,2.57621337,2.576216932,2.57621337,OagLnd_RoW
PA0427,0.152392423,0.152392423,0.152392423,0.152392423,0.152464733,0.152462906,0.152462906,0.152465342,0.152465342,0.152465342,0.152465342,OagLnd_RoW
PA0428,0.589411628,0.589411628,0.589411628,0.589411628,0.589525138,0.589518075,0.589518075,0.589527493,0.589527493,0.589527493,0.589527493,OagLnd_RoW
PA0429,0.000130772,0.00013077,0.000130769,0.00013077,0.00013077,0.00013077,0.00013077,0.00013077,0.00013077,0.00013077,0.00013077,OagLnd_RoW
PA0430,1.00115956,1.00115793,1.001145326,1.001188514,1.001188481,1.00118494,1.001184958,1.001185053,1.001185778,1.001185806,1.001185778,OagLnd_RoW
PA0431,0.764146907,0.764159268,0.764196907,0.764196907,0.764196906,0.764196907,0.764196907,0.764196907,0.764196906,0.764196907,0.764196906,OagLnd_RoW
PA0432,0.001174261,0.001174248,0.001174241,0.001174248,0.001174248,0.001174248,0.001174248,0.001174248,0.001174248,0.001174248,0.001174248,OagLnd_RoW
PA0433,0,0,0,0,0,0,0,0,0,0,0,OagLnd_RoW
PA0434,0.220077388,0.220076796,0.220073917,0.22007705,0.22007705,0.220076288,0.220076288,0.220076288,0.220076457,0.220076457,0.220076457,OagLnd_RoW
PA0435,0.036573329,0.036573879,0.036573329,0.036573329,0.036573329,0.036573329,0.036573329,0.036573329,0.036573329,0.036573329,0.036573329,OagLnd_RoW
PA0436,3.209648891,3.209648169,3.209648114,3.209648169,3.20963899,3.209648169,3.209647251,3.209647251,3.20963746,3.209647251,3.20963746,OagLnd_RoW
PA0437,0.239187649,0.239187005,0.239183876,0.239187281,0.239187281,0.239186453,0.239186453,0.239186453,0.239186637,0.239186637,0.239186637,OagLnd_RoW
PA0438,0.010701966,0.010701964,0.010701964,0.010701964,0.010701933,0.010701964,0.010701961,0.010701961,0.010701928,0.010701961,0.010701928,OagLnd_RoW
PA0439,0.106911375,0.106911375,0.106952325,0.106952325,0.106952223,0.106952215,0.106952215,0.106952226,0.106952226,0.106952226,0.106952226,OagLnd_RoW
PA0440,0.851796151,0.851796151,0.851795983,0.851795983,0.851682604,0.851672423,0.851672423,0.851650997,0.851650997,0.851650997,0.851650997,OagLnd_RoW
PA0441,0.3212478,0.3212478,0.3212478,0.3212478,0.321210519,0.32120667,0.32120667,0.321206804,0.321206804,0.321206804,0.321206804,OagLnd_RoW
PA0442,0.006890494,0.006890476,0.006890386,0.006896259,0.006896259,0.006896235,0.006896235,0.006896235,0.00689624,0.00689624,0.00689624,OagLnd_RoW
PA0443,0.882530147,0.88252983,0.882529074,0.882529905,0.882527501,0.882529699,0.882529459,0.882529461,0.882526942,0.882529506,0.882526942,OagLnd_RoW
PA0444,2.046138939,2.046138541,2.046138541,2.046138541,2.046132573,2.046138541,2.046137944,2.046137944,2.046131578,2.046137944,2.046131578,OagLnd_RoW
PA0445,0.125311667,0.125310228,0.125309509,0.125310228,0.125310228,0.125310228,0.125310228,0.125310228,0.125310228,0.125310228,0.125310228,OagLnd_RoW
PA0446,4.286203131,4.286279062,4.286281823,4.286288726,4.286283187,4.286268017,4.286276299,4.286277679,4.286280423,4.28628044,4.286280423,OagLnd_RoW
PA0501,0.114753217,0.114751899,0.114751241,0.114751899,0.114751899,0.114751899,0.114751899,0.114751899,0.114751899,0.114751899,0.114751899,OagLnd_RoW
PA0502,0.555682681,0.555682492,0.555682204,0.555682666,0.555681143,0.555682484,0.555682341,0.555682383,0.555680784,0.555682405,0.555680784,OagLnd_RoW
PA0503,0,0,0,0,0,0,0,0,0,0,0,OagLnd_RoW
PA0504,0.536974536,0.536974611,0.536974535,0.536974535,0.536974527,0.536974535,0.536974534,0.536974534,0.536974525,0.536974534,0.536974525,OagLnd_RoW
PA0505,0.819199239,0.819197907,0.819191769,0.819198449,0.819197428,0.819196824,0.819196722,0.819196722,0.819195994,0.819197083,0.819195994,OagLnd_RoW
PA0506,0.009663428,0.009663081,0.009663081,0.009663594,0.009663048,0.009666114,0.009666114,0.009666114,0.009666114,0.009666114,0.009666114,OagLnd_RoW
PA0507,0.52167635,0.521570151,0.521570471,0.521571271,0.521482416,0.52148113,0.521482077,0.521482237,0.521482413,0.521482557,0.521482413,OagLnd_RoW
PA0508,0.057725315,0.057677307,0.057676552,0.057677373,0.057677373,0.057677174,0.057677174,0.057677174,0.057677218,0.057677218,0.057677218,OagLnd_RoW
PA0509,0.557548134,0.557546636,0.557539845,0.557522636,0.557522583,0.557520657,0.557520668,0.557520668,0.557521097,0.557521097,0.557521045,OagLnd_RoW
PA0510,0.311916519,0.311916519,0.311916519,0.311916519,0.311872916,0.311890549,0.311890549,0.311895532,0.311895532,0.311895532,0.311895532,OagLnd_RoW
PA0511,0.090012872,0.090012872,0.090012872,0.090012872,0.090047724,0.090046645,0.090046645,0.090048083,0.090048083,0.090048083,0.090048083,OagLnd_RoW
PA0512,0.002328988,0.002328988,0.002329129,0.002329129,0.002329126,0.002329057,0.002329066,0.00232911,0.002329107,0.002329107,0.002329107,OagLnd_RoW
PA0513,0.188136259,0.188139747,0.188139874,0.188140191,0.188139938,0.18813924,0.188139621,0.188139684,0.188139811,0.188139811,0.188139811,OagLnd_RoW
PA0514,0.51471319,0.514707907,0.514648294,0.514651186,0.51465049,0.514656341,0.514661205,0.514661205,0.514661365,0.514661365,0.514661275,OagLnd_RoW
PA0515,0.664888856,0.664888855,0.664888855,0.664888855,0.664888851,0.664888855,0.664888855,0.664888855,0.66488885,0.664888855,0.66488885,OagLnd_RoW
PA0516,0.572755244,0.572753331,0.572791025,0.572798463,0.572798195,0.572796906,0.57279743,0.57279743,0.572797844,0.572797844,0.572797637,OagLnd_RoW
PA0517,0.02876771,0.028767633,0.028767256,0.028767666,0.028767666,0.028767566,0.028767566,0.028767566,0.028767588,0.028767588,0.028767588,OagLnd_RoW
PA0518,0.296325302,0.296324504,0.296320628,0.296324846,0.296324846,0.29632382,0.29632382,0.29632382,0.296324048,0.296324048,0.296324048,OagLnd_RoW
PA0519,1.419140973,1.419140711,1.419144898,1.419144898,1.419140865,1.419142758,1.419142643,1.419120022,1.419119909,1.419124112,1.419119909,OagLnd_RoW
PA0520,0.018448193,0.018447982,0.018447876,0.018447982,0.018447982,0.018447982,0.018447982,0.018447982,0.018447982,0.018447982,0.018447982,OagLnd_RoW
PA0521,0.131934618,0.131934523,0.13193416,0.131934556,0.131934252,0.131934459,0.131934429,0.131934429,0.131934126,0.13193445,0.131934126,OagLnd_RoW
PA0601,5.283499079,5.283498035,5.283498041,5.283498138,5.28348275,5.283498066,5.283496534,5.283494447,5.283478038,5.28349445,5.283478038,OagLnd_RoW
PA0602,0.00683655,0.006836471,0.006836432,0.006836471,0.006836471,0.006836471,0.006836471,0.006836471,0.006836471,0.006836471,0.006836471,OagLnd_RoW
PA0603,0.912777738,0.91277756,0.91277756,0.912784649,0.912781987,0.912784649,0.912784383,0.912784383,0.912781543,0.912784383,0.912781543,OagLnd_RoW
PA0604,0.080149408,0.080149392,0.080149392,0.080149392,0.080149158,0.080149392,0.080149369,0.080149369,0.08014912,0.080149369,0.08014912,OagLnd_RoW
PA0605,3.323931869,3.323931223,3.323931223,3.323931223,3.323921527,3.323931223,3.323930253,3.323930253,3.323919912,3.323930253,3.323919912,OagLnd_RoW
PA0606,0.568936331,0.568936204,0.568936119,0.568936212,0.568960915,0.568962533,0.568962369,0.568962369,0.568960624,0.568962374,0.568960624,OagLnd_RoW
PA0607,0.06830699,0.068306977,0.068306977,0.068306977,0.068310433,0.068310633,0.068310613,0.068310613,0.0683104,0.068310613,0.0683104,OagLnd_RoW
PA0608,1.419480033,1.419477179,1.419475868,1.419477179,1.419473705,1.419477179,1.419476832,1.419476832,1.419473126,1.419476832,1.419473126,OagLnd_RoW
PA0609,0.879855362,0.87985521,0.879861452,0.879861452,0.879859044,0.879858262,0.879858451,0.879859799,0.879857239,0.87985966,0.879857239,OagLnd_RoW
PA0610,0.338125425,0.33812536,0.33812536,0.33812536,0.338124373,0.33812536,0.338125261,0.338125261,0.338124209,0.338125261,0.338124209,OagLnd_RoW
PA0611,2.469906753,2.469906273,2.469906273,2.469906273,2.469899068,2.469906273,2.469905552,2.469905552,2.469897868,2.469905552,2.469897868,OagLnd_RoW
PA0801,0.833961031,0.833960869,0.833960869,0.833960869,0.833945775,0.833948782,0.833948539,0.833948539,0.833945944,0.833948539,0.833945944,OagLnd_RoW
PA0802,0.288178855,0.288178772,0.288178632,0.288178785,0.288177975,0.288178747,0.288178667,0.288178667,0.288177812,0.288178675,0.288177812,OagLnd_RoW
PA0803,0.793386524,0.793386524,0.793386524,0.793386524,0.793386524,0.793386524,0.793386524,0.793386524,0.793386524,0.793386524,0.793386524,OagLnd_RoW
PA0804,2.125835705,2.12584493,2.125849024,2.125850384,2.125844598,2.125847322,2.125847111,2.125848774,2.125842683,2.125848729,2.125842683,OagLnd_RoW
PA0805,1.648995875,1.648918297,1.648918599,1.648919354,1.648851888,1.648851363,1.648852156,1.648852307,1.648851397,1.648852609,1.648851397,OagLnd_RoW
PA0806,0.117926407,0.117926248,0.117925536,0.117926311,0.117926126,0.117926122,0.117926104,0.117926104,0.117925948,0.117926146,0.117925948,OagLnd_RoW
PA0807,0,0,0,0,0,0,0,0,0,0,0,OagLnd_RoW
PA0808,0.302119748,0.302119644,0.302119644,0.302119711,0.302118762,0.302119636,0.302119548,0.302119548,0.302118612,0.302119548,0.302118612,OagLnd_RoW
PA0809,8.910261058,8.910259325,8.910259325,8.910259325,8.910233336,8.910259325,8.910256726,8.910256726,8.910229004,8.910256726,8.910229004,OagLnd_RoW
PA0810,8.0437659,8.043764336,8.043764336,8.043764336,8.043724938,8.0437484,8.043746053,8.043746053,8.043721027,8.043746053,8.043721027,OagLnd_RoW
PA0811,0.409108079,0.409107999,0.409107999,0.409107999,0.409106806,0.409107999,0.40910788,0.40910788,0.409106607,0.40910788,0.409106607,OagLnd_RoW
PA0812,1.081261465,1.081275148,1.081275645,1.081276889,1.081275894,1.081273158,1.08127465,1.081274899,1.081275397,1.081275397,1.081275397,OagLnd_RoW
PA0813,5.631364495,5.631575028,5.631576445,5.631645032,5.631643375,5.631613958,5.631615732,5.631624491,5.631626472,5.631627573,5.631626472,OagLnd_RoW
PA0814,16.93997277,16.93997112,16.93997112,16.93997112,16.94020147,16.94022618,16.94022371,16.94022371,16.94019735,16.94022371,16.94019735,OagLnd_RoW
PA0815,0.087986864,0.087986848,0.087986924,0.087986924,0.087986669,0.087986885,0.087986865,0.087986888,0.087986745,0.087987015,0.087986745,OagLnd_RoW
PA0816,0.274984982,0.274984951,0.274992115,0.274992115,0.274991495,0.274988454,0.274988885,0.274990632,0.274990987,0.274991479,0.274990987,OagLnd_RoW
PA0817,1.341901148,1.341900887,1.341900887,1.341900887,1.341896973,1.341900887,1.341900496,1.341900496,1.341896321,1.341900496,1.341896321,OagLnd_RoW
PA0818,0.598637871,0.598637529,0.59863635,0.598637633,0.59863615,0.598637321,0.598637173,0.598637173,0.59863566,0.598637242,0.59863566,OagLnd_RoW
PA0901,1.295514364,1.295513365,1.295509454,1.295513711,1.295510804,1.295512675,1.295512385,1.295512385,1.295509514,1.295512615,1.295509514,OagLnd_RoW
PA0902,0.008844848,0.008844824,0.008844708,0.008845478,0.008845478,0.008845447,0.008845447,0.008845447,0.00884481,0.00884481,0.00884481,OagLnd_RoW
PA0903,0.23791902,0.23791838,0.237915268,0.237918654,0.237918654,0.23791783,0.23791783,0.23791783,0.237918014,0.237918014,0.237918014,OagLnd_RoW
PA0904,0.000139885,0.000139887,0.000139888,0.000139888,0.000139888,0.000139887,0.000139887,0.000139887,0.000139887,0.000139887,0.000139887,OagLnd_RoW
PA0905,0.25124558,0.251250239,0.251250408,0.251250832,0.251250493,0.251249561,0.251250069,0.251250154,0.251250323,0.251250323,0.251250323,OagLnd_RoW
PA0906,0.30518368,0.305189339,0.305189544,0.305190059,0.305189647,0.305188516,0.305189133,0.305189236,0.305189442,0.305189442,0.305189442,OagLnd_RoW
