Eco_code,A_org,A_new,A_annual,A_permanent,A_pasture,A_urban,A_ext_forest,A_int_forest,p_annual,p_permanent,p_pasture,p_urban,p_ext_forest,p_int_forest
NA1301,77338206275.95,2228429266.60,656899255.59,71201395.96,74312939583.00,68736774.80,0.00,0.00,0.00874585548970835,0.00094796441684473,0.98939102926306400,0.00091515083038315,0.00000000000000000,0.00000000000000000
NA1302,59458158806.54,848602.16,15794675575.78,1711986945.02,38828640343.79,2948892499.50,154930174.36,18184665.93,0.26564732783039600,0.02879354849956490,0.65305073859411900,0.04959680297281200,0.00260573803003109,0.00030584407307668
NA1303,511024631356.61,683973339.40,19186518991.40,1946220549.60,485715920595.80,3285787556.00,184248369.94,21961954.47,0.03759551329096090,0.00381357142336641,0.95174843110270900,0.00643842011092367,0.00036103016101369,0.00004303391102630
NA1304,327386573358.10,34955620094.90,13382857319.96,215992262.44,273305157825.00,3318034438.00,1963989691.47,244921726.33,0.04576416131953290,0.00073860943934939,0.93459722637163500,0.01134638587664700,0.00671608005087270,0.00083753694196283
NA1305,333014311498.30,177633559154.10,13125639220.00,211840897.90,138161765955.00,3240811642.00,569655096.71,71039532.59,0.08447403569605580,0.00136336640607053,0.88918198599620300,0.02085722712180560,0.00366618830268833,0.00045719647717637
NA1306,22449770091.20,866422803.39,1697204.32,0.00,21568072448.96,13577634.53,0.00,0.00,0.00007863489816331,0.00000000000000000,0.99929228591643700,0.00062907918539915,0.00000000000000000,0.00000000000000000
NA1307,125513350789.44,2545806.47,20350095821.85,2205749539.45,101583618534.30,215544948.17,1034386752.02,121409387.18,0.16213819857671900,0.01757418048387640,0.80936154100902600,0.00171734177148530,0.00824141596543419,0.00096732219345838
NA1308,131006352558.82,27018644110.20,762467939.68,12305830.62,99625044754.00,3553945838.00,30180402.47,3763683.85,0.00733228908550638,0.00011833928066069,0.95804635221117900,0.03417659539786850,0.00029023047939359,0.00003619354539172
NA1309,218851950755.79,39920791321.09,60429551058.06,975301098.94,112986285732.00,4214158317.00,289731863.78,36131364.92,0.33772514104850900,0.00545070574641042,0.63145114628977600,0.02355184155914410,0.00161923649682622,0.00020192885933368
NA1310,221757354521.02,1226230118.26,13121136752.80,781512402.70,198609184854.00,8012501576.00,6788817.26,0.00,0.05949789077772340,0.00354377371816467,0.90059480443800200,0.03633274712446700,0.00003078394164264,0.00000000000000000
NA1311,16261763153.28,77222796.38,6395197531.44,693176294.26,7634025012.80,433635702.80,920467506.29,108038309.31,0.39514236366389000,0.04282953231757330,0.47168624158951600,0.02679320470260540,0.05687325595881410,0.00667540176760165
NA1312,141719106201.04,13577634.53,47078430800.55,2361979529.45,89299253694.40,2933617660.10,32246882.01,0.00,0.33222719873245200,0.01666822426295380,0.63017480403022600,0.02070221034970490,0.00022756262466404,0.00000000000000000
NA1313,133126763242.90,3839076163.60,8453957232.82,136442413.28,119743458607.60,655120866.00,265587541.76,33120417.84,0.06538872667462920,0.00105533957918954,0.92617836479783300,0.00506715589705131,0.00205423693282415,0.00025617611847272
NT0101,216553936109.90,4188700251.90,115059407528.43,11663201335.57,52346024119.00,2169027116.00,26168713300.32,4958862458.68,0.54179963619547900,0.05492048304632690,0.24649055156090500,0.01021366377239980,0.12322503348816500,0.02335063193672450
NT0102,8613311904.13,60250753.23,2187592392.16,223286338.54,4675797891.20,330954841.60,939326837.08,196102850.32,0.25576718715795700,0.02610601451397510,0.54668121842061000,0.03869431490796430,0.10982346793858000,0.02292779706091370
NT0103,109877856027.30,247791830.16,21130556294.91,2156784126.43,64685548099.80,2096047330.00,16182677820.49,3378450525.51,0.19274417514628700,0.01967329073664800,0.59003475527917700,0.01911927485722190,0.14761167877627500,0.03081682520439060
NT0104,230301034015.30,206210324.40,24497800762.51,2500476896.09,195195211339.10,1882199586.20,4979555497.60,1039579609.40,0.10646828281291000,0.01086715840009340,0.84832508705766100,0.00818010399368423,0.02164131907760530,0.00451804865804559
NT0105,946453352628.27,26375403675.00,1566431527.47,92585691.60,903166156545.60,153596990.60,14904506679.66,194671518.34,0.00170249871682302,0.00010062809537521,0.98161917430266700,0.00016693910638195,0.01619917822899720,0.00021158154975598
NT0106,6861797049.85,0.00,1018720427.67,103980227.35,4338054231.82,483703230.11,758903072.50,158435860.40,0.14846262870576000,0.01515349792458670,0.63220380904661600,0.07049220876046950,0.11059829764491600,0.02308955791765140
NT0107,184719474755.32,129198829962.00,32153438.16,28097315.06,27791720676.50,0.00,27349550108.06,319123255.54,0.00057912580592153,0.00050606968206836,0.50056552440910700,0.00000000000000000,0.49260144960257700,0.00574783050032560
NT0108,22894437621.60,1411225389.20,6061869208.09,1597613870.71,10789976439.00,173963442.40,2851296997.38,8492274.82,0.28216772903964400,0.07436568858625040,0.50225154051809100,0.00809764575791121,0.13272209791231400,0.00039529818578894
NT0109,32532012330.72,11031828.05,2315500413.03,2023402421.14,26991488840.70,398843014.30,785574109.47,6171704.03,0.07120020298389610,0.06221837072158530,0.82997155754525800,0.01226417556098150,0.02415591711349910,0.00018977607477968
NT0111,89523284664.19,14045214318.00,17663777658.80,3498662958.60,5709395319.30,1538515712.49,45917150695.11,1150568001.89,0.23402529473510100,0.04635337048958870,0.07564310127581580,0.02038361215957690,0.60835088237563100,0.01524373896428660
NT0112,13301838828.32,699248178.20,4187035336.93,1580913531.41,1412922593.19,1648833993.59,3695616983.60,77268211.40,0.33223608170519300,0.12544353580164400,0.11211366237433900,0.13083294057272100,0.29324264242135500,0.00613113712474769
NT0113,5965673170.56,0.00,2240227625.29,270786160.27,556683015.60,422603874.70,2215349600.15,260022894.55,0.37551967083033800,0.04539071325701080,0.09331436699334700,0.07083926031776390,0.37134947504091000,0.04358651356063010
NT0114,2089258512.96,42430107.90,1126988000.19,122154376.28,223182367.54,0.00,514155529.53,60348131.52,0.55060209121616600,0.05967983245634770,0.10903814261705100,0.00000000000000000,0.25119620592365500,0.02948372778678100
NT0115,78995526291.05,7544073185.00,4955381201.12,4218008127.36,44647505341.70,176509248.87,17219288541.23,234760645.77,0.06935311999560090,0.05903320288106100,0.62486490338318400,0.00247033812745586,0.24099283909134200,0.00328559652135725
NT0116,206210324.40,0.00,0.00,0.00,206210324.40,0.00,0.00,0.00,0.00000000000000000,0.00000000000000000,1.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
NT0117,14456786364.37,921581943.60,305264636.53,76606334.64,6136242205.10,1167676569.50,5849414675.00,0.00,0.02255338205750040,0.00565978409047538,0.45335423199695700,0.08626959247901570,0.43216300937605200,0.00000000000000000
NT0118,67967092646.04,4725016816.00,788499999.86,251037643.82,57427453843.00,275795701.36,4473891522.22,25397119.78,0.01246796518788460,0.00396947191449174,0.90805769875950100,0.00436095270024323,0.07074232563531730,0.00040158580256182
NT0119,10739908912.46,229122582.70,2356793531.46,1960894249.34,3854351001.42,1384918721.90,844473882.10,109354943.54,0.22422618608388500,0.18656018568118400,0.36670434356627300,0.13176166639205400,0.08034354953178860,0.01040406874481470
NT0120,21330463845.12,399691616.40,15123707626.79,1696435748.01,915641728.53,99286452.49,2571480977.07,524219695.83,0.72255851153137100,0.08104984037264380,0.04374619906634930,0.00474356375412489,0.12285647891875200,0.02504540635675900
NT0121,102832760909.65,4998266711.01,8605760697.13,5582867385.37,68432126627.00,333500648.14,13684762200.94,1195476640.06,0.08796243868397730,0.05706440689557740,0.69946829272769200,0.00340882477976399,0.13987665917865900,0.01221937773433040
NT0122,3038844327.94,436181509.27,259893334.52,190714411.38,1363703667.97,0.00,772197033.87,16154370.93,0.09985670546843550,0.07327664959684620,0.52396478644393600,0.00000000000000000,0.29669499572945000,0.00620686276133176
NT0124,146870294019.16,129778597954.00,1990129915.97,481848170.41,9628240084.98,0.00,4964952035.10,26525858.70,0.11643841011356600,0.02819194587661100,0.56332853382563700,0.00000000000000000,0.29048913672284700,0.00155197346133880
NT0125,478439727962.60,405288524733.70,2204861623.16,151706569.94,20632064268.80,816355276.00,48707824285.13,638391205.87,0.03014115319826020,0.00207387661780422,0.28204682025857400,0.01115983387785860,0.66585130708949400,0.00872700895800825
NT0126,9989744604.41,1620830121.40,0.00,0.00,1418014206.11,0.00,5750393216.27,1200507060.63,0.00000000000000000,0.00000000000000000,0.16943824781403100,0.00000000000000000,0.68711339182006700,0.14344836036590300
NT0127,46079097181.23,23760860.43,26960911165.51,11692917133.29,5362317036.20,958071836.40,1081119149.40,0.00,0.58540254657375400,0.25388843220784600,0.11643204598156900,0.02080262382032170,0.02347435141650970,0.00000000000000000
NT0128,115251204892.12,66451489191.00,752086052.27,165252880.53,5807833169.62,846904953.70,35658219830.86,5569418814.14,0.01541168921719510,0.00338634924717546,0.11901366813673300,0.01735471081198460,0.73070548298390000,0.11412809960301200
NT0129,58534031056.86,2195333783.20,5418839251.98,1403922099.02,19482208344.16,1248293774.50,27189855509.00,1595578295.00,0.09618325439179680,0.02491932130069010,0.34580509111756000,0.02215695134795960,0.48261420346521600,0.02832117837677790
NT0130,29919166285.93,972498073.10,4304104618.67,1864384467.46,11718347200.30,469276993.40,10098697597.62,491857335.38,0.14869084714763100,0.06440756683135470,0.40482542288255800,0.01621177919163780,0.34887253770860300,0.01699184623821560
NT0131,11571539027.13,0.00,2883352252.83,2430594461.07,3480117449.93,673790113.50,2044545017.88,59139731.92,0.24917621122596400,0.21004936814089500,0.30074801992809300,0.05822821942010210,0.17668738903998700,0.00511079224495830
NT0132,270512646527.10,245007908666.00,160161639.46,16347609.44,632208607.70,571957854.50,20850663739.70,3273398410.30,0.00627968185081330,0.00064096363322491,0.02478788886766990,0.02242555315074830,0.81752119364052700,0.12834471885701700
NT0133,242777016709.80,212842575584.00,0.00,0.00,0.00,201118711.50,24598007264.84,5135315149.46,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00671863926421059,0.82172929708181800,0.17155206365397200
NT0134,2526288624.42,0.00,307692104.00,36840372.20,1981486038.90,22912258.27,162879659.13,14478191.92,0.12179610082183800,0.01458280413368740,0.78434665768046300,0.00906953308838982,0.06447389168169410,0.00573101259392836
NT0135,720802684798.25,519137473549.60,2428407740.23,233657229.57,97977059362.70,510858499.15,83443462333.59,17071766083.41,0.01204177817876130,0.00115863925227349,0.48584016428047100,0.00253320092239469,0.41377222088497500,0.08465399648112430
NT0136,105262308891.05,192632689.85,4689873318.84,4098250630.76,86688104855.00,1523240873.60,8007298800.28,62907722.72,0.04463584060029150,0.03900507528843220,0.82505350724598400,0.01449743568908610,0.07620941731031230,0.00059872386589351
NT0137,76862140466.38,151899786.27,585102001.44,511291986.68,69802619113.00,209604732.99,5557957874.63,43664971.37,0.00762743013515932,0.00666523768070816,0.90995176777098300,0.00273242178790815,0.07245392304014620,0.00056921958509552
NT0138,84723590858.66,14410961848.00,0.00,0.00,13277229365.40,205361722.26,47014782479.16,9815255443.84,0.00000000000000000,0.00000000000000000,0.18883136005890300,0.00292069469097600,0.66865345729050800,0.13959448795961300
NT0139,142656811587.12,2268313568.60,907069284.88,92584057.32,69619321047.12,1230473129.20,56701502732.62,11837547767.38,0.00646113675752033,0.00065948463461200,0.49590473599864200,0.00876477166268761,0.40388994492368800,0.08431992602285030
NT0140,415620116133.70,221000000000.00,120501506.40,0.00,144976889886.90,152748388.40,40843166466.57,8526809885.43,0.00061916264769474,0.00000000000000000,0.74492243025538000,0.00078485406048707,0.20986097058185700,0.04381258245458210
NT0141,66941981237.46,33274539219.00,92400945.82,9431313.14,2982836585.60,466731186.90,24914626400.05,5201415586.95,0.00274451934217481,0.00028013156252312,0.08859706609027500,0.01386298331319880,0.74002136504423800,0.15449393464759000
NT0142,252142045787.16,156165141711.00,985844113.12,859016978.48,19761398454.46,848602158.10,67716396673.34,5805645698.66,0.01027168069865650,0.00895024679898462,0.20589743589539900,0.00884173298012002,0.70554887475431300,0.06049002887252720
NT0143,201953132267.21,177106909682.00,191909520.66,32970051.24,14757191528.41,68736774.80,9427134222.51,368280487.59,0.00772389122758021,0.00132696433522358,0.59394104990406000,0.00276648792645523,0.37941921312908600,0.01482239347759530
NT0144,9938828475.35,33095484.16,1797968404.66,183517634.88,7088373825.96,72979785.59,631132157.40,131761182.70,0.18150786077696000,0.01852640637955450,0.71558296920209200,0.00736742910947999,0.06371382692870650,0.01330150760320680
NT0145,81329182226.81,304648174.71,6148290835.61,6173412500.09,67057391132.00,706885597.60,913492972.81,25061013.99,0.07588184131554490,0.07619189141060630,0.82761834938638600,0.00872434017510624,0.01127427616214230,0.00030930155021447
NT0146,7799502434.73,0.00,5268209531.58,571021918.02,723009038.68,596567317.15,573393537.29,67301092.01,0.67545456593813900,0.07321260847016510,0.09269937982973770,0.07648786857140740,0.07351668161986530,0.00862889557068521
NT0147,28199049711.36,7051883933.00,308158851.87,67771904.16,3446173364.00,66190968.33,17258870690.00,0.00,0.01457211122761110,0.00320477480856368,0.16296147673493400,0.00313001605150008,0.81613162117739100,0.00000000000000000
NT0148,17190982517.71,194329894.24,10143657620.00,1099472372.00,1459595711.87,282584518.60,3589975166.63,421367234.37,0.59680325560063500,0.06468758268784990,0.08587548055539820,0.01662589245424270,0.21121659930097800,0.02479118940089540
NT0149,10033023315.64,4446675308.80,368954958.62,41768485.88,2465189269.00,246094625.84,2422020418.26,42320249.24,0.06604582424275940,0.00747688576333126,0.44128816643388300,0.04405286343397840,0.43356060440393600,0.00757565572211179
NT0150,542260717919.20,2846211638.00,215382597531.74,20671912084.47,260492858651.00,3773733797.00,36466177477.51,2627226739.49,0.39928959088737400,0.03832287015597720,0.48291778514981900,0.00699598129649248,0.06760325696264320,0.00487051554769484
NT0151,17651773490.33,3394408.63,14288266256.99,1458395388.51,1450261088.08,375082153.90,63183419.53,13190774.69,0.80960785071766900,0.08263622295072080,0.08217531374220130,0.02125306534745340,0.00358012592785031,0.00074742131410542
NT0152,24962481081.94,7637419.42,14165835003.08,1445898898.54,7670514907.40,1003047750.80,553907977.95,115639124.75,0.56765873570110700,0.05794061137344320,0.30737579490111000,0.04019451150906190,0.02219641146404790,0.00463393505123008
NT0153,187085377570.78,11630941178.00,8101100825.80,1780022702.00,138128670471.00,150202581.98,23825873298.91,3468566513.09,0.04617210594587880,0.01014521341605340,0.78726234178416000,0.00085607742424791,0.13579521720139600,0.01976904422826360
NT0154,149210566053.97,18978138663.00,59720595636.11,10241560682.76,13396033667.80,1830434855.30,41759887389.56,3283915159.44,0.45856931973497400,0.07864063419483350,0.10286250464781600,0.01405513889259590,0.32065660009690600,0.02521580243287450
NT0155,7386233183.10,0.00,251110959.55,161309689.25,696702371.80,4909163483.90,1367946678.60,0.00,0.03399716111402560,0.02183923594742040,0.09432444854219920,0.66463694852368900,0.18520220587266600,0.00000000000000000
NT0156,178074482376.90,140015524190.00,8486021.58,0.00,1643742380.12,274947099.20,30673648455.89,5458134230.11,0.00022297041183646,0.00000000000000000,0.04318936876957750,0.00722424134286026,0.80595081728863400,0.14341260218709100
NT0157,174414050147.28,149940363909.00,73150748.78,7466456.24,891880868.00,95892043.86,19362909936.80,4042386184.60,0.00298895507901801,0.00030508098220697,0.03644244104939870,0.00391816920942675,0.79117259853215300,0.16517275514779700
NT0158,96688032684.80,87992406371.00,311853192.16,31830681.84,5009298538.80,0.00,2991677331.63,350966569.37,0.03586322375200890,0.00366053929822387,0.57607104514717000,0.00000000000000000,0.34404391629426700,0.04036127550833010
NT0159,4764901118.18,44127312.22,7637419.42,0.00,4713136386.54,0.00,0.00,0.00,0.00161783210463388,0.00000000000000000,0.99838216789536600,0.00000000000000000,0.00000000000000000,0.00000000000000000
NT0160,105066281790.80,806172050.20,29423541182.91,3003244480.69,52202610355.00,8060871899.00,9571586022.23,1998255800.77,0.28221283534149900,0.02880530711277380,0.50069590838606000,0.07731501452526300,0.09180487193084220,0.01916606270356260
NT0161,4343994447.32,0.00,3339620691.46,361981922.18,577049467.51,22063656.11,43278710.06,0.00,0.76879027631384800,0.08332927828722470,0.13283844500909500,0.00507911701489792,0.00996288337493399,0.00000000000000000
NT0162,11289803110.32,325014626.50,4439027317.70,1785469511.60,1765941090.90,521890327.22,2198253360.33,254206876.07,0.40484386217306100,0.16283665792863300,0.16105564585271100,0.04759693522498120,0.20048296997045500,0.02318392885015940
NT0163,168019832886.91,140467418019.00,62370638.43,6366136.37,2438034000.00,90800430.91,22263844309.52,2690999352.68,0.00226370859796306,0.00023105547732883,0.08848712578147010,0.00329555254395339,0.80805419112116700,0.09766836647811780
NT0164,5257090369.56,21215053.95,175375977.37,2830475.83,4244707994.99,811263663.10,1697204.32,0.00,0.03349506372905700,0.00054059267183230,0.81069692059683300,0.15494327389373400,0.00032414910854352,0.00000000000000000
NT0165,75533229485.30,20194185555.00,4067975162.16,139394337.04,30818684574.00,977589686.10,18517761698.95,817638472.05,0.07351003691504600,0.00251891480481417,0.55690670429392300,0.01766546034534460,0.33462380958869600,0.01477507405217610
NT0166,752475286135.80,564000000000.00,4631596507.06,568637518.14,49954663237.80,1284783666.80,114470717625.52,17564887580.48,0.02457402560316010,0.00301704021675396,0.26504622575188300,0.00681672219812570,0.60735134018072700,0.09319464604935060
NT0167,16381416059.33,485400434.40,150030356.44,209776958.57,5408141553.82,151051184.10,9295131128.40,681884443.60,0.00943823659860958,0.01319682639451610,0.34021994450850400,0.00950245568852510,0.58474597331302800,0.04289656349681690
NT0168,337178965454.67,285860598548.00,0.00,0.00,6486714896.97,250337636.70,36881566060.57,7699748312.43,0.00000000000000000,0.00000000000000000,0.12640142872759500,0.00487812944545324,0.71868160044226500,0.15003884138468800
NT0169,50957710990.17,35799130640.00,1485279437.59,343458213.40,11396726982.78,0.00,1933115716.40,0.00,0.09798275321807950,0.02265767673946420,0.75183339861052300,0.00000000000000000,0.12752617143193300,0.00000000000000000
NT0170,193716354835.30,19302304687.00,0.00,0.00,61095112370.00,1312787538.30,92661292906.35,19344857333.65,0.00000000000000000,0.00000000000000000,0.35028779113868600,0.00752684509753526,0.53127195215959500,0.11091341160418400
NT0171,4853155741.29,8486021.58,1088738513.30,958089891.70,204513120.10,404783229.41,1948338810.48,240206154.72,0.22472915106440800,0.19776165293667900,0.04221404800165450,0.08355228587888760,0.40216132847123200,0.04958153364713820
NT0173,473641886647.80,403206210324.40,139371426.62,14225563.98,7159656407.80,789200007.00,51578655691.14,10754567226.86,0.00197870502407847,0.00020196532108541,0.10164815305992100,0.01120454928801210,0.73228026453981200,0.15268636276709100
NT0174,129340546521.80,29024739612.00,6867568383.43,1508983518.77,19171619954.80,364050325.80,63202566089.44,9201018637.56,0.06845948405324560,0.01504233046868570,0.19111265258563200,0.00362904249105367,0.63003596378651500,0.09172052661486730
NT0175,29600091875.13,1312787538.53,1542603963.06,387117344.34,17380220799.00,801080437.20,8176281793.00,0.00,0.05453343820614380,0.01368519742055320,0.61441771164148400,0.02831943361119460,0.28904421912062400,0.00000000000000000
NT0176,69409716312.02,39884301.42,46672003057.53,5058784496.67,15553180352.10,409026240.20,1500696198.13,176141665.97,0.67279971285505000,0.07292484859833990,0.22420668900745500,0.00589631296984400,0.02163326844877120,0.00253916812053993
NT0177,5007601334.76,0.00,4245345422.65,460153543.88,23760860.43,0.00,249103417.50,29238090.30,0.84778023225993200,0.09189100991120760,0.00474495848205293,0.00000000000000000,0.04974505773235710,0.00583874161445050
NT0178,71851993325.48,302950970.40,11835560510.08,12993690032.92,45339964703.20,491340649.48,859162894.44,29323564.96,0.16541885286663700,0.18160536612680100,0.63369072751790400,0.00686718694348974,0.01200802786670160,0.00040983867846703
NT0179,1994215071.47,0.00,370139951.70,692309950.20,105226667.60,75525592.07,738577306.52,12435603.38,0.18560683699147600,0.34715912045203800,0.05276595744632200,0.03787234042631500,0.37035990605434400,0.00623583862950529
NT0180,266565455695.15,121201603224.00,56210575.38,5737382.16,60518062902.01,282584518.60,69906837416.26,14594419676.74,0.00038668881172622,0.00003946911190403,0.41632126469695000,0.00194398066504246,0.48090936108161300,0.10039923563276500
NT0181,69486939111.80,29872493167.80,7201392073.78,780559825.82,1018322589.70,529527746.70,26924434020.32,3160209687.68,0.18178701991592500,0.01970391879071490,0.02570583950964570,0.01336703654642940,0.67966201164043900,0.07977417359684590
NT0182,230960639537.88,207344890082.00,587037766.13,135122670.41,11409456014.60,51764731.64,11407840168.67,24528104.43,0.02485789270517750,0.00572171849408475,0.48312910991521400,0.00219195802939514,0.48306068752917500,0.00103863332695415
NT0201,68680767058.95,3805132076.00,59017829.72,14810558.03,59767049992.00,450607745.90,4580995883.48,3152973.82,0.00090970716104182,0.00022829153090783,0.92125572270248200,0.00694571615396789,0.07061196217479500,0.00004860027680588
NT0202,116024281457.31,1724359585.00,11470807416.07,1170818931.93,86391094098.40,58553548.91,12581924944.48,2626722932.52,0.10035708886034800,0.01024339223291580,0.75582811154422000,0.00051227986818235,0.11007815874571900,0.02298096874861380
NT0204,37348678179.69,0.00,23390360324.69,2535284205.31,9624845676.90,1091302375.16,632631545.12,74254052.51,0.62627009748930200,0.06788149752215250,0.25770244479855300,0.02921930382402660,0.01693852569758750,0.00198813066837821
NT0205,62635325287.35,269006884.10,43062119619.82,4667508760.18,11284711498.48,336895056.77,2698367203.14,316716264.86,0.69047076566850900,0.07484021631680460,0.18094240268465100,0.00540187500874581,0.04326641803186670,0.00507832228942317
NT0206,73455851403.43,2538169054.50,1182635772.10,69901013.20,68268346411.40,379325164.70,1016458138.90,1015848.63,0.01667617627837800,0.00098566409504610,0.96264209644507700,0.00534880938203310,0.01433292946460220,0.00001432433486368
NT0207,7358229312.49,0.00,1637561019.52,1430984383.78,3917147561.80,185843872.60,185237196.24,1455278.55,0.22254824496186000,0.19447401310930200,0.53234921004037700,0.02525660246610490,0.02517415377726970,0.00019777564508534
NT0209,67901750281.39,1003047750.79,38769848262.89,12035962941.41,7863147597.30,2440579807.00,5711364984.10,77798937.90,0.57953064553319900,0.17991324922785400,0.11753811807790000,0.03648172108993680,0.08537332964693810,0.00116293642417125
NT0210,788391322775.70,108516698166.00,72842751715.57,2146523787.43,578212934677.00,964860653.70,24510994876.37,1196558899.63,0.10714144796532900,0.00315723474554527,0.85046994511515800,0.00141917438712160,0.03605222785075290,0.00175996993609357
NT0211,14046062920.96,0.00,11069940979.26,1417239777.32,245246023.70,257975056.09,947810100.28,107850984.32,0.78811700058213800,0.10089943248083900,0.01746012566510970,0.01836636056250620,0.06747870243848810,0.00767837827091892
NT0212,231024300110.82,69666842767.28,15550548705.60,957309075.00,134095264413.54,330106239.50,9658307506.86,765921403.04,0.09637328798814320,0.00593284680334497,0.83104472902075400,0.00204580714727788,0.05985659210219160,0.00474673693828888
NT0213,65666532193.07,523587531.50,55103371039.47,6180979609.91,1425651625.49,587232693.40,1533160943.84,312548749.46,0.84588394531043900,0.09488333144936810,0.02188497362065120,0.00901452484917262,0.02353533374653680,0.00479789102383259
NT0214,21186201478.41,0.00,5474338162.67,6053073552.52,9562049117.20,96740646.02,0.00,0.00,0.25839167857656000,0.28570829738832100,0.45133381398946400,0.00456621004565563,0.00000000000000000,0.00000000000000000
NT0215,15879892183.38,28003871.22,7122415396.07,3066750714.98,4069895950.50,725554845.10,737808194.93,129463210.57,0.44931021817834800,0.19346280106146100,0.25674518204739500,0.04577087794288290,0.04654386785985790,0.00816705291005563
NT0216,227425378.40,0.00,0.00,0.00,227425378.40,0.00,0.00,0.00,0.00000000000000000,0.00000000000000000,1.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
NT0217,26224352488.80,120501506.42,16835148871.85,1824763981.25,5019481764.20,97589248.18,2082443813.23,244423303.67,0.64492970340727800,0.06990401464050660,0.19228893727550500,0.00373850004912579,0.07977534865020870,0.00936349597737618
NT0218,2320078300.56,0.00,853678549.64,719629851.76,287676131.59,363201723.70,95892043.86,0.00,0.36795247360250900,0.31017481245831300,0.12399414774958700,0.15654718360697000,0.04133138258262110,0.00000000000000000
NT0219,16949130901.88,412420648.80,262527587.41,65881447.79,5454814671.40,163780216.48,10589706330.00,0.00,0.01587544217630720,0.00398395126857900,0.32986093291342700,0.00990403858890226,0.64037563505278500,0.00000000000000000
NT0220,1174465386.83,0.00,304588237.05,156202734.81,465882584.82,21215053.95,201708593.45,24868182.75,0.25934202954680500,0.13299901092037300,0.39667630058902800,0.01806358381266030,0.17174503029966700,0.02117404483146580
NT0221,19688418668.36,0.00,7778867708.36,6797571560.04,5000812517.26,111166882.70,0.00,0.00,0.39509865364947500,0.34525736548703700,0.25399767251478100,0.00564630834870701,0.00000000000000000,0.00000000000000000
NT0222,30233997688.36,369990540.92,10490249641.93,2632534130.67,14791135615.20,72131183.44,1877956576.20,0.00,0.35126731620897200,0.08815073334521720,0.49528301885865400,0.00241532166406495,0.06288360992309250,0.00000000000000000
NT0223,11415396229.66,0.00,1950831905.90,428648544.80,8463109322.30,56007742.43,451124139.97,65674574.26,0.17089480440710500,0.03755003647520500,0.74137674698586200,0.00490633363075722,0.03951892084154170,0.00575315765952953
NT0224,5129800045.25,37338494.95,2755955593.43,922734761.65,610993553.73,46673118.69,737731020.09,18373502.71,0.54118338768135800,0.18119621572738800,0.11998000332354100,0.00916513914322052,0.14486727347981900,0.00360798064467392
NT0225,13435917968.72,0.00,581931944.20,508521828.90,12345464195.62,0.00,0.00,0.00,0.04331166248247340,0.03784794087612650,0.91884039664140000,0.00000000000000000,0.00000000000000000,0.00000000000000000
NT0226,808717856.61,0.00,28852473.37,0.00,147656775.50,575352263.15,56856344.59,0.00,0.03567681006939110,0.00000000000000000,0.18258132214237300,0.71143756558285200,0.07030430220538420,0.00000000000000000
NT0227,4265074446.75,214696345.99,209013399.48,22654989.62,3214504975.15,21215053.95,521750145.85,61239536.71,0.05160342918094380,0.00559330241715819,0.79363084017930100,0.00523779593466083,0.12881517055311200,0.01511946173482420
NT0228,78559344782.40,2600117012.20,22944771320.10,2486986755.00,40836433049.90,391205594.90,8322940100.08,976890950.22,0.30206693766701100,0.03274107475827180,0.53760990268941100,0.00515020500318299,0.10957115210885700,0.01286072777326650
NT0229,25187360652.36,0.00,538909738.22,470926829.88,23239818699.60,33095484.16,897558414.44,7051486.06,0.02139603849954450,0.01869695028312020,0.92267780734788800,0.00131397190109711,0.03563527067519460,0.00027996129315540
NT0230,42055025749.22,17820645.32,24988968304.34,2708557532.66,11210883109.30,207058926.60,2614826423.22,306910807.78,0.59444885173930800,0.06443238854634520,0.26668954516816600,0.00492561116011945,0.06220267062843500,0.00730093275762679
NT0232,43353387050.06,151899786.30,8674517975.76,2471022767.14,30158472095.46,483703230.10,1241498685.27,172272510.03,0.20079211446582400,0.05719763192534940,0.69808874660572000,0.01119644856545750,0.02873740613813960,0.00398765229950878
NT0233,6683590596.48,0.00,5582878055.82,605128880.38,260520862.49,72979785.59,145057173.03,17025839.17,0.83531119616382900,0.09053948946299450,0.03897917724451980,0.01091924834959760,0.02170347972883830,0.00254740905022056
NT0235,49873197430.81,3484360461.20,17245519503.03,1869244107.47,2757957013.31,520193122.80,21475296760.87,2520626462.13,0.37176011794247300,0.04029512765516980,0.05945303209720510,0.01121375651518990,0.46294104710882500,0.05433691868113770
NT0301,6650495112.95,1861833135.10,0.00,0.00,1294966893.00,47521720.85,3446173364.00,0.00,0.00000000000000000,0.00000000000000000,0.27042353354441800,0.00992379939737074,0.71965266705821100,0.00000000000000000
NT0302,2846211638.14,158688603.56,0.00,0.00,8486021.58,0.00,2672288808.94,6748204.06,0.00000000000000000,0.00000000000000000,0.00315756236199963,0.00000000000000000,0.99433149950793000,0.00251093813007053
NT0303,112018030670.50,3764399173.00,45694581142.82,16127783275.78,13348511946.80,4919346710.10,27183372277.37,980036144.63,0.42210668141763800,0.14898145265597700,0.12330775200930100,0.04544278692593890,0.25110817901751400,0.00905314797363047
