Mitigation_scenario,Forest_use,Management_scenario,Region,2000,2010,2020,2030,2040,2050,2060,2070,2080,2090,2100,Category
REF,MFM,AF100,ChinaReg,0.02599,2.530644092,3.935669716,3.935669716,3.962260038,3.962864338,4.977361919,9.613757521,14.21315901,22.12652845,30.989475,Wood_forest_im
REF,MFM,AF100,CongoBasin,5.267845,5.4457578,5.4457578,5.453163196,5.453804708,5.470532617,5.853231472,5.853231472,6.358053145,6.358053145,6.358053145,Wood_forest_im
REF,MFM,AF100,Former_USSR,24.49108388,27.03862361,29.645244,30.61511799,31.1791485,33.22224937,38.09153609,45.73579376,57.03119803,67.90306378,74.59661158,Wood_forest_im
REF,MFM,AF100,IndiaReg,0.01434,0.096599182,0.096673245,0.096673245,0.096673245,0.096673245,0.802049107,0.949286284,2.370915698,2.370915698,2.396264361,Wood_forest_im
REF,MFM,AF100,IndonesiaReg,3.806978884,3.839425276,3.847350709,4.004847133,4.039843756,3.991774452,4.63053801,5.089221529,4.988315819,5.106585048,5.231785538,Wood_forest_im
REF,MFM,AF100,JapanReg,0.511811244,2.189771866,2.189771866,2.189771866,3.098878814,4.811157725,6.538167926,8.835833626,11.75623589,12.76114589,13.36384017,Wood_forest_im
REF,MFM,AF100,MalaysiaReg,1.619251667,1.711051828,1.66895722,2.055574844,2.102806495,1.900000679,2.308457426,2.682014063,2.668092123,2.779719971,2.663942386,Wood_forest_im
REF,MFM,AF100,MexicoReg,0,0.438733504,1.169884306,1.189268064,2.553954346,4.701563262,7.579535167,10.18862657,12.29136783,12.55788523,12.57832885,Wood_forest_im
REF,MFM,AF100,MidEastNorthAfr,0,0.123429808,0.817269808,0.817269808,0.817269808,0.817269808,0.828220399,0.882835579,0.989330608,1.150455639,1.591346876,Wood_forest_im
REF,MFM,AF100,Pacific_Islands,0.00075,0.05674293,0.084165027,0.084165027,0.091520299,0.098031745,0.230253971,0.287093656,0.308187668,0.308187668,0.308338562,Wood_forest_im
REF,MFM,AF100,RCAM,0,0.042832618,0.870189193,0.932149402,2.760202256,3.415754592,3.761945298,3.807620474,3.843724043,3.855015551,3.863069115,Wood_forest_im
REF,MFM,AF100,RCEU,0.085855,0.411786462,0.495105112,0.502064894,0.509337687,0.509337687,0.502200805,0.486594493,0.492709167,0.516936837,0.529718306,Wood_forest_im
REF,MFM,AF100,ROWE,5.645542737,5.718051562,6.353137742,6.353137742,6.353137742,6.353137742,6.353137742,6.353137742,6.353137742,6.353137742,6.353137742,Wood_forest_im
REF,MFM,AF100,RSAM,2.290276667,3.15214473,3.155906245,3.176498302,4.560154815,5.214230519,5.956249144,6.227138306,6.940394685,7.624048261,7.505013702,Wood_forest_im
REF,MFM,AF100,RSAS,0,2.09828711,2.327247655,2.70957934,2.755867145,2.766887548,3.001078358,3.998540141,4.033690543,4.070966213,4.098160959,Wood_forest_im
REF,MFM,AF100,RSEA_OPA,0.048226667,0.052491402,0.063161505,0.075868705,0.086127734,0.103277021,0.103277021,0.103277021,0.103565809,0.10505154,0.105702846,Wood_forest_im
REF,MFM,AF100,RSEA_PAC,0.02687,0.769702724,1.3316585,3.211785663,3.855677918,4.045731731,5.433600335,5.282009521,5.186461849,8.128370105,8.070549393,Wood_forest_im
REF,MFM,AF100,SouthAfrReg,1.592960556,1.74930139,1.749622428,1.629464809,1.654478033,2.082995803,2.248127352,2.361490738,2.486263281,2.498609691,2.614238745,Wood_forest_im
REF,MFM,AF100,SouthKorea,0.499110909,1.286304465,1.286304465,3.083280133,4.196668196,4.206066969,4.206066969,4.475308583,4.569469871,4.659790213,5.873232399,Wood_forest_im
REF,MFM,AF100,EasternAf,0,0.056318849,1.551615262,1.782726374,2.045680968,2.587259726,2.609544952,3.819637758,3.854308903,3.916276144,4.381545627,Wood_forest_im
REF,MFM,AF100,SouthernAf,0.254481111,0.307982506,0.328470839,0.328470839,0.332089292,0.341102531,0.341102531,1.489919269,1.498765122,1.500611781,1.649450216,Wood_forest_im
REF,MFM,AF100,WesternAf,2.342035,2.588880443,2.589938095,2.600295539,2.641741934,3.052685115,3.615531445,3.865265497,4.30291423,4.428413598,4.568908511,Wood_forest_im
REF,MFM,AF100,TurkeyReg,0,0.050666667,0.926260834,1.614498753,1.614498753,1.614498753,1.614498753,1.614498753,1.614498753,1.614498753,1.623256994,Wood_forest_im
REF,MFM,AF100,UkraineReg,0.697255,1.198259043,1.598851941,3.303460594,2.919561963,2.738549346,2.824839876,2.687096596,2.647702727,2.663306047,2.631822983,Wood_forest_im
REF,MFM,AF100,USAReg,14.89597844,20.9355092,32.04746206,32.04746206,32.04746206,32.04746206,32.04746206,32.04746206,32.04746206,32.04746206,32.04746206,Wood_forest_im
RCP,MFM,noAF,ANZ,0.217282222,0.381786797,0.70346976,0.70346976,0.70346976,0.682939242,0.684992293,0.691139045,0.692372116,0.692372116,0.679654215,Wood_forest_im
RCP,MFM,noAF,ArgentinaReg,0.6646,0.719918395,0.995384113,1.041778807,1.190065206,1.477114649,1.546757577,1.497625089,1.39100108,1.36330277,1.338672897,Wood_forest_im
RCP,MFM,noAF,BrazilReg,3.717209837,5.036672288,5.366774743,5.515153569,5.517618194,5.533486745,5.533486745,5.533486745,5.545853626,5.660122336,6.008822491,Wood_forest_im
RCP,MFM,noAF,CanadaReg,38.24744452,42.60056802,44.74966267,44.7626377,44.7626377,44.7626377,43.75630738,43.23777068,42.98912445,43.11624147,43.34694705,Wood_forest_im
RCP,MFM,noAF,ChinaReg,0.02599,2.530644092,3.935674713,3.935674713,3.935674713,3.935674713,4.459366058,7.329487142,15.97679332,22.88143057,29.49505236,Wood_forest_im
RCP,MFM,noAF,CongoBasin,5.267845,5.4457578,5.4457578,5.453163196,5.453163196,5.487123406,5.533156268,5.881922777,7.771283366,8.130369074,8.319523725,Wood_forest_im
RCP,MFM,noAF,Former_USSR,24.49108388,27.03862361,30.79765064,31.6489346,31.99545864,33.59819033,35.88498598,40.58413021,43.9636682,57.20182417,68.43295429,Wood_forest_im
RCP,MFM,noAF,IndiaReg,0.01434,0.096599182,0.096673245,0.096673245,0.997858162,0.997858162,0.997858162,0.997858162,3.427942917,3.427942917,3.446242759,Wood_forest_im
RCP,MFM,noAF,IndonesiaReg,3.806978884,3.839425276,3.847350709,4.006370292,3.991334036,4.877768924,4.688345348,4.874363886,9.636418068,10.02845355,10.36692657,Wood_forest_im
RCP,MFM,noAF,JapanReg,0.511811244,2.189771866,2.189771866,2.189771866,4.029993538,7.292029509,9.903641989,13.57285251,16.97150977,17.16163983,17.24055329,Wood_forest_im
RCP,MFM,noAF,MalaysiaReg,1.619251667,1.711051828,1.728569951,2.197521834,2.321353569,2.676347398,3.191493799,3.091243358,3.422824426,3.634520782,3.678708169,Wood_forest_im
RCP,MFM,noAF,MexicoReg,0,0.433184029,1.153056845,1.202346229,4.255515329,8.013107582,12.23399548,16.37638456,17.90649179,17.99866425,18.01222004,Wood_forest_im
RCP,MFM,noAF,MidEastNorthAfr,0,0.123429808,0.817269808,0.817269808,0.817269808,0.817269808,0.883388259,1.376009108,2.633825177,2.633825177,2.633825177,Wood_forest_im
RCP,MFM,noAF,Pacific_Islands,0.00075,0.05674293,0.084165027,0.084165027,0.088791827,0.131151475,0.227533338,0.322344798,0.323906654,0.323906654,0.323906654,Wood_forest_im
RCP,MFM,noAF,RCAM,0,0.039338546,0.866695121,0.996622227,3.378252744,3.881207785,3.88125567,3.949805874,3.954207608,4.150175385,4.212979899,Wood_forest_im
RCP,MFM,noAF,RCEU,0.085855,0.411786462,0.495126705,0.500161952,0.500161952,0.492438629,0.490533956,0.446691013,0.452393278,0.452393278,0.452393278,Wood_forest_im
RCP,MFM,noAF,ROWE,5.645542737,5.718051562,6.84906206,6.84906206,6.84906206,6.84906206,6.84906206,6.84906206,6.84906206,6.84906206,6.843436872,Wood_forest_im
RCP,MFM,noAF,RSAM,2.290276667,3.146329441,3.150090956,3.174933704,4.595961402,4.943972916,5.051785467,5.101771639,7.468989383,8.399050242,8.924573101,Wood_forest_im
RCP,MFM,noAF,RSAS,0,2.108686397,2.337662792,2.905380299,2.934690714,2.938715658,2.938715658,4.66000886,4.66374426,4.815749629,5.017594163,Wood_forest_im
RCP,MFM,noAF,RSEA_OPA,0.048226667,0.052491402,0.063161505,0.072784238,0.081095368,0.092934636,0.092934636,0.092934636,0.092934636,0.092934636,0.166084798,Wood_forest_im
RCP,MFM,noAF,RSEA_PAC,0.02687,0.769702724,1.331673576,3.799723649,6.72885945,7.044117341,7.787639358,8.682820923,10.34593626,12.16249874,14.31312772,Wood_forest_im
RCP,MFM,noAF,SouthAfrReg,1.592960556,1.74930139,1.749622428,2.009084186,4.683689506,4.916109915,4.674576499,4.564168784,4.476584823,4.458649371,4.429716439,Wood_forest_im
RCP,MFM,noAF,SouthKorea,0.499110909,1.286304465,1.286304465,3.017373081,3.312125259,3.317664247,3.545677766,3.652062667,3.873814925,4.577018158,5.084727042,Wood_forest_im
RCP,MFM,noAF,EasternAf,0,0.056318849,1.551615262,1.782726374,2.04264954,2.514642781,2.514642781,3.629585338,3.629585338,3.629585338,4.63602295,Wood_forest_im
RCP,MFM,noAF,SouthernAf,0.254481111,0.309536698,0.330025031,0.330025031,0.331962067,0.343864426,0.343864426,0.954544106,0.954544106,1.245046943,1.431151126,Wood_forest_im
RCP,MFM,noAF,WesternAf,2.342035,2.588880443,2.589938095,2.60106193,2.603475971,3.289981244,3.289981244,3.289981244,3.662263082,4.077624416,4.109727961,Wood_forest_im
RCP,MFM,noAF,TurkeyReg,0,0.050666667,0.938694404,1.003045431,1.003045431,1.003045431,1.003045431,1.003045431,1.691553403,1.691553403,1.691553403,Wood_forest_im
RCP,MFM,noAF,UkraineReg,0.697255,1.198259043,1.632671575,3.78063427,3.980829127,3.82498757,3.357330113,2.776891798,2.426666931,2.156613043,2.015720775,Wood_forest_im
RCP,MFM,noAF,USAReg,14.89597844,20.9355092,31.96802454,31.96802454,31.96802454,31.96802454,32.67911479,26.13880668,22.91928323,23.53204298,23.04725526,Wood_forest_im
RCP,MFM,AF0,ANZ,0.217282222,0.381786797,0.70346976,0.70346976,0.70346976,0.70346976,0.70346976,0.70346976,0.699523757,0.699523757,0.699763523,Wood_forest_im
RCP,MFM,AF0,ArgentinaReg,0.6646,0.721435782,1.0015015,1.031174171,1.119757572,1.397139894,1.455739694,1.353418699,1.33278695,1.309442151,1.216780853,Wood_forest_im
RCP,MFM,AF0,BrazilReg,3.717209837,5.029288652,5.359359933,5.360169886,5.361974746,5.373327479,5.373327479,5.373327479,5.387391293,5.529228378,5.860479319,Wood_forest_im
RCP,MFM,AF0,CanadaReg,38.24744452,42.60335416,43.10006104,43.11303607,43.11303607,43.11303607,42.94687679,40.60458977,40.381834,40.32162254,40.373365,Wood_forest_im
RCP,MFM,AF0,ChinaReg,0.02599,2.530644092,3.935674713,3.935674713,3.935674713,3.935674713,4.506316982,6.609887261,10.7093208,16.67361553,22.84428613,Wood_forest_im
RCP,MFM,AF0,CongoBasin,5.267845,5.4457578,5.4457578,5.453163196,5.454609488,5.488845768,5.589111148,5.944730575,8.517908727,8.897317161,9.063771353,Wood_forest_im
RCP,MFM,AF0,Former_USSR,24.49108388,27.03862361,29.0856886,29.78913368,29.8989198,29.93669888,30.14812047,30.56660416,30.57092203,33.26699695,37.45551676,Wood_forest_im
RCP,MFM,AF0,IndiaReg,0.01434,0.096599182,0.096673245,0.096673245,1.299120361,1.299120361,1.299120361,1.299120361,3.950450361,3.950450361,3.962344619,Wood_forest_im
RCP,MFM,AF0,IndonesiaReg,3.806978884,3.839425276,3.847350709,4.006777233,4.128213796,4.091136057,6.443223105,6.018854171,5.431862993,8.907340701,9.042036449,Wood_forest_im
RCP,MFM,AF0,JapanReg,0.511811244,2.189771866,2.189771866,2.189771866,2.189771866,2.195494346,2.368216299,2.551998889,2.782932835,3.094267844,3.108312284,Wood_forest_im
RCP,MFM,AF0,MalaysiaReg,1.619251667,1.711051828,1.728569951,2.433574047,2.538961692,2.29303496,2.878347442,2.878390272,3.21971823,3.410250916,3.396207169,Wood_forest_im
RCP,MFM,AF0,MexicoReg,0,0.433184029,1.153056845,1.165757723,1.943127808,1.947197902,1.947197902,2.546183634,2.567869794,2.605515467,2.60620902,Wood_forest_im
RCP,MFM,AF0,MidEastNorthAfr,0,0.123429808,0.817269808,0.820265735,0.820265735,0.820265735,0.905709658,1.540641362,2.882646418,2.882646418,2.882646418,Wood_forest_im
RCP,MFM,AF0,Pacific_Islands,0.00075,0.05674293,0.057290217,0.057290217,0.064110162,0.104440102,0.198403036,0.279560247,0.279560247,0.279560247,0.279560247,Wood_forest_im
RCP,MFM,AF0,RCAM,0,0.042832618,0.870189193,0.870255813,2.735904634,2.876607201,2.877758371,2.881965439,2.89893272,3.171082625,3.293848973,Wood_forest_im
RCP,MFM,AF0,RCEU,0.085855,0.411786462,0.495097926,0.542798936,0.521708835,0.523817845,0.529887806,0.504811681,0.510533321,0.52055398,0.520581184,Wood_forest_im
RCP,MFM,AF0,ROWE,5.645542737,5.718051562,5.854739864,6.094223054,6.094223054,6.094223054,6.094223054,6.094223054,6.064649547,6.064649547,6.067606897,Wood_forest_im
RCP,MFM,AF0,RSAM,2.290276667,3.146329441,3.150090956,3.176535465,4.586901401,5.163230508,5.163230508,4.963919295,8.00979444,8.705809769,9.8675804,Wood_forest_im
RCP,MFM,AF0,RSAS,0,2.108272441,2.337227711,2.904943239,2.941969976,2.941969976,2.941969976,4.284293111,4.284293111,4.53255035,4.80383295,Wood_forest_im
RCP,MFM,AF0,RSEA_OPA,0.048226667,0.052491402,0.063161505,0.063161505,0.066909619,0.082716774,0.082716774,0.082716774,0.082716774,0.082716774,0.160953396,Wood_forest_im
RCP,MFM,AF0,RSEA_PAC,0.02687,0.769702724,1.331653483,4.143048035,6.351947354,6.396958407,7.570380765,6.990270931,8.598275151,10.02387177,11.89366527,Wood_forest_im
RCP,MFM,AF0,SouthAfrReg,1.592960556,1.74930139,1.749622428,2.193976728,3.66814768,3.627999051,3.339280018,3.161268187,3.060536431,3.052166056,3.037194309,Wood_forest_im
RCP,MFM,AF0,SouthKorea,0.499110909,1.286304465,1.286304465,3.248246367,3.503992083,3.526407193,3.645953062,3.808778095,4.030362672,4.453211099,4.946411191,Wood_forest_im
RCP,MFM,AF0,EasternAf,0,0.056318849,1.551615262,1.782726374,2.043612696,2.567618431,2.567618431,3.347789521,3.347789521,3.347789521,5.200732422,Wood_forest_im
RCP,MFM,AF0,SouthernAf,0.254481111,0.309536698,0.330025031,0.330025031,0.334420393,0.345917153,0.345917153,0.594883287,0.594883287,0.594883287,0.823549933,Wood_forest_im
RCP,MFM,AF0,WesternAf,2.342035,2.588880443,2.589938095,2.599635873,2.603631884,3.32921756,3.32921756,3.32921756,3.943057798,4.715566879,4.755074294,Wood_forest_im
RCP,MFM,AF0,TurkeyReg,0,0.050666667,0.940991096,0.940991096,0.940991096,0.940991096,0.940991096,0.940991096,0.973192067,0.973192067,0.978530342,Wood_forest_im
RCP,MFM,AF0,UkraineReg,0.697255,1.198259043,1.63022507,3.905199023,3.813865158,3.800242614,3.25870031,2.765664626,2.518835732,2.288176661,2.167358517,Wood_forest_im
RCP,MFM,AF0,USAReg,14.89597844,20.9355092,31.97018288,31.97018288,31.97018288,31.97018288,32.15020634,25.62471179,21.47965903,21.88414211,22.16862646,Wood_forest_im
RCP,MFM,AF25,ANZ,0.217282222,0.381786797,0.70346976,0.70346976,0.70346976,0.70346976,0.70346976,0.70346976,0.70346976,0.70346976,0.70346976,Wood_forest_im
RCP,MFM,AF25,ArgentinaReg,0.6646,0.721435782,0.990228511,1.019901182,1.082342088,1.398320407,1.458520683,1.416198081,1.319623105,1.317636839,1.275808282,Wood_forest_im
RCP,MFM,AF25,BrazilReg,3.717209837,5.036672288,5.339052789,5.339862741,5.342320858,5.369311437,5.369311437,5.369311437,5.383375251,5.537534753,5.862940969,Wood_forest_im
RCP,MFM,AF25,CanadaReg,38.24744452,42.60313014,43.09983702,43.11281205,43.11281205,43.11281205,42.95828816,41.34711954,40.77683168,40.54075978,40.42980943,Wood_forest_im
RCP,MFM,AF25,ChinaReg,0.02599,2.530644092,3.935674713,3.935674713,3.935674713,3.935674713,4.457534203,7.119755714,11.63075833,18.77757618,25.08852836,Wood_forest_im
RCP,MFM,AF25,CongoBasin,5.267845,5.4457578,5.4457578,5.453163196,5.453163196,5.487123406,5.586338381,6.008866659,8.241256567,8.566081598,8.725589593,Wood_forest_im
RCP,MFM,AF25,Former_USSR,24.49108388,27.03862361,29.08423425,29.77774181,29.99777655,30.46627042,29.88006252,30.48032562,32.47419319,36.39766277,43.48826743,Wood_forest_im
RCP,MFM,AF25,IndiaReg,0.01434,0.096599182,0.096673245,0.096673245,1.186090809,1.186090809,1.186090809,1.186090809,3.859219942,3.859219942,3.867879377,Wood_forest_im
RCP,MFM,AF25,IndonesiaReg,3.806978884,3.839425276,3.847350709,4.00719989,3.987881775,5.993100846,5.574877227,6.361357275,7.135044535,7.312941306,7.491665417,Wood_forest_im
RCP,MFM,AF25,JapanReg,0.511811244,2.189771866,2.189771866,2.189771866,2.189771866,2.196143424,2.397296668,2.657559872,3.768038773,4.07781092,4.087522016,Wood_forest_im
RCP,MFM,AF25,MalaysiaReg,1.619251667,1.711051828,1.66895722,2.34482179,2.435056856,2.685032536,3.160496978,3.068497095,3.391871292,3.631163885,3.61668791,Wood_forest_im
RCP,MFM,AF25,MexicoReg,0,0.433184029,1.164329834,1.178131082,1.958909092,1.999548374,2.000871358,2.392073059,2.426485992,2.514091412,2.514091412,Wood_forest_im
RCP,MFM,AF25,MidEastNorthAfr,0,0.123429808,0.817269808,0.820676824,0.820676824,0.820676824,0.908772509,1.565136506,3.077188948,3.077188948,3.077188948,Wood_forest_im
RCP,MFM,AF25,Pacific_Islands,0.00075,0.05674293,0.057290217,0.057290217,0.062118165,0.103629537,0.207840579,0.302483498,0.305686482,0.305686482,0.305686482,Wood_forest_im
RCP,MFM,AF25,RCAM,0,0.042832618,0.870189193,0.870255814,1.743259518,1.767903524,1.769507436,2.166543782,2.174118936,2.446216892,2.482049038,Wood_forest_im
RCP,MFM,AF25,RCEU,0.085855,0.411786462,0.495097926,0.549344273,0.549344273,0.549344273,0.553516125,0.514555531,0.514555531,0.528428504,0.528428504,Wood_forest_im
RCP,MFM,AF25,ROWE,5.645542737,5.715061985,5.851750286,5.933820691,6.03023562,6.03023562,6.03023562,6.03023562,6.03023562,6.025091579,6.025605983,Wood_forest_im
RCP,MFM,AF25,RSAM,2.290276667,3.15214473,3.155906245,3.182350753,4.592007926,5.019384104,5.101564076,7.317247572,7.984614211,8.522304214,9.054206923,Wood_forest_im
RCP,MFM,AF25,RSAS,0,2.09828711,2.32724238,2.894957909,2.924268324,2.924268324,2.947167803,5.146370187,5.701120178,5.710379629,5.96977067,Wood_forest_im
RCP,MFM,AF25,RSEA_OPA,0.048226667,0.052491402,0.063161505,0.063161505,0.071472635,0.092845586,0.092845586,0.092845586,0.092845586,0.092845586,0.188743418,Wood_forest_im
RCP,MFM,AF25,RSEA_PAC,0.02687,0.769702724,1.331653483,4.162620497,6.960790636,7.079263612,8.769393984,10.12106237,11.63791302,13.16102528,15.12223591,Wood_forest_im
RCP,MFM,AF25,SouthAfrReg,1.592960556,1.74930139,1.749622428,2.232804448,4.608934383,4.863626036,4.606184427,4.532448519,4.489025452,4.479875889,4.464378702,Wood_forest_im
RCP,MFM,AF25,SouthKorea,0.499110909,1.286304465,1.286304465,3.433049499,3.735234633,3.770776695,3.998997598,4.13396942,4.410459558,4.892689668,5.37462838,Wood_forest_im
RCP,MFM,AF25,EasternAf,0,0.056318849,1.551615262,1.782726374,2.040273615,2.615494867,2.615494867,3.564821027,3.564821027,3.564821027,5.791261289,Wood_forest_im
RCP,MFM,AF25,SouthernAf,0.254481111,0.309536698,0.330025031,0.330025031,0.331962067,0.34298958,0.34298958,1.027886696,1.027886696,1.572884339,1.807092972,Wood_forest_im
RCP,MFM,AF25,WesternAf,2.342035,2.588880443,2.589938095,2.599635873,2.600105649,3.371941008,3.371941008,3.371941008,3.785493966,4.456361063,4.487764847,Wood_forest_im
RCP,MFM,AF25,TurkeyReg,0,0.050666667,0.927450941,0.927450941,0.927450941,0.927450941,0.927450941,0.927450941,1.624275004,1.624275004,1.624275004,Wood_forest_im
RCP,MFM,AF25,UkraineReg,0.697255,1.198259043,1.599250566,3.87897757,3.827360872,3.909167762,3.578839039,2.987797355,2.631368698,2.42211461,2.295040555,Wood_forest_im
RCP,MFM,AF25,USAReg,14.89597844,20.9355092,32.04449744,32.04449744,32.04449744,32.04449744,32.6419299,27.20338101,21.91393728,21.2447675,21.58448906,Wood_forest_im
RCP,MFM,AF50,ANZ,0.217282222,0.381786797,0.70346976,0.70346976,0.70346976,0.70346976,0.70346976,0.70346976,0.70346976,0.70346976,0.70346976,Wood_forest_im
RCP,MFM,AF50,ArgentinaReg,0.6646,0.719918395,0.988711124,1.030333986,1.185539328,1.262375106,1.366272446,1.369497028,1.506428535,1.57337876,1.515276881,Wood_forest_im
RCP,MFM,AF50,BrazilReg,3.717209837,5.036672288,5.296210245,5.300047448,5.323896639,5.339516451,5.339516451,5.339516451,5.353580264,5.486683391,5.818184424,Wood_forest_im
RCP,MFM,AF50,CanadaReg,38.24744452,42.60335416,44.7524488,44.77247593,44.77247593,44.39747593,43.61472167,42.28126196,42.27015969,42.03908659,42.1657764,Wood_forest_im
RCP,MFM,AF50,ChinaReg,0.02599,2.530644092,3.935674713,3.935674713,3.935674713,3.935674713,4.560833535,7.495001929,14.23413451,21.01173122,27.26151524,Wood_forest_im
RCP,MFM,AF50,CongoBasin,5.267845,5.4457578,5.4457578,5.453163196,5.453163196,5.487123406,5.604721063,6.030568592,8.150932469,8.469390823,8.64941418,Wood_forest_im
RCP,MFM,AF50,Former_USSR,24.49108388,27.03864492,30.79143579,31.50379426,32.13051688,32.47961621,34.1092408,38.1889831,42.88864491,50.81247249,59.6177005,Wood_forest_im
RCP,MFM,AF50,IndiaReg,0.01434,0.096599182,0.096673245,0.096673245,0.096673245,0.096673245,0.096673245,0.096673245,2.815011095,2.815011095,2.830967936,Wood_forest_im
RCP,MFM,AF50,IndonesiaReg,3.806978884,3.839425276,3.847350709,4.006370292,4.169753225,6.419727333,8.477015176,9.324840739,8.882933724,8.726964829,8.716286996,Wood_forest_im
RCP,MFM,AF50,JapanReg,0.511811244,2.189771866,2.189771866,2.189771866,2.189771866,4.42970208,4.632309471,5.449936352,6.737443898,7.03978541,7.05388706,Wood_forest_im
RCP,MFM,AF50,MalaysiaReg,1.619251667,1.711051828,1.728569951,2.325682821,2.466461867,2.275027237,2.918110977,3.002321591,3.469760708,3.785164619,3.810246851,Wood_forest_im
RCP,MFM,AF50,MexicoReg,0,0.433184029,1.164329834,1.176413559,2.051784,2.093126344,2.223593351,2.740743405,2.824937938,2.905876191,2.922455495,Wood_forest_im
RCP,MFM,AF50,MidEastNorthAfr,0,0.123429808,0.817269808,0.817269808,0.817269808,0.817269808,0.883388259,1.376009108,2.84179151,2.84179151,2.84179151,Wood_forest_im
RCP,MFM,AF50,Pacific_Islands,0.00075,0.05674293,0.084165027,0.084165027,0.088791827,0.130236339,0.237926344,0.34291292,0.347121681,0.347121681,0.347121681,Wood_forest_im
RCP,MFM,AF50,RCAM,0,0.042832618,0.870189193,0.888678718,0.999940724,1.077316401,1.10172884,1.369227121,1.380504808,1.664630919,1.67776712,Wood_forest_im
RCP,MFM,AF50,RCEU,0.085855,0.411786462,0.495126705,0.492519704,0.477718402,0.479864285,0.485967432,0.467773651,0.473436659,0.473771325,0.476310211,Wood_forest_im
RCP,MFM,AF50,ROWE,5.645542737,5.718051562,6.84906206,6.84906206,6.84906206,6.84906206,6.84906206,6.84906206,6.84906206,6.84906206,6.84906206,Wood_forest_im
RCP,MFM,AF50,RSAM,2.290276667,3.15214473,3.155906245,3.180748993,3.237562116,4.697002785,5.233006217,8.550644324,8.987361449,9.769762724,10.43928778,Wood_forest_im
RCP,MFM,AF50,RSAS,0,2.09828711,2.327263505,2.894981012,2.924291428,2.924291428,3.427290565,6.411532198,6.992545617,7.008231088,7.368128417,Wood_forest_im
RCP,MFM,AF50,RSEA_OPA,0.048226667,0.052491402,0.063161505,0.063161505,0.237809095,0.259182046,0.259182046,0.259182046,0.259182046,0.259182046,0.328997329,Wood_forest_im
RCP,MFM,AF50,RSEA_PAC,0.02687,0.769560709,1.331531561,3.683798996,8.269839173,8.612524682,9.859360686,11.05428766,12.31982374,13.86504654,17.02168959,Wood_forest_im
RCP,MFM,AF50,SouthAfrReg,1.592960556,1.74930139,1.749622428,2.000096659,5.08778015,5.407518832,5.234846415,5.129637194,5.030911407,5.028586994,5.015914039,Wood_forest_im
RCP,MFM,AF50,SouthKorea,0.499110909,1.286304465,1.286304465,3.50853219,3.900807931,3.900807931,4.140322659,4.43207007,4.593192261,5.068854126,5.38468605,Wood_forest_im
RCP,MFM,AF50,EasternAf,0,0.056318849,1.551615262,1.782726374,1.861425374,2.375890247,2.375890247,3.387970338,3.387970338,3.387970338,6.030338652,Wood_forest_im
RCP,MFM,AF50,SouthernAf,0.254481111,0.307982506,0.328470839,0.328470839,0.328470839,0.338348207,0.338348207,1.029977189,1.029977189,1.366789325,1.632394706,Wood_forest_im
RCP,MFM,AF50,WesternAf,2.342035,2.588880443,2.589938095,2.599834948,2.600509606,3.353432197,3.503253164,3.510590321,3.883281377,4.536059255,4.564896127,Wood_forest_im
RCP,MFM,AF50,TurkeyReg,0,0.050666667,0.87100317,0.87100317,0.87100317,0.87100317,0.87100317,0.87100317,1.570390611,1.570390611,1.585176241,Wood_forest_im
RCP,MFM,AF50,UkraineReg,0.697255,1.198259043,1.572451408,3.675469147,3.599266265,3.747164906,3.632173297,3.055038685,2.571306039,2.250095358,2.132990821,Wood_forest_im
RCP,MFM,AF50,USAReg,14.89597844,20.93548789,32.17271528,32.17271528,32.17271528,32.17271528,33.07859205,29.16156801,23.39482005,22.89082976,22.69758973,Wood_forest_im
RCP,MFM,AF75,ANZ,0.217282222,0.381786797,0.70346976,0.70346976,0.70346976,0.70346976,0.70346976,0.70346976,0.70346976,0.70346976,0.70346976,Wood_forest_im
RCP,MFM,AF75,ArgentinaReg,0.6646,0.721435782,0.9969015,1.043447471,1.148079342,1.332334618,2.395880896,2.431046142,2.581950707,2.626882397,2.60573292,Wood_forest_im
RCP,MFM,AF75,BrazilReg,3.717209837,5.032526237,5.302328425,5.316860607,5.328280641,5.330113613,6.851782857,6.851782857,6.867691321,6.992946197,7.320834006,Wood_forest_im
RCP,MFM,AF75,CanadaReg,38.24744452,42.60335416,44.7524488,44.77247593,44.39747593,44.43497593,46.11707778,45.18597656,45.23598163,45.05653351,45.37889313,Wood_forest_im
RCP,MFM,AF75,ChinaReg,0.02599,2.530644092,3.935680749,3.935680749,3.935680749,3.935680749,4.556877677,7.682666544,15.71870557,22.4577789,29.30887531,Wood_forest_im
RCP,MFM,AF75,CongoBasin,5.267845,5.4457578,5.4457578,5.453163196,5.453163196,5.473502597,5.690700276,6.13026779,8.26645475,8.676615603,8.869375549,Wood_forest_im
RCP,MFM,AF75,Former_USSR,24.49108388,27.03862361,30.79141448,31.60454398,32.21246539,34.13949414,37.51841304,43.87928543,49.94648,62.8470096,72.7989316,Wood_forest_im
RCP,MFM,AF75,IndiaReg,0.01434,0.089895556,0.089963583,0.089963583,0.089963583,0.089963583,0.089963583,0.089963583,2.933382813,2.933382813,2.958694069,Wood_forest_im
RCP,MFM,AF75,IndonesiaReg,3.806978884,3.839425276,3.847350709,4.005902943,4.185231819,4.135380326,6.600361087,9.662800191,10.35361135,10.62214624,10.84854798,Wood_forest_im
