"Group","Scenario","Annual_EU_median","Permanent_EU_median","Pasture_EU_median","Urban_EU_median","Annual_RoW_median","Permanent_RoW_median","Pasture_RoW_median","Urban_RoW_median","For_ClearCut_EU_median","For_ClearCut_im_median","For_ClearCut_ex_median","For_Retention_EU_median","For_Plantation_im_median","For_TimberPlant_EU_median","For_TimberPlant_ex_median","For_SelectionSystem_EU_median","For_SelectionSystem_im_median","For_SelectionSystem_ex_median","For_Selective_im_median","EP_EU_median","EP_conv_EU_median","EP_RoW_median","EP_conv_im_median","Afforested_EU_median","Afforested_RoW_median","Regrowth_median","ForOther_Extensive_EU_median","ForOther_Extensive_RoW_median","ForOther_Intensive_EU_median","ForOther_Intensive_RoW_median"
"REF_MFM","AFM25",0.0826633294114035,0.0881416557826899,0.0900727148693773,0.0239125941126636,3.44474376323877,1.62920084189133,7.45560520927662,0.907089261842812,0.0153407037099798,0.0132113762827715,0.00803513134378788,0.000424280758848439,0.033813183006059,0,0,0.00091713389844262,0.00140130513349337,8.42554120835248e-05,0.0048475073525104,0.00232672528618991,0.00567028719385174,0.208749479119943,0.00486384353404204,0,0.31265275710437,0.313520605185969,0.000323583235695246,0.156620546246717,0.0125838505695331,1.46622186419032
"REF_SFM","AFM25",0.082918706654381,0.088442730863412,0.0903758657824354,0.0240275606468936,3.44432487908482,1.62916821664015,7.45529227398609,0.907071177567188,0.0167270385089132,0.0172974374962384,0.00811617075707809,0.000503481275013181,0.0389204439386959,0,0,0.000393073155557026,0.00185796563469481,6.41489371285706e-05,0.00619271763767455,0.00232713710227425,0.00582343101644481,0.208742446457332,0.00551111319571778,0,0.312647343217986,0.31174191017984,0.000318080649269901,0.155462022529955,0.0124255583050156,1.45755107142263
"RCP2.6_MFM","AFM50",0.0111768018727595,0.0855517609373142,0.0791348576447482,0.0223949055482703,1.84049703500607,1.57864982769631,3.65762150730523,0.883303745699809,0.0187148443092111,0.0181235074623226,0.00781706236613037,0.000457751683495342,0.061859028639244,0,0,0.000873648605468531,0.00104003133964828,8.55204885043845e-06,0.00502329122313469,0.0199412515720999,0.0152935925570206,2.27984444879026,0.0517420767067051,0.00458954512252261,0.557481351485524,0.267004104874603,3.09793284263254e-05,0.268505945086782,0.016177956997838,2.38415776998195
"RCP2.6_SFM","AFM50",0.0108043920500937,0.0855708705658312,0.0788047264950478,0.0224151526152982,1.8346327425135,1.57860094334193,3.65426991312999,0.883261744102775,0.0185733372969606,0.0242536172105796,0.00839831431072665,0.000466607895677717,0.104273587132094,0,0,0.000125542929892681,0.00137865310952306,4.21778872862567e-06,0.00948990405027925,0.0199865431006869,0.0164729820785629,2.28020428818828,0.0639859555437102,0.00458899085979872,0.557547791261327,0.264742727481187,3.02328618385352e-05,0.264185044046363,0.0159270075755847,2.34385069384389
"REF_MFM","AFM50",0.0827126932592058,0.0882622126556996,0.0902016728491348,0.0239479170266317,3.44432704818651,1.6291744885042,7.45540041305249,0.907081534161116,0.0146692916076562,0.0151974596096371,0.00793151614213181,0.00034105959882294,0.0352372710363154,0,0,0.00116884318899056,0.00166471166575308,6.59787255430083e-05,0.00520933414158632,0.00232323830388985,0.00578609415445679,0.208750929727136,0.00541582129278229,0,0.312649624111331,0.31289549780164,0.000318729765575923,0.156123422826086,0.0124489783849191,1.46296455730158
"REF_SFM","AFM50",0.0825410722498739,0.0883290791304637,0.0900730617029579,0.0240029256245217,3.44394170548399,1.62917405275165,7.45523756948446,0.907055640570102,0.0147475386296191,0.0226382626823736,0.00846721273557183,0.000378895238116179,0.06865405769757,0,0,0.000348251284963453,0.00243799954072121,5.85917586282489e-05,0.0116641869831448,0.00232276731315165,0.00637021363800542,0.208685652391592,0.00618107753052463,0,0.312644287124156,0.306713796595625,0.000307461949340816,0.1518773687354,0.0120748877688416,1.42764402403078
"RCP2.6_MFM","AFM75",0.010894164500096,0.0857932116471094,0.0791406560955237,0.0224400927859998,1.83851924990278,1.57863384186026,3.65651984814519,0.883311252433043,0.0168484312607944,0.0194468625070489,0.00772410485130474,0.000241679972478081,0.0765861528499795,0,0,0.00121118156472732,0.00124711878628478,4.8297111475021e-06,0.00612201122700952,0.0199904862282846,0.0159689937595117,2.27996218154578,0.0558139625835425,0.00458848321075066,0.557495847957716,0.266250396740321,3.03377758366699e-05,0.26728830475186,0.0159000386783153,2.37185599037691
"RCP2.6_SFM","AFM75",0.010606784581223,0.0854915788810053,0.0785185734613983,0.0223875892240422,1.82895080540548,1.57873356658779,3.64967271355198,0.883264282306713,0.016375157774829,0.0302517409124642,0.00889621933352176,0.000244197025350439,0.122000975535268,0,0,9.8902417131149e-05,0.00185230982902422,4.64641659729707e-06,0.0101966336255078,0.0199987632939778,0.0171506525891416,2.28056506847318,0.0764759551671159,0.00458039321857406,0.557614730333854,0.263806351820864,2.8613356596374e-05,0.262416318129775,0.0151566143146146,2.32568189993205
"REF_MFM","AFM75",0.0828040245202383,0.0885207058119979,0.0902930117196917,0.0239784304537501,3.44445583930149,1.62916902465021,7.4555221880023,0.907077593195469,0.0130492138310901,0.0164842065559033,0.00785302747454694,0.000187816347375994,0.0448357449212323,0,0,0.00147255829665242,0.0019659635152385,5.54024144652628e-05,0.00674625989603425,0.00231865180180369,0.00599442523176273,0.20874786056381,0.00524270118071198,0,0.312646730114362,0.311153664794267,0.000308393738658641,0.155006107535299,0.0120941719820099,1.45535776133382
"REF_SFM","AFM75",0.0821005728582272,0.0884079667588913,0.0901033080499047,0.0240695676494719,3.44156539509083,1.62920674786655,7.45411264166639,0.907035112345359,0.0122918783141046,0.0317748986604611,0.00846551484797645,0.000247838508583687,0.0932895572415559,0,0,0.000330587258056377,0.00340620603418719,5.83460295863251e-05,0.0148103187096486,0.00231781172811996,0.00708778828032515,0.208687898634348,0.00941901194976069,0,0.312646849730717,0.301588113121714,0.000296203614471226,0.149099462679516,0.0117108961963565,1.40084687282342
"RCP2.6_MFM","AFM100",0.0109264160326352,0.086301191530725,0.0794195892135831,0.0225223921020061,1.83473210530875,1.57851927727495,3.65428600347125,0.883253770275817,0.0148555806065529,0.0226105163055557,0.0077151972892637,0,0.0801653901423949,0,0,0.00155573244906183,0.00137490393972071,3.10039656702393e-06,0.0070626885243043,0.0201034494430428,0.0162776896530796,2.27999912600568,0.0633343211988759,0.00459629092106685,0.557489010387317,0.266067905590512,2.99340194689612e-05,0.266201332489856,0.015729461519713,2.36503944194467
"RCP2.6_SFM","AFM100",0.0104480329174869,0.0854157578857538,0.0782097563806351,0.0223460309175977,1.82598234527064,1.57883241676941,3.6470637715961,0.883290006825117,0.0142809780379194,0.035433092938364,0.00978930220866556,0,0.150364146490161,0,0,1.2184652851982e-05,0.00218952563841115,3.48645426823758e-06,0.0128432508613524,0.0200672145178051,0.0179073498730198,2.28085825027748,0.0840377879115023,0.00457267627019438,0.557667514558325,0.262144161127737,2.75311594359404e-05,0.259620822352899,0.014573372796751,2.29925580114164
"REF_MFM","AFM100",0.083012732755847,0.0890265434932984,0.0905070708905708,0.0240080192495862,3.44384052073713,1.6291429363501,7.45493768337616,0.907047580922308,0.0113828335678451,0.0198256007117257,0.00784328973692354,0,0.0537769104726272,0,0,0.00178798868126893,0.00227864603320637,4.7678629675096e-05,0.00855320128493832,0.00232096021878233,0.0062754106844174,0.208728715713004,0.00632116846433562,0,0.312640965170305,0.309182051737366,0.000304460850205673,0.153698541834758,0.0119592930410392,1.44447851758816
"REF_SFM","AFM100",0.0816965730446188,0.0885676775285037,0.0899204518178414,0.0240272573310114,3.43901417251787,1.62919300755336,7.45228797069976,0.907025481255383,0.00942095920337302,0.0394778624178561,0.00991851684244328,0,0.129159720145894,0,0,0.000258322951447744,0.00428715175956982,7.57572761176341e-05,0.02021417708686,0.00231248330380499,0.00766640256026078,0.208624894080029,0.0141223490096861,0,0.312649201012159,0.295783234001717,0.000283633794397676,0.145266901106461,0.0112606411047777,1.36359037727554
