"Eco_code","Annual","Permanent","Pasture","Urban","PlantationNonTimber","ClearCut","Retention","PlantationFuel","SlashAndBurn","SelectionSystem","SelectiveLogging","Agroforestry","Plantation","ReducedImpactLogging","Afforested","ForExtensive","ForIntensive"
"NT0169",6.30262884054179e-07,2.61793615796015e-06,9.63422542320947e-06,9.5556063366562e-08,0,0,0,1.35683634780161e-05,0,0,0,0,7.15018153890849e-07,0,7.0993112433713e-06,1.10384190668439e-05,5.67300064358743e-05
"NT0170",1.29874810286155e-05,2.1143249063909e-05,0.000166282038389931,5.02653085638795e-06,0,0,0,0.000156233634194377,0,0,0,0,4.83048541954841e-07,0,1.3200845571036e-05,2.94921775759104e-06,1.83371018621445e-05
"NT0171",5.10405886726532e-06,5.18578901099943e-06,3.99742337260888e-05,7.71083486742118e-08,0,0,0,2.17567207456726e-06,0,0,0,0,3.24116340545452e-08,0,1.07586332450564e-06,2.84351067617543e-07,2.05702735703652e-06
"NT0173",0.00020464937354795,8.08906491293546e-05,0.000227676022632652,5.17999423611288e-05,0,0,0,2.48184889031857e-05,0,0,0,0,1.68798299668586e-06,0,5.62962489688668e-05,2.18256777282115e-05,0.000165479310592642
"NT0174",5.63472495919418e-05,7.77474440849218e-05,3.51972546539494e-05,4.97118320680345e-06,0,0,0,6.63324318275719e-05,0,0,0,0,1.15160547370648e-06,0,1.99649085804072e-05,2.62587862241184e-05,0.000139010396578625
"NT0175",2.35692160174829e-05,3.80345929548883e-06,7.24522244525943e-05,3.79142075852402e-06,0,4.31441299807021e-10,0,7.93179505673115e-06,0,0,0,0,1.0721530574901e-09,0,5.09354251747234e-05,1.95993098076168e-06,9.23467779457155e-06
"NT0176",9.7879398629831e-07,9.20404165921684e-06,0.000130477819736235,1.32145389726148e-05,0,0,0,6.15879959747434e-05,0,0,0,0,9.34379463554638e-08,0,1.53297867352356e-05,1.46199007704418e-06,8.31232152803395e-06
"NT0177",1.50715356992427e-06,5.40394104747546e-06,6.09862083690486e-06,2.60030745441303e-06,0,0,0,7.11318925238772e-06,0,0,0,0,1.17992015385762e-07,0,1.88178198292172e-06,6.06070741985465e-07,7.39074345350192e-06
"NT0178",9.07517895966834e-05,1.0358538270036e-05,8.32191399354838e-05,9.37328708840445e-07,0,7.42072804123768e-07,0,2.71424356405321e-06,0,0,0,0,5.38878172177667e-07,0,9.31015390794936e-06,1.80574085986377e-05,8.40553390786739e-05
"NT0179",3.78605794031879e-06,8.51928636400238e-05,1.04219057566929e-05,5.91997506374358e-06,0,0,0,5.42754156947402e-05,0,0,0,0,2.56019463743154e-07,0,8.75958214829325e-06,8.25196574166774e-06,2.94656324598862e-05
"NT0180",7.77373535361847e-05,1.47626415400562e-05,7.04328871617228e-05,1.39025604087231e-06,0,0,0,8.62640442593174e-05,0,0,0,0,1.89701565860648e-07,0,9.78794568022121e-06,6.99509118686944e-06,4.44162526968696e-05
"NT0181",5.14536700239559e-05,0.000163354678314892,3.03705715016335e-05,6.538147630205e-06,0,0,0,0.000130001284901744,0,0,0,0,6.12828769689913e-07,0,1.1383164137901e-05,4.46160374446586e-06,4.88857042370632e-05
"NT0182",2.75409619709964e-05,3.81498578954724e-05,0.000374920296970507,6.20965731475135e-06,0,0,0,0.000134709955184398,0,0,0,0,4.12823437382259e-07,0,1.4715858569258e-05,6.29930107658393e-07,3.67747874003109e-06
"NT0201",1.95252824022009e-05,4.56622520995267e-05,2.85607829277881e-05,1.85960643712849e-05,0,0,0,6.40609968621083e-05,0,0,0,0,1.15707335293303e-07,0,8.05900900556167e-06,9.54255870924131e-07,1.04076017531773e-05
"NT0202",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NT0204",1.5059103635618e-05,5.95684988965316e-05,1.31810990004018e-05,1.20356187384264e-06,0,0,0,4.24873529367853e-05,0,0,0,0,2.85420601986973e-07,0,6.90023923994649e-06,3.3763509394607e-06,2.73410316073692e-05
"NT0205",4.66503387414629e-05,7.37607986024049e-05,5.19052942341395e-05,0.000132521071582665,0,0,0,8.88184813745618e-05,0,0,0,0,2.1327668081271e-07,0,6.54903686431824e-06,5.27043705162405e-06,6.60961314847035e-05
"NT0206",3.97509983114667e-06,1.25572030516053e-05,0.00012198886286536,5.40693238914463e-06,0,0,0,2.31799450967275e-05,0,0,0,0,5.14602755874433e-12,0,2.92138738383535e-05,6.58088286825105e-07,2.40835708353482e-06
"NT0207",2.0269449805724e-06,1.74982322842686e-05,1.02624506846056e-06,9.50101896822699e-06,0,0,0,5.6551956374319e-06,0,0,0,0,2.16037374933449e-07,0,1.04430236946416e-06,2.10250095232398e-06,2.07595961057617e-05
"NT0209",1.53139140750913e-06,1.31454823425978e-05,0.000141902184825765,3.20336498087732e-06,0,0,0,8.82243853705509e-05,0,0,0,0,1.29936418701308e-11,0,1.74771961699375e-05,2.17013488473525e-06,1.14972558333537e-05
"NT0210",1.82431366533193e-05,3.48635607102339e-05,0.000562612969217103,3.60012421394227e-06,0,0,0,9.87374083343409e-05,0,0,0,0,5.29063076551363e-10,0,3.96421316545609e-05,1.95205680300898e-06,9.01254496437891e-06
"NT0211",6.04648147713115e-06,2.62887375241362e-06,3.21253394111978e-05,7.61332706075832e-07,0,0,0,6.83712919744682e-06,0,0,0,0,4.23060122038189e-08,0,2.75416787104354e-06,3.69268915090623e-07,2.59990393889435e-06
"NT0212",2.97952699845663e-05,4.40436552396885e-05,6.95506938710089e-05,6.33740633432525e-06,0,0,0,2.94955955335371e-05,0,0,0,0,2.7473669896629e-07,0,2.02156141779661e-05,8.28008698143047e-06,8.38455042855202e-05
"NT0213",6.86883182993319e-06,4.60341934386347e-05,0.000293854645409887,0,0,0,0,0.000109996468789034,0,0,0,0,8.33208453942939e-07,0,4.35560232440712e-05,5.38957897554454e-06,3.79720946681766e-05
"NT0214",0,1.9186772168138e-05,4.22051769557081e-06,0.000132967764405538,0,8.24794331024257e-08,0,2.91492698048513e-07,0,0,0,0,0,0,1.42277953304983e-05,4.65451029453069e-07,1.20020623372719e-05
"NT0215",1.28008961360839e-09,1.41979566077843e-05,7.74726014435985e-05,1.7184214507909e-06,0,0,0,2.78700233413571e-07,0,0,0,0,2.1990772221018e-07,0,1.17379067703601e-06,2.66901489124088e-06,2.08421539713473e-05
"NT0216",6.90622150283371e-06,3.90216344589515e-06,2.31641721314267e-06,4.46611963631059e-07,0,0,0,2.30877338932645e-06,0,0,0,0,1.19502044788827e-07,0,1.55199763617554e-06,5.62268805310718e-06,1.80722820410549e-05
"NT0217",9.57102205702573e-06,7.95362305985909e-06,4.53758839626191e-05,4.30487241602568e-07,0,0,0,1.84056083114637e-05,0,0,0,0,1.43669597299548e-08,0,2.22610151811847e-05,5.59263016280142e-08,3.22237057703015e-07
"NT0218",6.37681853496335e-06,1.37356654771791e-05,4.84840498528267e-06,5.0109271885684e-07,0,0,0,7.56528258523597e-06,0,0,0,0,1.2093465847182e-07,0,2.41271435318404e-06,2.68277118569927e-06,1.2996554094657e-05
"NT0219",1.09376997805047e-05,2.08219440326723e-06,3.50995720230106e-05,1.96060036538828e-06,0,0,0,3.308184335664e-06,0,0,0,0,2.26477400462088e-08,0,1.07347592075919e-06,9.16608250111317e-08,3.93350530686633e-07
"NT0220",5.02446189759678e-06,8.20875850084887e-06,2.25126407659092e-06,6.99798228196752e-07,0,0,0,7.68253526363835e-06,0,0,0,0,6.91763984980947e-08,0,1.08248485770047e-06,2.70947895486107e-06,9.59078618797412e-06
"NT0221",8.78921065963647e-06,1.42320723621872e-06,2.06903706893501e-06,1.63334246556206e-06,0,0,0,3.35833413320484e-06,0,0,0,0,2.57827180099818e-07,0,2.56662596021208e-06,5.10937126610056e-06,3.17580980310726e-05
"NT0222",8.98842226543145e-08,4.55350851133092e-06,6.6363977071308e-06,3.98838828406384e-06,0,0,0,2.17123009103186e-05,0,0,0,0,1.24793595889465e-08,0,2.16934793316296e-06,3.72285266141804e-06,3.39822002897616e-05
"NT0223",1.10282214828471e-06,7.04011581317218e-06,3.20898991542821e-06,0,0,0,0,8.28371353511612e-06,0,0,0,0,6.84254935658315e-07,0,2.75538646211965e-06,1.51532323697963e-05,9.66609883939262e-05
"NT0224",8.12242477267934e-07,4.88253031967045e-06,3.92980767228133e-06,2.018346081752e-06,0,0,0,5.34489279869464e-06,0,0,0,0,9.91011674624432e-08,0,1.41273433514631e-06,4.28492629424956e-07,4.98513506547217e-06
"NT0225",2.18154756218596e-06,1.15147898948198e-05,9.12881596792661e-07,9.42080972181094e-07,0,0,0,8.83268484700121e-06,0,0,0,0,8.40151729865743e-08,0,7.15734653457201e-07,6.94528127165846e-07,6.86033019046025e-06
"NT0226",2.87129492743472e-06,1.37900995328624e-05,7.42888797755841e-06,5.31061017078048e-07,0,0,0,1.69070299262071e-05,0,0,0,0,1.47988993406714e-08,0,2.68676473857464e-06,5.0931158258862e-07,2.82698418544901e-06
"NT0227",9.771198476128e-08,2.28105633960726e-06,1.52736319076987e-06,0,0,0,0,5.10550420168959e-07,0,0,0,0,1.16833022400884e-07,0,1.86242262311517e-07,5.82188746502151e-07,8.67321042135955e-06
"NT0228",0,3.2152567063893e-05,0.000121449980892979,0,0,0,0,5.2951582936284e-07,0,0,0,0,4.02168488315344e-07,0,2.01243216467992e-06,5.07944811820966e-06,4.10813182933236e-05
"NT0229",9.36958178174312e-06,3.9575753893133e-05,1.45948928838625e-05,1.44322239416669e-05,0,0,0,1.57938478376958e-05,0,0,0,0,2.77515084561955e-07,0,6.359818794227e-06,6.53440983913667e-06,3.07093930216611e-05
"NT0230",2.10108061555433e-05,4.74071442516336e-05,3.31058340112342e-05,5.97769629253487e-07,0,0,0,2.90243381347291e-05,0,0,0,0,7.20965716781656e-07,0,1.37054556008271e-05,8.65617270449507e-06,6.46518822426804e-05
"NT0232",3.62719576749609e-05,5.62876939461226e-05,2.70941340336034e-05,3.16243954828045e-05,0,0,0,3.8399598482448e-05,0,0,0,0,5.46378904453079e-07,0,1.27838411527449e-05,1.87756987029745e-05,7.90856961217694e-05
"NT0233",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NT0235",2.93408629476851e-08,2.95911093075963e-05,8.15642249440357e-05,2.84791050804946e-07,0,2.43772248307289e-08,0,5.78500322088027e-07,0,0,0,0,4.33497427572939e-07,0,3.30491953519484e-06,3.50907397373293e-06,2.03061145923121e-05
"NT0301",1.8035907250856e-06,3.06217439758812e-06,2.20417791480831e-05,1.31493424806532e-06,0,1.05110887345003e-08,0,1.15357440034924e-05,0,0,0,0,3.23595460533243e-07,0,1.23914111730629e-06,1.32664212631673e-06,7.16193854074495e-06
"NT0302",6.35596135605947e-08,8.31673139162282e-08,2.29856217965803e-06,0,0,0,0,3.58224014729939e-06,0,0,0,0,3.93313712248492e-10,0,3.40460979676414e-07,2.05981254462011e-07,1.01963093091275e-06
"NT0303",3.30441019633158e-05,9.62082854394487e-05,0.000224119689299225,4.6981912428989e-06,0,0,0,0.000175802082293574,0,0,0,0,2.55321672951285e-07,0,5.04306839125388e-05,1.22709356367666e-06,8.28205179386888e-06
"NT0304",1.23638590868298e-05,4.24058342161023e-06,2.72284091312201e-05,3.77168571356442e-07,0,0,0,2.70356298901286e-05,0,0,0,0,1.74370901717304e-08,0,3.99511472058937e-06,9.57865524995667e-08,7.65141848110894e-07
"NT0305",4.71737658464045e-06,1.40433317090902e-05,1.96771052004383e-05,1.19634696860405e-06,0,0,0,4.41806452537341e-05,0,0,0,0,1.34189732472256e-07,0,3.19516529833777e-06,6.28157924852917e-06,2.90792261918934e-05
"NT0306",1.22987977376449e-05,3.17465328845636e-06,9.68501330616841e-06,4.07896671208622e-07,0,9.38240138042154e-08,0,1.37422014638364e-05,0,0,0,0,9.15114712248393e-08,0,2.56005609493019e-06,2.45488365491236e-06,1.5394348237156e-05
"NT0307",1.74796545541462e-07,3.19705487755358e-07,1.67210427075536e-06,2.32154986873904e-08,0,0,0,1.631921503098e-06,0,0,0,0,5.89053931437282e-09,0,4.79231381953018e-07,1.28988745106444e-08,2.03898141091408e-07
"NT0308",3.3630964038875e-06,1.18788305833423e-05,2.07757817976533e-05,1.58426867900736e-06,0,5.73592416060351e-09,0,5.00288459154601e-05,0,0,0,0,8.98512838964554e-08,0,2.46384948598011e-05,1.95510964060617e-07,1.90002530025237e-06
"NT0309",0.000250857664359732,3.12208625896845e-05,0.000163755657986815,2.54492979203517e-06,0,2.24349401862385e-07,0,5.2062670607313e-05,0,0,0,0,4.38460049340910e-09,0,1.36731732536822e-06,4.0956147067993e-06,2.52265434885892e-05
"NT0310",2.92884240465128e-06,4.11581904212287e-07,0.00050499021856174,3.55459544613236e-06,0,1.43395085858437e-08,0,2.8889145734011e-07,0,0,0,0,4.76325369055524e-09,0,7.41453809141253e-08,9.76801671643669e-07,8.28106356832115e-06
"NT0401",3.87523165489128e-05,2.92816052674045e-06,4.40047539689639e-06,7.41980345640693e-07,0,2.11978535775091e-08,0,2.28604383827102e-05,0,0,0,0,2.19755858116843e-09,0,2.41243026425116e-07,4.72344771218093e-07,1.24332906706681e-06
"NT0402",5.0478287988564e-07,5.00298354319264e-06,0.000129348361707238,1.46943604818815e-07,0,1.96747030213703e-08,0,4.04567853319864e-06,0,0,0,0,7.48125696816975e-08,0,6.30765006323197e-08,7.74322555312429e-07,4.11187459896383e-06
"NT0404",7.98070841442588e-05,0.000186920216023915,4.98768996609271e-05,1.81487991925274e-07,0,0,0,0.000160802892234691,0,0,0,0,8.84418246362633e-07,0,1.35323436921265e-05,5.78836935094246e-06,7.12700429022875e-05
"NT0702",1.03469736583101e-05,5.74587262398646e-05,4.32664580650184e-05,0,0,0,0,6.42845968335403e-05,0,0,0,0,7.43328662071858e-08,0,1.54422680682706e-05,1.6692223107737e-06,1.15528449606216e-05
"NT0703",1.08124392169021e-05,6.40903469073773e-05,3.80278775956632e-06,5.92009090667739e-05,0,5.0321993476464e-07,0,7.26935287457135e-06,0,0,0,0,0,0,1.23308337176767e-05,2.88842980153316e-07,1.00625921870457e-05
"NT0704",0.000194637967493774,0.000287589454862257,0.00167421990610808,0,0,0,0,0.000536616632760063,0,0,0,0,6.80846568411827e-06,0,6.18239353674205e-05,1.56888705480204e-05,6.51779684673031e-05
"NT0705",1.31481257088056e-10,1.91102021319438e-10,6.28457153858461e-10,2.59799600224786e-12,0,0,0,3.48456386877258e-10,0,0,0,0,7.83816780418307e-12,0,1.60933140692498e-10,9.69752231332012e-11,2.21867767667621e-10
"NT0707",2.79039192888462e-05,3.99792995643276e-06,2.92588666231526e-05,0,0,0,0,6.57235182095451e-05,0,0,0,0,1.12778325287625e-07,0,8.32843555581057e-06,4.06662625298728e-06,1.68334847533149e-05
"NT0708",0.0001751240001874,3.67807297626673e-05,3.96833727793855e-05,1.40461680275339e-05,0,5.61305641483533e-07,0,0.000188449184243137,0,0,0,0,3.43357619097244e-08,0,4.54382015140867e-06,1.28477395360346e-05,5.97223135868242e-05
"NT0709",2.0925210625946e-05,0.000134762079420758,5.21875819707095e-05,3.00899322866378e-06,0,8.52062594720235e-07,0,0.000256628636565835,0,0,0,0,1.13253472470823e-07,0,3.17481441384999e-05,1.97211501655406e-05,9.91105803808878e-05
"NT0710",4.29227778719531e-06,7.50044550964652e-06,0.000253071649610064,1.32864220820273e-06,0,1.41885545583419e-08,0,2.05767623458246e-06,0,0,0,0,4.82808726070852e-09,0,1.76710605249377e-06,1.07384896615977e-06,4.39081619297982e-06
"NT0801",9.19038793940054e-06,7.56263000562404e-06,7.650688299164e-05,4.99025960608295e-07,0,6.67868617655474e-08,0,9.82881619339259e-07,0,0,0,0,7.52862685650077e-10,0,8.47283625463649e-06,1.14812664350279e-06,4.13054465690696e-06
"NT0802",6.29390385874565e-06,2.27215432389627e-05,0.00013230463648676,1.49446943351937e-06,0,0,0,1.04270405120341e-05,0,0,0,0,1.38141938143137e-10,0,6.05306278851341e-06,1.45587113235867e-06,6.74471381808976e-06
"NT0803",1.75462076164522e-05,9.13821910091561e-06,9.88787755174399e-05,0,0,0,0,2.50341570135875e-05,0,0,0,0,3.24256917909944e-08,0,9.37435881673538e-06,3.63698221984228e-06,1.2558800539957e-05
"NT0805",6.61847721967106e-06,2.42647535041384e-05,0.000275421474088071,6.6825735024109e-06,0,0,0,9.92190931525681e-05,0,0,0,0,1.07149859665831e-08,0,9.73952620422008e-06,5.36250166155871e-06,2.00411508213191e-05
"NT0902",5.88874208244486e-06,9.93601158409532e-06,5.97757275312597e-05,6.65125353370793e-07,0,0,0,2.95608036951768e-05,0,0,0,0,1.5860804950024e-07,0,5.05215893791003e-06,9.67461869729925e-07,3.7407772990437e-06
"NT0903",9.77941388516997e-08,3.16323249744371e-07,4.52849554129788e-06,0,0,0,0,4.76140907813369e-07,0,0,0,0,0,0,2.88315453803683e-07,0,0
"NT0904",1.70740592986275e-06,1.79710382252918e-06,4.97475168330949e-05,1.10115297925384e-07,0,2.38933015093934e-10,0,3.95016275955022e-06,0,0,0,0,1.35846020470538e-08,0,3.33751320162394e-08,5.98281058051771e-08,6.08084045372989e-07
"NT0905",1.37286994912412e-06,3.98596782278168e-07,1.79542049349235e-05,1.66837258956502e-07,0,6.87528076097484e-09,0,2.7212049418012e-09,0,0,0,0,2.45814415394365e-11,0,4.155799383807e-09,1.65762891778599e-07,7.76667338876371e-07
"NT0906",4.47468452401001e-07,4.29287569682261e-07,6.76637461857832e-06,2.37812645468532e-07,0,1.22577911875354e-11,0,1.57651933470786e-06,0,0,0,0,1.79893842017445e-08,0,1.23051790041163e-07,6.71634165056e-08,3.8822778722911e-07
"NT0907",5.91918293503342e-06,7.2672480554694e-06,6.04554763551646e-05,3.68424877794614e-05,0,0,0,2.20111212815584e-05,0,0,0,0,0,0,8.94858464654957e-06,9.82441241675281e-07,3.42501941641319e-06
"NT0908",4.77488377759586e-08,3.70982759446189e-08,4.03450386068339e-05,1.26623593287714e-06,0,0,0,2.46142369551178e-10,0,0,0,0,2.082055338103e-10,0,2.10532676669181e-09,9.77370223236557e-10,5.43713096587063e-09
"NT0909",4.71350502088177e-06,1.75490702173546e-06,1.44842288234483e-05,3.29698356109876e-07,0,0,0,1.15794346815098e-06,0,0,0,0,1.77275809637202e-08,0,2.14783739798097e-07,3.98872668143172e-07,1.85426263083461e-06
"NT1001",1.80325702374944e-07,3.71759470676137e-05,3.2192260098321e-05,0.000179554264847639,0,0,0,1.89108692923558e-05,0,0,0,0,1.15791691649061e-09,0,1.38384941842932e-05,4.78104524892187e-06,3.60901526116876e-05
"NT1002",4.91612989809559e-05,0.000147005396881479,3.77392831765063e-05,3.66029195865052e-05,0,0,0,0.000124514122701943,0,0,0,0,1.06640649818544e-06,0,8.12249707200063e-06,1.26415855570634e-05,9.38305961771992e-05
"NT1003",0,0.000113539929922456,9.70634930541187e-06,0,0,0,0,0.000160933369991655,0,0,0,0,0,0,7.05207246244913e-05,0,0
"NT1004",2.81091338684473e-06,3.67020432663628e-06,4.74062594425631e-05,3.79485813388255e-06,0,0,0,7.16460710703226e-06,0,0,0,0,4.94314810486754e-09,0,7.67452936303915e-06,4.36625388247979e-09,1.27532109965316e-08
"NT1005",5.37204401726612e-06,3.61751945313894e-06,1.01833744438297e-05,2.53956228117254e-06,0,0,0,1.36996640966831e-05,0,0,0,0,4.51274478911206e-08,0,5.31779770037007e-06,5.07037182464995e-07,1.92793213170964e-06
"NT1006",1.85270379893512e-05,7.85080724987267e-05,8.02666047179221e-05,5.51041086689607e-07,0,0,0,8.3761689384392e-05,0,0,0,0,1.71862659247443e-06,0,3.10926364437812e-05,1.24734535871517e-05,0.000107249368907612
"NT1007",1.06122057275123e-06,1.99383235609398e-06,2.41632137627432e-05,1.39535535702384e-06,0,0,0,6.24052776531869e-06,0,0,0,0,6.38232214017955e-09,0,2.87189819101682e-06,1.71804909070249e-07,4.0993442559883e-07
"NT1008",1.70303448339414e-06,6.75727446965233e-06,5.06952381406931e-05,1.67331455644341e-06,0,0,0,1.27055338874454e-07,0,0,0,0,1.06375667278711e-07,0,8.58161097691953e-07,1.47238538847312e-06,1.05926674865719e-05
"NT1010",1.98712025489459e-05,5.30658504375553e-06,0.000151613072345512,7.51272816183293e-06,0,0,0,4.18074962100519e-06,0,0,0,0,1.4722062631486e-09,0,9.51869434079952e-07,8.62651443803716e-08,6.11661645033586e-07
"NT1201",5.29875089047885e-05,8.37378601500726e-05,3.01058019605779e-05,2.85063087705888e-06,0,0,0,7.90120844877805e-05,0,0,0,0,1.11541784473829e-06,0,1.44372101492559e-05,1.07006221557567e-05,9.46649354037727e-05
"NT1301",6.45629605256366e-07,2.02264329438254e-06,5.47752164364222e-06,2.15835953463789e-06,0,0,0,1.84217951014475e-06,0,0,0,0,2.09764797621385e-08,0,1.21058923066232e-06,1.0531405565496e-06,3.03262381178109e-06
"NT1303",6.73347278892766e-06,2.09179955655808e-05,6.03788686066865e-06,7.27657194359679e-06,0,0,0,2.32474806085216e-05,0,0,0,0,9.0757040046654e-08,0,2.72449187387779e-06,2.20912432076949e-06,1.55746012819862e-05
"NT1304",2.90935853552508e-05,0.000135466244214922,4.4508157726563e-05,4.23925333235045e-05,0,0,0,0.000121224230757549,0,0,0,0,3.81547302749086e-06,0,3.65747149396099e-05,6.06459340122685e-05,0.000367528960876758
"NT1305",1.16593154265574e-05,5.8785558571082e-06,1.15710791407619e-05,2.31277068950667e-06,0,0,0,3.86367927432751e-06,0,0,0,0,1.64729821418264e-07,0,1.64933191957324e-06,3.71120244216868e-06,1.94806806117932e-05
"NT1306",7.43061549654192e-07,2.5604460694726e-06,1.06315017651129e-05,1.09195828033065e-06,0,0,0,3.64602026797248e-06,0,0,0,0,4.33800285013119e-08,0,1.29861823381362e-06,2.64018663444761e-07,1.6564625800988e-06
"NT1307",7.83153890730487e-05,3.46654653291017e-05,3.91611583884494e-05,9.51915174593475e-05,0,0,0,6.27841415010455e-05,0,0,0,0,1.56034892879489e-07,0,1.16117730481016e-05,3.57327790599139e-06,1.61991831943865e-05
"NT1308",5.05789194152011e-06,2.16021785769743e-05,1.82680513913777e-05,4.43178546018904e-06,0,0,0,2.6099967811455e-05,0,0,0,0,2.59663133708916e-07,0,6.94390117484318e-06,3.72830219516066e-06,2.65863269366613e-05
"NT1309",0,5.29192579460754e-05,1.26451695731705e-06,1.82852411699265e-06,0,0,0,0,0,0,0,0,0,0,2.97576483879706e-06,1.9422061214719e-05,0.000122126538480588
"NT1312",0,2.02359739023169e-06,2.46963519998423e-06,2.90063429313962e-06,0,0,0,0,0,0,0,0,0,0,6.04937607280051e-10,4.54460085359359e-11,1.98949373087344e-09
"NT1313",0,0,0,0.000418725435986062,0,0,0,0,0,0,0,0,0,0,0,0,0
"NT1314",0,4.44877315810885e-06,3.92090550898981e-08,3.60148465807602e-07,0,0,0,0,0,0,0,0,0,0,3.04473660317152e-07,4.26007992406125e-07,4.77487722042621e-06
"NT1315",0,6.20016267707738e-05,7.31618342648168e-05,9.69997330435234e-05,0,0,0,0,0,0,0,0,0,0,3.34801889330347e-09,4.58593086512935e-10,1.11845085204786e-08
"NT1316",0,1.14306098484237e-05,1.79712813831489e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NT1318",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NT1401",5.70863060378901e-06,3.31020091152046e-06,1.00380645649574e-05,1.68476600171968e-05,0,1.7631196799171e-06,0,4.87151792523279e-05,0,0,0,0,0,0,1.06123823102524e-05,2.72859491583373e-06,3.34836311252078e-05
"NT1402",3.11800476633295e-06,1.60187537513644e-05,2.21891792115843e-05,3.380044392501e-06,0,2.67329218288656e-06,0,8.33612906986271e-05,0,0,0,0,6.23084233917771e-08,0,1.18249828459335e-05,4.53932355446552e-06,5.06444659987829e-05
"NT1403",0,0.000114830409368938,1.82399252470149e-05,1.3576749607957e-06,0,2.24603940530739e-05,3.71046155210605e-07,0,0,1.64892076974891e-08,0,0,0,0,1.47276630162505e-06,0,0
"NT1404",2.35499233381851e-06,1.05011961161678e-05,9.63936918729476e-06,4.1551952148376e-06,0,1.52944588189208e-06,3.86496402892973e-08,0,0,7.04013221845716e-10,0,0,0,0,6.41875945447779e-07,0,0
"NT1405",3.60936210827031e-05,3.48233583757083e-05,1.99846383733181e-05,3.37845771905497e-06,0,6.35567399297238e-06,1.82810651955587e-07,1.08143645519654e-05,0,5.19311494038851e-08,0,0,0,0,3.14357195096653e-06,1.77606436442971e-06,1.01503468470675e-05
"NT1406",9.63412014831816e-06,5.90972270312143e-05,4.37433561740359e-05,1.02907352978638e-05,0,9.08129992088749e-06,5.42984048994244e-07,1.11709070678559e-08,0,0,0,0,0,0,1.45251173184244e-06,0,0
"NT1407",0,1.37775293117452e-05,6.34988327132513e-06,8.30762070284368e-06,0,2.00315079954363e-05,0,0,0,1.12411521779819e-07,0,0,0,0,7.73085899427359e-07,0,0
"OC0103",2.62350038842896e-06,2.72143280555375e-06,1.19170435759397e-05,5.04609870976541e-07,0,6.7096141961126e-07,0,1.05027590537265e-06,0,0,0,0,0,0,6.0423628072039e-07,9.13612784497665e-08,3.19918181316972e-06
"OC0105",2.95438131540138e-05,5.1808107916641e-05,8.73795867298549e-05,4.61497327402308e-06,0,6.3352775768723e-07,0,2.03335679407385e-05,0,0,0,0,0,0,1.91807336285715e-05,6.16114255968426e-06,8.99051301228422e-06
"OC0106",0,0.000211534355910884,0.00021692842418709,5.01096026524277e-05,0,5.94340250661956e-05,0,0,0,1.66063182836782e-06,0,0,0,0,1.09697501598136e-05,0,0
"OC0108",5.68634319511653e-05,2.75339241379664e-05,7.02164510299201e-06,1.15973275756586e-06,0,1.13093646225489e-07,0,2.26728959255137e-06,0,0,0,0,0,0,1.40738544825581e-06,7.81177858968401e-07,3.01979802288912e-06
"OC0109",5.4728399322292e-08,6.40817731962909e-08,3.13736958122209e-07,4.35328189833151e-08,0,3.37762634057028e-12,0,2.16151540561456e-08,0,0,0,0,0,0,1.23416938604996e-07,6.68377275474406e-12,9.72937421121901e-08
"OC0110",4.8108113928354e-06,1.04685930514811e-05,4.73854951917899e-06,1.17408659956235e-06,0,2.29394602889644e-06,2.22484127258165e-08,1.55265432236457e-06,0,0,0,0,0,0,1.54538595472651e-06,3.57009425165241e-07,1.7971226896454e-06
"OC0112",1.08294424603518e-05,1.59118539402863e-05,1.59064150685375e-05,2.80073003574005e-05,0,1.59254967418459e-05,0,3.64826867897207e-05,0,0,0,0,5.47949373231664e-07,0,4.83926068891752e-06,1.04696450447043e-05,3.29315168985925e-05
"OC0114",2.05814563073088e-07,3.62944551374775e-07,3.77368226956888e-07,2.87697109171207e-07,0,1.53975576979251e-07,0,1.25665601350501e-06,0,0,0,0,9.59663112390132e-08,0,4.11197669468587e-07,5.1044099068952e-07,4.33814754907172e-06
"OC0115",6.76583946942452e-06,3.06568325640361e-07,6.28252144027458e-07,2.88767792276903e-06,0,4.04242666659345e-07,0,1.10493975325929e-05,0,0,0,0,0,0,1.60779235304033e-06,7.82851080099799e-07,5.22248155479288e-06
"OC0117",6.86993216035688e-09,1.54347574530149e-08,9.8109960708126e-09,2.12843549282283e-09,0,6.65583417125947e-10,0,1.31728816876248e-08,0,0,0,0,0,0,1.38816877702653e-09,2.10185021648655e-09,3.66509396921357e-09
"OC0201",1.13530958318384e-05,7.20662631040428e-06,6.49180525208064e-06,1.82431998632913e-05,0,1.70823494877759e-06,0,4.13571227402223e-05,0,0,0,0,0,0,1.34532784165597e-05,2.59429375162187e-06,3.32430018776222e-05
"OC0202",1.10481793747123e-05,7.5961067648252e-05,2.77112528142085e-05,7.05876220949101e-06,0,2.38850845888112e-05,1.00785288165469e-07,2.10569503554144e-05,0,1.39739262059333e-06,0,0,0,0,1.24668963909927e-05,8.28408368884852e-06,3.35139935559569e-05
