"Scenario","Year","Region","forest_EU_noex","forest_ex","forest_EU_ex","forest_im","EP_EU","EP_im","tot_noexport"
"RCP_SFM_AF75","2040","MalaysiaReg",NA,NA,NA,1.01389531636646e-05,NA,1.68028638741807e-06,2.00181630569552e-06
"RCP_SFM_AF75","2050","MalaysiaReg",NA,NA,NA,1.10303919941997e-05,NA,1.67015155959401e-06,7.91761152513174e-07
"RCP_SFM_AF75","2060","MalaysiaReg",NA,NA,NA,1.36134135856147e-05,NA,1.88321987399248e-06,5.07899540501037e-07
"RCP_SFM_AF75","2070","MalaysiaReg",NA,NA,NA,1.29485497403764e-05,NA,2.12738227370835e-06,4.2813649909171e-07
"RCP_SFM_AF75","2080","MalaysiaReg",NA,NA,NA,1.08693212425147e-05,NA,2.03477864651284e-06,2.38971687045871e-07
"RCP_SFM_AF75","2090","MalaysiaReg",NA,NA,NA,1.1089571972372e-05,NA,2.02001790348523e-06,1.89638383611778e-07
"RCP_SFM_AF75","2100","MalaysiaReg",NA,NA,NA,1.12011020776184e-05,NA,2.01273274649566e-06,1.91128950471658e-07
"RCP_SFM_noAF","2000","MalaysiaReg",NA,NA,NA,1.01278742377531e-05,NA,NA,6.25466346223814e-06
"RCP_SFM_noAF","2010","MalaysiaReg",NA,NA,NA,9.97603502828684e-06,NA,NA,5.83035233944231e-06
"RCP_SFM_noAF","2020","MalaysiaReg",NA,NA,NA,1.00062383633706e-05,NA,NA,NA
"RCP_SFM_noAF","2030","MalaysiaReg",NA,NA,NA,9.53083983488939e-06,NA,1.68069439398248e-06,4.82079958215496e-06
"RCP_SFM_noAF","2040","MalaysiaReg",NA,NA,NA,9.52948257959724e-06,NA,1.63009672731511e-06,2.10537703833536e-06
"RCP_SFM_noAF","2050","MalaysiaReg",NA,NA,NA,1.05458968703728e-05,NA,1.62765194818723e-06,8.76146962345778e-07
"RCP_SFM_noAF","2060","MalaysiaReg",NA,NA,NA,9.69038690888682e-06,NA,1.89206654673743e-06,4.59817209167606e-07
"RCP_SFM_noAF","2070","MalaysiaReg",NA,NA,NA,9.69795014098942e-06,NA,2.25668786041104e-06,4.74592736631611e-07
"RCP_SFM_noAF","2080","MalaysiaReg",NA,NA,NA,1.12950113242348e-05,NA,2.10756416168761e-06,3.68455000257582e-07
"RCP_SFM_noAF","2090","MalaysiaReg",NA,NA,NA,1.1217834529005e-05,NA,2.05900321195432e-06,2.85320000137182e-07
"RCP_SFM_noAF","2100","MalaysiaReg",NA,NA,NA,1.12723258598969e-05,NA,2.01339720987477e-06,2.54509597932067e-07
"REF_MFM_AF0","2000","MalaysiaReg",NA,NA,NA,1.01244534513159e-05,NA,NA,6.25255088980305e-06
"REF_MFM_AF0","2010","MalaysiaReg",NA,NA,NA,9.97224044767826e-06,NA,NA,5.82813465056435e-06
"REF_MFM_AF0","2020","MalaysiaReg",NA,NA,NA,1.00251073939816e-05,NA,NA,5.79965386311496e-06
"REF_MFM_AF0","2030","MalaysiaReg",NA,NA,NA,9.53992804964233e-06,NA,NA,NA
"REF_MFM_AF0","2040","MalaysiaReg",NA,NA,NA,9.6038837455327e-06,NA,8.27359422317745e-07,2.74235398362121e-06
"REF_MFM_AF0","2050","MalaysiaReg",NA,NA,NA,1.03492445240355e-05,NA,8.16627544398499e-07,1.81927611721337e-06
"REF_MFM_AF0","2060","MalaysiaReg",NA,NA,NA,1.02587825959592e-05,NA,8.31998700282155e-07,1.29974687296037e-06
"REF_MFM_AF0","2070","MalaysiaReg",NA,NA,NA,1.03063546633574e-05,NA,8.4669434177557e-07,1.30704412801901e-06
"REF_MFM_AF0","2080","MalaysiaReg",NA,NA,NA,1.03510843953342e-05,NA,8.48700323572431e-07,1.31252116306373e-06
"REF_MFM_AF0","2090","MalaysiaReg",NA,NA,NA,1.05308693939787e-05,NA,8.52252450803948e-07,1.33400674191431e-06
"REF_MFM_AF0","2100","MalaysiaReg",NA,NA,NA,1.0688782765346e-05,NA,8.53553165792207e-07,1.35266530214956e-06
"REF_MFM_AF100","2000","MalaysiaReg",NA,NA,NA,1.0124453445558e-05,NA,NA,6.25255088624711e-06
"REF_MFM_AF100","2010","MalaysiaReg",NA,NA,NA,9.97224039004627e-06,NA,NA,5.82813461688214e-06
"REF_MFM_AF100","2020","MalaysiaReg",NA,NA,NA,1.01378171087892e-05,NA,7.7839792865476e-07,6.31517112230763e-06
"REF_MFM_AF100","2030","MalaysiaReg",NA,NA,NA,9.73566991717569e-06,NA,7.83432405497552e-07,4.95608431514553e-06
"REF_MFM_AF100","2040","MalaysiaReg",NA,NA,NA,9.76500626173281e-06,NA,7.91043685883653e-07,2.68091020942239e-06
"REF_MFM_AF100","2050","MalaysiaReg",NA,NA,NA,1.00415137459565e-05,NA,8.60109886697442e-07,1.63845203368041e-06
"REF_MFM_AF100","2060","MalaysiaReg",NA,NA,NA,1.00361461616718e-05,NA,8.5810292160493e-07,1.09477846270204e-06
"REF_MFM_AF100","2070","MalaysiaReg",NA,NA,NA,9.89948410118691e-06,NA,8.58995333847051e-07,9.3220000841254e-07
"REF_MFM_AF100","2080","MalaysiaReg",NA,NA,NA,9.863688718973e-06,NA,8.67835597379223e-07,9.29864403087121e-07
"REF_MFM_AF100","2090","MalaysiaReg",NA,NA,NA,9.87202284581498e-06,NA,8.69372745368669e-07,9.30719728650224e-07
"REF_MFM_AF100","2100","MalaysiaReg",NA,NA,NA,1.01074980840198e-05,NA,8.67843032875007e-07,9.50990624956056e-07
"REF_MFM_AF25","2000","MalaysiaReg",NA,NA,NA,1.01244534512674e-05,NA,NA,6.25255088977307e-06
"REF_MFM_AF25","2010","MalaysiaReg",NA,NA,NA,9.97224044317732e-06,NA,NA,5.82813464793383e-06
"REF_MFM_AF25","2020","MalaysiaReg",NA,NA,NA,1.0001868925317e-05,NA,NA,NA
"REF_MFM_AF25","2030","MalaysiaReg",NA,NA,NA,1.01892716611895e-05,NA,8.38386199387162e-07,5.66522221001214e-06
"REF_MFM_AF25","2040","MalaysiaReg",NA,NA,NA,1.03293945135764e-05,NA,8.08746744973637e-07,3.33488534434283e-06
"REF_MFM_AF25","2050","MalaysiaReg",NA,NA,NA,1.04001573473954e-05,NA,8.86033629760433e-07,1.835965867407e-06
"REF_MFM_AF25","2060","MalaysiaReg",NA,NA,NA,1.04147285361428e-05,NA,8.8668924473306e-07,1.40146026817059e-06
"REF_MFM_AF25","2070","MalaysiaReg",NA,NA,NA,1.01762068854973e-05,NA,8.91428755495812e-07,1.37246953560887e-06
"REF_MFM_AF25","2080","MalaysiaReg",NA,NA,NA,1.01524846836594e-05,NA,9.00065252832314e-07,1.37059879550476e-06
"REF_MFM_AF25","2090","MalaysiaReg",NA,NA,NA,1.00139891783016e-05,NA,9.11191581985555e-07,1.3548040655691e-06
"REF_MFM_AF25","2100","MalaysiaReg",NA,NA,NA,1.02206505226428e-05,NA,9.0672041557891e-07,1.37987715873746e-06
"REF_MFM_AF50","2000","MalaysiaReg",NA,NA,NA,1.01244534512107e-05,NA,NA,6.25255088973804e-06
"REF_MFM_AF50","2010","MalaysiaReg",NA,NA,NA,9.97224050528146e-06,NA,NA,5.82813468422971e-06
"REF_MFM_AF50","2020","MalaysiaReg",NA,NA,NA,1.0025107483598e-05,NA,NA,5.79965391495923e-06
"REF_MFM_AF50","2030","MalaysiaReg",NA,NA,NA,9.60549728179457e-06,NA,NA,NA
"REF_MFM_AF50","2040","MalaysiaReg",NA,NA,NA,9.60962524572185e-06,NA,8.12171249552928e-07,2.64564487467883e-06
"REF_MFM_AF50","2050","MalaysiaReg",NA,NA,NA,9.91535772817766e-06,NA,8.67815851186252e-07,1.5933626689652e-06
"REF_MFM_AF50","2060","MalaysiaReg",NA,NA,NA,1.03086923098792e-05,NA,8.67531523153578e-07,1.17686251441367e-06
"REF_MFM_AF50","2070","MalaysiaReg",NA,NA,NA,1.03629414584513e-05,NA,8.71940794496314e-07,1.18303927840624e-06
"REF_MFM_AF50","2080","MalaysiaReg",NA,NA,NA,1.04214781274613e-05,NA,8.71856201349645e-07,1.18919431413281e-06
"REF_MFM_AF50","2090","MalaysiaReg",NA,NA,NA,1.05607470805965e-05,NA,8.73578070484449e-07,1.20404072523752e-06
"REF_MFM_AF50","2100","MalaysiaReg",NA,NA,NA,1.07283818027946e-05,NA,8.73008542727018e-07,1.22163278193938e-06
"REF_MFM_AF75","2000","MalaysiaReg",NA,NA,NA,1.01244534510905e-05,NA,NA,6.25255088966387e-06
"REF_MFM_AF75","2010","MalaysiaReg",NA,NA,NA,9.97224048896757e-06,NA,NA,5.82813467469529e-06
"REF_MFM_AF75","2020","MalaysiaReg",NA,NA,NA,1.00251074663121e-05,NA,NA,5.79965390495907e-06
"REF_MFM_AF75","2030","MalaysiaReg",NA,NA,NA,1.00924605556122e-05,NA,9.3523127283603e-07,5.11320791930209e-06
"REF_MFM_AF75","2040","MalaysiaReg",NA,NA,NA,1.01771145002095e-05,NA,8.22227351293453e-07,2.71214405516964e-06
"REF_MFM_AF75","2050","MalaysiaReg",NA,NA,NA,1.03947406181105e-05,NA,8.19212005237432e-07,1.63855016313897e-06
"REF_MFM_AF75","2060","MalaysiaReg",NA,NA,NA,1.07995887943463e-05,NA,8.3434301366697e-07,1.21020831934236e-06
"REF_MFM_AF75","2070","MalaysiaReg",NA,NA,NA,1.09745753045916e-05,NA,8.41669542563256e-07,1.22917325401231e-06
"REF_MFM_AF75","2080","MalaysiaReg",NA,NA,NA,1.09388857960132e-05,NA,8.44423635088027e-07,1.2257471796077e-06
"REF_MFM_AF75","2090","MalaysiaReg",NA,NA,NA,1.09399230507889e-05,NA,8.56252297001956e-07,1.22708554394308e-06
"REF_MFM_AF75","2100","MalaysiaReg",NA,NA,NA,1.10898681463626e-05,NA,8.57452391306944e-07,1.24280827386134e-06
"REF_MFM_noAF","2000","MalaysiaReg",NA,NA,NA,1.01244534455587e-05,NA,NA,6.2525508862476e-06
"REF_MFM_noAF","2010","MalaysiaReg",NA,NA,NA,9.97224036421046e-06,NA,NA,5.82813460178277e-06
"REF_MFM_noAF","2020","MalaysiaReg",NA,NA,NA,1.01378170372454e-05,NA,7.9371497156754e-07,6.32403218769878e-06
"REF_MFM_noAF","2030","MalaysiaReg",NA,NA,NA,9.97537378504762e-06,NA,7.98920625611227e-07,5.48006688236265e-06
"REF_MFM_noAF","2040","MalaysiaReg",NA,NA,NA,1.00429132594535e-05,NA,8.28459488396224e-07,3.04469227338277e-06
"REF_MFM_noAF","2050","MalaysiaReg",NA,NA,NA,1.0951663355045e-05,NA,8.21911621699788e-07,1.79298371205882e-06
"REF_MFM_noAF","2060","MalaysiaReg",NA,NA,NA,1.10692555351626e-05,NA,8.6585136188033e-07,1.45357321476456e-06
"REF_MFM_noAF","2070","MalaysiaReg",NA,NA,NA,1.10660133746101e-05,NA,8.83618425013991e-07,1.45534219826892e-06
"REF_MFM_noAF","2080","MalaysiaReg",NA,NA,NA,1.10596492329714e-05,NA,8.83118688966948e-07,1.4545062485922e-06
"REF_MFM_noAF","2090","MalaysiaReg",NA,NA,NA,1.12488962091596e-05,NA,8.84193572952884e-07,1.47768549285755e-06
"REF_MFM_noAF","2100","MalaysiaReg",NA,NA,NA,1.13992945729433e-05,NA,8.83183698775947e-07,1.49587947395111e-06
"REF_SFM_AF0","2000","MalaysiaReg",NA,NA,NA,1.01244534512579e-05,NA,NA,6.25255088976722e-06
"REF_SFM_AF0","2010","MalaysiaReg",NA,NA,NA,9.97224045266445e-06,NA,NA,5.82813465347845e-06
"REF_SFM_AF0","2020","MalaysiaReg",NA,NA,NA,1.01378171898373e-05,NA,7.89473592101766e-07,6.32157858327772e-06
"REF_SFM_AF0","2030","MalaysiaReg",NA,NA,NA,9.94632893543036e-06,NA,7.94557863689006e-07,5.40495189869168e-06
"REF_SFM_AF0","2040","MalaysiaReg",NA,NA,NA,1.00381727067755e-05,NA,8.19938630168253e-07,3.05540249348804e-06
"REF_SFM_AF0","2050","MalaysiaReg",NA,NA,NA,1.09141311937063e-05,NA,8.16749628615911e-07,1.9431212334902e-06
"REF_SFM_AF0","2060","MalaysiaReg",NA,NA,NA,1.14579381790532e-05,NA,8.32911954198495e-07,1.51106235979015e-06
"REF_SFM_AF0","2070","MalaysiaReg",NA,NA,NA,1.09070586948613e-05,NA,8.4055064409237e-07,1.44427522076668e-06
"REF_SFM_AF0","2080","MalaysiaReg",NA,NA,NA,1.08339681900014e-05,NA,8.5312684377724e-07,1.43683546779698e-06
"REF_SFM_AF0","2090","MalaysiaReg",NA,NA,NA,1.06222482904594e-05,NA,8.66875575756828e-07,1.41249648584016e-06
"REF_SFM_AF0","2100","MalaysiaReg",NA,NA,NA,1.05597022787801e-05,NA,8.67496373588872e-07,1.40488327303314e-06
"REF_SFM_AF100","2000","MalaysiaReg",NA,NA,NA,1.01244533941666e-05,NA,NA,6.25255085450941e-06
"REF_SFM_AF100","2010","MalaysiaReg",NA,NA,NA,9.97224025204526e-06,NA,NA,5.82813453622941e-06
"REF_SFM_AF100","2020","MalaysiaReg",NA,NA,NA,1.00251070908874e-05,NA,NA,5.79965368777108e-06
"REF_SFM_AF100","2030","MalaysiaReg",NA,NA,NA,1.02359106498459e-05,NA,8.77100002506314e-07,5.23590474725711e-06
"REF_SFM_AF100","2040","MalaysiaReg",NA,NA,NA,1.03181065560228e-05,NA,8.84968300474119e-07,2.62693019024263e-06
"REF_SFM_AF100","2050","MalaysiaReg",NA,NA,NA,1.03754080617018e-05,NA,9.44498450400891e-07,1.3842304553099e-06
"REF_SFM_AF100","2060","MalaysiaReg",NA,NA,NA,1.12685135225744e-05,NA,9.53152782205016e-07,1.01687421101929e-06
"REF_SFM_AF100","2070","MalaysiaReg",NA,NA,NA,1.25366357428452e-05,NA,9.50062702709733e-07,8.86988503223597e-07
"REF_SFM_AF100","2080","MalaysiaReg",NA,NA,NA,1.34107764818964e-05,NA,9.73161801425043e-07,8.2586815134173e-07
"REF_SFM_AF100","2090","MalaysiaReg",NA,NA,NA,1.32652504306425e-05,NA,9.88290759416896e-07,7.4504364747591e-07
"REF_SFM_AF100","2100","MalaysiaReg",NA,NA,NA,1.44906526734767e-05,NA,9.81897797261151e-07,7.56227981047457e-07
"REF_SFM_AF25","2000","MalaysiaReg",NA,NA,NA,1.01244534510823e-05,NA,NA,6.25255088965875e-06
"REF_SFM_AF25","2010","MalaysiaReg",NA,NA,NA,9.97224042083951e-06,NA,NA,5.82813463487882e-06
"REF_SFM_AF25","2020","MalaysiaReg",NA,NA,NA,1.00018688966915e-05,NA,NA,NA
"REF_SFM_AF25","2030","MalaysiaReg",NA,NA,NA,9.67255648944183e-06,NA,NA,NA
"REF_SFM_AF25","2040","MalaysiaReg",NA,NA,NA,9.6868850157279e-06,NA,8.05020004467939e-07,2.66402067574503e-06
"REF_SFM_AF25","2050","MalaysiaReg",NA,NA,NA,9.62361939537527e-06,NA,8.75376060766941e-07,1.57735033980365e-06
"REF_SFM_AF25","2060","MalaysiaReg",NA,NA,NA,9.96810515993973e-06,NA,8.72864849744883e-07,1.18185256415441e-06
"REF_SFM_AF25","2070","MalaysiaReg",NA,NA,NA,1.00339578823762e-05,NA,8.84508363557613e-07,1.19030098934467e-06
"REF_SFM_AF25","2080","MalaysiaReg",NA,NA,NA,1.01344566993798e-05,NA,8.8306569161031e-07,1.2010998162866e-06
"REF_SFM_AF25","2090","MalaysiaReg",NA,NA,NA,1.03925865755025e-05,NA,8.83353965124765e-07,1.22927184816812e-06
"REF_SFM_AF25","2100","MalaysiaReg",NA,NA,NA,1.04830316838921e-05,NA,8.89897427212552e-07,1.23984527384843e-06
"REF_SFM_AF50","2000","MalaysiaReg",NA,NA,NA,1.01244534509526e-05,NA,NA,6.2525508895787e-06
"REF_SFM_AF50","2010","MalaysiaReg",NA,NA,NA,9.97224042955318e-06,NA,NA,5.8281346399714e-06
"REF_SFM_AF50","2020","MalaysiaReg",NA,NA,NA,1.00018688915136e-05,NA,NA,NA
"REF_SFM_AF50","2030","MalaysiaReg",NA,NA,NA,1.01811448978955e-05,NA,8.27552664106578e-07,5.53971770699082e-06
"REF_SFM_AF50","2040","MalaysiaReg",NA,NA,NA,1.03294719089e-05,NA,8.02278947406169e-07,3.01709765776511e-06
"REF_SFM_AF50","2050","MalaysiaReg",NA,NA,NA,1.12136859079249e-05,NA,8.08824640915401e-07,1.75034367698097e-06
"REF_SFM_AF50","2060","MalaysiaReg",NA,NA,NA,1.19197217508789e-05,NA,8.26186436292409e-07,1.32061890335541e-06
"REF_SFM_AF50","2070","MalaysiaReg",NA,NA,NA,1.21000815514083e-05,NA,8.3392264421556e-07,1.24814601035343e-06
"REF_SFM_AF50","2080","MalaysiaReg",NA,NA,NA,1.22095735957764e-05,NA,8.37087447881247e-07,1.25901752352577e-06
"REF_SFM_AF50","2090","MalaysiaReg",NA,NA,NA,1.21830873096766e-05,NA,8.51337135303863e-07,1.25783667781398e-06
"REF_SFM_AF50","2100","MalaysiaReg",NA,NA,NA,1.22894331215194e-05,NA,8.5276068014267e-07,1.26823654255261e-06
"REF_SFM_AF75","2000","MalaysiaReg",NA,NA,NA,1.01244534504913e-05,NA,NA,6.25255088929378e-06
"REF_SFM_AF75","2010","MalaysiaReg",NA,NA,NA,9.97224043342993e-06,NA,NA,5.82813464223711e-06
"REF_SFM_AF75","2020","MalaysiaReg",NA,NA,NA,1.01378190502502e-05,NA,8.71674524699947e-07,6.36913395872758e-06
"REF_SFM_AF75","2030","MalaysiaReg",NA,NA,NA,9.69959695105975e-06,NA,8.787764657072e-07,4.73473167088555e-06
"REF_SFM_AF75","2040","MalaysiaReg",NA,NA,NA,9.70108830777088e-06,NA,8.86985623102751e-07,2.37829224474219e-06
"REF_SFM_AF75","2050","MalaysiaReg",NA,NA,NA,1.04699604427319e-05,NA,8.93645645276311e-07,1.40240635222396e-06
"REF_SFM_AF75","2060","MalaysiaReg",NA,NA,NA,1.10424629495976e-05,NA,9.1100145853039e-07,1.00107982905711e-06
"REF_SFM_AF75","2070","MalaysiaReg",NA,NA,NA,1.14922805185613e-05,NA,9.23930935231839e-07,8.03021286396674e-07
"REF_SFM_AF75","2080","MalaysiaReg",NA,NA,NA,1.14836661354751e-05,NA,9.41849729918003e-07,7.51497802602798e-07
"REF_SFM_AF75","2090","MalaysiaReg",NA,NA,NA,1.14301551074456e-05,NA,9.43609642365139e-07,6.83841208681898e-07
"REF_SFM_AF75","2100","MalaysiaReg",NA,NA,NA,1.20273619573576e-05,NA,9.44066804304186e-07,6.55364081064537e-07
"REF_SFM_noAF","2000","MalaysiaReg",NA,NA,NA,1.01244534455604e-05,NA,NA,6.25255088624859e-06
"REF_SFM_noAF","2010","MalaysiaReg",NA,NA,NA,9.97224034881678e-06,NA,NA,5.82813459278615e-06
"REF_SFM_noAF","2020","MalaysiaReg",NA,NA,NA,1.00251071926861e-05,NA,NA,5.7996537466629e-06
"REF_SFM_noAF","2030","MalaysiaReg",NA,NA,NA,9.86111512930255e-06,NA,NA,5.01560180031796e-06
"REF_SFM_noAF","2040","MalaysiaReg",NA,NA,NA,1.0002193612894e-05,NA,8.06266103545078e-07,3.02707476859893e-06
"REF_SFM_noAF","2050","MalaysiaReg",NA,NA,NA,1.03878769783073e-05,NA,8.15617571268035e-07,1.70616752970503e-06
"REF_SFM_noAF","2060","MalaysiaReg",NA,NA,NA,1.07801794601992e-05,NA,8.33466585801981e-07,1.4144230462137e-06
"REF_SFM_noAF","2070","MalaysiaReg",NA,NA,NA,1.05075124740465e-05,NA,8.41274774643654e-07,1.38216595938841e-06
"REF_SFM_noAF","2080","MalaysiaReg",NA,NA,NA,1.065123481778e-05,NA,8.44457111785931e-07,1.4000574437146e-06
"REF_SFM_noAF","2090","MalaysiaReg",NA,NA,NA,1.04611774019199e-05,NA,8.60120984074863e-07,1.37881809767884e-06
"REF_SFM_noAF","2100","MalaysiaReg",NA,NA,NA,1.04172663227392e-05,NA,8.61636444344551e-07,1.37365474585967e-06
"RCP_MFM_AF0","2000","MexicoReg",NA,NA,NA,NA,NA,NA,NA
"RCP_MFM_AF0","2010","MexicoReg",NA,NA,NA,1.10723931398539e-05,NA,NA,2.55604833017838e-05
"RCP_MFM_AF0","2020","MexicoReg",NA,NA,NA,1.20459807367302e-05,NA,NA,1.04469964243005e-05
"RCP_MFM_AF0","2030","MexicoReg",NA,NA,NA,1.19964535016867e-05,NA,NA,1.02906918521755e-05
"RCP_MFM_AF0","2040","MexicoReg",NA,NA,NA,1.29046883286836e-05,NA,NA,6.6411937884652e-06
"RCP_MFM_AF0","2050","MexicoReg",NA,NA,NA,1.29989495380174e-05,NA,NA,6.67572080098585e-06
"RCP_MFM_AF0","2060","MexicoReg",NA,NA,NA,1.3025537376368e-05,NA,NA,6.68937521090651e-06
"RCP_MFM_AF0","2070","MexicoReg",NA,NA,NA,1.26216130197753e-05,NA,3.63108186425044e-06,6.34998746688112e-06
"RCP_MFM_AF0","2080","MexicoReg",NA,NA,NA,1.27284037711672e-05,NA,4.83763394518681e-06,6.82600472635346e-06
"RCP_MFM_AF0","2090","MexicoReg",NA,NA,NA,1.29554173315541e-05,NA,6.90864276462273e-06,7.61707610087957e-06
"RCP_MFM_AF0","2100","MexicoReg",NA,NA,NA,1.303677687194e-05,NA,8.31607780041794e-06,8.18796954324783e-06
"RCP_MFM_AF100","2000","MexicoReg",NA,NA,NA,NA,NA,NA,NA
"RCP_MFM_AF100","2010","MexicoReg",NA,NA,NA,1.08021570417144e-05,NA,NA,2.46212266517817e-05
"RCP_MFM_AF100","2020","MexicoReg",NA,NA,NA,1.17631953002172e-05,NA,NA,1.01528399797403e-05
"RCP_MFM_AF100","2030","MexicoReg",NA,NA,NA,1.17783273680667e-05,NA,NA,9.97475015962311e-06
"RCP_MFM_AF100","2040","MexicoReg",NA,NA,NA,1.15930362274607e-05,NA,NA,3.41710665878267e-06
"RCP_MFM_AF100","2050","MexicoReg",NA,NA,NA,1.13064549531994e-05,NA,NA,1.92817841292056e-06
"RCP_MFM_AF100","2060","MexicoReg",NA,NA,NA,1.10874406702489e-05,NA,NA,NA
"RCP_MFM_AF100","2070","MexicoReg",NA,NA,NA,1.10904939313372e-05,NA,3.63787784167385e-06,9.58814492244955e-07
"RCP_MFM_AF100","2080","MexicoReg",NA,NA,NA,1.1167108323797e-05,NA,4.96475708972705e-06,9.70374702250194e-07
"RCP_MFM_AF100","2090","MexicoReg",NA,NA,NA,1.12800973625172e-05,NA,3.45062943940355e-06,8.71012541406225e-07
"RCP_MFM_AF100","2100","MexicoReg",NA,NA,NA,1.12973762864932e-05,NA,3.48232272784253e-06,8.6052582497801e-07
"RCP_MFM_AF25","2000","MexicoReg",NA,NA,NA,NA,NA,NA,NA
"RCP_MFM_AF25","2010","MexicoReg",NA,NA,NA,1.10621383389206e-05,NA,NA,2.55368102200291e-05
"RCP_MFM_AF25","2020","MexicoReg",NA,NA,NA,1.20251816175188e-05,NA,NA,1.03279854783132e-05
"RCP_MFM_AF25","2030","MexicoReg",NA,NA,NA,1.19749651251113e-05,NA,NA,1.01643741584192e-05
"RCP_MFM_AF25","2040","MexicoReg",NA,NA,NA,1.21789714224507e-05,NA,NA,6.21722134640575e-06
"RCP_MFM_AF25","2050","MexicoReg",NA,NA,NA,1.21696291283299e-05,NA,NA,NA
"RCP_MFM_AF25","2060","MexicoReg",NA,NA,NA,1.21932598885772e-05,NA,NA,NA
"RCP_MFM_AF25","2070","MexicoReg",NA,NA,NA,1.22944283442792e-05,NA,NA,NA
"RCP_MFM_AF25","2080","MexicoReg",NA,NA,NA,1.23860497599196e-05,NA,NA,NA
"RCP_MFM_AF25","2090","MexicoReg",NA,NA,NA,1.25949345764982e-05,NA,NA,NA
"RCP_MFM_AF25","2100","MexicoReg",NA,NA,NA,1.26300603081668e-05,NA,NA,NA
"RCP_MFM_AF50","2000","MexicoReg",NA,NA,NA,NA,NA,NA,NA
"RCP_MFM_AF50","2010","MexicoReg",NA,NA,NA,1.09946262590165e-05,NA,NA,2.53809594144028e-05
"RCP_MFM_AF50","2020","MexicoReg",NA,NA,NA,1.19619097196406e-05,NA,NA,1.02736435761901e-05
"RCP_MFM_AF50","2030","MexicoReg",NA,NA,NA,1.19351486055886e-05,NA,NA,1.01453681099476e-05
"RCP_MFM_AF50","2040","MexicoReg",NA,NA,NA,1.1558369655665e-05,NA,NA,5.63332673208537e-06
"RCP_MFM_AF50","2050","MexicoReg",NA,NA,NA,1.15950074925216e-05,NA,NA,NA
"RCP_MFM_AF50","2060","MexicoReg",NA,NA,NA,1.1589684256632e-05,NA,NA,NA
"RCP_MFM_AF50","2070","MexicoReg",NA,NA,NA,1.16611218113332e-05,NA,NA,NA
"RCP_MFM_AF50","2080","MexicoReg",NA,NA,NA,1.17420134919632e-05,NA,NA,NA
"RCP_MFM_AF50","2090","MexicoReg",NA,NA,NA,1.19583979000585e-05,NA,NA,NA
"RCP_MFM_AF50","2100","MexicoReg",NA,NA,NA,1.19745087301965e-05,NA,NA,NA
"RCP_MFM_AF75","2000","MexicoReg",NA,NA,NA,NA,NA,NA,NA
"RCP_MFM_AF75","2010","MexicoReg",NA,NA,NA,1.08816604787716e-05,NA,NA,2.51201793009122e-05
"RCP_MFM_AF75","2020","MexicoReg",NA,NA,NA,1.18563472928722e-05,NA,NA,1.02825349368376e-05
"RCP_MFM_AF75","2030","MexicoReg",NA,NA,NA,1.18485512267618e-05,NA,NA,1.0137281405681e-05
"RCP_MFM_AF75","2040","MexicoReg",NA,NA,NA,1.14969711105027e-05,NA,NA,4.24357914752067e-06
"RCP_MFM_AF75","2050","MexicoReg",NA,NA,NA,1.15463589926017e-05,NA,NA,NA
"RCP_MFM_AF75","2060","MexicoReg",NA,NA,NA,1.13406154561971e-05,NA,NA,NA
"RCP_MFM_AF75","2070","MexicoReg",NA,NA,NA,1.13203351620488e-05,NA,NA,NA
"RCP_MFM_AF75","2080","MexicoReg",NA,NA,NA,1.13894187651215e-05,NA,3.99987093587901e-06,1.85469955939002e-06
"RCP_MFM_AF75","2090","MexicoReg",NA,NA,NA,1.15325277958926e-05,NA,4.86773399494402e-06,1.95104768829288e-06
"RCP_MFM_AF75","2100","MexicoReg",NA,NA,NA,1.15583925470231e-05,NA,6.61296673836001e-06,2.1436223649925e-06
"RCP_MFM_noAF","2000","MexicoReg",NA,NA,NA,NA,NA,NA,NA
"RCP_MFM_noAF","2010","MexicoReg",NA,NA,NA,1.07615369847849e-05,NA,NA,2.48428756933347e-05
"RCP_MFM_noAF","2020","MexicoReg",NA,NA,NA,1.17303767367789e-05,NA,NA,1.01732857210339e-05
"RCP_MFM_noAF","2030","MexicoReg",NA,NA,NA,1.17984804918484e-05,NA,NA,9.81288102151847e-06
"RCP_MFM_noAF","2040","MexicoReg",NA,NA,NA,1.17426279737906e-05,NA,NA,2.75939035955723e-06
"RCP_MFM_noAF","2050","MexicoReg",NA,NA,NA,1.13266376590309e-05,NA,NA,NA
"RCP_MFM_noAF","2060","MexicoReg",NA,NA,NA,1.11314783517413e-05,NA,3.21095093360512e-06,1.17082352605703e-06
"RCP_MFM_noAF","2070","MexicoReg",NA,NA,NA,1.11023576202182e-05,NA,4.25821458811534e-06,9.37609904546009e-07
"RCP_MFM_noAF","2080","MexicoReg",NA,NA,NA,1.11662459474352e-05,NA,3.746078334949e-06,8.31869671168146e-07
"RCP_MFM_noAF","2090","MexicoReg",NA,NA,NA,1.12655502042896e-05,NA,4.55110371203595e-06,8.78433033847404e-07
"RCP_MFM_noAF","2100","MexicoReg",NA,NA,NA,1.12801643257003e-05,NA,5.03237869639237e-06,9.05375161308263e-07
"RCP_SFM_AF0","2000","MexicoReg",NA,NA,NA,NA,NA,NA,NA
