"Scenario","Year","Annual_EU_median","Permanent_EU_median","Pasture_EU_median","Urban_EU_median","Annual_RoW_median","Permanent_RoW_median","Pasture_RoW_median","Urban_RoW_median","For_ClearCut_EU_median","For_ClearCut_im_median","For_ClearCut_ex_median","For_Retention_EU_median","For_Plantation_im_median","For_TimberPlant_EU_median","For_TimberPlant_ex_median","For_SelectionSystem_EU_median","For_SelectionSystem_im_median","For_SelectionSystem_ex_median","For_Selective_im_median","EP_EU_median","EP_conv_EU_median","EP_RoW_median","EP_conv_im_median","Afforested_EU_median","Afforested_RoW_median","Regrowth_median","ForOther_Extensive_EU_median","ForOther_Extensive_RoW_median","ForOther_Intensive_EU_median","ForOther_Intensive_RoW_median"
"RCP_SFM_AF50",2000,0.000605638364767928,1.44115868922179e-05,9.73712208528505e-06,1.29012774093024e-05,2.93464557626149e-05,2.83293585712248e-05,2.04900239111774e-05,6.11264855044469e-05,2.25777702938689e-06,1.82696701283575e-06,3.2519728707443e-06,0,4.11293759513695e-05,0,0,2.90386759742965e-07,0,0,0,0,0,0,0,0,0,4.52405311932341e-06,Inf,1.60018845189718e-06,Inf,2.23698472319505e-05
"RCP_SFM_AF50",2010,0.000594549720213293,1.43531378859558e-05,9.53021855907124e-06,1.28152533285479e-05,3.02034744919561e-05,2.84517155977844e-05,2.10866014408835e-05,6.12795762918676e-05,2.16909847286234e-06,2.1340188122941e-06,3.24499961840191e-06,0,4.09904672722041e-05,0,0,2.98002767416098e-07,0,0,0,0,0,0,0,2.39969744436489e-06,5.27450152902239e-06,4.25192571448453e-06,Inf,1.57977017874185e-06,Inf,2.20944909165761e-05
"RCP_SFM_AF50",2020,0.000612933440250833,1.44770245531104e-05,9.58072186310639e-06,1.29282153054122e-05,3.07528910221003e-05,2.86665020670471e-05,2.13959706901945e-05,6.15560164037885e-05,2.2552204188895e-06,2.34797763385217e-06,3.27328689252031e-06,0,4.14337813965917e-05,0,0,3.02022477465268e-07,0,0,0,3.12177799949442e-06,1.4734875237651e-05,5.02121441296196e-05,0,2.50042527000657e-06,5.4710636564676e-06,4.09923880063949e-06,Inf,1.65303985898891e-06,Inf,2.24373563427685e-05
"RCP_SFM_AF50",2030,0.000600271845930638,1.4444130815561e-05,9.55986733063215e-06,1.28964969741149e-05,3.02798045134461e-05,2.87200214472008e-05,2.0799186444578e-05,6.15435785236556e-05,2.26995257967187e-06,2.37184267793594e-06,3.2626575945412e-06,2.78101211286108e-07,4.16803662627127e-05,0,0,3.18684646266667e-07,0,0,0,5.34122947179739e-06,1.4406628197389e-05,5.66970517085768e-05,4.4058530014704e-05,2.33000399241985e-06,5.57801330006433e-06,4.08068867177807e-06,Inf,1.70792882622565e-06,Inf,2.27640659627643e-05
"RCP_SFM_AF50",2040,0.000598011619870946,1.4442990870341e-05,9.57201215365616e-06,1.30220868661618e-05,3.03187383200436e-05,2.88057786117959e-05,2.0613696565586e-05,6.16059296370392e-05,2.27993555851912e-06,2.43610044942179e-06,3.2553465417929e-06,3.22329731099357e-07,4.30852248579268e-05,0,0,3.43205172246412e-07,0,0,0,5.47751821235457e-06,1.32593991933216e-05,5.16124978630189e-05,3.97014094032631e-05,2.30293950969376e-06,5.76057936914763e-06,4.07353115123408e-06,Inf,1.74854701249282e-06,Inf,2.28489377165861e-05
"RCP_SFM_AF50",2050,0.000546980359635304,1.4435603864774e-05,9.63554515035541e-06,1.3058294613468e-05,2.98081539750287e-05,2.88400896121817e-05,2.01875323423013e-05,6.15623654577188e-05,2.39298464916547e-06,2.5544730895383e-06,3.25250528935544e-06,3.26612878374699e-07,4.30363587683353e-05,0,0,3.73840801686194e-07,0,0,0,5.52665771494455e-06,1.23986169785955e-05,5.40742902376833e-05,4.40830170570057e-05,2.2099830156606e-06,6.16668184338661e-06,4.06436396817887e-06,Inf,1.80715425460735e-06,Inf,2.2934513884911e-05
"RCP_SFM_AF50",2060,0.000464287437034854,1.43425567554625e-05,9.61523908347565e-06,1.30581375840604e-05,2.94436720940679e-05,2.88726069097058e-05,1.96418451087687e-05,6.1542876035773e-05,2.62575909923466e-06,2.65821200340239e-06,3.23552904043805e-06,3.37382516586816e-07,4.54732437071167e-05,0,0,4.12669380641411e-07,0,0,0,5.40562594479639e-06,1.19711752965395e-05,5.40751336786211e-05,5.62589172390952e-05,2.11250853693802e-06,6.25348510314876e-06,4.05097410039765e-06,Inf,1.87766623285643e-06,Inf,2.31293385669193e-05
"RCP_SFM_AF50",2070,0.000353149265564391,1.41264636548055e-05,9.50366863504e-06,1.29583230233966e-05,2.85859623463232e-05,2.89068729788187e-05,1.91825745037222e-05,6.15210798325579e-05,2.94780509128487e-06,2.81207347338859e-06,3.19253801415848e-06,3.38587371511427e-07,4.6245797785825e-05,0,0,4.72673120674771e-07,0,0,0,6.67043568421171e-06,1.1205304906176e-05,5.05447568643427e-05,5.09505471659005e-05,1.96169776254197e-06,6.16853045620811e-06,3.97388641762531e-06,Inf,2.02062044727537e-06,Inf,2.41383975658857e-05
"RCP_SFM_AF50",2080,0.000218850448230506,1.39003580345128e-05,9.59662973001811e-06,1.28395935026606e-05,2.75114258353597e-05,2.89710189415189e-05,1.85221268538182e-05,6.15157636914218e-05,3.06371123787168e-06,3.20393435666693e-06,3.15514934895688e-06,3.38698690156758e-07,4.58429385866406e-05,0,0,7.50974361922083e-07,0,0,0,6.75215552103575e-06,1.10132423481068e-05,4.86136211114062e-05,4.60967228613577e-05,1.88188048877164e-06,6.43191608197105e-06,3.80684088889059e-06,Inf,2.24656846752608e-06,Inf,2.55265312471496e-05
"RCP_SFM_AF50",2090,0.000160643894504087,1.3797464970604e-05,9.52008863702254e-06,1.27116303509211e-05,2.61226985487056e-05,2.89760254565683e-05,1.76096781946647e-05,6.1464548254246e-05,3.14134283843303e-06,3.28934083886385e-06,3.1344618240751e-06,3.31428023611072e-07,4.53309513179122e-05,0,0,9.26478274495449e-07,0,0,0,8.90704098173511e-06,1.09097310941489e-05,4.64602775875233e-05,5.01932551403085e-05,1.70822544541436e-06,6.79051425642139e-06,3.59770234838122e-06,Inf,2.50803121888341e-06,Inf,2.72838999461333e-05
"RCP_SFM_AF50",2100,0.000107320758616038,1.37232781233634e-05,9.5084767751881e-06,1.26068113796467e-05,2.48402784337543e-05,2.88658290052318e-05,1.64170113085353e-05,6.12039345511326e-05,3.21849707509336e-06,3.30317598606505e-06,3.10634785305219e-06,3.2889365889553e-07,4.41528800423512e-05,0,0,9.89392811647902e-07,0,0,0,1.00709741716682e-05,1.0714829564406e-05,4.32983391620562e-05,5.69975366992899e-05,1.54439735072439e-06,6.87663867078275e-06,3.38933718982003e-06,0,2.71511761685914e-06,0,2.87813865980966e-05
"RCP_SFM_AF75",2000,0.000605594446988059,1.44047713293379e-05,9.7342745989541e-06,1.28951904422483e-05,2.93463805695014e-05,2.83293004877015e-05,2.04900159725026e-05,6.11263284616966e-05,2.20691848356787e-06,1.81946281083494e-06,3.49424365898733e-06,0,4.10780837815708e-05,0,0,2.90350628610705e-07,0,0,0,0,0,0,0,0,0,4.52414289160397e-06,Inf,1.60017875162051e-06,Inf,2.23695534735903e-05
"RCP_SFM_AF75",2010,0.000594497248130025,1.4342436690243e-05,9.52566598940378e-06,1.28049567623972e-05,3.02033788601239e-05,2.84516392955404e-05,2.10865869212302e-05,6.12793951596508e-05,2.11007439430685e-06,2.12538878186083e-06,3.4852851908232e-06,0,4.09174153557396e-05,0,0,2.97930131870508e-07,0,0,0,0,0,0,0,2.39880836810368e-06,5.27449413305141e-06,4.25205514784526e-06,Inf,1.57976676081991e-06,Inf,2.20939607506255e-05
"RCP_SFM_AF75",2020,0.000612969305359976,1.44765358886034e-05,9.58126891117718e-06,1.29301827661094e-05,3.07527044536018e-05,2.86663263617946e-05,2.13959312592442e-05,6.15557470345145e-05,2.17566267836807e-06,2.35353757783174e-06,3.51737549177344e-06,0,4.12807452113115e-05,0,0,3.0203784540013e-07,0,0,0,3.12139913576353e-06,1.46473140216931e-05,5.02121304104285e-05,8.76009282666067e-05,2.49964287318883e-06,5.47105596302824e-06,4.09843046707029e-06,Inf,1.65248953840049e-06,Inf,2.24334582313516e-05
"RCP_SFM_AF75",2030,0.000600378002815757,1.44501546371608e-05,9.56288006763446e-06,1.29036092520095e-05,3.02805346617041e-05,2.87215960597789e-05,2.07997895408868e-05,6.15449176127454e-05,2.22075317830635e-06,2.39196282116372e-06,3.50491661067059e-06,2.69956781402904e-07,4.06695471652188e-05,0,0,3.20947261257681e-07,0,0,0,5.34334369829863e-06,1.42775214621282e-05,5.67004451142566e-05,9.37001661898685e-05,2.32961011413893e-06,5.5781695634801e-06,4.07860556341119e-06,Inf,1.70606503400388e-06,Inf,2.27557660375526e-05
"RCP_SFM_AF75",2040,0.000598026682931148,1.44617609350095e-05,9.58192104222626e-06,1.30376046985494e-05,3.03177803228452e-05,2.88064532434321e-05,2.0613830988858e-05,6.16080468819192e-05,2.27190612022206e-06,2.61894279889949e-06,3.49817447120468e-06,3.44611854915312e-07,4.17784683612721e-05,0,0,3.52082631818675e-07,0,0,0,5.48460872391708e-06,1.285415555786e-05,5.16153210355652e-05,4.31313051017416e-05,2.30303231660593e-06,5.76096021617823e-06,4.07326106279495e-06,Inf,1.74704841448539e-06,Inf,2.28432266897705e-05
"RCP_SFM_AF75",2050,0.00054614208447254,1.44363731271503e-05,9.64253308421055e-06,1.30684860774966e-05,2.98087000475217e-05,2.88440521205723e-05,2.01891671917222e-05,6.15690639095058e-05,2.35227274191071e-06,2.80326909610052e-06,3.49092495369416e-06,3.55691393430333e-07,4.30443785568844e-05,0,0,3.96367279863312e-07,0,0,0,5.53079688292763e-06,1.19360157731106e-05,5.40845734833779e-05,4.37271675256212e-05,2.20884804097493e-06,6.16741707251304e-06,4.0597587141192e-06,Inf,1.80517976562217e-06,Inf,2.2908816627852e-05
"RCP_SFM_AF75",2060,0.000461474635881882,1.43588693699508e-05,9.63048696945204e-06,1.30655966519938e-05,2.94485552716425e-05,2.88787770881308e-05,1.96425752367088e-05,6.15525292820197e-05,2.70308473062988e-06,2.91841293278251e-06,3.47505804266895e-06,3.56273747696042e-07,4.88163398119614e-05,0,0,4.49160338468609e-07,0,0,0,5.40670693235352e-06,1.12705239754236e-05,5.40887370765363e-05,5.32368232342647e-05,2.11328654839831e-06,6.25439372178377e-06,4.04210935186729e-06,Inf,1.87918612947988e-06,Inf,2.30927172687827e-05
"RCP_SFM_AF75",2070,0.000350058981162982,1.41388008825354e-05,9.51623392930396e-06,1.2960295968349e-05,2.85901398532641e-05,2.89122191748249e-05,1.9182973829791e-05,6.15301144566328e-05,3.00676820926842e-06,3.13517429191136e-06,3.42376808673855e-06,3.55061711419549e-07,4.81779883467851e-05,0,0,6.34775881620386e-07,0,0,0,6.6693740924237e-06,1.07745799547532e-05,5.05591114008792e-05,4.58587356356929e-05,1.95991187306516e-06,6.16942261290088e-06,3.97066623613263e-06,Inf,2.02384203495758e-06,Inf,2.41288071029129e-05
"RCP_SFM_AF75",2080,0.000215027971369266,1.38884062547331e-05,9.60316110892808e-06,1.28258543892129e-05,2.75129732029769e-05,2.89768305212366e-05,1.85222307697934e-05,6.1522715010443e-05,3.10110726326514e-06,3.14625816653099e-06,3.37504614383425e-06,3.51382583379404e-07,4.68737077916377e-05,0,0,9.81414984617905e-07,0,0,0,6.74515914684731e-06,1.07426436188359e-05,4.86271615583325e-05,4.20003458639867e-05,1.87908831649546e-06,6.43281611928648e-06,3.8116900747846e-06,Inf,2.25851893908592e-06,Inf,2.55349069577031e-05
"RCP_SFM_AF75",2090,0.000157859952730304,1.37822818731657e-05,9.52957966452488e-06,1.26920023422359e-05,2.61125223106424e-05,2.89813861768297e-05,1.760453461705e-05,6.14686308815153e-05,3.21312808480995e-06,3.19236255260174e-06,3.35174412670224e-06,3.48276570781965e-07,4.71271978950002e-05,0,0,1.17476432006553e-06,0,0,0,8.89739603775618e-06,1.0640046458608e-05,4.64685300585358e-05,4.70349488737527e-05,1.70496140450029e-06,6.79132917504114e-06,3.60898719073666e-06,Inf,2.52584479182083e-06,Inf,2.73087671513018e-05
"RCP_SFM_AF75",2100,0.000105375252082681,1.37106936912514e-05,9.51814418683021e-06,1.2590416631934e-05,2.48081744409309e-05,2.88716892337245e-05,1.64045762095709e-05,6.12071031671814e-05,3.38120870907367e-06,3.17288762968739e-06,3.32801589156106e-06,3.42423829831505e-07,4.56482924258819e-05,0,0,1.12693003259942e-06,0,0,0,1.00719931712021e-05,1.05465670777684e-05,4.3307359036236e-05,5.47546101745004e-05,1.54147047400842e-06,6.87778719833642e-06,3.40608851656415e-06,0,2.73859854553135e-06,0,2.88336663716928e-05
"RCP_SFM_noAF",2000,0.000605642442885922,1.44137082336931e-05,9.73757582103904e-06,1.29015004893655e-05,2.93464594017868e-05,2.83293633155014e-05,2.04900293913577e-05,6.11264943080013e-05,2.32312366233333e-06,1.82509494477206e-06,2.95849122220537e-06,0,4.11505679879409e-05,0,0,2.90386373636217e-07,0,0,0,0,0,0,0,0,0,4.52405704302377e-06,Inf,1.60018411310348e-06,Inf,2.23698274663865e-05
"RCP_SFM_noAF",2010,0.000594315211461603,1.43604921565226e-05,9.53220727666594e-06,1.28129747780361e-05,3.02035693396428e-05,2.8451861709347e-05,2.10866724594328e-05,6.12796270136706e-05,2.24132252799462e-06,2.13197978117475e-06,2.95248462097668e-06,0,4.1016965435134e-05,0,0,2.97735213952003e-07,0,0,0,0,0,0,0,2.40101136979289e-06,5.27447824183629e-06,4.25188060988112e-06,Inf,1.57972610292234e-06,Inf,2.20941349883913e-05
"RCP_SFM_noAF",2020,0.000612636231989179,1.4475158229682e-05,9.57854575310123e-06,1.29164834931589e-05,3.07529355938207e-05,2.86666348943694e-05,2.13960283000308e-05,6.1556048513046e-05,2.35046724520617e-06,2.34669592036137e-06,2.97677816821169e-06,0,4.14125418776237e-05,0,0,3.01637668768844e-07,0,0,0,3.12520462933516e-06,1.47371009086391e-05,5.02121746154191e-05,8.7669704913255e-05,2.50156444789071e-06,5.47104687211325e-06,4.09924517132799e-06,Inf,1.65299884530757e-06,Inf,2.24371669456934e-05
"RCP_SFM_noAF",2030,0.000600641483248396,1.44496380695227e-05,9.56288610016627e-06,1.28949975924499e-05,3.02800664266e-05,2.87202420666082e-05,2.07994014884103e-05,6.15435871528105e-05,2.33309735768388e-06,2.35240912395516e-06,2.97396660966202e-06,0,4.129081193378e-05,0,0,3.11881504995476e-07,0,0,0,5.34356351216795e-06,1.44869666609594e-05,5.66965188056086e-05,6.23300600153351e-05,2.33208488000293e-06,5.57804733764533e-06,4.08220589741035e-06,Inf,1.70917264125609e-06,Inf,2.27717507507001e-05
"RCP_SFM_noAF",2040,0.000599032253239687,1.44526530539652e-05,9.57670103476947e-06,1.30256289842924e-05,3.0318205707841e-05,2.88055435024593e-05,2.06138302746915e-05,6.16056202876523e-05,2.3097585814392e-06,2.40713392975517e-06,2.97107682105795e-06,0,4.25697701545834e-05,0,0,3.26848644146493e-07,0,0,0,5.48467309130148e-06,1.35447562635543e-05,5.16104468633238e-05,4.26074405590849e-05,2.30558629488092e-06,5.76058197798584e-06,4.07568488640196e-06,Inf,1.74967910541066e-06,Inf,2.28581640566359e-05
"RCP_SFM_noAF",2050,0.000549028927102493,1.44560276087354e-05,9.642283746028e-06,1.30765169351056e-05,2.98125251560324e-05,2.88411043184711e-05,2.01886532500824e-05,6.15636737072765e-05,2.38403310811454e-06,2.48186018088003e-06,2.97382388972084e-06,0,4.52291014882553e-05,0,0,3.41854315198973e-07,0,0,0,5.53436983561622e-06,1.2808425669764e-05,5.40732846221534e-05,4.39544693983532e-05,2.21383326199715e-06,6.16677998074571e-06,4.06222686447576e-06,Inf,1.8077239251735e-06,Inf,2.29266139828782e-05
"RCP_SFM_noAF",2060,0.000467244439375344,1.43536042016687e-05,9.61537553776734e-06,1.30750391835728e-05,2.94494019684327e-05,2.88682924131827e-05,1.96417503714169e-05,6.15372154992665e-05,2.4366126404965e-06,2.5495863585964e-06,2.96109637614341e-06,0,4.53971097103409e-05,0,0,3.74445554638965e-07,0,0,0,5.42096561616589e-06,1.24529199777971e-05,5.40622696025349e-05,5.75191297161506e-05,2.11409085472989e-06,6.25305044595566e-06,4.05599429787955e-06,Inf,1.88147886746283e-06,Inf,2.31755187825626e-05
"RCP_SFM_noAF",2070,0.000359383938740032,1.41554134640975e-05,9.51432615846461e-06,1.29980532292881e-05,2.85935658122046e-05,2.89003454939273e-05,1.91821137642243e-05,6.15131840776361e-05,2.67527930525778e-06,2.70940382997091e-06,2.9302835136638e-06,0,4.53011159201534e-05,0,0,3.8392640036596e-07,0,0,0,6.70244341871263e-06,1.17951460607198e-05,5.05284290230264e-05,5.26458556604123e-05,1.9672676242724e-06,6.16802879072447e-06,3.97726858499233e-06,Inf,2.02379572528547e-06,Inf,2.41860681900914e-05
"RCP_SFM_noAF",2080,0.000227293446483186,1.39624338723316e-05,9.62363203840934e-06,1.29046448755653e-05,2.75267999396112e-05,2.8966096464159e-05,1.85227093981377e-05,6.15100833770615e-05,2.79222063160855e-06,3.13685811476637e-06,2.9092015720416e-06,0,4.65775291082546e-05,0,0,3.93430841673207e-07,0,0,0,6.80083874685999e-06,1.15952404538345e-05,4.86003306011295e-05,4.83474079620789e-05,1.89295684364054e-06,6.43152239262342e-06,3.80401106761844e-06,Inf,2.24623076539809e-06,Inf,2.55487756853626e-05
"RCP_SFM_noAF",2090,0.000168391645979393,1.38807712994322e-05,9.55267199268916e-06,1.28057000766159e-05,2.61424047855722e-05,2.89701159402168e-05,1.76231074752991e-05,6.1458081760351e-05,2.81306055826902e-06,3.22570259076816e-06,2.90000630140785e-06,0,4.61351442180951e-05,0,0,4.61059517487118e-07,0,0,0,8.98421726745179e-06,1.11862474920336e-05,4.64425637783116e-05,5.14572551783274e-05,1.72291107981714e-06,6.78951684058035e-06,3.59614235770827e-06,Inf,2.50577036150807e-06,Inf,2.72998508919289e-05
"RCP_SFM_noAF",2100,0.000113656217967543,1.38154758073498e-05,9.53810839036596e-06,1.27100786448438e-05,2.49013676916566e-05,2.88618085811034e-05,1.64340022133005e-05,6.12002815636477e-05,2.79434824482688e-06,3.25968879399718e-06,2.87449453172925e-06,0,4.5330032335071e-05,0,0,6.0701461458574e-07,0,0,0,1.01706474571524e-05,1.08757671251985e-05,4.32824184589786e-05,5.79073122531236e-05,1.56004084594809e-06,6.87529627665509e-06,3.38655867138834e-06,0,2.71131571750269e-06,0,2.87910699862796e-05
"REF_MFM_AF0",2000,0.000605641955350691,1.44139759029987e-05,9.73756895948051e-06,1.29014816086217e-05,2.93466835522232e-05,2.83292938820644e-05,2.04900682844118e-05,6.11270766443067e-05,2.32314520632043e-06,1.80928326900261e-06,2.9585010211269e-06,0,4.17265126805448e-05,0,0,2.90388232879144e-07,0,0,0,0,0,0,0,0,0,4.5239935190474e-06,Inf,1.60019401727713e-06,Inf,2.23687940119619e-05
"REF_MFM_AF0",2010,0.000607098197392377,1.45891746947512e-05,9.80531818607844e-06,1.3195708712972e-05,3.02062700917013e-05,2.84559072126692e-05,2.10878590106594e-05,6.12825244594782e-05,2.27081362853824e-06,2.09668405052458e-06,2.99206730100424e-06,0,4.14012403985108e-05,0,0,3.022571641342e-07,0,0,0,0,0,0,0,0,5.27474016419799e-06,4.25217361693749e-06,Inf,1.57969904216514e-06,Inf,2.2095327411681e-05
"REF_MFM_AF0",2020,0.000626094441101504,1.46946113962499e-05,9.83404681506166e-06,1.3312417804852e-05,3.07552956510478e-05,2.86706024889199e-05,2.13973694082855e-05,6.15589106948596e-05,2.38141722464338e-06,2.32217266530172e-06,3.01947169413748e-06,0,4.17452631542994e-05,0,0,3.06390451234148e-07,0,0,0,3.13733259277668e-06,1.48413890552808e-05,5.02130519872869e-05,0,0,5.4711393194858e-06,4.09820513582515e-06,Inf,1.65216311971958e-06,Inf,2.24340617127642e-05
"REF_MFM_AF0",2030,0.000663929679704462,1.46559294474752e-05,9.59540066030988e-06,1.36575578703727e-05,3.14771461154169e-05,2.8980671922505e-05,2.20498366873698e-05,6.2025794020181e-05,2.37907474068877e-06,2.32746453316653e-06,3.00516332566707e-06,2.41850254173378e-07,4.12499061834713e-05,0,0,3.13539683826434e-07,0,0,0,6.67134067612473e-06,1.404137519027e-05,4.99721543596036e-05,5.16474828309394e-05,0,5.86537468575073e-06,4.05536887554165e-06,Inf,1.7334513476865e-06,Inf,2.27697714488601e-05
"REF_MFM_AF0",2040,0.000697567210885669,1.4644129929915e-05,9.69972893534753e-06,1.36780156205152e-05,3.19586749519103e-05,2.92151821344769e-05,2.25320067616065e-05,6.23542092167543e-05,2.34306398938038e-06,2.33326259914627e-06,3.00562470767241e-06,2.75104355714365e-07,4.19767433690249e-05,0,0,3.19264368851932e-07,0,0,0,6.33707981472874e-06,1.42240950940412e-05,4.90661985848143e-05,5.11844671895494e-05,0,6.04222207216891e-06,4.00346245681285e-06,Inf,1.79857785368313e-06,Inf,2.30393725041269e-05
"REF_MFM_AF0",2050,0.000723498314252755,1.45323815680214e-05,9.67075926112976e-06,1.36070533837527e-05,3.23578323090675e-05,2.94054612767469e-05,2.28422134510598e-05,6.25818350017767e-05,2.3032966182247e-06,2.33974068347666e-06,2.98351695023477e-06,2.78780868429147e-07,4.25463885975199e-05,0,0,3.20763790623042e-07,0,0,0,6.04485958224418e-06,1.3784223718777e-05,4.65792411519672e-05,4.90343108986901e-05,0,6.18890411828989e-06,3.90773676780847e-06,Inf,1.85260768736823e-06,Inf,2.31648660237411e-05
"REF_MFM_AF0",2060,0.000742771956583842,1.41847317778935e-05,9.46813369696817e-06,1.34753324384069e-05,3.28285198714628e-05,2.95666372960535e-05,2.31198540197948e-05,6.27931964924759e-05,2.27669862674625e-06,2.36867697744623e-06,2.90925993438047e-06,2.74403262189039e-07,4.36073425679907e-05,0,0,3.17207450294536e-07,0,0,0,5.68883407244873e-06,1.28857614518683e-05,4.47770846859902e-05,4.39050013750718e-05,0,6.29477352269278e-06,3.79526674021037e-06,Inf,1.89032850967614e-06,Inf,2.3517012324272e-05
"REF_MFM_AF0",2070,0.0007643534445262,1.41637646776097e-05,9.4087923379595e-06,1.34581935507607e-05,3.2881556664762e-05,2.96713819625642e-05,2.33373625352349e-05,6.2921348707387e-05,2.28653009891731e-06,2.42621331398122e-06,2.90127537303626e-06,2.76607563678633e-07,4.40575226006617e-05,0,0,3.18223872101029e-07,0,0,0,4.92673956583305e-06,1.28084866958777e-05,4.35079802458291e-05,4.49052725502e-05,0,6.32653800521102e-06,3.71526691888224e-06,Inf,1.92225574662676e-06,Inf,2.39264170323057e-05
"REF_MFM_AF0",2080,0.000783781300443265,1.41424360331491e-05,9.36102373422195e-06,1.34535267560026e-05,3.26899885569065e-05,2.97278403584061e-05,2.33898541689494e-05,6.29376406435683e-05,2.2956623171817e-06,2.45506694205248e-06,2.89608227544789e-06,2.77326473598862e-07,4.26153063759549e-05,0,0,3.20705251946925e-07,0,0,0,4.55360389905645e-06,1.29464364269501e-05,4.26440401791958e-05,4.32412914402211e-05,0,6.30981758026951e-06,3.67827913746062e-06,Inf,1.97197947674495e-06,Inf,2.43477230170018e-05
"REF_MFM_AF0",2090,0.000805470829340812,1.41232924431957e-05,9.2613049176534e-06,1.34757648082744e-05,3.25813921559252e-05,2.97589579176068e-05,2.33729701692936e-05,6.29121083677348e-05,2.30510575536108e-06,2.68653110684105e-06,2.89645792704771e-06,2.76384812937745e-07,4.1832315386929e-05,0,0,3.24196826635319e-07,0,0,0,4.56043897785404e-06,1.303434034919e-05,4.2048055942629e-05,3.73637277392507e-05,0,6.26849855481876e-06,3.61228244608855e-06,Inf,2.02078582629892e-06,Inf,2.47028122646328e-05
"REF_MFM_AF0",2100,0.000824740192871101,1.41046125067683e-05,9.08093130379106e-06,1.34736633365528e-05,3.2592201395797e-05,2.97753452886734e-05,2.33304738068906e-05,6.28453983794886e-05,2.40455920899508e-06,2.8970589260434e-06,2.88979351091767e-06,2.64698803694902e-07,4.14245714659926e-05,0,0,3.28641287178709e-07,0,0,0,4.5371287336656e-06,1.30709151956047e-05,4.13784724527336e-05,3.47172054512456e-05,0,6.15386703980904e-06,3.5655442330026e-06,0,2.0753109491858e-06,0,2.51922489555825e-05
"REF_MFM_AF100",2000,0.00060564172449127,1.44139719655479e-05,9.73756463322133e-06,1.29014758413695e-05,2.93466583831064e-05,2.83292616716337e-05,2.04900524726762e-05,6.11270180051659e-05,2.32314140454582e-06,1.80501013334247e-06,2.95849762143528e-06,0,4.16743413979404e-05,0,0,2.90387800832685e-07,0,0,0,0,0,0,0,0,0,4.52405969835016e-06,Inf,1.60017984880386e-06,Inf,2.23689388615981e-05
"REF_MFM_AF100",2010,0.000607097920733897,1.45891701729262e-05,9.80531315138386e-06,1.31957011243235e-05,3.02062250929173e-05,2.84558533352676e-05,2.1087831079642e-05,6.12824347645274e-05,2.27080962593189e-06,2.09009739626759e-06,2.99206355142516e-06,0,4.13295991691771e-05,0,0,3.0225672734998e-07,0,0,0,0,0,0,0,0,5.27473714985792e-06,4.25227854966251e-06,Inf,1.57969852985145e-06,Inf,2.20955251190448e-05
"REF_MFM_AF100",2020,0.000626092316895932,1.46945882777246e-05,9.83402341269657e-06,1.33124005872696e-05,3.07551221496253e-05,2.86704536044474e-05,2.13973273669968e-05,6.15587191080978e-05,2.3814169404495e-06,2.31319063365365e-06,3.01946351221804e-06,0,4.15763229825763e-05,0,0,3.06390217505521e-07,0,0,0,3.13732377156449e-06,1.48413295147781e-05,5.02129743153742e-05,8.25917493499479e-05,0,5.47113456804497e-06,4.09836647206822e-06,Inf,1.65217701692809e-06,Inf,2.24345193642091e-05
"REF_MFM_AF100",2030,0.000663808439675454,1.46485513990469e-05,9.58982770132721e-06,1.36486608879617e-05,3.14771434589178e-05,2.89804923156153e-05,2.20498075105809e-05,6.20257041162516e-05,2.42147358913621e-06,2.33892372982038e-06,3.002887214484e-06,0,4.11921578442126e-05,0,0,2.95130782347124e-07,0,0,0,6.66871384247945e-06,1.39354037433314e-05,4.9972318773896e-05,4.53964052934569e-05,0,5.86535228813164e-06,4.05541506768463e-06,Inf,1.73373322261069e-06,Inf,2.27738208452187e-05
"REF_MFM_AF100",2040,0.00069631469114488,1.46309949237419e-05,9.69223422834526e-06,1.36617062249189e-05,3.19607573853872e-05,2.92178560296759e-05,2.25330131390554e-05,6.23563869232584e-05,2.44751644155804e-06,2.37770778103849e-06,3.00085159221393e-06,0,4.34928106326395e-05,0,0,2.8397317483649e-07,0,0,0,6.33094327401579e-06,1.38063443747996e-05,4.90727464971512e-05,4.57080161588353e-05,0,6.04235277084455e-06,4.00113727165865e-06,Inf,1.79790469354817e-06,Inf,2.30392886977287e-05
"REF_MFM_AF100",2050,0.000721960151978447,1.45247426717247e-05,9.66665354852348e-06,1.35923491878374e-05,3.23610403534266e-05,2.94104052623999e-05,2.28440039313979e-05,6.25855282022977e-05,2.53733198228456e-06,2.40667316848287e-06,2.9789941598432e-06,0,4.41527709407244e-05,0,0,2.73333171856976e-07,0,0,0,6.03501919347096e-06,1.31883465930886e-05,4.65892814124829e-05,4.73323424337682e-05,0,6.18907194899049e-06,3.90469327037117e-06,Inf,1.85201696225255e-06,Inf,2.31643701107561e-05
"REF_MFM_AF100",2060,0.000740557762936905,1.41746718301593e-05,9.463187148486e-06,1.34566121021353e-05,3.28311656285276e-05,2.95742735420091e-05,2.31225394876915e-05,6.27992239245072e-05,2.6178851558965e-06,2.43582803425805e-06,2.90274772756781e-06,0,4.50548975230626e-05,0,0,2.6228957130064e-07,0,0,0,5.67631598986513e-06,1.21200836102626e-05,4.47895599000736e-05,4.89131153046852e-05,0,6.29504409470926e-06,3.7916791372881e-06,Inf,1.89094565834552e-06,Inf,2.35113528463356e-05
