Mitigation_scenario,Forest_use,Management_scenario,Ecoregion,2000,2010,2020,2030,2040,2050,2060,2070,2080,2090,2100,Category
REF,SFM,AF100,AT0710,2.50778E-09,3.23831E-09,3.54384E-09,3.91171E-09,4.11807E-09,4.2424E-09,4.61502E-09,5.15265E-09,6.81001E-09,7.38267E-09,8.07815E-09,Plantation
REF,SFM,AF100,AT0711,0.000104111,0.000977177,0.023843825,0.023751478,0.039283046,0.050059448,0.052870495,0.096382779,0.102477857,0.13071669,0.160538643,Plantation
REF,SFM,AF100,AT0712,0.125072165,0.150262773,0.159433579,0.169264534,0.178592769,0.200689805,0.211516406,0.246968055,0.306928277,0.327543946,0.357566251,Plantation
REF,SFM,AF100,AT0713,0.000191611,0.000211765,0.000211958,0.000213184,0.000223199,0.000281033,0.000284512,0.00034529,0.000399173,0.000412908,0.000446118,Plantation
REF,SFM,AF100,AT0714,0,3.96438E-05,0.001091147,0.001086869,0.001800828,0.002294929,0.002424106,0.004423471,0.004702403,0.006000603,0.007371116,Plantation
REF,SFM,AF100,AT0715,0.008713964,0.009788475,0.013986811,0.014025517,0.017325649,0.021924452,0.022597373,0.03332758,0.036889401,0.042686571,0.049657516,Plantation
REF,SFM,AF100,AT0716,6.88596E-08,0.001045848,0.028783257,0.028670438,0.047504038,0.060537841,0.063946026,0.116687095,0.124045026,0.158290072,0.194443317,Plantation
REF,SFM,AF100,AT0717,0.030818228,0.033846482,0.033664529,0.037804021,0.07425353,0.072100547,0.094398066,0.102925514,0.11229536,0.123223398,0.155834941,Plantation
REF,SFM,AF100,AT0718,0.018673132,0.024157283,0.026803084,0.029467237,0.035721293,0.036989727,0.053210023,0.061531871,0.073843247,0.079137634,0.099948815,Plantation
REF,SFM,AF100,AT0719,0.005043456,0.006619954,0.007275736,0.007761205,0.023641305,0.024493001,0.071569112,0.085220309,0.088122782,0.091304455,0.14512509,Plantation
REF,SFM,AF100,AT0721,0.001287918,0.001807757,0.011951819,0.011920328,0.018873905,0.024025365,0.025296045,0.044986774,0.048043289,0.060658104,0.074100677,Plantation
REF,SFM,AF100,AT0722,0.096127868,0.106238855,0.106335516,0.106950515,0.111974882,0.140988982,0.142734525,0.173225487,0.200257664,0.20714859,0.223809614,Plantation
REF,SFM,AF100,AT0723,0.004418377,0.005712366,0.00625333,0.00688513,0.008242154,0.008499856,0.012132279,0.013886983,0.016779353,0.017918721,0.022511519,Plantation
REF,SFM,AF100,AT0724,0.000460016,0.000603809,0.000663623,0.000707903,0.002156335,0.002234018,0.006527853,0.007772985,0.008037721,0.008327923,0.013236929,Plantation
REF,SFM,AF100,AT0725,0.040051967,0.04435048,0.044344198,0.049659507,0.100359141,0.097965358,0.141524991,0.156722467,0.16935939,0.184029498,0.242691278,Plantation
REF,SFM,AF100,AT0726,0.001245866,0.001635302,0.001797297,0.001917221,0.005840022,0.006050413,0.017679447,0.02105165,0.021768637,0.022554594,0.035849701,Plantation
REF,SFM,AF100,AT0801,0,0,0,0,0,0,0,0,0,0,0,Plantation
REF,SFM,AF100,AT0901,0,5.09621E-06,0.000140267,0.000139717,0.000231496,0.000295013,0.000311619,0.000568637,0.000604494,0.000771377,0.000947557,Plantation
REF,SFM,AF100,AT0902,0,0,0,0,0,0,0,0,0,0,0,Plantation
REF,SFM,AF100,AT0903,0,0,0,0,0,0,0,0,0,0,0,Plantation
REF,SFM,AF100,AT0904,2.30379E-06,2.54611E-06,2.54843E-06,2.56317E-06,2.68358E-06,3.37893E-06,3.42076E-06,4.15151E-06,4.79936E-06,4.9645E-06,5.3638E-06,Plantation
REF,SFM,AF100,AT0905,2.70557E-05,2.99014E-05,2.99286E-05,3.01017E-05,3.15159E-05,3.9682E-05,4.01733E-05,4.87552E-05,5.63635E-05,5.8303E-05,6.29923E-05,Plantation
REF,SFM,AF100,AT0906,2.2785E-06,2.99073E-06,3.28699E-06,3.50631E-06,1.06805E-05,1.10653E-05,3.23331E-05,3.85004E-05,3.98116E-05,4.1249E-05,6.55638E-05,Plantation
REF,SFM,AF100,AT0907,0.001137371,0.002006303,0.015771706,0.015825795,0.028653125,0.035244058,0.047533307,0.076504676,0.08077154,0.098301437,0.128187624,Plantation
REF,SFM,AF100,AT0908,5.25826E-06,6.9019E-06,7.58562E-06,8.09176E-06,2.46482E-05,2.55362E-05,7.46173E-05,8.88499E-05,9.1876E-05,9.51932E-05,0.000151306,Plantation
REF,SFM,AF100,AT1001,0,0,0,0,0,0,0,0,0,0,0,Plantation
REF,SFM,AF100,AT1002,0,0,0,0,0,0,0,0,0,0,0,Plantation
REF,SFM,AF100,AT1003,0.003709354,0.004027294,0.003975871,0.004482377,0.008442547,0.008131559,0.008945218,0.009443829,0.010512649,0.011767973,0.013605296,Plantation
REF,SFM,AF100,AT1004,0.089409376,0.097218036,0.096070594,0.108253512,0.205039679,0.19770535,0.223148022,0.236811861,0.262758228,0.293203332,0.343999057,Plantation
REF,SFM,AF100,AT1005,0,1.92626E-05,0.000530179,0.000528101,0.000875007,0.001115086,0.001177852,0.002149327,0.002284857,0.002915642,0.003581563,Plantation
REF,SFM,AF100,AT1006,0.000119911,0.000157394,0.000172985,0.000184528,0.000562087,0.000582337,0.001701602,0.002026167,0.002095176,0.002170822,0.003450442,Plantation
REF,SFM,AF100,AT1007,0,0,0,0,0,0,0,0,0,0,0,Plantation
REF,SFM,AF100,AT1008,0,0,0,0,0,0,0,0,0,0,0,Plantation
REF,SFM,AF100,AT1009,0.010311335,0.011217258,0.011088334,0.012492402,0.023703754,0.02286389,0.026013933,0.027650649,0.030649775,0.034167849,0.040266917,Plantation
