"Scenario","Globiom_Reg","Year","Annual_EU_median","Permanent_EU_median","Pasture_EU_median","Urban_EU_median","Annual_RoW_median","Permanent_RoW_median","Pasture_RoW_median","Urban_RoW_median","For_ClearCut_EU_median","For_ClearCut_im_median","For_ClearCut_ex_median","For_Retention_EU_median","For_Plantation_im_median","For_TimberPlant_EU_median","For_TimberPlant_ex_median","For_SelectionSystem_EU_median","For_Selective_im_median","EP_EU_median","EP_conv_EU_median","EP_RoW_median","EP_conv_im_median","Afforested_EU_median","Afforested_RoW_median","Regrowth_median","ForOther_Extensive_EU_median","ForOther_Extensive_RoW_median","ForOther_Intensive_EU_median","ForOther_Intensive_RoW_median"
"REF_MFM_AF100","RSEA_OPA","2000",0,0,0,0,0.216862851345646,0.077745489494801,0.164835202940816,0.0411492506357964,0,2.31948476282052e-07,0,0,0.000111559261092923,0,0,0,0,0,0,0,0,0,0,0.0302095367793374,0,0.00370802250165327,0,0.0447735322715969
"REF_MFM_AF100","RSEA_OPA","2010",0,0,0,0,0.218479064536643,0.077983513166338,0.181424080175607,0.0412648615093823,0,2.27761636569914e-05,0,0,0.000160358297950654,0,0,0,0,0,0,0,0,0,0.00177519378716384,0.0261017107072862,0,0.00404524025999774,0,0.0426278374529452
"REF_MFM_AF100","RSEA_OPA","2020",0,0,0,0,0.221866395758075,0.0781796165872927,0.183869175010809,0.0413744216494285,0,3.57962618237919e-05,0,0,0.000192459338397637,0,0,0,0,0,0,3.46807265806228e-05,1.69406179322835e-07,0,0.00387953920771109,0.0232510405954798,0,0.00460678923899621,0,0.0462146979666168
"REF_MFM_AF100","RSEA_OPA","2030",0,0,0,0,0.224651134664502,0.0782264329072042,0.178025241310029,0.0414183457128854,0,3.62409250567857e-05,0,0,0.000309902525262897,0,0,0,0,0,0,0.000709319577722818,1.91447706235739e-07,0,0.00989451566334151,0.0214589908444737,0,0.00498959878379029,0,0.0511503427601195
"REF_MFM_AF100","RSEA_OPA","2040",0,0,0,0,0.238201106212579,0.0788593089944606,0.176445032869403,0.0419142921049059,0,3.69812758222634e-05,0,0,0.000352836740425388,0,0,0,0,0,0,0.000599783569107993,7.15263430529301e-05,0,0.0151564571381994,0.0155306761178447,0,0.00678664090751093,0,0.0606656839841817
"REF_MFM_AF100","RSEA_OPA","2050",0,0,0,0,0.258974038381362,0.0799920099955915,0.173265079173862,0.042485515301984,0,3.74877429137444e-05,0,0,0.000366463689035048,0,0,0,0,0,0,0.00059687222631158,0.000180861766227396,0,0.0183441853189751,0.00966066332138697,0,0.00836356928069747,0,0.0739826000144789
"REF_MFM_AF100","RSEA_OPA","2060",0,0,0,0,0.286663509264038,0.0811842248074053,0.168912224846225,0.0431428321998898,0,4.745852300704e-05,0,0,0.000479355924756041,0,0,0,0,0,0,0.000833880912633324,0.000216796423929702,0,0.0200915903693618,0.00724248826993894,0,0.00811565983591064,0,0.0788378971179773
"REF_MFM_AF100","RSEA_OPA","2070",0,0,0,0,0.298084375537666,0.0816174437446792,0.166916140812136,0.0433750552096963,0,9.20619060719896e-05,0,0,0.000498759943388149,0,0,0,0,0,0,0.00128224014303736,0.000234757217840228,0,0.0206126492931101,0.00634172396534492,0,0.00819559263637657,0,0.080190842591798
"REF_MFM_AF100","RSEA_OPA","2080",0,0,0,0,0.302442222300567,0.0818143993623689,0.164346386640264,0.0434839001937135,0,0.000136168988128075,0,0,0.000528857719127618,0,0,0,0,0,0,0.0014312249564948,0.00024463460206126,0,0.0221516080043452,0.00508515504562502,0,0.0081512742295393,0,0.0825243322135137
"REF_MFM_AF100","RSEA_OPA","2090",0,0,0,0,0.309117552299828,0.0819595097851687,0.160311691308979,0.043564684084927,0,0.000212435167428197,0,0,0.000684714522739877,0,0,0,0,0,0,0.0015893451295534,0.000244447138722724,0,0.0226740136489865,0.00480641868840673,0,0.00824170262484707,0,0.0829292535548638
"REF_MFM_AF100","RSEA_OPA","2100",0,0,0,0,0.313723811525472,0.0820341731297652,0.157681592822404,0.0435887024516859,0,0.000298293636797657,0,0,0.000678350528052925,0,0,0,0,0,0,0.0016435642185715,0.000248378870564684,0,0.0231450304968726,0.00428196132966319,0,0.00839719864327017,0,0.0825639734986884
"REF_MFM_AF100","RSEA_PAC","2000",0,0,0,0,0.0538030382302695,0.0176732909728377,0.0752087895075245,0.00605602288906095,0,1.30186961157999e-05,0,0,5.49919245873307e-06,0,0,0,0,0,0,0,0,0,0,0.0124208976943709,0,0.000948229852997644,0,0.0177038938956997
"REF_MFM_AF100","RSEA_PAC","2010",0,0,0,0,0.0564211409325444,0.0177820557857021,0.0773029206336267,0.006099863468673,0,5.49213216462861e-05,0,0,0.000100410427242624,0,0,0,0,0,0,0,0,0,0.000946757041918195,0.0111660896300548,0,0.000987473390978415,0,0.0181378674965935
"REF_MFM_AF100","RSEA_PAC","2020",0,0,0,0,0.0614121933250476,0.017935080798576,0.0775890866247599,0.0061524013042507,0,7.2672341242961e-05,0,0,0.000174254102209129,0,0,0,0,0,0,0,1.67919287178464e-09,0,0.00139298374577363,0.0102803929478937,0,0.00108506866257253,0,0.019123168187039
"REF_MFM_AF100","RSEA_PAC","2030",0,0,0,0,0.0672002977191118,0.0181759487207501,0.0814815256355977,0.00623607880357037,0,0.000101781678870946,0,0,0.000422524472783978,0,0,0,0,0,0,3.27877889434872e-05,1.90302626483164e-09,0,0.0020279581721403,0.00857175187575702,0,0.0013156148736054,0,0.0209854032116503
"REF_MFM_AF100","RSEA_PAC","2040",0,0,0,0,0.0742948480570413,0.0184346991601174,0.0832569208525408,0.00631685248083439,0,0.000121128380979611,0,0,0.000514825963373928,0,0,0,0,0,0,4.29789347678062e-05,0.000558601675368795,0,0.00292793027296744,0.00636823335789619,0,0.00171007290813008,0,0.0240797999819258
"REF_MFM_AF100","RSEA_PAC","2050",0,0,0,0,0.0819784401360041,0.0187576776348258,0.0846111977865982,0.00639679288496922,0,0.000122974662998019,0,0,0.000552009908498093,0,0,0,0,0,0,5.8883683811266e-05,0.00141958042579021,0,0.00361077506097098,0.00382497548409765,0,0.00225744032090676,0,0.0289883619764804
"REF_MFM_AF100","RSEA_PAC","2060",0,0,0,0,0.0902679006626842,0.0189962809289868,0.0824351346256855,0.00644686649325266,0,0.000137106398288264,0,0,0.00075096305070542,0,0,0,0,0,0,7.53318349013217e-05,0.00166367143494532,0,0.00494623409279934,0.00202105296939964,0,0.00247051521790953,0,0.0316063596045754
"REF_MFM_AF100","RSEA_PAC","2070",0,0,0,0,0.095930538085854,0.0191386899463784,0.0803819147418247,0.00648255620973263,0,0.00020006198896582,0,0,0.000735613836048801,0,0,0,0,0,0,0.000268095116962752,0.00179678230531498,0,0.00521569763598307,0.00107956657627564,0,0.00270442267416289,0,0.0337661577658405
"REF_MFM_AF100","RSEA_PAC","2080",0,0,0,0,0.0949266208411875,0.0191128869814734,0.0810260487413466,0.0064834594574953,0,0.000260845480647232,0,0,0.000721109299902564,0,0,0,0,0,0,0.000796888565105563,0.0018823623431415,0,0.00548035081848134,0.000977653353868345,0,0.00270906764463025,0,0.0340112865702648
"REF_MFM_AF100","RSEA_PAC","2090",0,0,0,0,0.0938070789862743,0.0190599704744734,0.0808774321333759,0.00647555079222582,0,0.000363126376299168,0,0,0.00112439667725514,0,0,0,0,0,0,0.00119102524496327,0.00187975979833559,0,0.00569352736969831,0.000927525047015803,0,0.00269289392749424,0,0.0337095016421286
"REF_MFM_AF100","RSEA_PAC","2100",0,0,0,0,0.0905217194205458,0.0189564081333746,0.0806514594902134,0.00645608100973995,0,0.000493156207326296,0,0,0.00110860947714946,0,0,0,0,0,0,0.00202435013076718,0.00191212780344997,0,0.00597106579920112,0.000870729864554396,0,0.00269069624861074,0,0.0335808377297872
"REF_MFM_AF100","SouthAfrReg","2000",0,0,0,0,0.0107778852302135,0.0294898039267676,0.129064980653066,0.00296264574135017,0,0,0,0,0.000569326347118095,0,0,0,0,0,0,0,0,0,0,0.0102177355589494,0,0.00052818511678555,0,0.00547027467294037
"REF_MFM_AF100","SouthAfrReg","2010",0,0,0,0,0.0111739962588589,0.0295788445088111,0.131855902729365,0.00298600629950052,0,0,0,0,0.000631281744979129,0,0,0,0,0,0,0,0,0,7.88719796520995e-05,0.00989767015708208,0,0.000511906143057475,0,0.00527985648625096
"REF_MFM_AF100","SouthAfrReg","2020",0,0,0,0,0.0115873163616712,0.0297086126145789,0.13294901458734,0.00301159585097665,0,0,0,0,0.000637580920527266,0,0,0,0,0,0,0.000514737739517575,0,0,0.000107452009147655,0.00921502603371354,0,0.000672055676586705,0,0.00683899008320742
"REF_MFM_AF100","SouthAfrReg","2030",0,0,0,0,0.0126040112937196,0.029962557069702,0.136795141049449,0.00305937281655108,0,0,0,0,0.000605716248757873,0,0,0,0,0,0,0.00202808962585789,5.89076464332581e-05,0,0.000139263534660267,0.00759820349237139,0,0.00085383845891705,0,0.008815653316988
"REF_MFM_AF100","SouthAfrReg","2040",0,0,0,0,0.0136482500693519,0.0301310658870025,0.140143129240487,0.00309464855846245,0,0,0,0,0.000623279049423461,0,0,0,0,0,0,0.00203994069792052,5.9838564079202e-05,0,0.000161730014242049,0.00615503989744696,0,0.0010302280984349,0,0.0105554342037342
"REF_MFM_AF100","SouthAfrReg","2050",0,0,0,0,0.0146926700237199,0.0302355098048218,0.142626297529623,0.00313739446948119,0,0,0,0,0.000795425717804203,0,0,0,0,0,0,0.00206505746178788,6.53519835478843e-05,0,0.000196858183776221,0.00486086995811898,0,0.0012081787956437,0,0.0122636579822081
"REF_MFM_AF100","SouthAfrReg","2060",0,0,0,0,0.0155793261895735,0.0303502526692827,0.143281290908303,0.00316831551215201,0,0,0,0,0.000868296674900825,0,0,0,0,0,0,0.00221543418558854,6.06215563839404e-05,0,0.000273312652885359,0.0034532215138249,0,0.00150608498694451,0,0.0150825167267824
"REF_MFM_AF100","SouthAfrReg","2070",0,0,0,0,0.0152637637800949,0.0304342527585058,0.144111718675356,0.00318672967943642,0,0,0,0,0.000941251808877422,0,0,0,0,0,0,0.00237436758335918,5.49395266238285e-05,0,0.000365977005039413,0.00236090088706461,0,0.00172238694380566,0,0.0173122328713486
"REF_MFM_AF100","SouthAfrReg","2080",0,0,0,0,0.0151577594757877,0.0305484945708364,0.145776531443954,0.00319683879207123,0,0,0,0,0.000996163149466223,0,0,0,0,0,0,0.00241018975790849,4.96590884218935e-05,0,0.000435516529254967,0.00126190902974089,0,0.00189630167140465,0,0.0193475572533139
"REF_MFM_AF100","SouthAfrReg","2090",0,0,0,0,0.0143646935586975,0.0304826836536166,0.142117523000773,0.00316131696063034,0,0,0,0,0.000985999298109497,0,0,0,0,0,0,0.00243821545920521,5.49303348894727e-05,0,0.000498319008475785,0.00116825369373284,0,0.00186435876139319,0,0.019104415518409
"REF_MFM_AF100","SouthAfrReg","2100",0,0,0,0,0.0146692675299384,0.0304129104180607,0.138367305417288,0.0031341410607697,0,0,0,0,0.00102272835552387,0,0,0,0,0,0,0.00264789582365632,4.87595755569436e-05,0,0.000645683041837914,0.0010537199937212,0,0.00183295641177146,0,0.0187907884043565
"REF_MFM_AF100","SouthernAf","2000",1.11980722351576e-05,9.77002180976853e-06,1.36280721860495e-05,1.13678471273399e-06,0.0415879373195732,0.0437400347216362,0.595983026410139,0.020063721094921,2.48047493261192e-06,0,7.87379031744703e-07,0,0.000209974552843299,0,0,2.12686600243505e-07,0,0,0,0,0,0,0,0.0485740662899743,1.49261448766218e-08,0.00208483364663755,5.3416676405958e-07,0.0132081835940809
"REF_MFM_AF100","SouthernAf","2010",1.14809804197713e-05,9.93621743083315e-06,1.39635556661935e-05,1.15598208700615e-06,0.04844933592623,0.043865719477211,0.593179037893379,0.0200877300587823,2.3265670912881e-06,0,9.97188650561522e-07,0,0.000246527389408476,0,0,2.16480416441466e-07,0,0,0,0,0,0,0.000132691972201434,0.0443938198638282,8.83404310827573e-09,0.00220915884063702,3.81854569820048e-07,0.0150564008686165
"REF_MFM_AF100","SouthernAf","2020",1.16631416608781e-05,9.99454485347179e-06,1.45336428158195e-05,1.1624112891e-06,0.0566604155179376,0.0440202096886119,0.590366913494414,0.0201144320942704,2.24709944602871e-06,0,1.23286693716321e-06,0,0.000375038538214364,0,0,2.09985495409828e-07,0,0,1.01997141645325e-07,0.0035014512772079,0,0,0.000344786852710385,0.0426108671447877,8.07275456004814e-09,0.00234897352073619,4.25008939607386e-07,0.0164514965009713
"REF_MFM_AF100","SouthernAf","2030",1.50371406026813e-05,1.10890601892367e-05,1.39879408291429e-05,1.28745237645629e-06,0.0660166172340128,0.0444778957242351,0.62315344156228,0.0199898619535139,2.50834049825307e-06,0,1.384415244548e-06,0,0.000390635862401664,0,0,2.35430044093983e-07,0,0,2.66802100905268e-07,0.0123062131161819,8.14716563149063e-06,0,0.00214462693677119,0.0439412251821432,0,0.00258318497702796,0,0.0197257415881435
"REF_MFM_AF100","SouthernAf","2040",1.56645555763523e-05,1.11696936682883e-05,1.4330106187631e-05,1.29648924608807e-06,0.0727715852504758,0.0448163332320481,0.640451113144201,0.0200390027528831,2.23967185477882e-06,0,1.54550513194661e-06,0,0.000418924072640497,0,0,2.45407001098702e-07,0,0,4.03840356474376e-07,0.0116009163461487,8.26747665553272e-06,0,0.00391131964320479,0.0449399282260734,0,0.00281735971026443,0,0.0227939778716849
"REF_MFM_AF100","SouthernAf","2050",1.47256975996958e-05,1.119375409154e-05,1.49010429011866e-05,1.29955453915385e-06,0.0803480798191983,0.0451729385099199,0.66341627327143,0.0200756872454128,2.31489288667527e-06,0,1.56434559779225e-06,0,0.000500110180471732,0,0,2.40488616931926e-07,0,0,4.7878945833222e-07,0.0106719085495506,8.95491089885206e-06,0,0.00520839007842431,0.0437192756378937,0,0.00305561944991602,0,0.0244334189984221
"REF_MFM_AF100","SouthernAf","2060",1.49517184803e-05,1.1165757910971e-05,1.47971738308423e-05,1.29634655910369e-06,0.0881306053006402,0.0453735078009327,0.674359893621442,0.0200870100615308,2.16912779162917e-06,0,1.56138364087429e-06,0,0.000517198185596087,0,0,2.47951057907392e-07,0,0,4.98904831621771e-07,0.0112324633951859,8.2604827418898e-06,0,0.00739052427328932,0.0427145154408196,0,0.0031273796197803,0,0.0248430622842155
"REF_MFM_AF100","SouthernAf","2070",1.50647516578706e-05,1.10990472260305e-05,1.47466850208073e-05,1.28873447801666e-06,0.0987619964328121,0.0456618101371262,0.694547917149589,0.0201215839430098,1.99430540614942e-06,0,1.55237795803338e-06,0,0.0010682358991886,0,0,2.55625751766172e-07,0,0,5.36746029028558e-07,0.0129876772623224,7.48806700663442e-06,0,0.0090256992509801,0.0415087358778577,0,0.00312263863072702,0,0.0250585474907917
"REF_MFM_AF100","SouthernAf","2080",1.49551167853714e-05,1.09781183328659e-05,1.52254641359098e-05,1.27488144616276e-06,0.109550810990447,0.0459477397066918,0.707998965023343,0.0201637348668389,1.85335044150549e-06,0,1.53566600676338e-06,0,0.00109497333764526,0,0,2.59084867394395e-07,0,0,5.80957914536957e-07,0.0136614227946418,6.84515142008569e-06,0,0.0101793409799929,0.0406686113859246,0,0.00341066635472176,0,0.0271606999684993
"REF_MFM_AF100","SouthernAf","2090",1.46364780354294e-05,1.10344662945851e-05,1.52961837785347e-05,1.28168905262581e-06,0.120067373421778,0.0461750007005893,0.711324424885786,0.0201981544737118,1.67499246217663e-06,0,1.54312403264398e-06,0,0.00110627799074014,0,0,2.67057860993794e-07,0,0,6.24947104753996e-07,0.0144565671898877,7.64765844893511e-06,0,0.0116892821099578,0.0390775709956302,0,0.00363937623445404,0,0.0289635531861229
"REF_MFM_AF100","SouthernAf","2100",1.48100794749077e-05,1.12079103262054e-05,1.52914294304357e-05,1.30149101981092e-06,0.128888243596759,0.0462597461703423,0.71269081908528,0.0202460906338054,1.84156833481939e-06,0,1.5693072164628e-06,0,0.00121811167721304,0,0,2.51885603857427e-07,0,0,6.66631409910895e-07,0.0149075726038418,6.89342137365659e-06,0,0.0140145087251023,0.0373930258972979,0,0.0038506740450204,0,0.0304275595559131
"REF_MFM_AF100","SouthKorea","2000",0,0,0,0,0.00116926957591288,0.000471759301993772,0.00074392228586952,0.000904422291043604,0,2.55731869860618e-05,0,0,1.24685490702799e-07,0,0,0,0,0,0,0,0,0,0,0.00010832614947856,0,0.000162882952678668,0,0.00087337191262705
"REF_MFM_AF100","SouthKorea","2010",0,0,0,0,0.00128244781342811,0.000475010601810917,0.00078878032727702,0.000910783471727371,0,6.6077270334131e-05,0,0,3.60421483142592e-06,0,0,0,0,0,0,0,0,0,7.19535989964985e-06,9.74122225724227e-05,0,0.000157291917095457,0,0.000809126058336428
"REF_MFM_AF100","SouthKorea","2020",0,0,0,0,0.00147360989552935,0.000480242838723666,0.000804533452690955,0.000920378699418025,0,6.71219964116758e-05,0,0,6.31351705505799e-06,0,0,0,0,0,0,0,0,0,1.3139139153713e-05,9.07880526726405e-05,0,0.000156381797717405,0,0.000801495358178214
"REF_MFM_AF100","SouthKorea","2030",0,0,0,0,0.0015906793045156,0.000485611165258343,0.000661665209075042,0.000929668217185206,0,0.000162193987900405,0,0,1.54444057500518e-05,0,0,0,0,0,0,0.000124632550102078,0,0,7.40447201612758e-05,7.23113717008339e-05,0,0.000144370156257959,0,0.000750140519891382
"REF_MFM_AF100","SouthKorea","2040",0,0,0,0,0.00165540367830859,0.000490103565391132,0.000684306149466766,0.000938016669398914,0,0.000223060497569067,0,0,1.8775629613443e-05,0,0,0,0,0,0,0.000172550841639802,8.45387794526113e-06,0,8.90603602159376e-05,5.31104741543702e-05,0,0.000135666660773113,0,0.000720620989706272
"REF_MFM_AF100","SouthKorea","2050",0,0,0,0,0.00167977860108027,0.000493565466613545,0.000734996420636678,0.000944597030927529,0,0.000225230920933865,0,0,1.98837559889462e-05,0,0,0,0,0,0,0.000233362428671275,2.11361653182167e-05,0,0.000102469335446722,3.18522015875462e-05,0,0.00013115344354958,0,0.00071447353550957
"REF_MFM_AF100","SouthKorea","2060",0,0,0,0,0.00162776710196912,0.000494346549375567,0.000739737420352277,0.000945917140894449,0,0.000225860590427703,0,0,2.67443038289231e-05,0,0,0,0,0,0,0.000300424958010638,2.44013628188547e-05,0,0.000118884237662717,1.75698790789877e-05,0,0.000127454313736263,0,0.000711874887242661
"REF_MFM_AF100","SouthKorea","2070",0,0,0,0,0.00136375594446617,0.000488752341171107,0.000700884324258263,0.00093533213896432,0,0.000238100830222171,0,0,2.5627861653686e-05,0,0,0,0,0,0,0.000368081531878311,2.56481942048676e-05,0,0.000151213927852368,9.4584862879052e-06,0,0.000125607325526823,0,0.000702557554448461
"REF_MFM_AF100","SouthKorea","2080",0,0,0,0,0.00123984719904311,0.000486642297486434,0.000674856722996919,0.000931335821026163,0,0.000242850577549357,0,0,2.50302079872781e-05,0,0,0,0,0,0,0.000427459084650487,2.66465169919068e-05,0,0.000160880326791543,9.00294929214585e-06,0,0.000124457914574735,0,0.000696522599928783
"REF_MFM_AF100","SouthKorea","2090",0,0,0,0,0.00107563288436096,0.000484634248910521,0.000676851896412344,0.000927527435243023,0,0.000247752922157423,0,0,3.90143025771964e-05,0,0,0,0,0,0,0.000503140978573593,2.64589279317292e-05,0,0.000164234034830883,8.52153330657304e-06,0,0.000122418360562008,0,0.000684393383052632
"REF_MFM_AF100","SouthKorea","2100",0,0,0,0,0.000863559728012729,0.00048085478018743,0.000657906352558826,0.000920043227581074,0,0.000310377047406102,0,0,3.83026508135908e-05,0,0,0,0,0,0,0.000557027273750168,2.68900792458051e-05,0,0.000182395435798254,8.10263377389795e-06,0,0.000113047915273036,0,0.000632435956061235
"REF_MFM_AF100","TurkeyReg","2000",0.000834670895072284,0.000967685307474355,0.00122112608541066,0.000101314438591957,0.0377702852460627,0.0257578883915295,0.054516992934276,0.00226821183779782,0.000225277599075436,1.247354116164e-06,5.92895683310278e-05,0,0,0,0,1.13857773888751e-05,0,0,0,0,0,0,0,0.000285199320872982,5.54294662121966e-06,0.000357043862534038,0.000156202177541601,0.00496292608214414
"REF_MFM_AF100","TurkeyReg","2010",0.000781187119912156,0.000982722817858466,0.0012100741477613,0.00010305979597405,0.037441807266181,0.0257245681440744,0.0534526757547336,0.00226761648497293,0.00021714309014968,7.25665260215301e-06,7.51476884363522e-05,0,0,0,0,1.1160211334167e-05,0,0,0,0,0,0,0.000622399191945768,0.000117980082646171,4.94172928898333e-06,0.000353971940751497,0.000168212688783913,0.00529531640237053
"REF_MFM_AF100","TurkeyReg","2020",0.000785250419341758,0.000994588130900775,0.00121653736550819,0.000104160251498987,0.0394122378710636,0.0259209059818604,0.0537973518491513,0.00228510770545707,0.000204786675275798,8.67405712683953e-05,9.3365412968547e-05,0,0,0,0,1.09068163587568e-05,0,0,3.60766703906966e-05,0,0,0,0.000866361713023208,8.73831175034606e-05,4.23307893341674e-06,0.000348761966539427,0.000175543004476874,0.00520440573567244
"REF_MFM_AF100","TurkeyReg","2030",0.00074648132748825,0.000912765323312753,0.0011298855338858,9.31988333343103e-05,0.0460941392902711,0.0266317123793332,0.0546905318083624,0.00233944008284881,0.000171491757985762,0.00014982691847075,8.31727851619637e-05,0,0,0,0,1.01473452057881e-05,0,0,6.07082580759484e-05,0,0,0,0.0015065762118294,6.8409210233672e-05,3.17020208913083e-06,0.000361897824626598,0.000145117564039531,0.00648909227804585
"REF_MFM_AF100","TurkeyReg","2040",0.000785233775559821,0.000912226315513089,0.00115271082911806,9.29767226189548e-05,0.0507155078430627,0.0269602967463889,0.053620340221854,0.00236100268304573,0.000152198368754548,0.000151697364571486,9.17286501718635e-05,0,0,0,0,1.06207768688671e-05,0,0,8.89906577711547e-05,0,0,0,0.00186091650336656,6.22402257258306e-05,2.6699174061517e-06,0.00034809844007292,0.000132700715084763,0.00648859613642186
"REF_MFM_AF100","TurkeyReg","2050",0.000850841542500552,0.000877618298155471,0.00107084382421149,8.86488061353453e-05,0.05747453938616,0.0274631941561596,0.0527969968182568,0.00238501997277676,0.000134775063958816,0.00015348579091156,8.78758715024436e-05,0,0,0,0,1.06190917758122e-05,0,0,9.0941630170478e-05,0,0,0,0.00214198066292593,5.97299938669009e-05,2.38847845536711e-06,0.000350619766554235,0.000126303709911113,0.00640677412432079
"REF_MFM_AF100","TurkeyReg","2060",0.000632807479262426,0.00061130414442267,0.000725834750331728,5.70005338090795e-05,0.0631643406272395,0.0275066299723449,0.0509673478457769,0.00237544275562929,8.36155107987634e-05,0.000150130810067679,5.33397123209854e-05,0,0,0,0,6.93513148987091e-06,0,4.14731696091083e-07,5.74886747467826e-05,0,2.09249365118811e-09,0,0.00225509460020581,5.86100142990967e-05,1.55568289341722e-06,0.000342198146113509,8.37024035519704e-05,0.00606741257385079
"REF_MFM_AF100","TurkeyReg","2070",0.00065701547878122,0.00061765161503283,0.000731587984213379,5.75567411791225e-05,0.0697926721502058,0.027936747733121,0.0497559836994291,0.00239853108800089,8.52694305443117e-05,0.000153174579446623,5.38972030744683e-05,0,0,0,0,7.01513752483869e-06,0,3.85869804856529e-07,5.98032893687373e-05,0,6.71324173853645e-09,0,0.00232713670901315,5.80323438220972e-05,1.47361895965325e-06,0.000341414232822955,8.12110231536592e-05,0.00582400257925682
"REF_MFM_AF100","TurkeyReg","2080",0.000722720356957254,0.000631164801643377,0.000752548389508936,5.90854229730982e-05,0.0770330437118542,0.0284236437104335,0.0488992424527056,0.00243017301740185,8.43389804826087e-05,0.000156662953952187,5.56142754237083e-05,0,0,0,0,7.41812504162082e-06,0,3.5238803518128e-07,6.28993976377951e-05,0,6.06552236906302e-09,0,0.00240788371323455,5.72047101404016e-05,1.28735515399664e-06,0.000340287632526382,7.13115784660237e-05,0.00561067990785736
"REF_MFM_AF100","TurkeyReg","2090",0.000703347160845021,0.000625161165284609,0.000757923967501213,5.83539883198679e-05,0.082678167520135,0.0288013910090364,0.0487859092025114,0.00245664927706727,8.71941732054868e-05,0.000159747277841165,5.48305381150343e-05,0,0,0,0,7.0477960769562e-06,0,3.22370925084652e-07,6.31501135606577e-05,0,5.66557938736342e-09,0,0.00248040063891747,5.6075814471231e-05,1.20314247775406e-06,0.000341124045315823,6.68655606257562e-05,0.00552223307651209
"REF_MFM_AF100","TurkeyReg","2100",0.000743262842071068,0.000620726526586332,0.000742566250983399,5.77526494581935e-05,0.0871175707922801,0.0289362098528704,0.0463552368759856,0.00246635409340319,0.000125913771692848,0.000165173121956085,5.41678196802551e-05,0,0,0,0,4.43661992943673e-06,0,2.97170026499694e-07,6.35206525848829e-05,0,1.9668092279445e-05,0,0.00251756085813959,5.52587540118875e-05,9.82018128222203e-07,0.000337924345662829,5.3833071905461e-05,0.00514192736405477
"REF_MFM_AF100","UkraineReg","2000",0.00160095879721917,0.0011077943493017,0.00157351058854283,0.000198128928281025,0.0047183905958263,0.00364199647901068,0.00494465244576393,0.000311631207694381,0.000188763994285791,1.80892435290495e-05,6.60052041899101e-05,0,0,0,0,2.64772694164032e-05,0,0,0,0,0,0,0,0.000126614569502845,1.80311759661568e-05,5.45159455252586e-05,0.000496611605593549,0.00037820486182702
"REF_MFM_AF100","UkraineReg","2010",0.00160750528445281,0.00112432167224478,0.00151801039101131,0.000201786679627626,0.00465779808466334,0.00365454472805704,0.00505727664075404,0.00031357637091378,0.000284356550075474,2.45569217002435e-05,8.40111333355923e-05,0,0,0,0,1.76261230369844e-05,0,0,0,0,0,0,1.26462811827602e-05,0.000114033287809174,1.59763302297953e-05,5.23567426093087e-05,0.000530039970409106,0.000381574763291186
"REF_MFM_AF100","UkraineReg","2020",0.00164913560909788,0.00112909490255784,0.00149509296005038,0.00020271577370518,0.00464397881191265,0.00366135937861153,0.00511494666266435,0.00031440993126627,0.000325308061697227,2.99536825641653e-05,0.000103924789803039,0,0,0,0,1.17177542217843e-05,0,1.23519277018985e-05,9.50865886325281e-06,0,0,0,1.91958240518038e-05,0.000104016370122863,1.37878466969023e-05,5.12031468538017e-05,0.000555683547825741,0.000383351362217522
"REF_MFM_AF100","UkraineReg","2030",0.00167486451229396,0.0011351591187626,0.00145814252876179,0.000203667526774658,0.00450413937251357,0.00366923130468799,0.0051475017155504,0.000315415544234521,0.000302567974629974,4.79381558640121e-05,0.000105090789804879,0,0,0,0,1.49773022242249e-05,0,4.80535904014245e-06,1.5897715297713e-05,0,0,0,5.24542560510916e-05,0.000100330530982619,1.27159962678322e-05,5.10141972689008e-05,0.00056225092257752,0.000384339269957854
"REF_MFM_AF100","UkraineReg","2040",0.00173176219729504,0.00113157746499321,0.00140982945417782,0.000203097252878683,0.00444051712858912,0.00367108806877138,0.00521053378855311,0.000315259733031014,0.000250351465479014,4.41787216968301e-05,0.000116046306815984,0,0,0,0,1.87387967838593e-05,0,7.0594394857647e-06,2.91537665528351e-05,0,1.10717521674171e-05,0,6.80060252650999e-05,9.58788673745776e-05,1.21348404411027e-05,5.16479040927632e-05,0.000578915198671878,0.000403402516601632
"REF_MFM_AF100","UkraineReg","2050",0.00170368471931817,0.00113051435429443,0.00143680859722087,0.000202931804148396,0.00427918236364542,0.00366872835107082,0.00533257833911564,0.000314604334919105,0.000215185402631057,4.31373405445106e-05,0.000116967536656372,0,0,0,0,2.24731797144014e-05,0,8.77088279440256e-06,4.36065317584037e-05,0,3.06998811322941e-05,0,9.57902088992109e-05,8.93317237627096e-05,1.10199644284863e-05,5.09695189834417e-05,0.000554241412211891,0.000407426998010087
