"Scenario","Year","forest_EU_noex","forest_ex","forest_EU_ex","forest_im","EP_EU","EP_im","tot_noexport"
"RCP_SFM_AF0","2050",2.00935128168207e-05,5.44763725458456e-05,2.50488175059596e-05,0.000201282505696194,4.4523000220098e-05,0.000124230139847861,1.41370975389013e-05
"RCP_SFM_AF0","2060",2.04226127665775e-05,5.45616706398018e-05,2.50502615151478e-05,0.000207720151231089,4.33790427882019e-05,0.00014225680997442,1.38898981378265e-05
"RCP_SFM_AF0","2070",2.20966372492497e-05,5.37191372779684e-05,2.62104240176916e-05,0.000219553720903784,4.10579935427116e-05,0.00013583672498725,1.44004703378793e-05
"RCP_SFM_AF0","2080",2.23956212818179e-05,5.33529715420753e-05,2.62906927040604e-05,0.000233576408099963,4.04413985028588e-05,0.00013153873653339,1.38842000268054e-05
"RCP_SFM_AF0","2090",2.20209261415811e-05,5.31024605617542e-05,2.58356288719119e-05,0.000254365067153734,3.962392747768e-05,0.000137902935651536,1.29576425399334e-05
"RCP_SFM_AF0","2100",2.13433320953204e-05,5.28774693469875e-05,2.51526028767718e-05,0.00025428724395733,3.84394635639069e-05,0.000149517874468618,1.18683341490448e-05
"RCP_SFM_AF100","2000",2.96872448827464e-05,7.15793276990014e-05,3.52962266824123e-05,0.000139657211498178,NA,NA,2.38599906593762e-05
"RCP_SFM_AF100","2010",2.63121113876163e-05,7.10585791841054e-05,3.29782518414694e-05,0.000150725783615924,NA,NA,2.06493172494005e-05
"RCP_SFM_AF100","2020",2.32657958497208e-05,7.19612802101886e-05,3.09012477974422e-05,0.0001542757328911,5.33381889760258e-05,4.26109450019584e-05,1.79327746176034e-05
"RCP_SFM_AF100","2030",2.1528371730258e-05,7.1924370888713e-05,2.88777882741993e-05,0.000191834638627425,5.00971238414142e-05,0.000173225179948069,1.61499409214448e-05
"RCP_SFM_AF100","2040",2.12236740910852e-05,7.16435468884115e-05,2.91269342683149e-05,0.000216396805089813,4.41278600550296e-05,0.000121932713673633,1.43078621135988e-05
"RCP_SFM_AF100","2050",2.23981543377141e-05,7.1125878622872e-05,3.04091979984716e-05,0.000265554914878288,4.11495390569199e-05,0.000127802464277002,1.28272350868362e-05
