"Scenario","Ecoregion","A_org","A_new","Annual","Permanent","Pasture","Urban","For_PlantationNonTimber","For_ClearCut","For_Retention_EU","For_PlantationFuel","For_SlashAndBurn","For_SelectionSystem","For_Selective_im","For_Agroforestry","For_TimberPlant","For_ReducedImpactLogging_im","Secondary","ForOther_Extensive","ForOther_Intensive"
"RCP_MFM_AF0","AT0116",1.82491527125,0.08981192528,0.108877135,0.011682546,0.45582981172,0.07756223725,0,0,0,0.0063819555,0,0,0.015342145,0,0.0063819555,0,0.829383011170358,0.103523252971929,0.120139295857714
"RCP_MFM_AF0","AT0117",10.92762726699,4.58296795924,0.735995569,0.388215491,4.67786019876,0.01926326899,0,0,0,0.001209417,0,0,0.012788055,0,0.001209417,0,0.478081228174787,0.0154038084601659,0.0146328543650474
"RCP_MFM_AF0","AT0118",19.75752395082,5.88504384768,1.082435295,0.421195585,11.84731650332,0.04200580682,0,0,0,0.0012915725,0,0,0.013656746,0,0.0012915725,0,0.435900471914695,0.0140447417329154,0.0133418083523898
"RCP_MFM_AF0","AT0119",3.14621826516,0.02164015126,0.182176002,0.001686146,0.57359296074,0.01264417216,0,0,0,0.0051677455,0,0,0.012844508,0,0.0051677455,0,2.08527328279422,0.118675966618812,0.127349584586966
"RCP_MFM_AF0","AT0120",0.13052107143,0.01987160579,0,0.049130157,0.00724203621,0.04421217243,0,0,0,0,0,0,0,0,0,0,0.00947011600050518,0.000305127757314918,0.000289856242179905
"RCP_MFM_AF0","AT0121",0.129515698797424,0.00377850956,0.009031004,0.000825119,0.00730018244,0.01408679582,0,0,0,9.75455e-05,0,0,1.87e-05,0,9.75455e-05,0,0.0587219245801394,0.0351425421146571,0.000415830282627134
"RCP_MFM_AF0","AT0122",1.4474222955791,0.01349923932,0.431529925,0.151901537,0.01405022868,0.09843785034,0,0,0,0.0030410145,0,0,0.000582022,0,0.0030410145,0,0.36671983247943,0.068728680297172,0.295890951462499
"RCP_MFM_AF0","AT0123",6.99278896198731,0.2500590589,1.493382013,0.839734028,1.3269056321,0.3280695943,0,0,0,0.012578366,0,0,0.002407385,0,0.012578366,0,1.36745295386517,0.256280758671252,1.10334080615088
"RCP_MFM_AF0","AT0124",52.3980461228023,19.72744816388,1.305523534,1.258314196,1.79682712012,0.308721465149,0,0,0,0.036948001,0,0,0.880484831,0,0.036948001,0,17.0505860520694,9.87934567116978,0.116899087414063
"RCP_MFM_AF0","AT0125",11.5406269863197,1.78331120155,0.282815675,0.330013678,3.97752017745,0.15648223797,0,0,0,0.0031649095,0,0,0.000571716,0,0.0031649095,0,2.07716522103309,0.434340346800335,2.49207691351629
"RCP_MFM_AF0","AT0126",42.0100054233667,12.08722805274,0.446828134,1.005583475,1.96893138026,0.33918628254,0,0,0,0.010917354,0,0,0.258125467,0,0.010917354,0,16.159221069882,9.60936239096465,0.113704462980064
"RCP_MFM_AF0","AT0127",0.004497591438,0,0,0,0,0.004497591438,0,0,0,0,0,0,0,0,0,0,0,0,0
"RCP_MFM_AF0","AT0128",15.22892273378,0.68476278133,0.48930323,0.113111688,2.52982345967,0.16310133478,0,0,0,0.0001902235,0,0,5.51e-05,0,0.0001902235,0,9.73442009824649,0.423782292116508,1.09018230263701
"RCP_MFM_AF0","AT0129",7.30453321756072,2.56251302966,0.234982865,0.12505722,0.22730300534,0.046588258482,0,0,0,0.009083209,0,0,0.216795812,0,0.009083209,0,2.422086630592,1.43407108132754,0.0169688971591818
