"Group","PDF","lower95","upper95","Scenario","Year"
"RCP2.6_MFM",0.000431448301280169,0.00018159718754872,0.000637101496862425,"AFM50","2030"
"RCP2.6_SFM",0.00046657372303367,0.000201410118111043,0.000682015655129301,"AFM50","2030"
"REF_MFM",0.00041871838665572,0.000166144019617971,0.000624739112639622,"AFM50","2030"
"REF_SFM",0.000451485322279218,0.00018449532960818,0.000665567582057822,"AFM50","2030"
"RCP2.6_MFM",0.000422509554905934,0.00017587789390689,0.000624292074832016,"AFM75","2030"
"RCP2.6_SFM",0.00046251959117999,0.000201535188802113,0.000673728368161561,"AFM75","2030"
"REF_MFM",0.000412764618718758,0.000162759072260973,0.000615284918295205,"AFM75","2030"
"REF_SFM",0.000444129841118901,0.000183416525363796,0.000651340522487543,"AFM75","2030"
"RCP2.6_MFM",0.000404090612864504,0.000161459684068876,0.000602380394837647,"AFM100","2030"
"RCP2.6_SFM",0.000463828926201329,0.000203348960527432,0.000675530877483095,"AFM100","2030"
"REF_MFM",0.00039734228067583,0.000151676037010912,0.000595019405698056,"AFM100","2030"
"REF_SFM",0.000445301624187451,0.000185146720882688,0.000652859951403748,"AFM100","2030"
"RCP2.6_MFM",0.000454718553508199,0.000200231088507576,0.000688718182565271,"noAFM","2040"
"RCP2.6_SFM",0.00045920689461519,0.000203405451708247,0.000694278152456045,"noAFM","2040"
"REF_MFM",0.000429780500630862,0.000179479171759746,0.000659263318801788,"noAFM","2040"
"REF_SFM",0.000430637381074112,0.00017986690498044,0.00066062317982514,"noAFM","2040"
"RCP2.6_MFM",0.00044486721230171,0.000193403222753905,0.000657617165566386,"AFMfree","2040"
"RCP2.6_SFM",0.000503804454703516,0.000222794690391478,0.000736637313590174,"AFMfree","2040"
"REF_MFM",0.000413664473970251,0.00016551988559436,0.000620713429960174,"AFMfree","2040"
"REF_SFM",0.000464061546408884,0.000190506329612448,0.000684788176983729,"AFMfree","2040"
"RCP2.6_MFM",0.000441948060038662,0.000192723316532951,0.000648751744898144,"AFM25","2040"
"RCP2.6_SFM",0.000500066204953684,0.0002241509531786,0.000729282762877476,"AFM25","2040"
"REF_MFM",0.000418261351006154,0.00017129742304797,0.000622014234707157,"AFM25","2040"
"REF_SFM",0.000467667042115272,0.000197905988513072,0.000690835970097691,"AFM25","2040"
"RCP2.6_MFM",0.00043213846062129,0.000186089257284211,0.00063507442596273,"AFM50","2040"
"RCP2.6_SFM",0.000505490936520247,0.000229464136610961,0.000738266985296977,"AFM50","2040"
"REF_MFM",0.000404938790602397,0.000163886686834077,0.000603787299650267,"AFM50","2040"
"REF_SFM",0.00046943421380735,0.000199546635088176,0.000693002374164557,"AFM50","2040"
"RCP2.6_MFM",0.000417350923264483,0.000176024836191102,0.000615316980593848,"AFM75","2040"
"RCP2.6_SFM",0.000503961579080113,0.000232118460878004,0.000734613784492261,"AFM75","2040"
"REF_MFM",0.0003948890547732,0.000158194595853559,0.000589052001834079,"AFM75","2040"
"REF_SFM",0.000462221852599435,0.000200331904196376,0.000678995651633848,"AFM75","2040"
"RCP2.6_MFM",0.000399508990572053,0.000163738932952832,0.000592739160605118,"AFM100","2040"
"RCP2.6_SFM",0.000511835519627033,0.00023796464394307,0.000746925239491056,"AFM100","2040"
"REF_MFM",0.000371539389666353,0.000141800350266077,0.000556851152907322,"AFM100","2040"
"REF_SFM",0.000470158432882314,0.000206219131989852,0.000692590639382446,"AFM100","2040"
"RCP2.6_MFM",0.000480614152265239,0.000223559291010236,0.000727516664856735,"noAFM","2050"
"RCP2.6_SFM",0.000484871977712308,0.000226429729139087,0.000733398428197069,"noAFM","2050"
"REF_MFM",0.000424195478853219,0.000179727320285697,0.000654315641559039,"noAFM","2050"
"REF_SFM",0.000425569410306832,0.000180550071970424,0.000656334408952191,"noAFM","2050"
"RCP2.6_MFM",0.000472985553915515,0.000214104840814943,0.000701993037082758,"AFMfree","2050"
"RCP2.6_SFM",0.000552229916741762,0.000255726940854166,0.000807401101804491,"AFMfree","2050"
"REF_MFM",0.000407788222185348,0.000163873445389546,0.000614155985086732,"AFMfree","2050"
"REF_SFM",0.00046675138978263,0.000193611428107235,0.000689766842840732,"AFMfree","2050"
"RCP2.6_MFM",0.000459393276429649,0.000205878919099812,0.000679662289626887,"AFM25","2050"
"RCP2.6_SFM",0.000553313473852146,0.000258903352769074,0.000808824674797775,"AFM25","2050"
"REF_MFM",0.00039885980835919,0.000160128307414667,0.000598670973773359,"AFM25","2050"
"REF_SFM",0.000473530732704866,0.00019857845369363,0.000701866003044819,"AFM25","2050"
"RCP2.6_MFM",0.000440960700264842,0.000192515574926228,0.000653788481810028,"AFM50","2050"
"RCP2.6_SFM",0.000556618266658549,0.000263510921234892,0.000813100889969615,"AFM50","2050"
"REF_MFM",0.000383445271662457,0.000150570801126442,0.000575529477000514,"AFM50","2050"
"REF_SFM",0.000471088178470832,0.00020034861154971,0.000696165370651913,"AFM50","2050"
"RCP2.6_MFM",0.000425940662650529,0.000182968642681403,0.000632648127512015,"AFM75","2050"
"RCP2.6_SFM",0.00055793695417422,0.000267769511527727,0.00081358586842974,"AFM75","2050"
"REF_MFM",0.000369215874647307,0.000140592658581696,0.000554397036279085,"AFM75","2050"
"REF_SFM",0.000472927669953397,0.000204769570565503,0.000697621172975048,"AFM75","2050"
"RCP2.6_MFM",0.00041394613374226,0.00017433539099424,0.000614512349623836,"AFM100","2050"
"RCP2.6_SFM",0.000562132491013328,0.000273043913838457,0.000820696434163968,"AFM100","2050"
"REF_MFM",0.000348451928947373,0.000126147137314135,0.000523578207838103,"AFM100","2050"
"REF_SFM",0.000475580775044053,0.000209720265277403,0.000702462185690974,"AFM100","2050"
"RCP2.6_MFM",0.000500978948222343,0.000238397599974685,0.00076328861934139,"noAFM","2060"
"RCP2.6_SFM",0.000498652055447561,0.000236819837916198,0.000760314181303711,"noAFM","2060"
"REF_MFM",0.000405044126316863,0.000169805412197412,0.000628346121441601,"noAFM","2060"
"REF_SFM",0.00040642243355936,0.000170614995147886,0.000630372088807677,"noAFM","2060"
"RCP2.6_MFM",0.000498682495257097,0.000232788061722735,0.000741771516495719,"AFMfree","2060"
"RCP2.6_SFM",0.00060385124058785,0.000289312547184627,0.00088300432855915,"AFMfree","2060"
"REF_MFM",0.000388881728523262,0.000153584340990979,0.000590109493178404,"AFMfree","2060"
"REF_SFM",0.000455042260589372,0.000186766444120536,0.000674843968180125,"AFMfree","2060"
"RCP2.6_MFM",0.00047608283051796,0.000217038442734528,0.000706858274138357,"AFM25","2060"
"RCP2.6_SFM",0.000606227526389228,0.000292470372215917,0.000886545047153233,"AFM25","2060"
"REF_MFM",0.000371810644904767,0.000142406674488642,0.000563010279035351,"AFM25","2060"
"REF_SFM",0.00046380975938114,0.000190801626615575,0.000690961343654844,"AFM25","2060"
"RCP2.6_MFM",0.000449517308528596,0.000196097326026537,0.000672165753410582,"AFM50","2060"
"RCP2.6_SFM",0.000613428574442923,0.000298615948241376,0.000897271885141996,"AFM50","2060"
"REF_MFM",0.00035102449044546,0.000126669815774599,0.000532193273230018,"AFM50","2060"
"REF_SFM",0.000461719187020786,0.000190721721371465,0.000685920665723159,"AFM50","2060"
"RCP2.6_MFM",0.000434361097520906,0.000185161196984667,0.000650477878547558,"AFM75","2060"
"RCP2.6_SFM",0.000609668188207635,0.000305190495427663,0.000889778575082568,"AFM75","2060"
"REF_MFM",0.000335207731890612,0.000116336572784274,0.000507472808889493,"AFM75","2060"
"REF_SFM",0.000457797703415029,0.000195394754892009,0.000678168834834109,"AFM75","2060"
"RCP2.6_MFM",0.000419104212639056,0.000172523818351158,0.000629445543123289,"AFM100","2060"
"RCP2.6_SFM",0.000618506856385574,0.000313351778187273,0.000904980079076918,"AFM100","2060"
"REF_MFM",0.000312764664640912,9.99302607473387e-05,0.000474149271405027,"AFM100","2060"
"REF_SFM",0.000464061033251603,0.000202677815626891,0.000689776717568578,"AFM100","2060"
"RCP2.6_MFM",0.000541751935477309,0.000269543524623264,0.000825356609371144,"noAFM","2070"
"RCP2.6_SFM",0.000536226632572396,0.000266645451086986,0.000817090499205822,"noAFM","2070"
"REF_MFM",0.000398105086394628,0.000163296005906949,0.000622258365372136,"noAFM","2070"
"REF_SFM",0.000399249358274236,0.00016396150023189,0.000623956557033035,"noAFM","2070"
"RCP2.6_MFM",0.000535585701614341,0.000257251542480837,0.000799103720156796,"AFMfree","2070"
"RCP2.6_SFM",0.000661275509840598,0.000328463700444902,0.000967810871948722,"AFMfree","2070"
"REF_MFM",0.000375531205654165,0.00014188021418515,0.000575537190214357,"AFMfree","2070"
"REF_SFM",0.000454250707183139,0.000179906933111146,0.000677500375984734,"AFMfree","2070"
"RCP2.6_MFM",0.000500924858504728,0.000230830511750175,0.000751292137767722,"AFM25","2070"
"RCP2.6_SFM",0.000669388285866702,0.000334801546864669,0.000980483723375511,"AFM25","2070"
"REF_MFM",0.000351404691300838,0.00012423681024973,0.000537629966910322,"AFM25","2070"
"REF_SFM",0.000461403190117943,0.000181352172375307,0.000690438281984863,"AFM25","2070"
"RCP2.6_MFM",0.000479958688518263,0.000214376875006863,0.000721555967828976,"AFM50","2070"
"RCP2.6_SFM",0.000674027502133283,0.00033957530148615,0.00098801678857719,"AFM50","2070"
"REF_MFM",0.000330963105917501,0.000107728335055304,0.000506409139731403,"AFM50","2070"
"REF_SFM",0.000455043777941568,0.000182454835009606,0.000678857977836454,"AFM50","2070"
"RCP2.6_MFM",0.000460256796250571,0.000201041241113398,0.00069023315564704,"AFM75","2070"
"RCP2.6_SFM",0.000675794163873678,0.000350949079563163,0.00099160415380287,"AFM75","2070"
"REF_MFM",0.000310219513941599,9.39181362400507e-05,0.000473036345866041,"AFM75","2070"
"REF_SFM",0.000455230656707411,0.000189424467192784,0.000679193442421603,"AFM75","2070"
"RCP2.6_MFM",0.000443383808941728,0.000187285778853215,0.000664971587702271,"AFM100","2070"
"RCP2.6_SFM",0.000676338192393329,0.000367428903969823,0.000990341117887375,"AFM100","2070"
"REF_MFM",0.000291765533756781,7.99057241343163e-05,0.000445624690052289,"AFM100","2070"
"REF_SFM",0.000453868466410647,0.000196884407380754,0.000677047253373237,"AFM100","2070"
"RCP2.6_MFM",0.000581762146032792,0.000302936474582149,0.000880626273064355,"noAFM","2080"
"RCP2.6_SFM",0.000579904616565056,0.000300724308772472,0.000879436297295529,"noAFM","2080"
"REF_MFM",0.000398303734324741,0.000162404200826633,0.000624632736139402,"noAFM","2080"
"REF_SFM",0.000399574815643459,0.000163127460867045,0.000626491825746773,"noAFM","2080"
"RCP2.6_MFM",0.00056997296808928,0.000281814098073974,0.000850803354579308,"AFMfree","2080"
"RCP2.6_SFM",0.000726225276595594,0.000371055521060317,0.00106299821938513,"AFMfree","2080"
"REF_MFM",0.00037043591620553,0.000135582477715713,0.000570148278506347,"AFMfree","2080"
"REF_SFM",0.000457077831122332,0.000175682782251705,0.00068363612827711,"AFMfree","2080"
"RCP2.6_MFM",0.00053269025683704,0.000252876337691859,0.000797244336849894,"AFM25","2080"
"RCP2.6_SFM",0.000734131449904017,0.000377687711125558,0.00107479671053782,"AFM25","2080"
"REF_MFM",0.000344372831910836,0.000116299879429809,0.000527554499876445,"AFM25","2080"
"REF_SFM",0.000460241851375411,0.000177130976505431,0.000689940352183314,"AFM25","2080"
"RCP2.6_MFM",0.000512314307359762,0.000236952817010183,0.000765186164601935,"AFM50","2080"
"RCP2.6_SFM",0.000728471784620391,0.000382609897131678,0.00106406960589977,"AFM50","2080"
"REF_MFM",0.000320330699521573,9.68541266022995e-05,0.00049117640768382,"AFM50","2080"
"REF_SFM",0.000453459964194704,0.000178451869001613,0.000678512074243093,"AFM50","2080"
"RCP2.6_MFM",0.000487677682349649,0.000219857881706979,0.000725721614186907,"AFM75","2080"
"RCP2.6_SFM",0.000732691662729452,0.000400150661018278,0.00107184095260172,"AFM75","2080"
"REF_MFM",0.000297694221124445,8.12662122544392e-05,0.00045555559864019,"AFM75","2080"
"REF_SFM",0.000454267724829841,0.00018617330831177,0.000680599731752062,"AFM75","2080"
"RCP2.6_MFM",0.000468113467724062,0.000206577549682965,0.000693630083798922,"AFM100","2080"
"RCP2.6_SFM",0.000742111032151286,0.00042289316164006,0.0010856246235905,"AFM100","2080"
"REF_MFM",0.000279871495305205,6.70087139640565e-05,0.000427637334388722,"AFM100","2080"
"REF_SFM",0.000447935185787512,0.000198942829626863,0.000669173895324215,"AFM100","2080"
"RCP2.6_MFM",0.000659278220246586,0.000368156927472936,0.000983293530726403,"noAFM","2090"
"RCP2.6_SFM",0.000653926600617641,0.000363621541495116,0.000977335092366218,"noAFM","2090"
"REF_MFM",0.000401650674371453,0.000163576170493583,0.000630726936332101,"noAFM","2090"
"REF_SFM",0.000403218653111105,0.000164471060137552,0.000632961305156917,"noAFM","2090"
"RCP2.6_MFM",0.000646458675600131,0.000342723566915093,0.000951634705093139,"AFMfree","2090"
"RCP2.6_SFM",0.000825210853534701,0.000445962491731338,0.00119585679777382,"AFMfree","2090"
"REF_MFM",0.000368768884261278,0.00013236701712842,0.000568390851633742,"AFMfree","2090"
"REF_SFM",0.00045902774663203,0.000172827995490017,0.000687644412728174,"AFMfree","2090"
"RCP2.6_MFM",0.000603335700628983,0.000309002821014434,0.000889379710827468,"AFM25","2090"
"RCP2.6_SFM",0.000832323178919356,0.000452883855801112,0.00120570876382737,"AFM25","2090"
"REF_MFM",0.000340276915398137,0.000110010581373797,0.000522875439011614,"AFM25","2090"
"REF_SFM",0.00045580671917083,0.000171557823601935,0.00068323623323848,"AFM25","2090"
"RCP2.6_MFM",0.000577002294537525,0.000289146336897005,0.000847313256884065,"AFM50","2090"
"RCP2.6_SFM",0.000834118206807888,0.000465731224538185,0.00120932125144019,"AFM50","2090"
"REF_MFM",0.00031340073754991,8.853736767977e-05,0.000481124222139085,"AFM50","2090"
"REF_SFM",0.00045218329967983,0.000175409418082248,0.000678784477667009,"AFM50","2090"
"RCP2.6_MFM",0.000549903183050298,0.000271230871805414,0.000803059106921629,"AFM75","2090"
"RCP2.6_SFM",0.00084069027652954,0.000485707366363722,0.00122023737021966,"AFM75","2090"
"REF_MFM",0.000287588591751627,7.07770259601071e-05,0.000440310120112365,"AFM75","2090"
"REF_SFM",0.000448128681779071,0.000184512496676513,0.000671624170969066,"AFM75","2090"
"RCP2.6_MFM",0.000527170893350893,0.000256111955870186,0.000765708933225957,"AFM100","2090"
"RCP2.6_SFM",0.000846308481847568,0.000506774471823944,0.00122772334250228,"AFM100","2090"
"REF_MFM",0.000269567541903384,5.60224977519198e-05,0.000411526375225444,"AFM100","2090"
"REF_SFM",0.000442080753393661,0.000200572744534709,0.000662169538150604,"AFM100","2090"
"RCP2.6_MFM",0.000646265295492079,0.000346108351536348,0.0010004036246325,"noAFM","2100"
"RCP2.6_SFM",0.000646862012731072,0.000343085625842744,0.00100270761197784,"noAFM","2100"
"REF_MFM",0.000358275490906323,0.00012808355796592,0.000595163854537439,"noAFM","2100"
"REF_SFM",0.000358923216523413,0.000128516669123247,0.000596119743979537,"noAFM","2100"
"RCP2.6_MFM",0.000592216214311695,0.000295235757811338,0.00090442581310166,"AFMfree","2100"
"RCP2.6_SFM",0.000590163361578732,0.000294246459645321,0.000900657336673172,"AFMfree","2100"
"REF_MFM",0.000280882400882717,7.14586768860609e-05,0.000463650274981434,"AFMfree","2100"
"REF_SFM",0.000274002125213791,6.70176994089823e-05,0.000450775604016914,"AFMfree","2100"
"RCP2.6_MFM",0.00055263075253001,0.000257234118901817,0.000845588292731579,"AFM25","2100"
"RCP2.6_SFM",0.000572901167153186,0.000287968406011421,0.000878761539994594,"AFM25","2100"
"REF_MFM",0.000258180734545303,4.67358906729056e-05,0.000425507193976463,"AFM25","2100"
"REF_SFM",0.000262839114929496,6.39990467400255e-05,0.000433701407839793,"AFM25","2100"
"RCP2.6_MFM",0.000527787246481835,0.000235189601321684,0.000803446707419043,"AFM50","2100"
"RCP2.6_SFM",0.000579950345316165,0.000312110585602807,0.000889166650136184,"AFM50","2100"
"REF_MFM",0.000234647136569252,2.23739360432849e-05,0.000385928587113735,"AFM50","2100"
"REF_SFM",0.000257472377927778,7.00435198662613e-05,0.000426784091443018,"AFM50","2100"
"RCP2.6_MFM",0.000500352815815388,0.000214280837668393,0.000756111282421418,"AFM75","2100"
"RCP2.6_SFM",0.000594999466842185,0.000341914228770604,0.000912902028237281,"AFM75","2100"
"REF_MFM",0.000217012585138566,6.35271225329787e-06,0.000355726686649016,"AFM75","2100"
"REF_SFM",0.000257366066563418,8.68406434740313e-05,0.000425959911458107,"AFM75","2100"
"RCP2.6_MFM",0.000483066879029775,0.000201812096628995,0.000724007793404226,"AFM100","2100"
"RCP2.6_SFM",0.000593971566510066,0.000364310177761011,0.000901230054735725,"AFM100","2100"
"REF_MFM",0.000209636215027326,-8.13157279331139e-06,0.000343251049065274,"AFM100","2100"
"REF_SFM",0.000258707211886331,0.000110398697558081,0.000429044795350409,"AFM100","2100"
