Mitigation_scenario,Forest_use,Management_scenario,Ecoregion,2000,2010,2020,2030,2040,2050,2060,2070,2080,2090,2100,Category
REF,MFM,noAF,PA0422,0.000261248,0.000246939,0.000248336,0.000219887,0.00022216,0.000210228,0.000202558,0.000196876,0.000193751,0.000192614,0.00019233,Selection_EU_ex
REF,MFM,noAF,PA0429,0.047749857,0.045134423,0.045389897,0.040190108,0.04060551,0.038424651,0.037022671,0.035984167,0.035412989,0.035205289,0.035153363,Selection_EU_ex
REF,MFM,noAF,PA0431,0.470697539,0.444915716,0.447434063,0.396176785,0.400271635,0.37877367,0.36495355,0.354716424,0.349086004,0.347038579,0.346526723,Selection_EU_ex
REF,MFM,noAF,PA0432,0.083211568,0.078653767,0.079098969,0.070037527,0.070761429,0.066960943,0.064517773,0.062708018,0.061712653,0.061350702,0.061260214,Selection_EU_ex
REF,MFM,noAF,PA0433,0.065906032,0.062296118,0.062648731,0.0554718,0.056045152,0.053035054,0.051099992,0.049666612,0.048878253,0.048591577,0.048519908,Selection_EU_ex
REF,MFM,noAF,PA0435,0.049811233,0.04708289,0.047349392,0.041925127,0.042358461,0.040083455,0.03862095,0.037537614,0.036941778,0.036725111,0.036670944,Selection_EU_ex
REF,MFM,noAF,PA0436,0.857781731,0.810797894,0.815387236,0.721977874,0.729440177,0.690263083,0.665077809,0.64642205,0.636161382,0.63243023,0.631497442,Selection_EU_ex
REF,MFM,noAF,PA0445,1.215882494,1.149284171,1.15578944,1.023384185,1.0339618,0.978429324,0.942729876,0.91628584,0.901741621,0.896452813,0.895130612,Selection_EU_ex
REF,MFM,noAF,PA0501,0.390962127,0.369547704,0.371639447,0.32906507,0.332466259,0.314610015,0.303131001,0.294628028,0.289951393,0.288250798,0.287825649,Selection_EU_ex
REF,MFM,noAF,PA0503,0.036878152,0.034858201,0.035055508,0.031039609,0.031360432,0.029676112,0.028593335,0.027791278,0.027350147,0.027189735,0.027149632,Selection_EU_ex
REF,MFM,noAF,PA0504,0.202051256,0.190984171,0.192065195,0.170062536,0.171820288,0.162592088,0.156659674,0.152265294,0.149848384,0.148969508,0.148749789,Selection_EU_ex
REF,MFM,noAF,PA0608,2.090594056,1.976084586,1.987269776,1.759611561,1.777798761,1.682315963,1.620934164,1.575466165,1.550458766,1.541365166,1.539091766,Selection_EU_ex
REF,MFM,noAF,PA0814,0.016082486,0.01520159,0.015287635,0.01353631,0.01367622,0.012941692,0.012469495,0.012119719,0.011927343,0.011857388,0.011839899,Selection_EU_ex
REF,MFM,noAF,PA1110,0.140155614,0.132478779,0.133228646,0.117966201,0.11918549,0.112784223,0.108669123,0.105620901,0.103944378,0.103334734,0.103182323,Selection_EU_ex
REF,MFM,noAF,PA1201,0.150455218,0.142214236,0.143019208,0.126635173,0.127944064,0.121072388,0.116654882,0.113382655,0.111582931,0.110928485,0.110764874,Selection_EU_ex
REF,MFM,noAF,PA1204,0.011372686,0.010749762,0.010810609,0.009572164,0.009671101,0.009151681,0.008817769,0.008570426,0.008434387,0.008384919,0.008372552,Selection_EU_ex
REF,MFM,noAF,PA1205,0.002764658,0.002613228,0.002628019,0.002326958,0.002351009,0.00222474,0.002143567,0.002083439,0.002050369,0.002038343,0.002035337,Selection_EU_ex
REF,MFM,noAF,PA1206,0,0,0,0,0,0,0,0,0,0,0,Selection_EU_ex
REF,MFM,noAF,PA1208,0.047650601,0.045040604,0.045295546,0.040106566,0.040521104,0.038344779,0.036945713,0.035909367,0.035339377,0.035132108,0.035080291,Selection_EU_ex
REF,MFM,noAF,PA1209,0.458136146,0.433042356,0.435493497,0.385604109,0.389589681,0.368665427,0.355214121,0.345250191,0.339770029,0.337777243,0.337279047,Selection_EU_ex
REF,MFM,noAF,PA1210,0.048401364,0.045750245,0.046009204,0.040738468,0.041159538,0.038948923,0.037527814,0.03647514,0.03589617,0.035685635,0.035633001,Selection_EU_ex
REF,MFM,noAF,PA1211,0.212801958,0.201146018,0.202284561,0.179111189,0.180962467,0.171243255,0.16499519,0.160366994,0.157821487,0.156895847,0.156664438,Selection_EU_ex
REF,MFM,noAF,PA1214,0,0,0,0,0,0,0,0,0,0,0,Selection_EU_ex
REF,MFM,noAF,PA1215,0.284385476,0.268808645,0.270330177,0.239361616,0.241835638,0.228847023,0.220497199,0.214312145,0.210910365,0.209673354,0.209364101,Selection_EU_ex
REF,MFM,noAF,PA1216,0.136745823,0.129255755,0.129987378,0.115096247,0.116285873,0.11004034,0.106025354,0.103051291,0.101415556,0.100820744,0.100672041,Selection_EU_ex
REF,MFM,noAF,PA1217,0.046956902,0.044384901,0.044636132,0.039522693,0.039931197,0.037786554,0.036407856,0.035386597,0.034824905,0.034620654,0.034569591,Selection_EU_ex
REF,MFM,noAF,PA1218,0.019453369,0.018387837,0.018491917,0.016373515,0.01654275,0.015654265,0.015083095,0.014660007,0.014427309,0.014342691,0.014321537,Selection_EU_ex
REF,MFM,noAF,PA1219,0.003164034,0.002990728,0.003007657,0.002663105,0.00269063,0.002546121,0.002453222,0.002384408,0.00234656,0.002332797,0.002329356,Selection_EU_ex
REF,MFM,noAF,PA1221,0.099301312,0.093862216,0.094393503,0.083579945,0.08444382,0.079908475,0.076992895,0.074833207,0.073645378,0.07321344,0.073105456,Selection_EU_ex
REF,MFM,noAF,PA1222,0.087596226,0.082798261,0.083266922,0.073728007,0.074490053,0.070489309,0.067917401,0.066012285,0.064964471,0.064583448,0.064488192,Selection_EU_ex
REF,MFM,AF0,Lake,0.002913783,0.003681136,0.004559577,0.004630009,0.005230771,0.005368943,0.005415819,0.005468352,0.005487146,0.005516045,0.005529804,Clear_cut_EU_ex
REF,MFM,AF0,PA0401,0.05563546,0.070287198,0.087060067,0.088404883,0.099875768,0.102514004,0.103409055,0.104412118,0.104770972,0.105322765,0.105585472,Clear_cut_EU_ex
REF,MFM,AF0,PA0402,0.589837603,0.745172808,0.922995897,0.937253404,1.058865758,1.086835883,1.096325061,1.106959363,1.110763865,1.116613883,1.119399059,Clear_cut_EU_ex
