"Scenario","Ecoregion","A_org","A_new","Annual","Permanent","Pasture","Urban","For_PlantationNonTimber","For_ClearCut","For_Retention_EU","For_PlantationFuel","For_SlashAndBurn","For_SelectionSystem_EU","For_Selective_im","For_Agroforestry","For_TimberPlant","For_RIL","Secondary","ForOther_Extensive","ForOther_Intensive"
"RCP_SFM_AF0","PA0435",3.65335820012925,0.7779602552945,0.65102230925,0.393674302292,0.6978974677635,0.09122473199,0,0.439525980707265,0.1063445422,2.416e-07,0,0.1838316389,0,0,0,0,0.0340483866049487,0.0543544855082756,0.223473858018756
"RCP_SFM_AF0","PA0436",84.1328525662566,5.576757528399,4.28723648541646,7.1831760737,20.7371307375567,1.86556698243443,0,11.8655711623346,0.9908817601,0.000679096,0,0.5083849058,0,0,0,0,8.18079082784153,13.8981273557137,9.0385496509602
"RCP_SFM_AF0","PA0437",9.80732293183444,0.28491754179,5.205872518,0.239186453,0.77523588421,0.14714761419,0,0.013654471,0,0.016233177,0,0,0,0,0,0,1.98026112821133,0.380474081585408,0.764340062847704
"RCP_SFM_AF0","PA0438",0.75397365448,0.05380229253,0.015121163,0.010701964,0.06068537447,0.00687367748,0,0.012429461,0,0,0,0,0,0,0,0,0.192075991624098,0.370996016852204,0.0312877135236981
"RCP_SFM_AF0","PA0439",1.38967583181,0.02277272476,0.047854501,0.106952215,0.12881740224,0.14069823781,0,0.072595669,0,0.127434035,0,0,0,0,0,0,0.265217121,0.312114428017304,0.165219497982696
"RCP_SFM_AF0","PA0440",15.7493896476,1.37800165901,0.808126617,0.851672423,1.08960949999,3.0288308226,0,0.123780315,0,0.006749474,0,0,0,0,0,0,4.9348222047591,1.72913744167277,1.79865919056812
"RCP_SFM_AF0","PA0441",4.48620620403,0.67992864672,0.076983187,0.32120667,0.57095763128,0.40266172403,0,0.0379502,0,0,0,0,0,0,0,0,1.35064208508804,0.512632570147395,0.533243489764569
"RCP_SFM_AF0","PA0442",1.14624976695935,0.05914498352,0.036887318,0.006896235,0.43828960648,0,0,6.1e-06,0,0,0,0,0,0,0,0,0.604473876561172,0.000183337651969164,0.000368309746210675
"RCP_SFM_AF0","PA0443",21.0567298563,1.78597363899,0.2087472,0.882529699,1.99824625001,0.1381524313,0,0.384113208,0,2.9094e-05,0,0,0,0,2.085e-05,0,5.21325427116478,9.6332492544287,0.81241395940651
"RCP_SFM_AF0","PA0444",23.12904912139,2.2557986528,0.8850434,2.046138541,4.6904542822,0.16963557139,0,0.343196248,0,0,0,0,0,0,0,0,4.19191271576573,7.88213487055207,0.664734839682199
"RCP_SFM_AF0","PA0445",53.0946637833557,3.6857055075048,8.55696612434,6.86034078705,10.4514260491052,3.8827791742,0,13.2857953941557,2.680558841,0,0,2.334607552,0,0,0,0,1.356484354,0,0
"RCP_SFM_AF0","PA0446",30.1055501093533,0.29441023098,4.670430747,4.286268017,20.36768562502,0.18406180808,0,0.027795664,0,0.007939396,0,0,0,0,0,0,0.227698878,0.00277654946135756,0.0364831938119037
