"Scenario","Year","Annual_EU_median","Permanent_EU_median","Pasture_EU_median","Urban_EU_median","Annual_RoW_median","Permanent_RoW_median","Pasture_RoW_median","Urban_RoW_median","For_ClearCut_EU_median","For_ClearCut_im_median","For_ClearCut_ex_median","For_Retention_EU_median","For_Plantation_im_median","For_TimberPlant_EU_median","For_TimberPlant_ex_median","For_SelectionSystem_EU_median","For_SelectionSystem_im_median","For_SelectionSystem_ex_median","For_Selective_im_median","EP_EU_median","EP_conv_EU_median","EP_RoW_median","EP_conv_im_median","Afforested_EU_median","Afforested_RoW_median","Regrowth_median","ForOther_Extensive_EU_median","ForOther_Extensive_RoW_median","ForOther_Intensive_EU_median","ForOther_Intensive_RoW_median"
"RCP_MFM_AF75",2010,0.00060269333031919,1.47534190355577e-05,9.7086010444327e-06,1.31385249076952e-05,3.02029361750956e-05,2.84501210383201e-05,2.10864502017215e-05,6.12835450916095e-05,2.23830877202396e-06,2.37974088228998e-06,2.97624743366363e-06,0,4.33394304045792e-05,0,0,2.64740705722084e-07,2.17212622444383e-07,2.56234719419418e-07,2.67069270544888e-05,0,0,0,0,2.39992746108329e-06,5.27459967617601e-06,4.31991404672197e-06,0,1.6480452928662e-06,0,2.23613262527336e-05
"RCP_MFM_AF75",2020,0.000615015175943807,1.47221002421673e-05,9.70937516432664e-06,1.31593765370406e-05,3.0751682836128e-05,2.86641150079308e-05,2.13960251433573e-05,6.15605790583572e-05,2.3401876271297e-06,2.4813404891676e-06,2.9855378517216e-06,0,4.39024739512013e-05,0,0,2.58653266194492e-07,2.15841335012234e-07,2.58464044512514e-07,2.70088944605608e-05,3.09650235433427e-06,1.57939545764134e-05,5.02039810238757e-05,9.22956190896393e-05,2.49909977438199e-06,5.47112654586913e-06,4.1631705606116e-06,0,1.72444634111717e-06,0,2.27645855039268e-05
"RCP_MFM_AF75",2030,0.000595068325873508,1.45877016207395e-05,9.63701521621183e-06,1.3083558271532e-05,3.02796258817314e-05,2.87188629750421e-05,2.08001540033051e-05,6.15490018347292e-05,2.14689952755741e-06,2.38612801147857e-06,2.95319717830405e-06,2.48633407039893e-07,4.42839390289389e-05,0,0,2.44950131664311e-07,2.1807055824517e-07,2.55191933626929e-07,2.69778708441888e-05,5.43970143615377e-06,1.49431747519908e-05,5.668488645636e-05,9.38713700437672e-05,2.3216631751207e-06,5.57795194541896e-06,4.13799011380469e-06,0,1.77743012867929e-06,0,2.31252630800556e-05
"RCP_MFM_AF75",2040,0.00058390201436534,1.45159028487606e-05,9.58486386285573e-06,1.31108684772836e-05,3.0301501266181e-05,2.87957179466392e-05,2.0612098195388e-05,6.16007910495236e-05,2.14392271514342e-06,2.373283667825e-06,2.92875435589871e-06,2.5780854869174e-07,4.17255117942425e-05,0,0,2.40465709480394e-07,2.18178307745686e-07,2.55676851915705e-07,2.52411125191969e-05,5.55843604560295e-06,1.38904891068701e-05,5.15848480249195e-05,4.94378059720169e-05,2.28263202287571e-06,5.75964765211499e-06,4.13757527141496e-06,0,1.82442772142096e-06,0,2.32553712665541e-05
"RCP_MFM_AF75",2050,0.000526667067470019,1.43432002946397e-05,9.53304760475534e-06,1.28712817942742e-05,2.97990141960876e-05,2.88293784358042e-05,2.01860504313836e-05,6.15610275006034e-05,2.29451105175367e-06,2.47585790706141e-06,2.89830071223974e-06,2.6017643225484e-07,4.70582295106154e-05,0,0,2.38310058791831e-07,2.18520982857915e-07,2.54615121257431e-07,2.88024082629554e-05,5.41969180714251e-06,1.30975936695951e-05,5.40464285443877e-05,4.79118815117042e-05,2.14397777273543e-06,6.16622588232187e-06,4.10574865377388e-06,0,1.88366200646654e-06,0,2.32731583569702e-05
"RCP_MFM_AF75",2060,0.00043788539907369,1.38549162161031e-05,9.283751959058e-06,1.24610316063169e-05,2.9430310979455e-05,2.88558849358174e-05,1.96403468647017e-05,6.15380473874454e-05,2.45320770448125e-06,2.46965053200216e-06,2.80156253315676e-06,2.78035350130698e-07,5.06027357520126e-05,0,0,2.49289067643857e-07,2.1892804659681e-07,2.46949037918375e-07,3.11443266500093e-05,5.09732287169258e-06,1.17264072215099e-05,5.40403640401653e-05,6.24567380062423e-05,2.02110297334465e-06,6.25249455831734e-06,4.08949380053687e-06,0,1.96722397575036e-06,0,2.34994704681678e-05
"RCP_MFM_AF75",2070,0.000331170747957398,1.3082395574351e-05,8.87416059865179e-06,1.19863495458671e-05,2.85405722159551e-05,2.88820948557357e-05,1.91760151746621e-05,6.15036989714274e-05,2.6217796999586e-06,2.55049104239287e-06,2.68171298155256e-06,2.72595227126842e-07,4.55479083815221e-05,0,0,2.42647142921464e-07,2.18347746662777e-07,2.43779032199236e-07,2.77794561931081e-05,6.09047939803574e-06,1.06215034341434e-05,5.05008848230138e-05,7.23760516044667e-05,1.80815498959352e-06,6.16639789133149e-06,4.03981451520342e-06,0,2.13135787538532e-06,0,2.46480460782648e-05
"RCP_MFM_AF75",2080,0.0002067753552393,1.23440921547288e-05,8.68174788149433e-06,1.16396980201805e-05,2.74559190865726e-05,2.89409964135072e-05,1.85101209408642e-05,6.14896289888028e-05,2.77661093209727e-06,2.81010712535181e-06,2.57399281974339e-06,2.69173329459003e-07,4.535781725003e-05,0,0,2.40737707719638e-07,2.18731484320596e-07,2.40053856218849e-07,2.75179656298038e-05,6.05188005113086e-06,1.00675456568315e-05,4.85656481524557e-05,6.15492875384389e-05,1.6855264679036e-06,6.42829836299404e-06,3.88126617715367e-06,0,2.37220796287669e-06,0,2.6078389452187e-05
"RCP_MFM_AF75",2090,0.000154164027044395,1.21587214679243e-05,8.53809964320623e-06,1.13511775877057e-05,2.61037994390445e-05,2.894305236862e-05,1.76071474535579e-05,6.14363678613204e-05,2.85872696265567e-06,2.73985840541592e-06,2.5444904037447e-06,2.64371210888523e-07,4.39303163042157e-05,0,0,2.37688845553547e-07,2.16206462742402e-07,2.38285766714306e-07,2.66022897492463e-05,7.60655985564834e-06,9.85509357977405e-06,4.64097842298405e-05,5.9489654274966e-05,1.53454306417572e-06,6.78468855614614e-06,3.67259106854375e-06,0,2.64015255073483e-06,0,2.78158142843813e-05
"RCP_MFM_AF75",2100,0.00010590340286177,1.21091597553935e-05,8.54349905544536e-06,1.12280898753326e-05,2.49012837833534e-05,2.88369225563439e-05,1.64349278252048e-05,6.11782553035175e-05,2.97641535136379e-06,2.57010594303636e-06,2.52963852212833e-06,2.56131314248339e-07,4.38324631467486e-05,0,0,2.335555819272e-07,2.16139274990737e-07,2.37166079067767e-07,2.65030485120064e-05,8.50132709901556e-06,9.65114941778531e-06,4.32540051671928e-05,5.8596697098191e-05,1.39047203477904e-06,6.87099094464377e-06,3.45449909681554e-06,0,2.83869590394689e-06,0,2.9185161981846e-05
"RCP_MFM_noAF",2000,0.00061600426785864,1.47658592946499e-05,9.88151054247456e-06,1.32152074272582e-05,2.93470926119715e-05,2.832843970792e-05,2.04898896480345e-05,6.1130575415399e-05,2.45861058868929e-06,1.99488006956431e-06,2.96950979496602e-06,0,4.35455431113635e-05,0,0,2.78695392212121e-07,2.13236945460824e-07,2.56448595089784e-07,2.69670652755963e-05,0,0,0,0,0,0,4.58266698727733e-06,0,1.6706309570395e-06,0,2.24865044234199e-05
"RCP_MFM_noAF",2010,0.000602732459230893,1.47532345985883e-05,9.70896618044722e-06,1.31395835349789e-05,3.02029350561312e-05,2.8450122145327e-05,2.10864491867186e-05,6.12835426295593e-05,2.24171160715538e-06,2.38112916146809e-06,2.96256113566135e-06,0,4.33395891140331e-05,0,0,2.64733897479108e-07,2.17207574930744e-07,2.56040529489504e-07,2.67050653577957e-05,0,0,0,0,2.39998334373671e-06,5.27460046583247e-06,4.31990959358859e-06,0,1.6480473803312e-06,0,2.23614466899716e-05
"RCP_MFM_noAF",2020,0.000614993249605867,1.4722054333543e-05,9.70991948818652e-06,1.31597218145849e-05,3.07516450043127e-05,2.86641261867506e-05,2.13960237620539e-05,6.15606367028819e-05,2.34454767002879e-06,2.46576511713329e-06,2.97129622369873e-06,0,4.39194348221533e-05,0,0,2.58572547555969e-07,2.15829160399427e-07,2.58210626799972e-07,2.70237027246292e-05,3.09651754411379e-06,1.56019790224993e-05,5.02039739995329e-05,9.42189211377467e-05,2.49888286689625e-06,5.47112620317178e-06,4.16523099101285e-06,0,1.7260038835504e-06,0,2.27719316077505e-05
"RCP_MFM_noAF",2030,0.000598412789375486,1.46539679058998e-05,9.67616476665921e-06,1.31158898477343e-05,3.02795053511291e-05,2.87188250823329e-05,2.08000442132342e-05,6.15491364289962e-05,2.32242791956654e-06,2.38619916552812e-06,2.96251060251747e-06,0,4.40988077804143e-05,0,0,2.59228961097243e-07,2.18233057193414e-07,2.58605795557951e-07,2.69191701114081e-05,5.45235119992345e-06,1.47257581777065e-05,5.66834528217579e-05,5.43486643906175e-05,2.33125235884754e-06,5.57801879658167e-06,4.14284734660802e-06,0,1.78166057095016e-06,0,2.31381355688775e-05
"RCP_MFM_noAF",2040,0.000590136079290143,1.45655416463688e-05,9.63731084456982e-06,1.31638692039305e-05,3.03033771593144e-05,2.8796381076031e-05,2.06122425502545e-05,6.16022012835202e-05,2.28582236579622e-06,2.37404392530368e-06,2.94540364486134e-06,0,4.09396741134358e-05,0,0,2.63392070014449e-07,2.1840915442153e-07,2.600349288493e-07,2.48278245364995e-05,5.56911374229004e-06,1.40911676232263e-05,5.15843025869487e-05,5.06182694222415e-05,2.294872653579e-06,5.75994228315365e-06,4.14063881955451e-06,0,1.82687789358665e-06,0,2.3256260292044e-05
"RCP_MFM_noAF",2050,0.000531373027024193,1.43950165572298e-05,9.59227491811443e-06,1.29999064887014e-05,2.98053311649946e-05,2.8833705173925e-05,2.01875316979938e-05,6.15675815203738e-05,2.29633510879347e-06,2.37337897829616e-06,2.91222321515161e-06,0,4.79251863766603e-05,0,0,2.63656378025612e-07,2.1907651511099e-07,2.59038019816113e-07,2.92913609100864e-05,5.43602759089132e-06,1.33136407312284e-05,5.40476834663371e-05,4.83939147252091e-05,2.15540755956742e-06,6.1668433456018e-06,4.10361180716775e-06,0,1.88434930072523e-06,0,2.3276901874027e-05
"RCP_MFM_noAF",2060,0.000439189579138701,1.3679187891035e-05,9.26047204777587e-06,1.26156503489228e-05,2.94321495727333e-05,2.886067569373e-05,1.96412781730035e-05,6.1543970277732e-05,2.36868550001929e-06,2.39690612685037e-06,2.79327634659323e-06,0,5.19608829110946e-05,0,0,2.98028210763373e-07,2.19765397106082e-07,2.51198586728758e-07,3.17841451941092e-05,5.13656720666751e-06,1.19584960333286e-05,5.40401022460492e-05,6.07817704032639e-05,2.02850231935071e-06,6.25305001989768e-06,4.09115357687971e-06,0,1.96806936991831e-06,0,2.35137990786879e-05
"RCP_MFM_noAF",2070,0.000331934507547832,1.29352994853298e-05,8.88712503093698e-06,1.22394361184228e-05,2.85488068031943e-05,2.88891588858233e-05,1.91780558725996e-05,6.15133729653038e-05,2.41267278491141e-06,2.45200906075089e-06,2.6825854834587e-06,0,4.71818109888303e-05,0,0,2.9866689244968e-07,2.19456141715611e-07,2.49079903684385e-07,2.85742230554436e-05,6.1927219116602e-06,1.09085267040756e-05,5.05035800122456e-05,7.13793524640639e-05,1.81524768958373e-06,6.16743030750589e-06,4.03354073468632e-06,0,2.12768387452884e-06,0,2.46340638271089e-05
"RCP_MFM_noAF",2080,0.000211359020021671,1.24699667210665e-05,8.81133643241972e-06,1.19216880634138e-05,2.74713409196013e-05,2.89496405541777e-05,1.85135450820841e-05,6.15014912346081e-05,2.41793020679155e-06,2.65827605974012e-06,2.61834655686896e-06,0,4.8138452175251e-05,0,0,3.06115157066594e-07,2.19474915956099e-07,2.47813774674115e-07,2.89420694487321e-05,6.16200792065496e-06,1.0391397921386e-05,4.85704975018709e-05,6.05906421689759e-05,1.70686963792446e-06,6.42967560041303e-06,3.86904065712112e-06,0,2.3634155203556e-06,0,2.60277125824085e-05
"RCP_MFM_noAF",2090,0.00015833589780885,1.22971905248018e-05,8.6766389421519e-06,1.16555895300284e-05,2.61091933269082e-05,2.89517999659787e-05,1.76118072742757e-05,6.14507959847623e-05,2.40985051614058e-06,2.60085125745937e-06,2.59581592215251e-06,0,4.65493948084285e-05,0,0,3.15320189789292e-07,2.17513969974971e-07,2.47197620056789e-07,2.79391458603353e-05,7.74954704887686e-06,1.01405026951136e-05,4.64153398574085e-05,5.82575283557938e-05,1.55632656480036e-06,6.78658615182428e-06,3.66105076187394e-06,0,2.62868609926733e-06,0,2.77515165738809e-05
"RCP_MFM_noAF",2100,0.000109470910466889,1.22553387244213e-05,8.67963589405243e-06,1.15548263840326e-05,2.49074017225738e-05,2.8845467725581e-05,1.64394415183685e-05,6.11935077659693e-05,2.42245740314447e-06,2.431642641687e-06,2.58531652830377e-06,0,4.70843077582481e-05,0,0,3.22135401133849e-07,2.17533597805512e-07,2.46939305320055e-07,2.82157019346599e-05,8.72382071562591e-06,9.94922321629887e-06,4.32582374062328e-05,5.78621406507852e-05,1.41568919755435e-06,6.87260757259338e-06,3.44570428100387e-06,0,2.82591205871348e-06,0,2.91116628559174e-05
"RCP_SFM_AF0",2000,0.000616018235386698,1.47659414998202e-05,9.88237813915504e-06,1.32155450214301e-05,2.93455563565187e-05,2.83267573039702e-05,2.04889091034875e-05,6.11267513563506e-05,2.47330498591762e-06,1.99840505440587e-06,2.88809793968538e-06,0,4.35159641911496e-05,0,0,2.78884102910127e-07,2.12043019798063e-07,2.46366444112442e-07,0,0,0,0,0,0,0,4.59446075399674e-06,0,1.67372477092823e-06,0,2.25326467632652e-05
"RCP_SFM_AF0",2010,0.00060283844381243,1.47531558118255e-05,9.71203119235306e-06,1.3142380933811e-05,3.02015289944972e-05,2.84483944387374e-05,2.10852949608557e-05,6.12797135505911e-05,2.25725985439305e-06,2.3842750567059e-06,2.87916001789782e-06,0,4.33172847767949e-05,0,0,2.64950854290251e-07,2.1607867547424e-07,2.45827384671758e-07,0,0,0,0,0,2.40016456865769e-06,5.27437465412352e-06,4.33424646610736e-06,0,1.65234575161928e-06,0,2.24132963507923e-05
"RCP_SFM_AF0",2020,0.000615044101927339,1.47217812531305e-05,9.71213214202636e-06,1.31598336248592e-05,3.07501847460186e-05,2.86623963850039e-05,2.13947487179271e-05,6.15565090853422e-05,2.36325632598613e-06,2.48103730463646e-06,2.88762335223617e-06,0,4.39422035905625e-05,0,0,2.60063208234539e-07,2.14688359300784e-07,2.47835103802912e-07,0,3.09571378388844e-06,1.56538615714578e-05,5.02018327408889e-05,7.62731515507699e-05,2.49865096379256e-06,5.47088359190278e-06,4.17901467844451e-06,0,1.72939261159682e-06,0,2.28235973694382e-05
"RCP_SFM_AF0",2030,0.000597626537121314,1.46334240495489e-05,9.66680962348788e-06,1.3116382266234e-05,3.02776935853354e-05,2.87162502731191e-05,2.07983959824076e-05,6.1544617000031e-05,2.19847744588294e-06,2.40026611271522e-06,2.86389744354987e-06,2.51123935364609e-07,4.41294718589605e-05,0,0,2.58980580929947e-07,2.16867285974744e-07,2.45362678817119e-07,0,5.45444229833998e-06,1.48169295781375e-05,5.66840534567959e-05,4.57407153564474e-05,2.32448208813424e-06,5.57776382781594e-06,4.15613050713697e-06,0,1.78138501466913e-06,0,2.31900353379285e-05
"RCP_SFM_AF0",2040,0.000592785040366304,1.46048992409753e-05,9.66239374454545e-06,1.32342670079551e-05,3.03097738453319e-05,2.87956332854767e-05,2.0611785357177e-05,6.16037559651103e-05,2.15114299382268e-06,2.39613535027693e-06,2.85496109376046e-06,2.64128273062976e-07,4.26630099165714e-05,0,0,2.63583662299697e-07,2.1680352656794e-07,2.45953755839484e-07,0,5.58175786821433e-06,1.44662317201989e-05,5.15892812349825e-05,4.22881586889625e-05,2.29057453923744e-06,5.75991385889298e-06,4.14874293860947e-06,0,1.82274067433863e-06,0,2.32942956239671e-05
"RCP_SFM_AF0",2050,0.000536737637524447,1.45294392080137e-05,9.6810897866521e-06,1.32157765291407e-05,2.98064333859142e-05,2.88276017537888e-05,2.01844838939245e-05,6.1561164501032e-05,2.22164669921767e-06,2.41014588451407e-06,2.83927661546627e-06,2.68055521198378e-07,4.71167792186936e-05,0,0,2.58651972033727e-07,2.17258756855792e-07,2.4573393743647e-07,0,5.61701592151602e-06,1.3907011718727e-05,5.40509656860764e-05,4.82834018864163e-05,2.19866826166492e-06,6.166134450316e-06,4.13709286584884e-06,0,1.88508174632261e-06,0,2.3393666846765e-05
"RCP_SFM_AF0",2060,0.000449097516513421,1.42685063539713e-05,9.54515765881175e-06,1.29850819528549e-05,2.94464836664801e-05,2.88532982058067e-05,1.96397652499423e-05,6.15372680020312e-05,2.29926366599086e-06,2.41503618606699e-06,2.79619263329395e-06,2.83956054924172e-07,4.96087375184239e-05,0,0,2.5947155337556e-07,2.18277618138392e-07,2.43913802838421e-07,1.73755199875559e-05,5.2771429356495e-06,1.31030721088162e-05,5.4043440308358e-05,6.27119092720824e-05,2.05166944400161e-06,6.25249161381088e-06,4.12467106782308e-06,0,1.96196769719796e-06,0,2.36430444699662e-05
"RCP_SFM_AF0",2070,0.00034258943616465,1.37182921638044e-05,9.26932422734798e-06,1.26955833995195e-05,2.85715988010805e-05,2.88807217463235e-05,1.9177743828733e-05,6.1506085357827e-05,2.40059221674646e-06,2.502895776152e-06,2.72534552359944e-06,2.89973802706469e-07,4.51478341077109e-05,0,0,2.59568066022004e-07,2.19349087935809e-07,2.42767744875884e-07,0,6.30797052501806e-06,1.21385419614292e-05,5.05030735191425e-05,6.14300186904501e-05,1.88905660302221e-06,6.16691855241278e-06,4.0497276587209e-06,0,2.10823516792006e-06,0,2.47217572135906e-05
"RCP_SFM_AF0",2080,0.00021438603024758,1.31286040954691e-05,9.17478996309105e-06,1.2401501800486e-05,2.75010561577844e-05,2.89420834625868e-05,1.8516990630018e-05,6.14961597239724e-05,2.52494414079125e-06,2.61454356329808e-06,2.65760512389049e-06,2.94139019715854e-07,4.22683717890836e-05,0,0,2.66773085789178e-07,2.18933336931275e-07,2.41543801176207e-07,0,6.251905441048e-06,1.16223203706974e-05,4.85694347490212e-05,5.85483355880494e-05,1.7916332919021e-06,6.42931879377934e-06,3.87836926651735e-06,0,2.33643428372221e-06,0,2.60917369462101e-05
"RCP_SFM_AF0",2090,0.000159373913382056,1.27695174578867e-05,8.94770362476568e-06,1.21159210470721e-05,2.6133613477271e-05,2.89457511515674e-05,1.76184052443191e-05,6.14465318573909e-05,2.5519624789492e-06,2.67672077074477e-06,2.59059094928655e-06,2.94254554238959e-07,4.2506003378821e-05,0,0,2.77172336712222e-07,2.20053885999465e-07,2.3898999792417e-07,0,8.23016151150579e-06,1.12260937904198e-05,4.64131759473899e-05,5.91188084960247e-05,1.59175610861201e-06,6.78606743202792e-06,3.66032486311098e-06,0,2.59326106846243e-06,0,2.78152978012931e-05
"RCP_SFM_AF0",2100,0.00011021659823122,1.2595002268879e-05,8.85052340389536e-06,1.20340799283715e-05,2.49327260221024e-05,2.88419983863698e-05,1.64452369533487e-05,6.11954361703591e-05,2.59092670747097e-06,2.55765813174879e-06,2.56025386908489e-06,2.86021035942951e-07,4.21277778981968e-05,0,0,2.85538551404808e-07,2.2101096801638e-07,2.37646913502276e-07,0,9.59793089950893e-06,1.10151133725576e-05,4.32576090834053e-05,5.9070802278852e-05,1.44561417417933e-06,6.87193448899395e-06,3.43385596019583e-06,0,2.78572861700133e-06,0,2.91663426619606e-05
"RCP_SFM_AF100",2000,0.000615941031261584,1.47637839458717e-05,9.87346996509326e-06,1.3212577777239e-05,2.93469998266979e-05,2.83283281225724e-05,2.04898612355928e-05,6.11303806816167e-05,2.28018152083629e-06,1.94547316468843e-06,3.87905803532634e-06,0,4.35035857162417e-05,0,0,2.779634250772e-07,2.15004525701717e-07,2.96636076111734e-07,2.69447088845988e-05,0,0,0,0,0,0,4.58302946879019e-06,0,1.67038991328131e-06,0,2.2484962188261e-05
"RCP_SFM_AF100",2010,0.00060261902496651,1.47501822584168e-05,9.69932514249897e-06,1.31331910625147e-05,3.0202784359174e-05,2.84499336129783e-05,2.10864165343001e-05,6.1283285828252e-05,2.0328130492625e-06,2.33861663585186e-06,3.87974684434679e-06,0,4.32217080698136e-05,0,0,2.64154740792144e-07,2.1858428027515e-07,2.96747680416724e-07,2.66450404064927e-05,0,0,0,0,2.38624581399293e-06,5.27458259093104e-06,4.32048519055113e-06,0,1.64786767769108e-06,0,2.23593733266386e-05
"RCP_SFM_AF100",2020,0.000614872323975663,1.47183329672608e-05,9.69741863928851e-06,1.31510583136709e-05,3.07514605677514e-05,2.86638082405873e-05,2.1395953737086e-05,6.15602334800998e-05,2.11129469199543e-06,2.4233274372183e-06,3.89608302458979e-06,0,4.37827270867058e-05,0,0,2.586963680977e-07,2.17483100406908e-07,3.00297113496827e-07,2.70628365641234e-05,3.09629120247053e-06,1.55449099913144e-05,5.02039710834721e-05,9.50392145483991e-05,2.47798714926764e-06,5.47110951892141e-06,4.16541046969187e-06,0,1.72555306472924e-06,0,2.27672494768288e-05
"RCP_SFM_AF100",2030,0.000599783881804103,1.46423108875591e-05,9.64849243257024e-06,1.31223010157813e-05,3.02819528586982e-05,2.87250555788673e-05,2.08013263897854e-05,6.15535186327683e-05,1.95888950382175e-06,2.35857933694331e-06,3.85508974017924e-06,0,4.77731275275521e-05,0,0,2.6409173994323e-07,2.1903844249211e-07,2.96130005522297e-07,2.81028789106322e-05,5.45697998365106e-06,1.46379448825798e-05,5.66987443388629e-05,9.32707257234788e-05,2.30784982580237e-06,5.5784692988676e-06,4.12857483758308e-06,0,1.76916105512019e-06,0,2.30730390719204e-05
"RCP_SFM_AF100",2040,0.000586272680014067,1.42821854482807e-05,9.48340475717607e-06,1.2947754410431e-05,3.03095443485652e-05,2.88081902197459e-05,2.06155944419729e-05,6.16125753216512e-05,2.12940941214591e-06,2.37662206687914e-06,3.74117840096999e-06,0,4.62223597254952e-05,0,0,3.13405361793241e-07,2.18955516657666e-07,2.89470056603042e-07,2.6978437337212e-05,5.44705242855041e-06,1.25626985008676e-05,5.16054326543445e-05,4.49353762274425e-05,2.24709451710422e-06,5.76100462702785e-06,4.11108179568396e-06,0,1.80584519903572e-06,0,2.30980881074548e-05
"RCP_SFM_AF100",2050,0.000526759571413403,1.3832306030773e-05,9.36020795431663e-06,1.26423343911754e-05,2.98089422712965e-05,2.88510604108503e-05,2.01912670331166e-05,6.15813712114071e-05,2.3002962726291e-06,2.63761259426482e-06,3.6262622875117e-06,0,4.9426558057798e-05,0,0,3.41161215331898e-07,2.18548981410056e-07,2.83798324119903e-07,2.94580610524115e-05,5.16516594695652e-06,1.13471103950308e-05,5.40762651225157e-05,4.68573051618792e-05,2.14254668632133e-06,6.16815738875698e-06,4.06841679775424e-06,0,1.85614396975873e-06,0,2.30679042941445e-05
"RCP_SFM_AF100",2060,0.000434932795537465,1.31840779486865e-05,9.0738158708461e-06,1.24102443626981e-05,2.94200498173228e-05,2.8885354724307e-05,1.96444405907588e-05,6.15630180570873e-05,2.56924263909334e-06,2.90345509093546e-06,3.47396574458239e-06,0,5.09183361455614e-05,0,0,3.79505369376871e-07,2.19164991432768e-07,2.78260673728394e-07,3.08474817273352e-05,5.05810435284554e-06,1.05098635879916e-05,5.40686092479791e-05,6.48834606991501e-05,2.01720511870679e-06,6.25473967923986e-06,4.03987309679208e-06,0,1.92500473025671e-06,0,2.32317608568817e-05
"RCP_SFM_AF100",2070,0.000336832002398859,1.30262483716791e-05,8.99061895215846e-06,1.24028709392554e-05,2.852885938574e-05,2.89213427910658e-05,1.91823910642162e-05,6.15435791422561e-05,2.78240399512433e-06,2.94638272772945e-06,3.44227515677394e-06,0,5.22865212029821e-05,0,0,4.58125633897863e-07,2.17131820044415e-07,2.80427266759135e-07,3.01378198938004e-05,6.37901794023643e-06,1.00556085018136e-05,5.05431290029997e-05,7.0040530980692e-05,1.88063779776276e-06,6.16946466483797e-06,3.96044518659717e-06,0,2.06331319366907e-06,0,2.41856032457115e-05
"RCP_SFM_AF100",2080,0.000214112181857906,1.29496667589816e-05,9.13803356781184e-06,1.23800336441036e-05,2.74629956950251e-05,2.89823226925137e-05,1.85165316620404e-05,6.1536637320448e-05,3.07133233167433e-06,2.94611438967587e-06,3.43946687203017e-06,0,5.1719018957831e-05,0,0,6.46784388185745e-07,2.16538288539853e-07,2.82629641702902e-07,3.08920438137192e-05,6.514497669994e-06,1.0089219547811e-05,4.86100679675379e-05,5.41065145507379e-05,1.81224760615678e-06,6.43306976711345e-06,3.80086219684614e-06,0,2.29056817864654e-06,0,2.54936126727811e-05
"RCP_SFM_AF100",2090,0.000156431417100687,1.2969897852461e-05,9.14139013222031e-06,1.23201890851519e-05,2.61264520428363e-05,2.89800686578228e-05,1.76156289370839e-05,6.14767291383186e-05,3.41150440829125e-06,3.04880532427737e-06,3.45131007046939e-06,0,5.03894432875109e-05,0,0,1.0887711970314e-06,2.15789214093003e-07,0,3.06806665320499e-05,8.38235405463877e-06,1.01149043024234e-05,4.64501055700326e-05,4.66990300470942e-05,1.66157094407525e-06,6.79093878265251e-06,3.61853839718916e-06,0,2.54920176630661e-06,0,2.71842646791167e-05
"RCP_SFM_AF100",2100,0.000106343070028222,1.2980348728475e-05,9.16866428466477e-06,1.22913068369491e-05,2.48885722031536e-05,2.88669391362463e-05,1.64276806530921e-05,6.12128024701459e-05,3.7735187186284e-06,3.17048304652331e-06,3.46707452192356e-06,0,4.97232656591284e-05,0,0,2.47288270577973e-07,2.15367315413744e-07,0,3.00583663092919e-05,9.56879464701472e-06,1.01095096818955e-05,4.32884746410677e-05,4.96522361808115e-05,1.5174027872871e-06,6.87751256823016e-06,3.42725171585862e-06,0,2.74760067811688e-06,0,2.85550857690768e-05
"RCP_SFM_AF25",2000,0.000616001940489978,1.4765871949679e-05,9.88108420415851e-06,1.32151735925441e-05,2.9347097959796e-05,2.83284436902196e-05,2.04898866856967e-05,6.11306081527673e-05,2.43352519306404e-06,1.99755242978425e-06,3.09703020488663e-06,0,4.3559049223091e-05,0,0,2.78587271867332e-07,2.13144591554211e-07,2.6236890564376e-07,2.69793993786804e-05,0,0,0,0,0,0,4.5826292751306e-06,0,1.67064182590007e-06,0,2.24865641889607e-05
"RCP_SFM_AF25",2010,0.000602728401027057,1.47532227801759e-05,9.70834067247971e-06,1.31395182197895e-05,3.02029444660634e-05,2.84501317387316e-05,2.10864465045102e-05,6.12835896827799e-05,2.21223078506692e-06,2.38366980495988e-06,3.09125661506524e-06,0,4.33541523683462e-05,0,0,2.64649603901068e-07,2.17138957784638e-07,2.62051751138721e-07,2.67180752301333e-05,0,0,0,0,2.39996982045102e-06,5.27460116571258e-06,4.31986100437519e-06,0,1.64804983790176e-06,0,2.23614973697436e-05
"RCP_SFM_AF25",2020,0.000615034396482724,1.47212273470783e-05,9.7077650859606e-06,1.31588318490304e-05,3.07518276649696e-05,2.86641264516939e-05,2.13960248745498e-05,6.156068310171e-05,2.31385012502314e-06,2.48426052023737e-06,3.10127484584522e-06,0,4.40718627359492e-05,0,0,2.59643742395141e-07,2.1574540112649e-07,2.64500453485589e-07,2.71245876628459e-05,3.09577582413757e-06,1.55810139881564e-05,5.02039828887302e-05,0,2.4968212423915e-06,5.47113326327071e-06,4.16258630024709e-06,0,1.72416133971751e-06,0,2.2762017981128e-05
