"Scenario","Globiom_Reg","Year","Annual_EU_median","Permanent_EU_median","Pasture_EU_median","Urban_EU_median","Annual_RoW_median","Permanent_RoW_median","Pasture_RoW_median","Urban_RoW_median","For_ClearCut_EU_median","For_ClearCut_im_median","For_ClearCut_ex_median","For_Retention_EU_median","For_Plantation_im_median","For_TimberPlant_EU_median","For_TimberPlant_ex_median","For_SelectionSystem_EU_median","For_SelectionSystem_im_median","For_SelectionSystem_ex_median","For_Selective_im_median","EP_EU_median","EP_conv_EU_median","EP_RoW_median","EP_conv_im_median","Afforested_EU_median","Afforested_RoW_median","Regrowth_median","ForOther_Extensive_EU_median","ForOther_Extensive_RoW_median","ForOther_Intensive_EU_median","ForOther_Intensive_RoW_median"
"RCP_SFM_AF100","EU","2050",0.0455275187591612,0.0792313759898971,0.0765111920339978,0.0208656165971963,0.0061302415983313,0.00615678547117536,0.0131007308446195,0.00158970468330212,0.0165239325211296,0.000550300768977318,0.00919953125940645,0,0,0,0,0.000725148566178842,4.09161598556224e-05,1.34852002179847e-07,0,0.00229270174771433,0.00469645403075216,1.3830993223654e-08,0.000186351615366911,0.00174127188862749,0.000616890084024107,0.00100396979219253,0,0.000586952498154555,0,0.00584341021800153
"RCP_SFM_AF100","EU","2060",0.0368575065481874,0.0753295929183887,0.0751030402419992,0.0204696444848859,0.00601118251278322,0.00604292700001588,0.0120310676350531,0.00157343835971133,0.0186864519926514,0.000568287329222067,0.008804943290754,0,0,0,0,0.000707195968846328,4.31712467357321e-05,6.89767851782505e-08,0,0.00297016141826244,0.0062315602332429,4.07371834934528e-05,0.000201471313207872,0.00168200493317768,0.000747322692650268,0.000816859990367241,0,0.000570446555512557,0,0.00583931616021244
"RCP_SFM_AF100","EU","2070",0.0284559717767355,0.0748011504447971,0.0757809174868792,0.0205106682487733,0.00498541201525276,0.00559463855499328,0.0101456858018898,0.00151931791705863,0.0198628419828074,0.000624727405497616,0.00877708869795933,0,0,0,0,0.000515775511097148,4.76440661368187e-05,4.62872873312702e-08,0,0.00482019161349341,0.00796115140523589,0.000600878247791868,0.000229691619236682,0.0016646737975727,0.000880906118100003,0.000836407114663167,0,0.000582489232179957,0,0.0065778732994655
"RCP_SFM_AF100","EU","2080",0.0166614021126079,0.074442506899934,0.077762697896185,0.0204837023747595,0.00404692340499788,0.00546618481790262,0.00877446657064438,0.00150572017489671,0.0213763710833889,0.000651882278162489,0.00877103523970759,0,0,0,0,0.00030132325640317,5.31805899695347e-05,1.47917430521822e-08,0,0.00687126453283901,0.0102246354665622,0.00182561701768249,0.000342367675593407,0.00179571012382044,0.00100730295672725,0.00076059026669456,0,0.000610230887410107,0,0.00721720627086056
"RCP_SFM_AF100","EU","2090",0.0115708513111254,0.0745987642140465,0.0749338353428529,0.0203861378091055,0.00331728820915342,0.00543167766092737,0.00769197087346748,0.00149698880211202,0.0220626705476623,0.000681276785700209,0.00880969060676252,0,0,0,0,0.000166017371732583,5.65006762922011e-05,0,0,0.012248652307973,0.0125219967272578,0.00264135303059664,0.00037883453336728,0.00240227582961726,0.0012078102523294,0.00060703513291975,0,0.000627646683043999,0,0.00775687354514991
"RCP_SFM_AF100","EU","2100",0.00716600076266648,0.0747163294753472,0.0694702299608836,0.020348161643259,0.00283400507059227,0.00537623834699107,0.00689802715259531,0.00148366430285844,0.0213575540805945,0.000732755493816545,0.00886009581706892,0,0,0,0,1.58466100603341e-05,5.64673549434433e-05,0,0,0.0172033079389435,0.0145852938989454,0.00294599745706096,0.000351926874211634,0.00381900932725432,0.00137216897859504,0.000404392416246129,0,0.000653339257253929,0,0.00858590104905799
"RCP_SFM_AF100","Former_USSR","2000",0.00181545816998881,0.00187310320067511,0.00233499951836116,0.000324474776645271,0.0516960067294486,0.053203527180131,0.194085434205733,0.00542062176302187,0.00221907748985563,0.000415035029053592,0.00027122250866997,0,1.53937391631907e-07,0,0,7.13942485440557e-05,0.00103618433269036,9.26326858887394e-07,4.23191208235199e-08,0,0,0,0,0,0,0.00936093389861216,0,0.00744193606644761,0,0.00539629290041707
"RCP_SFM_AF100","Former_USSR","2010",0.0018585468779871,0.00188507002948246,0.00229305923826535,0.00032736455149415,0.049921753585469,0.0529927198096749,0.186012894057121,0.00540384210783492,0.0024976666015685,0.000677201540028927,0.000368620912866319,0,7.76073391429944e-07,0,0,7.79400592377978e-05,0.000796357570137385,5.91296278154344e-07,2.13144786929952e-07,0,0,0,0,1.47028563855292e-05,0.00202330394104959,0.00883431271806174,0,0.00756835387197767,0,0.00619844455511404
"RCP_SFM_AF100","Former_USSR","2020",0.00193023827732586,0.00189396831069162,0.00226690380623727,0.000329345221728103,0.0514651930063635,0.0530030948660446,0.181642373801952,0.00540281108013261,0.00261528656554372,0.000902330511672951,0.000456210266529692,0,4.00036540485727e-06,0,0,8.61899241797289e-05,0.000681507097923752,5.61670746302312e-07,1.10121926820032e-06,0.000144072604809377,2.45883973344289e-05,0,0,1.4952025706702e-05,0.00317211007362737,0.00820156883557138,0,0.00768610458381721,0,0.00737306592311766
"RCP_SFM_AF100","Former_USSR","2030",0.00199650901191795,0.00190765804135457,0.00219904053269241,0.000333362533539195,0.0521483475560893,0.0528202946571787,0.174163744736684,0.00537900650643514,0.00249947432733066,0.00110012619406672,0.000483372334367147,0,2.14277537938008e-05,0,0,8.17179771657532e-05,0.000584130803449715,8.72667965948214e-07,5.84800378096788e-06,2.52582428120743e-05,5.28926483802697e-05,1.39627132472625e-06,6.67384218689025e-09,2.46587299862849e-05,0.00460312356234765,0.00799393952754467,0,0.0078683202796486,0,0.00833836882878723
"RCP_SFM_AF100","Former_USSR","2040",0.00199164599592457,0.00190079924641969,0.00212664698226289,0.000331538815883558,0.0529086806724215,0.0528076466169456,0.170506173481002,0.0053605519456495,0.00244990026648521,0.00114878030711153,0.00050023510815487,0,4.64977228788096e-05,0,0,7.35685064837533e-05,0.00051684300403489,3.11016747819175e-07,1.31905789775711e-05,9.10970916313059e-05,0.000112259988160992,1.39785198114209e-06,3.00258072835575e-05,2.82189537412098e-05,0.00572105317630221,0.00768815509949129,0,0.00798842288947065,0,0.00920811511364288
"RCP_SFM_AF100","Former_USSR","2050",0.00192588113142638,0.00190781001267809,0.00208679773728856,0.00033316260812354,0.0544474136340829,0.0527795649892574,0.166060865982423,0.00535274889404692,0.00222608523145866,0.00128082252890821,0.000510261831550839,0,6.53649300613155e-05,0,0,4.87687260800905e-05,0.000510897396374116,2.07463669226863e-08,1.82187493205364e-05,0.000185717201965938,0.000178649721412105,3.97983850079584e-06,6.69742871533244e-05,2.98095467479639e-05,0.0068487901254225,0.00745478099736205,0,0.00805873777403622,0,0.00999298653197252
"RCP_SFM_AF100","Former_USSR","2060",0.00183479572954003,0.00191134332809534,0.00205717425270991,0.000334528366599281,0.0559299478747677,0.0526852926557627,0.161275676654891,0.00534249068753731,0.00200955017321488,0.00150465694326279,0.000524328097692528,0,7.19466882329636e-05,0,0,2.67803343793033e-05,0.000537435725718494,1.11728595419213e-08,1.857064958029e-05,0.000365432281570478,0.000254436617602553,4.10179180607931e-05,7.07813436813027e-05,3.0067270297625e-05,0.00763145783553659,0.00724082914590448,0,0.00809263156000028,0,0.0105029352331041
"RCP_SFM_AF100","Former_USSR","2070",0.00156117709048491,0.00190277323628696,0.00205471839927103,0.000334011974278664,0.0559222861967675,0.0525435367419842,0.157201388450819,0.00532804557824716,0.00177731919166013,0.00208849592114492,0.000537157940562621,0,9.60526255586142e-05,0,0,1.1097942345649e-05,0.00058738498619097,7.62607759501926e-09,2.3563125637194e-05,0.000330917217107795,0.000332166776118843,0.000401304222878077,7.05073116783591e-05,3.22938743325109e-05,0.00818634575914618,0.00686907095946406,0,0.00813127973925287,0,0.0111494928006208
"RCP_SFM_AF100","Former_USSR","2080",0.00149783715483999,0.00188920567220601,0.0019404170609944,0.000331930861928314,0.0556003538884942,0.0524089069092527,0.152593540628476,0.00531570181470037,0.0015538930534669,0.00270399002534731,0.000536391206562997,0,9.65873915711053e-05,0,0,0,0.000658723277041749,2.42139273747615e-09,3.13378545686687e-05,0.000340037529520837,0.000417705361168144,0.00160634134442963,0.000580140559589692,3.6408845119844e-05,0.00864329838372983,0.00644028937063398,0,0.00812729753156041,0,0.0117857235249904
"RCP_SFM_AF100","Former_USSR","2090",0.00145321477984502,0.00188151019659965,0.00170627446489955,0.000331008777723292,0.0543613455801549,0.0522235867370015,0.145305441602136,0.00528908087515426,0.00127626271588461,0.00323608611342735,0.000534327210303301,0,8.46270551511096e-05,0,0,0,0.000703016703546837,0,3.52063576276162e-05,0.000306061841206407,0.000508807286433741,0.00489140344451664,0.000741811390362399,7.51854698796361e-05,0.00943331672821367,0.00609948092037649,0,0.00813870302303563,0,0.0124829201065894
"RCP_SFM_AF100","Former_USSR","2100",0.00125916792276213,0.00186643871106031,0.00142186790947993,0.000328580136781699,0.0520837087265775,0.0519616857903603,0.136392441546485,0.0052502714188781,0.00100151041990518,0.00401652843080669,0.000533073494161202,0,8.25791457160422e-05,0,0,0,0.000707176342773224,0,4.38971870359647e-05,0.000343043345406748,0.000587775285484965,0.00801951146948893,0.000618960397095667,0.000158714578815866,0.0117673725637616,0.00552740025574098,0,0.008201879679683,0,0.0135121855341181
"RCP_SFM_AF100","IndiaReg","2000",0,0,0,0,0.393004993271903,0.0464506956672137,0.0960043210611472,0.0534649606185653,0,4.77829740059246e-08,0,0,1.03752604890895e-05,0,0,0,4.47660059405718e-11,0,2.6718688882742e-06,0,0,0,0,0,0,0.006687261621998,0,0.000882021619921889,0,0.146848886260205
"RCP_SFM_AF100","IndiaReg","2010",0,0,0,0,0.392099620738671,0.0466180420009807,0.0957907662081362,0.0535646673204704,0,5.73444591766577e-06,0,0,0.000134195787557458,0,0,0,0,0,3.52055557439783e-05,0,0,0,0,0,0.00153405989899916,0.00414485045958708,0,0.00151657128102064,0,0.152669500447015
"RCP_SFM_AF100","IndiaReg","2020",0,0,0,0,0.395075716725774,0.0468546927142085,0.0967352652897507,0.0536733646122252,0,7.07469809767789e-06,0,0,0.000135208235320263,0,0,0,0,0,3.55028029311644e-05,0,0,0.000902668951208483,0,0,0.00247017603880334,0.00298125109756994,0,0.00182645017426345,0,0.155433638621177
"RCP_SFM_AF100","IndiaReg","2030",0,0,0,0,0.383350021110853,0.0470286088020168,0.088430623837973,0.0537662502312248,0,7.16621421238388e-06,0,0,0.000234241861398454,0,0,0,0,0,6.29271298542504e-05,0,0,0.0161104108961796,0,0,0.00369499894916563,0.00115371077608566,0,0.0021113072792725,0,0.160995484712642
"RCP_SFM_AF100","IndiaReg","2040",0,0,0,0,0.386523809336217,0.0471720812729007,0.0840837104351272,0.0537333400147453,0,7.2145094690078e-06,0,0,0.001983442091117,0,0,0,0,0,0.000479226175476745,0,0,0.0221426965336959,0,0,0.00454565419895578,0.000478597687432853,0,0.00189034290839999,0,0.158299935386599
"RCP_SFM_AF100","IndiaReg","2050",0,0,0,0,0.385589019843267,0.0473735302954266,0.0803716140860984,0.0538209724436146,0,1.05998066615823e-05,0,0,0.00242504869132345,0,0,0,0,0,0.000578538132725769,0,0,0.0320160750179115,0,0,0.00477027758701232,0.000396527434344061,0,0.00178278571335714,0,0.1569469267004
"RCP_SFM_AF100","IndiaReg","2060",0,0,0,0,0.375306615472147,0.0473132588167871,0.0777467627800648,0.0537287143030106,0,1.90766845107591e-05,0,0,0.00248466421764358,0,0,0,0,0,0.000592162892483658,0,0,0.0442102581288759,0,0,0.00488231406847756,0.00030818388140724,0,0.00180104667591536,0,0.155537487966867
"RCP_SFM_AF100","IndiaReg","2070",0,0,0,0,0.356786226615721,0.0471143784873413,0.0720433659534413,0.0535447283191525,0,2.86445031365435e-05,0,0,0.00267247621620253,0,0,0,0,0,0.000619472390068321,0,0,0.0607550537064095,0,0,0.00527232326526983,0.000298077548004611,0,0.00178581055527517,0,0.154481521168039
"RCP_SFM_AF100","IndiaReg","2080",0,0,0,0,0.326206646784237,0.0464939185237158,0.0627858641225997,0.0533131630447329,0,3.61900195340595e-05,0,0,0.0028833744329788,0,0,0,0,0,0.000648161402089487,0,0,0.0779043827196324,0,0,0.00784988314724523,0.000189320034634086,0,0.001782035924219,0,0.152935447046
"RCP_SFM_AF100","IndiaReg","2090",0,0,0,0,0.276697595432664,0.0456341151179846,0.0534340839778818,0.0531512630334259,0,5.69824171802893e-05,0,0,0.00361221355857861,0,0,0,1.62391973584404e-10,0,0.000737979781396266,0,0,0.0937148886109669,0,0,0.0126644564239147,0.000138650605735063,0,0.00176495823083111,0,0.150121829428588
"RCP_SFM_AF100","IndiaReg","2100",0,0,0,0,0.22664676706637,0.0443900330986318,0.0401591279939853,0.0523701163849928,0,7.72566914832868e-05,0,0,0.00472803437207533,0,0,0,2.20401237335495e-10,0,0.000861438560798029,0,0,0.100889898656513,0,0,0.0204867297483839,0.000127126763245657,0,0.00167507544443799,0,0.143809571187276
"RCP_SFM_AF100","IndonesiaReg","2000",0,0,0,0,0.274232823197928,0.138982630459859,0.229469111172479,0.0877261447091594,0,0,0,0,0.00555905586328278,0,0,0,0,0,0.00138917705198948,0,0,0,0,0,0,0.0845478977604785,0,0.00292539901326891,0,0.103439223762941
"RCP_SFM_AF100","IndonesiaReg","2010",0,0,0,0,0.300827610308973,0.139520204363388,0.24983972570663,0.0887745590219348,0,0,0,0,0.00566668844949053,0,0,0,0,0,0.00141522573379992,0,0,0,0,0,0.00111035800743781,0.0777491191637971,0,0.00286464503722027,0,0.0955030569733341
"RCP_SFM_AF100","IndonesiaReg","2020",0,0,0,0,0.322265687816172,0.140467087618281,0.269387233443036,0.0896462585908566,0,0,0,0,0.00607390066164702,0,0,0,0,0,0.00152767043954051,0,0,0,8.72686951289004e-06,0,0.00147336708224815,0.0703179634833803,0,0.00320358635740981,0,0.0996935538081719
"RCP_SFM_AF100","IndonesiaReg","2030",0,0,0,0,0.332105112599005,0.140864998451286,0.259354575304683,0.0898930227971364,0,0,0,0,0.00608255351316123,0,0,0,0,0,0.00162654659352067,0,0,0.0102590072830053,8.50873251674557e-05,0,0.00260416862362155,0.0695049242021415,0,0.00362311253616535,0,0.103176449506693
"RCP_SFM_AF100","IndonesiaReg","2040",0,0,0,0,0.345731360970008,0.14117613989939,0.247622276928546,0.0899988576161265,0,0,0,0,0.00796021295376265,0,0,0,0,0,0.00209412242244945,0,0,0.0103750344734699,0.000351633431138351,0,0.00451940006747066,0.0689856712324309,0,0.00382886144380515,0,0.106242216681539
"RCP_SFM_AF100","IndonesiaReg","2050",0,0,0,0,0.355454541656786,0.141458595302168,0.216177048040265,0.089978047061022,0,0,0,0,0.0129631105100817,0,0,0,0,0,0.00359321865945058,0,0,0.0225651295305734,0.00212131291859327,0,0.0109417332762896,0.0663238940661582,0,0.00467587041867002,0,0.106656631029015
"RCP_SFM_AF100","IndonesiaReg","2060",0,0,0,0,0.354094822675273,0.142082659834386,0.191935086461276,0.0902392563560549,0,0,0,0,0.0163391078801321,0,0,0,0,0,0.00428660457366305,0,0,0.0518420046461548,0.00902074250128432,0,0.0132174292261063,0.0653883705196365,0,0.00502596959396568,0,0.108258219181748
"RCP_SFM_AF100","IndonesiaReg","2070",0,0,0,0,0.315164179935403,0.143404308394041,0.167936454667977,0.0903980486665077,0,0,0,0,0.0201364691349925,0,0,0,0,0,0.00387223544512609,0,0,0.116064631217736,0.0139896096637519,0,0.0151947210828812,0.06323150943641,0,0.00648946787405814,0,0.133174551998025
"RCP_SFM_AF100","IndonesiaReg","2080",0,0,0,0,0.279310184250586,0.143730360438368,0.1511521474255,0.0897395237593793,0,0,0,0,0.0196183223837155,0,0,0,0,0,0.00514914813064473,0,0,0.143819787208691,0.0171489288250962,0,0.0198883831866643,0.0608043048504378,0,0.00984956940711367,0,0.152882337886879
"RCP_SFM_AF100","IndonesiaReg","2090",0,0,0,0,0.246041308913374,0.14491478403428,0.11780352209806,0.0892259557369104,0,0,0,0,0.0197583393838406,0,0,0,0,0,0.00514855242209041,0,0,0.177580478339197,0.0186287830499796,0,0.0309619869187497,0.0545109904081339,0,0.0165558977793373,0,0.196539093706945
"RCP_SFM_AF100","IndonesiaReg","2100",0,0,0,0,0.238133874033042,0.146269181034887,0.0613184819715499,0.0899001316284498,0,0,0,0,0.0208825006918965,0,0,0,0,0,0.00544639245084842,0,0,0.197493862747309,0.0210468184312466,0,0.0503622810076031,0.0413715877762441,0,0.0258849155331911,0,0.285019217627603
"RCP_SFM_AF100","JapanReg","2000",0,0,0,0,0.00733025649073704,0.0092029805401405,0.0148176708807154,0.0202556808870142,0,7.90265880295729e-05,0,0,0,0,0,0,1.11119189123662e-08,0,0,0,0,0,0,0,0,0.00667807577828488,0,0.00102567852212009,0,0.0151500117660234
"RCP_SFM_AF100","JapanReg","2010",0,0,0,0,0.00744748368642254,0.00918237111718069,0.0134921149940576,0.0201865816303459,0,0.000532810211658918,0,0,0,0,0,0,2.57483311328295e-09,0,0,0,0,0,0,0,0.000585853495074263,0.00653366632404807,0,0.0010059692024879,0,0.0146746923359079
"RCP_SFM_AF100","JapanReg","2020",0,0,0,0,0.00749379450849902,0.00918454397220404,0.0135898969241043,0.020169333305512,0,0.000533077822282439,0,0,0,0,0,0,2.18829899503623e-09,0,0,0,0,0,0,0,0.000712918580228188,0.00651288776599209,0,0.00100098550033702,0,0.0145193750459137
"RCP_SFM_AF100","JapanReg","2030",0,0,0,0,0.0054245389896634,0.00911079362708671,0.0153268045798622,0.0200051799235998,0,0.000526963976533254,0,0,0,0,0,0,1.00980629445832e-06,0,0,0,0,1.04635254457333e-05,0,0,0.000876942847618909,0.00652495842540453,0,0.00100075091827673,0,0.0120655862365227
"RCP_SFM_AF100","JapanReg","2040",0,0,0,0,0.00473048612909203,0.00909369160582426,0.0151498783774747,0.0199639590690779,0,0.00079689944775926,0,0,0,0,0,0,1.13237288819939e-06,0,0,0,0,1.46645500673787e-05,0,0,0.00103361053001908,0.00642469904556896,0,0.000986796199357579,0,0.0119280854914095
"RCP_SFM_AF100","JapanReg","2050",0,0,0,0,0.00402632916738998,0.00908332869176672,0.0149151641703519,0.0199301013827632,0,0.00207289234629793,0,0,0,0,0,0,2.38219463201587e-06,0,0,0,0,1.66850024371252e-05,0,0,0.00119620804324682,0.00601378968760622,0,0.000930508041827318,0,0.0113001662762354
"RCP_SFM_AF100","JapanReg","2060",0,0,0,0,0.00347306448024496,0.00907057266424593,0.014484674223054,0.0198928246863418,0,0.00304583531360364,0,0,0,0,0,0,2.55875428632815e-06,0,0,0,0,7.92679605241744e-05,0,0,0.00135961302406463,0.00569771530834883,0,0.000886743238564475,0,0.0107704006707488
"RCP_SFM_AF100","JapanReg","2070",0,0,0,0,0.00308469004494135,0.00905876219411464,0.0140874665428119,0.0198565583075421,0,0.00335609849296455,0,0,0,0,0,0,0,0,0,0,0,0.000117701051770097,0,0,0.00149785313817685,0.00559533088792829,0,0.000872479266794133,0,0.010650981990697
"RCP_SFM_AF100","JapanReg","2080",0,0,0,0,0.00272880476761278,0.00915533999226138,0.0132033493227185,0.0200597342815401,0,0.00363481349732091,0,0,0,0,0,0,0,0,0,0,0,0.00153603318309273,0,0,0.00162703738218075,0.00408452822840834,0,0.00119031702178141,0,0.0144613320474199
"RCP_SFM_AF100","JapanReg","2090",0,0,0,0,0.0024378740090559,0.00941181800563715,0.0122448466095453,0.020505913837025,0,0.00388459884315951,0,0,0,0,0,0,0,0,0,0,0,0.00368051531074389,0,0,0.00174260493114421,0.000711300617462757,0,0.00189411933356902,0,0.0242669028412859
"RCP_SFM_AF100","JapanReg","2100",0,0,0,0,0.00195643455110287,0.00941589236744394,0.00790487299139159,0.0204709816794224,0,0.00391668057006251,0,0,0,0,0,0,0,0,0,0,0,0.00375400495891776,0,0,0.00342592291703936,3.8220216317507e-05,0,0.00190582634729434,0,0.0276303685236461
"RCP_SFM_AF100","MalaysiaReg","2000",0,0,0,0,0.0261288431025724,0.0356426412031422,0.0326785340066894,0.00779091632869118,0,3.12643336400544e-12,0,0,0.00110804868366287,0,0,0,2.4132197670562e-15,0,0.000218440282002472,0,0,0,0,0,0,0.0150745041864215,0,0.000396725921277492,0,0.0303543033634119
"RCP_SFM_AF100","MalaysiaReg","2010",0,0,0,0,0.0265986969237145,0.0356466504770322,0.0322720237885928,0.00779136808040427,0,3.76104747719767e-10,0,0,0.00115682446782068,0,0,0,0,0,0.000227918409424174,0,0,0,0,0,0.000510058851212969,0.0147755989441287,0,0.000411727311085173,0,0.0299542602202224
"RCP_SFM_AF100","MalaysiaReg","2020",0,0,0,0,0.0274270197803126,0.0359234202645688,0.0327220862801904,0.00784899894667543,0,4.65467848958893e-10,0,0,0.00114597297162723,0,0,0,0,0,0.00023659023248355,0,0,0,1.47482520959976e-05,0,0.000513820246250987,0.0126284160833534,0,0.000717256096273699,0,0.0363055973559021
"RCP_SFM_AF100","MalaysiaReg","2030",0,0,0,0,0.0222628170008974,0.0362296550421211,0.0319449527194035,0.00791579807663672,0,4.66824190088984e-10,0,0,0.00115629396608101,0,0,0,0,0,0.000284307959430388,0,0,0.00633201471173939,8.45915769582874e-05,0,0.000685429341241439,0.0117713219375143,0,0.00104156824070232,0,0.0421478599874262
"RCP_SFM_AF100","MalaysiaReg","2040",0,0,0,0,0.0223013077879756,0.0363485714221108,0.0312822426306923,0.00793973205437783,0,4.56337092119068e-10,0,0,0.00127565976970469,0,0,0,0,0,0.000319429235554611,0,0,0.00638901287665465,0.000558173554639569,0,0.000849202252407914,0.011317676701782,0,0.001055876785012,0,0.0447612865989586
"RCP_SFM_AF100","MalaysiaReg","2050",0,0,0,0,0.0210981954200033,0.0363616052652444,0.0269121757305922,0.00794600965529911,0,6.57061067483758e-10,0,0,0.00156413420225534,0,0,0,0,0,0.000369152546234692,0,0,0.00871368919396712,0.00159849989932109,0,0.00200784815536545,0.0110629043103562,0,0.0011246917664151,0,0.0454385360124991
"RCP_SFM_AF100","MalaysiaReg","2060",0,0,0,0,0.0186848318370909,0.0363235052249434,0.0193985538869296,0.00791516865767143,0,1.18609676996682e-09,0,0,0.00301796284431667,0,0,0,0,0,0.000505150376958526,0,0,0.0117952725547231,0.00530411505606887,0,0.00375974536223075,0.010574166402885,0,0.00115871651728275,0,0.0447875525226036
"RCP_SFM_AF100","MalaysiaReg","2070",0,0,0,0,0.0117469980566898,0.0364691255962927,0.0156351754792394,0.0079355821197872,0,1.79359424350984e-09,0,0,0.00426882806329858,0,0,0,0,0,0.000602054458990907,0,0,0.019435780681021,0.0109221442167853,0,0.00384645767816868,0.00930430057312812,0,0.00167068348025612,0,0.0459778767316711
"RCP_SFM_AF100","MalaysiaReg","2080",0,0,0,0,0.00086183022476881,0.036479584887102,0.0124399784990943,0.00795731854733333,0,2.25938079746342e-09,0,0,0.00575712889392239,0,0,0,0,0,0.000955753994023062,0,0,0.0301271174232105,0.0155861509170902,0,0.00394262924489434,0.00772524744694069,0,0.00213620255714019,0,0.0445552610349587
"RCP_SFM_AF100","MalaysiaReg","2090",0,0,0,0,0.000698924798452382,0.0362845316496046,0.00622635195671728,0.00787057788873219,0,3.69725508247399e-09,0,0,0.00621209503042687,0,0,0,8.75900528750575e-15,0,0.00103463416178137,0,0,0.0318871442794855,0.0173445801036837,0,0.00553353123377599,0.00537303275959312,0,0.00261198073779194,0,0.0526647746876912
"RCP_SFM_AF100","MalaysiaReg","2100",0,0,0,0,0.000419992347333406,0.0358988044263621,0.0017676497496137,0.007730153204194,0,5.13843841618652e-09,0,0,0.00691000244358581,0,0,0,1.2221249384659e-14,0,0.00115121422633442,0,0,0.0317239294743826,0.0204973250849363,0,0.00720048781183329,0.00347000965198741,0,0.00344279106688116,0,0.0568853245161457
"RCP_SFM_AF100","MexicoReg","2000",0,0,0,0,0.098919333822892,0.100500797681169,0.202920538539531,0.024401532373599,0,7.28805292706581e-06,0,0,3.66215758595235e-10,0,0,0,8.00507253838839e-09,0,8.22068680239913e-11,0,0,0,0,0,0,0.0328918618989507,0,0.00535819784786593,0,0.020731650812111
"RCP_SFM_AF100","MexicoReg","2010",0,0,0,0,0.106903349505215,0.101818885746317,0.228485866173509,0.0246408713502024,0,1.09392344111797e-05,0,0,0.000292876427730131,0,0,0,1.02776963077725e-08,0,5.96075019861028e-05,0,0,0,0,0,0.000275128838566483,0.0279650637632168,0,0.00530538282206914,0,0.0202975398907937
"RCP_SFM_AF100","MexicoReg","2020",0,0,0,0,0.110109253008506,0.102765725575051,0.249217986899157,0.0248544650766253,0,1.60476317009874e-05,0,0,0.00039166178256658,0,0,0,1.08120834496139e-08,0,7.97834743588667e-05,0,0,0.000366878368295036,0,0,0.000409215528325558,0.0241879417843024,0,0.00533912770080078,0,0.022424409745345
"RCP_SFM_AF100","MexicoReg","2030",0,0,0,0,0.108138681214913,0.102486509522636,0.238632866768984,0.0248066456752809,0,1.59944514593195e-05,0,0,0.00533199796980505,0,0,0,1.0346771768799e-08,0,0.000842109571656637,0,0,0.00163727184137196,0,0,0.000594272387059066,0.0227307739860295,0,0.0050467291093807,0,0.0219155865441189
"RCP_SFM_AF100","MexicoReg","2040",0,0,0,0,0.107783394077694,0.102515309965177,0.23523321361133,0.0248234491123381,0,1.59645825594417e-05,0,0,0.00926032911447068,0,0,0,0,0,0.00124453911082553,0,0,0.00199840621116455,0,0,0.000737879564323454,0.0218494509782422,0,0.00487573224264203,0,0.0234561149632448
"RCP_SFM_AF100","MexicoReg","2050",0,0,0,0,0.103681175691266,0.10238090107698,0.2294116360095,0.0248311297799549,0,1.58736986961215e-05,0,0,0.0159215042293979,0,0,0,0,0,0.00234772840173815,0,0,0.00363943182993024,0,0,0.000866086451903679,0.0202960938380659,0,0.00484030120724223,0,0.0254069777732374
"RCP_SFM_AF100","MexicoReg","2060",0,0,0,0,0.0994763071581266,0.102384067954503,0.222438091259983,0.0248381868727572,0,1.57864679761499e-05,0,0,0.0240734816691022,0,0,0,0,0,0.00419740997611576,0,0,0.00708197049628624,0,0,0.00111260433610455,0.018248866917224,0,0.00497168791834886,0,0.0279599528190063
"RCP_SFM_AF100","MexicoReg","2070",0,0,0,0,0.0947698233608045,0.102971018036214,0.210872513686427,0.0249112169767286,0,1.60304676582194e-05,0,0,0.032389005113989,0,0,0,0,0,0.00564690287181524,0,0,0.0204923437343248,0,0,0.00132706821173189,0.0153773605511285,0,0.00548598043138192,0,0.0340101729173711
"RCP_SFM_AF100","MexicoReg","2080",0,0,0,0,0.0893978801180329,0.103833456888616,0.190815428801885,0.025041265231617,0,1.22446794018112e-05,0,0,0.0373871912679057,0,0,0,0,0,0.0066088658595515,0,0,0.0372627808426914,6.45891994573724e-07,0,0.00435482900074317,0.012400330741946,0,0.00692099064089804,0,0.0474728508081204
"RCP_SFM_AF100","MexicoReg","2090",0,0,0,0,0.0745380959106258,0.104304061892531,0.157015529220199,0.0250784432348411,0,1.28646998326954e-05,0,0,0.0409809458027621,0,0,0,0,0,0.00716244914049597,0,0,0.0571848113416476,5.25694700022137e-07,0,0.0132627806630411,0.00848656193258507,0,0.00916106044450785,0,0.0704481276503793
"RCP_SFM_AF100","MexicoReg","2100",0,0,0,0,0.0513920232773222,0.103808126790361,0.130977160477621,0.0248179788576312,0,1.32255860497607e-05,0,0,0.0424858221799271,0,0,0,0,0,0.00814905283521381,0,0,0.0610974741467738,4.25958620897316e-07,0,0.0234303481385279,0.0044123313837341,0,0.0110542110204634,0,0.0910124224807166
"RCP_SFM_AF100","MidEastNorthAfr","2000",3.84707648681991e-06,0.000137633886759957,0.00016201644735057,1.13602038459902e-05,0.0884633721291938,0.0904082985454791,0.28226765367328,0.0230563730916087,0,6.10427380644904e-07,0,0,2.37428486691047e-14,0,0,0,6.10374253874172e-07,0,7.59737504786859e-15,0,0,0,0,0,0,0.00101608189593053,0,8.46137173923748e-05,0,0.0125428288449287
