Mitigation_scenario,Forest_use,Management_scenario,Region,2000,2010,2020,2030,2040,2050,2060,2070,2080,2090,2100,Category
RCP,MFM,AF75,CanadaReg,0,3.262925,3.75,3.75,3.375,3.4125,2.785194402,1.671471066,1.486468937,1.129895952,1.45225558,Wood_Byproducts
RCP,MFM,AF75,Former_USSR,0,2.034825,2.034825,2.034825,2.034825,2.034825,2.034825,1.979839015,1.580352507,2.147656584,1.93716866,Wood_Byproducts
RCP,MFM,AF75,IndonesiaReg,0,0.0282,0.0282,0.184398235,0.363727111,0.312706735,2.773266089,2.339015572,1.734313691,1.621368532,1.415437076,Wood_Byproducts
RCP,MFM,AF75,MalaysiaReg,0,0.091775,0.109293123,0.706333389,0.842492303,0.64486164,1.334797843,1.452011471,1.891000518,2.203355383,2.294754363,Wood_Byproducts
RCP,MFM,AF75,MexicoReg,0,0.002325,0.002325,0.013081464,0.019290132,0.026429832,0.026429832,0.026429832,0.010915093,0.068048641,0.096294136,Wood_Byproducts
RCP,MFM,AF75,MidEastNorthAfr,0,0.01025,0.01025,0.01025,0.01025,0.01025,0.076368451,0.5689893,1.97947358,1.97947358,1.97947358,Wood_Byproducts
RCP,MFM,AF75,RCEU,0,0.1632,0.1632,0.164526689,0.164526689,0.164526689,0.164526689,0.143986955,0.143986955,0.143986955,0.143986955,Wood_Byproducts
RCP,MFM,AF75,RSAM,0,0.00245,0.006211515,0.030544064,0.091463745,0.291075662,0.250005372,0.478527434,0.548956276,1.178558683,2.003293778,Wood_Byproducts
RCP,MFM,AF75,RSEA_PAC,0,0.069075,0.514648855,1.685591751,3.248793645,3.818994195,5.639882804,6.662441988,7.238901289,7.238901289,10.33772682,Wood_Byproducts
RCP,MFM,AF75,SouthAfrReg,0,0.14575,0.14575,0.490692258,0.723582521,1.02988355,0.552440798,0.237653134,0.15081893,0.131184594,0.103529963,Wood_Byproducts
RCP,MFM,AF75,UkraineReg,0,0.493975,0.493975,2.596992739,2.677704805,2.698278541,2.426144593,1.831946153,1.432451672,1.175289647,0.887107518,Wood_Byproducts
RCP,MFM,AF75,USAReg,0,3.32115,13.28385878,13.28385878,13.28385878,13.28385878,14.34323639,8.527568045,4.26580747,5.043187202,4.474582132,Wood_Byproducts
RCP,MFM,AF75,ROWE,0,0.00755,0.056251884,0.056251884,0.056251884,0.056251884,0.056251884,0.056251884,0.056251884,0.056251884,0.056251884,Wood_Byproducts
RCP,MFM,AF100,ANZ,0,0.0628,0.205305185,0.205305185,0.205305185,0.205305185,0.205305185,0.205305185,0.205305185,0.205305185,0.205305185,Wood_Byproducts
RCP,MFM,AF100,ArgentinaReg,0,0.0046,0.0046,0.031905694,0.167738967,0.374632979,0.431696742,0.358693905,0.385874341,0.486675655,0.445603469,Wood_Byproducts
RCP,MFM,AF100,CanadaReg,0,3.262925,3.75,3.75,3.488574459,3.514717013,3.478622245,2.114230939,1.609059892,1.275337691,1.337890514,Wood_Byproducts
RCP,MFM,AF100,Former_USSR,0,2.034825,2.034825,2.034825,2.034825,2.034825,2.034825,1.039213788,1.208071463,2.044829044,2.371092952,Wood_Byproducts
RCP,MFM,AF100,IndonesiaReg,0,0.0282,0,0.161570806,0.360699704,2.146726732,4.276859568,3.418875042,2.395114278,2.106462087,1.768599172,Wood_Byproducts
RCP,MFM,AF100,MalaysiaReg,0,0.091775,0.109293123,0.706333389,0.874725494,1.128348576,1.802643701,1.863389518,2.365749618,2.713300585,2.745472067,Wood_Byproducts
RCP,MFM,AF100,MexicoReg,0,0.002325,0.002325,0.013081464,0.020017021,0.029709457,0.029709457,0.011951199,0.022718173,0.0086093,0.048716267,Wood_Byproducts
RCP,MFM,AF100,MidEastNorthAfr,0,0.01025,0.01025,0.01025,0.01025,0.01025,0.076368451,0.5689893,2.003833528,2.003833528,2.003833528,Wood_Byproducts
RCP,MFM,AF100,RCEU,0,0.1632,0.1632,0.170539808,0.170539808,0.170539808,0.170539808,0.121571508,0.121571508,0.121571508,0.121571508,Wood_Byproducts
RCP,MFM,AF100,RSAM,0,0.00245,0.006211515,0.032656024,0.097787975,0.589394797,0.589394797,0.761666409,0.768013012,1.179166187,2.218728413,Wood_Byproducts
RCP,MFM,AF100,RSEA_PAC,0,0.069075,0.514648855,2.895638835,4.279452637,4.711752131,5.227330779,6.537808888,6.893320744,6.893320744,9.992377315,Wood_Byproducts
RCP,MFM,AF100,SouthAfrReg,0,0.14575,0.14575,0.490692258,0.244506407,0.542592422,0.334845602,0.235436422,0.145186447,0.125152914,0.100065031,Wood_Byproducts
RCP,MFM,AF100,UkraineReg,0,0.493975,0.493975,2.640920696,2.549131422,2.717712293,2.317634808,1.610900987,1.180906648,0.966463994,0.774539592,Wood_Byproducts
RCP,MFM,AF100,USAReg,0,3.32115,13.28385878,13.28385878,13.28385878,13.28385878,14.24858827,9.425874409,3.536466272,4.141767067,3.657397409,Wood_Byproducts
RCP,MFM,AF100,ROWE,0,0.00755,0.056251884,0.056251884,0.056251884,0.056251884,0.056251884,0.056251884,0.056251884,0.056251884,0.056251884,Wood_Byproducts
REF,SFM,noAF,ANZ,0,0.0628,0.205305185,0.205305185,0.205305185,0.205305185,0.205305185,0.205305185,0.205305185,0.205305185,0.205305185,Wood_Byproducts
REF,SFM,noAF,ArgentinaReg,0,0.0046,0,0.013717575,0.06404296,0.180629957,0.460720462,0.572364019,0.574931951,0.538587612,0.64211172,Wood_Byproducts
REF,SFM,noAF,CanadaReg,0,3.262925,3.75,3.75,3.75,3.75,3.75,3.740468985,3.627482475,5.040308635,6.127866048,Wood_Byproducts
REF,SFM,noAF,Former_USSR,0,2.034825,2.034825,2.034825,2.034825,2.034825,4.01370988,6.779609152,6.519176398,6.188699945,9.076236641,Wood_Byproducts
REF,SFM,noAF,IndonesiaReg,0,0.0282,0.0282,0.182100118,0.25918525,1.118421287,1.591862229,1.644187537,1.644187537,1.479768783,1.496210658,Wood_Byproducts
REF,SFM,noAF,MalaysiaReg,0,0.091775,0.109293123,0.346811295,0.336895031,0.494617321,0.540892075,0.754124394,0.680250189,0.79486689,0.86724031,Wood_Byproducts
REF,SFM,noAF,MexicoReg,0,0.002325,0.002325,0.006222996,0.006502871,0.006502871,0,0.152226057,0.47136632,0.476623869,0.481355663,Wood_Byproducts
REF,SFM,noAF,MidEastNorthAfr,0,0.01025,0.01025,0.01025,0.01025,0.01025,0.017688227,0.052967133,0.059022458,0.059075599,0.063524414,Wood_Byproducts
REF,SFM,noAF,RCEU,0,0.1632,0.1632,0.1632,0.1632,0.1632,0.1632,0.1632,0.1632,0.1632,0.162676598,Wood_Byproducts
REF,SFM,noAF,RSAM,0,0.00245,0.006211515,0.020912126,0.045418905,0.120635472,0.817420911,1.011558311,0.908740821,1.370214325,1.497380772,Wood_Byproducts
REF,SFM,noAF,RSEA_PAC,0,0.069075,0.514648855,1.779697838,2.011646115,2.21189024,2.718220155,2.501414008,2.251272607,2.45169622,2.298513117,Wood_Byproducts
REF,SFM,noAF,SouthAfrReg,0,0.14575,0.14575,0.386988081,0.399748072,0.454063949,0.489884885,0.522123728,0.469911355,0.504147551,0.534960127,Wood_Byproducts
REF,SFM,noAF,UkraineReg,0,0.493975,0.493975,1.685507172,1.510052867,1.34992355,1.508816985,1.393902367,1.408170837,1.325212058,1.192690852,Wood_Byproducts
REF,SFM,noAF,USAReg,0,3.32115,13.28385878,13.28385878,13.28385878,13.28385878,13.28385878,13.28385878,13.28385878,13.28385878,13.28385878,Wood_Byproducts
REF,SFM,noAF,ROWE,0,0.00755,0.056251884,0.056251884,0.056251884,0.056251884,0.056251884,0.056251884,0.056251884,0.056251884,0.056251884,Wood_Byproducts
REF,SFM,AF0,ANZ,0,0.0628,0.205305185,0.205305185,0.184774666,0.186827718,0.188675465,0.169807918,0.173357645,0.156021881,0.160950211,Wood_Byproducts
REF,SFM,AF0,ArgentinaReg,0,0.0046,0.0046,0.017493622,0.066527567,0.093655888,0.292444644,0.473791721,0.393673721,0.397359956,0.455303366,Wood_Byproducts
REF,SFM,AF0,CanadaReg,0,3.262925,3.75,3.75,3.75,3.75,3.488668295,4.298637682,4.063250797,3.870696883,4.364042065,Wood_Byproducts
REF,SFM,AF0,Former_USSR,0,2.034825,2.034825,2.034825,2.034825,1.8313425,3.082112733,5.443125291,7.360561129,7.176097219,7.368865959,Wood_Byproducts
REF,SFM,AF0,IndonesiaReg,0,0.0282,0.0282,0.182249359,0.153802034,0.94954431,1.484594275,1.490953142,1.341857828,1.207672045,1.241723135,Wood_Byproducts
REF,SFM,AF0,MalaysiaReg,0,0.091775,0.049680392,0.290807106,0.263519011,0.1481848,0.171454015,0.447902154,0.448777628,0.559462114,0.648870558,Wood_Byproducts
REF,SFM,AF0,MexicoReg,0,0.002325,0.002325,0.006578094,0.006578094,0.006578094,0,0.060918586,0.118267222,0.106639896,0.095975906,Wood_Byproducts
REF,SFM,AF0,MidEastNorthAfr,0,0.01025,0.01025,0.01025,0.01025,0.01025,0.020218213,0.054115208,0.054115208,0.054115208,0.054115208,Wood_Byproducts
REF,SFM,AF0,RCEU,0,0.1632,0.1632,0.160870155,0.161103139,0.161312825,0.147012106,0.148630895,0.150087805,0.151399025,0.148065578,Wood_Byproducts
REF,SFM,AF0,RSAM,0,0.00245,0.006211515,0.022213098,0.043815527,0.123966741,0.753494163,0.9969455,0.828633328,0.87048357,0.91919057,Wood_Byproducts
REF,SFM,AF0,RSEA_PAC,0,0.069075,0.514648855,1.012297247,1.384428376,1.803487976,2.321115238,2.098725628,1.887604645,2.113368997,1.907047106,Wood_Byproducts
REF,SFM,AF0,SouthAfrReg,0,0.14575,0.14575,0.014424211,0.078312444,0.028591284,0.134498866,0.121048979,0.18798431,0.257649731,0.32034861,Wood_Byproducts
REF,SFM,AF0,UkraineReg,0,0.493975,0.493975,1.766511868,1.45572674,1.153150608,1.291907547,1.202001211,1.240731178,1.275916023,1.273559575,Wood_Byproducts
REF,SFM,AF0,USAReg,0,3.32115,13.28385878,13.28385878,13.28385878,13.28385878,13.28385878,13.28385878,13.28385878,13.28385878,13.28385878,Wood_Byproducts
REF,SFM,AF0,ROWE,0,0.00755,0.056251884,0.056251884,0.056251884,0.056251884,0.056251884,0.056251884,0.056251884,0.056251884,0.056251884,Wood_Byproducts
REF,SFM,AF25,ANZ,0,0.0628,0.205305185,0.205305185,0.205305185,0.205305185,0.205305185,0.205305185,0.184774666,0.186827718,0.188675465,Wood_Byproducts
REF,SFM,AF25,ArgentinaReg,0,0.0046,0.0046,0.022619715,0.086021899,0.183258759,0.352425743,0.484457942,0.53590494,0.627801645,0.637801742,Wood_Byproducts
REF,SFM,AF25,CanadaReg,0,3.262925,3.75,3.75,3.75,3.75,3.375,4.209644675,5.098177125,6.436800402,5.946968426,Wood_Byproducts
REF,SFM,AF25,Former_USSR,0,2.034825,2.034825,2.034825,2.034825,2.034825,3.440917065,6.665812093,9.006301356,7.496510386,8.991383541,Wood_Byproducts
REF,SFM,AF25,IndonesiaReg,0,0.0282,0,0.159718864,0.216688666,0.162285646,0.695069695,0.625562725,0.715065492,0.795617981,0.716056183,Wood_Byproducts
REF,SFM,AF25,MalaysiaReg,0,0.091775,0.109293123,0.471615399,0.543842561,0.578297893,0.685116897,0.616605207,0.608333305,0.549071797,0.494164618,Wood_Byproducts
REF,SFM,AF25,MexicoReg,0,0.002325,0.002325,0.00831447,0.00831447,0.00831447,0.018058141,0.00452042,0.001933758,0.009896312,0.01706261,Wood_Byproducts
REF,SFM,AF25,MidEastNorthAfr,0,0.01025,0.01025,0.007894818,0.008130337,0.008130337,0.016037159,0.038563841,0.038702893,0.038702893,0.044017623,Wood_Byproducts
REF,SFM,AF25,RCEU,0,0.1632,0.1632,0.1632,0.1632,0.1632,0.1632,0.157932892,0.158459603,0.158933643,0.159360278,Wood_Byproducts
REF,SFM,AF25,RSAM,0,0.00245,0.006211515,0.025148828,0.04960628,0.14035045,0.813249428,1.603011094,1.681073637,1.636594831,1.655430843,Wood_Byproducts
REF,SFM,AF25,RSEA_PAC,0,0.069075,0.514648855,2.156132453,2.299723941,2.38966926,2.918703375,2.655374902,2.389051559,2.569018083,2.310798309,Wood_Byproducts
REF,SFM,AF25,SouthAfrReg,0,0.14575,0.14575,0.354567417,0.387718491,0.634644968,0.582758218,0.524482396,0.581424806,0.632672975,0.678796327,Wood_Byproducts
REF,SFM,AF25,UkraineReg,0,0.493975,0.493975,2.131572518,1.873609358,1.669711256,1.814869269,1.749383512,1.598091937,1.593225815,1.54666428,Wood_Byproducts
REF,SFM,AF25,USAReg,0,3.32115,13.28385878,13.28385878,13.28385878,13.28385878,13.28385878,13.28385878,12.98352709,13.01356026,13.04059011,Wood_Byproducts
REF,SFM,AF25,ROWE,0,0.00755,0.056251884,0.056251884,0.056251884,0.056251884,0.056251884,0.056251884,0.056251884,0.056251884,0.056251884,Wood_Byproducts
REF,SFM,AF50,ANZ,0,0.0628,0.205305185,0.205305185,0.184774666,0.186827718,0.188675465,0.190338437,0.191835112,0.193182119,0.194394426,Wood_Byproducts
REF,SFM,AF50,ArgentinaReg,0,0.0046,0.0046,0.017493622,0.075487471,0.05594616,0.263872569,0.459543065,0.748569801,0.727793127,0.628882771,Wood_Byproducts
REF,SFM,AF50,CanadaReg,0,3.262925,3.75,3.75,3.375,3.4125,3.44625,4.434725994,5.332242227,6.385542451,7.730925632,Wood_Byproducts
REF,SFM,AF50,Former_USSR,0,2.034825,2.034825,2.034825,1.8313425,1.85169075,3.560140915,4.107590425,4.623097197,7.903150715,10.32997567,Wood_Byproducts
REF,SFM,AF50,IndonesiaReg,0,0.0282,0,0.159153814,0.24843171,1.143406599,1.827019806,2.128101371,2.129566769,1.916610092,1.939224619,Wood_Byproducts
REF,SFM,AF50,MalaysiaReg,0,0.091775,0.109293123,0.141439925,0.139902136,0.089937727,0.106503339,0.149876938,0.136727963,0.123055167,0.11074965,Wood_Byproducts
REF,SFM,AF50,MexicoReg,0,0.002325,0.002325,0.006578094,0.00679432,0.00679432,0,0,0,0.038188798,0.034369918,Wood_Byproducts
REF,SFM,AF50,MidEastNorthAfr,0,0.01025,0.01025,0.01025,0.01025,0.01025,0.020218213,0.068068067,0.163680243,0.232968023,0.385646411,Wood_Byproducts
REF,SFM,AF50,RCEU,0,0.1632,0.1632,0.1632,0.1632,0.14688,0.148249358,0.149744422,0.15108998,0.152300982,0.153390884,Wood_Byproducts
REF,SFM,AF50,RSAM,0,0.00245,0.006211515,0.022213098,0.050729517,0.143528409,0.939315683,1.123888541,1.183291245,1.806545446,2.011660879,Wood_Byproducts
REF,SFM,AF50,RSEA_PAC,0,0.069075,0.514648855,1.012297247,1.97633363,2.181560754,2.691488524,2.479543662,2.262661022,2.491738163,2.232682518,Wood_Byproducts
REF,SFM,AF50,SouthAfrReg,0,0.14575,0.14575,0.521218897,0.521218897,0.493965036,0.569392643,0.512453378,0.553208269,0.497887442,0.540098927,Wood_Byproducts
REF,SFM,AF50,UkraineReg,0,0.493975,0.493975,1.768095149,1.661389327,1.486240147,1.506687052,1.505687698,1.397511952,1.380701338,1.426411671,Wood_Byproducts
REF,SFM,AF50,USAReg,0,3.32115,13.28385878,13.28385878,13.28385878,13.28385878,13.28385878,13.28385878,13.28385878,13.28385878,13.28385878,Wood_Byproducts
REF,SFM,AF50,ROWE,0,0.00755,0.056251884,0.056251884,0.056251884,0.056251884,0.056251884,0.056251884,0.056251884,0.056251884,0.056251884,Wood_Byproducts
REF,SFM,AF75,ANZ,0,0.0628,0.205305185,0.205305185,0.205305185,0.205305185,0.205305185,0.205305185,0.205305185,0.205305185,0.205305185,Wood_Byproducts
REF,SFM,AF75,ArgentinaReg,0,0.0046,0.0046,0.027725455,0.063035161,0.238519783,0.716088605,1.016917933,1.425359859,1.484786959,1.647544531,Wood_Byproducts
REF,SFM,AF75,CanadaReg,0,3.262925,3.75,3.75,3.75,3.75,3.75,3.905816502,4.767237829,7.431733066,8.695605326,Wood_Byproducts
REF,SFM,AF75,Former_USSR,0,2.034825,2.034825,2.034825,2.034825,2.034825,2.6936745,6.022882914,10.40770653,13.45272938,15.48632769,Wood_Byproducts
REF,SFM,AF75,IndonesiaReg,0,0.0282,0.0282,0.184398235,0.214417874,0.868122878,1.604676353,2.218123775,2.038312341,2.545743263,3.210712851,Wood_Byproducts
REF,SFM,AF75,MalaysiaReg,0,0.091775,0.049680392,0.463929918,0.52983232,0.338763763,0.402587367,0.421685726,0.388801745,0.703722083,0.650927951,Wood_Byproducts
REF,SFM,AF75,MexicoReg,0,0.002325,0.002325,0.011432791,0.011432791,0.011432791,0,0.160205222,0.50760309,0.456842781,0.411158503,Wood_Byproducts
REF,SFM,AF75,MidEastNorthAfr,0,0.01025,0.01025,0.01025,0.01025,0.01025,0.01930888,0.078176692,0.263195179,0.886091505,2.983178326,Wood_Byproducts
REF,SFM,AF75,RCEU,0,0.1632,0.1632,0.178000309,0.178000309,0.178000309,0.178000309,0.178000309,0.169721957,0.170549792,0.171294844,Wood_Byproducts
REF,SFM,AF75,RSAM,0,0.00245,0.006211515,0.030544064,0.055030558,0.147292442,0.830946398,1.721158848,2.603464999,2.935933127,3.627268461,Wood_Byproducts
REF,SFM,AF75,RSEA_PAC,0,0.069075,0.514648855,1.484551757,2.660881534,2.606170854,3.212056044,2.962840545,3.12549155,3.100552441,2.842710381,Wood_Byproducts
REF,SFM,AF75,SouthAfrReg,0,0.14575,0.14575,0.820053045,0.820053045,0.546564569,0.735141101,0.804259474,0.723833526,0.794082656,0.857306873,Wood_Byproducts
REF,SFM,AF75,UkraineReg,0,0.493975,0.493975,2.429037732,2.235976364,2.019165657,2.111043074,2.113707119,2.059618924,2.093720297,2.126849034,Wood_Byproducts
REF,SFM,AF75,USAReg,0,3.32115,13.28385878,13.28385878,13.28385878,13.28385878,13.28385878,13.28385878,13.28385878,13.28385878,13.28385878,Wood_Byproducts
REF,SFM,AF75,ROWE,0,0.00755,0.056251884,0.128466138,0.128466138,0.128466138,0.128466138,0.136058075,0.170815167,0.24537577,0.24537577,Wood_Byproducts
REF,SFM,AF100,ANZ,0,0.0628,0.205305185,0.205305185,0.205305185,0.205305185,0.205305185,0.205305185,0.205305185,0.205305185,0.205305185,Wood_Byproducts
REF,SFM,AF100,ArgentinaReg,0,0.0046,0.0046,0.022619715,0.097607292,0.255119327,0.67159045,0.837942621,1.248773821,1.646117348,2.076324273,Wood_Byproducts
REF,SFM,AF100,CanadaReg,0,3.262925,3.75,3.75,3.75,3.75,3.75,4.030791498,6.562339125,6.493131966,8.08093771,Wood_Byproducts
REF,SFM,AF100,Former_USSR,0,2.034825,2.034825,2.034825,2.034825,2.034825,4.419422742,4.874376211,11.14587097,10.8287518,12.3951941,Wood_Byproducts
REF,SFM,AF100,IndonesiaReg,0,0.0282,0.0282,0.183342425,0.270359624,0.205173703,1.127901481,2.79591652,2.563934911,2.935387013,4.094932107,Wood_Byproducts
REF,SFM,AF100,MalaysiaReg,0,0.091775,0.109293123,0.122630576,0.155572231,0.108214812,0.126517295,0.206773468,0.312006185,0.514610447,0.469091398,Wood_Byproducts
REF,SFM,AF100,MexicoReg,0,0.002325,0.002325,0.008841885,0.009132522,0.009132522,0,0,0.685612806,0.617051525,0.671123446,Wood_Byproducts
REF,SFM,AF100,MidEastNorthAfr,0,0.01025,0.01025,0.01025,0.01025,0.01025,0.021200591,0.097607516,0.395187752,1.413237216,4.484514823,Wood_Byproducts
REF,SFM,AF100,RCEU,0,0.1632,0.1632,0.1632,0.14688,0.148512,0.142808948,0.144462985,0.146336687,0.148023018,0.149540716,Wood_Byproducts
REF,SFM,AF100,RSAM,0,0.00245,0.006211515,0.025820384,0.058967716,0.157830472,0.544336091,1.96935216,1.979272612,3.316599779,3.016023037,Wood_Byproducts
REF,SFM,AF100,RSEA_PAC,0,0.069075,0.514648855,1.998440186,2.200194779,2.432869921,3.244428056,3.091948924,3.343277256,3.666089267,3.345797739,Wood_Byproducts
REF,SFM,AF100,SouthAfrReg,0,0.14575,0.14575,0.357437867,0.389093578,0.219113249,0.368887153,0.332899644,0.439515356,0.535469498,0.621828225,Wood_Byproducts
REF,SFM,AF100,UkraineReg,0,0.493975,0.493975,2.131572518,1.924392561,1.749677488,1.760466835,1.600488419,1.633304624,1.62299496,1.564505133,Wood_Byproducts
REF,SFM,AF100,USAReg,0,3.32115,13.28385878,13.28385878,13.28385878,13.28385878,13.28385878,13.28385878,13.28385878,13.28385878,13.28385878,Wood_Byproducts
REF,SFM,AF100,ROWE,0,0.00755,0.056251884,0.056251884,0.056251884,0.056251884,0.056251884,0.135266393,0.311586304,0.445885169,0.445885169,Wood_Byproducts
RCP,SFM,noAF,ANZ,0,0.0628,0.205305185,0.205305185,0.205305185,0.205305185,0.205305185,0.205305185,0.205305185,0.205305185,0.205305185,Wood_Byproducts
RCP,SFM,noAF,ArgentinaReg,0,0.0046,0.0046,0.031905694,0.156890805,0.428122611,0.471947524,0.392444739,0.27184633,0.260118113,0.183779207,Wood_Byproducts
RCP,SFM,noAF,CanadaReg,0,3.262925,3.75,3.75,3.75,3.75,3.114443343,1.653752626,1.423390795,1.307758924,1.382880301,Wood_Byproducts
RCP,SFM,noAF,Former_USSR,0,2.034825,2.034825,2.034825,2.034825,2.034825,2.034825,1.71673706,1.852416815,1.276969636,1.705769984,Wood_Byproducts
RCP,SFM,noAF,IndonesiaReg,0,0.0282,0,0.161570806,0.326848446,2.576164045,2.1083303,1.901122337,1.499120821,1.394012516,1.245422915,Wood_Byproducts
RCP,SFM,noAF,MalaysiaReg,0,0.091775,0.109293123,0.578196577,0.701823931,0.957107873,1.504788517,1.433144777,1.767517493,1.98549633,2.034548452,Wood_Byproducts
RCP,SFM,noAF,MexicoReg,0,0.002325,0.002325,0.013081464,0.017429635,0.028852356,0.028852356,0.028852356,0.028852356,0.073149731,0.055604929,Wood_Byproducts
RCP,SFM,noAF,MidEastNorthAfr,0,0.01025,0.01025,0.01025,0.01025,0.01025,0.076368451,0.5689893,1.826673962,1.826673962,1.826673962,Wood_Byproducts
RCP,SFM,noAF,RCEU,0,0.1632,0.1632,0.160592999,0.161132952,0.16161891,0.162056272,0.151945923,0.151945923,0.151945923,0.151945923,Wood_Byproducts
RCP,SFM,noAF,RSAM,0,0.00245,0.006211515,0.031054263,0.083118515,0.302972886,0.393551351,0.437218479,0.462820938,0.850134169,1.654592763,Wood_Byproducts
RCP,SFM,noAF,RSEA_PAC,0,0.069075,0.514648855,2.693609314,3.917739728,4.233016294,6.197900151,7.966652519,7.444862417,7.444862417,10.19010067,Wood_Byproducts
RCP,SFM,noAF,SouthAfrReg,0,0.14575,0.14575,0.490692258,0.235780491,0.223819859,0.181826222,0.165968357,0.115037931,0.101655017,0.081192073,Wood_Byproducts
RCP,SFM,noAF,UkraineReg,0,0.493975,0.493975,2.633883021,2.702209149,2.78459181,2.442237653,1.925219051,1.378219936,1.096975904,0.829974498,Wood_Byproducts
RCP,SFM,noAF,USAReg,0,3.32115,13.28385878,13.28385878,13.28385878,13.28385878,14.00473705,7.449185197,3.229679865,3.353003612,4.552281566,Wood_Byproducts
RCP,SFM,noAF,ROWE,0,0.00755,0.056251884,0.056251884,0.056251884,0.056251884,0.056251884,0.056251884,0.056251884,0.056251884,0.056251884,Wood_Byproducts
RCP,SFM,AF0,ANZ,0,0.0628,0.205305185,0.205305185,0.184774666,0.186827718,0.188675465,0.194207541,0.195317305,0.195317305,0.195971373,Wood_Byproducts
RCP,SFM,AF0,ArgentinaReg,0,0.0046,0,0.027452643,0.152356598,0.400561283,0.233064244,0.175682488,0.185321453,0.148233733,0.142504322,Wood_Byproducts
RCP,SFM,AF0,CanadaReg,0,3.262925,3.75,3.75,3.75,3.75,2.640616952,1.283302945,0.639989699,0.5278371,0.797930044,Wood_Byproducts
RCP,SFM,AF0,Former_USSR,0,2.034825,2.034825,2.034825,2.034825,2.034825,0.91567125,0.31731694,0.862998734,1.628536701,1.951289295,Wood_Byproducts
RCP,SFM,AF0,IndonesiaReg,0,0.0282,0.0282,0.184398235,0.332226175,2.475277895,2.760683284,2.233488347,1.522229939,1.265625489,1.098030944,Wood_Byproducts
RCP,SFM,AF0,MalaysiaReg,0,0.091775,0.109293123,0.149886423,0.175951435,0.585739813,1.204512456,1.218355755,1.547134936,1.759086559,1.760518277,Wood_Byproducts
RCP,SFM,AF0,MexicoReg,0,0.002325,0.002325,0.013081464,0.017429635,0.021294044,0.021294044,0.021294044,0.021294044,0.053987051,0.053987051,Wood_Byproducts
RCP,SFM,AF0,MidEastNorthAfr,0,0.01025,0.01025,0.01025,0.01025,0.01025,0.076368451,0.5689893,1.915599618,1.915599618,1.915599618,Wood_Byproducts
RCP,SFM,AF0,RCEU,0,0.1632,0.1632,0.164526689,0.164526689,0.158419391,0.159030121,0.149512982,0.149512982,0.149512982,0.149512982,Wood_Byproducts
RCP,SFM,AF0,RSAM,0,0.00245,0.006211515,0.030544064,0.08175294,0.354661081,0.412585211,0.429790716,0.571917335,0.891091383,1.635009456,Wood_Byproducts
RCP,SFM,AF0,RSEA_PAC,0,0.069075,0.514648855,1.747300325,2.840954904,3.282444509,2.954200058,4.538444583,5.690272944,5.690272944,6.252426744,Wood_Byproducts
RCP,SFM,AF0,SouthAfrReg,0,0.14575,0.14575,0.01491526,0.333553046,0.306068473,0.153870375,0.117374547,0.069981059,0.068142807,0.058212719,Wood_Byproducts
RCP,SFM,AF0,UkraineReg,0,0.493975,0.493975,2.596992739,2.560595162,2.560377168,2.254638027,1.612377763,1.170380616,0.929671063,0.756005752,Wood_Byproducts
RCP,SFM,AF0,USAReg,0,3.32115,13.28385878,13.28385878,13.28385878,13.28385878,13.68063686,7.828526325,2.843920523,2.879576077,3.09091512,Wood_Byproducts
RCP,SFM,AF0,ROWE,0,0.00755,0.056251884,0.056251884,0.056251884,0.056251884,0.056251884,0.056251884,0.056251884,0.056251884,0.056251884,Wood_Byproducts
RCP,SFM,AF25,ANZ,0,0.0628,0.205305185,0.205305185,0.205305185,0.205305185,0.205305185,0.205305185,0.205305185,0.205305185,0.205305185,Wood_Byproducts
RCP,SFM,AF25,ArgentinaReg,0,0.0046,0,0.027452643,0.163013188,0.212524722,0.39486794,0.345883086,0.328715667,0.23184746,0.227547739,Wood_Byproducts
RCP,SFM,AF25,CanadaReg,0,3.262925,3.75,3.75,3.375,3.4125,1.535625,1.025318255,0.490831499,0.644878752,0.580390877,Wood_Byproducts
RCP,SFM,AF25,Former_USSR,0,2.034825,2.034825,2.034825,2.034825,2.034825,2.034825,0.839273206,0.841501799,2.008127319,2.462660719,Wood_Byproducts
RCP,SFM,AF25,IndonesiaReg,0,0.0282,0.0282,0.184398235,0.381400151,0.326833217,2.788454256,2.324886926,1.69444239,1.578571049,1.379421345,Wood_Byproducts
RCP,SFM,AF25,MalaysiaReg,0,0.091775,0.109293123,0.155961933,0.183267077,0.619318424,1.252108419,1.355224315,1.812960149,2.122996066,2.14487617,Wood_Byproducts
RCP,SFM,AF25,MexicoReg,0,0.002325,0.002325,0.013081464,0.019290132,0.027455873,0.027455873,0.027455873,0.027455873,0.073487218,0.089780425,Wood_Byproducts
RCP,SFM,AF25,MidEastNorthAfr,0,0.01025,0.01025,0.010398548,0.010398548,0.010398548,0.077475221,0.57723538,2.04433583,2.04433583,2.04433583,Wood_Byproducts
RCP,SFM,AF25,RCEU,0,0.1632,0.1632,0.178489437,0.178489437,0.178489437,0.178489437,0.15182629,0.15182629,0.15182629,0.15182629,Wood_Byproducts
RCP,SFM,AF25,RSAM,0,0.00245,0.006211515,0.031054263,0.092991527,0.293891391,0.440518038,0.527362018,0.757928582,0.907202787,2.109908409,Wood_Byproducts
