Mitigation_scenario,Forest_use,Management_scenario,Category,2000,2010,2020,2030,2040,2050,2060,2070,2080,2090,2100
RCP2.6,MFM,AFM75,Selection_im,22.37742816,18.14603219,15.83810455,14.47328975,13.15564993,12.61480253,12.68221724,13.37625407,13.69737777,13.69715746,12.95600098
RCP2.6,SFM,AFM75,Selection_im,22.37742816,18.14551606,15.39137924,13.98407903,13.28818729,13.91600529,15.76268161,17.46675513,19.27454182,19.76237925,19.49006161
RCP2.6,MFM,noAFM,Selection_im,22.37742816,18.14540626,15.84207157,14.46165368,13.08081765,12.47478486,12.20816892,12.47879985,12.48134684,12.70074298,12.30825854
RCP2.6,SFM,noAFM,Selection_im,22.37742816,18.14603219,15.84262333,14.46717181,13.08584497,12.47920565,12.20903294,12.47401528,12.4773614,12.70138666,12.31199284
REF,MFM,AFMfree,Selection_im,22.37742816,18.14555457,15.2569412,13.89853942,12.40031527,11.32851258,10.4296945,9.700172668,9.111037177,8.810079993,8.752686419
REF,SFM,AFMfree,Selection_im,22.37742816,18.1459794,15.58788302,14.14764181,12.70783312,11.59296724,10.66816024,9.996840329,9.407627671,9.077361099,8.99638281
REF,MFM,AFM100,Selection_im,22.37742816,18.14564843,15.25793004,14.05339411,12.83730618,12.40192584,12.28454873,12.90743672,13.98962046,15.21894239,16.41891934
REF,SFM,AFM100,Selection_im,22.37742816,18.14570206,15.49194307,14.05357553,13.45714022,14.04304165,15.12027578,17.45606601,20.57873766,23.71360631,26.40258547
REF,MFM,AFM25,Selection_im,22.37742816,18.14542879,15.84208716,14.37046097,12.9021535,11.76648178,10.87689805,10.25073449,9.754415505,9.48372545,9.665348546
REF,SFM,AFM25,Selection_im,22.37742816,18.14555497,15.39060146,14.00795278,12.71697377,11.79960468,11.34181634,11.43258951,11.70916419,12.08051297,12.654962
REF,MFM,AFM50,Selection_im,22.37742816,18.14540441,14.98256187,13.69669975,12.37433583,11.39907855,10.84762314,10.68893804,10.72002613,10.96243314,11.49084687
REF,SFM,AFM50,Selection_im,22.37742816,18.14591064,15.84250897,14.53954895,13.31709859,12.8996033,12.62093526,13.10856225,13.99816748,15.30708572,16.56668862
REF,MFM,AFM75,Selection_im,22.37742816,18.14603219,14.97570986,13.73630293,12.45410081,12.07173877,11.87134197,12.14744558,12.89505463,13.75736042,14.67028477
REF,SFM,AFM75,Selection_im,22.37742816,18.14555457,14.97920771,13.60022683,12.82346042,13.12405555,13.44420444,14.90104151,17.09850795,19.37094523,21.78404607
REF,MFM,noAFM,Selection_im,22.37742816,18.14596708,15.84049507,14.43163659,13.01869909,12.43136539,12.06580445,12.27160126,12.76641312,13.34085207,13.95294834
REF,SFM,noAFM,Selection_im,22.37742816,18.14501211,15.84191901,14.42450154,13.01191146,12.44492777,12.16413847,12.37437092,12.89988514,13.52933981,14.15143535
RCP2.6,MFM,AFMfree,Selective_im,5.02822221,4.996283808,4.990971015,4.968323327,5.974810457,6.180098706,6.283307438,6.219182988,7.566897811,7.381468594,7.244054595
RCP2.6,SFM,AFMfree,Selective_im,5.02822221,4.997871817,4.99358182,4.970267957,5.993978099,6.201854475,6.309735535,6.157418794,7.298497423,7.116145912,7.08574733
RCP2.6,MFM,AFM100,Selective_im,5.02822221,4.999704396,4.99257317,5.001307167,6.213877297,6.894598492,8.702302863,9.180076865,9.156539617,8.555128487,8.162920583
RCP2.6,SFM,AFM100,Selective_im,5.02822221,4.999704396,4.992573809,6.025486685,8.049837414,10.93878727,14.12583252,14.69920921,14.21155724,13.51533434,12.68445461
RCP2.6,MFM,AFM25,Selective_im,5.02822221,4.998514605,4.991770538,4.968208829,6.034088935,6.229372836,6.32450594,6.970396683,7.43183308,7.104369199,6.830575795
RCP2.6,SFM,AFM25,Selective_im,5.02822221,4.997973375,4.992577037,4.978753552,5.728336879,6.209455138,6.855314823,7.256112366,7.568615012,7.286751242,7.0384927
RCP2.6,MFM,AFM50,Selective_im,5.02822221,4.997975383,4.988162582,4.966654264,5.641142476,6.104241938,6.362518889,7.270768012,7.561994704,7.130195977,6.829283539
RCP2.6,SFM,AFM50,Selective_im,5.02822221,4.999449352,4.996648245,5.054227452,6.704305957,7.551338867,10.63604375,11.16557161,11.2568513,10.83279013,10.27512289
RCP2.6,MFM,AFM75,Selective_im,5.02822221,4.998334389,4.988022624,4.97436027,5.842912335,6.242302932,7.208205937,7.857157763,8.129721171,7.760097972,7.474472002
RCP2.6,SFM,AFM75,Selective_im,5.02822221,4.999668845,4.992528212,5.504509147,7.190111589,9.050112692,11.14076544,11.50265382,11.73271491,11.25840111,10.66687003
RCP2.6,MFM,noAFM,Selective_im,5.02822221,4.996536054,4.992495658,5.018508042,6.606880753,7.32023874,7.896112964,8.227846072,9.051912256,8.56974586,8.159146103
RCP2.6,SFM,noAFM,Selective_im,5.02822221,4.997779783,4.993582611,5.019571818,6.608017455,7.322447171,7.899897987,8.231559312,9.04466146,8.568780366,8.152421724
REF,MFM,AFMfree,Selective_im,5.02822221,4.998049307,4.989243025,4.963222746,5.048854763,5.091573107,5.275518787,5.459878867,5.942945029,6.034905922,6.119594068
REF,SFM,AFMfree,Selective_im,5.02822221,4.998053612,4.989282845,4.963411866,5.068590485,5.114287475,5.350936102,5.553569303,5.900233002,5.979888451,6.043548389
REF,MFM,AFM100,Selective_im,5.02822221,4.998887782,4.993292772,4.989272696,5.847431551,6.483731613,7.230614378,7.972501955,8.553474613,8.787919867,8.955396939
REF,SFM,AFM100,Selective_im,5.02822221,4.999155294,4.993522557,5.894113938,7.882551814,9.386066782,12.62290413,14.51810839,16.47572157,17.47189115,18.88344641
REF,MFM,AFM25,Selective_im,5.02822221,4.997924739,4.993722641,4.965702263,5.151450416,5.215149356,5.445158229,5.664657956,6.035273617,6.104031754,6.17183896
REF,SFM,AFM25,Selective_im,5.02822221,4.999188642,4.98871588,4.968393116,5.619583385,5.805183801,6.213908501,6.552219043,7.197752318,7.391268588,7.479945477
REF,MFM,AFM50,Selective_im,5.02822221,4.997422782,4.993257968,4.971268662,5.26328198,5.34456168,5.581623118,5.782186428,6.332002241,6.475082372,6.539032065
REF,SFM,AFM50,Selective_im,5.02822221,4.997411188,4.993198336,5.026303196,6.392147745,7.495539406,8.477022656,9.322848225,10.63572793,11.1020059,11.52481401
REF,MFM,AFM75,Selective_im,5.02822221,4.998149404,4.988630587,4.967144641,5.600797607,5.971339296,6.483874026,6.917964309,7.424463931,7.560377314,7.648769739
REF,SFM,AFM75,Selective_im,5.02822221,4.997457583,4.994852486,5.357213663,6.548438402,7.594461041,9.233930795,10.69065476,12.42156293,13.47085608,14.54692005
REF,MFM,noAFM,Selective_im,5.02822221,4.996558174,4.992528532,5.013046192,5.713621199,6.42497229,7.022135005,7.468455579,7.873342026,7.995655264,8.053909255
REF,SFM,noAFM,Selective_im,5.02822221,4.999704396,4.995403601,5.015638488,5.712441775,6.41245222,6.977683076,7.416674222,7.843610941,7.974717127,8.034641381
RCP2.6,MFM,AFM100,Timber_plant_EU,0,0,0,0,0,0,0,0,0,0,0
RCP2.6,SFM,AFM100,Timber_plant_EU,0,0,0,0,0,0,0,0,0,0,0
RCP2.6,MFM,AFM25,Timber_plant_EU,0,0,0,0,0,0,0,0,0,0,0
RCP2.6,SFM,AFM25,Timber_plant_EU,0,0,0,0,0,0,0,0,0,0,0
RCP2.6,MFM,AFM50,Timber_plant_EU,0,0,0,0,0,0,0,0,0,0,0
RCP2.6,SFM,AFM50,Timber_plant_EU,0,0,0,0,0,0,0,0,0,0,0
RCP2.6,MFM,AFM75,Timber_plant_EU,0,0,0,0,0,0,0,0,0,0,0
RCP2.6,SFM,AFM75,Timber_plant_EU,0,0,0,0,0,0,0,0,0,0,0
RCP2.6,MFM,AFMfree,Timber_plant_EU,0,0,0,0,0,0,0,0,0,0,0
RCP2.6,SFM,AFMfree,Timber_plant_EU,0,0,0,0,0,0,0,0,0,0,0
RCP2.6,MFM,noAFM,Timber_plant_EU,0,0,0,0,0,0,0,0,0,0,0
RCP2.6,SFM,noAFM,Timber_plant_EU,0,0,0,0,0,0,0,0,0,0,0
REF,MFM,AFM100,Timber_plant_EU,0,0,0,0,0,0,0,0,0,0,0
REF,SFM,AFM100,Timber_plant_EU,0,0,0,0,0,0,0,0,0,0,0
REF,MFM,AFM25,Timber_plant_EU,0,0,0,0,0,0,0,0,0,0,0
REF,SFM,AFM25,Timber_plant_EU,0,0,0,0,0,0,0,0,0,0,0
REF,MFM,AFM50,Timber_plant_EU,0,0,0,0,0,0,0,0,0,0,0
REF,SFM,AFM50,Timber_plant_EU,0,0,0,0,0,0,0,0,0,0,0
REF,MFM,AFM75,Timber_plant_EU,0,0,0,0,0,0,0,0,0,0,0
REF,SFM,AFM75,Timber_plant_EU,0,0,0,0,0,0,0,0,0,0,0
REF,MFM,AFMfree,Timber_plant_EU,0,0,0,0,0,0,0,0,0,0,0
REF,SFM,AFMfree,Timber_plant_EU,0,0,0,0,0,0,0,0,0,0,0
REF,MFM,noAFM,Timber_plant_EU,0,0,0,0,0,0,0,0,0,0,0
REF,SFM,noAFM,Timber_plant_EU,0,0,0,0,0,0,0,0,0,0,0
