Mitigation_scenario,Forest_use,Management_scenario,Ecoregion,2000,2010,2020,2030,2040,2050,2060,2070,2080,2090,2100,Category
REF,MFM,AF50,PA1211,0,0,0,0,0,0,0,11.98384362,19.3585849,22.58501572,19.3585849,Timber_plant_EU
REF,MFM,AF50,PA1214,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU
REF,MFM,AF50,PA1215,0,0,0,7.504662015,29.20343342,82.5002906,125.7744394,403.8883869,588.9360632,681.0460679,488.0694237,Timber_plant_EU
REF,MFM,AF50,PA1216,0,0,0,8.211461193,18.42739072,35.35622597,48.89449948,61.33414651,74.97083416,87.46597318,95.83873875,Timber_plant_EU
REF,MFM,AF50,PA1217,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU
REF,MFM,AF50,PA1218,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU
REF,MFM,AF50,PA1219,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU
REF,MFM,AF50,PA1221,0,0,0,8.830847971,22.47715153,29.7606062,34.01912477,44.67771781,53.40726796,62.79248588,60.95272743,Timber_plant_EU
REF,MFM,AF50,PA1222,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU
REF,MFM,AF75,Lake,0,0,0,0.659655484,1.147176199,1.806831683,2.466487166,3.12614265,3.785798134,4.445453617,5.105109101,Timber_plant_EU
REF,MFM,AF75,PA0401,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU
REF,MFM,AF75,PA0402,0,0,0,50.03449919,99.94158992,149.8011219,187.1357023,225.4156666,270.4987999,308.1226473,342.1002301,Timber_plant_EU
REF,MFM,AF75,PA0404,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU
REF,MFM,AF75,PA0405,0,0,0,8.443605941,16.51909822,16.52545146,22.90374637,30.84627839,38.83783481,46.73134242,54.72289884,Timber_plant_EU
REF,MFM,AF75,PA0406,0,0,0,13.40667763,26.81335525,40.22003288,53.62671051,67.03338813,80.44006576,93.84674339,107.253421,Timber_plant_EU
REF,MFM,AF75,PA0409,0,0,0,7.03641632,10.21370874,13.39100116,16.56829359,19.74558601,33.89027049,34.11665361,29.27746327,Timber_plant_EU
REF,MFM,AF75,PA0412,0,0,0,16.45309606,5.314194104,12.84742683,0.850282842,0.850282842,1.461126321,0.959898501,3.169314915,Timber_plant_EU
REF,MFM,AF75,PA0418,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU
REF,MFM,AF75,PA0419,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU
REF,MFM,AF75,PA0421,0,0,0,0.492241982,0.984483965,1.476725949,1.968967932,2.461209914,2.953451896,3.445693878,3.937935862,Timber_plant_EU
REF,MFM,AF75,PA0422,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU
REF,MFM,AF75,PA0429,0,0,0,0.49287713,0.5764783,0.66007947,0.743680639,0.827281809,8.042644924,6.207359405,1.078085319,Timber_plant_EU
REF,MFM,AF75,PA0431,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU
REF,MFM,AF75,PA0432,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU
REF,MFM,AF75,PA0433,0,0,0,2.424261133,8.229910506,14.95455681,19.60101144,24.24746607,28.89392069,35.85640897,36.94560854,Timber_plant_EU
REF,MFM,AF75,PA0435,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU
REF,MFM,AF75,PA0436,0,0,0,125.7485468,288.5670542,413.2025529,520.3001567,686.6956107,853.0910647,1019.486519,1185.881973,Timber_plant_EU
REF,MFM,AF75,PA0445,0,0,0,133.6629819,197.194983,291.9476798,143.0062443,157.5890901,157.631307,140.9265744,152.2067402,Timber_plant_EU
REF,MFM,AF75,PA0501,0,0,0,13.7696219,21.84360974,24.60555418,47.21177125,69.81798829,68.83450201,56.72193089,61.4599451,Timber_plant_EU
REF,MFM,AF75,PA0503,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU
REF,MFM,AF75,PA0504,0,0,0,0,0,0.172011373,0,0,0,0,0,Timber_plant_EU
REF,MFM,AF75,PA0608,0,0,0,342.5454726,628.3327433,1036.775033,1402.918261,1769.061489,2135.204718,2501.347946,2469.823032,Timber_plant_EU
REF,MFM,AF75,PA0814,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU
REF,MFM,AF75,PA1110,0,0,0,9.071555067,18.14311013,29.28524515,39.04699355,48.80874193,58.57049032,68.33223869,23.52933267,Timber_plant_EU
REF,MFM,AF75,PA1201,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU
REF,MFM,AF75,PA1204,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU
REF,MFM,AF75,PA1205,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU
REF,MFM,AF75,PA1206,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU
REF,MFM,AF75,PA1208,0,0,0,0,0.000340803,0.209556763,0.279409017,0.349261271,0.419113525,0.48896578,0.000340803,Timber_plant_EU
REF,MFM,AF75,PA1209,0,0,0,5.226801659,16.43461271,30.91819913,41.2242655,51.53033188,61.83639825,72.14246464,73.09080547,Timber_plant_EU
REF,MFM,AF75,PA1210,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU
REF,MFM,AF75,PA1211,0,0,0,0,0,4.839646224,6.452861634,8.066077041,9.679292448,11.29250786,12.23577728,Timber_plant_EU
REF,MFM,AF75,PA1214,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU
REF,MFM,AF75,PA1215,0,0,0,16.07999364,33.59046837,138.5752625,190.4902032,242.4051439,279.6290836,332.1480467,353.9959034,Timber_plant_EU
REF,MFM,AF75,PA1216,0,0,0,6.247569513,12.49513903,18.74270854,24.99027805,31.23784756,37.48541708,43.73298659,49.9805561,Timber_plant_EU
REF,MFM,AF75,PA1217,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU
REF,MFM,AF75,PA1218,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU
REF,MFM,AF75,PA1219,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU
REF,MFM,AF75,PA1221,0,0,0,5.755170517,11.51034104,17.26551156,23.02068207,28.77585259,34.5310231,40.28619362,48.27108829,Timber_plant_EU
REF,MFM,AF75,PA1222,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU
RCP,MFM,AF0,Lake,0,0,0,2.324784511,4.824188247,7.462810182,10.10143212,12.74005405,15.37867598,18.01729792,20.65591985,Timber_plant_EU
RCP,MFM,AF0,PA0401,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU
RCP,MFM,AF0,PA0402,0,0,0,197.0440492,405.617578,604.9995716,791.9369987,973.9700562,1154.651963,1330.09851,1487.02176,Timber_plant_EU
RCP,MFM,AF0,PA0404,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU
RCP,MFM,AF0,PA0405,0,0,0,31.57616263,209.8224828,251.3612223,418.7144092,523.751275,559.7612743,671.3258679,717.3103604,Timber_plant_EU
RCP,MFM,AF0,PA0406,0,0,0,11.61555784,43.91122004,74.32455119,103.015469,156.6421794,210.26889,263.8956005,316.6103404,Timber_plant_EU
RCP,MFM,AF0,PA0409,0,0,0,16.56829359,29.27746327,41.98663295,54.69580264,97.90217294,149.9513935,201.3494317,217.7447124,Timber_plant_EU
RCP,MFM,AF0,PA0412,0,0,0,120.683229,308.5292467,584.444047,819.8644024,1185.594933,1615.004226,2203.349579,2338.790577,Timber_plant_EU
RCP,MFM,AF0,PA0418,0,0,0,0,0,0,0,0,11.55291552,13.47840144,15.40388736,Timber_plant_EU
RCP,MFM,AF0,PA0419,0,0,0,2.784680997,2.784680997,2.784680997,2.784680997,5.506300266,5.506300266,5.506300266,5.506300266,Timber_plant_EU
RCP,MFM,AF0,PA0421,0,0,0,1.968967932,3.937935862,5.906903791,7.875871722,9.844839654,11.81380758,13.78277552,15.75174345,Timber_plant_EU
RCP,MFM,AF0,PA0422,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU
RCP,MFM,AF0,PA0429,0,0,0,0.743680639,1.078085319,1.412489998,1.746894677,21.91270263,47.82874753,73.32134828,76.05271905,Timber_plant_EU
RCP,MFM,AF0,PA0431,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU
RCP,MFM,AF0,PA0432,0,0,0,0,0,0,0,1.41281908,61.12514077,82.69076701,92.64282063,Timber_plant_EU
RCP,MFM,AF0,PA0433,0,0,0,7.350991428,18.08289724,47.48732029,69.29204082,84.24929096,99.79447194,124.6016874,140.7038006,Timber_plant_EU
RCP,MFM,AF0,PA0435,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU
RCP,MFM,AF0,PA0436,0,0,0,569.2267769,1125.828313,1795.878011,2480.220403,3226.102793,3953.028591,4625.246245,5291.119786,Timber_plant_EU
RCP,MFM,AF0,PA0445,0,0,0,425.523398,775.747669,1059.694673,1319.390916,1602.039383,1906.856217,2233.049489,2407.609667,Timber_plant_EU
RCP,MFM,AF0,PA0501,0,0,0,14.79923931,66.48125803,66.48125803,158.7861046,306.7965246,400.0933161,562.281595,894.9615775,Timber_plant_EU
RCP,MFM,AF0,PA0503,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU
RCP,MFM,AF0,PA0504,0,0,0,3.039471419,75.23108674,135.4527568,154.9798287,166.8223909,235.5507729,304.6538226,324.3282173,Timber_plant_EU
RCP,MFM,AF0,PA0608,0,0,0,821.2521355,2020.602704,3504.381721,5100.198625,6743.037847,8311.551989,9876.162149,11608.7117,Timber_plant_EU
RCP,MFM,AF0,PA0814,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU
RCP,MFM,AF0,PA1110,0,0,0,36.28622027,50.8719998,108.6974798,145.1448811,181.4311013,223.5181951,265.4911041,312.3759483,Timber_plant_EU
RCP,MFM,AF0,PA1201,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU
RCP,MFM,AF0,PA1204,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU
RCP,MFM,AF0,PA1205,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU
RCP,MFM,AF0,PA1206,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU
RCP,MFM,AF0,PA1208,0,0,0,0,0,0.27974982,1.117636068,1.397045085,1.676454102,1.955863119,2.235272136,Timber_plant_EU
RCP,MFM,AF0,PA1209,0,0,0,0,16.07245806,62.78441046,97.06513275,132.7697518,169.3687099,216.1126219,251.8172409,Timber_plant_EU
RCP,MFM,AF0,PA1210,0,0,0,0,0,0,0,0,6.71476414,7.833891498,8.953018856,Timber_plant_EU
RCP,MFM,AF0,PA1211,0,0,0,0,0,0,6.919490142,26.41661661,30.10700053,40.97653717,47.42939881,Timber_plant_EU
RCP,MFM,AF0,PA1214,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU
RCP,MFM,AF0,PA1215,0,0,0,16.72121028,61.38953014,119.9096085,359.2430917,837.3288567,962.6751256,1287.912332,1490.079948,Timber_plant_EU
RCP,MFM,AF0,PA1216,0,0,0,0,11.21099673,25.60765463,36.94027905,61.93055708,86.92083513,111.9111132,136.9013912,Timber_plant_EU
RCP,MFM,AF0,PA1217,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU
RCP,MFM,AF0,PA1218,0,0,0,2.686842257,0,2.686842257,5.40575985,5.926841366,5.926841366,6.198277302,6.632022844,Timber_plant_EU
RCP,MFM,AF0,PA1219,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU
RCP,MFM,AF0,PA1221,0,0,0,17.66169594,24.94515061,47.5047513,85.84256182,107.3674612,112.7264473,118.0854334,123.4444196,Timber_plant_EU
RCP,MFM,AF0,PA1222,0,0,0,6.87545904,0,6.87545904,13.83299683,15.1664114,15.1664114,15.86099876,16.97092611,Timber_plant_EU
RCP,MFM,AF25,Lake,0,0,0,1.806831683,3.646579935,5.625546386,7.604512837,9.722697485,11.61356718,13.54141219,15.52037864,Timber_plant_EU
RCP,MFM,AF25,PA0401,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU
RCP,MFM,AF25,PA0402,0,0,0,149.1075774,299.2719986,447.1500702,587.7090002,722.0887591,851.3914739,978.3304883,1108.216848,Timber_plant_EU
RCP,MFM,AF25,PA0404,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU
RCP,MFM,AF25,PA0405,0,0,0,16.02448319,63.63402902,140.3181311,228.3983181,338.8342237,466.334638,613.2947381,675.5868442,Timber_plant_EU
RCP,MFM,AF25,PA0406,0,0,0,8.71166838,40.2612705,68.81548302,91.39991114,141.9136125,192.0254697,242.1373269,292.2491842,Timber_plant_EU
RCP,MFM,AF25,PA0409,0,0,0,13.39100116,22.92287843,32.45475569,41.98663295,79.58536117,130.0635967,151.5411662,152.6203675,Timber_plant_EU
