Mitigation_scenario,Forest_use,Management_scenario,Eco_reg,2000,2010,2020,2030,2040,2050,2060,2070,2080,2090,2100,Category
REF,SFM,noAF,PA0503,0.06328176,0.078772472,0.096757066,0.097335766,0.108581839,0.110689547,0.110826723,0.110956251,0.111021822,0.111067891,0.111102677,Clear_cut_EU_ex
REF,SFM,noAF,PA0504,0.346713661,0.431585534,0.530121105,0.533291738,0.594907713,0.606455608,0.607207177,0.607916847,0.608276105,0.608528512,0.608719099,Clear_cut_EU_ex
REF,SFM,noAF,PA0608,3.587394273,4.465550814,5.485083604,5.517889663,6.155420918,6.27490526,6.282681632,6.290024479,6.293741667,6.296353284,6.298325261,Clear_cut_EU_ex
REF,SFM,noAF,PA0814,0.027597046,0.034352513,0.042195558,0.042447928,0.047352317,0.048271484,0.048331306,0.048387793,0.048416389,0.048436479,0.048451649,Clear_cut_EU_ex
REF,SFM,noAF,PA1110,0.240502667,0.299375201,0.367725746,0.369925098,0.412665861,0.420676216,0.421197552,0.421689825,0.421939029,0.422114114,0.422246318,Clear_cut_EU_ex
REF,SFM,noAF,PA1201,0.258176467,0.321375362,0.394748778,0.397109754,0.442991404,0.451590415,0.452150063,0.452678511,0.452946028,0.45313398,0.453275899,Clear_cut_EU_ex
REF,SFM,noAF,PA1204,0.019515174,0.024292284,0.029838471,0.030016934,0.033485059,0.034135046,0.034177349,0.034217293,0.034237515,0.034251722,0.034262449,Clear_cut_EU_ex
REF,SFM,noAF,PA1205,0.004744067,0.005905365,0.007253623,0.007297006,0.008140095,0.008298104,0.008308388,0.008318098,0.008323014,0.008326468,0.008329075,Clear_cut_EU_ex
REF,SFM,noAF,PA1206,0,0,0,0,0,0,0,0,0,0,0,Clear_cut_EU_ex
REF,SFM,noAF,PA1208,0.081766947,0.101782639,0.125020699,0.125768443,0.140299599,0.143022988,0.143200233,0.143367598,0.143452323,0.143511849,0.143556796,Clear_cut_EU_ex
REF,SFM,noAF,PA1209,0.786147354,0.978587992,1.202010048,1.209199221,1.348908846,1.375092837,1.376796964,1.378406087,1.379220677,1.379792991,1.380225134,Clear_cut_EU_ex
REF,SFM,noAF,PA1210,0.083055233,0.103386284,0.126990473,0.127749998,0.1425101,0.145276398,0.145456436,0.145626437,0.145712497,0.145772962,0.145818617,Clear_cut_EU_ex
REF,SFM,noAF,PA1211,0.365161531,0.454549249,0.558327682,0.561667017,0.626561442,0.638723775,0.639515333,0.640262763,0.640641136,0.640906974,0.641107701,Clear_cut_EU_ex
REF,SFM,noAF,PA1214,0,0,0,0,0,0,0,0,0,0,0,Clear_cut_EU_ex
REF,SFM,noAF,PA1215,0.487996618,0.607453078,0.746141083,0.750603722,0.837327698,0.853581266,0.854639093,0.855637947,0.8561436,0.856498861,0.856767111,Clear_cut_EU_ex
REF,SFM,noAF,PA1216,0.234651572,0.292091819,0.35877949,0.360925336,0.402626275,0.41044175,0.410950402,0.411430698,0.41167384,0.411844666,0.411973653,Clear_cut_EU_ex
REF,SFM,noAF,PA1217,0.080576581,0.100300884,0.123200643,0.123937501,0.138257112,0.140940854,0.141115519,0.141280447,0.141363939,0.141422598,0.141466891,Clear_cut_EU_ex
REF,SFM,noAF,PA1218,0.033381374,0.041552785,0.051039728,0.051344995,0.057277343,0.058389167,0.058461527,0.058529854,0.058564443,0.058588745,0.058607094,Clear_cut_EU_ex
REF,SFM,noAF,PA1219,0.005429384,0.00675844,0.008301463,0.008351114,0.009315993,0.009496828,0.009508597,0.009519711,0.009525336,0.009529289,0.009532273,Clear_cut_EU_ex
REF,SFM,noAF,PA1221,0.170397957,0.212109593,0.260536471,0.262094728,0.292376882,0.298052279,0.29842165,0.298770428,0.298946991,0.299071041,0.299164708,Clear_cut_EU_ex
REF,SFM,noAF,PA1222,0.150312395,0.187107295,0.229825882,0.231200462,0.257913123,0.262919536,0.263245368,0.263553034,0.263708785,0.263818212,0.263900838,Clear_cut_EU_ex
REF,SFM,AF0,Lake,0.003228913,0.004019317,0.004936789,0.004509067,0.004495115,0.003986693,0.003415624,0.002840684,0.00226988,0.001700844,0.001135726,Clear_cut_EU_ex
REF,SFM,AF0,PA0401,0.057821371,0.071975436,0.08840496,0.089232347,0.100233962,0.102314646,0.102956478,0.103390572,0.1038251,0.104121331,0.104277632,Clear_cut_EU_ex
REF,SFM,AF0,PA0402,0.65242259,0.812128806,0.99750996,0.961873637,1.028468914,0.994319537,0.943336316,0.889133374,0.829932484,0.76660333,0.713480503,Clear_cut_EU_ex
REF,SFM,AF0,PA0404,0.286752777,0.356946854,0.438425579,0.442528827,0.497088995,0.507407703,0.510590735,0.512743533,0.514898481,0.516367574,0.517142714,Clear_cut_EU_ex
REF,SFM,AF0,PA0405,0.302111132,0.376064772,0.461907462,0.460381734,0.47610022,0.455486435,0.436906903,0.415224267,0.380835464,0.339496305,0.302373835,Clear_cut_EU_ex
REF,SFM,AF0,PA0406,0.560033222,0.697123488,0.856252873,0.854086424,0.945569311,0.943922296,0.934850771,0.924905795,0.920234453,0.916739197,0.918150567,Clear_cut_EU_ex
REF,SFM,AF0,PA0409,0.248013756,0.308724926,0.379196239,0.379317758,0.422846891,0.425133804,0.420856694,0.419157551,0.409603405,0.399321136,0.397237608,Clear_cut_EU_ex
REF,SFM,AF0,PA0412,1.066253301,1.32726094,1.630229094,1.624381699,1.755521799,1.727197346,1.664984935,1.558822372,1.430804949,1.262122151,1.160710541,Clear_cut_EU_ex
REF,SFM,AF0,PA0418,0.077247414,0.096156772,0.118106066,0.119211427,0.133909216,0.13668894,0.137546406,0.138126342,0.138706856,0.139102611,0.139311423,Clear_cut_EU_ex
REF,SFM,AF0,PA0419,0.036798025,0.045805796,0.056261689,0.055781962,0.062713524,0.064097736,0.064509631,0.063984152,0.064326953,0.064574609,0.064577591,Clear_cut_EU_ex
REF,SFM,AF0,PA0421,0.022194772,0.02762782,0.033934304,0.033865772,0.037629226,0.037978759,0.037783162,0.037507438,0.037228613,0.036897524,0.036515344,Clear_cut_EU_ex
REF,SFM,AF0,PA0422,0.000467191,0.000581554,0.000714303,0.000720988,0.00080988,0.000826692,0.000831878,0.000835385,0.000838896,0.000841289,0.000842552,Clear_cut_EU_ex
REF,SFM,AF0,PA0429,0.072581651,0.090348878,0.110972429,0.1118524,0.125531741,0.124521329,0.122145901,0.123058983,0.117156493,0.110982964,0.111055165,Clear_cut_EU_ex
REF,SFM,AF0,PA0431,0.839114985,1.044521544,1.282949991,1.294957188,1.454614767,1.484810056,1.494124454,1.500424114,1.506730068,1.511029025,1.513297289,Clear_cut_EU_ex
REF,SFM,AF0,PA0432,0.066930592,0.0833145,0.102332343,0.103290077,0.116024894,0.118433371,0.119176318,0.1196788,0.120181783,0.120524682,0.120705607,Clear_cut_EU_ex
REF,SFM,AF0,PA0433,0.117096859,0.145760944,0.179033168,0.178253483,0.197375914,0.197869618,0.18190474,0.172889287,0.166772119,0.162400881,0.172663924,Clear_cut_EU_ex
REF,SFM,AF0,PA0435,0.087950672,0.109480076,0.134470623,0.13572914,0.152463428,0.155628305,0.156604581,0.157264871,0.157925821,0.15837641,0.158614155,Clear_cut_EU_ex
REF,SFM,AF0,PA0436,1.533973437,1.909474066,2.345341509,2.242975876,2.377241328,2.258114082,2.111516869,1.960955373,1.775085923,1.58164562,1.445384844,Clear_cut_EU_ex
REF,SFM,AF0,PA0445,2.063839065,2.569045249,3.155470174,3.07405898,3.341339515,3.325753403,3.236011454,3.10706427,2.991777698,2.872771297,2.771949579,Clear_cut_EU_ex
REF,SFM,AF0,PA0501,0.481289452,0.599104069,0.735858981,0.737989639,0.808559952,0.823184748,0.826241715,0.793299026,0.77376919,0.766336279,0.772332314,Clear_cut_EU_ex
REF,SFM,AF0,PA0503,0.065949301,0.082092999,0.100832015,0.101775708,0.114323816,0.116696981,0.117429035,0.11792415,0.118419759,0.118757631,0.118935903,Clear_cut_EU_ex
REF,SFM,AF0,PA0504,0.361328819,0.449778329,0.552447296,0.556824567,0.619989997,0.609988702,0.594260584,0.575113664,0.569411721,0.563586001,0.55493906,Clear_cut_EU_ex
REF,SFM,AF0,PA0608,3.738615119,4.653788939,5.716089351,5.556697323,5.957028629,5.711232921,5.36817919,5.074649536,4.717951513,4.421195533,4.256393422,Clear_cut_EU_ex
REF,SFM,AF0,PA0814,0.028760355,0.035800588,0.043972635,0.044384177,0.049856381,0.050891314,0.051210561,0.05142648,0.051642614,0.051789959,0.051867703,Clear_cut_EU_ex
REF,SFM,AF0,PA1110,0.250640671,0.311994881,0.383212613,0.378536967,0.421478985,0.415333099,0.414219159,0.408521207,0.396321805,0.393734604,0.408562475,Clear_cut_EU_ex
REF,SFM,AF0,PA1201,0.239386287,0.297985543,0.366005423,0.369430887,0.41497868,0.42359292,0.426250171,0.428047365,0.429846354,0.431072779,0.431719879,Clear_cut_EU_ex
REF,SFM,AF0,PA1204,0.020337805,0.025316286,0.031095126,0.031386147,0.035255801,0.035987651,0.036213406,0.036366092,0.036518931,0.036623126,0.036678102,Clear_cut_EU_ex
REF,SFM,AF0,PA1205,0.003964163,0.004934549,0.006060937,0.006117662,0.006871919,0.007014568,0.007058571,0.007088332,0.007118123,0.007138432,0.007149148,Clear_cut_EU_ex
REF,SFM,AF0,PA1206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Clear_cut_EU_ex
REF,SFM,AF0,PA1208,0.085213702,0.106073123,0.130285979,0.131505333,0.14771886,0.150785248,0.151658399,0.15192011,0.152473396,0.15282043,0.153362049,Clear_cut_EU_ex
REF,SFM,AF0,PA1209,0.8188691,1.019319679,1.251995404,1.259598341,1.409111431,1.428492407,1.413947132,1.402516944,1.401476112,1.400946121,1.420820752,Clear_cut_EU_ex
REF,SFM,AF0,PA1210,0.078448101,0.097651374,0.119941833,0.121064375,0.135990618,0.138813548,0.139684343,0.140273292,0.14086283,0.141264736,0.141476794,Clear_cut_EU_ex
REF,SFM,AF0,PA1211,0.324368184,0.403770117,0.495936988,0.500578488,0.562295702,0.573967989,0.577568562,0.580003758,0.582441386,0.584103191,0.58498001,Clear_cut_EU_ex
REF,SFM,AF0,PA1214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Clear_cut_EU_ex
REF,SFM,AF0,PA1215,0.449276147,0.559254242,0.686912806,0.689319108,0.757398394,0.765891475,0.723987652,0.684716932,0.668427816,0.666286787,0.701964965,Clear_cut_EU_ex
REF,SFM,AF0,PA1216,0.244542932,0.30440448,0.373889583,0.373425559,0.413836992,0.413189303,0.410388493,0.406251441,0.404616045,0.403909654,0.405005919,Clear_cut_EU_ex
REF,SFM,AF0,PA1217,0.07491301,0.09325093,0.11453692,0.115608877,0.129862501,0.132558222,0.133389776,0.133952186,0.134515158,0.134898953,0.135101455,Clear_cut_EU_ex
REF,SFM,AF0,PA1218,0.030066265,0.037426172,0.045969283,0.046399512,0.052120191,0.053202116,0.053535859,0.053761582,0.05398753,0.054141566,0.05422284,Clear_cut_EU_ex
REF,SFM,AF0,PA1219,0.00565825,0.007043331,0.008651082,0.008732048,0.009808637,0.010012248,0.010075056,0.010117535,0.010160057,0.010189045,0.010204341,Clear_cut_EU_ex
REF,SFM,AF0,PA1221,0.17758081,0.221050732,0.271509033,0.268947604,0.298163693,0.299274689,0.294388949,0.2894926,0.288112809,0.287077297,0.290806215,Clear_cut_EU_ex
REF,SFM,AF0,PA1222,0.138915771,0.172920897,0.212392807,0.214380602,0.240811969,0.245810809,0.247352811,0.248395722,0.249439675,0.250151369,0.25052688,Clear_cut_EU_ex
REF,SFM,AF0,Lake,0,0,0,0.000473926,0.00110224,0.001726854,0.002333764,0.002932945,0.003528015,0.004113593,0.004687439,Timber_plant_EU_ex
REF,SFM,AF0,PA0401,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU_ex
REF,SFM,AF0,PA0402,0,0,0,0.044972072,0.102512596,0.160139195,0.218364479,0.277465487,0.341569337,0.408240984,0.463127416,Timber_plant_EU_ex
REF,SFM,AF0,PA0404,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU_ex
REF,SFM,AF0,PA0405,0,0,0,0.005848745,0.047612645,0.079097804,0.10103085,0.124981587,0.161640756,0.204527692,0.242466818,Timber_plant_EU_ex
REF,SFM,AF0,PA0406,0,0,0,0.010180165,0.025254246,0.04705388,0.062341921,0.07649135,0.085371345,0.091735765,0.091838256,Timber_plant_EU_ex
REF,SFM,AF0,PA0409,0,0,0,0.003427398,0.007087598,0.013725382,0.02075551,0.024316618,0.035734588,0.047287482,0.050041432,Timber_plant_EU_ex
REF,SFM,AF0,PA0412,0,0,0,0.021104796,0.092839658,0.1595329,0.233581004,0.34774847,0.483778793,0.657924223,0.762218089,Timber_plant_EU_ex
REF,SFM,AF0,PA0418,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU_ex
REF,SFM,AF0,PA0419,0,0,0,0.001006283,0.001076245,0.001016198,0.001012771,0.001814511,0.001748248,0.001689115,0.001785604,Timber_plant_EU_ex
REF,SFM,AF0,PA0421,0,0,0,0.000386124,0.000845648,0.001294787,0.001736752,0.002179103,0.002624722,0.003069519,0.003511695,Timber_plant_EU_ex
REF,SFM,AF0,PA0422,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU_ex
REF,SFM,AF0,PA0429,0,0,0,0.000158626,0.000289324,0.003911563,0.007092667,0.006724492,0.013172434,0.019717813,0.019841812,Timber_plant_EU_ex
REF,SFM,AF0,PA0431,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU_ex
REF,SFM,AF0,PA0432,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU_ex
REF,SFM,AF0,PA0433,0,0,0,0.002455266,0.005612739,0.009332729,0.026597413,0.036491971,0.043489123,0.048460272,0.03851376,Timber_plant_EU_ex
REF,SFM,AF0,PA0435,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU_ex
REF,SFM,AF0,PA0436,0,0,0,0.124315809,0.281917967,0.456244765,0.619869488,0.781947299,0.979344567,1.180643728,1.321051083,Timber_plant_EU_ex
REF,SFM,AF0,PA0445,0,0,0,0.110943407,0.236347491,0.326200203,0.43885131,0.583292778,0.714089112,0.843668981,0.950069591,Timber_plant_EU_ex
REF,SFM,AF0,PA0501,0,0,0,0.004756286,0.025760441,0.028454695,0.030740168,0.06729614,0.090442869,0.100341524,0.095646492,Timber_plant_EU_ex
REF,SFM,AF0,PA0503,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU_ex
REF,SFM,AF0,PA0504,0,0,0,0.000793113,0.00637736,0.029380959,0.049119922,0.07097952,0.079396851,0.087073733,0.096697404,Timber_plant_EU_ex
REF,SFM,AF0,PA0608,0,0,0,0.212889212,0.523900511,0.904229108,1.288782454,1.610379783,1.995173519,2.311083185,2.485991379,Timber_plant_EU_ex
REF,SFM,AF0,PA0814,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU_ex
REF,SFM,AF0,PA1110,0,0,0,0.008262153,0.013009288,0.0281744,0.032070517,0.039650156,0.053733124,0.057604408,0.043454059,Timber_plant_EU_ex
REF,SFM,AF0,PA1201,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU_ex
REF,SFM,AF0,PA1204,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU_ex
REF,SFM,AF0,PA1205,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU_ex
REF,SFM,AF0,PA1206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Timber_plant_EU_ex
REF,SFM,AF0,PA1208,0,0,0,0,0,0,7.27E-05,0.000450775,0.00053787,0.000627403,0.000316131,Timber_plant_EU_ex
REF,SFM,AF0,PA1209,0,0,0,0.004114554,0.010406879,0.02049265,0.044127588,0.061705441,0.068900078,0.073625302,0.055964207,Timber_plant_EU_ex
REF,SFM,AF0,PA1210,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU_ex
REF,SFM,AF0,PA1211,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU_ex
REF,SFM,AF0,PA1214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Timber_plant_EU_ex
REF,SFM,AF0,PA1215,0,0,0,0.004022551,0.021426594,0.029100574,0.075991481,0.118635144,0.138300573,0.142743335,0.108279623,Timber_plant_EU_ex
REF,SFM,AF0,PA1216,0,0,0,0.003963277,0.010080786,0.019528276,0.025043577,0.031016536,0.034489674,0.036448908,0.036013682,Timber_plant_EU_ex
REF,SFM,AF0,PA1217,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU_ex
REF,SFM,AF0,PA1218,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU_ex
REF,SFM,AF0,PA1219,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU_ex
REF,SFM,AF0,PA1221,0,0,0,0.005102496,0.009674533,0.014953726,0.02181066,0.028040198,0.03075451,0.032699804,0.029450916,Timber_plant_EU_ex
REF,SFM,AF0,PA1222,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU_ex
REF,SFM,AF25,Lake,0.002894458,0.003602992,0.004425593,0.004138473,0.004183865,0.003808548,0.003340716,0.002850393,0.002336712,0.001799201,0.00128309,Clear_cut_EU_ex
REF,SFM,AF25,PA0401,0.05897966,0.073417262,0.090179205,0.090834859,0.101044716,0.102307121,0.102435131,0.10252474,0.102574153,0.102606151,0.102607943,Clear_cut_EU_ex
REF,SFM,AF25,PA0402,0.636449462,0.792245624,0.973123734,0.946679035,1.014703253,0.987412085,0.94421295,0.899028689,0.849506723,0.79381064,0.73260346,Clear_cut_EU_ex
REF,SFM,AF25,PA0404,0.291750306,0.363167725,0.446082782,0.449326055,0.4998304,0.506075045,0.506708264,0.507151524,0.507395952,0.507554233,0.507563097,Clear_cut_EU_ex
REF,SFM,AF25,PA0405,0.254015852,0.316196272,0.388387247,0.387906233,0.425537866,0.421020956,0.414252734,0.38913377,0.339630593,0.276559495,0.197185437,Clear_cut_EU_ex
REF,SFM,AF25,PA0406,0.612304475,0.762190196,0.936206332,0.931750992,1.023865936,1.023802147,1.013275929,1.001521718,0.989121515,0.976438005,0.969789216,Clear_cut_EU_ex
REF,SFM,AF25,PA0409,0.288179863,0.358723275,0.440623618,0.44087312,0.482807631,0.477467521,0.467213983,0.45676748,0.451008724,0.447557649,0.447920166,Clear_cut_EU_ex
REF,SFM,AF25,PA0412,0.907019517,1.129048394,1.386822162,1.38302828,1.485914487,1.451417133,1.454558897,1.381093598,1.279939674,1.105915413,0.897377266,Clear_cut_EU_ex
REF,SFM,AF25,PA0418,0.085801787,0.106805165,0.131189922,0.132143746,0.146996732,0.148833239,0.149019465,0.149149825,0.149221709,0.149268259,0.149270865,Clear_cut_EU_ex
REF,SFM,AF25,PA0419,0.03428267,0.042674709,0.052417799,0.051827166,0.057570859,0.058381626,0.058502342,0.058579459,0.057783473,0.05783158,0.057861703,Clear_cut_EU_ex
REF,SFM,AF25,PA0421,0.024320412,0.030273794,0.037185623,0.037138468,0.040975562,0.041135163,0.040831993,0.040511128,0.040172505,0.039825107,0.039464181,Clear_cut_EU_ex
REF,SFM,AF25,PA0422,0.000468906,0.000583689,0.000716952,0.000722165,0.000803336,0.000813373,0.00081439,0.000815103,0.000815496,0.00081575,0.000815764,Clear_cut_EU_ex
REF,SFM,AF25,PA0429,0.083349852,0.103753022,0.127440942,0.128254383,0.139242311,0.133777001,0.126885544,0.120048166,0.117912545,0.117740758,0.118227973,Clear_cut_EU_ex
REF,SFM,AF25,PA0431,0.846983396,1.05431606,1.29502764,1.304443221,1.451062918,1.469191812,1.471030116,1.472316949,1.473026551,1.47348606,1.473511792,Clear_cut_EU_ex
REF,SFM,AF25,PA0432,0.084028708,0.104598056,0.128478905,0.129413019,0.14395907,0.145757627,0.145940004,0.14606767,0.146138069,0.146183657,0.14618621,Clear_cut_EU_ex
REF,SFM,AF25,PA0433,0.125724186,0.15650015,0.192230801,0.191709457,0.205909932,0.199630287,0.194977498,0.188180468,0.185379811,0.179497289,0.180318217,Clear_cut_EU_ex
REF,SFM,AF25,PA0435,0.08978405,0.111762245,0.137278755,0.138276849,0.153819196,0.15574094,0.155935809,0.156072219,0.15614744,0.15619615,0.156198878,Clear_cut_EU_ex
REF,SFM,AF25,PA0436,1.319618987,1.642647893,2.017681894,1.967752204,2.107768876,2.020388899,1.905626155,1.771399314,1.608219295,1.406503813,1.212071861,Clear_cut_EU_ex
REF,SFM,AF25,PA0445,1.988223712,2.47492005,3.039970645,2.989000345,3.244678566,3.1906263,3.084908109,2.974198504,2.841420046,2.665929577,2.475162893,Clear_cut_EU_ex
REF,SFM,AF25,PA0501,0.495330838,0.616582639,0.757355019,0.762491054,0.831209259,0.830445718,0.824635389,0.789705407,0.736680414,0.690940169,0.684395846,Clear_cut_EU_ex
REF,SFM,AF25,PA0503,0.073866466,0.091948203,0.112940956,0.113762101,0.126548985,0.128130028,0.128290349,0.128402575,0.128464461,0.128504535,0.128506779,Clear_cut_EU_ex
REF,SFM,AF25,PA0504,0.318160673,0.396043073,0.486463923,0.489305176,0.531037002,0.535561521,0.533791502,0.497590786,0.477229139,0.448885985,0.427313377,Clear_cut_EU_ex
REF,SFM,AF25,PA0608,3.786639238,4.713568859,5.789726809,5.622065397,5.996811288,5.77534359,5.499427832,5.220441478,4.933584994,4.638049205,4.561983193,Clear_cut_EU_ex
REF,SFM,AF25,PA0814,0.028952073,0.036039238,0.044267379,0.044589228,0.049601067,0.050220759,0.050283597,0.050327584,0.05035184,0.050367547,0.050368427,Clear_cut_EU_ex
REF,SFM,AF25,PA1110,0.270044329,0.336148351,0.412894599,0.409200149,0.447549927,0.444041661,0.436412466,0.42867972,0.420767525,0.412682993,0.436944738,Clear_cut_EU_ex
REF,SFM,AF25,PA1201,0.283332868,0.352689787,0.43321262,0.43636232,0.485409538,0.491474015,0.492088964,0.492519436,0.492756812,0.492910527,0.492919135,Clear_cut_EU_ex
REF,SFM,AF25,PA1204,0.022779343,0.028355488,0.034829348,0.035082577,0.039025866,0.039513437,0.039562877,0.039597486,0.039616571,0.039628929,0.039629621,Clear_cut_EU_ex
REF,SFM,AF25,PA1205,0.004440058,0.005526938,0.006788796,0.006838155,0.007606765,0.0077018,0.007711437,0.007718183,0.007721903,0.007724311,0.007724446,Clear_cut_EU_ex
REF,SFM,AF25,PA1206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Clear_cut_EU_ex
REF,SFM,AF25,PA1208,0.094805835,0.118013311,0.144957006,0.146010925,0.162422462,0.164227387,0.16436109,0.164432366,0.164440422,0.164418283,0.164570132,Clear_cut_EU_ex
REF,SFM,AF25,PA1209,0.903023039,1.12407362,1.380711594,1.385696469,1.530117286,1.534233562,1.527164836,1.518867888,1.513406672,1.503638349,1.516169228,Clear_cut_EU_ex
REF,SFM,AF25,PA1210,0.092386297,0.115001495,0.141257561,0.142284583,0.1582774,0.160254843,0.16045536,0.160595723,0.160673125,0.160723246,0.160726053,Clear_cut_EU_ex
REF,SFM,AF25,PA1211,0.369902551,0.460450821,0.565576645,0.569688706,0.633721839,0.641639259,0.642442101,0.640442732,0.635447453,0.632952992,0.633953595,Clear_cut_EU_ex
REF,SFM,AF25,PA1214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Clear_cut_EU_ex
REF,SFM,AF25,PA1215,0.481551028,0.599429676,0.736285852,0.741317417,0.789885324,0.769525342,0.760902419,0.674351461,0.563798991,0.499945397,0.495852755,Clear_cut_EU_ex
REF,SFM,AF25,PA1216,0.265546606,0.330549634,0.406017634,0.404241231,0.44441887,0.444631724,0.439851554,0.434894767,0.429609111,0.424194014,0.42229117,Clear_cut_EU_ex
REF,SFM,AF25,PA1217,0.088439577,0.110088659,0.135223072,0.13620622,0.151515828,0.153408795,0.153600746,0.153735113,0.153809208,0.153857188,0.153859875,Clear_cut_EU_ex
REF,SFM,AF25,PA1218,0.034807626,0.043328168,0.05322045,0.053607392,0.059632875,0.059237821,0.059013225,0.059175921,0.058083455,0.058130998,0.060555434,Clear_cut_EU_ex
REF,SFM,AF25,PA1219,0.006337519,0.007888878,0.009689992,0.009760444,0.01085752,0.010993169,0.011006924,0.011016552,0.011021862,0.0110253,0.011025493,Clear_cut_EU_ex
REF,SFM,AF25,PA1221,0.191786619,0.238733974,0.293239482,0.291166796,0.318902014,0.31850718,0.313861597,0.309348204,0.30480794,0.301466043,0.3049265,Clear_cut_EU_ex
REF,SFM,AF25,PA1222,0.163048266,0.202960773,0.249298878,0.251111422,0.279336399,0.27967358,0.279219668,0.279629876,0.275269252,0.275560319,0.283657912,Clear_cut_EU_ex
REF,SFM,AF25,Lake,0,0,0,0.000319296,0.000774959,0.001212229,0.001686343,0.002181064,0.00269717,0.003236251,0.00375245,Timber_plant_EU_ex
REF,SFM,AF25,PA0401,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU_ex
REF,SFM,AF25,PA0402,0,0,0,0.033519857,0.075670204,0.116583982,0.161164476,0.207315703,0.257370886,0.313412257,0.374638774,Timber_plant_EU_ex
REF,SFM,AF25,PA0404,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU_ex
REF,SFM,AF25,PA0405,0,0,0,0.003304809,0.00964538,0.019599264,0.026918805,0.052423699,0.10213969,0.165348598,0.244730373,Timber_plant_EU_ex
REF,SFM,AF25,PA0406,0,0,0,0.011262087,0.025142016,0.038311613,0.050166786,0.062851279,0.07576447,0.08878017,0.095447561,Timber_plant_EU_ex
REF,SFM,AF25,PA0409,0,0,0,0.002954079,0.010905841,0.022414173,0.033293181,0.044177519,0.050177712,0.053785132,0.05343137,Timber_plant_EU_ex
REF,SFM,AF25,PA0412,0,0,0,0.013876861,0.068003091,0.121914355,0.120741199,0.195584545,0.29749837,0.47201471,0.680580413,Timber_plant_EU_ex
REF,SFM,AF25,PA0418,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU_ex
REF,SFM,AF25,PA0419,0,0,0,0.00097174,0.001162655,0.001085677,0.001039369,0.001014338,0.001839046,0.001809538,0.001780456,Timber_plant_EU_ex
REF,SFM,AF25,PA0421,0,0,0,0.000317516,0.000690482,0.001051437,0.001407393,0.001765208,0.002124206,0.002484799,0.002846464,Timber_plant_EU_ex
REF,SFM,AF25,PA0422,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU_ex
REF,SFM,AF25,PA0429,0,0,0,0.000113126,0.003553734,0.01080307,0.017875431,0.024839443,0.027044895,0.027261901,0.026777218,Timber_plant_EU_ex
REF,SFM,AF25,PA0431,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU_ex
REF,SFM,AF25,PA0432,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU_ex
REF,SFM,AF25,PA0433,0,0,0,0.00191897,0.009482372,0.018453026,0.023378689,0.030366733,0.033272722,0.039223452,0.038406344,Timber_plant_EU_ex
REF,SFM,AF25,PA0435,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU_ex
REF,SFM,AF25,PA0436,0,0,0,0.064599373,0.153019455,0.268644651,0.386271514,0.52250327,0.686788865,0.889220271,1.083692315,Timber_plant_EU_ex
REF,SFM,AF25,PA0445,0,0,0,0.073072599,0.161572033,0.258180381,0.368213841,0.481944181,0.616388371,0.792957498,0.983784587,Timber_plant_EU_ex
REF,SFM,AF25,PA0501,0,0,0,0.000370363,0.017397945,0.028763583,0.035648985,0.071331529,0.12477151,0.170780484,0.177339855,Timber_plant_EU_ex
REF,SFM,AF25,PA0503,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU_ex
REF,SFM,AF25,PA0504,0,0,0,0.000695614,0.014039982,0.016325397,0.018785956,0.055470058,0.07609826,0.104614023,0.126196297,Timber_plant_EU_ex
