"Scenario","Year","forest_EU_noex","forest_ex","forest_EU_ex","forest_im","EP_EU","EP_im","tot_noexport"
"RCP_SFM_AF50","2020",3.35117108352038e-05,8.01852426094739e-05,4.08418488382142e-05,0.000203228247616826,7.04817122437057e-05,NA,2.56438806057003e-05
"RCP_SFM_AF50","2030",3.01969183406015e-05,7.9520467508856e-05,3.73463054089137e-05,0.000213615971596438,6.53198141815276e-05,0.000146390790705651,2.28284926097139e-05
"RCP_SFM_AF50","2040",2.78856275454475e-05,7.97959238959905e-05,3.57116611584615e-05,0.000260560316511897,6.13746127921288e-05,0.000152353890759074,1.98716842577597e-05
"RCP_SFM_AF50","2050",2.79472834699491e-05,7.96876551737239e-05,3.55663475762613e-05,0.000280736029149131,5.69159767849974e-05,0.000164047955351711,1.84245468961836e-05
"RCP_SFM_AF50","2060",3.03790107139836e-05,7.9277603967284e-05,3.75508043911343e-05,0.00034230819773749,5.53944987594624e-05,0.000190453953768449,1.81169024132019e-05
"RCP_SFM_AF50","2070",3.39462234801068e-05,7.82266699924848e-05,4.04930636902702e-05,0.000367786522759297,5.16612521581869e-05,0.000173981946896643,1.8061487650799e-05
"RCP_SFM_AF50","2080",3.49732992151891e-05,7.73108184892052e-05,4.13792512373924e-05,0.000381651591060641,5.12974862140924e-05,0.000165253785908829,1.64990310383938e-05
"RCP_SFM_AF50","2090",3.47061907221397e-05,7.68112194823259e-05,4.13321609132992e-05,0.00037893907853102,5.12186879622886e-05,0.000174495770870049,1.43761229666375e-05
"RCP_SFM_AF50","2100",3.42457361707536e-05,7.64856679148463e-05,4.11806503376942e-05,0.000371453309818486,5.06409081071362e-05,0.000193631971846422,1.25120652259302e-05
"RCP_SFM_AF75","2000",4.0379972035374e-05,8.56844438932822e-05,4.64458427443826e-05,0.000184620588894638,NA,NA,3.24436153682105e-05
"RCP_SFM_AF75","2010",3.60695158462416e-05,8.51085183240881e-05,4.33751400515074e-05,0.000199098813477536,NA,NA,2.82940139198377e-05
"RCP_SFM_AF75","2020",3.23487369726482e-05,8.61242730466592e-05,4.07807410290532e-05,0.000204035000038192,7.04284097742411e-05,0.000241215791786586,2.51946170082196e-05
"RCP_SFM_AF75","2030",2.97100567644645e-05,8.53064234736139e-05,3.78281103104907e-05,0.000230330394220601,6.60375566890275e-05,0.000252922745909484,2.25071263679948e-05
"RCP_SFM_AF75","2040",2.84575132916245e-05,8.52589819611625e-05,3.72395843341488e-05,0.000264311038946957,5.839631129821e-05,0.000159642569113411,1.96491912021077e-05
"RCP_SFM_AF75","2050",2.88057782169918e-05,8.54692007125578e-05,3.75540969875537e-05,0.000303082828349227,5.48302963842416e-05,0.000163232273664833,1.77420749270403e-05
"RCP_SFM_AF75","2060",3.33861702869841e-05,8.50845352031187e-05,4.15767542635229e-05,0.000362263679818916,5.21341638228148e-05,0.000182271024448272,1.78600191482561e-05
"RCP_SFM_AF75","2070",3.78560029057748e-05,8.38300542452643e-05,4.54602086660242e-05,0.000369626375408326,5.02209618034963e-05,0.000165342293934599,1.72954426119352e-05
"RCP_SFM_AF75","2080",3.90102864368531e-05,8.26384127165262e-05,4.67679793642338e-05,0.000371893286073784,5.01805484873602e-05,0.000156858554433609,1.48814062082022e-05
"RCP_SFM_AF75","2090",3.9726732639028e-05,8.20705201548778e-05,4.78812782913736e-05,0.000365678229101835,4.99244027742919e-05,0.000168695560082933,1.26334800329692e-05
"RCP_SFM_AF75","2100",4.09805115727656e-05,8.18162179350026e-05,4.95899738425602e-05,0.000354408066430906,4.99427237322346e-05,0.000191654145363583,1.08003765384634e-05
"RCP_SFM_noAF","2000",4.23180669387991e-05,7.26296077357704e-05,4.63765159157994e-05,0.000185011066210168,NA,NA,3.39845338038454e-05
"RCP_SFM_noAF","2010",3.81256429268176e-05,7.21800153008296e-05,4.31989200030205e-05,0.000199577760631274,NA,NA,2.98884654475494e-05
"RCP_SFM_noAF","2020",3.48233319493184e-05,7.2981133921513e-05,4.08160636693105e-05,0.000202960254277924,7.049235835367e-05,0.000241469051127581,2.69777623323961e-05
"RCP_SFM_noAF","2030",3.24716909500333e-05,7.26238735812917e-05,3.82494032763336e-05,0.000212703727658267,6.60504488351288e-05,0.000190972478840178,2.47205943982087e-05
"RCP_SFM_noAF","2040",3.07989026539802e-05,7.29112290410072e-05,3.71100142378671e-05,0.000259181729213522,6.21275283683163e-05,0.000158613793381703,2.22348096836139e-05
"RCP_SFM_noAF","2050",3.14850437459353e-05,7.30318100704707e-05,3.75282097567768e-05,0.000295683093244127,5.85967202319011e-05,0.000164772222653247,2.14030546413847e-05
"RCP_SFM_noAF","2060",3.23881827539678e-05,7.27542099066281e-05,3.79834736464158e-05,0.000309115084598949,5.70233923576164e-05,0.000194734943906734,2.09244838204791e-05
"RCP_SFM_noAF","2070",3.62174107689179e-05,7.20172165411768e-05,4.10250585464874e-05,0.000334908715970876,5.44031768438568e-05,0.000181115396480554,2.19091629843457e-05
"RCP_SFM_noAF","2080",3.81980408365032e-05,7.15002184423992e-05,4.25964416523763e-05,0.000370781876056046,5.36197411580681e-05,0.000174535966336438,2.14728546395457e-05
"RCP_SFM_noAF","2090",3.90794539173067e-05,7.12780826922824e-05,4.3287442742041e-05,0.000360269775475078,5.2027723811635e-05,0.000181935043801362,2.0421286067354e-05
"RCP_SFM_noAF","2100",3.94314401800053e-05,7.10693933610503e-05,4.35613361663421e-05,0.000350485044236721,5.06926589850973e-05,0.000199679097774795,1.91016717539382e-05
"REF_MFM_AF0","2000",4.23184286358994e-05,7.26300214133525e-05,4.63768845726295e-05,0.000186535579294697,NA,NA,3.39877475735521e-05
"REF_MFM_AF0","2010",3.86329697567884e-05,7.31478757862026e-05,4.37748551987868e-05,0.000200110669557137,NA,NA,3.02825822786394e-05
"REF_MFM_AF0","2020",3.51566086233853e-05,7.40173360791841e-05,4.12402368832388e-05,0.000205541616497869,7.14403785598653e-05,NA,2.70175752737125e-05
"REF_MFM_AF0","2030",3.2972516223349e-05,7.36350966304836e-05,3.90997543668898e-05,0.000210273500978455,6.64203585972529e-05,0.000160285229197971,2.50989913605947e-05
"REF_MFM_AF0","2040",3.07560941253664e-05,7.38811816514695e-05,3.78582969672024e-05,0.000216935166502007,6.58357471803713e-05,0.000173299791634725,2.27414527190642e-05
"REF_MFM_AF0","2050",2.9157790731515e-05,7.30670895584307e-05,3.64653236749725e-05,0.000224744659005035,6.3474750651689e-05,0.000173629678357756,2.08776660532429e-05
"REF_MFM_AF0","2060",2.87202930604546e-05,7.11383295230953e-05,3.59257202291454e-05,0.000237699436913109,5.9976713836372e-05,0.000173437010493555,2.00492548701684e-05
"REF_MFM_AF0","2070",2.85221059661399e-05,7.13026248467773e-05,3.58431769055347e-05,0.000240426343553663,6.03145453769268e-05,0.000176722608117166,1.95192560920913e-05
"REF_MFM_AF0","2080",2.81787265717347e-05,7.08742367285971e-05,3.55707850466542e-05,0.000248026740535716,6.14940698383514e-05,0.000170497486519837,1.9001659950437e-05
"REF_MFM_AF0","2090",2.7722347512318e-05,7.11145809228951e-05,3.52462624235691e-05,0.000250696707298849,6.20415514391989e-05,0.000166246996404163,1.84266440065998e-05
"REF_MFM_AF0","2100",2.92181711938693e-05,7.07996044789291e-05,3.65120657881002e-05,0.000251381054094889,6.30250316162247e-05,0.000163865473894374,1.91145467580585e-05
"REF_MFM_AF100","2000",4.23183809016176e-05,7.26297648339406e-05,4.63768088758198e-05,0.000186250542404803,NA,NA,3.39871625055575e-05
"REF_MFM_AF100","2010",3.8632925728564e-05,7.31476097754293e-05,4.37747781005365e-05,0.000199718575484179,NA,NA,3.02818831654004e-05
"REF_MFM_AF100","2020",3.51569957563847e-05,7.40144526703838e-05,4.12401120144868e-05,0.000204737593451722,7.14400919562303e-05,0.000219637800623739,2.73316929018626e-05
"REF_MFM_AF100","2030",3.22415409271165e-05,7.33812159304902e-05,3.84978048677217e-05,0.000209868373027001,6.52027312198763e-05,0.000142529436004066,2.44054908710841e-05
"REF_MFM_AF100","2040",2.95191695969096e-05,7.38011393177343e-05,3.68657977545502e-05,0.000234552381447662,6.42998342184744e-05,0.000163452537389524,2.1375479447432e-05
