"Scenario","Ecoregion","fr_Annual_EU","fr_Permanent_EU","fr_Pasture_EU","fr_Urban_EU","fr_Annual_RoW","fr_Permanent_RoW","fr_Pasture_RoW","fr_Urban_RoW","fr_For_ClearCut_EU","fr_For_ClearCut_im","fr_For_ClearCut_ex","fr_For_Retention_EU","fr_For_PlantationFuel_im","fr_For_PlantationTimber_im","fr_For_TimberPlant_EU","fr_For_TimberPlant_ex","fr_For_SelectionSystem_EU","fr_For_Selective_im","fr_EP_EU","fr_EP_conv_EU","fr_EP_RoW","fr_EP_conv_im","fr_Afforested_EU","fr_Afforested_RoW","fr_Regrowth","fr_ForOther_Extensive_EU","fr_ForOther_Extensive_RoW","fr_ForOther_Intensive_EU","fr_ForOther_Intensive_RoW"
"RCP_MFM_AF75","NT0162",0,0,0,0,1,1,1,1,0,0,0,0,0.026729581481338,1,0,0,0,1,0,0,0.973270418518662,0,0,0.0770549302514652,0.922945069748535,0,1,0,1
"RCP_MFM_AF75","NT0163",0,0,0,0,1,1,1,1,0,0,0,0,0.624242211909941,1,0,0,0,1,0,0,0.375310524881348,0.000447263208710849,0,0.0491261962030535,0.950873803796947,0,1,0,1
"RCP_MFM_AF75","NT0164",0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0.774703387030513,0.225296612969487,0,1,0,1
"RCP_MFM_AF75","NT0165",0,0,0,0,1,1,1,1,0,1,0,0,0.912851475103144,1,0,0,0,1,0,0,0,0.0871485248968557,0,0.812240572208955,0.187759427791045,0,1,0,1
"RCP_MFM_AF75","NT0166",0,0,0,0,1,1,1,1,0,0,0,0,0.0756840327238393,1,0,0,0,1,0,0,0.9241271363915,0.000188830884660384,0,0.419758433789139,0.580241566210861,0,1,0,1
"RCP_MFM_AF75","NT0167",0,0,0,0,1,1,1,1,0,0,0,0,0.0194327529237976,1,0,0,0,1,0,0,0.980567247076202,0,0,0.12451918027724,0.87548081972276,0,1,0,1
"RCP_MFM_AF75","NT0168",0,0,0,0,1,1,1,1,0,0,0,0,0.0511100495098357,1,0,0,0,1,0,0,0.948889950490164,0,0,1,0,0,1,0,1
"RCP_MFM_AF75","NT0169",0,0,0,0,1,1,1,0,0,0,0,0,0.0787099585754875,1,0,0,0,1,0,0,0.921081900768137,0.000208140656375084,0,0.0340755997739676,0.965924400226033,0,1,0,1
"RCP_MFM_AF75","NT0170",0,0,0,0,1,1,1,1,0,0,0,0,0.0146352563306532,1,0,0,0,1,0,0,0.985364743669347,0,0,1,0,0,1,0,1
"RCP_MFM_AF75","NT0171",0,0,0,0,1,1,1,1,0,0,0,0,0.0581922953217138,1,0,0,0,1,0,0,0.941807704678286,0,0,0.0408995112373711,0.959100488762629,0,1,0,1
"RCP_MFM_AF75","NT0173",0,0,0,0,1,1,1,1,0,0,0,0,0.0497444145614299,1,0,0,0,1,0,0,0.950245161842722,1.04235958484052e-05,0,0.98956530210939,0.0104346978906104,0,1,0,1
"RCP_MFM_AF75","NT0174",0,0,0,0,1,1,1,1,0,0,0,0,0.00222288116966835,1,0,0,0,1,0,0,0.99729923276675,0.000477886063581313,0,0.414535723631672,0.585464276368328,0,1,0,1
"RCP_MFM_AF75","NT0175",0,0,0,0,1,1,1,1,0,0,0,0,0.0073430448045939,1,0,0,0,1,0,0,0.992481183814313,0.000175771381093359,0,0.312873001304673,0.687126998695327,0,1,0,1
"RCP_MFM_AF75","NT0176",0,0,0,0,1,1,1,1,0,0,0,0,0.0570102695231544,1,0,0,0,1,0,0,0.942989730476846,0,0,0.175248396486814,0.824751603513186,0,1,0,1
"RCP_MFM_AF75","NT0177",0,0,0,0,1,1,1,0,0,0,0,0,0.104074100360121,1,0,0,0,1,0,0,0.895925899639879,0,0,0.147597283719198,0.852402716280802,0,1,0,1
"RCP_MFM_AF75","NT0178",0,0,0,0,1,1,1,1,0,0,0,0,0.181607532922846,1,0,0,0,1,0,0,0.817284573479343,0.00110789359781021,0,0.45631665724691,0.54368334275309,0,1,0,1
"RCP_MFM_AF75","NT0180",0,0,0,0,1,1,1,1,0,0,0,0,0.00754669294656858,1,0,0,0,1,0,0,0.992453307053431,0,0,1,0,0,1,0,1
"RCP_MFM_AF75","NT0181",0,0,0,0,1,1,1,1,0,0,0,0,0.139872161026391,1,0,0,0,1,0,0,0.860127838973609,0,0,0.0064392875116705,0.99356071248833,0,1,0,1
"RCP_MFM_AF75","NT0182",0,0,0,0,1,1,1,1,0,0,0,0,0.137006843127032,1,0,0,0,1,0,0,0.862817809050763,0.000175347822205035,0,0.00971363845771818,0.990286361542282,0,1,0,1
"RCP_MFM_AF75","NT0201",0,0,0,0,1,1,1,1,0,0,0,0,0.0047977532040278,1,0,0,0,1,0,0,0.995001341227864,0.000200905568108507,0,0.338167765103032,0.661832234896968,0,1,0,1
"RCP_MFM_AF75","NT0202",0,0,0,0,1,1,1,1,0,0,0,0,0.44163561988774,1,0,0,0,1,0,0,0.55836438011226,0,0,1,0,0,1,0,1
"RCP_MFM_AF75","NT0204",0,0,0,0,1,1,1,1,0,0,0,0,0.912212614514405,1,0,0,0,1,0,0,0.0877873854855952,0,0,7.85154940572643e-05,0.999921484505943,0,1,0,1
"RCP_MFM_AF75","NT0205",0,0,0,0,1,1,1,1,0,0,0,0,0.539816742282375,1,0,0,0,1,0,0,0.460183257717625,0,0,0.00214742128602984,0.99785257871397,0,1,0,1
"RCP_MFM_AF75","NT0206",0,0,0,0,1,1,1,1,0,1,0,0,0.000414632654857093,1,0,0,0,1,0,0,0.999175805737144,0.000409561607999129,0,0.925686784368798,0.0743132156312025,0,1,0,1
"RCP_MFM_AF75","NT0207",0,0,0,0,1,1,1,1,0,0,0,0,0.0015723712039933,1,0,0,0,1,0,0,0.997987699769752,0.000439929026254607,0,0.513895720619449,0.486104279380551,0,1,0,1
"RCP_MFM_AF75","NT0209",0,0,0,0,1,1,1,1,0,0,0,0,0.0176448636215202,1,0,0,0,1,0,0,0.98235513637848,0,0,0.106070815290272,0.893929184709727,0,1,0,1
"RCP_MFM_AF75","NT0210",0,0,0,0,1,1,1,1,0,1,0,0,0.806968917064204,1,0,0,0,1,0,0,0.173333490849311,0.0196975920864849,0,0.255732375107879,0.744267624892121,0,1,0,1
"RCP_MFM_AF75","NT0211",0,0,0,0,1,1,1,1,0,0,0,0,0.0542279628451426,1,0,0,0,1,0,0,0.945772037154857,0,0,0.0397949656130632,0.960205034386937,0,1,0,1
"RCP_MFM_AF75","NT0212",0,0,0,0,1,1,1,1,0,0,0,0,0.00379031298255014,1,0,0,0,1,0,0,0.99612407999053,8.5607026919715e-05,0,0.203343726614785,0.796656273385215,0,1,0,1
"RCP_MFM_AF75","NT0213",0,0,0,0,1,1,1,1,0,0,0,0,0.00490380011808192,1,0,0,0,1,0,0,0.995096199881918,0,0,0.490280717956129,0.509719282043871,0,1,0,1
"RCP_MFM_AF75","NT0214",0,0,0,0,1,1,1,1,0,0,0,0,0.455714870871932,1,0,0,0,1,0,0,0.540575450462181,0.00370967866588665,0,0.924208066527008,0.0757919334729923,0,1,0,1
"RCP_MFM_AF75","NT0215",0,0,0,0,1,1,1,1,0,0,0,0,0.0021204989994924,1,0,0,0,1,0,0,0.997879501000507,0,0,0.757484782138153,0.242515217861847,0,1,0,1
"RCP_MFM_AF75","NT0216",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"RCP_MFM_AF75","NT0217",0,0,0,0,1,1,1,1,0,0,0,0,0.467914311514696,1,0,0,0,1,0,0,0.532085688485304,0,0,0.0193695145692612,0.980630485430739,0,1,0,1
"RCP_MFM_AF75","NT0218",0,0,0,0,1,1,1,1,0,0,0,0,0.00239463369409204,1,0,0,0,1,0,0,0.997605366305908,0,0,0.464604284993007,0.535395715006993,0,1,0,1
"RCP_MFM_AF75","NT0219",0,0,0,0,1,1,1,1,0,0,0,0,0.0356394129979036,1,0,0,0,1,0,0,0,0.964360587002096,0,0.907302462869404,0.0926975371305959,0,1,0,1
"RCP_MFM_AF75","NT0220",0,0,0,0,1,1,1,1,0,0,0,0,0.0414648043924902,1,0,0,0,1,0,0,0.95853519560751,0,0,0.279588902895054,0.720411097104946,0,1,0,1
"RCP_MFM_AF75","NT0221",0,0,0,0,1,1,1,1,0,0,0,0,1.63788778633256e-07,1,0,0,0,1,0,0,0.999489009822415,0.00051082638880669,0,0.851516680606439,0.148483319393561,0,1,0,1
"RCP_MFM_AF75","NT0222",0,0,0,0,1,1,1,1,0,0,0,0,2.96994857534042e-05,1,0,0,0,1,0,0,0.999755097097636,0.000215203416609984,0,0.820216748399935,0.179783251600065,0,1,0,1
"RCP_MFM_AF75","NT0223",0,0,0,0,1,1,1,1,0,0,0,0,0.045446628237176,1,0,0,0,1,0,0,0.953935427545531,0.000617944217292728,0,0.776793997416075,0.223206002583925,0,1,0,1
"RCP_MFM_AF75","NT0224",0,0,0,0,1,1,1,1,0,0,0,0,0.00991976762176726,1,0,0,0,1,0,0,0.990080232378233,0,0,0.0063056840344607,0.993694315965539,0,1,0,1
"RCP_MFM_AF75","NT0225",0,0,0,0,1,1,1,0,0,0,0,0,0.00814189301417994,1,0,0,0,1,0,0,0.991402034571407,0.000456072414412936,0,0.407053979600889,0.592946020399111,0,1,0,1
"RCP_MFM_AF75","NT0226",0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0.768877949311939,0.231122050688061,0,1,0,1
"RCP_MFM_AF75","NT0227",0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0.0282915044841546,0.971708495515845,0,1,0,1
"RCP_MFM_AF75","NT0228",0,0,0,0,1,1,1,1,0,0,0,0,0.750160794791235,1,0,0,0,1,0,0,0.249839205208766,0,0,0.00357595252131346,0.996424047478687,0,1,0,1
"RCP_MFM_AF75","NT0229",0,0,0,0,1,1,1,1,0,0,0,0,0.00201755418555569,1,0,0,0,1,0,0,0.997836303319617,0.000146142494827051,0,0.971176295935241,0.0288237040647585,0,1,0,1
"RCP_MFM_AF75","NT0230",0,0,0,0,1,1,1,1,0,0,0,0,0.42396685939056,1,0,0,0,1,0,0,0.57603314060944,0,0,0.0149245283369793,0.985075471663021,0,1,0,1
"RCP_MFM_AF75","NT0232",0,0,0,0,1,1,1,1,0,0,0,0,0.529701746049336,1,0,0,0,1,0,0,0.467305634701361,0.00299261924930334,0,0.844534764138975,0.155465235861025,0,1,0,1
"RCP_MFM_AF75","NT0233",0,0,0,0,1,1,1,1,0,0,0,0,0.0732946694063613,1,0,0,0,1,0,0,0.926705330593639,0,0,0.00643640966120648,0.993563590338793,0,1,0,1
"RCP_MFM_AF75","NT0235",0,0,0,0,1,1,1,1,0,0,0,0,0.308623810227796,1,0,0,0,1,0,0,0.691376189772204,0,0,0.000245248008910227,0.99975475199109,0,1,0,1
"RCP_MFM_AF75","NT0301",0,0,0,0,1,1,1,1,0,0,0,0,0.000634949997615698,1,0,0,0,1,0,0,0.999365050002384,0,0,0.16489072326867,0.83510927673133,0,1,0,1
"RCP_MFM_AF75","NT0302",0,0,0,0,1,1,1,0,0,0,0,0,0.125319090183886,1,0,0,0,1,0,0,0.874680909816114,0,0,0.213060359407516,0.786939640592484,0,1,0,1
"RCP_MFM_AF75","NT0303",0,0,0,0,1,1,1,1,0,0,0,0,0.0238278153524135,1,0,0,0,1,0,0,0.976172184647587,0,0,0.151960808069173,0.848039191930827,0,1,0,1
"RCP_MFM_AF75","NT0304",0,0,0,0,1,1,1,1,0,0,0,0,0.0103392646816896,1,0,0,0,1,0,0,0.98966073531831,0,0,0.468814688599509,0.531185311400491,0,1,0,1
"RCP_MFM_AF75","NT0305",0,0,0,0,1,1,1,1,0,0,0,0,0.00127173820208618,1,0,0,0,1,0,0,0.998728261797914,0,0,0.795254723587132,0.204745276412868,0,1,0,1
"RCP_MFM_AF75","NT0306",0,0,0,0,1,1,1,0,0,0,0,0,0.232063173837089,1,0,0,0,1,0,0,0.767936826162911,0,0,0.0437913766971262,0.956208623302874,0,1,0,1
"RCP_MFM_AF75","NT0307",0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
"RCP_MFM_AF75","NT0308",0,0,0,0,1,1,1,1,0,0,0,0,0.248747025058752,1,0,0,0,1,0,0,0.751252974941248,0,0,0.0304514282172392,0.969548571782761,0,1,0,1
"RCP_MFM_AF75","NT0309",0,0,0,0,1,1,1,1,0,0,0,0,0.506387416536823,1,0,0,0,1,0,0,0.493612583463178,0,0,0.0173763599142631,0.982623640085737,0,1,0,1
"RCP_MFM_AF75","NT0310",0,0,0,0,1,1,1,1,0,0,0,0,0.414768975864169,1,0,0,0,1,0,0,0.585231024135831,0,0,0.00530513693039266,0.994694863069607,0,1,0,1
"RCP_MFM_AF75","NT0401",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"RCP_MFM_AF75","NT0402",0,0,0,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0.000461619212430999,0.999538380787569,0,1,0,1
"RCP_MFM_AF75","NT0404",0,0,0,0,1,1,1,1,0,1,0,0,0.195923864829481,1,0,0,0,1,0,0,0.754181715891811,0.049894419278708,0,0.0258266483357486,0.974173351664251,0,1,0,1
"RCP_MFM_AF75","NT0702",0,0,0,0,1,1,1,0,0,0,0,0,0.00098329242373517,1,0,0,0,1,0,0,0.99886113316974,0.000155574406525123,0,0.22535140509116,0.77464859490884,0,1,0,1
"RCP_MFM_AF75","NT0703",0,0,0,0,1,1,1,1,0,0,0,0,0.00601938635282442,1,0,0,0,1,0,0,0.993980613647175,0,0,1,0,0,1,0,1
"RCP_MFM_AF75","NT0704",0,0,0,0,1,1,1,1,0,0,0,0,0.00298384186020934,1,0,0,0,1,0,0,0.997014814869925,1.34326986526479e-06,0,0.998990943213899,0.00100905678610141,0,1,0,1
"RCP_MFM_AF75","NT0707",0,0,0,0,1,1,1,1,0,0,0,0,0.00697329587124669,1,0,0,0,1,0,0,0.992950518125201,7.61860035524981e-05,0,0.352627239979323,0.647372760020677,0,1,0,1
"RCP_MFM_AF75","NT0708",0,0,0,0,1,1,1,1,0,1,0,0,0.0107126426313319,1,0,0,0,1,0,0,0.958773753822235,0.0305136035464332,0,0.27332560586439,0.72667439413561,0,1,0,1
"RCP_MFM_AF75","NT0709",0,0,0,0,1,1,1,1,0,0,0,0,0.00669431272519129,1,0,0,0,1,0,0,0.993096154539206,0.000209532735602349,0,0.4831357077276,0.5168642922724,0,1,0,1
"RCP_MFM_AF75","NT0710",0,0,0,0,1,1,1,1,0,1,0,0,0.00218404492053682,1,0,0,0,1,0,0,0.994754482748609,0.00306147233085414,0,0.983559693515264,0.016440306484736,0,1,0,1
"RCP_MFM_AF75","NT0801",0,0,0,0,1,1,1,1,0,1,0,0,0.000152009439894727,1,0,0,0,1,0,0,0.953040856347727,0.0468071342123788,0,0.951577285982847,0.0484227140171531,0,1,0,1
"RCP_MFM_AF75","NT0802",0,0,0,0,1,1,1,1,0,1,0,0,0.310047296364085,1,0,0,0,1,0,0,0,0.689952703635915,0,0.682280210575927,0.317719789424073,0,1,0,1
"RCP_MFM_AF75","NT0803",0,0,0,0,1,1,1,1,0,1,0,0,0.000157340854667814,1,0,0,0,1,0,0,0.961045155761934,0.038797503383398,0,0.989911562649291,0.0100884373507086,0,1,0,1
"RCP_MFM_AF75","NT0805",0,0,0,0,1,1,1,1,0,1,0,0,0.535564324146474,1,0,0,0,1,0,0,0,0.464435675853526,0,0.0155449371220843,0.984455062877916,0,1,0,1
"RCP_MFM_AF75","NT0902",0,0,0,0,1,1,1,1,0,0,0,0,0.00550077724202234,1,0,0,0,1,0,0,0.994499222757978,0,0,0.417217775604769,0.582782224395231,0,1,0,1
"RCP_MFM_AF75","NT0903",0,0,0,0,1,1,1,0,0,0,0,0,0.00126649818670225,1,0,0,0,1,0,0,0.998733501813298,0,0,0.790294353323227,0.209705646676773,0,1,0,1
"RCP_MFM_AF75","NT0904",0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0.687332368854112,0.312667631145888,0,1,0,1
"RCP_MFM_AF75","NT0905",0,0,0,0,1,1,1,0,0,0,0,0,0.518763362315779,1,0,0,0,1,0,0,0.477063933841757,0.00417270384246482,0,0.642634510741315,0.357365489258685,0,1,0,1
"RCP_MFM_AF75","NT0906",0,0,0,0,1,1,1,1,0,0,0,0,0.781733697213444,1,0,0,0,1,0,0,0.217643636885952,0.000622665900603275,0,0.607454205342924,0.392545794657076,0,1,0,1
"RCP_MFM_AF75","NT0907",0,0,0,0,1,1,1,0,0,0,0,0,0.00422971205009698,1,0,0,0,1,0,0,0.995748363795925,2.19241539777668e-05,0,0.857923276984263,0.142076723015737,0,1,0,1
"RCP_MFM_AF75","NT0908",0,0,0,0,1,1,1,1,0,1,0,0,0.000185953377674201,1,0,0,0,1,0,0,0.959739851986705,0.0400741946356206,0,0.95276369419106,0.0472363058089403,0,1,0,1
"RCP_MFM_AF75","NT0909",0,0,0,0,1,1,1,1,0,1,0,0,0.000737863777051379,1,0,0,0,1,0,0,0.97787439495806,0.021387741264888,0,0.988723205345506,0.0112767946544936,0,1,0,1
"RCP_MFM_AF75","NT1001",0,0,0,0,1,1,1,1,0,1,0,0,0.967694860599499,1,0,0,0,1,0,0,0,0.0323051394005014,0,0.253830818564699,0.746169181435301,0,1,0,1
"RCP_MFM_AF75","NT1002",0,0,0,0,1,1,1,1,0,1,0,0,0.00270746125495879,1,0,0,0,1,0,0,0.995705204059824,0.00158733468521772,0,0.887867144772386,0.112132855227614,0,1,0,1
"RCP_MFM_AF75","NT1003",0,0,0,0,1,1,1,1,0,0,0,0,0.00013570364518386,1,0,0,0,1,0,0,0.999253387911693,0.000610908443122584,0,0.477503751309589,0.522496248690411,0,1,0,1
"RCP_MFM_AF75","NT1004",0,0,0,0,1,1,1,0,0,0,0,0,0.00556714235802864,1,0,0,0,1,0,0,0.994010012567584,0.000422845074387646,0,0.759320392150758,0.240679607849242,0,1,0,1
"RCP_MFM_AF75","NT1005",0,0,0,0,1,1,1,1,0,0,0,0,0.00233770545541654,1,0,0,0,1,0,0,0.997310325408599,0.000351969135984064,0,0.133554233251193,0.866445766748807,0,1,0,1
"RCP_MFM_AF75","NT1006",0,0,0,0,1,1,1,1,0,0,0,0,0.0118142764779738,1,0,0,0,1,0,0,0.987713460318901,0.000472263203125594,0,0.603845123028927,0.396154876971073,0,1,0,1
"RCP_MFM_AF75","NT1007",0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
"RCP_MFM_AF75","NT1008",0,0,0,0,1,1,1,1,0,1,0,0,0.43822770520454,1,0,0,0,1,0,0,0,0.56177229479546,0,0.0600140708688252,0.939985929131175,0,1,0,1
"RCP_MFM_AF75","NT1010",0,0,0,0,1,1,1,1,0,1,0,0,0.389592123769339,1,0,0,0,1,0,0,0,0.610407876230661,0,0.491231800007933,0.508768199992067,0,1,0,1
"RCP_MFM_AF75","NT1201",0,0,0,0,1,1,1,1,0,1,0,0,0.0786890345955272,1,0,0,0,1,0,0,0.903028186806224,0.0182827785982491,0,0.0610407842355462,0.938959215764454,0,1,0,1
"RCP_MFM_AF75","NT1301",0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.828298942689509,0.171701057310491,0,1,0,1
"RCP_MFM_AF75","NT1303",0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0.0773883165517193,0.922611683448281,0,1,0,1
"RCP_MFM_AF75","NT1304",0,0,0,0,1,1,1,1,0,0,0,0,0.428190338686104,1,0,0,0,1,0,0,0.571809661313896,0,0,1,0,0,1,0,1
"RCP_MFM_AF75","NT1305",0,0,0,0,1,1,1,1,0,0,0,0,5.25924002824302e-05,1,0,0,0,1,0,0,0.999816248068451,0.000131159531266696,0,0.730604490786365,0.269395509213635,0,1,0,1
"RCP_MFM_AF75","NT1306",0,0,0,0,1,1,1,1,0,0,0,0,0.00881658834484035,1,0,0,0,1,0,0,0.99118341165516,0,0,0.314022257303013,0.685977742696987,0,1,0,1
"RCP_MFM_AF75","NT1307",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.999141618888117,0.000858381111883447,0,0,0,0,0,0,0
"RCP_MFM_AF75","NT1308",0,0,0,0,1,1,1,1,0,0,0,0,0.00531600234172055,1,0,0,0,1,0,0,0.994292011089666,0.000391986568613708,0,0.997340563140819,0.0026594368591814,0,1,0,1
"RCP_MFM_AF75","NT1309",0,0,0,0,1,1,1,1,0,0,0,0,0.0440423207154998,1,0,0,0,1,0,0,0.955115347399449,0.000842331885051352,0,0.396880329109647,0.603119670890353,0,1,0,1
"RCP_MFM_AF75","NT1312",0,0,0,0,1,1,1,1,0,0,0,0,0.0197089948755083,1,0,0,0,1,0,0,0.980291005124492,0,0,0.0340914745492637,0.965908525450736,0,1,0,1
"RCP_MFM_AF75","NT1313",0,0,0,0,1,1,1,1,0,0,0,0,0.0167587853793934,1,0,0,0,1,0,0,0.983044743491925,0.000196471128681207,0,0.855319790561379,0.144680209438621,0,1,0,1
"RCP_MFM_AF75","NT1314",0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0.0237172381157487,0.976282761884251,0,1,0,1
"RCP_MFM_AF75","NT1315",0,0,0,0,1,1,1,1,0,0,0,0,0.00521192988289055,1,0,0,0,1,0,0,0.994342647569529,0.000445422547581004,0,0.652160046954912,0.347839953045088,0,1,0,1
"RCP_MFM_AF75","NT1316",0,0,0,0,1,1,1,1,0,0,0,0,0.0746212758615602,1,0,0,0,1,0,0,0.92537872413844,0,0,0.00638043564035366,0.993619564359646,0,1,0,1
"RCP_MFM_AF75","NT1401",0,0,0,0,1,1,1,1,0,0,0,0,0.0340580051327783,1,0,0,0,1,0,0,0.965852590365106,8.94045021152211e-05,0,0.304535429793101,0.695464570206899,0,1,0,1
"RCP_MFM_AF75","NT1402",0,0,0,0,1,1,1,1,0,0,0,0,0.0040122748745978,1,0,0,0,1,0,0,0.99583433638713,0.000153388738272283,0,0.413471195691858,0.586528804308142,0,1,0,1
"RCP_MFM_AF75","NT1403",0,0,0,0,1,1,1,1,0,0,0,0,0.094273737496155,1,0,0,0,1,0,0,0.90572616785648,9.46473645667019e-08,0,0.0729975378413183,0.927002462158682,0,1,0,1
"RCP_MFM_AF75","NT1404",0,0,0,0,1,1,1,1,0,0,0,0,0.664456603573512,1,0,0,0,1,0,0,0.335543396426489,0,0,0.0185909919329869,0.981409008067013,0,1,0,1
"RCP_MFM_AF75","NT1405",0,0,0,0,1,1,1,1,0,0,0,0,0.0218499273495853,1,0,0,0,1,0,0,0.977904085590139,0.000245987060275581,0,0.403773820589986,0.596226179410014,0,1,0,1
"RCP_MFM_AF75","NT1406",0,0,0,0,1,1,1,1,0,0,0,0,0.0106245336062605,1,0,0,0,1,0,0,0.98937546639374,0,0,1,0,0,1,0,1
"RCP_MFM_AF75","NT1407",0,0,0,0,1,1,1,1,0,0,0,0,0.0150917124303308,1,0,0,0,1,0,0,0.984908287569669,0,0,0.0924464886738368,0.907553511326163,0,1,0,1
"RCP_MFM_AF75","OC0105",0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
"RCP_MFM_AF75","OC0106",0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
"RCP_MFM_AF75","OC0112",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"RCP_MFM_AF75","OC0201",0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
"RCP_MFM_AF75","OC0202",0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
"RCP_MFM_AF75","OC0701",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"RCP_MFM_AF75","OC0702",0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
"RCP_MFM_AF75","PA0101",0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.559041578479086,0.440958421520914,0,1,0,1
"RCP_MFM_AF75","PA0102",0,0,0,0,1,1,1,1,0,1,0,0,0.0028098459731235,1,0,0,0,1,0,0,0.994203955486141,0.00298619854073539,0,0.329544340587455,0.670455659412545,0,1,0,1
"RCP_MFM_AF75","PA0401",1,0.714155226301117,0.99900131387859,1,0,0.000211037357283225,0.000998686121409594,0,0.706098323537982,0.00226763526485569,0.291634041197162,1,0,0,0,0,1,1,0.0687847458444214,0.216848990497179,0,0,0.958271072098948,0.0417289279010516,0,0,0,0,0
"RCP_MFM_AF75","PA0402",1,0.838771965935844,1,1,0,0,0,0,0.705292510494053,0,0.294707489505947,1,0,0,0,0,1,1,0.0959285681971413,0.065299465867015,0,0,1,0,0,0,0,0,0
"RCP_MFM_AF75","PA0404",0.63887153260974,0.488730103342115,0.585876788598172,0.558902538,0.36112846739026,0.385721413990164,0.414123211401828,0.441097462,0.707223409988842,0.0297272704498765,0.263049319561281,1,0,0,0,0,1,1,0.0818413848810148,0.0437070977867061,0.999419037341776,0.000580962658224223,0.422271131772738,0.526266238639996,0.0514626295872657,0.157886799511696,0.842113200488304,0.730362369475186,0.269637630524814
"RCP_MFM_AF75","PA0405",0.999544460462873,0.824147164935028,0.999587650247192,1,0.000455539537126645,0.000687080118200462,0.000412349752807669,0,0.485552706943941,4.26573873104496e-05,0.514404635668748,1,0,0,0,0,1,1,0.0536636372363024,0.121502117710469,0,1,1,0,0,0,0,0,0
"RCP_MFM_AF75","PA0406",0,0.30682578483965,1,1,0,0,0,0,0.786656355470979,0,0.213343644529021,0,0,0,0,0,1,1,0.383986254929332,0.309187960231018,0,0,1,0,0,0,0,0,0
"RCP_MFM_AF75","PA0407",0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0.999153194038095,0.000846805961904805,0,0.928992019712684,0.0710079802873163,0,1,0,1
"RCP_MFM_AF75","PA0408",0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0.400969939731451,0.599030060268549,0,0.746694950302024,0.253305049697976,0,1,0,1
"RCP_MFM_AF75","PA0409",1,0.540680159951257,1,1,0,0,0,0,0.749626764416569,0,0.250373235583431,0,0,0,0,0,1,1,0.291012847108042,0.168306992940701,0,0,1,0,0,0,0,0,0
"RCP_MFM_AF75","PA0410",0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
"RCP_MFM_AF75","PA0411",0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.756742238668621,0.243257761331379,0,1,0,1
"RCP_MFM_AF75","PA0412",0.662056462391897,0.490115896362132,0.460766282048646,0.506513635,0.337943537608103,0.413090284286502,0.539233717951354,0.493486365,0.43100496870532,0.142349785053355,0.426645246241324,1,0,0,0,0,1,1,0.0625981419176049,0.0341956774337616,0.456593469848268,0.543406530151732,0.0827161786778672,0.795677482816117,0.121606338506015,0.196678961103733,0.803321038896267,0.712106766560486,0.287893233439514
"RCP_MFM_AF75","PA0413",0,0,0,0,1,1,1,1,0,1,0,0,0.03500005022027,1,0,0,0,1,0,0,0.954288909733352,0.010711040046378,0,0.820017022197132,0.179982977802868,0,1,0,1
