"Group","Scenario","Category","PDF"
"RCP2.6_MFM","AFM100","Permanent_crops",0.000861725064689974
"RCP2.6_MFM","AFM100","Urban",0.000224878091228422
"RCP2.6_SFM","AFM100","Afforestation",4.55757986913519e-05
"RCP2.6_SFM","AFM100","Regrowth",0
"RCP2.6_SFM","AFM100","Forest",0.000240302758951004
"RCP2.6_SFM","AFM100","Energy_crops_and_plantations",0.00037914321115013
"RCP2.6_SFM","AFM100","Annual_crops",0.000103789364537501
"RCP2.6_SFM","AFM100","Pasture",0.000781229289230197
"RCP2.6_SFM","AFM100","Permanent_crops",0.000853203972332598
"RCP2.6_SFM","AFM100","Urban",0.000223372331767853
"REF_MFM","AFM100","Afforestation",0
"REF_MFM","AFM100","Regrowth",0
"REF_MFM","AFM100","Forest",0.000210270306123876
"REF_MFM","AFM100","Energy_crops_and_plantations",8.58156341020968e-05
"REF_MFM","AFM100","Annual_crops",0.000829636357991087
"REF_MFM","AFM100","Pasture",0.000904797892634934
"REF_MFM","AFM100","Permanent_crops",0.00088954650205044
"REF_MFM","AFM100","Urban",0.00023999927173312
"REF_SFM","AFM100","Afforestation",0
"REF_SFM","AFM100","Regrowth",0
"REF_SFM","AFM100","Forest",0.000195202078557286
"REF_SFM","AFM100","Energy_crops_and_plantations",9.90831613662191e-05
"REF_SFM","AFM100","Annual_crops",0.000810473878600531
"REF_SFM","AFM100","Pasture",0.000893874655147774
"REF_SFM","AFM100","Permanent_crops",0.000877030499242438
"REF_SFM","AFM100","Urban",0.000238888088827638
