"Group","Scenario","Category","Values"
"REF_SFM","AFMfree","Energy_crops_and_plantations",60.994951674402
"REF_SFM","AFMfree","Annual_crops",1122.07696107565
"REF_SFM","AFMfree","Pasture",3295.62805920924
"REF_SFM","AFMfree","Permanent_crops",609.596783871
"REF_SFM","AFMfree","Urban",162.128921592812
"RCP2.6_MFM","AFM25","Natural",2360.69744731747
"RCP2.6_MFM","AFM25","Afforestation",840.7672978735
"RCP2.6_MFM","AFM25","Regrowth",798.221844179042
"RCP2.6_MFM","AFM25","Forest",2043.59441146751
"RCP2.6_MFM","AFM25","Energy_crops_and_plantations",568.469899646003
"RCP2.6_MFM","AFM25","Annual_crops",759.743248748558
"RCP2.6_MFM","AFM25","Pasture",2311.00387939852
"RCP2.6_MFM","AFM25","Permanent_crops",609.596786605
"RCP2.6_MFM","AFM25","Urban",162.128921592812
"RCP2.6_SFM","AFM25","Natural",2377.40214656607
"RCP2.6_SFM","AFM25","Afforestation",840.7672978735
"RCP2.6_SFM","AFM25","Regrowth",795.185772973725
"RCP2.6_SFM","AFM25","Forest",2029.69387219022
"RCP2.6_SFM","AFM25","Energy_crops_and_plantations",570.180966935686
"RCP2.6_SFM","AFM25","Annual_crops",758.877461889053
"RCP2.6_SFM","AFM25","Pasture",2310.39089457905
"RCP2.6_SFM","AFM25","Permanent_crops",609.596786605
"RCP2.6_SFM","AFM25","Urban",162.128921592812
"REF_MFM","AFM25","Natural",2259.42455297542
"REF_MFM","AFM25","Afforestation",508.153789365
"REF_MFM","AFM25","Regrowth",887.154914528549
"REF_MFM","AFM25","Forest",1549.48387783567
"REF_MFM","AFM25","Energy_crops_and_plantations",61.252652336006
"REF_MFM","AFM25","Annual_crops",1121.97958838998
"REF_MFM","AFM25","Pasture",3295.51688425653
"REF_MFM","AFM25","Permanent_crops",609.596783871
"REF_MFM","AFM25","Urban",162.128921592812
"REF_SFM","AFM25","Natural",2278.00720802388
"REF_SFM","AFM25","Afforestation",508.153789365
"REF_SFM","AFM25","Regrowth",883.926854204674
"REF_SFM","AFM25","Forest",1534.08150345712
"REF_SFM","AFM25","Energy_crops_and_plantations",61.720811500351
"REF_SFM","AFM25","Annual_crops",1121.73267321979
"REF_SFM","AFM25","Pasture",3295.34336251325
"REF_SFM","AFM25","Permanent_crops",609.596783871
"REF_SFM","AFM25","Urban",162.128921592812
"RCP2.6_MFM","AFM50","Natural",2360.48088842187
"RCP2.6_MFM","AFM50","Afforestation",840.7672978735
"RCP2.6_MFM","AFM50","Regrowth",795.634325157585
"RCP2.6_MFM","AFM50","Forest",2046.18192686197
"RCP2.6_MFM","AFM50","Energy_crops_and_plantations",569.884458801018
"RCP2.6_MFM","AFM50","Annual_crops",759.086638376894
"RCP2.6_MFM","AFM50","Pasture",2310.46248950882
"RCP2.6_MFM","AFM50","Permanent_crops",609.596786605
"RCP2.6_MFM","AFM50","Urban",162.128921592812
"RCP2.6_SFM","AFM50","Natural",2393.45669688968
"RCP2.6_SFM","AFM50","Afforestation",840.7672978735
"RCP2.6_SFM","AFM50","Regrowth",790.453493118361
"RCP2.6_SFM","AFM50","Forest",2017.85540749142
"RCP2.6_SFM","AFM50","Energy_crops_and_plantations",573.24455761098
"RCP2.6_SFM","AFM50","Annual_crops",757.470863191355
"RCP2.6_SFM","AFM50","Pasture",2309.25008380014
"RCP2.6_SFM","AFM50","Permanent_crops",609.596786605
"RCP2.6_SFM","AFM50","Urban",162.128921592812
"REF_MFM","AFM50","Natural",2259.39735620665
"REF_MFM","AFM50","Afforestation",508.153789365
"REF_MFM","AFM50","Regrowth",885.689212019403
"REF_MFM","AFM50","Forest",1550.94949558563
"REF_MFM","AFM50","Energy_crops_and_plantations",61.549778440528
"REF_MFM","AFM50","Annual_crops",1121.81246357833
"REF_MFM","AFM50","Pasture",3295.41407973107
"REF_MFM","AFM50","Permanent_crops",609.596783871
"REF_MFM","AFM50","Urban",162.128921592812
"REF_SFM","AFM50","Natural",2293.63309320872
"REF_SFM","AFM50","Afforestation",508.153789365
"REF_SFM","AFM50","Regrowth",877.486663165414
"REF_SFM","AFM50","Forest",1524.78766143168
"REF_SFM","AFM50","Energy_crops_and_plantations",62.824022690737
"REF_SFM","AFM50","Annual_crops",1121.10769030184
"REF_SFM","AFM50","Pasture",3294.97374434258
"REF_SFM","AFM50","Permanent_crops",609.596783871
"REF_SFM","AFM50","Urban",162.128921592812
"RCP2.6_MFM","AFM75","Natural",2360.26065081999
"RCP2.6_MFM","AFM75","Afforestation",840.7672978735
"RCP2.6_MFM","AFM75","Regrowth",792.994454355301
"RCP2.6_MFM","AFM75","Forest",2048.82215960651
"RCP2.6_MFM","AFM75","Energy_crops_and_plantations",571.385009638204
"RCP2.6_MFM","AFM75","Annual_crops",758.311634671709
"RCP2.6_MFM","AFM75","Pasture",2309.95717997964
"RCP2.6_MFM","AFM75","Permanent_crops",609.596786605
"RCP2.6_MFM","AFM75","Urban",162.128921592812
"RCP2.6_SFM","AFM75","Natural",2409.8556379956
"RCP2.6_SFM","AFM75","Afforestation",840.7672978735
"RCP2.6_SFM","AFM75","Regrowth",784.326152074948
"RCP2.6_SFM","AFM75","Forest",2007.06087297956
"RCP2.6_SFM","AFM75","Energy_crops_and_plantations",576.868189334703
"RCP2.6_SFM","AFM75","Annual_crops",755.788693200851
"RCP2.6_SFM","AFM75","Pasture",2307.83191609754
"RCP2.6_SFM","AFM75","Permanent_crops",609.596786605
"RCP2.6_SFM","AFM75","Urban",162.128921592812
"REF_MFM","AFM75","Natural",2259.41930673878
"REF_MFM","AFM75","Afforestation",508.153789365
"REF_MFM","AFM75","Regrowth",881.612016579674
"REF_MFM","AFM75","Forest",1555.02681834422
"REF_MFM","AFM75","Energy_crops_and_plantations",61.580746821072
"REF_MFM","AFM75","Annual_crops",1121.72787341157
"REF_MFM","AFM75","Pasture",3295.44575098661
"REF_MFM","AFM75","Permanent_crops",609.596783871
"REF_MFM","AFM75","Urban",162.128921592812
"REF_SFM","AFM75","Natural",2309.61722499862
"REF_SFM","AFM75","Afforestation",508.153789365
"REF_SFM","AFM75","Regrowth",868.155914082985
"REF_SFM","AFM75","Forest",1518.04611489079
"REF_SFM","AFM75","Energy_crops_and_plantations",63.927173917904
"REF_SFM","AFM75","Annual_crops",1120.37499086756
"REF_SFM","AFM75","Pasture",3294.69204606261
"REF_SFM","AFM75","Permanent_crops",609.596783871
"REF_SFM","AFM75","Urban",162.128921592812
"RCP2.6_MFM","AFM100","Natural",2359.97099944676
"RCP2.6_MFM","AFM100","Afforestation",840.7672978735
"RCP2.6_MFM","AFM100","Regrowth",790.832974652482
"RCP2.6_MFM","AFM100","Forest",2050.98332249806
"RCP2.6_MFM","AFM100","Energy_crops_and_plantations",572.907685559955
"RCP2.6_MFM","AFM100","Annual_crops",757.654880985619
"RCP2.6_MFM","AFM100","Pasture",2309.38090911652
"RCP2.6_MFM","AFM100","Permanent_crops",609.596786605
"RCP2.6_MFM","AFM100","Urban",162.128921592812
"RCP2.6_SFM","AFM100","Natural",2426.36084399752
"RCP2.6_SFM","AFM100","Afforestation",840.7672978735
"RCP2.6_SFM","AFM100","Regrowth",773.415668865248
"RCP2.6_SFM","AFM100","Forest",2000.99764036934
"RCP2.6_SFM","AFM100","Energy_crops_and_plantations",579.555598080268
"RCP2.6_SFM","AFM100","Annual_crops",754.687639872008
"RCP2.6_SFM","AFM100","Pasture",2306.71485756749
"RCP2.6_SFM","AFM100","Permanent_crops",609.596786605
"RCP2.6_SFM","AFM100","Urban",162.128921592812
"REF_MFM","AFM100","Natural",2259.31653222355
"REF_MFM","AFM100","Afforestation",508.153789365
"REF_MFM","AFM100","Regrowth",878.935469295142
"REF_MFM","AFM100","Forest",1557.70339508074
"REF_MFM","AFM100","Energy_crops_and_plantations",62.47745756356
"REF_MFM","AFM100","Annual_crops",1121.21012450506
"REF_MFM","AFM100","Pasture",3295.16956366489
"REF_MFM","AFM100","Permanent_crops",609.596783871
"REF_MFM","AFM100","Urban",162.128921592812
"REF_SFM","AFM100","Natural",2326.30592432382
"REF_SFM","AFM100","Afforestation",508.153789365
"REF_SFM","AFM100","Regrowth",857.460841976718
"REF_SFM","AFM100","Forest",1511.77513245001
"REF_SFM","AFM100","Energy_crops_and_plantations",66.495680741649
"REF_SFM","AFM100","Annual_crops",1118.89973057284
"REF_SFM","AFM100","Pasture",3293.8768067291
"REF_SFM","AFM100","Permanent_crops",609.596783871
"REF_SFM","AFM100","Urban",162.128921592812
