"Scenario","Year","forest_EU_noex","forest_ex","forest_EU_ex","forest_im","EP_EU","EP_im","tot_noexport"
"REF_MFM_AF25","2010",3.85238347535244e-07,7.28160571388329e-07,4.36325457234028e-07,2.00143404967356e-06,NA,NA,3.01980506998646e-07
"REF_MFM_AF25","2020",3.51863306930939e-07,7.36575849625582e-07,4.12282904982341e-07,2.02908156841554e-06,7.13011234199217e-07,2.63904336487517e-06,2.72845131241879e-07
"REF_MFM_AF25","2030",3.27400091822343e-07,7.32540642328562e-07,3.88635075791985e-07,2.0655105321342e-06,6.6250072881802e-07,1.46291467536771e-06,2.48371760689362e-07
"REF_MFM_AF25","2040",3.03261286503148e-07,7.33586090584198e-07,3.74553903298665e-07,2.17416650717158e-06,6.61827673593223e-07,1.66710504488415e-06,2.23142802691692e-07
"REF_MFM_AF25","2050",2.84801115285893e-07,7.29766021699596e-07,3.58743812969347e-07,2.21113109269732e-06,6.35033996951688e-07,1.75588887362638e-06,2.02779908051712e-07
"REF_MFM_AF25","2060",2.81404972283691e-07,7.0788655252618e-07,3.53862349552907e-07,2.36027851692596e-06,5.94472640485698e-07,1.74523177936975e-06,1.9517215255491e-07
"REF_MFM_AF25","2070",2.78732895980614e-07,7.07589710526383e-07,3.52251207045603e-07,2.46158167623021e-06,5.97091067286119e-07,1.6268042855994e-06,1.89073412432543e-07
"REF_MFM_AF25","2080",2.74049592325747e-07,7.07848678441444e-07,3.48865168448575e-07,2.5182937476277e-06,6.12206150769228e-07,1.63476024084581e-06,1.82921781853644e-07
"REF_MFM_AF25","2090",2.7184221460248e-07,7.0253884776287e-07,3.47230514166323e-07,2.49324528481258e-06,6.1834412250864e-07,1.65268976645396e-06,1.78039408843516e-07
"REF_MFM_AF25","2100",3.08728815808495e-07,7.05344895635308e-07,3.78470175411069e-07,2.47676072271043e-06,6.23076263755667e-07,1.66949261963882e-06,1.97801308768048e-07
"REF_MFM_AF50","2000",4.20881828878464e-07,7.23438245830721e-07,4.61391474662866e-07,1.86365955091507e-06,NA,NA,3.38044498517861e-07
"REF_MFM_AF50","2010",3.85239826209668e-07,7.28162337725182e-07,4.3632697876319e-07,1.99978633735421e-06,NA,NA,3.01978858563189e-07
"REF_MFM_AF50","2020",3.49410235547942e-07,7.36686177187037e-07,4.09845016249584e-07,2.06889424107361e-06,7.11743539150271e-07,6.28938275718432e-07,2.7026611345019e-07
"REF_MFM_AF50","2030",3.24267535405988e-07,7.32603583172129e-07,3.85891420663378e-07,2.12508239752386e-06,6.57457008540473e-07,1.50298462554726e-06,2.46908875077557e-07
"REF_MFM_AF50","2040",2.98186988182136e-07,7.29339798918206e-07,3.69723553192157e-07,2.23271484383375e-06,6.48827313385818e-07,1.69575135829872e-06,2.19296243129759e-07
"REF_MFM_AF50","2050",2.82973373218235e-07,7.28570479790117e-07,3.56909485716088e-07,2.25927906946947e-06,6.23751413131422e-07,1.7193399136663e-06,1.99988130008387e-07
"REF_MFM_AF50","2060",2.8118309387811e-07,7.11947903733261e-07,3.54171987529815e-07,2.39437084773398e-06,5.94675079972509e-07,1.77121941360957e-06,1.92447718781962e-07
"REF_MFM_AF50","2070",2.75270464389906e-07,7.04405383377439e-07,3.49645074582531e-07,2.47796867624238e-06,5.91776873683012e-07,1.66571481733599e-06,1.82932717459308e-07
"REF_MFM_AF50","2080",2.66553023559901e-07,7.03378445071521e-07,3.43082128413875e-07,2.50152926806578e-06,6.00724570149427e-07,1.63330269292528e-06,1.72843685602025e-07
"REF_MFM_AF50","2090",2.73811578876681e-07,7.04237994578328e-07,3.50046978522898e-07,2.47641000334156e-06,6.08396038900531e-07,1.58761320917113e-06,1.72669471558729e-07
"REF_MFM_AF50","2100",3.11572167797861e-07,7.0740623725928e-07,3.82458459159414e-07,2.4277293333991e-06,6.15286643894028e-07,1.60039101836864e-06,1.90436787831753e-07
"REF_MFM_AF75","2000",4.20881594831857e-07,7.23435957895985e-07,4.61390965618686e-07,1.86345925525901e-06,NA,NA,3.38043928053455e-07
"REF_MFM_AF75","2010",3.85239611808107e-07,7.28159966361444e-07,4.36326443026481e-07,1.99842945121531e-06,NA,NA,3.01976391115866e-07
"REF_MFM_AF75","2020",3.4938022434701e-07,7.36815831127485e-07,4.09839920946511e-07,2.06552441641872e-06,7.11745721046656e-07,6.29588721871766e-07,2.7023942584415e-07
"REF_MFM_AF75","2030",3.22807504493872e-07,7.31388439531749e-07,3.84656912091349e-07,2.0924305658044e-06,6.53783755388992e-07,1.91694484652386e-06,2.45966304300846e-07
"REF_MFM_AF75","2040",2.95770280832438e-07,7.30932997423909e-07,3.67860489906326e-07,2.26784833154424e-06,6.52843591569951e-07,1.73595829709073e-06,2.1648837318645e-07
"REF_MFM_AF75","2050",2.8088407862816e-07,7.27185164099375e-07,3.55267592873363e-07,2.45938713957396e-06,6.20075050042025e-07,1.7068557971115e-06,1.96463882467725e-07
"REF_MFM_AF75","2060",2.75639628968131e-07,7.09892417590761e-07,3.49910907145499e-07,2.64560105945459e-06,5.84148796583163e-07,1.77084053051012e-06,1.85205095131375e-07
"REF_MFM_AF75","2070",2.66110705312857e-07,7.07952402277049e-07,3.43467847841288e-07,2.77151349483939e-06,5.79033348782143e-07,1.73113722198427e-06,1.71803038193816e-07
"REF_MFM_AF75","2080",2.55080002874843e-07,7.06693042532637e-07,3.35933305136158e-07,2.74535564580178e-06,5.81667628609195e-07,1.73941649808988e-06,1.58226694238291e-07
"REF_MFM_AF75","2090",2.58639667577021e-07,7.01484435265648e-07,3.40216335309136e-07,2.6543693504653e-06,5.95406843166811e-07,1.7436931638712e-06,1.54479318025481e-07
"REF_MFM_AF75","2100",3.02424526634923e-07,7.06692616628036e-07,3.78267116382374e-07,2.56580846228549e-06,6.05173952806729e-07,1.74055964997242e-06,1.7311696980433e-07
"REF_MFM_noAF","2000",4.20881230448029e-07,7.23435561711952e-07,4.6139059697709e-07,1.86149955748325e-06,NA,NA,3.38039876802302e-07
"REF_MFM_noAF","2010",3.85239325634427e-07,7.28159703058941e-07,4.36326160260053e-07,1.99580234995834e-06,NA,NA,3.01971713768841e-07
"REF_MFM_noAF","2020",3.51859262316951e-07,7.36602089580193e-07,4.12283616598679e-07,2.02064756906711e-06,7.13011381633898e-07,2.21275594250071e-06,2.72219323836068e-07
"REF_MFM_noAF","2030",3.4373171447216e-07,7.31647983332433e-07,4.02633111124257e-07,2.08597891259806e-06,6.5798723837932e-07,1.46645346156116e-06,2.59816940694555e-07
"REF_MFM_noAF","2040",3.37567623003699e-07,7.35916738783457e-07,4.03758563692179e-07,2.39654818019584e-06,6.59926438040674e-07,1.69642918533875e-06,2.44562721672636e-07
"REF_MFM_noAF","2050",3.4277418802017e-07,7.32432334591086e-07,4.08400823232114e-07,2.72682168836384e-06,6.26744031832726e-07,1.71317794862703e-06,2.36137673807179e-07
"REF_MFM_noAF","2060",3.55398101563558e-07,7.15931119530312e-07,4.17616434402197e-07,2.84667379217854e-06,5.9796746259401e-07,1.77317315562491e-06,2.3480458131655e-07
"REF_MFM_noAF","2070",3.70688601478853e-07,7.15360217316839e-07,4.31481075453427e-07,2.92329876660553e-06,5.94138327385311e-07,1.78827688876355e-06,2.34071301667288e-07
"REF_MFM_noAF","2080",3.82767259404195e-07,7.08810968959397e-07,4.41810431166595e-07,2.95023151170942e-06,5.99279664384883e-07,1.78655157975576e-06,2.32218023988304e-07
"REF_MFM_noAF","2090",3.93500461866167e-07,7.09830223677534e-07,4.51812473423564e-07,2.86472203066782e-06,6.05594979775554e-07,1.78918172375552e-06,2.29767072465769e-07
"REF_MFM_noAF","2100",4.010350392409e-07,7.10773378235687e-07,4.58982774847541e-07,2.79588931443952e-06,6.12722437330333e-07,1.76493791064834e-06,2.26411948867119e-07
"REF_SFM_AF0","2000",4.23612156120679e-07,7.05866329430144e-07,4.61403509869226e-07,1.86497546126664e-06,NA,NA,3.40216766028322e-07
"REF_SFM_AF0","2010",3.88313300671724e-07,7.1062313793044e-07,4.3632966376427e-07,2.00112139078256e-06,NA,NA,3.04363275899527e-07
"REF_SFM_AF0","2020",3.55281343434713e-07,7.18606664824234e-07,4.12342050960632e-07,2.03706360919548e-06,7.11914350113549e-07,2.20874725453164e-06,2.75221846313908e-07
"REF_SFM_AF0","2030",3.29612329375464e-07,7.15305278184308e-07,3.87819039637775e-07,2.0889403073431e-06,6.59412121554514e-07,1.57661034170346e-06,2.50188547741951e-07
"REF_SFM_AF0","2040",3.085339563224e-07,7.17429347981639e-07,3.76175369845761e-07,2.15721806458001e-06,6.60089432093783e-07,1.70492571188129e-06,2.27016275952115e-07
"REF_SFM_AF0","2050",2.93990986219169e-07,7.08373366666596e-07,3.63155834492971e-07,2.25734233543305e-06,6.36784183374728e-07,1.72382101566564e-06,2.09851552511774e-07
"REF_SFM_AF0","2060",2.9249813809578e-07,6.967405567999e-07,3.60871484879563e-07,2.38248717991566e-06,6.0389559625774e-07,1.76546999476928e-06,2.03704779577675e-07
"REF_SFM_AF0","2070",2.9198177376482e-07,6.91767794303943e-07,3.60704333349273e-07,2.45031675619332e-06,6.06008375290457e-07,1.76324536151199e-06,1.99029330612823e-07
"REF_SFM_AF0","2080",2.88121798385565e-07,6.93470287991702e-07,3.57904846745903e-07,2.52100830775872e-06,6.18028941772651e-07,1.73261040244897e-06,1.93780467162563e-07
"REF_SFM_AF0","2090",2.84156428040902e-07,6.8944073239667e-07,3.54746487057823e-07,2.53240339612493e-06,6.22252706215617e-07,1.66387626024808e-06,1.87965310677234e-07
"REF_SFM_AF0","2100",3.05065050551067e-07,6.92138970142763e-07,3.72584711712926e-07,2.5364814222133e-06,6.31444721959747e-07,1.67957038440989e-06,1.98770712154794e-07
"REF_SFM_AF100","2000",3.89560318479756e-07,9.42056073274039e-07,4.63534645481501e-07,1.86344193555748e-06,NA,NA,3.13153443958448e-07
"REF_SFM_AF100","2010",3.50496885379897e-07,9.47553957972626e-07,4.39443935300601e-07,1.99960569412058e-06,NA,NA,2.75050394763348e-07
"REF_SFM_AF100","2020",3.09892400325824e-07,9.5974263743347e-07,4.11788917504303e-07,2.03864404581043e-06,7.12225701425842e-07,NA,2.38024138930029e-07
"REF_SFM_AF100","2030",2.92738199376001e-07,9.47351631116231e-07,3.9431614568052e-07,2.48902349503946e-06,6.71554000689693e-07,1.76907839509331e-06,2.1825182914701e-07
"REF_SFM_AF100","2040",2.95882813561612e-07,9.49310133662593e-07,4.1020637357928e-07,2.86449600232955e-06,6.32319454593237e-07,1.63374095885606e-06,2.00318158409804e-07
"REF_SFM_AF100","2050",3.05101084557302e-07,9.46327251961793e-07,4.22175878941036e-07,3.10098027513402e-06,5.90970122417489e-07,1.7049142179924e-06,1.84950661639939e-07
"REF_SFM_AF100","2060",3.25557494711302e-07,9.17986628189495e-07,4.46484040683442e-07,3.61952283089697e-06,5.27974120085039e-07,1.7769320808148e-06,1.69257368328256e-07
"REF_SFM_AF100","2070",3.54044535530327e-07,9.14412414443745e-07,4.83451524516688e-07,3.82874165430161e-06,5.20672921218188e-07,1.68351708255258e-06,1.53729306428963e-07
"REF_SFM_AF100","2080",3.888564334323e-07,9.1202884259887e-07,5.2760532053487e-07,3.79613250335514e-06,5.27077554278262e-07,1.71347554260235e-06,1.38029735874577e-07
"REF_SFM_AF100","2090",4.42771338378478e-07,9.11477624267139e-07,5.8915811534657e-07,3.68459576505823e-06,5.29630373502208e-07,1.61595472842561e-06,1.22744648092611e-07
"REF_SFM_AF100","2100",5.38548241358339e-07,9.11380656694733e-07,6.80146615127213e-07,3.57897117543179e-06,5.3182932587541e-07,1.62191365537449e-06,1.09368163603384e-07
"REF_SFM_AF25","2000",4.1743413560248e-07,7.4631876234336e-07,4.61468897341845e-07,1.86378156639509e-06,NA,NA,3.35304913346827e-07
"REF_SFM_AF25","2010",3.81289342655929e-07,7.51268835556568e-07,4.36407330425112e-07,1.99918967245131e-06,NA,NA,2.98915951442758e-07
"REF_SFM_AF25","2020",3.46935076620112e-07,7.59962165908081e-07,4.11697724220466e-07,2.04288830810891e-06,7.12388364790278e-07,2.6401074602152e-06,2.70014340110527e-07
"REF_SFM_AF25","2030",3.23759074417766e-07,7.54287322715129e-07,3.89030585262236e-07,2.10715077879106e-06,6.60929076841687e-07,1.45101458623645e-06,2.45227377756164e-07
"REF_SFM_AF25","2040",3.04005263393614e-07,7.55552187210029e-07,3.78922550904633e-07,2.2916373537107e-06,6.59948414800657e-07,1.68084217532512e-06,2.21503760371231e-07
"REF_SFM_AF25","2050",2.92937349948719e-07,7.52704256805252e-07,3.69335743153921e-07,2.32893708475972e-06,6.27789999002147e-07,1.74640113582019e-06,2.04393224967585e-07
"REF_SFM_AF25","2060",2.97276193892943e-07,7.34468750693392e-07,3.71478600322377e-07,2.47533197052082e-06,5.86421451984654e-07,1.77548160113468e-06,2.00062376931483e-07
"REF_SFM_AF25","2070",3.00669197214037e-07,7.26515607277235e-07,3.74844621672945e-07,2.52455595443118e-06,5.91773028882721e-07,1.78847259529146e-06,1.95678023585287e-07
"REF_SFM_AF25","2080",3.01265648375286e-07,7.25731299413637e-07,3.76132030920633e-07,2.54668249768355e-06,5.95500809342025e-07,1.77670274607343e-06,1.90028464334765e-07
"REF_SFM_AF25","2090",2.9948409327355e-07,7.25923732303862e-07,3.75780003132008e-07,2.54215679788096e-06,5.99743516058091e-07,1.68768070624894e-06,1.82802176357224e-07
"REF_SFM_AF25","2100",3.47200057961832e-07,7.28786434742556e-07,4.16466952936615e-07,2.49689015428497e-06,6.1163477482631e-07,1.64374612604314e-06,2.04705120134694e-07
"REF_SFM_AF50","2000",4.10342158161452e-07,7.92898618372434e-07,4.61563106808947e-07,1.86195845753095e-06,NA,NA,3.29665547867743e-07
"REF_SFM_AF50","2010",3.73916564698037e-07,7.97919160647934e-07,4.37082686999698e-07,1.99602728574584e-06,NA,NA,2.9319618044625e-07
"REF_SFM_AF50","2020",3.38738532619446e-07,8.07425344937514e-07,4.12346397374527e-07,2.0217176202447e-06,7.12951620936206e-07,2.63278988660706e-06,2.62935745258982e-07
"REF_SFM_AF50","2030",3.17864490240768e-07,7.99599909950514e-07,3.91462957140868e-07,2.08214749276978e-06,6.54810227419586e-07,1.74244791045579e-06,2.39772285705792e-07
"REF_SFM_AF50","2040",3.00166889531337e-07,8.04738518975293e-07,3.84520122061078e-07,2.52613902534057e-06,6.5400912657648e-07,1.60279571405556e-06,2.14798526619082e-07
"REF_SFM_AF50","2050",2.97845938529526e-07,7.98013116942935e-07,3.82489614876411e-07,2.86322829033526e-06,6.12344563326852e-07,1.67295685989662e-06,2.01253743227494e-07
"REF_SFM_AF50","2060",3.00615089178083e-07,7.77047341825316e-07,3.84066598399732e-07,3.1105978395945e-06,5.74733782708013e-07,1.73814413356487e-06,1.92413541170049e-07
"REF_SFM_AF50","2070",3.06699283193561e-07,7.75024624606882e-07,3.9184934526871e-07,3.26645406413995e-06,5.78312632340503e-07,1.72322899260082e-06,1.84711567111121e-07
"REF_SFM_AF50","2080",3.13146622759271e-07,7.73658895288408e-07,4.0063600095997e-07,3.36140689552104e-06,5.74937300947551e-07,1.6374296794899e-06,1.75555683361247e-07
"REF_SFM_AF50","2090",3.14071300498638e-07,7.73257724799902e-07,4.0491753552227e-07,3.23924456255585e-06,5.71950486387206e-07,1.64955460302566e-06,1.64734680906813e-07
"REF_SFM_AF50","2100",3.61783608423994e-07,7.756115219032e-07,4.46869721475794e-07,3.13763515584852e-06,5.62518379924828e-07,1.66127375135076e-06,1.77305151957904e-07
"REF_SFM_AF75","2000",4.01510147658936e-07,8.53922199922277e-07,4.62084146288337e-07,1.86527030080889e-06,NA,NA,3.2265326629079e-07
"REF_SFM_AF75","2010",3.6410856780964e-07,8.59107294321445e-07,4.37851394850505e-07,1.99983878752147e-06,NA,NA,2.85600775740324e-07
"REF_SFM_AF75","2020",3.24895520443145e-07,8.6963664144179e-07,4.09902892828284e-07,2.06195897045878e-06,7.11710741061433e-07,2.24877536311239e-06,2.53958274860293e-07
"REF_SFM_AF75","2030",3.0655464149047e-07,8.59685965008359e-07,3.9145386789089e-07,2.29180150828811e-06,6.70470762983793e-07,1.59529968768467e-06,2.3106587417671e-07
"REF_SFM_AF75","2040",3.02504994537153e-07,8.62856297667723e-07,3.97790941559356e-07,2.58249558551569e-06,6.39696385830657e-07,1.67450860854031e-06,2.11727404754531e-07
"REF_SFM_AF75","2050",3.00958232553944e-07,8.60997403328899e-07,3.98162483532399e-07,2.78773538621491e-06,6.13429323720498e-07,1.67235194162002e-06,1.94432199390445e-07
"REF_SFM_AF75","2060",3.11837514967149e-07,8.37060916466877e-07,4.09035054463703e-07,3.152115473666e-06,5.6088988608122e-07,1.72660838043422e-06,1.83413024667728e-07
"REF_SFM_AF75","2070",3.25912196226033e-07,8.34137512005358e-07,4.27557259381898e-07,3.32936463899607e-06,5.5235303934343e-07,1.73423788539035e-06,1.70851759728701e-07
"REF_SFM_AF75","2080",3.41709016612374e-07,8.32266313036479e-07,4.47591680593023e-07,3.40077969208176e-06,5.51234925158897e-07,1.66267401395141e-06,1.59489876457343e-07
"REF_SFM_AF75","2090",3.58073705596812e-07,8.31574525937586e-07,4.69545820968614e-07,3.32734856532237e-06,5.56549037348659e-07,1.64431043452426e-06,1.47009163935274e-07
"REF_SFM_AF75","2100",3.91068721874659e-07,8.32078769309483e-07,5.05249470497927e-07,3.27338773009286e-06,5.59401129095417e-07,1.64869083071147e-06,1.39100063242185e-07
"REF_SFM_noAF","2000",4.20881169308591e-07,7.23435495236136e-07,4.61390535123158e-07,1.86132957807101e-06,NA,NA,3.3803950193677e-07
"REF_SFM_noAF","2010",3.85239179914621e-07,7.28159443091263e-07,4.3632599752008e-07,1.99643012136793e-06,NA,NA,3.01972665523504e-07
"REF_SFM_noAF","2020",3.51859114988302e-07,7.36601740329464e-07,4.12283437557908e-07,2.02476439148735e-06,7.13011159648455e-07,6.29170010627628e-07,2.69956544953642e-07
"REF_SFM_noAF","2030",3.43831574090207e-07,7.31252470023783e-07,4.02657753073986e-07,2.0974210297654e-06,6.58820104968908e-07,1.32850894424719e-06,2.59735981540899e-07
"REF_SFM_noAF","2040",3.376889343729e-07,7.35405288537653e-07,4.03774733403297e-07,2.41199390683453e-06,6.60718740535438e-07,1.68063133193856e-06,2.44665958066387e-07
"REF_SFM_noAF","2050",3.4283908399869e-07,7.32200081513469e-07,4.08415673053811e-07,2.73651544733751e-06,6.28810790602575e-07,1.7214341799729e-06,2.36221988554694e-07
"REF_SFM_noAF","2060",3.55503343558156e-07,7.15838316834183e-07,4.17687499192848e-07,2.87927587746094e-06,5.91636378213431e-07,1.76880027011668e-06,2.34628804418184e-07
"REF_SFM_noAF","2070",3.71530157807845e-07,7.09172510084583e-07,4.3161454490591e-07,2.98447514246472e-06,5.95716347842476e-07,1.71798580874836e-06,2.34424281080097e-07
"REF_SFM_noAF","2080",3.82836903260356e-07,7.08937160748066e-07,4.41890315273355e-07,3.04427593938245e-06,6.01465598115505e-07,1.58777535741396e-06,2.3204451854388e-07
"REF_SFM_noAF","2090",3.93630459591814e-07,7.09939733666229e-07,4.51938694453819e-07,2.97182672941671e-06,6.07274162414302e-07,1.52062837218971e-06,2.29511275135985e-07
"REF_SFM_noAF","2100",4.0117817246732e-07,7.10870545371408e-07,4.59117308457654e-07,2.88530403048455e-06,6.14172407002837e-07,1.53810955348142e-06,2.26078217628601e-07
