Mitigation_scenario,Forest_use,Management_scenario,Category,2000,2010,2020,2030,2040,2050,2060,2070,2080,2090,2100
REF,SFM,AFMfree,EP_EU,0,0,13.07796604,26.12264695,41.66156928,50.57415071,53.49095119,55.38325331,56.93036491,58.49374732,59.65512337
REF,SFM,AFM25,EP_EU,0,0,13.07413205,26.19257805,42.72873191,52.18259284,55.5272054,58.19447702,60.34364621,61.84210025,63.47263597
REF,SFM,AFM50,EP_EU,0,0,13.11131056,26.36774016,43.97739285,54.77277744,58.94083047,62.30848353,64.59292036,67.37897681,70.19862744
REF,SFM,AFM75,EP_EU,0,0,13.07418945,26.27756252,44.45168042,58.41912707,64.01141997,68.85357665,74.60279282,81.07544877,87.05200429
REF,SFM,AFM100,EP_EU,0,0,13.07413205,26.27344926,44.41731768,60.72925638,67.77983351,76.54256587,84.4463194,88.35550864,91.85449967
RCP2.6,MFM,noAFM,EP_EU,0,0,13.08004106,34.40830632,58.55820016,83.98740277,113.2087542,145.0494346,180.9695452,217.5910958,254.5024053
RCP2.6,MFM,AFMfree,EP_EU,0,0,13.08204622,34.026335,56.26773865,79.87564924,107.4480577,135.8976779,167.4416647,203.752048,240.2596327
RCP2.6,MFM,AFM25,EP_EU,0,0,13.09218997,34.12340118,56.95944381,82.18678286,110.9626058,140.9941762,174.5158773,211.251216,248.0296684
RCP2.6,MFM,AFM50,EP_EU,0,0,13.08219032,34.13652495,57.34324492,83.53858291,113.2242915,145.0891289,181.1456832,217.5022633,255.6258469
RCP2.6,MFM,AFM75,EP_EU,0,0,13.32867301,34.48541374,59.77404353,87.11924118,118.0224847,151.6786645,188.0240128,224.9652048,263.1026847
RCP2.6,MFM,AFM100,EP_EU,0,0,13.08204622,34.67288759,61.70326389,91.51914032,125.197631,159.2157822,196.2765882,234.3994585,275.2903137
RCP2.6,SFM,noAFM,EP_EU,0,0,13.07796604,33.97143324,57.61284646,83.35155764,112.3072426,143.6553834,178.3977811,214.7919255,252.6456472
RCP2.6,SFM,AFMfree,EP_EU,0,0,13.11131056,33.91663519,56.29732041,79.99974501,107.4791159,135.9221535,167.3905864,203.5121301,239.4307755
RCP2.6,SFM,AFM25,EP_EU,0,0,13.11131056,33.98327286,57.31426041,83.67459002,113.3296872,144.3747352,181.3798395,219.5492322,258.4723428
RCP2.6,SFM,AFM50,EP_EU,0,0,13.07413205,34.05895405,60.03711637,89.96290184,121.3511916,155.6683724,194.653171,235.9254227,279.8591765
RCP2.6,SFM,AFM75,EP_EU,0,0,13.07413205,33.95150829,61.96299103,93.55539805,128.1891246,166.7757893,209.0631605,256.4190392,302.9074226
RCP2.6,SFM,AFM100,EP_EU,0,0,13.07413205,33.93882497,64.92581198,98.88081769,141.667521,186.299959,235.5923563,286.2200904,331.633552
REF,MFM,noAFM,Clear_cut_im,69.65291779,96.46173517,117.8818432,123.7422932,125.2395338,125.2394299,129.4678328,135.4731777,143.6432819,155.4881215,168.4129882
REF,MFM,noAFM,Pulp_Timber_Plantation_im,21.01164332,23.1207125,24.24581066,28.49230696,32.28484164,39.53644836,42.5734792,46.61912811,50.11195344,54.23371615,55.82567468
REF,MFM,AFMfree,Clear_cut_im,69.65291779,96.4615646,119.709185,124.3408657,125.2605455,125.7032052,126.1154537,128.83258,133.2513616,138.5606164,144.0079421
REF,MFM,AFMfree,Pulp_Timber_Plantation_im,21.01164332,23.1207125,24.53306786,28.47192845,30.30588013,36.54901145,38.19519286,39.1361138,41.57658783,40.87634423,40.54683337
REF,MFM,AFM25,Clear_cut_im,69.65291779,96.4615646,118.7314253,124.152826,125.77833,126.2249714,127.3215562,129.9855845,135.9609997,142.1073195,149.1811155
REF,MFM,AFM25,Pulp_Timber_Plantation_im,21.01164332,23.1207125,24.50508275,28.68432755,31.44941919,33.75600962,36.20869913,39.67614314,41.35024751,41.78718185,41.12318779
REF,MFM,AFM50,Clear_cut_im,69.65291779,96.4615646,119.7032834,124.319689,125.3828088,125.8263101,126.4607195,133.3043464,143.1478503,151.4908746,162.7698026
REF,MFM,AFM50,Pulp_Timber_Plantation_im,21.01164332,23.1207125,24.53328275,28.54333005,30.59494033,34.20565157,37.12848476,39.23287331,42.32551687,44.57909825,44.3389173
REF,MFM,AFM75,Clear_cut_im,69.65291779,96.4615646,119.7089803,124.3171863,126.0246317,129.3472826,134.3911627,143.6410629,157.8134977,171.1008785,184.3083793
REF,MFM,AFM75,Pulp_Timber_Plantation_im,21.01164332,23.1207125,24.39307057,28.75939052,30.80688575,33.85137584,37.87327363,40.99452965,43.23187968,46.18323006,45.82888316
REF,MFM,AFM100,Clear_cut_im,69.65291779,96.4615646,117.8368381,123.7855417,125.6469761,132.7969605,140.7081051,154.6202148,170.566361,186.1944505,199.896863
REF,MFM,AFM100,Pulp_Timber_Plantation_im,21.01164332,23.1207125,24.48088046,29.19813833,32.59515359,35.59040818,40.21392883,44.6722043,48.75929155,52.59718412,54.25769832
REF,SFM,noAFM,Clear_cut_im,69.65291779,96.4615646,115.7114782,121.0107917,122.0149736,122.1629779,124.7809107,131.4230736,143.2212283,154.4053837,168.6378735
REF,SFM,noAFM,Pulp_Timber_Plantation_im,21.01164332,23.1207125,24.4888884,27.97083188,31.97064467,38.86536412,44.56339709,47.56493877,52.15847038,51.47086564,52.6151644
REF,SFM,AFMfree,Clear_cut_im,69.65291779,96.4615646,119.3686464,122.993753,124.6439549,125.1179371,126.1726443,127.7570874,131.258967,136.650326,143.4012974
REF,SFM,AFMfree,Pulp_Timber_Plantation_im,21.01164332,23.1207125,24.4827062,28.11520434,30.83647285,36.10600866,37.84717085,38.13155369,39.00629117,41.54416135,41.39705511
REF,SFM,AFM25,Clear_cut_im,69.65291779,96.4615646,119.5255498,123.1517808,124.2294361,126.4823451,128.0823148,134.7621809,146.5600482,159.0330138,171.5389971
REF,SFM,AFM25,Pulp_Timber_Plantation_im,21.01164332,23.1207125,24.48895297,28.51686341,32.43865882,35.68839914,38.27088243,40.91227563,42.92792316,45.8726928,45.35575802
REF,SFM,AFM50,Clear_cut_im,69.65291779,96.4615646,118.073909,122.2887865,124.0046275,132.7844832,141.9004679,157.3882128,172.9534769,192.0454544,209.4842083
REF,SFM,AFM50,Pulp_Timber_Plantation_im,21.01164332,23.1207125,24.4798864,28.675923,32.41806835,38.41203216,43.47375923,49.09368958,55.12516793,57.32335144,60.59755014
REF,SFM,AFM75,Clear_cut_im,69.65291779,96.46173517,119.4813895,123.2089903,125.1086778,139.9742883,157.0681653,177.8920729,204.6305982,232.401506,259.0491096
REF,SFM,AFM75,Pulp_Timber_Plantation_im,21.01164332,23.1207125,24.5276403,31.94744841,39.83587548,50.66121967,59.43722171,72.06940068,83.72117454,93.15403006,99.87453406
REF,SFM,AFM100,Clear_cut_im,69.65291779,96.4615646,119.4871331,123.2516133,131.9121785,147.8916496,171.5114149,201.5277144,236.5308194,287.750295,335.3806005
REF,SFM,AFM100,Pulp_Timber_Plantation_im,21.01164332,23.1207125,24.42070964,35.06108954,48.95715081,63.84868853,82.63395674,102.9135994,117.0226008,127.7893508,135.2987544
RCP2.6,MFM,noAFM,Clear_cut_im,69.65291779,96.46173517,119.7579357,126.6173687,128.7200709,129.9015615,133.4132172,139.3563872,137.5865454,147.5473761,157.4761576
RCP2.6,MFM,noAFM,Pulp_Timber_Plantation_im,21.01164332,23.1207125,24.37239063,30.7237645,36.141142,50.14965265,52.91437945,57.58365629,57.44006567,64.08303722,64.84893898
RCP2.6,MFM,AFMfree,Clear_cut_im,69.65291779,96.4615646,119.456591,126.3617642,128.9751732,129.7034323,130.6677568,128.9264429,122.6644747,124.3935135,125.71192
RCP2.6,MFM,AFMfree,Pulp_Timber_Plantation_im,21.01164332,23.1207125,24.42127057,30.6089871,40.59327021,46.08864853,49.47409494,46.73650351,45.42716167,50.31145805,49.46363902
RCP2.6,MFM,AFM25,Clear_cut_im,69.65291779,96.4615646,118.3313847,126.1155114,128.1243959,129.5001568,130.1776647,128.5027604,121.7603502,130.7636704,136.626494
RCP2.6,MFM,AFM25,Pulp_Timber_Plantation_im,21.01164332,23.1207125,24.37762104,31.29218566,36.55389978,43.28095899,51.67658177,46.34281956,49.51462485,47.66182782,52.05850975
RCP2.6,MFM,AFM50,Clear_cut_im,69.65291779,96.4615646,119.7678581,126.6579973,127.7071485,130.4393437,132.8636436,137.488026,132.9715321,145.0260945,151.5586744
RCP2.6,MFM,AFM50,Pulp_Timber_Plantation_im,21.01164332,23.1207125,24.48057797,30.94479721,37.1168537,46.00825853,47.00629024,46.50082366,45.30133151,50.90075723,50.58242668
RCP2.6,MFM,AFM75,Clear_cut_im,69.65291779,96.4615646,117.8368381,125.980321,128.1711281,133.6401125,139.7891153,147.15352,150.2970775,161.690526,170.8712316
RCP2.6,MFM,AFM75,Pulp_Timber_Plantation_im,21.01164332,23.1207125,24.45268046,31.66593655,36.21426726,47.39248113,54.16295081,54.11481587,51.56648724,56.98884553,59.10259214
RCP2.6,MFM,AFM100,Clear_cut_im,69.65291779,96.4615646,119.588503,126.6113368,128.814288,136.3939775,144.6426572,155.2569632,161.6411062,180.3966949,194.4605964
RCP2.6,MFM,AFM100,Pulp_Timber_Plantation_im,21.01164332,23.1207125,24.53306786,32.31029952,39.57437194,47.80777626,54.0937733,57.42664788,61.85535077,66.86136146,67.64451233
RCP2.6,SFM,noAFM,Clear_cut_im,69.65291779,96.4615646,119.328586,125.6700545,127.7715695,128.3277293,132.4488299,136.3552498,135.673169,149.1622931,159.7807405
RCP2.6,SFM,noAFM,Pulp_Timber_Plantation_im,21.01164332,23.1207125,24.52742541,30.22519078,35.13447515,52.17537744,57.93989735,54.42555003,57.04539717,63.02585715,68.39752877
RCP2.6,SFM,AFMfree,Clear_cut_im,69.65291779,96.46173517,118.0217951,125.0081887,127.1139306,128.4773451,129.6922456,125.5854218,118.2536281,121.9095128,125.0620565
RCP2.6,SFM,AFMfree,Pulp_Timber_Plantation_im,21.01164332,23.1207125,24.4994403,30.36220469,39.8919502,45.62021194,54.18489679,50.61515582,53.1901397,52.91102885,55.6441076
RCP2.6,SFM,AFM25,Clear_cut_im,69.65291779,96.46173517,117.626588,124.9294366,126.0434622,129.7118531,133.465622,136.2313522,136.6933805,144.4101494,157.9802837
RCP2.6,SFM,AFM25,Pulp_Timber_Plantation_im,21.01164332,23.1207125,24.47983795,31.02782818,37.1000038,45.20053279,45.8587392,48.420773,46.65304849,51.79402297,59.80832412
RCP2.6,SFM,AFM50,Clear_cut_im,69.65291779,96.4615646,119.4869284,126.0511331,126.7523867,135.8489323,146.2053892,157.617435,168.652273,184.9040313,203.2744485
RCP2.6,SFM,AFM50,Pulp_Timber_Plantation_im,21.01164332,23.1207125,24.42092452,31.93747998,38.70503113,48.53557536,52.12592552,52.68771154,57.93562402,67.85823252,72.63490199
RCP2.6,SFM,AFM75,Clear_cut_im,69.65291779,96.4615646,119.4823284,126.701707,129.7159894,137.3206735,147.8954074,166.6757616,182.3394323,204.3146193,231.6255682
RCP2.6,SFM,AFM75,Pulp_Timber_Plantation_im,21.01164332,23.1207125,24.3818903,35.88525747,50.25618445,67.23562824,82.03586598,97.13514172,116.2616965,127.6477505,146.2436207
RCP2.6,SFM,AFM100,Clear_cut_im,69.65291779,96.4615646,119.4871336,126.8806479,135.1929489,152.2886373,172.7788246,203.446934,231.4384411,266.7520239,312.5731727
RCP2.6,SFM,AFM100,Pulp_Timber_Plantation_im,21.01164332,23.1207125,24.42949895,38.15129813,54.77531816,73.64427478,93.25392858,117.0397431,132.2325807,151.4727398,169.1479395
REF,MFM,noAFM,Selection_im,16.38299164,13.05338051,10.56826376,9.216122905,8.082730864,7.176612121,6.600846303,6.448809862,6.471928702,6.572702064,6.732005015
REF,MFM,noAFM,ReducedImpactLogging_im,2.93481522,3.25800348,3.431349011,4.066817052,4.640580036,5.83638361,6.321854527,6.982970992,7.565117484,8.218063781,8.473997445
REF,MFM,AFMfree,Selection_im,16.38299164,13.05343189,10.79375329,9.416663049,8.260364768,7.324917708,6.567912091,5.926241101,5.381780989,4.914557422,4.5275948
REF,MFM,AFMfree,ReducedImpactLogging_im,3.088250918,3.428335852,3.649448915,4.266021141,4.556919809,5.585522253,5.853739759,5.997111541,6.375463821,6.262064698,6.201707216
REF,MFM,AFM25,Selection_im,16.38299164,13.05343189,10.64429811,9.282732783,8.143678835,7.223489872,6.491620033,5.914403181,5.46104866,5.192105836,4.974588745
REF,MFM,AFM25,ReducedImpactLogging_im,3.079102112,3.41817956,3.634192348,4.280451004,4.721045846,5.124014521,5.514880353,6.054305652,6.315131473,6.38198305,6.277584527
REF,MFM,AFM50,Selection_im,16.38299164,13.05343189,10.79099666,9.411601493,8.256014098,7.327321646,6.766222544,6.440889499,6.125946998,5.978499636,5.815042014
REF,MFM,AFM50,ReducedImpactLogging_im,3.066838341,3.404565275,3.624176608,4.244980711,4.570086667,5.1761705,5.643570092,5.966222836,6.44847612,6.804608336,6.767723608
REF,MFM,AFM75,Selection_im,16.38299164,13.05343189,10.7937431,9.415106001,8.258975212,7.353845215,6.915240427,6.842414736,6.675597826,6.660764053,6.633560766
REF,MFM,AFM75,ReducedImpactLogging_im,2.954805753,3.280195415,3.474786523,4.125685729,4.443975422,4.936454521,5.554487788,6.027216442,6.362924372,6.817585623,6.762351638
REF,MFM,AFM100,Selection_im,16.38299164,13.05343189,10.56823573,9.215448687,8.082544477,7.300046381,6.882845488,6.893634297,7.133294798,7.701907822,8.069971882
REF,MFM,AFM100,ReducedImpactLogging_im,2.905882566,3.225884699,3.428124929,4.113796927,4.626360425,5.108558575,5.815182281,6.496886968,7.129014116,7.723634227,8.001688226
REF,SFM,noAFM,Selection_im,16.38299164,13.05343189,10.34466647,9.026100412,7.92039614,7.026535693,6.373796334,6.244485568,6.057868444,5.979279767,5.898872143
REF,SFM,noAFM,ReducedImpactLogging_im,2.943703389,3.267870433,3.472590263,4.000459987,4.606885775,5.748822488,6.705629572,7.195123585,7.903892205,7.80585243,7.978518557
REF,SFM,AFMfree,Selection_im,16.38299164,13.05343189,10.7875716,9.407993539,8.2531826,7.320958285,6.559282511,5.917247451,5.367548939,4.906421555,4.515152254
REF,SFM,AFMfree,ReducedImpactLogging_im,3.075292912,3.413950882,3.627822104,4.179288678,4.812822931,6.005806536,7.005384841,7.516760231,8.257212248,8.154789896,8.33517455
REF,SFM,AFM25,Selection_im,16.38299164,13.05343189,10.79419976,9.416835351,8.260335221,7.334511554,6.835895041,6.61376411,6.298692368,6.170935982,5.98230964
REF,SFM,AFM25,ReducedImpactLogging_im,3.043042294,3.378148756,3.589786735,4.203674405,4.823238487,5.379499555,5.801718649,6.222857894,6.531840808,6.994109112,6.902655839
REF,SFM,AFM50,Selection_im,16.38299164,13.05343189,10.5728381,9.224474094,8.09086418,7.309206914,6.957033711,7.040791232,7.564600962,8.266050672,8.652837814
REF,SFM,AFM50,ReducedImpactLogging_im,2.908709074,3.229022468,3.43131782,4.018105798,4.610319608,5.142024875,5.545605368,5.948153681,6.243496736,6.685358492,6.597942366
REF,SFM,AFM75,Selection_im,16.38299164,13.05338051,10.7913486,9.411507721,8.315087783,7.654035061,7.483517536,7.568940666,8.41734267,9.036605587,9.570069937
