"Scenario","Ecoregion","A_org","A_new","Annual","Permanent","Pasture","Urban","For_ClearCut","For_Retention_EU","For_PlantationFuel","For_TimberPlant","For_SelectionSystem_EU","For_Selective_im","Secondary","ForOther_Extensive","ForOther_Intensive"
"REF_MFM_AF25","PA1022",5.04198205622359,1.83116242803787,0.0996330338820184,0.683181114,2.11733559641944,0,1.81e-05,0,0.0024544985,0.0016193105,0,0,0.218856025055429,0.0299450047202676,0.057776945108565
"REF_MFM_AF25","PA1101",0.214284447,0.10323775406,0,0.003595153,0.10745153994,0,0,0,0,0,0,0,0,0,0
"REF_MFM_AF25","PA1102",42.61405555469,19.0323697573,0,6.036760446,16.3041542847,0.00263066669,0.033462026,0,0,0,0,0,0.38536443435726,0.750804514428351,0.0685094252143889
"REF_MFM_AF25","PA1103",46.297252192,19.6900814546,0,2.367998857,12.5159921304,0,0.282356913,0,0,0,0,0,3.65980357605567,7.13038568649077,0.650633574453561
"REF_MFM_AF25","PA1104",22.443831152,8.8467156289,0,4.012431954,9.1155388101,0,0.013322609,0,0,0,0,0,0.145812898109069,0.284086886079053,0.0259223658118785
"REF_MFM_AF25","PA1105",10.56358624,4.00335234752,0.001312254,0.714331287,3.26088550548,0,0.070115061,0,0,0,0,0,0.804071963611686,1.56657129299391,0.142946528394399
"REF_MFM_AF25","PA1106",4.53392355926685,1.78804163734,6.24e-05,0.16649484,1.52293285666,0.0451456348,0.028200726,0,0,0,0,0,0.315444128404256,0.587416140187845,0.0801851958747539
"REF_MFM_AF25","PA1107",17.36198825,6.5360300684,0,2.760763143,6.5408878836,0,0.041784205,0,0,0,0,0,0.474244105629149,0.92396854432421,0.0843103000466415
"REF_MFM_AF25","PA1108",20.286096974346,8.502614949,4.25e-06,1.718479537,6.953414205,0.023336559346,0.084050837,0,0,0,0,0,0.961012136269568,1.87233741882551,0.170847081904925
"REF_MFM_AF25","PA1109",2.021182715,0.99035919535,0,4.15e-05,1.03078201965,0,0,0,0,0,0,0,0,0,0
"REF_MFM_AF25","PA1110",16.5446342111534,3.67130632395,0.199564216,0.88839407,5.56932933005,0.04607909718,1.67873209692767,0,0,0,0.370387461,0,1.43270857411544,0.833685660669243,1.85444738126109
"REF_MFM_AF25","PA1111",78.93366187148,35.746182503,0,6.036874431,34.557114786,0.00687367748,0.066186124,0,0,0,0,0,0.806260191207369,1.57083461106626,0.143335547726368
"REF_MFM_AF25","PA1112",19.866157954163,7.02406419041,0.001122427,0.378600941,3.52774172359,0.021299914163,0.033683174,0,0,0,0,0,3.59816607088714,4.83985255155682,0.441626961556041
"REF_MFM_AF25","PA1113",0.273916295,0.13385744074,0,0.000650007,0.13928468526,0,3.36e-06,0,0,0,0,0,3.86433386735851e-05,7.52887151537541e-05,6.86994617266086e-06
"REF_MFM_AF25","PA1114",35.03878864348,15.2243827806,0,4.350333088,14.7907338084,0.00687367748,0.018057074,0,0,0,0,0,0.20741923354729,0.404114347465184,0.0368746339875259
"REF_MFM_AF25","PA1201",25.6492308378398,14.8620714695209,2.32099499443,1.842971477041,3.7440871500081,0.19823346408,1.05701613833845,0.01510264402,6.274e-06,0,1.148422356,0,0.046594872,0.137996407299013,0.27573359110237
"REF_MFM_AF25","PA1202",8.90410401747,0.48972076766,2.858154738,1.298786841,2.70183443634,0.08197496847,0.025570272,0,0,0,0,0,0.213647722,0.629996260596705,0.604418011403295
"REF_MFM_AF25","PA1203",0.250801973736652,0.07459434199,0,0.042509552,0.07763900901,0.01561427971,0,0,0,0,0,0,0,0.00903518621249684,0.0314096048141556
"REF_MFM_AF25","PA1204",0.50125094790275,0.0621461641262,0.007310931,0.05293609462,0.2124546332538,0,0.0590847320027505,0,0,0,0.1073183929,0,0,0,0
"REF_MFM_AF25","PA1205",1.766943871148,1.35747594217,0.033275652,0.178098474,0.14870204283,0.001866924748,0.008439373,0,0,0,0.0390854624,0,0,0,0
"REF_MFM_AF25","PA1206",0.353764469287256,0.00504813092,0.106644863,0.037542517,0.03379149908,0.05923243064,0.000167593,0,0,0,0,0,0.002001662,0.0244251249546418,0.0849106486926142
"REF_MFM_AF25","PA1207",12.2785754421637,0.13483828526,3.118962302,2.022686191,4.73135086074,0.37966460547,0.017818153,0,0,0,0,0,1.402053254,0.132381645855996,0.338820144837748
"REF_MFM_AF25","PA1208",3.61806496209211,0.63787183845399,0.283849029848,1.161217670821,0.83858726087701,0,0.462851030892113,0,0,0,0.2336881312,0,0,0,0
"REF_MFM_AF25","PA1209",31.0300836644208,4.3674317882797,4.78623978076,8.04707713152,6.9072941614403,0.22530387297,4.49169056145079,0,0,0,2.205046368,0,0,0,0
"REF_MFM_AF25","PA1210",7.07189741761185,3.68474938018513,0.54774155027,0.58423967076,1.28247446978487,0.09741952774,0.288725820981853,0.01721598109,0.0002888,0,0.4106019928,0,0.158440224,0,0
"REF_MFM_AF25","PA1211",11.2298656888739,0.357326964323004,2.262331766,3.33949414935,1.601162106327,0.55023363926,1.19003500089392,0.09321213772,0,0,1.83434315,0,0.001726775,0,0
"REF_MFM_AF25","PA1212",7.10375272265873,0.04792764725,1.573745152,0.926283065,4.41951740875,0.12533853878,0.004618536,0,0,0,0,0,0.002536164,0.000253927180868563,0.00353228369785744
"REF_MFM_AF25","PA1213",16.3186054859224,0.17007341841,1.026289109,4.449651412,10.31785274059,0.19925178668,0.007145762,0,0,0,0,0,0.117233492,0.0019624024137444,0.0291453628286355
