Ecoregion,2000,2010,2020,2030,2040,2050,2060,2070,2080,2090,2100,Category
NT0707,0.026644475,0.020367528,0.021472177,0.026592742,0.033046274,0.039163309,0.050566753,0.065393305,0.08469595,0.109841659,0.141174883,CrpLnd
NT0708,2.342195559,2.40304265,2.879632302,3.276452215,3.96254759,4.633598421,4.757824681,4.583708435,4.284127735,3.943801492,3.155709272,CrpLnd
NT0709,1.124684356,1.196388611,1.467546703,1.494039636,1.563568674,1.546209885,1.118634885,1.104390411,1.342449796,1.517012363,1.702321886,CrpLnd
NT0710,4.686315112,5.218862808,5.178271464,5.090156431,4.422958513,3.576315459,1.791836956,1.361870947,0.765341754,0.557506591,0.561979912,CrpLnd
NT0801,5.027158512,5.088611028,5.817909649,6.204263016,6.608330723,7.032883281,7.391022715,7.307887834,7.597923759,7.868625152,8.273407063,CrpLnd
NT0802,0.042638394,0.038336779,0.045585956,0.051136382,0.058907741,0.068993514,0.07872077,0.093684918,0.093762738,0.075696159,0.092222854,CrpLnd
NT0803,13.515812,13.7079497,14.58520685,15.57147039,16.57575479,16.89081978,16.15787548,15.11867961,14.45100545,14.97175844,15.51473156,CrpLnd
NT0805,0.039859027,0.048526769,0.059456116,0.076988898,0.076943945,0.077067101,0.077577564,0.100276184,0.129475643,0.167914209,0.217919938,CrpLnd
NT0902,0.194515746,0.1913316,0.191356769,0.174522061,0.168825523,0.077476313,0.084232428,0.083394792,0.093958386,0.097730617,0.103140375,CrpLnd
NT0903,0.007834656,0.008231642,0.008871693,0.009176277,0.008928098,0.005744809,0.004177489,0.003484202,0.002490615,0.002487158,0.002460932,CrpLnd
NT0904,0.105208255,0.136770732,0.177801951,0.186316684,0.197228141,0.203791866,0.209242121,0.209242121,0.214750141,0.202228202,0.135375671,CrpLnd
NT0905,0.048210501,0.050432901,0.051440544,0.042077123,0.043883971,0.040322717,0.030288855,0.029872273,0.025824745,0.026110049,0.028782923,CrpLnd
NT0906,0.011544666,0.011437558,0.014186531,0.017436967,0.017703845,0.018253787,0.013060377,0.015445294,0.017571311,0.021952924,0.027651381,CrpLnd
NT0907,0.681711246,0.776420519,0.926359019,1.004101218,1.092928482,1.243345227,1.265668068,1.190434458,1.192177294,1.145668157,1.232924258,CrpLnd
NT0908,0.688011069,0.69104236,0.732053591,0.813981174,0.856425553,0.778070642,0.844580336,0.686877647,0.700386303,0.703583317,0.702557275,CrpLnd
NT0909,0.171954629,0.198774339,0.2019414,0.176746649,0.192192627,0.210442502,0.138185674,0.139249836,0.125163731,0.097284279,0.075492953,CrpLnd
NT1001,0.038672213,0.039207274,0.045296613,0.050832654,0.061025831,0.071620366,0.085428957,0.101840496,0.114817981,0.146509755,0.155348347,CrpLnd
NT1002,0.206151977,0.223825117,0.266293919,0.308634536,0.355271318,0.419894372,0.493867639,0.601809814,0.705822476,0.763305017,0.843218202,CrpLnd
NT1003,0.275167208,0.287018644,0.324973787,0.352800606,0.385925802,0.438054356,0.458803238,0.500231589,0.471792549,0.389884274,0.413694251,CrpLnd
NT1004,0.113164381,0.098919429,0.108016402,0.117298209,0.12536561,0.138386006,0.134603242,0.133994381,0.119051207,0.125689756,0.116918773,CrpLnd
NT1005,0.013923109,0.011825385,0.01398856,0.016643893,0.020200479,0.025064468,0.021088443,0.018978304,0.011815269,0.007569224,0.006074604,CrpLnd
NT1006,0.386393761,0.411997822,0.427814831,0.373129773,0.378279173,0.331612921,0.248865263,0.248034416,0.221310537,0.198824493,0.210454049,CrpLnd
NT1007,0.002176595,0.002105384,0.002231543,0.002485055,0.002101594,0.002287203,0.001788882,0.001442999,0.001658553,0.002002887,0.002114609,CrpLnd
NT1008,0.092577552,0.115073916,0.140994333,0.144578754,0.14505405,0.145300958,0.146729683,0.15329888,0.191030229,0.206805609,0.257869935,CrpLnd
NT1010,0.066297586,0.076921323,0.097784686,0.112612085,0.125070162,0.148941781,0.174938184,0.207972477,0.237632167,0.246828685,0.264561533,CrpLnd
NT1201,0.431314027,0.551510843,0.567792397,0.576332957,0.561520611,0.557671869,0.588141286,0.601958934,0.540562154,0.481973758,0.599859855,CrpLnd
NT1301,0.006537331,0.007424564,0.008634655,0.009535382,0.011129529,0.01345111,0.016428884,0.016469165,0.012887375,0.01573631,0.019439926,CrpLnd
NT1303,0.001174706,0.001149451,0.001255492,0.001423991,0.001643038,0.001927799,0.00230845,0.002715871,0.003245508,0.003642231,0.004314516,CrpLnd
NT1304,3.933766832,4.087412351,4.415430799,4.531238803,4.829260646,5.446446267,6.123024016,6.751296187,7.759644787,7.668177037,6.773935004,CrpLnd
NT1305,0.000158539,0.000206128,0.00026792,0.000348308,0.000449513,3.08E-05,4.01E-05,5.20E-05,6.76E-05,6.76E-05,6.76E-05,CrpLnd
NT1306,0.052304793,0.052254452,0.052531442,0.052019591,0.055550654,0.044962108,0.043522917,0.028842222,0.030003129,0.030695986,0.031712096,CrpLnd
NT1307,0,0,0,0,0,0,0,0,0,0,0,CrpLnd
NT1308,0.118295625,0.126135616,0.127383515,0.133010341,0.131905392,0.141336786,0.149315796,0.148642534,0.092806982,0.107898423,0.120229897,CrpLnd
NT1309,0.461141848,0.50192334,0.6001278,0.725121486,0.798612199,0.816244201,0.676114381,0.675925663,0.827476652,0.917955298,1.008816519,CrpLnd
NT1312,0.051524185,0.061328209,0.072162303,0.073977299,0.073259543,0.050326282,0.027998346,0.026767118,0.025994851,0.028742197,0.012834888,CrpLnd
NT1313,0.064803582,0.076435336,0.090134578,0.09728774,0.110342705,0.132106957,0.121419704,0.038678274,0.03286547,0.038014695,0.042797508,CrpLnd
NT1314,0.003151088,0.003144434,0.003144512,0.003144614,0.003149232,0.002950373,0.003296848,0.003307829,0.003307829,0.003308002,0.003342347,CrpLnd
NT1315,0.733552389,0.669518423,0.717763957,0.824036974,0.863302598,0.963237245,1.116646738,1.301485597,1.439678331,1.566066751,1.721956076,CrpLnd
NT1316,0.135094814,0.138678791,0.144162597,0.144162598,0.144163882,0.144155106,0.154808912,0.095130414,0.104474059,0.076709385,0.08720821,CrpLnd
NT1401,0.084838925,0.09764035,0.099184358,0.095548047,0.104482091,0.11704258,0.122349799,0.119389552,0.096207995,0.10089026,0.061787125,CrpLnd
NT1402,0.174541663,0.173367105,0.173217032,0.1477367,0.140690227,0.10194863,0.100330603,0.089563892,0.092758119,0.08996745,0.091243097,CrpLnd
NT1403,0.215978475,0.23432449,0.235710695,0.222594886,0.221978945,0.204578442,0.187657557,0.12605329,0.11585714,0.058573263,0.044754471,CrpLnd
NT1404,0.053839195,0.055470255,0.055507466,0.055497212,0.055624623,0.055148445,0.058389421,0.060730604,0.056382552,0.053773434,0.050731264,CrpLnd
NT1405,0.06730542,0.074069761,0.074741849,0.069492488,0.050725649,0.050179385,0.044227887,0.037985047,0.030646162,0.02945983,0.028655187,CrpLnd
NT1406,0.085229154,0.094925489,0.112047347,0.124861749,0.145184095,0.166785892,0.160176545,0.16370861,0.16226253,0.150104772,0.149165453,CrpLnd
NT1407,0.144452357,0.158716999,0.172948437,0.122923952,0.107312599,0.095831234,0.081474858,0.052246659,0.036041501,0.033378147,0.029678239,CrpLnd
OC0105,0,0,0,0,0,0,0,0,0,0,0,CrpLnd
OC0106,0,0,0,0,0,0,0,0,0,0,0,CrpLnd
OC0112,0,0,0,0,0,0,0,0,0,0,0,CrpLnd
OC0114,0,0,0,0,0,0,0,0,0,0,0,CrpLnd
OC0201,0,0,0,0,0,0,0,0,0,0,0,CrpLnd
OC0202,0,0,0,0,0,0,0,0,0,0,0,CrpLnd
OC0701,0,0,0,0,0,0,0,0,0,0,0,CrpLnd
OC0702,0,0,0,0,0,0,0,0,0,0,0,CrpLnd
PA0101,5.939528915,5.358424833,5.35842484,4.573334458,3.967243893,3.490071697,2.68590277,1.527723253,1.052327533,0.763594513,0.730063105,CrpLnd
PA0102,2.393067404,2.262012706,2.34275548,2.256798171,2.230979944,2.117989866,1.663642606,1.040122082,0.562418919,0.3285859,0.274691013,CrpLnd
PA0401,0.49671291,0.499037347,0.5002836,0.495138152,0.496805962,0.50259432,0.437811055,0.129102641,0.052963075,0.05225718,0.014207002,CrpLnd
PA0402,17.25550624,16.85773783,17.45246511,17.70446212,18.28935943,18.17816026,16.26622207,14.45387064,10.26481788,8.057485446,5.280832349,CrpLnd
PA0404,10.52450713,10.63014604,10.77913928,10.94204227,11.25265505,11.17308569,11.13494601,10.82183906,9.699370185,8.54706801,8.48056529,CrpLnd
PA0405,4.890886505,5.142175957,5.350975192,5.182278164,5.138410284,4.550302229,3.778529359,2.56942213,2.613941997,2.464412332,1.878060869,CrpLnd
PA0406,1.698591355,1.701342385,1.719724647,1.420139955,1.079060739,0.693155856,0.344200498,0.15167562,0.120794219,0.010945765,0.005982632,CrpLnd
PA0407,1.339130256,1.322070766,1.329153403,1.257414999,1.270415554,1.219051038,1.11389543,0.955368971,0.859910328,0.750221985,0.496287043,CrpLnd
PA0408,1.24599598,1.334942583,1.463638082,1.423815779,1.440256053,1.503889685,1.585420414,1.588891551,1.665227969,1.623653585,1.345167622,CrpLnd
PA0409,5.021531167,5.025612429,5.365120066,4.718269154,4.107498323,3.835215097,3.068402339,2.035629455,0.952703157,0.089233685,0.115910403,CrpLnd
PA0410,4.46489777,4.616037102,4.930575894,5.562815228,6.26521926,6.809180189,7.385593526,8.384402741,8.77575106,9.234165988,9.277755872,CrpLnd
PA0411,9.594690213,8.526434612,8.598186375,8.613677403,8.614318829,8.497317437,7.406629825,5.550648638,2.642575073,1.880055018,1.634932983,CrpLnd
PA0412,24.80382695,24.7445473,24.96668016,23.69787832,22.4161087,21.94550856,22.24599265,21.19509494,19.56475936,18.63679823,15.35533301,CrpLnd
PA0413,3.870693932,4.3036989,4.915934361,4.777246943,4.826591938,4.456634308,3.704522274,2.889802107,2.346815951,1.810267811,0.982477998,CrpLnd
PA0414,0.866165534,0.924153888,1.06380456,1.070878812,1.18304932,1.184576835,0.948363137,0.638159284,0.492364401,0.449997213,0.280308517,CrpLnd
PA0415,19.59642416,17.633607,17.43325815,15.71474692,14.66392684,12.62274247,10.38819334,9.377643502,7.682662226,6.009299367,5.974314489,CrpLnd
PA0416,0.806895576,0.806242086,0.806399809,0.806174485,0.805980906,0.805981539,0.805982363,0.805982363,0.691569261,0.460088714,0.457257676,CrpLnd
PA0417,3.33325433,3.274071601,3.278296819,3.108294163,3.044012464,2.529856546,2.23972152,1.412983997,0.792211939,0.74370993,0.629764354,CrpLnd
PA0418,0.977684644,0.911247317,0.94861013,0.948424638,1.012899436,1.028878327,0.897322801,0.67422877,0.610000771,0.614655423,0.356728638,CrpLnd
PA0419,22.30541078,20.99725752,20.44676381,20.2987078,19.90083196,19.46373113,18.96738247,17.97024745,17.40571669,16.90981998,14.93684759,CrpLnd
PA0420,3.296422678,3.150419636,3.278199703,3.844165399,4.613297967,5.222935919,5.421427236,5.990964874,6.533473788,6.531694808,4.692849494,CrpLnd
PA0421,2.69957529,2.740441549,2.808617556,2.739647433,2.64973832,2.147009068,1.344406064,1.183107122,0.987845935,0.002497676,0.002592403,CrpLnd
PA0422,2.409099957,2.592507631,2.860110335,3.014266667,3.179163341,3.264714829,3.403483475,3.429098475,3.211011798,2.276975226,1.652508452,CrpLnd
PA0423,0.000586005,0.000567006,0.00058263,0.000606227,0.000271236,0.000244453,0.000317453,0.000408831,0.000531461,0.000683612,0.000885279,CrpLnd
PA0424,27.82425727,26.21731017,26.36068749,26.28172482,26.2783384,22.88907525,18.02543227,14.55958624,9.203465892,6.79113666,5.383793091,CrpLnd
PA0425,0,0,0,0,0,0,0,0,0,0,0,CrpLnd
PA0426,7.207843084,6.759017366,7.100380653,7.080156168,7.090844086,6.93214309,5.935144748,3.837723641,3.6008256,3.182380691,2.071032756,CrpLnd
PA0427,0.224975793,0.22298597,0.223420938,0.190979044,0.194917996,0.193942006,0.160622964,0.133606616,0.125117539,0.124190104,0.101162305,CrpLnd
PA0428,0.656144321,0.646172814,0.647299235,0.308875038,0.240386222,0.219082223,0.206437046,0.211286279,0.235208678,0.274842445,0.280437409,CrpLnd
PA0429,0.052178633,0.052506653,0.06197621,0.050641277,0.05008881,0.049872362,0.011684834,0.011361192,0.012781234,9.36E-06,1.22E-05,CrpLnd
PA0430,7.045628145,6.943097055,6.946182453,6.942546663,6.925192167,6.667873327,5.369280608,3.642670034,3.227265076,1.638931157,0.380448392,CrpLnd
PA0431,15.66244181,15.14466338,15.32554129,15.32225921,15.50227445,15.26139793,14.35782301,12.37418636,10.77033972,9.05224294,7.661215859,CrpLnd
PA0432,2.564070539,2.536915188,2.540200094,2.333592127,2.335623201,2.189304471,1.651815459,0.628692537,0.421213111,0.402589871,0.044187478,CrpLnd
PA0433,0.692513168,0.698083042,0.70500875,0.620128187,0.529175781,0.523620708,0.378674207,0.222731802,0.222459355,0.017145014,0.020392914,CrpLnd
PA0434,0.937891467,0.861300854,0.865633081,0.869373199,0.851794824,0.846274769,0.643189321,0.620638221,0.385577456,0.187986846,0.179701154,CrpLnd
PA0435,1.239747007,1.250544573,1.265967098,1.282470702,1.343828551,1.322657335,1.305442834,1.131010073,0.977028074,1.020790783,1.023648141,CrpLnd
PA0436,5.705294459,6.171312873,6.607616965,6.842129291,6.689126326,6.35998784,6.221674568,5.073101276,4.798458485,4.052636056,3.272300744,CrpLnd
PA0437,5.704509177,5.689071433,5.689071441,5.664451549,5.598609758,5.205882103,4.723395188,2.886599973,2.301584866,1.743882386,1.20512154,CrpLnd
PA0438,0.015120218,0.015120218,0.015120218,0.015120218,0.015120218,0.015120218,0.015120218,0.015120218,0.015120218,0.015120218,0.010261575,CrpLnd
PA0439,0.347477312,0.348060529,0.393396313,0.314383427,0.224389838,0.095691528,0.020009512,0.019552876,0.020828072,0.021797988,0.022536918,CrpLnd
PA0440,1.086302901,1.144188349,1.157584275,0.998546314,0.926086006,0.808428259,0.693886369,0.577978648,0.415538695,0.233332636,0.084495814,CrpLnd
PA0441,0.278074416,0.279358213,0.282562517,0.220125363,0.157932346,0.076983177,0.057735261,0.057059431,0.050580794,0.042310281,0.039027536,CrpLnd
PA0442,0.100690906,0.02971567,0.031406338,0.031406132,0.03688721,0.036887386,0.036887632,0.014726527,0.015203731,0.015202918,0.012364965,CrpLnd
PA0443,0.245599503,0.222600177,0.222687273,0.214178232,0.214225309,0.20897139,0.208534328,0.150661682,0.14399493,0.0467109,0.027646777,CrpLnd
PA0444,0.885008101,0.885008101,0.885008101,0.885008102,0.88500816,0.885008234,0.89410317,0.904128228,0.928614543,0.945589837,0.955413909,CrpLnd
PA0445,17.57516281,17.89821575,18.34476641,18.60166552,18.71459674,18.11430564,16.2338787,16.01946028,14.95288192,10.50226242,5.379912519,CrpLnd
PA0446,9.469429927,9.346233466,9.506139432,9.551950343,9.609957222,9.339566491,8.618926549,6.011396894,3.230819243,2.339034092,1.6200643,CrpLnd
PA0501,2.044259834,2.151412478,2.260934562,2.232638993,2.302830065,2.136066848,1.887268651,1.08839436,0.959355875,0.441329841,0.088981561,CrpLnd
PA0502,0.136718143,0.128695273,0.127897761,0.129312987,0.135142711,0.140933234,0.161632897,0.188301195,0.223281387,0.238738781,0.2471107,CrpLnd
PA0503,0.124281532,0.124551392,0.14698058,0.141156734,0.141082986,0.131841375,0.131893648,0.133786771,0.134769545,0,0,CrpLnd
PA0504,4.530380624,4.448736981,4.537628733,4.20260901,4.155754483,4.066703634,4.020813033,3.199464352,3.168174467,2.466933583,2.048813648,CrpLnd
PA0505,0.17248658,0.149171347,0.149171347,0.149171347,0.149171347,0.149147306,0.139447248,0.136351745,0.087270008,0.052403975,0.052340641,CrpLnd
PA0506,0.033442626,0.033934224,0.034895844,0.0342907,0.036102016,0.042099592,0.040815091,0.033994341,0.022636818,0.013974542,0.007182364,CrpLnd
PA0507,1.117687106,1.112558628,1.118438413,1.054977955,1.059213431,1.044239138,0.985022853,0.82930535,0.652796386,0.451069323,0.223205974,CrpLnd
PA0508,0.095603477,0.065600009,0.064836453,0.069073922,0.074695486,0.089505537,0.106872344,0.131166448,0.14665864,0.029317871,0.02455922,CrpLnd
PA0509,0.114553108,0.065151267,0.065151267,0.061816294,0.062268762,0.063538046,0.063461703,0.062024136,0.033520283,0.033640994,0.020979802,CrpLnd
PA0510,0.000967939,0.000965505,0.001014501,0.001116831,0.000232636,0.000191371,0.000247955,0.000312727,0.000406484,0.000510419,0.000655062,CrpLnd
PA0511,0.082218799,0.079114963,0.079306808,0.040699931,0.027662458,0.027031283,0.027852324,0.03306783,0.04111939,0.051216952,0.055507828,CrpLnd
PA0512,0,0,0,0,0,0,0,0,0,0,0,CrpLnd
PA0513,0.750022247,0.788193612,0.789269117,0.780685139,0.783611857,0.75238816,0.541974926,0.27001963,0.137562637,0.136631344,0.13635105,CrpLnd
PA0514,0.073924638,0.076259667,0.080553931,0.06942897,0.070631397,0.073787286,0.075456243,0.07272712,0.071752637,0.063269936,0.060578079,CrpLnd
PA0515,3.840281086,4.251788221,4.777170972,5.094602557,5.436979114,5.669364312,5.898437392,6.181797975,6.242230615,5.230495212,4.459608849,CrpLnd
PA0516,0.090512839,0.080205949,0.080431046,0.077584853,0.07454337,0.075313984,0.078170552,0.075154708,0.070091187,0.070802132,0.069490592,CrpLnd
PA0517,0.021129212,0.0201491,0.020186502,0.020737389,0.021442686,0.022051951,0.017554773,0.008226517,0.006664567,0.006274802,0.006272298,CrpLnd
PA0518,0.781642552,0.718251153,0.718251154,0.699525124,0.688274014,0.594704558,0.431106586,0.380016118,0.076815891,0.052175727,0.047014791,CrpLnd
PA0519,0.39721422,0.397216755,0.397220147,0.397224431,0.397230095,0.397237288,0.397246726,0.397261448,0.400973208,0.400907642,0.400919034,CrpLnd
PA0520,0,0,0,0,0,0,0,0,0,0,0,CrpLnd
PA0521,0.067277257,0.055503303,0.049101314,0.049661396,0.056459428,0.064442667,0.068185799,0.06845522,0.066106001,0.065207752,0.064874638,CrpLnd
PA0601,0.24750427,0.245776043,0.245783337,0.245792815,0.245793222,0.245793166,0.245743739,0.245346902,0.245347761,0.245342782,0.245324582,CrpLnd
PA0602,0,0,0,0,0,0,0,0,0,0,0,CrpLnd
PA0603,0.001921804,0.001921804,0.001921804,0.001921804,0.001921804,0.001921804,0.001921804,0.001921804,0.001921804,0.001921804,0.001921804,CrpLnd
PA0604,0.000248208,0.000248208,0.000248208,0.000248208,0.000248208,0.000248208,0.000248208,0.000248208,0.000248208,0.000248208,0.000248208,CrpLnd
PA0605,0,0,0,0,0,0,0,0,0,0,0,CrpLnd
PA0606,0.029807983,0.025002154,0.025002154,0.025002154,0.024991031,0.024697546,0.024530802,0.022947336,0.022558869,0.017029261,0.014118352,CrpLnd
PA0607,0.022071821,0.022071821,0.022071821,0.022071821,0.022071821,0.022071821,0.022071821,0.022071821,0.022071821,0.022071821,0.018667529,CrpLnd
PA0608,2.222213468,1.920657417,2.037840992,2.149267059,2.275223627,2.400820127,2.623975575,2.194875291,2.124696864,2.262768142,2.185612452,CrpLnd
PA0609,0.02512288,0.026286486,0.027820793,0.029788435,0.03236063,0.035673968,0.021228146,0.021228712,0.021229033,0.021227635,0.021227635,CrpLnd
PA0610,0.241279482,0.241279482,0.241279725,0.241279968,0.241279968,0.241721665,0.241857798,0.241920391,0.254333767,0.273228098,0.299185003,CrpLnd
PA0611,0.353809181,0.353809181,0.353809238,0.353809295,0.353809295,0.353809295,0.354479438,0.354635147,0.370570636,0.371798804,0.384367552,CrpLnd
PA0801,1.995659511,1.97797423,2.138794898,2.218153751,2.201823263,2.212134286,2.228131476,2.233641835,2.266541959,2.299198994,2.239985166,CrpLnd
PA0802,0.338815024,0.31694748,0.303962909,0.304197375,0.311576725,0.322844006,0.350421166,0.375683234,0.398990911,0.501572952,0.631856723,CrpLnd
PA0803,0.788336957,0.797876652,0.855924623,1.016115074,1.182718199,1.34946331,1.56519833,1.614233439,1.644854454,1.66307689,1.663061477,CrpLnd
PA0804,0.108630696,0.106521744,0.124269149,0.147039688,0.1767954,0.215131088,0.195953125,0.184792968,0.169335122,0.150124978,0.128342105,CrpLnd
PA0805,4.364603492,4.432955835,4.882976068,5.255467091,5.939955113,6.690815999,7.079721825,6.449114113,6.935708333,7.404619229,6.169052651,CrpLnd
PA0806,0.182495807,0.092272806,0.059522007,0.059542211,0.061708233,0.075867107,0.084050146,0.088839022,0.092943466,0.099056722,0.102216855,CrpLnd
PA0807,0,0,0,0,0,0,0,0,0,0,0,CrpLnd
PA0808,1.380016474,1.360637493,1.402605344,1.415830514,1.397609042,1.398357377,1.39976681,1.410608643,1.415713556,1.407298187,1.227829132,CrpLnd
PA0809,4.989890089,4.989890089,4.986042612,4.986042616,4.995061915,5.007950258,5.208696459,5.596021049,6.125668682,6.489801881,6.763607484,CrpLnd
PA0810,8.526076245,8.526076245,8.572460638,8.572642412,8.802040192,9.550195476,9.857739509,10.15341628,10.41371893,11.08474515,11.9276832,CrpLnd
PA0811,0.881182925,0.881182925,0.881182925,0.881182926,0.89087986,0.904370659,0.923354151,0.939697121,0.960524173,1.149354374,1.39258132,CrpLnd
PA0812,3.478022268,3.426243077,3.536052784,3.521075379,3.549697152,3.451793883,3.11186548,2.75557557,2.390710696,1.756226209,1.062218887,CrpLnd
PA0813,4.097462732,3.964282801,4.171490619,4.516990508,4.899090347,5.134128535,5.428134692,5.48417743,5.608043859,4.524614973,3.361900423,CrpLnd
PA0814,30.5724566,30.53920593,30.57180774,30.56763379,30.44747398,30.38154645,30.19500018,30.15022988,29.72829863,29.10438388,28.68344548,CrpLnd
PA0815,0.002313413,0.002313413,0.002313413,0.002313413,0.002313413,0.002313413,0.002313413,0.002313413,0.002373468,0.002373468,0.002375271,CrpLnd
PA0816,0.012632868,0.012632891,0.012633132,0.012633195,0.012633386,0.012633501,0.012633792,0.012634239,0.012634724,0.012632624,0.012632624,CrpLnd
PA0817,0.478357193,0.478357193,0.478357777,0.478358537,0.478358537,0.478358537,0.478358537,0.478358537,0.491785078,0.491785079,0.491785117,CrpLnd
PA0818,0.45201685,0.395046741,0.380498771,0.381650867,0.40228764,0.494887455,0.535198123,0.558997705,0.554712559,0.552820134,0.549159061,CrpLnd
PA0901,1.785083528,1.2942451,1.283202347,1.233388425,1.228894139,1.225965762,1.205759262,0.522000393,0.520019608,0.398513283,0.128329332,CrpLnd
PA0902,0.543924311,0.543924311,0.544218264,0.544218263,0.544209698,0.424787112,0.254292779,0.189689229,0.079720502,0.073475167,0.092650203,CrpLnd
PA0903,0.379875327,0.361157984,0.361157984,0.360207283,0.360207283,0.360207283,0.32483604,0.324799723,0.324641415,0.099876488,0.053462987,CrpLnd
PA0904,2.703212114,2.700345934,2.700345934,3.082964721,3.064152766,2.911406741,2.701142512,2.663245796,2.312427816,1.958402503,1.341135639,CrpLnd
PA0905,0.127137908,0.127221309,0.127877203,0.127651913,0.13014648,0.129784712,0.094390981,0.094408072,0.09010187,0.060121818,0.068817411,CrpLnd
PA0906,0.976149849,0.961535876,0.961535876,0.961539827,0.961854025,0.961722626,0.950900225,0.817859878,0.821641046,0.825484202,1.059428751,CrpLnd
PA0907,0.315781927,0.287945343,0.288561068,0.27049625,0.271008733,0.270881005,0.26806714,0.104246823,0.090595419,0.0191887,0.018438719,CrpLnd
PA0908,0.357186909,0.357186536,0.357025992,0.353406318,0.357377501,0.358933316,0.358053271,0.30750572,0.308531012,0.308219402,0.282010447,CrpLnd
PA1001,0.049444326,0.042599752,0.040979571,0.044102776,0.048660669,0.054392134,0.067793931,0.083767127,0.104420404,0.115225139,0.12849318,CrpLnd
PA1002,0.193197911,0.174610346,0.168640359,0.118497656,0.137729732,0.153680223,0.154391982,0.147867537,0.109319874,0.105907986,0.105915372,CrpLnd
PA1003,0.835198412,0.83377499,0.841516589,0.666923201,0.68026503,0.708727871,0.701718963,0.681298865,0.655785951,0.559287788,0.531964129,CrpLnd
PA1004,0.000555126,0.000575385,0.000717707,0.000841539,0.000875776,0.000920285,0.000920285,0.000807094,0.000727413,0.000887462,0.000887462,CrpLnd
PA1005,0.113659138,0.113659138,0.113773353,0.113773353,0.117280029,0.137443455,0.134292181,0.119243758,0.083810756,0.053370465,0.028568182,CrpLnd
PA1006,0.335972724,0.307086595,0.322814406,0.343372586,0.371638933,0.416612479,0.468634322,0.492023054,0.5388163,0.528252797,0.510878639,CrpLnd
PA1007,0,0,0,0,0,0,0,0,0,0,0,CrpLnd
PA1008,0.265616344,0.281035348,0.317642059,0.360697636,0.393910842,0.409051588,0.456628477,0.465104586,0.466186191,0.329315388,0.327052236,CrpLnd
PA1009,0.189756042,0.18848161,0.18848161,0.188416892,0.188041396,0.188427151,0.185255959,0.185401904,0.136036474,0.052639838,0.013892241,CrpLnd
PA1010,0.105804998,0.113340155,0.113340155,0.109808679,0.109809012,0.107534099,0.101263806,0.062323486,0.062135067,0.016787282,0.016787283,CrpLnd
PA1011,0.000765995,7.26E-05,6.96E-05,6.80E-05,6.96E-05,7.19E-05,7.51E-05,7.89E-05,8.39E-05,8.38E-05,8.58E-05,CrpLnd
PA1012,0.567473513,0.5876682,0.633733169,0.671903593,0.72368037,0.809439818,0.83757865,0.752264459,0.73275646,0.606188868,0.489976215,CrpLnd
PA1013,1.957476487,1.176914761,1.163066125,1.258891697,1.311312865,1.419492924,1.458422205,1.393167732,1.654633768,1.20583042,0.990848706,CrpLnd
PA1014,0.02543538,0.024338127,0.026872018,0.02687847,0.022824161,0.022835065,0.022999156,0.024229619,0.024253576,0.021911541,0.021807729,CrpLnd
PA1015,0.036573947,0.002922976,0.002811308,0.003106614,0.003490378,0.003989409,0.004170306,0.004176182,0.00188167,0.001888137,0.001896544,CrpLnd
PA1016,0.01262473,0.012508744,0.012516598,0.012539618,0.01256962,0.012608463,0.0126591,0.012613309,0.012666356,0.01265012,0.012650553,CrpLnd
PA1017,0.566788251,0.533604142,0.53536976,0.540650978,0.557198217,0.530286801,0.404662649,0.224370332,0.147526179,0.128854808,0.127576725,CrpLnd
PA1018,0.100353225,0.101592926,0.106617582,0.100513372,0.106052119,0.105960268,0.102953502,0.095248067,0.077942817,0.06261199,0.052377794,CrpLnd
PA1019,0.41589688,0.17243932,0.136631744,0.141737214,0.154115402,0.176336711,0.180405935,0.179717894,0.151859736,0.146971984,0.139398685,CrpLnd
PA1020,0.035785865,0.029598445,0.029870949,0.030733462,0.031851866,0.033198143,0.033295276,0.022977113,0.010680913,0.010279998,0.0101238,CrpLnd
PA1021,0.612333389,0.62171746,0.647134638,0.599101629,0.632183545,0.643869748,0.636973976,0.604479495,0.573614129,0.540734104,0.525416305,CrpLnd
PA1022,0.173045985,0.17288426,0.175047214,0.094448105,0.106668658,0.118820145,0.115313129,0.108634825,0.089794286,0.082837879,0.08026882,CrpLnd
PA1101,0,0,0,0,0,0,0,0,0,0,0,CrpLnd
PA1102,0,0,0,0,0,0,0,0,0,0,0,CrpLnd
PA1103,0,0,0,0,0,0,0,0,0,0,0,CrpLnd
PA1104,0,0,0,0,0,0,0,0,0,0,0,CrpLnd
PA1105,0.001312231,0.001312231,0.001312231,0.001312231,0.001312231,0.001312231,0.001312231,0.001312231,0.001312231,0.001312231,0.001312231,CrpLnd
PA1106,6.24E-05,6.24E-05,6.24E-05,6.24E-05,6.24E-05,6.24E-05,6.24E-05,6.24E-05,6.24E-05,6.24E-05,6.24E-05,CrpLnd
PA1107,0,0,0,0,0,0,0,0,0,0,0,CrpLnd
PA1108,4.25E-06,4.25E-06,4.25E-06,4.25E-06,4.25E-06,4.25E-06,4.25E-06,4.25E-06,4.25E-06,4.25E-06,4.25E-06,CrpLnd
PA1109,0,0,0,0,0,0,0,0,0,0,0,CrpLnd
