Ecoregion,2000,2010,2020,2030,2040,2050,2060,2070,2080,2090,2100,Category
NT0223,0.267574581,0.268563503,0.268929354,0.268929354,0.268929354,0.263965672,0.254360527,0.199517919,0.163438675,0.15379837,0.140999793,NatLnd
NT0224,0.134318017,0.122512445,0.09592804,0.073797496,0.044202319,0.037939837,0.001294428,0.000942763,0.005448168,0.000747592,0.010560963,NatLnd
NT0225,0.094615925,0.094615925,0.094615925,0.080995726,0.041739743,0.041739743,0.041739743,0.041739743,0.041739743,0.041739743,0.041739743,NatLnd
NT0226,0.039700056,0.00581593,0.00581593,0.00581593,0.00581593,0.00581593,0.00581593,0.00581593,0.00581593,0.00581593,0.00581593,NatLnd
NT0227,0.171742454,0.171742454,0.171742454,0.171742454,0.171742454,0.169378334,0.169378334,0.169378334,0.169378334,0.165259627,0.164418617,NatLnd
NT0228,0.50077045,0.47290346,0.445829724,0.421505039,0.409845507,0.413630429,0.386434757,0.440557976,0.443075239,0.518139429,0.527396503,NatLnd
NT0229,1.219828474,1.226717587,1.194517957,1.023315968,0.986945109,0.967176575,0.950639144,0.927441918,0.907671879,0.905221636,0.905221636,NatLnd
NT0230,0.306639983,0.304838996,0.301118343,0.297856843,0.266136045,0.335966099,0.394457829,0.495805448,0.42814744,0.416318805,0.456937842,NatLnd
NT0232,0.785755209,0.973941331,0.974530554,0.974489724,0.944603343,0.928817746,0.909061587,0.828475583,0.783869925,0.763031225,0.817210117,NatLnd
NT0233,0.057724625,0.057724625,0.057724625,0.030788528,0.030788528,0.031069625,0.050938254,0.079361997,0.084536772,0.093426832,0.097609472,NatLnd
NT0235,0.090863476,0.090863476,0.064972445,0.065806505,0.063025466,0.058127223,0.058156243,0.122502196,0.192880771,0.212419827,0.404148875,NatLnd
NT0301,0.078908842,0.078908842,0.044225891,0.034520013,0.034512781,0.03450338,0.022675095,0.010655184,0.003469349,0.003469349,0.003469349,NatLnd
NT0302,0.022452916,0.017410757,0.013315822,0.002430704,0.002430704,0.002482063,0.000179436,0.000179436,0.000179436,0.002434151,0.000783859,NatLnd
NT0303,1.250650555,1.087561209,0.98344644,0.664168002,0.364864727,0.18226112,0.174374391,0.179128145,0.318477028,0.446444161,0.53667019,NatLnd
NT0304,0.058914575,0.024885423,0.011338222,0.000898735,0.000458215,0.000103496,5.81E-05,0,0,0,0,NatLnd
NT0305,0.169441729,0.14368578,0.041408475,0.01031813,0.015399544,0.007346579,1.00E-17,0,0,0.004391952,0,NatLnd
NT0306,0.02875911,0.041552549,0.030263045,0.018456635,0.018912293,0.018258362,0.016508891,1.00E-17,0.000378131,0.002020556,0.001171993,NatLnd
NT0307,0.038613806,0.038613806,0.038613806,0.038613806,0.038613806,0.038613806,0.038613806,0.038613806,0.038613806,0.038613806,0.038613806,NatLnd
NT0308,0.120839264,0.120040498,0.119191137,0.109242636,0.08789724,0.118591333,0.147551126,0.157166433,0.168608827,0.156653188,0.169048769,NatLnd
NT0309,0.336515296,0.334220357,0.331730247,0.321096485,0.231050422,0.238904947,0.246097532,0.422691862,0.262602781,0.215666688,0.237429907,NatLnd
NT0310,0.642745112,0.573419867,0.495392357,0.438316579,0.412855702,0.422160952,0.488243759,0.555260475,0.631891076,0.901636477,0.984898446,NatLnd
NT0401,0,0,0,0,0,0,0,0,0,0,0,NatLnd
NT0402,4.98674551,4.988941972,4.989758984,4.989758986,4.988213906,4.66158039,3.808449504,3.297636495,3.085245694,2.996533165,2.948426612,NatLnd
NT0404,8.043465947,8.144567601,9.038596201,9.038488973,9.037386622,8.881755782,8.850368911,8.868884447,8.86866811,8.866712154,8.868301639,NatLnd
NT0702,0.179816338,0.177221407,0.177221407,0.174266809,0.172727449,0.170726281,0.168737077,0.167965675,0.162744194,0.161890501,0.167778244,NatLnd
NT0703,1.257183865,1.253665777,1.159479881,1.113759273,1.102303056,1.091705428,1.009048204,0.915640929,0.929790752,0.926655392,0.925570943,NatLnd
NT0704,43.65259274,44.26972637,43.65759956,42.2446502,41.28736991,37.77674966,36.2352113,34.05629247,30.86510073,27.98766379,26.43601851,NatLnd
NT0707,2.715232734,2.716473992,2.742393888,2.41073567,2.409260694,2.335296949,2.324469193,1.922866398,1.914039407,1.717701372,1.715760352,NatLnd
NT0708,2.533504387,2.49530406,2.361087956,2.216657359,2.183635567,2.10904895,2.073318621,2.397614069,2.393851318,2.496521176,2.565089225,NatLnd
NT0709,16.03492853,16.01940399,16.01369779,15.59609878,15.57023658,15.55797052,15.54801394,15.48355544,15.45175755,15.44257341,14.5356191,NatLnd
NT0710,13.75236943,8.757653117,8.211814961,6.896438682,6.726171557,5.224963587,3.794019548,2.818881825,2.818906701,2.816902617,2.841019425,NatLnd
NT0801,6.736406274,6.737122274,6.398150762,5.928088144,5.702732345,5.2949983,4.916855089,4.83461523,4.761820306,4.770859266,4.76063368,NatLnd
NT0802,17.02977606,17.11341382,17.20931507,17.20747614,17.20747073,17.20543988,17.20543179,17.20549057,17.20659112,17.24327459,17.24065042,NatLnd
NT0803,3.386330062,3.169144027,1.81876915,1.296634243,0.921794654,0.675189885,0.503489297,0.480055582,1.330664179,1.921007432,3.87534152,NatLnd
NT0805,36.62715028,36.80542401,38.15862159,38.15860976,38.14958017,37.72034989,37.03879012,35.93700306,34.43067372,32.49132085,29.81185253,NatLnd
NT0902,0.063277561,0.0595174,0.022823197,0.010736153,0.000152805,9.23E-05,0,1.00E-17,1.00E-17,1.00E-17,1.00E-17,NatLnd
NT0903,0.005485111,0.004647503,0.001311555,0.000336543,0.000498809,0.000239621,0,0,0,0.000108456,0,NatLnd
NT0904,0.241867619,0.226086381,0.205570771,0.205570771,0.177412666,0.003169106,0,0,0,0,0,NatLnd
NT0905,0.070686582,0.070686582,0.070686581,0.040641757,0.0167047,0.012057579,0.012057579,0.012057579,0.012057579,0.012057579,0.011225026,NatLnd
NT0906,0.218666909,0.218666909,0.230614137,0.230520448,0.23038124,0.230230567,0.230027154,0.226557877,0.226548936,0.22654223,0.2265372,NatLnd
NT0907,1.382592489,1.382592488,1.316298611,0.973493984,0.961535881,0.9375054,0.932510592,0.865131549,0.699497033,0.699365469,0.663208313,NatLnd
NT0908,0.281355309,0.281291803,0.219776087,0.166825623,0.14262959,0.125326708,0.122668267,0.161925791,0.1621123,0.167704919,0.274034464,NatLnd
NT0909,0.471987873,0.420529797,0.409373739,0.392617273,0.38706863,0.379382187,0.368801531,0.364236168,0.36402191,0.36402191,0.364124973,NatLnd
NT1001,6.337052519,6.905002524,7.118119884,7.118105228,7.117885483,7.117599369,7.117297264,7.115680475,7.113178207,7.110323378,7.107854881,NatLnd
NT1002,5.529920233,6.127024745,6.586661107,6.591014674,6.58468458,6.567422786,6.5714989,6.582708791,6.589409893,6.615492712,6.627116188,NatLnd
NT1003,3.080869497,3.151615603,3.159898062,3.133798499,3.133753795,3.043913427,2.935302038,2.885946599,2.90298193,2.689438055,2.551073794,NatLnd
NT1004,0.278229031,0.284845959,0.285153464,0.285153464,0.285153464,0.280933751,0.272868942,0.246678953,0.206288622,0.188244736,0.171006231,NatLnd
NT1005,0.122833467,0.122833467,0.122833467,0.101116935,0.101116935,0.101116935,0.101116935,0.101116935,0.101116935,0.101116935,0.101116935,NatLnd
NT1006,1.095581528,1.095758131,1.017397326,0.664841795,0.468103397,0.449117901,0.448780544,0.448547692,0.443814516,0.436127269,0.432911195,NatLnd
NT1007,0.067940453,0.069839327,0.066100521,0.062882132,0.057415845,0.05677297,0.056259779,0.054037185,0.049852785,0.04986876,0.04986876,NatLnd
NT1008,8.09863175,8.100707903,8.101648634,8.101644556,8.10112913,8.100490396,8.100373284,8.100417999,8.101197888,8.100019396,8.099684913,NatLnd
NT1010,5.128724855,5.45831479,5.617026433,5.605438214,5.586613296,5.561937361,5.561930245,5.561839724,5.562126479,5.581474139,5.582768103,NatLnd
NT1201,8.999079019,9.006177097,9.009841648,9.009773666,9.008676642,8.98821153,8.965572513,8.974778641,8.974320446,8.971592952,8.971667201,NatLnd
NT1301,0.120737302,0.120737302,0.214729971,0.212521363,0.211426172,0.210240781,0.208640465,0.208546675,0.208476334,0.208423577,0.20838401,NatLnd
NT1303,2.756093628,2.885155768,2.969046409,2.969022193,2.968990709,2.968949783,2.96890812,2.968867426,2.968789512,2.968676531,2.968776183,NatLnd
NT1304,19.27413811,20.13540443,19.96792738,19.45645233,19.27883546,19.10767293,18.28053172,16.64472858,16.34841018,16.86333178,16.66306442,NatLnd
NT1305,0.022078835,0.026475526,0.018103033,0.012451378,0.01497199,0.014907627,0.014823954,0.01471518,0.014573773,0.014573773,0.014416401,NatLnd
NT1306,0.02235429,0.018698569,0.01350058,0.003704891,0.003041601,0.002451388,0.001351106,0,0,0.000707211,0.000272421,NatLnd
NT1307,0.27704,0.27704,0.27704,0.27704,0.27704,0.27704,0.27704,0.27704,0.27704,0.27704,0.27704,NatLnd
NT1308,1.649297816,1.714091124,1.673660797,1.611740427,1.544777243,1.527287566,1.511904201,1.479931291,1.433775116,1.430931741,1.429132093,NatLnd
NT1309,4.002766874,4.002766873,4.099818162,4.071699317,4.045994538,4.033467897,4.025794273,3.991911026,4.015891004,4.015424404,4.015387652,NatLnd
NT1312,0.035361279,0.03284102,0.030060819,0.023496547,0.00375661,0.000311835,3.45E-05,3.45E-05,0.001107239,0.000833534,0.001237879,NatLnd
NT1313,0.671680982,0.733378179,0.746615886,0.740476612,0.737157968,0.72979072,0.727518296,0.726382559,0.759042681,0.756816924,0.754381413,NatLnd
NT1314,0.127005072,0.127005072,0.126623078,0.126623078,0.126580106,0.125139563,0.125120735,0.125120735,0.125120735,0.124160366,0.123647909,NatLnd
NT1315,4.199814059,4.649146539,4.748204567,4.739235661,4.725062678,4.697914699,4.670178668,4.62071307,4.56082509,4.574353281,4.537510865,NatLnd
NT1316,0.087035983,0.086776714,0.086776714,0.046431712,0.046347497,0.046768554,0.076521751,0.119097524,0.127013394,0.140428183,0.146705324,NatLnd
NT1401,0.82157218,0.835345864,0.864089714,0.836307439,0.825971636,0.809253568,0.799027982,0.792213347,0.792346562,0.786847734,0.788919566,NatLnd
NT1402,0.168822053,0.151856092,0.076649651,0.050042102,0.040773367,0.04027285,0.023970551,0.012141685,0.0048337,0.006967446,0.005303592,NatLnd
NT1403,0.117483643,0.107959322,0.097055671,0.08106196,0.065512162,0.068190978,0.071147274,0.119424181,0.155485434,0.164723744,0.17181909,NatLnd
NT1404,0.082808533,0.082704223,0.079829569,0.079285203,0.07848162,0.077283944,0.077741663,0.082897428,0.08410624,0.093181953,0.092491865,NatLnd
NT1405,0.244021571,0.299404288,0.284345785,0.261616422,0.216710135,0.212657127,0.207242511,0.2065858,0.20469034,0.202609703,0.201410868,NatLnd
NT1406,0.3176117,0.316870206,0.296996335,0.246977869,0.218513608,0.206783071,0.17849208,0.161978032,0.15901019,0.189007129,0.177334858,NatLnd
NT1407,0.045746311,0.041098297,0.036141254,0.024782995,0.02397536,0.020160423,0.016709913,0.016658849,0.020948045,0.026388081,0.02474604,NatLnd
OC0105,0.034176921,0.034176921,0.034176921,0.034176921,0.034176921,0.034176921,0.034176921,0.034176921,0.034176921,0.034176921,0.034176921,NatLnd
OC0106,0.179767492,0.179767492,0.179767492,0.179767492,0.179767492,0.179767492,0.179767492,0.179767492,0.179767492,0.179767492,0.179767492,NatLnd
OC0112,0,0,0,0,0,0,0,0,0,0,0,NatLnd
OC0114,0,0,0,0,0,0,0,0,0,0,0,NatLnd
OC0201,0.040413079,0.040413079,0.040413079,0.040413079,0.040413079,0.040413079,0.040413079,0.040413079,0.040413079,0.040413079,0.040413079,NatLnd
OC0202,0.172326314,0.172326314,0.172326314,0.172326314,0.172326314,0.172326314,0.172326314,0.172326314,0.172326314,0.172326314,0.172326314,NatLnd
OC0701,0.051086427,0.051086427,0.051086427,0.051086427,0.051086427,0.051086427,0.051086427,0.051086427,0.051086427,0.051086427,0.051086427,NatLnd
OC0702,0.036989767,0.036989767,0.036989767,0.036989767,0.036989767,0.036989767,0.036989767,0.036989767,0.036989767,0.036989767,0.036989767,NatLnd
PA0101,7.97683523,6.05986199,4.506401392,2.988536319,2.26749728,2.041565208,2.402389926,2.854494915,3.612801349,3.804761008,3.999144286,NatLnd
PA0102,8.514881365,7.62168456,5.5180503,4.812066729,4.415210367,4.302142974,4.539814802,5.243866678,5.811653567,6.033623537,6.219793671,NatLnd
PA0401,0.26082479,0.225774084,0.208530721,0.169918749,0.15802185,0.148737526,0.144237359,0.148770563,0.160817406,0.168625591,0.17611764,NatLnd
PA0402,10.23632753,9.384816847,9.261864006,8.973387624,8.665745033,8.366253885,7.680849686,6.871342116,6.151329338,5.486673595,5.021775076,NatLnd
PA0404,3.018862333,2.63653892,2.426203336,2.241940214,1.947731604,1.669691047,1.521098589,1.570068913,1.465191847,1.478201746,1.64862368,NatLnd
PA0405,1.095984445,1.063311053,1.028382663,1.027264591,1.028118972,1.028314691,1.05088476,1.049977603,1.434910538,1.912876868,2.016878875,NatLnd
PA0406,1.843742158,1.435505747,1.41919287,1.387044468,1.364598209,1.301758781,1.299055771,1.43288523,1.435162676,1.462955818,1.455503864,NatLnd
PA0407,0.43534987,0.17203985,0.163223606,0.157037884,0.105744103,0.089520947,0.122286231,0.101325286,0.1942071,0.076907753,0.07686917,NatLnd
PA0408,4.759901008,4.71612421,4.652980087,4.084304987,3.9750191,3.885682627,3.504860719,2.988950203,2.743693007,2.695882921,2.695863688,NatLnd
PA0409,3.140156902,2.515559401,2.249910659,1.74077659,1.50309112,1.31387415,1.073291075,0.894492784,0.704025128,0.586814063,0.462189537,NatLnd
PA0410,2.948282205,2.927534081,2.888365666,2.268354471,1.589948599,0.701409337,0.30479761,0.137708697,0.009659933,0.002248824,4.30E-16,NatLnd
PA0411,10.97027901,5.859679049,5.636979565,3.368998628,3.295093097,3.335192311,3.386954961,3.463944867,3.840871412,4.640135383,5.604757861,NatLnd
PA0412,4.455274678,4.183585767,4.048361053,3.158072665,2.747219389,2.417953642,2.403529555,3.115018543,3.675158694,3.491330255,4.420004127,NatLnd
PA0413,1.626380179,1.42705273,1.016710222,0.347886809,0.087071806,0.0423329,0.012653774,0.014388789,0.038640861,0.181685065,0.281489605,NatLnd
PA0414,0.519026187,0.471156771,0.185514736,0.082805413,0.081997815,0.056293783,0.049592545,0.09385838,0.161531617,0.209362583,0.570690674,NatLnd
PA0415,4.043291944,2.992911551,2.15910018,1.309640925,0.902817684,0.835579435,2.191815062,4.156781256,5.803586341,6.575169417,6.996193329,NatLnd
PA0416,0.698545154,0.698486607,0.698400623,0.678317578,0.62397363,0.565957378,0.555982226,0.554522093,0.55362861,0.55362861,0.55362861,NatLnd
PA0417,3.384746066,1.586217593,1.360117076,1.09779094,0.885373345,0.878083718,0.839459433,1.054117335,1.250315352,1.229355918,1.320584556,NatLnd
PA0418,1.187813788,1.018597928,0.845791267,0.46026884,0.279329169,0.201328358,0.13812092,0.120201827,0.1977516,0.259233498,0.278376668,NatLnd
PA0419,12.60560314,12.59968255,12.56251845,12.06987558,11.42601396,10.92815163,10.46617375,10.21887772,10.05562142,10.0521542,10.46695081,NatLnd
PA0420,3.113482445,3.032113131,2.944375655,2.864759082,2.680407202,2.123856043,1.626643432,1.195912581,0.609447531,0.007223942,5.00E-16,NatLnd
PA0421,0.496577894,0.199085241,0.159465208,0.088512122,0.053930161,0.05334116,0.053322521,0.053233193,0.053118768,0.058581711,0.686121692,NatLnd
PA0422,1.020536261,0.766149949,0.703730604,0.675578957,0.460544375,0.444897515,0.20746051,0.144507987,0.079249789,0.076993316,0.075980708,NatLnd
PA0423,0.363876217,0.315731434,0.246376338,0.228097556,0.228076602,0.228049361,0.228043897,0.24574137,0.258219814,0.269847186,0.279771014,NatLnd
PA0424,1.953946807,0.224347083,0.224347083,0.011835139,0.011835139,1.671538136,4.680887991,7.821127429,11.00315981,13.88927899,15.10779737,NatLnd
PA0425,0.007755102,0,0,0,0,0,0,0,0,0,0,NatLnd
PA0426,9.847735676,8.769769295,8.223977569,7.674766424,7.101498746,6.884669857,7.321027647,7.592945111,8.268796261,9.139346784,9.810146508,NatLnd
PA0427,0.35220029,0.345708728,0.345579228,0.48516619,0.476765964,0.445123255,0.440433781,0.436979075,0.427882448,0.409995214,0.403687136,NatLnd
PA0428,1.341300287,1.326756311,1.323714401,1.459701704,1.436753572,1.40583558,1.378187547,1.365973411,1.34181369,1.296103613,1.257200447,NatLnd
PA0429,1.309226482,1.275590973,1.218932133,1.088843861,0.980313278,0.777590868,0.621057609,0.501088447,0.30922679,0.263245588,0.243471125,NatLnd
PA0430,8.011459127,3.047900918,2.322523356,2.132660724,2.120508615,2.277704375,2.967541009,3.149359885,3.458695311,4.328717416,5.925579492,NatLnd
PA0431,4.626060209,4.013081801,3.569723648,3.012263447,2.737763934,2.503164969,2.072190326,2.040707853,2.419449071,3.748255332,3.519386216,NatLnd
PA0432,0.584046688,0.368614807,0.298621575,0.297699307,0.29653443,0.295709745,0.296158088,0.30999686,0.408761199,0.460359391,0.539678631,NatLnd
PA0433,0.707144384,0.650376974,0.595768541,0.254987179,0.193980792,0.194051667,0.193858655,0.20291313,0.209509302,0.216225349,0.22090191,NatLnd
PA0434,1.421919389,1.118215127,1.003795758,1.002800271,0.908267107,0.896696831,0.896696831,0.917847054,0.915614828,0.925968312,0.978954123,NatLnd
PA0435,0.501791563,0.487309478,0.464762921,0.460267198,0.444599192,0.408835671,0.375306632,0.390571079,0.36620039,0.380104994,0.364963058,NatLnd
PA0436,12.64368163,12.1960712,11.96166554,11.45040181,10.66615323,10.43710222,10.15117933,9.929520848,9.748375247,9.690356712,9.997687743,NatLnd
PA0437,1.465899725,0.749731485,0.595528295,0.482833565,0.468247256,0.186997947,0.216040288,1.067770918,1.188931127,0.456462256,0.606324365,NatLnd
PA0438,0.10980067,0.10980067,0.10980067,0.10980067,0.10980067,0.10980067,0.10980067,0.10980067,0.10980067,0.10980067,0.10980067,NatLnd
PA0439,0.360380912,0.355146665,0.315234754,0.030068551,5.00E-17,5.00E-17,5.00E-17,4.00E-17,0.001710237,4.00E-17,1.00E-17,NatLnd
PA0440,1.968742632,1.831882737,1.736628805,2.187399863,2.097943994,2.007415879,1.925470654,1.821456733,1.771923018,1.724429171,1.689451047,NatLnd
PA0441,0.740293434,0.738515365,0.735001083,0.743618898,0.697675505,0.695952292,0.653467142,0.64124081,0.629136226,0.624540803,0.600420325,NatLnd
PA0442,0.120688616,0.120688616,0.120688616,0.120688616,0.120688616,0.120688616,0.120688616,0.120688616,0.120688616,0.120688616,0.120688616,NatLnd
PA0443,3.836941238,3.83408254,3.68928386,3.63284538,3.632153234,3.63161365,3.631014828,3.638800548,3.642202134,3.644692142,3.646989086,NatLnd
PA0444,4.604670441,4.604670441,4.604670441,4.604062659,4.59282295,4.583005698,4.574975539,4.568334636,4.567537614,4.567537614,4.567537614,NatLnd
PA0445,9.996474304,9.331563114,8.705516021,7.682071683,6.933638827,6.326258944,5.912091107,5.738165696,5.448286816,5.372913993,5.309874335,NatLnd
PA0446,3.28610174,2.697030817,0.836506893,0.559821644,0.532283397,0.498388155,0.490737844,0.442971429,0.476441131,0.285219057,0.044476002,NatLnd
PA0501,3.791038062,3.315917303,3.055094388,2.652335475,2.598594964,2.496243361,2.473861102,2.467960288,2.497641815,2.489897116,2.454882802,NatLnd
PA0502,2.608185293,2.607549589,2.607521947,2.59824107,2.588289247,2.580904817,2.575102772,2.569789896,2.567830182,2.578100011,2.583155153,NatLnd
PA0503,1.224942204,1.230727699,1.094360168,1.081466994,0.886916591,0.744426801,0.621410084,0.462758623,0.390773286,0.284130346,0.181044462,NatLnd
PA0504,1.181071487,1.096150826,1.066906593,0.90366105,0.842147264,0.814859385,0.806988169,0.655067055,0.633887191,0.608824321,0.754727499,NatLnd
PA0505,5.117019609,5.117019543,5.117019542,5.116815141,5.116773485,5.116742242,5.116998338,5.146753795,5.165876936,5.18292711,5.197843701,NatLnd
PA0506,0.078305444,0.072514177,0.072507936,0.068814562,0.068804014,0.068894424,0.069076737,0.068899655,0.071868837,0.069525771,0.010581167,NatLnd
PA0507,0.498033377,0.258410337,0.144548707,0.138220649,0.123161382,0.116510446,0.145426076,0.125803204,0.198341919,0.102632496,0.102399579,NatLnd
PA0508,0.630548262,0.630514697,0.627370651,0.627370651,0.627370651,0.627415469,0.621938016,0.613429776,0.596979391,0.560358563,0.560446083,NatLnd
PA0509,3.147485858,3.107542298,2.696894394,2.618620115,2.609993502,2.610015682,2.610068118,2.695491203,2.764345276,2.818553201,2.863575417,NatLnd
PA0510,0.710287592,0.57143898,0.344853142,0.265177087,0.26512489,0.265057034,0.26502824,0.329930447,0.381732124,0.427844207,0.46680567,NatLnd
PA0511,0.205550918,0.204501135,0.204482512,0.217917322,0.215033578,0.212376273,0.205229601,0.201391445,0.195163884,0.187285528,0.179458499,NatLnd
PA0512,0.191570556,0.191358462,0.191358462,0.191358462,0.191358462,0.191358462,0.191358462,0.191358462,0.191358462,0.191358462,0.191358462,NatLnd
PA0513,0.228639002,0.03218808,0.012421737,0.011067834,0.008125999,0.008057694,0.004540818,0.004816427,0.002700183,0.070251136,0.112843129,NatLnd
PA0514,1.412386545,1.411201626,1.384323766,1.380373892,1.307002463,1.279989546,1.250594418,1.24713634,1.249997159,1.248593469,1.258286677,NatLnd
PA0515,2.126342851,1.953098243,1.800633425,1.737087349,1.240118237,1.016727685,0.5303088,0.332101465,0.122313282,0.001666366,7.40E-16,NatLnd
PA0516,3.031159866,3.014865501,2.872630227,2.853980327,2.825160161,2.824026593,2.823985443,2.8823895,2.930241897,2.973882617,3.012490779,NatLnd
PA0517,0.153648215,0.136674134,0.136381059,0.136381059,0.136380158,0.1377076,0.137629166,0.137129995,0.140505187,0.14137582,0.145951539,NatLnd
PA0518,1.649628901,1.558643143,1.271680639,1.182827469,1.131945511,1.124787998,1.17168157,1.312422999,1.514656707,1.544665027,1.617376413,NatLnd
PA0519,9.772500861,9.767579937,9.767578276,9.76756449,9.764004519,9.754507948,9.747325816,9.669573674,9.668555239,9.668540691,9.668521778,NatLnd
PA0520,0.006647457,0.006678888,0.006695777,0.006723982,0.006736435,0.006744696,0.006742339,0.006731044,0.006709068,0.006726558,0.006728049,NatLnd
PA0521,0.494300468,0.494300468,0.494300468,0.494300468,0.473707595,0.451349857,0.432621866,0.382808158,0.288711281,0.25763472,0.22983978,NatLnd
PA0601,93.78216062,93.7821594,93.78215928,93.78215929,93.78144675,93.78088166,93.78045546,93.77094835,93.7709653,93.77097908,93.7709875,NatLnd
PA0602,9.56745184,9.557929269,9.57536254,9.6118017,9.54106986,9.47243645,9.401744375,9.343290429,9.272781153,9.226952005,9.177816467,NatLnd
PA0603,6.390222752,6.390222752,6.390222752,6.390222752,6.390222752,6.390222752,6.390222752,6.390222753,6.390222752,6.390222752,6.390222752,NatLnd
PA0604,0.782761127,0.782761127,0.782761127,0.782761128,0.782761128,0.782761127,0.782761127,0.782761128,0.782761127,0.782761127,0.782761128,NatLnd
PA0605,41.34228415,41.34228415,41.34228415,41.34228415,41.34228415,41.34228415,41.34228415,41.34228415,41.34228415,41.34228415,41.34228415,NatLnd
PA0606,8.678604022,8.678601866,8.677834221,8.666704132,8.666650217,8.666565358,8.666438461,8.666486422,8.666820526,8.66627294,8.665517519,NatLnd
PA0607,1.149048824,1.149048824,1.149048824,1.149048824,1.149048824,1.149048824,1.149048824,1.149048824,1.149048824,1.14903985,1.149027463,NatLnd
PA0608,29.60354709,29.61743303,29.57704486,29.49546749,29.46792577,29.41481742,29.35299022,29.27844228,29.22636926,29.24950391,29.33321718,NatLnd
PA0609,5.070863778,5.069944902,5.069533273,5.069533274,5.068293688,5.067109927,5.063977386,4.515784131,4.478858875,4.480289665,4.48108232,NatLnd
PA0610,2.855756696,2.855756696,2.855756696,2.855756696,2.841012683,2.829358311,2.820813879,2.814290869,2.813177504,2.813177504,2.813177504,NatLnd
PA0611,26.14229589,26.14229589,26.14229589,26.14229589,26.1422429,26.14223638,26.14223134,26.14222742,26.14222437,26.14222437,26.14222437,NatLnd
PA0801,2.579561874,2.579561874,2.579512813,2.559958525,2.394437581,2.265618476,2.167725886,2.093885848,2.027945995,2.027729962,2.027168651,NatLnd
PA0802,3.100155443,3.100155443,3.100155443,3.099059974,3.085414052,3.051767997,3.0300785,3.012038974,2.99819696,2.999229505,2.988057653,NatLnd
PA0803,0.603140796,0.60154161,0.594897872,0.430520911,0.270683306,0.113138732,0.004754031,0.003326879,0.002534132,0.00090109,1.10E-16,NatLnd
PA0804,6.877970998,6.870439783,6.862234803,6.851892042,6.830247928,6.80640428,6.77131605,6.464119637,6.444904498,6.457600971,6.468682295,NatLnd
PA0805,4.66401404,4.270821437,3.675494637,3.554810461,3.275600339,2.905689817,2.258273369,1.377412773,0.951471269,0.695313699,0.684606985,NatLnd
PA0806,1.662532691,1.662532691,1.662532691,1.662532691,1.66191692,1.628015045,1.605373985,1.581093306,1.550534378,1.511964763,1.496895458,NatLnd
PA0807,0,0,0,0,0,0,0,0,0,0,0,NatLnd
PA0808,0.46967077,0.46967077,0.469670769,0.46967077,0.453049209,0.440646175,0.429102954,0.41407278,0.402970987,0.400781721,0.394455201,NatLnd
PA0809,15.4284309,15.4284309,15.4284309,15.38819542,15.24846323,15.11747228,15.01636168,14.93303747,14.89798165,14.89798165,14.89798165,NatLnd
PA0810,51.11692343,51.11692343,51.11692342,51.01582842,50.7163294,50.21454341,50.00334048,49.87487801,49.77235407,49.67069297,49.50641912,NatLnd
PA0811,4.142622509,4.142622509,4.142622509,4.142622509,4.132032106,4.112832345,4.100872864,4.090984141,4.082786352,4.082786352,4.077894195,NatLnd
PA0812,1.456937348,1.059867405,0.811820638,0.579494493,0.465520012,0.279327752,0.253948118,0.376737983,0.228064874,0.089652548,0.005503025,NatLnd
PA0813,59.0160973,58.63231895,57.71573448,57.37156127,57.1964902,57.09956504,57.09224435,56.90605452,56.70000433,56.52218151,56.99874851,NatLnd
PA0814,31.00459099,30.99671123,30.94312555,30.20700449,29.16169612,27.96793593,27.349525,26.84933144,26.4287266,26.42902187,26.50770772,NatLnd
PA0815,0.832020819,0.828816216,0.828816216,0.828816216,0.828816216,0.826060041,0.82399291,0.822442561,0.822442561,0.822442561,0.822442561,NatLnd
PA0816,5.307902892,5.267543708,5.267543658,5.267543658,5.267543573,5.267543463,5.267543323,5.229640449,5.229639364,5.234052111,5.234048886,NatLnd
PA0817,3.779799675,3.779799675,3.779799675,3.779799675,3.775752856,3.765199301,3.756882438,3.750304643,3.74901762,3.74901762,3.74901762,NatLnd
PA0818,2.472099082,2.472099082,2.472099081,2.459599019,2.280470602,2.084539062,1.89391723,1.665660643,1.316063969,1.185377341,1.140028467,NatLnd
PA0901,3.514647839,3.511799797,3.437897143,3.080601686,2.700978846,2.234531883,2.233589861,2.262091873,2.291294955,2.312494078,2.328936653,NatLnd
PA0902,0.048933005,1.00E-17,0,2.00E-17,2.00E-17,0.001342573,0.001629467,0.352486702,0.37902781,0.504601168,0.514649622,NatLnd
PA0903,1.396961901,1.205611506,0.816940017,0.816940017,0.816940017,0.816940017,0.816940017,0.816940017,0.833692354,0.848058002,0.885188871,NatLnd
PA0904,0.277143673,0.277143673,0.277143672,0.226940359,0.161617941,0.154754758,0.274335474,0.270684324,0.557565675,0.642955403,0.73800052,NatLnd
PA0905,0.258966135,0.258027918,0.158316543,0.125234524,0.120400923,0.120372302,0.121205931,0.089457562,0.090762963,0.081700397,0.081443131,NatLnd
PA0906,0.214922812,0.176889649,0.176889649,0.024826927,0.023080316,0.020936099,0.018192621,0.018192621,0.018192621,0.055802899,0.018192621,NatLnd
