"Scenario","Ecoregion","A_org","A_new","Annual","Permanent","Pasture","Urban","For_PlantationNonTimber","For_ClearCut","For_Retention_EU","For_PlantationFuel","For_SlashAndBurn","For_SelectionSystem","For_Selective_im","For_Agroforestry","For_TimberPlant","For_RIL","Secondary","ForOther_Extensive","ForOther_Intensive"
"RCP_MFM_AF0","AA1208",2.640099059158,0.44517858044,0.309114013,0.063590741,1.41854915356,0.000848602158,0,0.000873019,0,0,0,0.001007799,0,0,0,0,0.232323410402957,0.117585755361092,0.0510279852359507
"RCP_MFM_AF0","AA1209",16.110620842653,4.06262445791,3.471301356,1.130519937,6.65929033209,0.004582451653,0,0.001871403,0,0,0,0.002160317,0,0,0,0,0.45096962646017,0.228249077784516,0.0990518837553137
"RCP_MFM_AF0","AA1210",4.72755755666,0.44107083097,1.085041444,0.042464331,1.49727683903,0.04115720466,0,0.003619009,0,0,0,0.004177724,0,0,0,0,0.934714762081454,0.472839910850123,0.205195501068423
"RCP_MFM_AF0","AA1301",8.470261845,3.23019340952,0.023906755,0.608865485,4.60557618548,0,0,0,0,0,0,0,0,0,0,0,0.00099666141720848,0.000504439846929106,0.000218908735862413
"RCP_MFM_AF0","AA1302",27.479371868638,11.3088638197,0.000876241,1.557798983,14.5307283523,0.007722279638,0,9.58e-05,0,0,0,0.000110644,0,0,0,0,0.0428607478195057,0.0211406988538355,0.00917430232665879
"RCP_MFM_AF0","AA1303",15.341469481,6.4455746282,0,2.187642209,6.7005313258,0,0,0,0,0,0,0,0,0,0,0,0.00447412499962056,0.00226448710763946,0.000982705892739982
"RCP_MFM_AF0","AA1304",79.745692332322,27.4401156692,0.000575816,1.942037924,50.1344525458,0.006025075322,0,0.000318945,0,0,0,0.000368185,0,0,0,0,0.130144997911726,0.0639159517382794,0.0277372223499944
"RCP_MFM_AF0","AA1305",41.450671838,17.1914435892,0.059118865,5.323292053,18.8232027418,0,0,2.87e-05,0,0,0,3.31e-05,0,0,0,0,0.0316406229156864,0.0152808341212194,0.00663133196309427
"RCP_MFM_AF0","AA1306",19.244057942,8.1724255343,0.007772696,2.092287222,8.9302350917,0,0,3.49e-07,0,0,0,4.03e-07,0,0,0,0,0.0241253528781841,0.0120025977438364,0.00520869537797943
"RCP_MFM_AF0","AA1307",17.687434942334,6.5351917646,3.14e-07,1.433137109,9.6982020404,0.014680817334,0,5.02e-06,0,0,0,5.79e-06,0,0,0,0,0.00359959967281724,0.00182186395159929,0.000790623375583474
"RCP_MFM_AF0","AA1308",29.969927152,5.5437145362,0.209769914,0.142158529,24.0319513488,0,0,6.41e-06,0,0,0,7.4e-06,0,0,0,0,0.0359637384778206,0.00443196307820022,0.00192331244397917
"RCP_MFM_AF0","AA1309",24.78660519801,8.6619081591,0.77006763,1.038998082,14.2856383549,0.02045131201,0,8.42e-05,0,0,0,9.72e-05,0,0,0,0,0.00909475770795885,0.000185152689509261,8.03496025318843e-05
"RCP_MFM_AF0","AA1310",44.240519462,17.1221402583,0.025370244,5.527052516,21.5402876167,0,0,0,0,0,0,0,0,0,0,0,0.0148738260218832,0.00752808365226348,0.00326691732585333
"RCP_MFM_AF0","AA1401",1.44224331395,0.77827652962,0.005691589,0.08094533,0.10953592538,0.02121505395,0,0,0,0.0128548085,0,0,0.001146557,0,0.0040945885,0,0.292493142269285,0.0411261380762453,0.0948636516544695
"RCP_MFM_AF0","AT0101",10.4596025157068,1.61814551435,1.509076897,0.429122403,1.48842104065,0.51892021968,0,0,0,0.701551932,0,0,0.002097695,0,0.00872724,0,1.75902527847387,1.27264695757617,1.1518673379768
"RCP_MFM_AF0","AT0102",18.7430360463402,2.00854605845,0.682411803,0.829823025,0.88755237955,0.2201273998,0,0,0,0.4778145335,0,0,0.002671402,0,0.0001966065,0,7.9937277454003,5.1475756153382,0.492589477801729
